segundo,estado,sub_estado,avg_velocity,min_velocity,max_velocity,velocity_variance,v_diff,car_mean_velocity,truck_mean_velocity,car_velocity_variance,truck_velocity_variance,avg_gap,min_gap,median_gap,vehicles_stopped,vehicles_cruising,vehicles_braking,vehicles_accelerating,cumulative_throughput,near_collisions,hard_brakes
36,ESTABILIZANDO,,20.32,14.4,27.0,35.3,12.6,26.24,14.4,0.51,0.0,745.48,71.78,304.78,0,8,0,7,0,152,0
37,ESTABILIZANDO,,20.69,14.8,27.75,35.34,12.95,26.59,14.8,1.18,0.0,745.48,71.78,315.74,0,8,0,7,0,152,0
38,ESTABILIZANDO,,21.07,15.2,28.5,35.52,13.3,26.94,15.2,2.13,0.0,745.48,71.78,326.29,0,8,0,7,0,152,0
39,ESTABILIZANDO,,21.44,15.6,29.25,35.84,13.65,27.29,15.6,3.36,0.0,745.48,69.59,336.45,0,15,0,7,0,152,0
40,ESTABILIZANDO,,21.82,16.0,30.0,36.31,14.0,27.64,16.0,4.87,0.0,745.48,65.5,346.2,0,15,0,7,0,152,0
41,ESTABILIZANDO,,22.02,16.4,30.0,34.02,13.6,27.64,16.4,4.87,0.0,745.48,61.08,355.56,0,15,0,0,0,152,0
42,ESTABILIZANDO,,22.22,16.8,30.0,31.81,13.2,27.64,16.8,4.87,0.0,745.48,56.65,364.51,0,15,0,0,0,152,0
43,ESTABILIZANDO,,22.42,17.2,30.0,29.69,12.8,27.64,17.2,4.87,0.0,745.48,52.23,373.07,0,15,0,0,0,152,0
44,ESTABILIZANDO,,22.62,17.6,30.0,27.64,12.4,27.64,17.6,4.87,0.0,745.48,47.8,381.22,0,15,0,0,0,152,0
45,ESTABILIZANDO,,22.82,18.0,30.0,25.67,12.0,27.64,18.0,4.87,0.0,745.48,43.38,388.98,0,15,0,0,0,152,0
46,ESTABILIZANDO,,23.02,18.4,30.0,23.78,11.6,27.64,18.4,4.87,0.0,745.48,38.95,396.33,0,15,0,0,0,152,0
47,ESTABILIZANDO,,23.22,18.8,30.0,21.97,11.2,27.64,18.8,4.87,0.0,745.48,34.53,403.29,0,15,0,0,0,152,0
48,ESTABILIZANDO,,23.42,19.2,30.0,20.25,10.8,27.64,19.2,4.87,0.0,745.48,30.1,409.84,0,15,0,0,0,152,0
49,ESTABILIZANDO,,23.62,19.6,30.0,18.6,10.4,27.64,19.6,4.87,0.0,745.48,25.68,416.0,0,15,0,0,0,152,0
50,ESTABILIZANDO,,23.82,20.0,30.0,17.03,10.0,27.64,20.0,4.87,0.0,745.48,21.25,421.75,0,15,0,0,0,152,0
51,ESTABILIZANDO,,24.02,20.4,30.0,15.54,9.6,27.64,20.4,4.87,0.0,745.48,16.83,427.11,0,22,0,0,0,152,0
52,ESTABILIZANDO,,24.22,20.8,30.0,14.13,9.2,27.64,20.8,4.87,0.0,745.48,12.4,432.06,0,22,0,0,0,152,0
53,ESTABILIZANDO,,24.42,21.2,30.0,12.81,8.8,27.64,21.2,4.87,0.0,745.48,7.98,436.62,0,22,0,0,0,152,0
54,ESTABILIZANDO,,24.55,21.28,30.0,12.03,8.72,27.64,21.45,4.87,0.03,745.48,3.55,440.77,0,22,0,0,0,152,0
55,ESTABILIZANDO,,24.65,21.28,30.0,11.43,8.72,27.64,21.66,4.87,0.13,745.48,-0.87,444.53,0,22,0,0,0,159,0
56,ESTABILIZANDO,,24.76,21.28,30.0,10.89,8.72,27.64,21.88,4.87,0.31,829.26,70.15,447.88,0,22,0,0,0,168,0
57,ESTABILIZANDO,,24.87,21.28,30.0,10.42,8.72,27.64,22.09,4.87,0.58,829.26,68.81,450.84,0,22,0,0,0,168,0
58,ESTABILIZANDO,,24.97,21.28,30.0,10.01,8.72,27.64,22.3,4.87,0.92,829.26,67.07,453.39,0,22,0,0,0,168,0
59,ESTABILIZANDO,,25.08,21.28,30.0,9.67,8.72,27.64,22.52,4.87,1.34,829.26,64.93,455.55,0,22,0,0,0,168,0
60,ESTABILIZANDO,,25.19,21.28,30.0,9.38,8.72,27.64,22.73,4.87,1.84,829.26,62.39,457.3,0,22,0,0,0,168,0
61,ESTABILIZANDO,,25.29,21.28,30.0,9.16,8.72,27.64,22.94,4.87,2.42,829.26,59.45,458.66,0,30,0,0,0,168,0
62,ESTABILIZANDO,,25.4,21.28,30.0,9.0,8.72,27.64,23.16,4.87,3.08,829.26,56.11,459.61,0,30,0,0,0,168,0
63,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,829.26,52.43,460.23,0,30,0,0,0,168,0
64,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,829.26,48.71,460.8,0,30,0,0,0,168,0
65,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,829.26,44.99,461.38,0,30,0,0,0,168,0
66,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,829.26,41.27,461.95,0,30,0,0,0,168,0
67,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,829.26,37.55,462.53,0,30,0,0,0,168,0
68,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,829.26,33.83,463.1,0,30,0,0,0,168,0
69,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,829.26,30.11,463.68,0,30,0,0,0,168,0
70,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,829.26,26.39,464.25,0,30,0,0,0,168,0
71,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,829.26,22.67,464.83,0,30,0,0,0,168,0
72,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,829.26,18.95,465.4,0,30,0,0,0,168,0
73,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,829.26,15.23,465.98,0,30,0,0,0,168,0
74,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,829.26,11.51,466.55,0,30,0,0,0,168,0
75,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,829.26,7.79,467.13,0,30,0,0,0,168,0
76,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,829.26,4.07,467.7,0,30,0,0,0,168,0
77,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,829.26,0.35,468.28,0,30,0,0,0,173,0
78,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,829.26,-3.37,468.85,0,30,0,0,0,183,0
79,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,829.26,-7.09,469.43,0,30,0,0,0,193,0
80,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,829.26,-10.81,470.0,0,30,0,0,0,203,0
81,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,556.88,0,30,0,0,0,206,0
82,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,561.17,0,30,0,0,0,206,0
83,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,565.47,0,30,0,0,0,206,0
84,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,569.76,0,30,0,0,0,206,0
85,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,574.06,0,30,0,0,0,206,0
86,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,578.35,0,30,0,0,0,206,0
87,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,582.65,0,30,0,0,0,206,0
88,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,586.94,0,30,0,0,0,206,0
89,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,591.24,0,30,0,0,0,206,0
90,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,595.53,0,30,0,0,0,206,0
91,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,599.83,0,30,0,0,0,206,0
92,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,604.12,0,30,0,0,0,206,0
93,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,608.42,0,30,0,0,0,206,0
94,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,612.71,0,30,0,0,0,206,0
95,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,617.01,0,30,0,0,0,206,0
96,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,621.3,0,30,0,0,0,206,0
97,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,625.6,0,30,0,0,0,206,0
98,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,629.89,0,30,0,0,0,206,0
99,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,634.19,0,30,0,0,0,206,0
100,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,638.48,0,30,0,0,0,206,0
101,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,642.78,0,30,0,0,0,206,0
102,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,647.07,0,30,0,0,0,206,0
103,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,651.37,0,30,0,0,0,206,0
104,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,655.66,0,30,0,0,0,206,0
105,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,659.96,0,30,0,0,0,206,0
106,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,664.25,0,30,0,0,0,206,0
107,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,668.55,0,30,0,0,0,206,0
108,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,672.84,0,30,0,0,0,206,0
109,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,677.14,0,30,0,0,0,206,0
110,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,681.43,0,30,0,0,0,206,0
111,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,685.73,0,30,0,0,0,206,0
112,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,690.02,0,30,0,0,0,206,0
113,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,694.32,0,30,0,0,0,206,0
114,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,698.61,0,30,0,0,0,206,0
115,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,702.91,0,30,0,0,0,206,0
116,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,707.2,0,30,0,0,0,206,0
117,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,711.5,0,30,0,0,0,206,0
118,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,715.79,0,30,0,0,0,206,0
119,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,720.09,0,30,0,0,0,206,0
120,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,724.38,0,30,0,0,0,206,0
121,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,728.68,0,30,0,0,0,206,0
122,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,732.97,0,30,0,0,0,206,0
123,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,737.27,0,30,0,0,0,206,0
124,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,741.56,0,30,0,0,0,206,0
125,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,745.86,0,30,0,0,0,206,0
126,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,750.15,0,30,0,0,0,206,0
127,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,754.45,0,30,0,0,0,206,0
128,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,758.74,0,30,0,0,0,206,0
129,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,763.04,0,30,0,0,0,206,0
130,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,767.33,0,30,0,0,0,206,0
131,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,771.63,0,30,0,0,0,206,0
132,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,775.92,0,30,0,0,0,206,0
133,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,780.22,0,30,0,0,0,206,0
134,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,784.51,0,30,0,0,0,206,0
135,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,788.81,0,30,0,0,0,206,0
136,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,793.1,0,30,0,0,0,206,0
137,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,797.4,0,30,0,0,0,206,0
138,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,801.69,0,30,0,0,0,206,0
139,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,805.99,0,30,0,0,0,206,0
140,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,810.28,0,30,0,0,0,206,0
141,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,814.58,0,30,0,0,0,206,0
142,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,818.87,0,30,0,0,0,206,0
143,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,823.17,0,30,0,0,0,206,0
144,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,827.46,0,30,0,0,0,206,0
145,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,831.76,0,30,0,0,0,206,0
146,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,836.05,0,30,0,0,0,206,0
147,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,840.35,0,30,0,0,0,206,0
148,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,844.64,0,30,0,0,0,206,0
149,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,848.94,0,30,0,0,0,206,0
150,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,853.23,0,30,0,0,0,206,0
151,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,857.53,0,30,0,0,0,206,0
152,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,861.82,0,30,0,0,0,206,0
153,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,866.12,0,30,0,0,0,206,0
154,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,870.41,0,30,0,0,0,206,0
155,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,874.71,0,30,0,0,0,206,0
156,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,879.0,0,30,0,0,0,206,0
157,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,883.3,0,30,0,0,0,206,0
158,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,887.59,0,30,0,0,0,206,0
159,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,891.89,0,30,0,0,0,206,0
160,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,896.18,0,30,0,0,0,206,0
161,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,900.48,0,30,0,0,0,206,0
162,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,904.77,0,30,0,0,0,206,0
163,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,909.07,0,30,0,0,0,206,0
164,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,913.36,0,30,0,0,0,206,0
165,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,917.66,0,30,0,0,0,206,0
166,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,921.95,0,30,0,0,0,206,0
167,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,926.25,0,30,0,0,0,206,0
168,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,930.54,0,30,0,0,0,206,0
169,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,934.84,0,30,0,0,0,206,0
170,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,939.13,0,30,0,0,0,206,0
171,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,943.43,0,30,0,0,0,206,0
172,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,947.72,0,30,0,0,0,206,0
173,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,952.02,0,30,0,0,0,206,0
174,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,956.31,0,30,0,0,0,206,0
175,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,960.61,0,30,0,0,0,206,0
176,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,964.9,0,30,0,0,0,206,0
177,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,969.2,0,30,0,0,0,206,0
178,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,973.49,0,30,0,0,0,206,0
179,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,977.79,0,30,0,0,0,206,0
180,ESTABILIZANDO,,25.45,21.28,30.0,8.95,8.72,27.64,23.26,4.87,3.44,913.03,71.78,982.08,0,30,0,0,0,206,0
