segundo,estado,sub_estado,avg_velocity,min_velocity,max_velocity,velocity_variance,v_diff,car_mean_velocity,truck_mean_velocity,car_velocity_variance,truck_velocity_variance,avg_gap,min_gap,median_gap,vehicles_stopped,vehicles_cruising,vehicles_braking,vehicles_accelerating,cumulative_throughput,near_collisions,hard_brakes
46,ESTABILIZANDO,,25.52,18.4,30.0,19.19,11.6,27.69,18.4,4.89,0.0,496.02,38.95,118.6,0,23,0,0,0,95,0
47,ESTABILIZANDO,,25.62,18.8,30.0,17.89,11.2,27.69,18.8,4.89,0.0,496.02,34.53,123.03,0,23,0,0,0,95,0
48,ESTABILIZANDO,,25.71,19.2,30.0,16.64,10.8,27.69,19.2,4.89,0.0,496.02,30.1,127.45,0,23,0,0,0,95,0
49,ESTABILIZANDO,,25.8,19.6,30.0,15.46,10.4,27.69,19.6,4.89,0.0,496.02,25.68,131.88,0,23,0,0,0,95,0
50,ESTABILIZANDO,,25.9,20.0,30.0,14.33,10.0,27.69,20.0,4.89,0.0,496.02,21.25,136.3,0,23,0,0,0,95,0
51,ESTABILIZANDO,,25.99,20.4,30.0,13.26,9.6,27.69,20.4,4.89,0.0,496.02,16.83,140.73,0,26,0,0,0,95,0
52,ESTABILIZANDO,,26.08,20.8,30.0,12.24,9.2,27.69,20.8,4.89,0.0,496.02,12.4,145.15,0,26,0,0,0,95,0
53,ESTABILIZANDO,,26.18,21.2,30.0,11.28,8.8,27.69,21.2,4.89,0.0,496.02,7.98,149.58,0,26,0,0,0,95,0
54,ESTABILIZANDO,,26.24,21.28,30.0,10.69,8.72,27.69,21.46,4.89,0.03,496.02,3.55,154.0,0,26,0,0,0,95,0
55,ESTABILIZANDO,,26.29,21.28,30.0,10.22,8.72,27.69,21.69,4.89,0.13,496.02,-0.87,158.43,0,26,0,0,0,137,0
56,ESTABILIZANDO,,26.34,21.28,30.0,9.78,8.72,27.69,21.92,4.89,0.31,998.68,70.15,531.96,0,26,0,0,0,191,0
57,ESTABILIZANDO,,26.4,21.28,30.0,9.37,8.72,27.69,22.15,4.89,0.57,998.68,68.81,539.34,0,26,0,0,0,191,0
58,ESTABILIZANDO,,26.45,21.28,30.0,9.01,8.72,27.69,22.38,4.89,0.9,998.68,67.07,546.32,0,26,0,0,0,191,0
59,ESTABILIZANDO,,26.5,21.28,30.0,8.68,8.72,27.69,22.61,4.89,1.32,998.68,64.93,552.9,0,26,0,0,0,191,0
60,ESTABILIZANDO,,26.56,21.28,30.0,8.39,8.72,27.69,22.83,4.89,1.81,998.68,62.39,559.08,0,26,0,0,0,191,0
61,ESTABILIZANDO,,26.61,21.28,30.0,8.13,8.72,27.69,23.06,4.89,2.38,998.68,59.45,564.86,0,30,0,0,0,191,0
62,ESTABILIZANDO,,26.66,21.28,30.0,7.92,8.72,27.69,23.29,4.89,3.03,998.68,56.11,570.24,0,30,0,0,0,191,0
63,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,998.68,52.43,575.28,0,30,0,0,0,191,0
64,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,998.68,48.71,580.28,0,30,0,0,0,191,0
65,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,998.68,44.99,585.28,0,30,0,0,0,191,0
66,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,998.68,41.27,590.28,0,30,0,0,0,191,0
67,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,998.68,37.55,595.28,0,30,0,0,0,191,0
68,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,998.68,33.83,600.28,0,30,0,0,0,191,0
69,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,998.68,30.11,605.28,0,30,0,0,0,191,0
70,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,998.68,26.39,610.28,0,30,0,0,0,191,0
71,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,998.68,22.67,615.28,0,30,0,0,0,191,0
72,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,998.68,18.95,620.28,0,30,0,0,0,191,0
73,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,998.68,15.23,625.28,0,30,0,0,0,191,0
74,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,998.68,11.51,630.28,0,30,0,0,0,191,0
75,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,998.68,7.79,635.28,0,30,0,0,0,191,0
76,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,998.68,4.07,640.28,0,30,0,0,0,191,0
77,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,998.68,0.35,645.28,0,30,0,0,0,196,0
78,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,998.68,-3.37,650.28,0,30,0,0,0,206,0
79,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,998.68,-7.09,655.28,0,30,0,0,0,216,0
80,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,998.68,-10.81,660.28,0,30,0,0,0,226,0
81,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,665.28,0,30,0,0,0,229,0
82,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,670.28,0,30,0,0,0,229,0
83,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,675.28,0,30,0,0,0,229,0
84,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,680.28,0,30,0,0,0,229,0
85,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,685.28,0,30,0,0,0,229,0
86,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,690.28,0,30,0,0,0,229,0
87,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,695.28,0,30,0,0,0,229,0
88,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,700.28,0,30,0,0,0,229,0
89,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,705.28,0,30,0,0,0,229,0
90,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,710.28,0,30,0,0,0,229,0
91,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,715.28,0,30,0,0,0,229,0
92,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,720.28,0,30,0,0,0,229,0
93,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,725.28,0,30,0,0,0,229,0
94,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,730.28,0,30,0,0,0,229,0
95,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,735.28,0,30,0,0,0,229,0
96,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,740.28,0,30,0,0,0,229,0
97,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,745.28,0,30,0,0,0,229,0
98,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,750.28,0,30,0,0,0,229,0
99,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,755.28,0,30,0,0,0,229,0
100,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,760.28,0,30,0,0,0,229,0
101,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,765.28,0,30,0,0,0,229,0
102,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,770.28,0,30,0,0,0,229,0
103,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,775.28,0,30,0,0,0,229,0
104,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,780.28,0,30,0,0,0,229,0
105,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,785.28,0,30,0,0,0,229,0
106,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,790.28,0,30,0,0,0,229,0
107,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,795.28,0,30,0,0,0,229,0
108,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,800.28,0,30,0,0,0,229,0
109,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,805.28,0,30,0,0,0,229,0
110,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,810.28,0,30,0,0,0,229,0
111,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,815.28,0,30,0,0,0,229,0
112,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,820.28,0,30,0,0,0,229,0
113,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,825.28,0,30,0,0,0,229,0
114,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,830.28,0,30,0,0,0,229,0
115,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,835.28,0,30,0,0,0,229,0
116,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,840.28,0,30,0,0,0,229,0
117,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,845.28,0,30,0,0,0,229,0
118,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,850.28,0,30,0,0,0,229,0
119,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,855.28,0,30,0,0,0,229,0
120,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,860.28,0,30,0,0,0,229,0
121,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,865.28,0,30,0,0,0,229,0
122,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,870.28,0,30,0,0,0,229,0
123,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,875.28,0,30,0,0,0,229,0
124,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,880.28,0,30,0,0,0,229,0
125,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,885.28,0,30,0,0,0,229,0
126,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,890.28,0,30,0,0,0,229,0
127,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,895.28,0,30,0,0,0,229,0
128,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,900.28,0,30,0,0,0,229,0
129,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,905.28,0,30,0,0,0,229,0
130,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,910.28,0,30,0,0,0,229,0
131,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,915.28,0,30,0,0,0,229,0
132,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,920.28,0,30,0,0,0,229,0
133,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,925.28,0,30,0,0,0,229,0
134,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,930.28,0,30,0,0,0,229,0
135,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,935.28,0,30,0,0,0,229,0
136,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,940.28,0,30,0,0,0,229,0
137,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,945.28,0,30,0,0,0,229,0
138,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,950.28,0,30,0,0,0,229,0
139,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,955.28,0,30,0,0,0,229,0
140,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,960.28,0,30,0,0,0,229,0
141,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,965.28,0,30,0,0,0,229,0
142,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,970.28,0,30,0,0,0,229,0
143,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,975.28,0,30,0,0,0,229,0
144,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,980.28,0,30,0,0,0,229,0
145,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,985.28,0,30,0,0,0,229,0
146,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,990.28,0,30,0,0,0,229,0
147,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,995.28,0,30,0,0,0,229,0
148,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,1000.28,0,30,0,0,0,229,0
149,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,1005.28,0,30,0,0,0,229,0
150,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,1010.28,0,30,0,0,0,229,0
151,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,1015.28,0,30,0,0,0,229,0
152,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,1020.28,0,30,0,0,0,229,0
153,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,1025.28,0,30,0,0,0,229,0
154,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,1030.28,0,30,0,0,0,229,0
155,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,1035.28,0,30,0,0,0,229,0
156,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,1040.28,0,30,0,0,0,229,0
157,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,1045.28,0,30,0,0,0,229,0
158,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,1050.28,0,30,0,0,0,229,0
159,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,1055.28,0,30,0,0,0,229,0
160,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,1060.28,0,30,0,0,0,229,0
161,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,1065.28,0,30,0,0,0,229,0
162,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,1070.28,0,30,0,0,0,229,0
163,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,1075.28,0,30,0,0,0,229,0
164,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,1080.28,0,30,0,0,0,229,0
165,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,1085.28,0,30,0,0,0,229,0
166,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,1090.28,0,30,0,0,0,229,0
167,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,1095.28,0,30,0,0,0,229,0
168,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,1100.28,0,30,0,0,0,229,0
169,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,1105.28,0,30,0,0,0,229,0
170,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,1110.28,0,30,0,0,0,229,0
171,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,1115.28,0,30,0,0,0,229,0
172,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,1120.28,0,30,0,0,0,229,0
173,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,1125.28,0,30,0,0,0,229,0
174,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,1130.28,0,30,0,0,0,229,0
175,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,1135.28,0,30,0,0,0,229,0
176,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,1140.28,0,30,0,0,0,229,0
177,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,1145.28,0,30,0,0,0,229,0
178,ESTABILIZANDO,,26.69,21.28,30.0,7.82,8.72,27.69,23.41,4.89,3.39,1082.45,71.78,1150.28,0,30,0,0,0,229,0
