segundo,estado,sub_estado,avg_velocity,min_velocity,max_velocity,velocity_variance,v_diff,car_mean_velocity,truck_mean_velocity,car_velocity_variance,truck_velocity_variance,avg_gap,min_gap,median_gap,vehicles_stopped,vehicles_cruising,vehicles_braking,vehicles_accelerating,cumulative_throughput,near_collisions,hard_brakes
13,ONDA_ACTIVA,PROPAGATING,13.46,0.15,14.0,6.28,13.85,13.46,0,6.28,0,78.78,50.43,78.78,1,0,0,29,0,0,12
14,DISOLVIENDO,RECOVERING,14.57,1.65,15.16,6.26,13.51,14.57,0,6.26,0,78.78,39.94,78.78,0,0,0,29,0,0,12
15,DISOLVIENDO,RECOVERING,15.58,3.14,16.24,6.44,13.09,15.58,0,6.44,0,78.78,31.65,78.78,0,0,0,29,0,0,12
16,DISOLVIENDO,RECOVERING,16.51,4.64,17.23,6.78,12.59,16.51,0,6.78,0,78.78,25.69,78.78,0,0,0,28,0,0,12
17,DISOLVIENDO,RECOVERING,17.34,6.13,18.13,7.17,12.0,17.34,0,7.17,0,78.78,21.98,78.78,0,0,0,28,0,0,12
18,DISOLVIENDO,RECOVERING,18.09,7.62,18.94,7.51,11.31,18.09,0,7.51,0,78.78,20.24,78.78,0,0,0,27,0,0,12
19,DISOLVIENDO,RECOVERING,18.75,8.65,19.65,7.7,11.0,18.75,0,7.7,0,78.78,20.09,78.78,0,0,0,27,0,0,12
20,DISOLVIENDO,RECOVERING,19.33,9.06,20.28,7.76,11.22,19.33,0,7.76,0,78.78,21.15,78.78,0,0,0,27,0,0,12
21,DISOLVIENDO,RECOVERING,19.83,9.75,20.82,7.67,11.07,19.83,0,7.67,0,78.78,23.1,78.78,0,0,0,26,0,0,12
22,DISOLVIENDO,RECOVERING,20.27,10.62,21.29,7.47,10.67,20.27,0,7.47,0,78.78,25.67,78.78,0,0,0,2,0,0,12
23,DISOLVIENDO,RECOVERING,20.65,11.61,21.68,7.16,10.07,20.65,0,7.16,0,78.78,28.18,78.78,0,0,0,2,0,0,12
24,DISOLVIENDO,RECOVERING,20.98,12.68,22.01,6.76,9.33,20.98,0,6.76,0,78.78,27.71,78.78,0,0,0,2,0,0,12
25,DISOLVIENDO,RECOVERING,21.26,12.98,22.29,6.31,9.31,21.26,0,6.31,0,78.78,28.16,78.78,0,0,0,2,0,0,12
26,DISOLVIENDO,RECOVERING,21.51,13.45,22.52,5.84,9.06,21.51,0,5.84,0,78.78,29.31,78.78,0,0,0,3,0,0,12
27,DISOLVIENDO,RECOVERING,21.72,14.07,22.7,5.36,8.64,21.72,0,5.36,0,78.78,30.98,78.78,0,0,0,3,0,0,12
28,DISOLVIENDO,RECOVERING,21.91,14.78,22.86,4.89,8.08,21.91,0,4.89,0,78.78,33.02,78.78,0,0,0,3,0,0,12
29,DISOLVIENDO,RECOVERING,22.07,15.54,22.99,4.44,7.44,22.07,0,4.44,0,78.78,34.08,78.78,0,0,0,3,0,0,12
30,DISOLVIENDO,RECOVERING,22.21,15.84,23.09,4.03,7.26,22.21,0,4.03,0,78.78,34.32,78.78,0,0,0,3,0,0,12
31,DISOLVIENDO,RECOVERING,22.33,16.17,23.17,3.65,7.01,22.33,0,3.65,0,78.78,35.07,78.78,0,0,0,3,0,0,12
32,DISOLVIENDO,RECOVERING,22.44,16.59,23.24,3.31,6.65,22.44,0,3.31,0,78.78,36.19,78.78,0,0,0,2,0,0,12
33,DISOLVIENDO,RECOVERING,22.54,17.07,23.47,3.0,6.4,22.54,0,3.0,0,78.78,37.57,78.78,0,0,0,2,0,0,12
34,DISOLVIENDO,RECOVERING,22.62,17.58,23.82,2.73,6.24,22.62,0,2.73,0,78.78,39.14,78.78,0,0,0,3,0,0,12
35,DISOLVIENDO,RECOVERING,22.69,17.91,24.1,2.48,6.19,22.69,0,2.48,0,78.78,39.94,78.78,0,0,0,2,0,0,12
36,DISOLVIENDO,RECOVERING,22.76,18.11,24.33,2.26,6.22,22.76,0,2.26,0,78.78,40.31,78.78,0,0,0,0,0,0,12
37,DISOLVIENDO,RECOVERING,22.82,18.36,24.51,2.07,6.15,22.82,0,2.07,0,78.78,40.94,78.78,0,1,0,0,0,0,12
38,DISOLVIENDO,RECOVERING,22.87,18.64,24.65,1.9,6.01,22.87,0,1.9,0,78.78,41.77,78.78,0,1,0,0,0,0,12
39,DISOLVIENDO,RECOVERING,22.91,18.94,24.77,1.75,5.82,22.91,0,1.75,0,78.78,42.73,78.78,0,1,0,0,0,0,12
40,DISOLVIENDO,RECOVERING,22.95,19.25,24.85,1.61,5.6,22.95,0,1.61,0,78.78,43.78,78.78,0,1,0,0,0,0,12
41,DISOLVIENDO,RECOVERING,22.98,19.48,24.92,1.5,5.44,22.98,0,1.5,0,78.78,44.88,78.78,0,1,0,0,0,0,12
42,DISOLVIENDO,RECOVERING,23.02,19.59,24.98,1.39,5.38,23.02,0,1.39,0,78.78,45.49,78.78,0,1,0,0,0,0,12
43,DISOLVIENDO,RECOVERING,23.04,19.73,25.02,1.3,5.29,23.04,0,1.3,0,78.78,45.83,78.78,0,1,0,0,0,0,12
44,DISOLVIENDO,RECOVERING,23.07,19.89,25.05,1.21,5.16,23.07,0,1.21,0,78.78,46.29,78.78,0,1,0,0,0,0,12
45,DISOLVIENDO,RECOVERING,23.09,20.05,25.07,1.14,5.02,23.09,0,1.14,0,78.78,46.84,78.78,0,1,0,0,0,0,12
46,DISOLVIENDO,RECOVERING,23.11,20.22,25.09,1.07,4.87,23.11,0,1.07,0,78.78,47.45,78.78,0,1,0,0,0,0,12
47,DISOLVIENDO,RECOVERING,23.12,20.39,25.1,1.01,4.72,23.12,0,1.01,0,78.78,48.1,78.78,0,1,0,0,0,0,12
48,DISOLVIENDO,RECOVERING,23.14,20.55,25.11,0.96,4.57,23.14,0,0.96,0,78.78,48.77,78.78,0,1,0,0,0,0,12
49,DISOLVIENDO,RECOVERING,23.15,20.62,25.12,0.91,4.5,23.15,0,0.91,0,78.78,49.46,78.78,0,1,0,0,0,0,12
50,DISOLVIENDO,RECOVERING,23.17,20.68,25.12,0.87,4.44,23.17,0,0.87,0,78.78,50.15,78.78,0,1,0,0,0,0,12
51,DISOLVIENDO,RECOVERING,23.18,20.76,25.12,0.83,4.37,23.18,0,0.83,0,78.78,50.44,78.78,0,1,0,0,0,0,12
52,DISOLVIENDO,RECOVERING,23.19,20.84,25.13,0.8,4.29,23.19,0,0.8,0,78.78,50.7,78.78,0,1,0,0,0,0,12
53,DISOLVIENDO,RECOVERING,23.2,20.92,25.12,0.76,4.2,23.2,0,0.76,0,78.78,51.01,78.78,0,1,0,0,0,0,12
54,DISOLVIENDO,RECOVERING,23.21,21.0,25.12,0.74,4.12,23.21,0,0.74,0,78.78,51.36,78.78,0,1,0,0,0,0,12
55,DISOLVIENDO,RECOVERING,23.21,21.09,25.12,0.71,4.03,23.21,0,0.71,0,78.78,51.73,78.78,0,1,0,0,0,0,12
56,DISOLVIENDO,RECOVERING,23.22,21.17,25.12,0.69,3.95,23.22,0,0.69,0,78.78,52.12,78.78,0,1,0,0,0,0,12
57,DISOLVIENDO,RECOVERING,23.23,21.25,25.11,0.66,3.86,23.23,0,0.66,0,78.78,52.52,78.78,0,1,0,0,0,0,12
58,DISOLVIENDO,RECOVERING,23.23,21.31,25.11,0.64,3.8,23.23,0,0.64,0,78.78,52.94,78.78,0,1,0,0,0,0,12
59,DISOLVIENDO,RECOVERING,23.24,21.34,25.1,0.63,3.77,23.24,0,0.63,0,78.78,53.36,78.77,0,1,0,0,0,0,12
60,DISOLVIENDO,RECOVERING,23.25,21.37,25.1,0.61,3.73,23.25,0,0.61,0,78.78,53.78,78.77,0,1,0,0,0,0,12
61,DISOLVIENDO,RECOVERING,23.25,21.41,25.1,0.59,3.69,23.25,0,0.59,0,78.78,54.16,78.77,0,1,0,0,0,0,12
62,DISOLVIENDO,RECOVERING,23.26,21.45,25.09,0.58,3.64,23.26,0,0.58,0,78.78,54.31,78.78,0,1,0,0,0,0,12
63,DISOLVIENDO,RECOVERING,23.26,21.49,25.08,0.57,3.6,23.26,0,0.57,0,78.78,54.49,78.78,0,1,0,0,0,0,12
64,DISOLVIENDO,RECOVERING,23.27,21.53,25.08,0.55,3.55,23.27,0,0.55,0,78.78,54.69,78.77,0,1,0,0,0,0,12
65,DISOLVIENDO,RECOVERING,23.27,21.57,25.07,0.54,3.5,23.27,0,0.54,0,78.78,54.91,78.77,0,1,0,0,0,0,12
66,DISOLVIENDO,RECOVERING,23.27,21.62,25.07,0.53,3.45,23.27,0,0.53,0,78.78,55.14,78.77,0,1,0,0,0,0,12
67,DISOLVIENDO,RECOVERING,23.28,21.66,25.06,0.52,3.4,23.28,0,0.52,0,78.78,55.38,78.77,0,1,0,0,0,0,12
68,DISOLVIENDO,RECOVERING,23.28,21.7,25.06,0.51,3.36,23.28,0,0.51,0,78.78,55.64,78.77,0,1,0,0,0,0,12
69,DISOLVIENDO,RECOVERING,23.29,21.74,25.05,0.5,3.31,23.29,0,0.5,0,78.78,55.91,78.77,0,1,0,0,0,0,12
70,DISOLVIENDO,RECOVERING,23.29,21.76,25.04,0.49,3.29,23.29,0,0.49,0,78.78,56.18,78.77,0,1,0,0,0,0,12
71,DISOLVIENDO,RECOVERING,23.29,21.77,25.04,0.49,3.26,23.29,0,0.49,0,78.78,56.46,78.77,0,1,0,0,0,0,12
72,DISOLVIENDO,RECOVERING,23.3,21.79,25.03,0.48,3.24,23.3,0,0.48,0,78.78,56.74,78.77,0,1,0,0,0,0,12
73,DISOLVIENDO,RECOVERING,23.3,21.81,25.02,0.47,3.21,23.3,0,0.47,0,78.78,57.0,78.77,0,1,0,0,0,0,12
74,DISOLVIENDO,RECOVERING,23.3,21.84,25.02,0.46,3.18,23.3,0,0.46,0,78.78,57.1,78.77,0,1,0,0,0,0,12
75,DISOLVIENDO,RECOVERING,23.31,21.86,25.01,0.46,3.15,23.31,0,0.46,0,78.78,57.22,78.77,0,2,0,0,0,0,12
76,DISOLVIENDO,RECOVERING,23.31,21.88,25.0,0.45,3.12,23.31,0,0.45,0,78.78,57.35,78.77,0,2,0,0,0,0,12
77,DISOLVIENDO,RECOVERING,23.31,21.91,25.0,0.44,3.09,23.31,0,0.44,0,78.78,57.5,78.76,0,2,0,0,0,0,12
78,DISOLVIENDO,RECOVERING,23.31,21.93,24.99,0.44,3.06,23.31,0,0.44,0,78.78,57.65,78.76,0,2,0,0,0,0,12
79,DISOLVIENDO,RECOVERING,23.32,21.96,24.98,0.43,3.02,23.32,0,0.43,0,78.78,57.82,78.76,0,2,0,0,0,0,12
80,DISOLVIENDO,RECOVERING,23.32,21.98,24.97,0.43,2.99,23.32,0,0.43,0,78.78,58.0,78.76,0,2,0,0,0,0,12
81,DISOLVIENDO,RECOVERING,23.32,22.01,24.97,0.42,2.96,23.32,0,0.42,0,78.78,58.18,78.75,0,2,0,0,0,0,12
82,DISOLVIENDO,RECOVERING,23.33,22.03,24.96,0.42,2.93,23.33,0,0.42,0,78.78,58.37,78.77,0,2,0,0,0,0,12
83,DISOLVIENDO,RECOVERING,23.33,22.04,24.95,0.41,2.91,23.33,0,0.41,0,78.78,58.57,78.77,0,2,0,0,0,0,12
84,DISOLVIENDO,RECOVERING,23.33,22.05,24.94,0.41,2.9,23.33,0,0.41,0,78.78,58.78,78.76,0,2,0,0,0,0,12
85,DISOLVIENDO,RECOVERING,23.33,22.06,24.94,0.4,2.88,23.33,0,0.4,0,78.78,58.98,78.76,0,2,0,0,0,0,12
86,DISOLVIENDO,RECOVERING,23.34,22.07,24.93,0.4,2.85,23.34,0,0.4,0,78.78,59.14,78.76,0,2,0,0,0,0,12
87,DISOLVIENDO,RECOVERING,23.34,22.09,24.92,0.4,2.83,23.34,0,0.4,0,78.78,59.22,78.76,0,2,0,0,0,0,12
88,DISOLVIENDO,RECOVERING,23.34,22.1,24.91,0.39,2.81,23.34,0,0.39,0,78.78,59.3,78.76,0,2,0,0,0,0,12
89,DISOLVIENDO,RECOVERING,23.34,22.12,24.9,0.39,2.78,23.34,0,0.39,0,78.78,59.4,78.75,0,2,0,0,0,0,12
90,DISOLVIENDO,RECOVERING,23.34,22.13,24.89,0.38,2.76,23.34,0,0.38,0,78.78,59.51,78.75,0,2,0,0,0,0,12
91,DISOLVIENDO,RECOVERING,23.35,22.15,24.88,0.38,2.73,23.35,0,0.38,0,78.78,59.62,78.75,0,2,0,0,0,0,12
92,DISOLVIENDO,RECOVERING,23.35,22.17,24.88,0.38,2.71,23.35,0,0.38,0,78.78,59.75,78.74,0,2,0,0,0,0,12
93,DISOLVIENDO,RECOVERING,23.35,22.19,24.87,0.37,2.68,23.35,0,0.37,0,78.78,59.88,78.74,0,2,0,0,0,0,12
94,DISOLVIENDO,RECOVERING,23.35,22.2,24.86,0.37,2.65,23.35,0,0.37,0,78.78,60.02,78.73,0,2,0,0,0,0,12
95,DISOLVIENDO,RECOVERING,23.35,22.22,24.85,0.37,2.63,23.35,0,0.37,0,78.78,60.16,78.73,0,2,0,0,0,0,12
96,DISOLVIENDO,RECOVERING,23.36,22.23,24.84,0.36,2.61,23.36,0,0.36,0,78.78,60.31,78.72,0,2,0,0,0,0,12
97,DISOLVIENDO,RECOVERING,23.36,22.23,24.83,0.36,2.6,23.36,0,0.36,0,78.78,60.47,78.71,0,2,0,0,0,0,12
98,DISOLVIENDO,RECOVERING,23.36,22.24,24.82,0.36,2.58,23.36,0,0.36,0,78.78,60.63,78.71,0,2,0,0,0,0,12
99,DISOLVIENDO,RECOVERING,23.36,22.25,24.81,0.36,2.56,23.36,0,0.36,0,78.78,60.79,78.7,0,2,0,0,0,0,12
100,DISOLVIENDO,RECOVERING,23.36,22.26,24.8,0.35,2.54,23.36,0,0.35,0,78.78,60.84,78.69,0,2,0,0,0,0,12
101,DISOLVIENDO,RECOVERING,23.37,22.27,24.79,0.35,2.52,23.37,0,0.35,0,78.78,60.9,78.68,0,2,0,0,0,0,12
102,DISOLVIENDO,RECOVERING,23.37,22.28,24.78,0.35,2.5,23.37,0,0.35,0,78.78,60.98,78.72,0,2,0,0,0,0,12
103,DISOLVIENDO,RECOVERING,23.37,22.29,24.77,0.34,2.48,23.37,0,0.34,0,78.78,61.05,78.73,0,2,0,0,0,0,12
104,DISOLVIENDO,RECOVERING,23.37,22.3,24.76,0.34,2.45,23.37,0,0.34,0,78.78,61.14,78.72,0,2,0,0,0,0,12
105,DISOLVIENDO,RECOVERING,23.37,22.32,24.75,0.34,2.43,23.37,0,0.34,0,78.78,61.23,78.72,0,2,0,0,0,0,12
106,DISOLVIENDO,RECOVERING,23.37,22.33,24.74,0.34,2.41,23.37,0,0.34,0,78.78,61.33,78.71,0,2,0,0,0,0,12
107,DISOLVIENDO,RECOVERING,23.38,22.34,24.73,0.33,2.38,23.38,0,0.33,0,78.78,61.44,78.71,0,2,0,0,0,0,12
108,DISOLVIENDO,RECOVERING,23.38,22.36,24.71,0.33,2.36,23.38,0,0.33,0,78.78,61.55,78.7,0,2,0,0,0,0,12
109,DISOLVIENDO,RECOVERING,23.38,22.36,24.7,0.33,2.34,23.38,0,0.33,0,78.78,61.66,78.69,0,2,0,0,0,0,12
110,DISOLVIENDO,RECOVERING,23.38,22.37,24.69,0.33,2.32,23.38,0,0.33,0,78.78,61.78,78.68,0,2,0,0,0,0,12
111,DISOLVIENDO,RECOVERING,23.38,22.37,24.68,0.32,2.31,23.38,0,0.32,0,78.78,61.91,78.67,0,2,0,0,0,0,12
112,DISOLVIENDO,RECOVERING,23.38,22.38,24.67,0.32,2.29,23.38,0,0.32,0,78.78,62.04,78.66,0,2,0,0,0,0,12
113,DISOLVIENDO,RECOVERING,23.39,22.39,24.66,0.32,2.27,23.39,0,0.32,0,78.78,62.15,78.65,0,2,0,0,0,0,12
114,DISOLVIENDO,RECOVERING,23.39,22.39,24.65,0.32,2.25,23.39,0,0.32,0,78.78,62.19,78.64,0,2,0,0,0,0,12
115,DISOLVIENDO,RECOVERING,23.39,22.4,24.63,0.32,2.23,23.39,0,0.32,0,78.78,62.24,78.62,0,2,0,0,0,0,12
116,DISOLVIENDO,RECOVERING,23.39,22.41,24.62,0.31,2.21,23.39,0,0.31,0,78.78,62.3,78.61,0,2,0,0,0,0,12
117,DISOLVIENDO,RECOVERING,23.39,22.42,24.61,0.31,2.19,23.39,0,0.31,0,78.78,62.36,78.59,0,2,0,0,0,0,12
118,DISOLVIENDO,RECOVERING,23.39,22.43,24.6,0.31,2.17,23.39,0,0.31,0,78.78,62.43,78.58,0,2,0,0,0,0,12
119,DISOLVIENDO,RECOVERING,23.39,22.44,24.59,0.31,2.15,23.39,0,0.31,0,78.78,62.51,78.56,0,2,0,0,0,0,12
120,DISOLVIENDO,RECOVERING,23.39,22.45,24.58,0.3,2.14,23.39,0,0.3,0,78.78,62.59,78.54,0,2,0,0,0,0,12
121,DISOLVIENDO,RECOVERING,23.4,22.46,24.58,0.3,2.13,23.4,0,0.3,0,78.78,62.67,78.52,0,2,0,0,0,0,12
122,DISOLVIENDO,RECOVERING,23.4,22.47,24.58,0.3,2.11,23.4,0,0.3,0,78.78,62.76,78.66,0,2,0,0,0,0,12
123,DISOLVIENDO,RECOVERING,23.4,22.47,24.58,0.3,2.1,23.4,0,0.3,0,78.78,62.86,78.65,0,2,0,0,0,0,12
124,DISOLVIENDO,RECOVERING,23.4,22.48,24.58,0.3,2.1,23.4,0,0.3,0,78.78,62.95,78.64,0,2,0,0,0,0,12
125,DISOLVIENDO,RECOVERING,23.4,22.48,24.57,0.29,2.09,23.4,0,0.29,0,78.78,63.06,78.62,0,2,0,0,0,0,12
126,DISOLVIENDO,RECOVERING,23.4,22.49,24.57,0.29,2.08,23.4,0,0.29,0,78.78,63.16,78.61,0,1,0,0,0,0,12
127,DISOLVIENDO,RECOVERING,23.4,22.49,24.57,0.29,2.08,23.4,0,0.29,0,78.78,63.27,78.6,0,1,0,0,0,0,12
128,DISOLVIENDO,RECOVERING,23.4,22.5,24.56,0.29,2.07,23.4,0,0.29,0,78.78,63.3,78.58,0,1,0,0,0,0,12
129,DISOLVIENDO,RECOVERING,23.41,22.5,24.56,0.29,2.06,23.41,0,0.29,0,78.78,63.34,78.57,0,1,0,0,0,0,12
130,DISOLVIENDO,RECOVERING,23.41,22.51,24.56,0.29,2.05,23.41,0,0.29,0,78.78,63.39,78.55,0,1,0,0,0,0,12
131,DISOLVIENDO,RECOVERING,23.41,22.52,24.55,0.28,2.04,23.41,0,0.28,0,78.78,63.44,78.53,0,1,0,0,0,0,12
132,DISOLVIENDO,RECOVERING,23.41,22.52,24.55,0.28,2.03,23.41,0,0.28,0,78.78,63.49,78.51,0,1,0,0,0,0,12
133,DISOLVIENDO,RECOVERING,23.41,22.53,24.54,0.28,2.01,23.41,0,0.28,0,78.78,63.55,78.49,0,1,0,0,0,0,12
134,DISOLVIENDO,RECOVERING,23.41,22.54,24.54,0.28,2.0,23.41,0,0.28,0,78.78,63.62,78.47,0,1,0,0,0,0,12
135,RECUPERADO,COMPLETE,23.41,22.55,24.54,0.28,1.99,23.41,0,0.28,0,78.78,63.69,78.45,0,1,0,0,0,0,12
136,RECUPERADO,COMPLETE,23.41,22.55,24.53,0.27,1.98,23.41,0,0.27,0,78.78,63.76,78.42,0,1,0,0,0,0,12
137,RECUPERADO,COMPLETE,23.41,22.56,24.53,0.27,1.97,23.41,0,0.27,0,78.78,63.84,78.4,0,1,0,0,0,0,12
138,RECUPERADO,COMPLETE,23.41,22.56,24.52,0.27,1.96,23.41,0,0.27,0,78.78,63.92,78.37,0,1,0,0,0,0,12
139,RECUPERADO,COMPLETE,23.42,22.57,24.52,0.27,1.95,23.42,0,0.27,0,78.78,64.0,78.34,0,1,0,0,0,0,12
