segundo,estado_sistema,vel_media,vel_min,vel_max,v_diff,densidad_veh_km,flujo_veh_h,eficiencia_pct,coches_parados,coches_atasco,coches_ajustando,coches_libre,gap_min,gap_medio,gap_max,gap_critico_medio,presion_gaps,energia_disipada_acum,tiempo_perdido_acum,vel_onda_kmh,max_parados,max_en_atasco,max_v_diff
1,EQUILIBRIO,21.69,21.69,21.69,0.0,19.89,1554.0,102.1,0,0,50,0,45.27,45.27,45.27,24.19,0.53,0.0,0,0,0,0,0.0
2,EQUILIBRIO,22.01,22.01,22.01,0.0,19.89,1576.0,103.6,0,0,50,0,45.27,45.27,45.27,24.51,0.54,0.0,0,0,0,0,0.0
3,EQUILIBRIO,22.24,22.24,22.24,0.0,19.89,1593.0,104.7,0,0,50,0,45.27,45.27,45.27,24.74,0.55,0.0,0,0,0,0,0.0
4,EQUILIBRIO,22.4,22.4,22.4,0.0,19.89,1604.0,105.4,0,0,50,0,45.27,45.27,45.27,24.9,0.55,0.0,0,0,0,0,0.0
5,EQUILIBRIO,22.51,22.51,22.51,0.0,19.89,1612.0,105.9,0,0,50,0,45.27,45.27,45.27,25.01,0.55,0.0,0,0,0,0,0.0
6,EQUILIBRIO,22.59,22.59,22.59,0.0,19.89,1618.0,106.3,0,0,50,0,45.27,45.27,45.27,25.09,0.55,0.0,0,0,0,0,0.0
7,EQUILIBRIO,22.65,22.65,22.65,0.0,19.89,1622.0,106.6,0,0,50,0,45.27,45.27,45.27,25.15,0.56,0.0,0,0,0,0,0.0
8,EQUILIBRIO,22.69,22.69,22.69,0.0,19.89,1625.0,106.8,0,0,50,0,45.27,45.27,45.27,25.19,0.56,0.0,0,0,0,0,0.0
9,EQUILIBRIO,22.71,22.71,22.71,0.0,19.89,1627.0,106.9,0,0,50,0,45.27,45.27,45.27,25.21,0.56,0.0,0,0,0,0,0.0
10,EQUILIBRIO,22.73,22.73,22.73,0.0,19.89,1628.0,107.0,0,0,50,0,45.27,45.27,45.27,25.23,0.56,0.0,0,0,0,0,0.0
11,FRENADA_ORIGEN,22.47,10.73,22.74,12.01,19.89,1609.0,105.7,0,0,49,1,39.21,45.27,51.87,24.97,0.55,20.8,0,0,0,0,12.01
12,FRENADA_ORIGEN,22.16,0.0,22.75,22.75,19.89,1587.0,104.3,1,1,48,0,24.74,45.27,70.36,24.66,0.54,31.6,0,-0.0,1,1,22.75
13,FRENADA_ORIGEN,22.02,0.0,22.76,22.76,19.89,1577.0,103.6,1,1,48,0,10.51,45.27,93.11,24.52,0.54,43.5,0,-0.0,1,1,22.76
14,FRENADA_ORIGEN,21.85,0.0,22.76,22.76,19.89,1565.0,102.8,1,2,47,0,0.78,45.27,115.87,24.35,0.54,56.7,0,-5.2,1,2,22.76
15,FRENADA_ORIGEN,21.63,0.0,22.76,22.76,19.89,1549.0,101.8,1,2,47,0,-4.45,45.27,138.64,24.13,0.53,70.1,0,-0.4,1,2,22.76
16,DISOLVIENDO,21.49,2.5,22.77,20.27,19.89,1539.0,101.1,0,2,46,2,9.79,95.53,2508.0,23.99,0.25,83.5,0,-1507.8,1,2,22.76
17,DISOLVIENDO,21.42,5.0,22.77,17.77,19.89,1534.0,100.8,0,3,45,2,7.8,95.53,2507.59,23.92,0.25,94.7,0,-1292.2,1,3,22.76
18,DISOLVIENDO,21.39,5.99,22.77,16.78,19.89,1532.0,100.7,0,3,45,2,8.85,95.53,2507.19,23.89,0.25,105.1,0,-1130.5,1,3,22.76
19,DISOLVIENDO,21.39,7.34,22.77,15.43,19.89,1532.0,100.7,0,4,44,2,10.65,95.53,2506.78,23.89,0.25,114.7,0,-1004.7,1,4,22.76
20,DISOLVIENDO,21.41,8.16,22.77,14.61,19.89,1534.0,100.8,0,4,44,2,10.91,95.53,2506.39,23.91,0.25,123.7,0,-6.4,1,4,22.76
21,DISOLVIENDO,21.46,9.07,22.77,13.7,19.89,1537.0,101.0,0,5,43,2,12.53,95.53,2506.02,23.96,0.25,132.0,0,-12.7,1,5,22.76
22,DISOLVIENDO,21.52,9.95,22.77,12.82,19.89,1541.0,101.3,0,5,43,2,12.79,95.53,2505.68,24.02,0.25,139.7,0,-13.4,1,5,22.76
23,DISOLVIENDO,21.59,10.59,22.77,12.18,19.89,1546.0,101.6,0,5,43,2,13.89,95.53,2505.38,24.09,0.25,147.0,0,-19.4,1,5,22.76
24,DISOLVIENDO,21.67,11.59,22.77,11.18,19.89,1552.0,102.0,0,5,43,2,14.7,95.53,2505.12,24.17,0.25,153.5,0,0,1,5,22.76
25,DISOLVIENDO,21.75,12.0,22.77,10.78,19.89,1558.0,102.3,0,5,43,2,15.36,95.53,2504.9,24.25,0.25,159.7,0,0,1,5,22.76
26,DISOLVIENDO,21.83,12.84,22.77,9.93,19.89,1563.0,102.7,0,6,42,2,16.76,95.53,2504.72,24.33,0.25,165.2,0,0,1,6,22.76
27,DISOLVIENDO,21.9,13.34,23.37,10.03,19.89,1568.0,103.1,0,6,42,2,16.99,95.53,2504.57,24.4,0.26,170.3,0,0,1,6,22.76
28,DISOLVIENDO,21.97,13.92,23.88,9.96,19.89,1573.0,103.4,0,6,42,2,17.92,95.53,2504.43,24.47,0.26,175.0,0,0,1,6,22.76
29,DISOLVIENDO,22.03,14.67,24.24,9.57,19.89,1578.0,103.7,0,7,41,2,18.89,95.53,2504.3,24.53,0.26,179.3,0,0,1,7,22.76
30,DISOLVIENDO,22.08,14.99,24.48,9.49,19.89,1582.0,103.9,0,6,42,2,19.32,95.53,2504.18,24.58,0.26,183.2,0,0,1,7,22.76
31,DISOLVIENDO,22.13,15.55,24.65,9.11,19.89,1585.0,104.2,0,6,42,2,20.23,95.53,2504.05,24.63,0.26,186.7,0,0,1,7,22.76
