segundo,estado_sistema,vel_media,vel_min,vel_max,v_diff,car_mean_velocity,truck_mean_velocity,densidad_veh_km,flujo_veh_h,eficiencia_pct,coches_parados,coches_atasco,coches_ajustando,coches_libre,gap_min,gap_medio,gap_max,gap_critico_medio,presion_gaps,max_parados,max_en_atasco,max_v_diff,num_cars,num_trucks,truck_pct
34,ATASCO,19.265937055564272,16.156056762797363,24.612065522312466,8.456008759515104,19.557835548079307,18.974038563049238,15.917230401910068,1103.9772924796082,85.62638691361899,0,20,8,12,20.647573957872055,62.825,200.71861949802303,27.25944669632658,0.4338948936940164,1,21,23.66236188423689,20,20,0.5
35,ATASCO,19.26964575969198,16.357800363390847,24.629231281395718,8.27143091800487,19.5443833200959,18.994908199288055,15.917230401910068,1104.1898087527438,85.64287004307546,0,20,8,12,20.994640144874722,62.825,195.72535933345523,27.268372809513995,0.434036972694214,1,21,23.66236188423689,20,20,0.5
36,ATASCO,19.27287733828326,16.557559579564963,24.634378811079962,8.076819231515,19.53300359289583,19.01275108367069,15.917230401910068,1104.3749847643412,85.65723261459226,0,20,8,12,21.338114062566376,62.825,190.70346869434786,27.276065109200932,0.4341594128006515,1,21,23.66236188423689,20,20,0.5
37,ATASCO,19.27571008398257,16.748969875671197,24.63118171338283,7.882211837711633,19.523368646969427,19.028051520995717,15.917230401910068,1104.5373068418187,85.6698225954781,0,20,9,11,21.668495462221927,62.825,185.6662256181785,27.282722964231503,0.4342653874131556,1,21,23.66236188423689,20,20,0.5
38,ATASCO,19.27821847552738,16.928160293227343,24.622034629684087,7.693874336456744,19.515200099833834,19.041236851220926,15.917230401910068,1104.6810427679836,85.68097100234392,0,20,9,11,21.980116907834486,62.825,180.62344010681034,27.288527688332614,0.4343577825440925,1,21,23.66236188423689,20,20,0.5
39,ATASCO,19.28046928573856,17.09317872469419,24.60847304284323,7.515294318149039,19.508266047788062,19.052672523689054,15.917230401910068,1104.810018760984,85.69097460328248,0,20,9,11,22.270166180403635,62.825,175.5825639212702,27.29363741666082,0.43443911526718376,1,21,23.66236188423689,20,20,0.5
40,ATASCO,19.282519060748577,17.243448635828916,24.5914568166154,7.348008180786483,19.50237363875508,19.062664482742072,15.917230401910068,1104.9274750289674,85.70008471443812,0,19,10,11,22.53782401110857,62.825,170.54945218074977,27.298185181434093,0.4345115030868936,1,21,23.66236188423689,20,20,0.5
41,ATASCO,19.284413049507684,17.37930790047875,24.57155958190523,7.19225168142648,19.497360874378725,19.071465224636647,15.917230401910068,1105.0360044286138,85.70850244225637,0,19,10,11,22.78356787461007,62.825,167.76963867981203,27.302279355666847,0.4345766710014619,1,21,23.66236188423689,20,20,0.5
42,ATASCO,19.28618532359152,17.501647547498788,24.54909414443683,7.047446596938041,19.49308943834188,19.079281208841163,15.917230401910068,1105.137559330354,85.71637921596232,0,19,11,10,23.008647301556266,62.825,167.21306706959626,27.30600562580181,0.4346359829017399,1,21,23.66236188423689,20,20,0.5
43,ATASCO,19.28785970695481,17.611647410732207,24.524194869425745,6.912547458693538,19.48943911910987,19.086280294799742,15.917230401910068,1105.2335048951422,85.72382091979915,0,19,10,11,23.214711412545853,62.825,166.60395217317728,27.309429780654746,0.4346904859634659,1,21,23.66236188423689,20,20,0.5
