segundo,estado_sistema,vel_media,vel_min,vel_max,v_diff,car_mean_velocity,truck_mean_velocity,densidad_veh_km,flujo_veh_h,eficiencia_pct,coches_parados,coches_atasco,coches_ajustando,coches_libre,gap_min,gap_medio,gap_max,gap_critico_medio,presion_gaps,max_parados,max_en_atasco,max_v_diff,num_cars,num_trucks,truck_pct
9,LIBRE,22.94816789573808,19.40018906716283,23.77342007172616,4.37323100456333,23.320185246730926,19.600011736802493,15.917230401910068,1314.9765925134436,93.66599141117584,0,0,36,4,36.06633114543558,62.825,106.35367346749626,26.578168482578207,0.4230508313979818,0,0,4.563653006578402,36,4,0.1
10,LIBRE,22.608388143230776,11.469043893462874,23.785110250791252,12.316066357328378,22.937364295030065,19.64760277703723,15.917230401910068,1295.5065231298179,92.27913527849296,0,0,35,5,34.790185873071096,62.825,110.42955557610867,26.240768282082637,0.41768035466904313,0,0,12.316066357328378,36,4,0.1
11,ATASCO,22.19671178963458,0,23.79522108995092,23.79522108995092,22.47588594579982,19.684144384147384,15.917230401910068,1271.916632593466,90.59882363116155,1,4,31,4,33.684416798297434,62.825,114.47514411347197,25.83091900884195,0.4111566893568157,1,4,23.79522108995092,36,4,0.1
12,ATASCO,22.0351088720541,0,23.80339912013309,23.80339912013309,22.29319197998409,19.71236090068415,15.917230401910068,1262.656457451568,89.9392198859351,1,5,30,4,23.25570107928388,62.825,118.49534204452084,25.670726917088302,0.40860687492380904,1,5,23.80339912013309,36,4,0.1
13,ATASCO,21.842082234577283,0,23.809318316940878,23.809318316940878,22.07627866259334,19.73431438243278,15.917230401910068,1251.59563938684,89.15135605949912,1,5,30,4,11.60133191089821,62.825,126.6390421975342,25.478797953698923,0.4055518973927405,1,5,23.809318316940878,36,4,0.1
14,ATASCO,21.604908603403597,0,23.813426750451953,23.813426750451953,21.810836412541313,19.751558321164154,15.917230401910068,1238.005108989303,88.1833004220555,1,5,30,4,4.446962742512568,62.825,148.5866632146438,25.242486519461803,0.4017904738473824,1,5,23.813426750451953,36,4,0.1
15,ATASCO,21.3988942074617,1.3943681005402055,23.81623906538678,22.421870964846576,21.580409239587816,19.765258918326666,15.917230401910068,1226.20006600656,87.34242533657837,0,6,29,5,3.0338509901040425,62.825,168.99724333911325,25.037157153378036,0.398522199019149,1,6,23.813426750451953,36,4,0.1
16,ATASCO,21.268495603068207,2.1048992040012835,23.81815491090866,21.713255706907375,21.434296320187435,19.776289148995126,15.917230401910068,1218.7279613377725,86.81018613497227,0,6,29,5,5.291435584079437,62.825,186.74768491199364,24.90731006051796,0.396455392925077,1,6,23.813426750451953,36,4,0.1
17,ATASCO,21.17543748181003,3.893033804862535,23.81945772753904,19.926423922676506,21.32989710191319,19.78530090088159,15.917230401910068,1213.3955421331652,86.43035706861237,0,6,29,5,7.925915615000122,62.825,201.84570863504314,24.81470252685411,0.3949813374747968,1,6,23.813426750451953,36,4,0.1
19,ATASCO,21.12126236488105,5.211582543708796,23.820343061284078,18.60876051757528,21.26887152971409,19.7927798813837,15.917230401910068,1210.291197987613,86.20923414237164,0,6,29,5,7.674758885163925,62.825,214.31381823852035,24.760901358950235,0.39412497188937895,1,6,23.813426750451953,36,4,0.1
20,ATASCO,21.099816993154427,6.016866521424379,23.820944527505265,17.804078006080886,21.244342526371362,19.799087194202016,15.917230401910068,1209.062334665435,86.12170201287522,0,7,28,5,9.301227759273559,62.825,224.2029732815085,24.73977135286453,0.39378864071411906,1,7,23.813426750451953,36,4,0.1
21,ATASCO,21.106412461536628,7.495347757782998,23.821353096807435,16.326005339024437,21.251070434197583,19.80449070758805,15.917230401910068,1209.4402683888875,86.14862229198623,0,10,25,5,11.319133449220942,62.825,231.6090204592167,24.74663699691603,0.3938979227523443,1,10,23.813426750451953,36,4,0.1
22,ATASCO,21.137489515541894,8.508569834892487,23.821630619296236,15.31306078440375,21.285078499986966,19.809188655536197,15.917230401910068,1211.2210466526194,86.27546741037507,0,10,25,5,11.368220871575772,62.825,236.68758248946,24.777948948318702,0.394396322297154,1,10,23.813426750451953,36,4,0.1
23,ATASCO,21.188183743561478,9.34762298323121,23.82181912303935,14.474196139808141,21.3409455645855,19.813327354345294,15.917230401910068,1214.1259287993844,86.48238262678154,0,10,25,5,12.806622442116861,62.825,239.6614895608684,24.828850111278744,0.3952065278357142,1,10,23.813426750451953,36,4,0.1
24,ATASCO,21.252792283336124,10.671459086766998,23.821947160220475,13.150488073453477,21.412323151039324,19.817014474007305,15.917230401910068,1217.8281292480708,86.74609095239234,0,10,25,5,15.019837409268291,62.825,240.81185777532272,24.893643007036488,0.3962378512858971,1,10,23.813426750451953,36,4,0.1
25,ATASCO,21.32574236972095,11.587479048663624,23.822034126108353,12.234555077444728,21.493010526358212,19.820328959985563,15.917230401910068,1222.0083172462464,87.04384640702429,0,11,24,5,15.08751664652948,62.825,240.4531237986015,24.966758817720226,0.39740165249057263,1,11,23.813426750451953,36,4,0.1
26,ATASCO,21.40184163372088,12.342993941133647,23.82209319512271,11.479099253989064,21.57723198889231,19.823328437177967,15.917230401910068,1226.368959512856,87.35445564784034,0,11,24,5,16.251954878801655,62.825,238.9001501455068,25.04300805557978,0.39861532917755316,1,11,23.813426750451953,36,4,0.1
27,ATASCO,21.47673932933729,13.439011482080918,23.822133315886717,10.383121833805799,21.66014872960372,19.826054726939418,15.917230401910068,1230.6607494725704,87.66016052790731,0,10,25,5,18.06996204053422,62.825,236.43895047996563,25.118042065684257,0.3998096628043654,1,11,23.813426750451953,36,4,0.1
28,ATASCO,21.547165863917463,14.484744308861234,23.822160566594846,9.337416257733612,21.73812452040184,19.8285379555581,15.917230401910068,1234.6963328309253,87.94761577109169,0,11,24,5,19.228057058157844,62.825,233.30908274567923,25.188592761695368,0.4009326344877894,1,11,23.813426750451953,36,4,0.1
29,ATASCO,21.610899523881493,15.00271961369421,24.045603771007066,9.042884157312857,21.808688402415967,19.830799617071246,15.917230401910068,1238.3484008909413,88.20775315869997,0,12,23,5,19.865029706659584,62.825,229.69881062907444,25.252439504735058,0.40194889780716364,1,12,23.813426750451953,36,4,0.1
30,ATASCO,21.66665360080701,15.756941948373786,24.284500508661615,8.52755856028783,21.870409015804665,19.832854865828125,15.917230401910068,1241.5432226487105,88.43532081962044,0,12,23,5,21.06062638358128,62.825,225.74927543206508,25.308296344098416,0.4028379839888327,1,12,23.813426750451953,36,4,0.1
31,ATASCO,21.713895624771887,16.60918335317639,24.44241148999679,7.833228136820399,21.922693555541933,19.8347142478415,15.917230401910068,1244.2502864970759,88.6281454072322,0,13,22,5,22.540807975491134,62.825,221.5628850957802,25.355631337163963,0.40359142597952985,1,13,23.813426750451953,36,4,0.1
32,ATASCO,21.752665686214247,17.323665682556694,24.544365869304073,7.220700186747379,21.96558575919998,19.83638502934268,15.917230401910068,1246.4718896995032,88.78639055597651,0,13,22,5,24.10952954711007,62.825,217.21240667854875,25.39448493768138,0.40420986769090933,1,13,23.813426750451953,36,4,0.1
33,ATASCO,21.783430845563338,17.68758548051882,24.608170848397272,6.920585367878452,21.99960402375133,19.837872241871395,15.917230401910068,1248.2347957664629,88.9119626349524,0,14,21,5,24.576528222430113,62.825,212.74895407070017,25.42532445765691,0.40470074743584417,1,14,23.813426750451953,36,4,0.1
34,ATASCO,21.806946000695834,18.135706735975614,24.646155079571894,6.5104483435962806,22.02558671939552,19.83917953239866,15.917230401910068,1249.582261878313,89.007942859983,0,13,22,5,25.273719577028373,62.825,208.20828733340352,25.448904977315767,0.40507608400025097,1,14,23.813426750451953,36,4,0.1
35,ATASCO,21.824119747921227,18.60511688318338,24.666695406494586,6.061578523311205,22.04454306637375,19.840309881848558,15.917230401910068,1250.5663524475356,89.07803978743358,0,13,22,5,26.13051817822469,62.825,204.52867899432772,25.466135242013657,0.40535034209333315,1,14,23.813426750451953,36,4,0.1
36,ATASCO,21.835909206814087,19.054671318104376,24.67540695743574,5.6207356393313646,22.05753620378583,19.841266234068428,15.917230401910068,1251.241912368177,89.1261600278126,0,13,22,5,27.042928972687207,62.825,208.39571780934875,25.47797251851751,0.4055387587507761,1,14,23.813426750451953,36,4,0.1
37,ATASCO,21.843250554699555,19.462007676577795,24.676013355611897,5.214005679034102,22.065605943158776,19.842052058566587,15.917230401910068,1251.6625865008898,89.1561247130594,0,14,21,5,27.867581944424728,62.825,212.2610155498503,25.485353157627884,0.4056562380840093,1,14,23.813426750451953,36,4,0.1
38,ATASCO,21.847015799878047,19.546857499360407,24.670959143682627,5.12410164432222,22.069720682791733,19.842671853654892,15.917230401910068,1251.8783426909824,89.17149306072673,0,14,21,5,27.867549900455515,62.825,216.1246746281322,25.489149392560794,0.4057166636300962,1,14,23.813426750451953,36,4,0.1
39,ATASCO,21.84798705456116,19.54826256281087,24.661830568974217,5.113568006163348,22.07074877371402,19.84313158218543,15.917230401910068,1251.9339975554346,89.17545736555576,0,14,21,5,27.86905462213076,62.825,219.98678906918667,25.49014363367043,0.40573248919491334,1,14,23.813426750451953,36,4,0.1
40,ATASCO,21.846844318856267,19.549915132911394,24.64964022356002,5.099725090648626,22.069444907537477,19.843439020725377,15.917230401910068,1251.8685164804228,89.17079313818884,0,15,20,5,27.87179052731335,62.825,223.8474454467771,25.489016269892538,0.40571454468591384,1,15,23.813426750451953,36,4,0.1
41,ATASCO,21.844163978538678,19.551760017905405,24.635017564788303,5.083257546882898,22.066448421028454,19.843603996130675,15.917230401910068,1251.7149275406166,89.15985297362725,0,14,21,5,27.875505921732156,62.825,227.70672368070427,25.486344178345213,0.40567201238910006,1,15,23.813426750451953,36,4,0.1
42,ATASCO,21.840424559679988,19.553751683956637,24.61833546267523,5.0645837787185926,22.062289679367,19.843638482496864,15.917230401910068,1251.5006512510618,89.14459003951015,0,15,20,5,27.879993651262794,62.825,231.56469772088076,25.482606483804833,0.4056125186439289,1,15,23.813426750451953,36,4,0.1
43,ATASCO,21.836016244996337,19.55585265391648,24.59979372699745,5.043941073080969,22.057400656961068,19.843556537313756,15.917230401910068,1251.2480458732482,89.12659691835239,0,15,20,5,27.885083394701724,62.825,235.4214361384088,25.478194071862028,0.4055422852664071,1,15,23.813426750451953,36,4,0.1
44,ATASCO,21.831251527853354,19.55803217506136,24.579473897563965,5.021441722502605,22.052126801156923,19.84337406812124,15.917230401910068,1250.975017911215,89.10714909327899,0,15,20,5,27.89063531689476,62.825,239.27700263967517,25.473420231259418,0.40546629894563335,1,15,23.813426750451953,36,4,0.1
45,ATASCO,21.826375500823186,19.560265113073953,24.557374915915243,4.99710980284129,22.04673850776786,19.84310843832114,15.917230401910068,1250.6956116667484,89.08724694213545,0,16,19,5,27.896534845910082,62.825,243.1314565162179,25.468530922739244,0.4053884746954117,1,16,23.813426750451953,36,4,0.1
46,ATASCO,21.821575164439473,19.56253103468318,24.533436104274923,4.970905069591744,22.041441522724547,19.842777939873805,15.917230401910068,1250.420542649934,89.06765373240601,0,15,20,5,27.902688375487514,62.825,246.9848530406241,25.463714061433162,0.4053118036041888,1,16,23.813426750451953,36,4,0.1
47,ATASCO,21.81698767236234,19.564813446248117,24.507551723404564,4.942738277156447,22.036386171796394,19.84240117745587,15.917230401910068,1250.157670043843,89.04892927494834,0,15,20,5,27.909019726032284,62.825,250.83724381671504,25.459107731235136,0.40523848358511955,1,16,23.813426750451953,36,4,0.1
48,ATASCO,21.81270766238801,19.56709916012787,24.4795799414079,4.912480781280028,22.03167557825071,19.841996419623715,15.917230401910068,1249.9124167862608,89.03145984648168,0,16,19,5,27.91546722479029,62.825,254.68867709075607,25.454807483369194,0.405170035549052,1,16,23.813426750451953,36,4,0.1
49,ATASCO,21.808793866253758,19.56816898946466,24.4493480909382,4.881179101473542,22.027373076359424,19.84158097530276,15.917230401910068,1249.688148324927,89.0154851683827,0,16,19,5,27.921981289337054,62.825,258.53919802919745,25.4508729150189,0.4051074081180883,1,16,23.813426750451953,36,4,0.1
50,ATASCO,21.80527514067731,19.56941476829878,24.41665546447825,4.847240696179469,22.023508973178867,19.841170648163278,15.917230401910068,1249.48651820833,89.0011230231727,0,16,19,5,27.928522418785633,62.825,262.3888489674996,25.447333673085474,0.40505107318878586,1,16,23.813426750451953,36,4,0.1
51,ATASCO,21.802155985339347,19.570843951972307,24.38127448934462,4.810430537372312,22.02008672718317,19.84077930874492,15.917230401910068,1249.3077842773043,88.9883917768953,0,16,19,5,27.932470687303976,62.825,266.2376696338147,25.44419495077659,0.4050011134226278,1,16,23.813426750451953,36,4,0.1
52,ATASCO,21.79942155001464,19.572415389759758,24.34295086435234,4.770535474592581,22.017088543630933,19.840418607468013,15.917230401910068,1249.1510955838073,88.97723081638628,0,15,20,5,27.9358771966738,62.825,270.08569735069796,25.44144248038804,0.4049573017172788,1,16,23.813426750451953,36,4,0.1
53,ATASCO,21.79704209888407,19.57409550950743,24.301403081508262,4.727307572000832,22.014480350511768,19.840097834234818,15.917230401910068,1249.014748205056,88.9675187709554,0,15,19,6,27.939850553025735,62.825,273.9329672175045,25.439046990595813,0.4049191721543305,1,16,23.813426750451953,36,4,0.1
54,ATASCO,21.794976895289903,19.575857039546165,24.25632166797221,4.680464628426044,22.01221611531793,19.839823915037666,15.917230401910068,1248.8964078478893,88.95908936853021,0,15,19,6,27.94426736689411,62.825,277.7795122757407,25.436968091041784,0.40488608183114655,1,16,23.813426750451953,36,4,0.1
55,ATASCO,21.79317748643733,19.577677935091497,24.20736844615163,4.629690511060133,22.01024148218356,19.83960152472126,15.917230401910068,1248.7932980688324,88.95174484260134,0,15,19,6,27.94902702655645,62.825,281.62536365930737,25.435157562673393,0.4048572632339577,1,16,23.813426750451953,36,4,0.1
56,ATASCO,21.7915903941128,19.57954047638718,24.154176110762712,4.574635634375532,22.00849673917928,19.839433288514496,15.917230401910068,1248.702354457717,88.94526691474611,0,15,19,6,27.95404777087265,62.825,285.47055073127285,25.433562058538524,0.4048318672270358,1,16,23.813426750451953,36,4,0.1
57,ATASCO,21.790159245320247,19.581430511122072,24.0963484531418,4.5149179420197285,22.006919156700256,19.839320042900155,15.917230401910068,1248.6203467274634,88.93942549110305,0,14,20,6,27.95926341174254,62.825,289.3151012086355,25.432125247465255,0.40480899717413854,1,16,23.813426750451953,36,4,0.1
58,ATASCO,21.78882640004726,19.583173393944918,24.03346161959317,4.450288225648251,22.005444763615653,19.839261127931714,15.917230401910068,1248.5439719883825,88.93398530631535,0,14,20,6,27.96462059804344,62.825,293.15904127629346,25.430789456443843,0.40478773508068194,1,16,23.813426750451953,36,4,0.1
59,ATASCO,21.787534149667355,19.584052466831306,23.99098302998329,4.406930563151985,22.00400964551254,19.839254687060667,15.917230401910068,1248.4699234190605,88.9287108149688,0,14,20,6,27.970076531736595,62.825,297.0023956913195,25.429496884020388,0.4047671609076066,1,16,23.813426750451953,36,4,0.1
60,ATASCO,21.78622556867414,19.585128019494437,23.97836203944813,4.393234019953692,22.00255085899965,19.83929795574455,15.917230401910068,1248.3949390724538,88.92336966805772,0,14,20,6,27.97559706246534,62.825,300.8451878784876,25.428190466461366,0.40474636635831857,1,16,23.813426750451953,36,4,0.1
61,ATASCO,21.784845105732153,19.58636028483311,23.96308525200078,4.376724967167672,22.001007059079807,19.83938752560327,15.917230401910068,1248.3158357443017,88.91773512543736,0,13,21,6,27.978192057447814,62.825,304.687440017872,25.426814482012315,0.4047244644968136,1,16,23.813426750451953,36,4,0.1
62,ATASCO,21.78333899895073,19.58771664039076,23.944884117186483,4.357167476795723,21.999318934834545,19.839519575996377,15.917230401910068,1248.2295327691625,88.9115877508193,0,13,21,6,27.981215682253378,62.825,308.5291731252624,25.425314977750546,0.40470059654199037,1,16,23.813426750451953,36,4,0.1
63,ATASCO,21.7816555960538,19.589170382183134,23.923451913378916,4.334281531195781,21.997429543481683,19.839690069202845,15.917230401910068,1248.1330703667916,88.90471671858693,0,13,21,6,27.98472200125275,62.825,312.3704071260419,25.42364009951394,0.40467393711920313,1,16,23.813426750451953,36,4,0.1
64,ATASCO,21.77974565328352,19.590699697466167,23.898440750190797,4.30774105272463,21.99528462490086,19.839894908727448,15.917230401910068,1248.0236267699272,88.89692103381029,0,13,21,6,27.988612936564323,62.825,316.2111609230932,25.42174039871989,0.4046436991439696,1,16,23.813426750451953,36,4,0.1
65,ATASCO,21.777562677245452,19.5922868064365,23.86945909430641,4.277172287869909,21.99283296775796,19.840130062632902,15.917230401910068,1247.898537812712,88.88801092753246,0,13,22,5,27.992808070121328,62.825,320.05145245924996,25.4195691803771,0.4046091393613545,1,16,23.813426750451953,36,4,0.1
66,ATASCO,21.775063360637297,19.593917246929493,23.836070253772938,4.242153006843445,21.990026883451502,19.84039165530945,15.917230401910068,1247.7553218988344,88.87780963525428,0,13,22,5,27.997241557478446,62.825,323.89129877474204,25.417082943402768,0.40456956535460037,1,16,23.813426750451953,36,4,0.1
67,ATASCO,21.77220814468887,19.595579279818075,23.822216105272616,4.226636825454541,21.98682282388767,19.840676031899687,15.917230401910068,1247.5917122304807,88.86615569260763,0,13,22,5,28.001859563318703,62.825,327.7307160600312,25.41424194628386,0.4045243445488875,1,16,23.813426750451953,36,4,0.1
68,ATASCO,21.76896191706461,19.59651799406082,23.822215551902172,4.22569755784135,21.98318215230883,19.840979799866567,15.917230401910068,1247.4056967995639,88.85290578393717,0,13,23,4,28.0066181337113,62.825,331.56971970440577,25.411010907057936,0.4044729153530909,1,16,23.813426750451953,36,4,0.1
69,ATASCO,21.765294823627272,19.597402681858732,23.822214878268753,4.224812196410021,21.97907204268731,19.84129985208692,15.917230401910068,1247.195564903433,88.83793805562152,0,13,23,4,28.01148143349883,62.825,335.4083243406462,25.407359816231615,0.40441480009919006,1,16,23.813426750451953,36,4,0.1
70,ATASCO,21.76118313721245,19.598445472193657,23.82221406269273,4.223768590499073,21.9744664440687,19.841633375506166,15.917230401910068,1246.9599569274146,88.82115566209163,0,13,23,4,28.01456909850208,62.825,339.2465438860433,25.403264805987753,0.4043496188776403,1,16,23.813426750451953,36,4,0.1
71,ATASCO,21.75661009037587,19.599615574192253,23.822213080348234,4.2225975061559815,21.969347006094214,19.841977848910766,15.917230401910068,1246.697912062923,88.80249016479947,0,13,23,4,28.01709843510912,62.825,343.08439158002795,25.39870898282141,0.4042771027906313,1,16,23.813426750451953,36,4,0.1
72,ATASCO,21.751566548947235,19.600887553414346,23.822211902911025,4.22132434949668,21.963703828514575,19.84233103284117,15.917230401910068,1246.4089069034626,88.78190428141728,0,13,23,4,28.02010950205272,62.825,346.9218800186352,25.393683100589293,0.4041971046651698,1,16,23.813426750451953,36,4,0.1
73,ATASCO,21.74605138861198,19.602240419532084,23.822210498178045,4.219970078645961,21.957535881331577,19.8426909541356,15.917230401910068,1246.0928770235278,88.75939342290604,0,13,23,4,28.023509671283364,62.825,350.75902118600266,25.38818593631876,0.40410960503491855,1,16,23.813426750451953,36,4,0.1
74,ATASCO,21.740071447418586,19.603656864954235,23.82220882965723,4.218551964702996,21.95085095412098,19.843055887097044,15.917230401910068,1245.7502142571734,88.7349854996677,0,13,23,4,28.027222377296084,62.825,354.5958264830871,25.38222424177344,0.4040147113692549,1,16,23.813426750451953,36,4,0.1
75,ATASCO,21.73364096943131,19.60512263069322,23.822206856126257,4.217084225433037,21.943665040164465,19.84342433283291,15.917230401910068,1245.3817348181888,88.70873865074003,0,13,23,4,28.03118436838099,62.825,358.4323067537418,25.375812186072956,0.4039126492013204,1,16,23.813426750451953,36,4,0.1
75,ATASCO,21.726780527348218,19.606625979141448,23.82220453115875,4.215578552017302,21.93600114172732,19.843794997936264,15.917230401910068,1244.988617563925,88.68073684631925,0,13,23,4,28.03534342146304,62.825,362.268472308314,25.36897027724503,0.40380374496211746,1,16,23.813426750451953,36,4,0.1
76,ATASCO,21.719515502828152,19.607526687620428,23.822201802616615,4.2146751149961865,21.92788758388008,19.844166773360808,15.917230401910068,1244.572316914944,88.65108368501286,0,13,23,4,28.039656444210777,62.825,366.1043329448723,25.361723841496193,0.4036884017747106,1,16,23.813426750451953,36,4,0.1
77,ATASCO,21.71187429090982,19.608319569017798,23.82219861210708,4.213879043089282,21.919356021668108,19.844538714085218,15.917230401910068,1244.1344599645897,88.61989506493804,0,13,23,4,28.04408790018988,62.825,369.93989796817476,25.35410122661408,0.403567070857367,1,16,23.813426750451953,36,4,0.1
78,ATASCO,21.70388645382381,19.609262606926876,23.82219489440301,4.212932287476136,21.910439390919873,19.84491001995926,15.917230401910068,1243.6767406886704,88.58729164826045,0,13,23,4,28.046963271825234,62.825,373.77517620647427,25.346131954821775,0.4034402221221134,1,16,23.813426750451953,36,4,0.1
79,ATASCO,21.69558105968323,19.61032739330014,23.822190576825147,4.211863183525008,21.901170064318297,19.845280017967653,15.917230401910068,1243.2008247490592,88.55339208033972,0,13,23,4,28.049261940042697,62.825,377.6101760262406,25.337845060581618,0.40330831771717657,1,16,23.813426750451953,36,4,0.1
80,ATASCO,21.68698539711514,19.61149033927297,23.822185578584847,4.210695239311878,21.891578425013506,19.845648146029852,15.917230401910068,1242.7082758394668,88.51830774332711,0,13,23,4,28.052015363392684,62.825,381.4449053448703,25.329267804416634,0.4031717915545823,1,16,23.813426750451953,36,4,0.1
81,ATASCO,21.67812416975363,19.612731870846375,23.822179810085984,4.20944793923961,21.881691973240933,19.846013938367904,15.917230401910068,1242.2005095282623,88.48213946838216,0,14,22,4,28.055138192786217,62.825,385.27937164144305,25.320424866672024,0.4030310364770716,1,16,23.813426750451953,36,4,0.1
82,ATASCO,21.66901917056049,19.614035756190724,23.822173172184563,4.208137415993839,21.87153496591012,19.846377012413825,15.917230401910068,1241.678774596383,88.44497620636935,0,14,22,4,28.058559560226513,62.825,389.1135819655774,25.31133802118118,0.4028863990637673,1,16,23.813426750451953,36,4,0.1
83,ATASCO,21.659689345463715,19.61538854386445,23.822165555404894,4.206777011540442,21.861128488605576,19.84673705718697,15.917230401910068,1241.1441566839535,88.406895287607,0,14,22,4,28.06222064622989,62.825,392.94754294442237,25.302026198323066,0.4027381806338729,1,16,23.813426750451953,36,4,0.1
84,ATASCO,21.650151102443267,19.6167790942415,23.82215683911077,4.205377744869271,21.850490800154045,19.847093823046254,15.917230401910068,1240.5975960015244,88.36796368344191,0,14,22,4,28.06607265256571,62.825,396.7812607878242,25.292505793595577,0.40258664215830603,1,16,23.813426750451953,36,4,0.1
85,ATASCO,21.640418715263614,19.61819818908714,23.822146890630584,4.203948701543446,21.83963778221431,19.847447112707332,15.917230401910068,1240.0399104647674,88.32823965413719,0,14,22,4,28.070075113857456,62.825,400.61474129168676,25.28279107089898,0.40243201067885365,1,16,23.813426750451953,36,4,0.1
86,ATASCO,21.630504704002014,19.61963820652834,23.822135564334978,4.202497357806639,21.828583362956792,19.84779677340901,15.917230401910068,1239.4718174995187,88.28777430204904,0,14,22,4,28.074194492158313,62.825,404.44798983955155,25.272894542672468,0.4022744853588932,1,16,23.813426750451953,36,4,0.1
87,ATASCO,21.620420129289087,19.621092850658222,23.82212270066594,4.201029850007718,21.817339844753146,19.848142690112535,15.917230401910068,1238.8939509023592,88.24661277260853,0,14,22,4,28.07840300759699,62.825,408.28101140240494,25.262827263794712,0.4021142421614757,1,16,23.813426750451953,36,4,0.1
88,ATASCO,21.610174792030136,19.622556926720666,23.822108125116063,4.1995511983953975,21.805918126742235,19.84848477962126,15.917230401910068,1238.3068722850537,88.20479506951075,0,14,22,4,28.082677665795472,62.825,412.1138105367199,25.252599031011197,0.4019514370236561,1,16,23.813426750451953,36,4,0.1
89,ATASCO,21.599777367920293,19.624026154279363,23.82209164715697,4.198065492877607,21.794327854854284,19.848822985514385,15.917230401910068,1237.7110787825397,88.1623566037563,0,14,22,4,28.08699944919863,62.825,415.9463913807347,25.242218517196015,0.4017862079935697,1,16,23.813426750451953,36,4,0.1
90,ATASCO,21.589235518559676,19.62549701201067,23.822073059115752,4.196576047105083,21.782577545755615,19.849157273796237,15.917230401910068,1237.107009420053,88.11932864718234,0,15,21,4,28.091352644853487,62.825,419.77875764896396,25.23169338224949,0.4016186769956146,1,16,23.813426750451953,36,4,0.1
91,ATASCO,21.578556011331415,19.626966608802306,23.82205213499846,4.195085526196156,21.770674720460335,19.849487629171147,15.917230401910068,1236.4950519823813,88.07573882176088,0,15,21,4,28.09572428571437,62.825,423.6109126249332,25.221030392789974,0.40144895173561435,1,16,23.813426750451953,36,4,0.1
