segundo,estado_sim,num_cars,num_trucks,num_aggressive,num_cautious,avg_velocity,min_velocity,max_velocity,velocity_variance,car_mean_velocity,car_velocity_variance,truck_mean_velocity,truck_velocity_variance,throughput_per_second,cumulative_throughput,throughput_per_min,vehicles_cruising,vehicles_braking,vehicles_stopped,vehicles_accelerating,min_gap,max_gap,avg_gap,std_gap,median_gap,near_collisions,hard_brakes,avg_acceleration,max_acceleration,min_acceleration
278,RECUPERANDO,23,7,7,23,20.964,20.788,21.21,0.031,20.951,0.03,21.007,0.029,0,68,0,4,0,0,0,40.12,436.05,77.14,83.9,50.09,0,29,0.0,0.001,-0.0
279,RECUPERANDO,23,7,7,23,20.965,20.789,21.21,0.03,20.952,0.03,21.007,0.029,0,68,0,4,0,0,0,40.12,435.63,77.14,83.85,50.1,0,29,0.0,0.001,-0.0
280,RECUPERANDO,23,7,7,23,20.965,20.789,21.21,0.03,20.952,0.03,21.008,0.029,0,68,0,4,0,0,0,40.13,435.22,77.14,83.81,50.1,0,29,0.0,0.001,-0.0
281,RECUPERANDO,23,7,7,23,20.966,20.79,21.21,0.03,20.953,0.03,21.008,0.028,0,68,0,4,0,0,0,40.13,434.81,77.14,83.76,50.1,0,29,0.0,0.001,-0.0
282,RECUPERANDO,23,7,7,23,20.966,20.791,21.209,0.03,20.953,0.03,21.008,0.028,0,68,0,4,0,0,0,40.13,434.39,77.14,83.71,50.11,0,29,0.0,0.001,-0.0
283,RECUPERANDO,23,7,7,23,20.967,20.792,21.209,0.03,20.954,0.03,21.009,0.028,0,68,0,4,0,0,0,40.13,433.98,77.14,83.67,50.11,0,29,0.0,0.001,-0.0
284,RECUPERANDO,23,7,7,23,20.967,20.793,21.209,0.03,20.954,0.03,21.009,0.028,0,68,0,4,0,0,0,40.14,433.57,77.14,83.62,50.12,0,29,0.0,0.001,-0.0
285,RECUPERANDO,23,7,7,23,20.968,20.794,21.209,0.03,20.955,0.029,21.01,0.028,0,68,0,4,0,0,0,40.14,433.17,77.14,83.57,50.12,0,29,0.0,0.001,-0.0
286,RECUPERANDO,23,7,7,23,20.968,20.794,21.209,0.03,20.955,0.029,21.01,0.028,0,68,0,4,0,0,0,40.14,432.76,77.14,83.53,50.12,0,29,0.0,0.001,-0.0
287,RECUPERANDO,23,7,7,23,20.969,20.795,21.208,0.029,20.956,0.029,21.01,0.028,0,68,0,4,0,0,0,40.14,432.35,77.14,83.48,50.13,0,29,0.0,0.001,-0.0
288,RECUPERANDO,23,7,7,23,20.969,20.796,21.208,0.029,20.956,0.029,21.011,0.027,0,68,0,4,0,0,0,40.15,431.94,77.14,83.44,50.13,0,29,0.0,0.001,-0.0
289,RECUPERANDO,23,7,7,23,20.97,20.797,21.208,0.029,20.957,0.029,21.011,0.027,1,69,60,4,0,0,0,40.15,431.54,77.14,83.39,50.14,0,29,0.0,0.001,-0.0
290,RECUPERANDO,23,7,7,23,20.97,20.798,21.208,0.029,20.957,0.029,21.011,0.027,0,69,0,4,0,0,0,40.15,431.13,77.14,83.35,50.14,0,29,0.0,0.001,-0.0
291,RECUPERANDO,23,7,7,23,20.97,20.799,21.208,0.029,20.958,0.029,21.012,0.027,0,69,0,4,0,0,0,40.15,430.73,77.14,83.3,50.15,0,29,0.0,0.001,-0.0
292,RECUPERANDO,23,7,7,23,20.971,20.799,21.207,0.029,20.958,0.029,21.012,0.027,0,69,0,4,0,0,0,40.16,430.33,77.14,83.26,50.15,0,29,0.0,0.001,-0.0
293,RECUPERANDO,23,7,7,23,20.971,20.8,21.207,0.029,20.959,0.028,21.013,0.027,0,69,0,4,0,0,0,40.16,429.93,77.14,83.21,50.15,0,29,0.0,0.001,-0.0
294,RECUPERANDO,23,7,7,23,20.972,20.801,21.207,0.028,20.959,0.028,21.013,0.027,0,69,0,4,0,0,0,40.16,429.52,77.14,83.17,50.16,0,29,0.0,0.001,-0.0
295,RECUPERANDO,23,7,7,23,20.972,20.802,21.207,0.028,20.96,0.028,21.013,0.027,0,69,0,4,0,0,0,40.16,429.12,77.14,83.12,50.16,0,29,0.0,0.001,-0.0
296,RECUPERANDO,23,7,7,23,20.973,20.803,21.207,0.028,20.96,0.028,21.014,0.026,0,69,0,4,0,0,0,40.17,428.73,77.14,83.08,50.17,0,29,0.0,0.001,-0.0
297,RECUPERANDO,23,7,7,23,20.973,20.804,21.207,0.028,20.961,0.028,21.014,0.026,0,69,0,4,0,0,0,40.17,428.33,77.14,83.03,50.17,0,29,0.0,0.001,-0.0
298,RECUPERANDO,23,7,7,23,20.974,20.804,21.206,0.028,20.961,0.028,21.014,0.026,1,70,60,4,0,0,0,40.17,427.93,77.14,82.99,50.17,0,29,0.0,0.001,-0.0
299,RECUPERANDO,23,7,7,23,20.974,20.805,21.206,0.028,20.962,0.028,21.015,0.026,0,70,0,4,0,0,0,40.17,427.53,77.14,82.95,50.18,0,29,0.0,0.001,-0.0
300,RECUPERANDO,23,7,7,23,20.974,20.806,21.206,0.028,20.962,0.027,21.015,0.026,0,70,0,4,0,0,0,40.18,427.14,77.14,82.9,50.18,0,29,0.0,0.001,-0.0
