segundo,estado_sim,num_cars,num_trucks,num_aggressive,num_cautious,avg_velocity,min_velocity,max_velocity,velocity_variance,car_mean_velocity,car_velocity_variance,truck_mean_velocity,truck_velocity_variance,throughput_per_second,cumulative_throughput,throughput_per_min,vehicles_cruising,vehicles_braking,vehicles_stopped,vehicles_accelerating,min_gap,max_gap,avg_gap,std_gap,median_gap,near_collisions,hard_brakes,avg_acceleration,max_acceleration,min_acceleration
44,RECUPERANDO,8,22,0,30,19.05,16.703,20.195,0.549,18.507,0.553,19.247,0.402,0,6,0,0,0,0,0,35.92,192.34,73.64,34.21,71.93,0,29,0.11,0.312,0.008
45,RECUPERANDO,8,22,0,30,19.154,17.006,20.253,0.49,18.668,0.477,19.331,0.377,1,7,60,1,0,0,0,36.67,192.07,73.64,33.81,71.87,0,29,0.099,0.294,0.006
46,RECUPERANDO,8,22,0,30,19.247,17.289,20.304,0.439,18.814,0.411,19.405,0.356,0,7,0,1,0,0,0,37.38,191.69,73.64,33.43,71.84,0,29,0.089,0.275,0.006
47,RECUPERANDO,8,22,0,30,19.331,17.554,20.349,0.396,18.947,0.355,19.471,0.338,0,7,0,1,0,0,0,38.05,191.21,73.64,33.06,71.84,0,29,0.08,0.256,0.008
48,RECUPERANDO,8,22,0,30,19.406,17.799,20.389,0.359,19.067,0.307,19.53,0.321,0,7,0,1,0,0,0,38.68,190.64,73.64,32.7,71.84,0,29,0.071,0.236,0.007
49,RECUPERANDO,8,22,0,30,19.474,18.025,20.423,0.329,19.176,0.268,19.582,0.307,1,8,60,1,0,0,0,39.28,190.01,73.64,32.35,71.82,0,29,0.064,0.217,0.003
50,RECUPERANDO,8,22,0,30,19.534,18.167,20.454,0.303,19.273,0.235,19.629,0.294,0,8,0,3,0,0,0,39.83,189.31,73.64,32.01,71.8,0,29,0.057,0.199,-0.0
51,RECUPERANDO,8,22,0,30,19.588,18.272,20.48,0.281,19.361,0.209,19.67,0.282,0,8,0,3,0,0,0,40.35,188.57,73.64,31.68,71.81,0,29,0.051,0.182,-0.002
52,RECUPERANDO,8,22,0,30,19.636,18.374,20.503,0.263,19.441,0.187,19.707,0.271,0,8,0,3,0,0,0,40.83,187.77,73.64,31.35,71.81,0,29,0.046,0.166,-0.004
53,RECUPERANDO,8,22,0,30,19.679,18.473,20.542,0.247,19.512,0.17,19.74,0.261,0,8,0,4,0,0,0,41.28,186.95,73.64,31.04,71.8,0,29,0.041,0.15,-0.004
54,RECUPERANDO,8,22,0,30,19.718,18.569,20.596,0.234,19.576,0.156,19.77,0.253,1,9,60,4,0,0,0,41.7,186.09,73.64,30.73,71.78,0,29,0.037,0.136,-0.004
55,RECUPERANDO,8,22,0,30,19.753,18.661,20.642,0.223,19.634,0.145,19.796,0.244,0,9,0,4,0,0,0,42.1,185.21,73.64,30.44,71.77,0,29,0.033,0.124,-0.003
56,RECUPERANDO,8,22,0,30,19.784,18.749,20.681,0.214,19.685,0.136,19.82,0.237,0,9,0,4,0,0,0,42.46,184.3,73.64,30.14,71.74,0,29,0.03,0.112,-0.003
57,RECUPERANDO,8,22,0,30,19.812,18.828,20.715,0.205,19.732,0.129,19.841,0.23,0,9,0,4,0,0,0,42.8,183.38,73.64,29.86,71.72,0,29,0.027,0.101,-0.005
58,RECUPERANDO,8,22,0,30,19.837,18.863,20.743,0.198,19.774,0.123,19.86,0.224,1,10,60,5,0,0,0,43.11,182.45,73.64,29.59,71.68,0,29,0.024,0.092,-0.006
59,RECUPERANDO,8,22,0,30,19.859,18.899,20.766,0.192,19.812,0.119,19.876,0.218,0,10,0,5,0,0,0,43.41,181.51,73.64,29.32,71.64,0,29,0.021,0.083,-0.006
60,RECUPERANDO,8,22,0,30,19.88,18.936,20.786,0.187,19.846,0.115,19.892,0.212,0,10,0,5,0,0,0,43.61,180.57,73.64,29.06,71.6,0,29,0.019,0.076,-0.007
61,RECUPERANDO,8,22,0,30,19.898,18.972,20.803,0.182,19.877,0.112,19.905,0.207,0,10,0,5,0,0,0,43.75,179.61,73.64,28.81,71.55,0,29,0.017,0.069,-0.007
62,RECUPERANDO,8,22,0,30,19.914,19.008,20.816,0.178,19.905,0.11,19.918,0.203,1,11,60,5,0,0,0,43.88,178.66,73.64,28.56,71.5,0,29,0.016,0.062,-0.007
63,RECUPERANDO,8,22,0,30,19.929,19.043,20.828,0.174,19.93,0.108,19.929,0.199,0,11,0,5,0,0,0,44.0,177.7,73.64,28.32,71.44,0,29,0.014,0.057,-0.007
64,RECUPERANDO,8,22,0,30,19.943,19.078,20.837,0.171,19.953,0.107,19.939,0.194,0,11,0,5,0,0,0,44.12,176.74,73.64,28.08,71.69,0,29,0.013,0.052,-0.006
65,RECUPERANDO,8,22,0,30,19.955,19.112,20.844,0.168,19.974,0.105,19.948,0.191,0,11,0,5,0,0,0,44.22,175.79,73.64,27.86,71.67,0,29,0.012,0.048,-0.006
66,RECUPERANDO,8,22,0,30,19.966,19.145,20.85,0.165,19.993,0.104,19.957,0.187,1,12,60,5,0,0,0,44.32,174.83,73.64,27.63,71.65,0,29,0.011,0.045,-0.006
67,RECUPERANDO,8,22,0,30,19.976,19.177,20.855,0.163,20.01,0.104,19.964,0.184,0,12,0,5,0,0,0,44.41,173.88,73.64,27.42,71.62,0,29,0.01,0.042,-0.006
68,RECUPERANDO,8,22,0,30,19.986,19.208,20.859,0.161,20.026,0.103,19.971,0.181,0,12,0,5,0,0,0,44.48,172.93,73.64,27.2,71.59,0,29,0.009,0.039,-0.006
69,RECUPERANDO,8,22,0,30,19.994,19.238,20.861,0.159,20.04,0.102,19.978,0.178,1,13,60,5,0,0,0,44.5,171.99,73.64,27.0,71.56,0,29,0.008,0.037,-0.006
70,RECUPERANDO,8,22,0,30,20.002,19.251,20.863,0.157,20.053,0.102,19.983,0.175,0,13,0,5,0,0,0,44.52,171.05,73.64,26.8,71.52,0,29,0.007,0.035,-0.006
71,RECUPERANDO,8,22,0,30,20.009,19.263,20.864,0.155,20.065,0.102,19.989,0.173,0,13,0,5,0,0,0,44.54,170.12,73.64,26.6,71.48,0,29,0.007,0.032,-0.006
72,RECUPERANDO,8,22,0,30,20.016,19.275,20.864,0.153,20.076,0.101,19.994,0.17,0,13,0,5,0,0,0,44.55,169.19,73.64,26.41,71.44,0,29,0.006,0.031,-0.006
73,RECUPERANDO,8,22,0,30,20.022,19.288,20.864,0.152,20.086,0.101,19.998,0.168,0,13,0,6,0,0,0,44.56,168.26,73.64,26.22,71.4,0,29,0.006,0.029,-0.006
74,RECUPERANDO,8,22,0,30,20.027,19.3,20.863,0.15,20.095,0.101,20.003,0.166,1,14,60,6,0,0,0,44.57,167.34,73.64,26.04,71.36,0,29,0.005,0.027,-0.006
75,RECUPERANDO,8,22,0,30,20.032,19.313,20.862,0.149,20.104,0.101,20.007,0.164,0,14,0,6,0,0,0,44.58,166.43,73.64,25.86,71.31,0,29,0.005,0.026,-0.005
76,RECUPERANDO,8,22,0,30,20.037,19.326,20.861,0.147,20.111,0.1,20.01,0.162,0,14,0,6,0,0,0,44.58,165.53,73.64,25.69,71.26,0,29,0.005,0.024,-0.005
77,RECUPERANDO,8,22,0,30,20.042,19.339,20.86,0.146,20.119,0.1,20.014,0.16,0,14,0,7,0,0,0,44.59,164.63,73.64,25.52,71.21,0,29,0.004,0.023,-0.005
78,RECUPERANDO,8,22,0,30,20.046,19.352,20.858,0.145,20.125,0.1,20.017,0.158,1,15,60,7,0,0,0,44.59,163.73,73.64,25.35,71.15,0,29,0.004,0.022,-0.005
79,RECUPERANDO,8,22,0,30,20.05,19.365,20.856,0.144,20.131,0.1,20.02,0.156,0,15,0,7,0,0,0,44.59,162.85,73.64,25.19,71.1,0,29,0.004,0.021,-0.005
80,RECUPERANDO,8,22,0,30,20.053,19.378,20.853,0.143,20.137,0.1,20.023,0.155,0,15,0,7,0,0,0,44.59,161.97,73.64,25.03,71.04,0,29,0.004,0.02,-0.005
81,RECUPERANDO,8,22,0,30,20.057,19.391,20.851,0.142,20.142,0.1,20.026,0.153,0,15,0,7,0,0,0,44.59,161.09,73.64,24.88,70.98,0,29,0.003,0.019,-0.005
82,RECUPERANDO,8,22,0,30,20.06,19.404,20.848,0.141,20.147,0.1,20.028,0.152,0,15,0,7,0,0,0,44.58,160.23,73.64,24.73,70.92,0,29,0.003,0.019,-0.005
83,RECUPERANDO,8,22,0,30,20.063,19.416,20.846,0.14,20.151,0.1,20.031,0.15,1,16,60,7,0,0,0,44.58,159.37,73.64,24.58,70.86,0,29,0.003,0.018,-0.005
84,RECUPERANDO,8,22,0,30,20.066,19.426,20.843,0.139,20.156,0.1,20.033,0.149,0,16,0,7,0,0,0,44.58,158.51,73.64,24.43,70.92,0,29,0.003,0.017,-0.005
85,RECUPERANDO,8,22,0,30,20.068,19.43,20.842,0.138,20.159,0.1,20.035,0.147,0,16,0,7,0,0,0,44.57,157.67,73.64,24.29,71.09,0,29,0.003,0.017,-0.005
86,RECUPERANDO,8,22,0,30,20.071,19.435,20.841,0.137,20.163,0.1,20.037,0.146,0,16,0,7,0,0,0,44.56,156.83,73.64,24.16,71.27,0,29,0.002,0.016,-0.005
87,RECUPERANDO,8,22,0,30,20.073,19.44,20.839,0.136,20.166,0.1,20.039,0.145,1,17,60,7,0,0,0,44.56,155.99,73.64,24.02,71.44,0,29,0.002,0.016,-0.005
88,RECUPERANDO,8,22,0,30,20.075,19.445,20.838,0.135,20.169,0.1,20.041,0.143,0,17,0,8,0,0,0,44.55,155.17,73.64,23.89,71.6,0,29,0.002,0.015,-0.005
89,RECUPERANDO,8,22,0,30,20.078,19.451,20.836,0.134,20.172,0.1,20.043,0.142,0,17,0,8,0,0,0,44.54,154.35,73.64,23.76,71.77,0,29,0.002,0.015,-0.005
90,RECUPERANDO,8,22,0,30,20.08,19.456,20.834,0.133,20.175,0.1,20.045,0.141,1,18,60,8,0,0,0,44.53,153.54,73.64,23.63,71.93,0,29,0.002,0.015,-0.005
91,RECUPERANDO,8,22,0,30,20.082,19.462,20.832,0.133,20.177,0.1,20.047,0.14,0,18,0,8,0,0,0,44.52,152.73,73.64,23.51,72.09,0,29,0.002,0.014,-0.005
92,RECUPERANDO,8,22,0,30,20.083,19.468,20.829,0.132,20.179,0.1,20.048,0.139,0,18,0,8,0,0,0,44.51,151.93,73.64,23.39,72.24,0,29,0.002,0.014,-0.005
93,RECUPERANDO,8,22,0,30,20.085,19.474,20.827,0.131,20.182,0.1,20.05,0.138,1,19,60,8,0,0,0,44.5,151.14,73.64,23.27,72.4,0,29,0.002,0.013,-0.005
94,RECUPERANDO,8,22,0,30,20.087,19.481,20.824,0.13,20.183,0.1,20.052,0.137,0,19,0,8,0,0,0,44.49,150.36,73.64,23.16,72.55,0,29,0.002,0.013,-0.005
95,RECUPERANDO,8,22,0,30,20.088,19.487,20.822,0.13,20.185,0.1,20.053,0.135,1,20,60,8,0,0,0,44.48,149.58,73.64,23.05,72.7,0,29,0.002,0.013,-0.005
96,RECUPERANDO,8,22,0,30,20.09,19.494,20.819,0.129,20.187,0.101,20.055,0.134,0,20,0,8,0,0,0,44.47,148.81,73.64,22.94,72.84,0,29,0.001,0.013,-0.005
97,RECUPERANDO,8,22,0,30,20.091,19.5,20.816,0.128,20.188,0.101,20.056,0.133,0,20,0,8,0,0,0,44.46,148.05,73.64,22.83,72.99,0,29,0.001,0.012,-0.005
98,RECUPERANDO,8,22,0,30,20.093,19.507,20.813,0.127,20.19,0.101,20.057,0.132,0,20,0,8,0,0,0,44.45,147.29,73.64,22.73,73.13,0,29,0.001,0.012,-0.005
99,RECUPERANDO,8,22,0,30,20.094,19.514,20.81,0.127,20.191,0.101,20.059,0.131,0,20,0,8,0,0,0,44.44,146.54,73.64,22.62,73.27,0,29,0.001,0.012,-0.005
100,RECUPERANDO,8,22,0,30,20.095,19.519,20.807,0.126,20.192,0.101,20.06,0.131,0,20,0,8,0,0,0,44.42,145.79,73.64,22.52,73.41,0,29,0.001,0.011,-0.005
101,RECUPERANDO,8,22,0,30,20.097,19.521,20.804,0.125,20.193,0.101,20.061,0.13,1,21,60,8,0,0,0,44.41,145.06,73.64,22.43,73.43,0,29,0.001,0.011,-0.005
102,RECUPERANDO,8,22,0,30,20.098,19.524,20.801,0.125,20.194,0.101,20.063,0.129,0,21,0,8,0,0,0,44.4,144.33,73.64,22.33,73.36,0,29,0.001,0.011,-0.005
103,RECUPERANDO,8,22,0,30,20.099,19.526,20.798,0.124,20.195,0.101,20.064,0.128,0,21,0,8,0,0,0,44.39,143.61,73.64,22.24,73.41,0,29,0.001,0.011,-0.005
104,RECUPERANDO,8,22,0,30,20.1,19.529,20.795,0.123,20.196,0.102,20.065,0.127,0,21,0,8,0,0,0,44.38,142.89,73.64,22.14,73.45,0,29,0.001,0.01,-0.005
105,RECUPERANDO,8,22,0,30,20.101,19.532,20.791,0.123,20.197,0.102,20.066,0.126,0,21,0,8,0,0,0,44.36,142.18,73.64,22.06,73.5,0,29,0.001,0.01,-0.005
106,RECUPERANDO,8,22,0,30,20.102,19.535,20.788,0.122,20.198,0.102,20.067,0.125,1,22,60,8,0,0,0,44.35,141.48,73.64,21.97,73.55,0,29,0.001,0.01,-0.005
107,RECUPERANDO,8,22,0,30,20.103,19.538,20.785,0.122,20.198,0.102,20.068,0.124,0,22,0,8,0,0,0,44.34,140.78,73.64,21.88,73.59,0,29,0.001,0.01,-0.005
108,RECUPERANDO,8,22,0,30,20.104,19.542,20.781,0.121,20.199,0.102,20.07,0.123,0,22,0,8,0,0,0,44.33,140.09,73.64,21.8,73.64,0,29,0.001,0.01,-0.005
109,RECUPERANDO,8,22,0,30,20.105,19.545,20.778,0.12,20.199,0.102,20.071,0.123,0,22,0,8,0,0,0,44.31,139.41,73.64,21.72,73.69,0,29,0.001,0.009,-0.005
110,RECUPERANDO,8,22,0,30,20.106,19.549,20.774,0.12,20.2,0.103,20.072,0.122,0,22,0,8,0,0,0,44.3,138.73,73.64,21.64,73.74,0,29,0.001,0.009,-0.005
111,RECUPERANDO,8,22,0,30,20.107,19.553,20.771,0.119,20.2,0.103,20.073,0.121,1,23,60,8,0,0,0,44.29,138.07,73.64,21.56,73.78,0,29,0.001,0.009,-0.005
112,RECUPERANDO,8,22,0,30,20.107,19.556,20.767,0.119,20.2,0.103,20.074,0.12,0,23,0,8,0,0,0,44.28,137.4,73.64,21.49,73.83,0,29,0.001,0.009,-0.005
113,RECUPERANDO,8,22,0,30,20.108,19.56,20.764,0.118,20.2,0.103,20.075,0.119,0,23,0,8,0,0,0,44.27,136.75,73.64,21.41,73.88,0,29,0.001,0.009,-0.005
114,RECUPERANDO,8,22,0,30,20.109,19.564,20.76,0.118,20.201,0.103,20.076,0.119,1,24,60,8,0,0,0,44.26,136.1,73.64,21.34,73.93,0,29,0.001,0.009,-0.005
115,RECUPERANDO,8,22,0,30,20.11,19.569,20.757,0.117,20.201,0.103,20.077,0.118,0,24,0,8,0,0,0,44.25,135.46,73.64,21.27,73.98,0,29,0.001,0.009,-0.005
116,RECUPERANDO,8,22,0,30,20.11,19.573,20.753,0.116,20.201,0.104,20.078,0.117,0,24,0,8,0,0,0,44.23,134.82,73.64,21.2,74.03,0,29,0.001,0.008,-0.005
117,RECUPERANDO,8,22,0,30,20.111,19.576,20.75,0.116,20.201,0.104,20.078,0.116,1,25,60,8,0,0,0,44.22,134.19,73.64,21.14,74.07,0,29,0.001,0.008,-0.005
118,RECUPERANDO,8,22,0,30,20.112,19.577,20.746,0.115,20.201,0.104,20.079,0.116,0,25,0,8,0,0,0,44.21,133.57,73.64,21.07,74.12,0,29,0.001,0.008,-0.005
119,RECUPERANDO,8,22,0,30,20.112,19.579,20.743,0.115,20.201,0.104,20.08,0.115,0,25,0,8,0,0,0,44.2,132.95,73.64,21.01,74.17,0,29,0.001,0.008,-0.005
120,RECUPERANDO,8,22,0,30,20.113,19.58,20.739,0.114,20.2,0.104,20.081,0.114,0,25,0,8,0,0,0,44.19,132.34,73.64,20.94,74.22,0,29,0.001,0.008,-0.005
121,RECUPERANDO,8,22,0,30,20.113,19.582,20.735,0.114,20.2,0.104,20.082,0.114,0,25,0,8,0,0,0,44.18,131.74,73.64,20.88,74.27,0,29,0.001,0.008,-0.005
122,RECUPERANDO,8,22,0,30,20.114,19.584,20.732,0.113,20.2,0.104,20.083,0.113,1,26,60,8,0,0,0,44.17,131.14,73.64,20.82,74.32,0,29,0.001,0.008,-0.005
123,RECUPERANDO,8,22,0,30,20.115,19.586,20.728,0.113,20.2,0.104,20.084,0.112,0,26,0,8,0,0,0,44.17,130.55,73.64,20.77,74.37,0,29,0.001,0.008,-0.005
124,RECUPERANDO,8,22,0,30,20.115,19.588,20.724,0.112,20.199,0.105,20.084,0.112,0,26,0,8,0,0,0,44.16,129.97,73.64,20.71,74.42,0,29,0.0,0.008,-0.005
125,RECUPERANDO,8,22,0,30,20.116,19.59,20.721,0.112,20.199,0.105,20.085,0.111,0,26,0,9,0,0,0,44.15,129.39,73.64,20.66,74.37,0,29,0.0,0.008,-0.005
126,RECUPERANDO,8,22,0,30,20.116,19.592,20.717,0.111,20.199,0.105,20.086,0.11,0,26,0,9,0,0,0,44.14,128.82,73.64,20.6,74.24,0,29,0.0,0.007,-0.005
127,RECUPERANDO,8,22,0,30,20.116,19.595,20.713,0.111,20.198,0.105,20.087,0.11,1,27,60,9,0,0,0,44.13,128.25,73.64,20.55,74.12,0,29,0.0,0.007,-0.005
128,RECUPERANDO,8,22,0,30,20.117,19.597,20.71,0.11,20.198,0.105,20.087,0.109,0,27,0,9,0,0,0,44.12,127.69,73.64,20.5,74.01,0,29,0.0,0.007,-0.005
129,RECUPERANDO,8,22,0,30,20.117,19.6,20.706,0.11,20.197,0.105,20.088,0.108,0,27,0,9,0,0,0,44.12,127.14,73.64,20.45,73.89,0,29,0.0,0.007,-0.005
130,RECUPERANDO,8,22,0,30,20.118,19.603,20.703,0.109,20.197,0.105,20.089,0.108,0,27,0,9,0,0,0,44.11,126.59,73.64,20.4,73.77,0,29,0.0,0.007,-0.005
131,RECUPERANDO,8,22,0,30,20.118,19.605,20.699,0.109,20.196,0.105,20.09,0.107,0,27,0,9,0,0,0,44.1,126.05,73.64,20.35,73.74,0,29,0.0,0.007,-0.005
132,RECUPERANDO,8,22,0,30,20.118,19.608,20.695,0.108,20.196,0.105,20.09,0.106,1,28,60,9,0,0,0,44.1,125.52,73.64,20.31,73.77,0,29,0.0,0.007,-0.005
133,RECUPERANDO,8,22,0,30,20.119,19.611,20.692,0.108,20.195,0.105,20.091,0.106,0,28,0,9,0,0,0,44.09,124.99,73.64,20.26,73.81,0,29,0.0,0.007,-0.005
