segundo,estado,sub_estado,avg_velocity,min_velocity,max_velocity,velocity_variance,v_diff,car_mean_velocity,truck_mean_velocity,car_velocity_variance,truck_velocity_variance,avg_gap,min_gap,median_gap,vehicles_stopped,vehicles_cruising,vehicles_braking,vehicles_accelerating,cumulative_throughput,near_collisions,hard_brakes
50,ESTABILIZANDO,,27.82,20.0,30.0,10.47,10.0,28.69,20.0,4.08,0.0,245.63,21.25,78.78,0,27,0,0,0,38,0
51,ESTABILIZANDO,,27.86,20.4,30.0,9.86,9.6,28.69,20.4,4.08,0.0,245.63,16.83,78.78,0,27,0,0,0,38,0
52,ESTABILIZANDO,,27.9,20.8,30.0,9.28,9.2,28.69,20.8,4.08,0.0,245.63,12.4,78.78,0,27,0,0,0,38,0
53,ESTABILIZANDO,,27.94,21.2,30.0,8.72,8.8,28.69,21.2,4.08,0.0,245.63,7.98,78.78,0,27,0,0,0,38,0
54,ESTABILIZANDO,,27.98,21.6,30.0,8.2,8.4,28.69,21.6,4.08,0.0,245.63,3.55,78.78,0,27,0,0,0,38,0
55,ESTABILIZANDO,,28.02,22.0,30.0,7.7,8.0,28.69,22.0,4.08,0.0,245.63,-0.87,78.78,0,27,0,0,0,73,0
56,ESTABILIZANDO,,28.06,22.4,30.0,7.23,7.6,28.69,22.4,4.08,0.0,664.51,71.78,78.78,0,27,0,0,0,118,0
57,ESTABILIZANDO,,28.1,22.8,30.0,6.8,7.2,28.69,22.8,4.08,0.0,664.51,71.78,78.78,0,27,0,0,0,118,0
58,ESTABILIZANDO,,28.14,23.2,30.0,6.39,6.8,28.69,23.2,4.08,0.0,664.51,71.78,78.78,0,27,0,0,0,118,0
59,ESTABILIZANDO,,28.18,23.6,30.0,6.01,6.4,28.69,23.6,4.08,0.0,664.51,71.78,78.78,0,27,0,0,0,118,0
60,ESTABILIZANDO,,28.22,24.0,30.0,5.65,6.0,28.69,24.0,4.08,0.0,664.51,71.78,78.78,0,27,0,0,0,118,0
61,ESTABILIZANDO,,28.26,24.4,30.0,5.33,5.6,28.69,24.4,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
62,ESTABILIZANDO,,28.3,24.8,30.0,5.04,5.2,28.69,24.8,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
63,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
64,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
65,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
66,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
67,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
68,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
69,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
70,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
71,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
72,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
73,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
74,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
75,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
76,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
77,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
78,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
79,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
80,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
81,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
82,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
83,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
84,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
85,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
86,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
87,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
88,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
89,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
90,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
91,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
92,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
93,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
94,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
95,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
96,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
97,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
98,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
99,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
100,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
101,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
102,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
103,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
104,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
105,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
106,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
107,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
108,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
109,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
110,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
111,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
112,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
113,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
114,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
115,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
116,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
117,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
118,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
119,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
120,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
121,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
122,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
123,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
124,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
125,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
126,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
127,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
128,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
129,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
130,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
131,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
132,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
133,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
134,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
135,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
136,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
137,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
138,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
139,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
140,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
141,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
142,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
143,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
144,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
145,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
146,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
147,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
148,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
149,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
150,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
151,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
152,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
153,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
154,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
155,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
156,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
157,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
158,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
159,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
160,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
161,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
162,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
163,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
164,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
165,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
166,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
167,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
168,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
169,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
170,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
171,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
172,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
173,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
174,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
175,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
176,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
177,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
178,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
179,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
180,ESTABILIZANDO,,28.32,25.0,30.0,4.9,5.0,28.69,25.0,4.08,0.0,664.51,71.78,78.78,0,30,0,0,0,118,0
