segundo,estado,sub_estado,avg_velocity,min_velocity,max_velocity,velocity_variance,v_diff,car_mean_velocity,truck_mean_velocity,car_velocity_variance,truck_velocity_variance,avg_gap,min_gap,median_gap,vehicles_stopped,vehicles_cruising,vehicles_braking,vehicles_accelerating,cumulative_throughput,near_collisions,hard_brakes
13,ONDA_ACTIVA,PROPAGATING,13.64,0.15,14.25,6.44,14.1,13.64,0,6.44,0,78.78,50.04,78.77,1,0,0,29,0,0,12
14,DISOLVIENDO,RECOVERING,14.8,1.65,15.5,6.49,13.85,14.8,0,6.49,0,78.78,39.31,78.77,0,0,0,29,0,0,12
15,DISOLVIENDO,RECOVERING,15.89,3.15,16.69,6.78,13.54,15.89,0,6.78,0,78.78,30.78,78.77,0,0,0,29,0,0,12
16,DISOLVIENDO,RECOVERING,16.9,4.64,17.81,7.28,13.16,16.9,0,7.28,0,78.78,24.62,78.77,0,0,0,28,0,0,12
17,DISOLVIENDO,RECOVERING,17.83,6.14,18.86,7.88,12.72,17.83,0,7.88,0,78.78,20.73,78.76,0,0,0,28,0,0,12
18,DISOLVIENDO,RECOVERING,18.69,7.64,19.84,8.45,12.2,18.69,0,8.45,0,78.78,18.84,78.74,0,0,0,28,0,0,12
19,DISOLVIENDO,RECOVERING,19.47,8.82,20.74,8.91,11.92,19.47,0,8.91,0,78.78,18.54,78.71,0,0,0,27,0,0,12
20,DISOLVIENDO,RECOVERING,20.16,9.26,21.57,9.21,12.31,20.16,0,9.21,0,78.78,19.45,78.67,0,0,0,28,0,0,12
21,DISOLVIENDO,RECOVERING,20.79,9.97,22.31,9.39,12.34,20.79,0,9.39,0,78.78,21.24,78.61,0,0,0,27,0,0,12
22,DISOLVIENDO,RECOVERING,21.34,10.87,22.98,9.44,12.1,21.34,0,9.44,0,78.78,23.66,77.47,0,0,0,24,0,0,12
23,DISOLVIENDO,RECOVERING,21.83,11.91,23.57,9.38,11.66,21.83,0,9.38,0,78.78,26.54,77.08,0,0,0,14,0,0,12
24,DISOLVIENDO,RECOVERING,22.26,13.02,24.1,9.21,11.07,22.26,0,9.21,0,78.78,28.66,76.64,0,0,0,2,0,0,12
25,DISOLVIENDO,RECOVERING,22.64,13.35,24.55,8.93,11.21,22.64,0,8.93,0,78.78,29.13,76.15,0,0,0,2,0,0,12
26,DISOLVIENDO,RECOVERING,22.96,13.85,24.95,8.56,11.1,22.96,0,8.56,0,78.78,30.35,75.61,0,0,0,3,0,0,12
27,DISOLVIENDO,RECOVERING,23.25,14.5,25.3,8.11,10.79,23.25,0,8.11,0,78.78,32.08,75.03,0,0,0,3,0,0,12
28,DISOLVIENDO,RECOVERING,23.5,15.26,25.59,7.61,10.33,23.5,0,7.61,0,78.78,31.23,74.42,0,0,0,3,0,0,12
29,DISOLVIENDO,RECOVERING,23.72,15.89,25.84,7.09,9.95,23.72,0,7.09,0,78.78,31.12,73.78,0,0,0,3,0,0,12
30,DISOLVIENDO,RECOVERING,23.91,16.2,26.06,6.58,9.86,23.91,0,6.58,0,78.78,31.61,73.13,0,0,0,3,0,0,12
31,DISOLVIENDO,RECOVERING,24.07,16.65,26.24,6.1,9.6,24.07,0,6.1,0,78.78,32.56,72.46,0,0,0,3,0,0,12
32,DISOLVIENDO,RECOVERING,24.21,17.19,26.4,5.68,9.21,24.21,0,5.68,0,78.78,33.84,71.8,0,0,0,4,0,0,12
33,DISOLVIENDO,RECOVERING,24.33,17.79,26.53,5.31,8.74,24.33,0,5.31,0,78.78,35.35,71.08,0,0,0,4,0,0,12
34,DISOLVIENDO,RECOVERING,24.44,18.42,26.64,4.99,8.22,24.44,0,4.99,0,78.78,37.0,70.4,0,2,0,4,0,0,12
35,DISOLVIENDO,RECOVERING,24.52,18.66,26.9,4.71,8.23,24.52,0,4.71,0,78.78,38.71,69.74,0,2,0,3,0,0,12
36,DISOLVIENDO,RECOVERING,24.6,18.92,27.34,4.48,8.41,24.6,0,4.48,0,78.78,39.69,69.2,0,3,0,3,0,0,12
37,DISOLVIENDO,RECOVERING,24.66,19.24,27.71,4.28,8.47,24.66,0,4.28,0,78.78,39.1,68.59,0,3,0,3,0,0,12
38,DISOLVIENDO,RECOVERING,24.72,19.59,28.01,4.11,8.43,24.72,0,4.11,0,78.78,38.86,68.01,0,3,0,1,0,0,12
39,DISOLVIENDO,RECOVERING,24.77,19.79,28.27,3.96,8.47,24.77,0,3.96,0,78.78,38.9,69.91,0,3,0,1,0,0,12
40,DISOLVIENDO,RECOVERING,24.81,19.96,28.47,3.82,8.52,24.81,0,3.82,0,78.78,39.17,70.77,0,3,0,0,0,0,12
41,DISOLVIENDO,RECOVERING,24.84,20.16,28.64,3.69,8.48,24.84,0,3.69,0,78.78,39.62,70.09,0,3,0,0,0,0,12
42,DISOLVIENDO,RECOVERING,24.87,20.4,28.77,3.56,8.37,24.87,0,3.56,0,78.78,40.19,69.42,0,3,0,0,0,0,12
43,DISOLVIENDO,RECOVERING,24.9,20.66,28.88,3.44,8.22,24.9,0,3.44,0,78.78,40.85,68.74,0,3,0,0,0,0,12
44,DISOLVIENDO,RECOVERING,24.92,20.85,28.96,3.32,8.11,24.92,0,3.32,0,78.78,41.56,68.06,0,3,0,0,0,0,12
45,DISOLVIENDO,RECOVERING,24.94,20.97,29.02,3.2,8.05,24.94,0,3.2,0,78.78,41.86,67.4,0,4,0,0,0,0,12
46,DISOLVIENDO,RECOVERING,24.96,21.11,29.06,3.08,7.95,24.96,0,3.08,0,78.78,42.14,66.74,0,5,0,0,0,0,12
47,DISOLVIENDO,RECOVERING,24.97,21.27,29.09,2.96,7.82,24.97,0,2.96,0,78.78,42.52,66.09,0,5,0,0,0,0,12
48,DISOLVIENDO,RECOVERING,24.99,21.45,29.11,2.84,7.67,24.99,0,2.84,0,78.78,42.97,65.46,0,5,0,0,0,0,12
49,DISOLVIENDO,RECOVERING,25.0,21.63,29.12,2.73,7.49,25.0,0,2.73,0,78.78,43.46,64.85,0,5,0,0,0,0,12
50,DISOLVIENDO,RECOVERING,25.0,21.75,29.13,2.62,7.38,25.0,0,2.62,0,78.78,43.98,65.01,0,5,0,0,0,0,12
51,DISOLVIENDO,RECOVERING,25.01,21.83,29.12,2.52,7.29,25.01,0,2.52,0,78.78,44.35,66.43,0,5,0,0,0,0,12
52,DISOLVIENDO,RECOVERING,25.02,21.94,29.11,2.42,7.18,25.02,0,2.42,0,78.78,44.55,66.01,0,5,0,0,0,0,12
53,DISOLVIENDO,RECOVERING,25.02,22.05,29.1,2.33,7.05,25.02,0,2.33,0,78.78,44.81,65.62,0,5,0,0,0,0,12
54,DISOLVIENDO,RECOVERING,25.02,22.17,29.08,2.25,6.91,25.02,0,2.25,0,78.78,45.12,65.24,0,5,0,0,0,0,12
55,DISOLVIENDO,RECOVERING,25.02,22.29,29.05,2.17,6.77,25.02,0,2.17,0,78.78,45.45,64.88,0,5,0,0,0,0,12
56,DISOLVIENDO,RECOVERING,25.02,22.41,29.03,2.09,6.62,25.02,0,2.09,0,78.78,45.81,64.54,0,5,0,0,0,0,12
57,DISOLVIENDO,RECOVERING,25.02,22.53,29.0,2.02,6.47,25.02,0,2.02,0,78.78,46.17,64.21,0,4,0,0,0,0,12
58,DISOLVIENDO,RECOVERING,25.02,22.64,28.97,1.96,6.32,25.02,0,1.96,0,78.78,46.53,63.9,0,4,0,0,0,0,12
59,DISOLVIENDO,RECOVERING,25.02,22.76,28.93,1.9,6.18,25.02,0,1.9,0,78.78,46.89,63.6,0,4,0,0,0,0,12
60,DISOLVIENDO,RECOVERING,25.02,22.86,28.89,1.84,6.03,25.02,0,1.84,0,78.78,47.24,63.32,0,4,0,0,0,0,12
61,DISOLVIENDO,RECOVERING,25.01,22.96,28.86,1.79,5.89,25.01,0,1.79,0,78.78,47.58,63.05,0,4,0,0,0,0,12
62,DISOLVIENDO,RECOVERING,25.01,23.06,28.81,1.73,5.76,25.01,0,1.73,0,78.78,47.91,62.61,0,4,0,0,0,0,12
63,DISOLVIENDO,RECOVERING,25.0,23.14,28.77,1.68,5.63,25.0,0,1.68,0,78.78,48.23,62.12,0,4,0,0,0,0,12
64,DISOLVIENDO,RECOVERING,25.0,23.23,28.72,1.64,5.5,25.0,0,1.64,0,78.78,48.53,61.65,0,4,0,0,0,0,12
65,DISOLVIENDO,RECOVERING,24.99,23.25,28.68,1.59,5.42,24.99,0,1.59,0,78.78,48.83,61.19,0,4,0,0,0,0,12
66,DISOLVIENDO,RECOVERING,24.99,23.28,28.63,1.55,5.35,24.99,0,1.55,0,78.78,49.02,60.74,0,4,0,0,0,0,12
67,DISOLVIENDO,RECOVERING,24.98,23.29,28.57,1.5,5.28,24.98,0,1.5,0,78.78,49.03,60.32,0,4,0,0,0,0,12
68,DISOLVIENDO,RECOVERING,24.98,23.31,28.52,1.46,5.21,24.98,0,1.46,0,78.78,49.05,59.97,0,4,0,0,0,0,12
69,DISOLVIENDO,RECOVERING,24.97,23.32,28.46,1.42,5.14,24.97,0,1.42,0,78.78,49.09,59.91,0,4,0,0,0,0,12
70,DISOLVIENDO,RECOVERING,24.96,23.34,28.4,1.38,5.06,24.96,0,1.38,0,78.78,49.13,59.85,0,4,0,0,0,0,12
71,DISOLVIENDO,RECOVERING,24.96,23.36,28.36,1.34,5.0,24.96,0,1.34,0,78.78,49.19,59.79,0,4,0,0,0,0,12
72,DISOLVIENDO,RECOVERING,24.95,23.38,28.35,1.3,4.97,24.95,0,1.3,0,78.78,49.25,59.74,0,4,0,0,0,0,12
73,DISOLVIENDO,RECOVERING,24.94,23.4,28.33,1.26,4.93,24.94,0,1.26,0,78.78,49.32,59.69,0,4,0,0,0,0,12
74,DISOLVIENDO,RECOVERING,24.94,23.42,28.31,1.23,4.89,24.94,0,1.23,0,78.78,49.39,59.65,0,4,0,0,0,0,12
75,DISOLVIENDO,RECOVERING,24.93,23.44,28.29,1.19,4.85,24.93,0,1.19,0,78.78,49.47,59.61,0,4,0,0,0,0,12
76,DISOLVIENDO,RECOVERING,24.92,23.46,28.27,1.15,4.8,24.92,0,1.15,0,78.78,49.55,59.57,0,4,0,0,0,0,12
77,DISOLVIENDO,RECOVERING,24.91,23.49,28.24,1.12,4.76,24.91,0,1.12,0,78.78,49.64,59.54,0,4,0,0,0,0,12
78,DISOLVIENDO,RECOVERING,24.91,23.51,28.22,1.08,4.71,24.91,0,1.08,0,78.78,49.72,59.51,0,4,0,0,0,0,12
79,DISOLVIENDO,RECOVERING,24.9,23.53,28.19,1.05,4.66,24.9,0,1.05,0,78.78,49.81,59.48,0,4,0,0,0,0,12
80,DISOLVIENDO,RECOVERING,24.89,23.55,28.16,1.01,4.6,24.89,0,1.01,0,78.78,49.9,59.45,0,4,0,0,0,0,12
81,DISOLVIENDO,RECOVERING,24.88,23.57,28.12,0.98,4.55,24.88,0,0.98,0,78.78,49.99,59.42,0,4,0,0,0,0,12
82,DISOLVIENDO,RECOVERING,24.87,23.6,28.09,0.95,4.49,24.87,0,0.95,0,78.78,50.08,59.39,0,4,0,0,0,0,12
83,DISOLVIENDO,RECOVERING,24.87,23.62,28.05,0.91,4.43,24.87,0,0.91,0,78.78,50.17,59.37,0,4,0,0,0,0,12
84,DISOLVIENDO,RECOVERING,24.86,23.64,28.01,0.88,4.37,24.86,0,0.88,0,78.78,50.27,59.35,0,5,0,0,0,0,12
85,DISOLVIENDO,RECOVERING,24.85,23.66,27.97,0.85,4.31,24.85,0,0.85,0,78.78,50.36,59.32,0,5,0,0,0,0,12
86,DISOLVIENDO,RECOVERING,24.84,23.68,27.92,0.82,4.24,24.84,0,0.82,0,78.78,50.45,59.3,0,5,0,0,0,0,12
87,DISOLVIENDO,RECOVERING,24.83,23.7,27.87,0.79,4.17,24.83,0,0.79,0,78.78,50.54,59.28,0,5,0,0,0,0,12
88,DISOLVIENDO,RECOVERING,24.83,23.72,27.82,0.76,4.1,24.83,0,0.76,0,78.78,50.63,59.13,0,5,0,0,0,0,12
89,DISOLVIENDO,RECOVERING,24.82,23.74,27.77,0.73,4.03,24.82,0,0.73,0,78.78,50.72,59.05,0,5,0,0,0,0,12
90,DISOLVIENDO,RECOVERING,24.81,23.76,27.72,0.7,3.96,24.81,0,0.7,0,78.78,50.81,59.03,0,5,0,0,0,0,12
91,DISOLVIENDO,RECOVERING,24.8,23.78,27.66,0.68,3.88,24.8,0,0.68,0,78.78,50.9,59.02,0,5,0,0,0,0,12
92,DISOLVIENDO,RECOVERING,24.79,23.78,27.6,0.65,3.82,24.79,0,0.65,0,78.78,50.99,59.0,0,5,0,0,0,0,12
93,DISOLVIENDO,RECOVERING,24.79,23.78,27.54,0.63,3.76,24.79,0,0.63,0,78.78,51.02,58.98,0,5,0,0,0,0,12
94,DISOLVIENDO,RECOVERING,24.78,23.78,27.48,0.6,3.69,24.78,0,0.6,0,78.78,51.03,58.96,0,5,0,0,0,0,12
95,DISOLVIENDO,RECOVERING,24.77,23.79,27.41,0.58,3.62,24.77,0,0.58,0,78.78,51.05,58.94,0,5,0,0,0,0,12
96,DISOLVIENDO,RECOVERING,24.76,23.79,27.34,0.55,3.55,24.76,0,0.55,0,78.78,51.06,58.92,0,5,0,0,0,0,12
97,DISOLVIENDO,RECOVERING,24.75,23.8,27.27,0.53,3.48,24.75,0,0.53,0,78.78,51.08,58.9,0,5,0,0,0,0,12
98,DISOLVIENDO,RECOVERING,24.75,23.8,27.2,0.51,3.4,24.75,0,0.51,0,78.78,51.09,58.67,0,5,0,0,0,0,12
99,DISOLVIENDO,RECOVERING,24.74,23.81,27.13,0.49,3.32,24.74,0,0.49,0,78.78,51.11,58.32,0,5,0,0,0,0,12
100,DISOLVIENDO,RECOVERING,24.73,23.81,27.05,0.47,3.24,24.73,0,0.47,0,78.78,51.14,57.98,0,5,0,0,0,0,12
101,DISOLVIENDO,RECOVERING,24.73,23.82,26.98,0.45,3.16,24.73,0,0.45,0,78.78,51.16,57.66,0,5,0,0,0,0,12
102,DISOLVIENDO,RECOVERING,24.72,23.82,26.9,0.44,3.08,24.72,0,0.44,0,78.78,51.18,57.61,0,5,0,0,0,0,12
103,DISOLVIENDO,RECOVERING,24.71,23.83,26.83,0.42,3.0,24.71,0,0.42,0,78.78,51.21,57.61,0,5,0,0,0,0,12
104,DISOLVIENDO,RECOVERING,24.71,23.84,26.75,0.4,2.91,24.71,0,0.4,0,78.78,51.24,57.61,0,5,0,0,0,0,12
105,DISOLVIENDO,RECOVERING,24.7,23.84,26.67,0.39,2.83,24.7,0,0.39,0,78.78,51.27,57.61,0,5,0,0,0,0,12
106,DISOLVIENDO,RECOVERING,24.7,23.85,26.6,0.37,2.75,24.7,0,0.37,0,78.78,51.3,57.61,0,5,0,0,0,0,12
107,DISOLVIENDO,RECOVERING,24.69,23.86,26.52,0.36,2.67,24.69,0,0.36,0,78.78,51.33,57.61,0,5,0,0,0,0,12
108,DISOLVIENDO,RECOVERING,24.69,23.86,26.45,0.35,2.58,24.69,0,0.35,0,78.78,51.36,57.61,0,5,0,0,0,0,12
109,DISOLVIENDO,RECOVERING,24.68,23.87,26.37,0.34,2.5,24.68,0,0.34,0,78.78,51.39,57.62,0,5,0,0,0,0,12
110,DISOLVIENDO,RECOVERING,24.68,23.88,26.3,0.33,2.42,24.68,0,0.33,0,78.78,51.43,57.62,0,5,0,0,0,0,12
111,DISOLVIENDO,RECOVERING,24.67,23.89,26.23,0.32,2.34,24.67,0,0.32,0,78.78,51.46,57.63,0,5,0,0,0,0,12
112,DISOLVIENDO,RECOVERING,24.67,23.89,26.16,0.31,2.26,24.67,0,0.31,0,78.78,51.5,57.63,0,5,0,0,0,0,12
113,DISOLVIENDO,RECOVERING,24.66,23.9,26.09,0.3,2.19,24.66,0,0.3,0,78.78,51.53,57.64,0,5,0,0,0,0,12
114,DISOLVIENDO,RECOVERING,24.66,23.91,26.02,0.29,2.11,24.66,0,0.29,0,78.78,51.57,57.64,0,5,0,0,0,0,12
115,DISOLVIENDO,RECOVERING,24.65,23.92,25.96,0.28,2.04,24.65,0,0.28,0,78.78,51.61,57.64,0,5,0,0,0,0,12
116,RECUPERADO,COMPLETE,24.65,23.92,25.89,0.28,1.97,24.65,0,0.28,0,78.78,51.64,57.65,0,5,0,0,0,0,12
117,RECUPERADO,COMPLETE,24.65,23.93,25.83,0.27,1.9,24.65,0,0.27,0,78.78,51.68,57.65,0,5,0,0,0,0,12
118,RECUPERADO,COMPLETE,24.64,23.94,25.77,0.27,1.83,24.64,0,0.27,0,78.78,51.72,57.66,0,5,0,0,0,0,12
119,RECUPERADO,COMPLETE,24.64,23.95,25.72,0.26,1.77,24.64,0,0.26,0,78.78,51.76,57.66,0,5,0,0,0,0,12
120,RECUPERADO,COMPLETE,24.64,23.96,25.66,0.26,1.71,24.64,0,0.26,0,78.78,51.8,57.66,0,5,0,0,0,0,12
