segundo,estado,sub_estado,avg_velocity,min_velocity,max_velocity,velocity_variance,v_diff,car_mean_velocity,truck_mean_velocity,car_velocity_variance,truck_velocity_variance,avg_gap,min_gap,median_gap,vehicles_stopped,vehicles_cruising,vehicles_braking,vehicles_accelerating,cumulative_throughput,near_collisions,hard_brakes
43,ESTABILIZANDO,,19.73,17.2,30.0,18.56,12.8,26.68,17.2,3.67,0.0,492.52,52.23,71.78,0,8,0,0,0,95,0
44,ESTABILIZANDO,,20.02,17.6,30.0,17.11,12.4,26.68,17.6,3.67,0.0,492.52,47.8,71.78,0,8,0,0,0,95,0
45,ESTABILIZANDO,,20.31,18.0,30.0,15.72,12.0,26.68,18.0,3.67,0.0,492.52,43.38,71.78,0,8,0,0,0,95,0
46,ESTABILIZANDO,,20.61,18.4,30.0,14.39,11.6,26.68,18.4,3.67,0.0,492.52,38.95,71.78,0,8,0,0,0,95,0
47,ESTABILIZANDO,,20.9,18.8,30.0,13.13,11.2,26.68,18.8,3.67,0.0,492.52,34.53,71.78,0,8,0,0,0,95,0
48,ESTABILIZANDO,,21.19,19.2,30.0,11.92,10.8,26.68,19.2,3.67,0.0,492.52,30.1,71.78,0,8,0,0,0,95,0
49,ESTABILIZANDO,,21.49,19.6,30.0,10.78,10.4,26.68,19.6,3.67,0.0,492.52,25.68,71.78,0,8,0,0,0,95,0
50,ESTABILIZANDO,,21.78,20.0,30.0,9.71,10.0,26.68,20.0,3.67,0.0,492.52,21.25,71.78,0,8,0,0,0,95,0
51,ESTABILIZANDO,,22.07,20.4,30.0,8.69,9.6,26.68,20.4,3.67,0.0,492.52,16.83,71.78,0,17,0,0,0,95,0
52,ESTABILIZANDO,,22.37,20.8,30.0,7.74,9.2,26.68,20.8,3.67,0.0,492.52,12.4,71.78,0,17,0,0,0,95,0
53,ESTABILIZANDO,,22.66,21.2,30.0,6.85,8.8,26.68,21.2,3.67,0.0,492.52,7.98,71.78,0,17,0,0,0,95,0
54,ESTABILIZANDO,,22.86,21.28,30.0,6.31,8.72,26.68,21.47,3.67,0.02,492.52,3.55,71.92,0,17,0,0,0,95,0
55,ESTABILIZANDO,,23.03,21.28,30.0,5.91,8.72,26.68,21.71,3.67,0.13,492.52,-0.87,72.46,0,17,0,0,0,102,0
56,ESTABILIZANDO,,23.21,21.28,30.0,5.59,8.72,26.68,21.94,3.67,0.3,576.3,70.15,73.4,0,17,0,0,0,111,0
57,ESTABILIZANDO,,23.38,21.28,30.0,5.35,8.72,26.68,22.18,3.67,0.56,576.3,68.81,74.74,0,17,0,0,0,111,0
58,ESTABILIZANDO,,23.55,21.28,30.0,5.19,8.72,26.68,22.41,3.67,0.89,576.3,67.07,76.48,0,17,0,0,0,111,0
59,ESTABILIZANDO,,23.73,21.28,30.0,5.11,8.72,26.68,22.65,3.67,1.3,576.3,64.93,78.62,0,17,0,0,0,111,0
60,ESTABILIZANDO,,23.9,21.28,30.0,5.11,8.72,26.68,22.89,3.67,1.79,576.3,62.39,81.16,0,17,0,0,0,111,0
61,ESTABILIZANDO,,24.07,21.28,30.0,5.18,8.72,26.68,23.12,3.67,2.35,576.3,59.45,84.1,0,30,0,0,0,111,0
62,ESTABILIZANDO,,24.25,21.28,30.0,5.33,8.72,26.68,23.36,3.67,3.0,576.3,56.11,87.44,0,30,0,0,0,111,0
63,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,576.3,52.43,91.12,0,30,0,0,0,111,0
64,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,576.3,48.71,94.84,0,30,0,0,0,111,0
65,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,576.3,44.99,98.56,0,30,0,0,0,111,0
66,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,576.3,41.27,102.28,0,30,0,0,0,111,0
67,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,576.3,37.55,106.0,0,30,0,0,0,111,0
68,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,576.3,33.83,109.72,0,30,0,0,0,111,0
69,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,576.3,30.11,113.44,0,30,0,0,0,111,0
70,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,576.3,26.39,117.16,0,30,0,0,0,111,0
71,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,576.3,22.67,120.88,0,30,0,0,0,111,0
72,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,576.3,18.95,124.6,0,30,0,0,0,111,0
73,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,576.3,15.23,128.32,0,30,0,0,0,111,0
74,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,576.3,11.51,132.04,0,30,0,0,0,111,0
75,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,576.3,7.79,135.76,0,30,0,0,0,111,0
76,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,576.3,4.07,139.48,0,30,0,0,0,111,0
77,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,576.3,0.35,143.2,0,30,0,0,0,131,0
78,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,576.3,-3.37,146.92,0,30,0,0,0,171,0
79,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,576.3,-7.09,150.64,0,30,0,0,0,211,0
80,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,576.3,-10.81,154.36,0,30,0,0,0,251,0
81,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,470.58,0,30,0,0,0,263,0
82,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,471.15,0,30,0,0,0,263,0
83,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,471.73,0,30,0,0,0,263,0
84,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,472.3,0,30,0,0,0,263,0
85,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,472.88,0,30,0,0,0,263,0
86,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,473.45,0,30,0,0,0,263,0
87,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,474.03,0,30,0,0,0,263,0
88,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,474.6,0,30,0,0,0,263,0
89,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,475.18,0,30,0,0,0,263,0
90,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,475.75,0,30,0,0,0,263,0
91,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,476.33,0,30,0,0,0,263,0
92,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,476.9,0,30,0,0,0,263,0
93,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,477.48,0,30,0,0,0,263,0
94,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,478.05,0,30,0,0,0,263,0
95,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,478.63,0,30,0,0,0,263,0
96,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,479.2,0,30,0,0,0,263,0
97,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,479.78,0,30,0,0,0,263,0
98,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,480.35,0,30,0,0,0,263,0
99,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,480.93,0,30,0,0,0,263,0
100,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,481.5,0,30,0,0,0,263,0
101,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,482.08,0,30,0,0,0,263,0
102,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,482.65,0,30,0,0,0,263,0
103,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,483.23,0,30,0,0,0,263,0
104,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,483.8,0,30,0,0,0,263,0
105,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,484.38,0,30,0,0,0,263,0
106,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,484.95,0,30,0,0,0,263,0
107,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,485.53,0,30,0,0,0,263,0
108,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,486.1,0,30,0,0,0,263,0
109,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,486.68,0,30,0,0,0,263,0
110,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,487.25,0,30,0,0,0,263,0
111,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,487.83,0,30,0,0,0,263,0
112,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,488.4,0,30,0,0,0,263,0
113,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,488.98,0,30,0,0,0,263,0
114,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,489.55,0,30,0,0,0,263,0
115,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,490.13,0,30,0,0,0,263,0
116,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,490.7,0,30,0,0,0,263,0
117,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,491.28,0,30,0,0,0,263,0
118,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,491.85,0,30,0,0,0,263,0
119,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,492.43,0,30,0,0,0,263,0
120,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,493.0,0,30,0,0,0,263,0
121,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,493.58,0,30,0,0,0,263,0
122,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,494.15,0,30,0,0,0,263,0
123,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,494.73,0,30,0,0,0,263,0
124,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,495.3,0,30,0,0,0,263,0
125,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,495.88,0,30,0,0,0,263,0
126,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,496.45,0,30,0,0,0,263,0
127,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,497.03,0,30,0,0,0,263,0
128,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,497.6,0,30,0,0,0,263,0
129,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,498.18,0,30,0,0,0,263,0
130,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,498.75,0,30,0,0,0,263,0
131,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,499.33,0,30,0,0,0,263,0
132,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,499.9,0,30,0,0,0,263,0
133,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,500.48,0,30,0,0,0,263,0
134,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,501.05,0,30,0,0,0,263,0
135,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,501.63,0,30,0,0,0,263,0
136,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,502.2,0,30,0,0,0,263,0
137,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,502.78,0,30,0,0,0,263,0
138,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,503.35,0,30,0,0,0,263,0
139,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,503.93,0,30,0,0,0,263,0
140,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,504.5,0,30,0,0,0,263,0
141,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,505.08,0,30,0,0,0,263,0
142,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,505.65,0,30,0,0,0,263,0
143,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,506.23,0,30,0,0,0,263,0
144,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,506.8,0,30,0,0,0,263,0
145,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,507.38,0,30,0,0,0,263,0
146,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,507.95,0,30,0,0,0,263,0
147,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,508.53,0,30,0,0,0,263,0
148,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,509.1,0,30,0,0,0,263,0
149,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,509.68,0,30,0,0,0,263,0
150,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,510.25,0,30,0,0,0,263,0
151,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,510.83,0,30,0,0,0,263,0
152,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,511.4,0,30,0,0,0,263,0
153,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,511.98,0,30,0,0,0,263,0
154,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,512.55,0,30,0,0,0,263,0
155,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,513.13,0,30,0,0,0,263,0
156,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,513.7,0,30,0,0,0,263,0
157,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,514.28,0,30,0,0,0,263,0
158,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,514.85,0,30,0,0,0,263,0
159,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,515.43,0,30,0,0,0,263,0
160,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,516.0,0,30,0,0,0,263,0
161,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,516.58,0,30,0,0,0,263,0
162,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,517.15,0,30,0,0,0,263,0
163,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,517.73,0,30,0,0,0,263,0
164,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,518.3,0,30,0,0,0,263,0
165,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,518.88,0,30,0,0,0,263,0
166,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,519.45,0,30,0,0,0,263,0
167,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,520.03,0,30,0,0,0,263,0
168,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,520.6,0,30,0,0,0,263,0
169,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,521.18,0,30,0,0,0,263,0
170,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,521.75,0,30,0,0,0,263,0
171,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,522.33,0,30,0,0,0,263,0
172,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,522.9,0,30,0,0,0,263,0
173,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,523.48,0,30,0,0,0,263,0
174,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,524.05,0,30,0,0,0,263,0
175,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,524.63,0,30,0,0,0,263,0
176,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,525.2,0,30,0,0,0,263,0
177,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,525.78,0,30,0,0,0,263,0
178,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,526.35,0,30,0,0,0,263,0
179,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,526.93,0,30,0,0,0,263,0
180,ESTABILIZANDO,,24.33,21.28,30.0,5.44,8.72,26.68,23.48,3.67,3.35,911.4,71.78,527.5,0,30,0,0,0,263,0
