segundo,estado_sim,num_cars,num_trucks,num_aggressive,num_cautious,avg_velocity,min_velocity,max_velocity,velocity_variance,car_mean_velocity,car_velocity_variance,truck_mean_velocity,truck_velocity_variance,throughput_per_second,cumulative_throughput,throughput_per_min,vehicles_cruising,vehicles_braking,vehicles_stopped,vehicles_accelerating,min_gap,max_gap,avg_gap,std_gap,median_gap,near_collisions,hard_brakes,avg_acceleration,max_acceleration,min_acceleration
61,RECUPERANDO,29,1,7,23,23.155,21.365,25.17,0.904,23.104,0.859,24.621,0.0,0,12,0,2,0,0,0,42.61,247.3,78.54,43.98,67.12,0,29,0.011,0.087,-0.056
62,RECUPERANDO,29,1,7,23,23.165,21.418,25.167,0.875,23.114,0.828,24.635,0.0,0,12,0,2,0,0,0,42.86,246.42,78.54,43.73,67.25,0,29,0.01,0.083,-0.053
63,RECUPERANDO,29,1,7,23,23.175,21.471,25.163,0.849,23.124,0.801,24.647,0.0,1,13,60,2,0,0,0,43.11,245.51,78.54,43.48,67.39,0,29,0.01,0.079,-0.049
64,RECUPERANDO,29,1,7,23,23.184,21.525,25.16,0.824,23.134,0.775,24.657,0.0,0,13,0,2,0,0,0,43.34,244.56,78.54,43.22,67.54,0,29,0.009,0.075,-0.046
65,RECUPERANDO,29,1,7,23,23.193,21.58,25.156,0.801,23.142,0.752,24.666,0.0,0,13,0,2,0,0,0,43.56,243.58,78.54,42.96,67.7,0,29,0.009,0.071,-0.045
66,RECUPERANDO,29,1,7,23,23.202,21.634,25.153,0.781,23.151,0.73,24.672,0.0,0,13,0,2,0,0,0,43.78,242.57,78.54,42.7,67.86,0,29,0.008,0.068,-0.045
67,RECUPERANDO,29,1,7,23,23.21,21.687,25.149,0.761,23.159,0.711,24.677,0.0,1,14,60,2,0,0,0,43.98,241.52,78.54,42.43,67.47,0,29,0.008,0.064,-0.044
68,RECUPERANDO,29,1,7,23,23.217,21.74,25.146,0.744,23.167,0.693,24.681,0.0,0,14,0,2,0,0,0,44.19,240.45,78.54,42.16,67.19,0,29,0.008,0.061,-0.043
69,RECUPERANDO,29,1,7,23,23.225,21.774,25.142,0.727,23.175,0.676,24.684,0.0,0,14,0,2,0,0,0,44.38,239.34,78.54,41.9,67.15,0,29,0.007,0.059,-0.041
70,RECUPERANDO,29,1,7,23,23.232,21.795,25.138,0.712,23.182,0.661,24.685,0.0,1,15,60,2,0,0,0,44.57,238.21,78.54,41.63,67.11,0,29,0.007,0.056,-0.04
71,RECUPERANDO,29,1,7,23,23.239,21.817,25.134,0.697,23.189,0.647,24.686,0.0,0,15,0,3,0,0,0,44.75,237.05,78.54,41.35,67.08,0,29,0.007,0.053,-0.038
72,RECUPERANDO,29,1,7,23,23.245,21.841,25.131,0.684,23.196,0.634,24.686,0.0,0,15,0,3,0,0,0,44.92,235.86,78.54,41.08,67.06,0,29,0.006,0.051,-0.036
73,RECUPERANDO,29,1,7,23,23.252,21.867,25.127,0.672,23.202,0.622,24.685,0.0,1,16,60,3,0,0,0,45.09,234.64,78.54,40.8,67.33,0,29,0.006,0.049,-0.034
74,RECUPERANDO,29,1,7,23,23.258,21.894,25.123,0.66,23.209,0.611,24.683,0.0,0,16,0,3,0,0,0,45.26,233.4,78.54,40.52,67.81,0,29,0.006,0.047,-0.033
75,RECUPERANDO,29,1,7,23,23.264,21.922,25.119,0.649,23.215,0.6,24.681,0.0,0,16,0,3,0,0,0,45.42,232.13,78.54,40.24,67.96,0,29,0.006,0.045,-0.033
76,RECUPERANDO,29,1,7,23,23.27,21.95,25.115,0.639,23.221,0.591,24.679,0.0,1,17,60,3,0,0,0,45.57,230.84,78.54,39.96,68.08,0,29,0.006,0.043,-0.033
77,RECUPERANDO,29,1,7,23,23.276,21.979,25.111,0.63,23.227,0.582,24.675,0.0,0,17,0,3,0,0,0,45.72,229.53,78.54,39.68,68.19,0,29,0.006,0.042,-0.033
78,RECUPERANDO,29,1,7,23,23.281,22.009,25.107,0.621,23.233,0.573,24.672,0.0,1,18,60,3,0,0,0,45.87,228.19,78.54,39.4,68.32,0,29,0.006,0.041,-0.033
79,RECUPERANDO,29,1,7,23,23.287,22.039,25.102,0.613,23.239,0.566,24.668,0.0,0,18,0,3,0,0,0,46.01,226.83,78.54,39.11,68.24,0,29,0.005,0.04,-0.033
80,RECUPERANDO,29,1,7,23,23.292,22.069,25.098,0.605,23.245,0.559,24.663,0.0,0,18,0,3,0,0,0,46.15,225.44,78.54,38.82,67.93,0,29,0.005,0.039,-0.032
81,RECUPERANDO,29,1,7,23,23.297,22.099,25.094,0.597,23.25,0.552,24.658,0.0,1,19,60,3,0,0,0,46.28,224.04,78.54,38.54,67.63,0,29,0.005,0.038,-0.032
82,RECUPERANDO,29,1,7,23,23.303,22.112,25.09,0.59,23.256,0.545,24.653,0.0,0,19,0,3,0,0,0,46.41,222.61,78.54,38.25,67.35,0,29,0.005,0.037,-0.031
83,RECUPERANDO,29,1,7,23,23.308,22.123,25.085,0.583,23.261,0.539,24.648,0.0,0,19,0,3,0,0,0,46.54,221.17,78.54,37.96,67.08,0,29,0.005,0.036,-0.03
84,RECUPERANDO,29,1,7,23,23.313,22.136,25.081,0.577,23.267,0.534,24.642,0.0,1,20,60,3,0,0,0,46.55,219.71,78.54,37.67,67.0,0,29,0.005,0.035,-0.029
85,RECUPERANDO,29,1,7,23,23.318,22.15,25.076,0.571,23.272,0.529,24.636,0.0,0,20,0,3,0,0,0,46.51,218.23,78.54,37.38,67.01,0,29,0.005,0.034,-0.029
86,RECUPERANDO,29,1,7,23,23.323,22.166,25.072,0.565,23.278,0.523,24.63,0.0,0,20,0,3,0,0,0,46.47,216.73,78.54,37.09,67.19,0,29,0.005,0.033,-0.029
87,RECUPERANDO,29,1,7,23,23.328,22.182,25.067,0.559,23.283,0.519,24.624,0.0,1,21,60,3,0,0,0,46.44,215.22,78.54,36.79,67.55,0,29,0.005,0.032,-0.029
88,RECUPERANDO,29,1,7,23,23.333,22.198,25.062,0.554,23.288,0.514,24.617,0.0,0,21,0,3,0,0,0,46.42,213.69,78.54,36.5,67.91,0,29,0.005,0.031,-0.029
89,RECUPERANDO,29,1,7,23,23.337,22.216,25.058,0.549,23.293,0.51,24.61,0.0,0,21,0,3,0,0,0,46.4,212.15,78.54,36.21,68.26,0,29,0.005,0.03,-0.029
90,RECUPERANDO,29,1,7,23,23.342,22.234,25.053,0.543,23.299,0.505,24.603,0.0,1,22,60,3,0,0,0,46.35,210.6,78.54,35.92,68.61,0,29,0.005,0.03,-0.029
91,RECUPERANDO,29,1,7,23,23.347,22.253,25.048,0.539,23.304,0.501,24.596,0.0,0,22,0,3,0,0,0,46.27,209.04,78.54,35.63,68.96,0,29,0.005,0.029,-0.029
92,RECUPERANDO,29,1,7,23,23.352,22.272,25.043,0.534,23.309,0.497,24.589,0.0,0,22,0,3,0,0,0,46.18,207.46,78.54,35.33,69.3,0,29,0.005,0.028,-0.028
93,RECUPERANDO,29,1,7,23,23.356,22.291,25.038,0.529,23.314,0.494,24.581,0.0,1,23,60,3,0,0,0,46.11,205.88,78.54,35.04,69.64,0,29,0.005,0.028,-0.028
94,RECUPERANDO,29,1,7,23,23.361,22.311,25.033,0.524,23.319,0.49,24.574,0.0,0,23,0,3,0,0,0,46.04,204.29,78.54,34.75,69.98,0,29,0.005,0.027,-0.028
95,RECUPERANDO,29,1,7,23,23.366,22.324,25.027,0.52,23.324,0.486,24.566,0.0,1,24,60,3,0,0,0,45.97,202.69,78.54,34.46,70.31,0,29,0.005,0.026,-0.027
96,RECUPERANDO,29,1,7,23,23.37,22.331,25.022,0.515,23.329,0.483,24.558,0.0,0,24,0,3,0,0,0,45.91,201.09,78.54,34.17,70.41,0,29,0.005,0.026,-0.026
97,RECUPERANDO,29,1,7,23,23.375,22.339,25.016,0.511,23.334,0.479,24.55,0.0,0,24,0,3,0,0,0,45.86,199.48,78.54,33.88,70.44,0,29,0.005,0.025,-0.026
98,RECUPERANDO,29,1,7,23,23.379,22.348,25.011,0.506,23.339,0.476,24.542,0.0,0,24,0,3,0,0,0,45.81,197.87,78.54,33.59,70.47,0,29,0.005,0.025,-0.025
99,RECUPERANDO,29,1,7,23,23.384,22.357,25.005,0.502,23.344,0.472,24.534,0.0,1,25,60,3,0,0,0,45.76,196.25,78.54,33.31,70.23,0,29,0.005,0.024,-0.024
100,RECUPERANDO,29,1,7,23,23.389,22.368,24.999,0.498,23.349,0.469,24.526,0.0,0,25,0,3,0,0,0,45.72,194.64,78.54,33.02,69.93,0,29,0.005,0.024,-0.023
101,RECUPERANDO,29,1,7,23,23.393,22.379,24.993,0.494,23.354,0.466,24.517,0.0,0,25,0,3,0,0,0,45.69,193.02,78.54,32.74,69.64,0,29,0.004,0.023,-0.023
102,RECUPERANDO,29,1,7,23,23.397,22.39,24.987,0.49,23.359,0.462,24.509,0.0,1,26,60,3,0,0,0,45.66,191.4,78.54,32.45,69.36,0,29,0.004,0.023,-0.024
103,RECUPERANDO,29,1,7,23,23.402,22.402,24.981,0.485,23.364,0.459,24.5,0.0,0,26,0,3,0,0,0,45.64,189.78,78.54,32.17,69.11,0,29,0.004,0.023,-0.023
104,RECUPERANDO,29,1,7,23,23.406,22.415,24.975,0.481,23.369,0.456,24.492,0.0,0,26,0,3,0,0,0,45.62,188.17,78.54,31.89,69.01,0,29,0.004,0.022,-0.023
105,RECUPERANDO,29,1,7,23,23.411,22.428,24.968,0.477,23.374,0.453,24.483,0.0,1,27,60,3,0,0,0,45.6,186.56,78.54,31.62,69.07,0,29,0.004,0.022,-0.023
106,RECUPERANDO,29,1,7,23,23.415,22.441,24.961,0.473,23.379,0.45,24.474,0.0,0,27,0,3,0,0,0,45.59,184.95,78.54,31.34,69.13,0,29,0.004,0.021,-0.023
107,RECUPERANDO,29,1,7,23,23.419,22.455,24.955,0.469,23.383,0.447,24.466,0.0,0,27,0,3,0,0,0,45.58,183.35,78.54,31.07,69.35,0,29,0.004,0.021,-0.023
108,RECUPERANDO,29,1,7,23,23.424,22.469,24.948,0.465,23.388,0.443,24.457,0.0,1,28,60,3,0,0,0,45.58,181.75,78.54,30.8,69.62,0,29,0.004,0.021,-0.023
109,RECUPERANDO,29,1,7,23,23.428,22.475,24.941,0.462,23.393,0.44,24.448,0.0,0,28,0,3,0,0,0,45.58,180.17,78.54,30.53,69.89,0,29,0.004,0.02,-0.023
110,RECUPERANDO,29,1,7,23,23.432,22.477,24.933,0.458,23.398,0.437,24.439,0.0,0,28,0,3,0,0,0,45.58,178.58,78.54,30.26,70.15,0,29,0.004,0.02,-0.023
111,RECUPERANDO,29,1,7,23,23.436,22.479,24.926,0.454,23.402,0.434,24.43,0.0,0,28,0,3,0,0,0,45.59,177.01,78.54,30.0,70.42,0,29,0.004,0.02,-0.023
112,RECUPERANDO,29,1,7,23,23.441,22.483,24.918,0.45,23.407,0.431,24.421,0.0,1,29,60,3,0,0,0,45.6,175.44,78.54,29.73,70.68,0,29,0.004,0.019,-0.022
113,RECUPERANDO,29,1,7,23,23.445,22.487,24.91,0.446,23.412,0.428,24.412,0.0,0,29,0,3,0,0,0,45.61,173.89,78.54,29.47,70.94,0,29,0.004,0.019,-0.022
114,RECUPERANDO,29,1,7,23,23.449,22.491,24.902,0.443,23.416,0.425,24.403,0.0,0,29,0,3,0,0,0,45.63,172.34,78.54,29.22,71.11,0,29,0.004,0.019,-0.021
115,RECUPERANDO,29,1,7,23,23.453,22.497,24.894,0.439,23.421,0.422,24.393,0.0,1,30,60,3,0,0,0,45.65,170.8,78.54,28.96,71.08,0,29,0.004,0.018,-0.021
116,RECUPERANDO,29,1,7,23,23.457,22.503,24.886,0.435,23.425,0.42,24.384,0.0,0,30,0,3,0,0,0,45.67,169.28,78.54,28.71,71.06,0,29,0.004,0.018,-0.021
117,RECUPERANDO,29,1,7,23,23.461,22.509,24.877,0.432,23.43,0.417,24.375,0.0,0,30,0,3,0,0,0,45.69,167.77,78.54,28.46,71.04,0,29,0.004,0.018,-0.021
118,RECUPERANDO,29,1,7,23,23.465,22.516,24.868,0.428,23.434,0.414,24.366,0.0,0,30,0,3,0,0,0,45.72,166.27,78.54,28.21,71.03,0,29,0.004,0.017,-0.021
119,RECUPERANDO,29,1,7,23,23.469,22.524,24.859,0.424,23.439,0.411,24.357,0.0,0,30,0,3,0,0,0,45.74,164.78,78.54,27.97,71.02,0,29,0.004,0.017,-0.021
120,RECUPERANDO,29,1,7,23,23.473,22.532,24.85,0.421,23.443,0.408,24.347,0.0,0,30,0,3,0,0,0,45.77,163.3,78.54,27.73,71.24,0,29,0.004,0.017,-0.021
121,RECUPERANDO,29,1,7,23,23.477,22.54,24.84,0.417,23.447,0.405,24.338,0.0,1,31,60,3,0,0,0,45.8,161.84,78.54,27.49,71.47,0,29,0.004,0.017,-0.021
122,RECUPERANDO,29,1,7,23,23.481,22.549,24.831,0.414,23.452,0.403,24.329,0.0,0,31,0,3,0,0,0,45.83,160.39,78.54,27.26,71.7,0,29,0.004,0.017,-0.021
123,RECUPERANDO,29,1,7,23,23.485,22.558,24.821,0.411,23.456,0.4,24.319,0.0,0,31,0,3,0,0,0,45.87,158.96,78.54,27.02,71.93,0,29,0.004,0.016,-0.02
124,RECUPERANDO,29,1,7,23,23.489,22.568,24.81,0.407,23.46,0.397,24.31,0.0,0,31,0,3,0,0,0,45.9,157.54,78.54,26.79,72.16,0,29,0.004,0.016,-0.02
125,RECUPERANDO,29,1,7,23,23.493,22.578,24.8,0.404,23.465,0.394,24.301,0.0,0,31,0,3,0,0,0,45.94,156.14,78.54,26.57,72.38,0,29,0.004,0.016,-0.02
126,RECUPERANDO,29,1,7,23,23.496,22.588,24.789,0.4,23.469,0.392,24.291,0.0,1,32,60,3,0,0,0,45.97,154.75,78.54,26.34,72.61,0,29,0.004,0.016,-0.02
127,RECUPERANDO,29,1,7,23,23.5,22.598,24.777,0.397,23.473,0.389,24.282,0.0,0,32,0,3,0,0,0,46.01,153.38,78.54,26.12,72.83,0,29,0.004,0.016,-0.02
128,RECUPERANDO,29,1,7,23,23.504,22.609,24.766,0.394,23.477,0.386,24.273,0.0,0,32,0,3,0,0,0,46.05,152.03,78.54,25.91,73.05,0,29,0.004,0.015,-0.019
129,RECUPERANDO,29,1,7,23,23.508,22.619,24.754,0.39,23.482,0.383,24.263,0.0,0,32,0,3,0,0,0,46.09,150.69,78.54,25.69,73.18,0,29,0.004,0.015,-0.019
130,RECUPERANDO,29,1,7,23,23.511,22.63,24.742,0.387,23.486,0.381,24.254,0.0,0,32,0,3,0,0,0,46.13,149.37,78.54,25.48,73.11,0,29,0.004,0.015,-0.019
131,RECUPERANDO,29,1,7,23,23.515,22.634,24.729,0.384,23.49,0.378,24.244,0.0,1,33,60,3,0,0,0,46.17,148.06,78.54,25.27,73.04,0,29,0.004,0.015,-0.018
132,RECUPERANDO,29,1,7,23,23.519,22.638,24.717,0.381,23.494,0.375,24.235,0.0,0,33,0,3,0,0,0,46.21,146.77,78.54,25.07,72.97,0,29,0.004,0.014,-0.018
