segundo,estado_sim,num_cars,num_trucks,num_aggressive,num_cautious,avg_velocity,min_velocity,max_velocity,velocity_variance,car_mean_velocity,car_velocity_variance,truck_mean_velocity,truck_velocity_variance,throughput_per_second,cumulative_throughput,throughput_per_min,vehicles_cruising,vehicles_braking,vehicles_stopped,vehicles_accelerating,min_gap,max_gap,avg_gap,std_gap,median_gap,near_collisions,hard_brakes,avg_acceleration,max_acceleration,min_acceleration
51,RECUPERANDO,15,15,22,8,21.12,17.79,23.262,1.803,20.713,2.266,21.527,1.009,0,9,0,4,0,0,0,32.93,234.63,75.28,51.25,52.92,0,29,0.093,0.28,-0.001
52,RECUPERANDO,15,15,22,8,21.209,17.917,23.424,1.736,20.841,2.165,21.577,1.037,0,9,0,4,0,0,0,33.26,234.57,75.28,50.89,52.79,0,29,0.086,0.272,-0.007
53,RECUPERANDO,15,15,22,8,21.291,18.069,23.576,1.669,20.963,2.056,21.619,1.067,0,9,0,4,0,0,0,33.66,234.39,75.28,50.56,52.66,0,29,0.079,0.262,-0.012
54,RECUPERANDO,15,15,22,8,21.367,18.24,23.711,1.605,21.077,1.943,21.656,1.098,0,9,0,5,0,0,0,34.1,234.11,75.28,50.25,52.52,0,29,0.073,0.25,-0.016
55,RECUPERANDO,15,15,22,8,21.436,18.426,23.831,1.544,21.185,1.833,21.687,1.13,0,9,0,5,0,0,0,34.57,233.73,75.28,49.96,52.37,0,29,0.066,0.238,-0.019
56,RECUPERANDO,15,15,22,8,21.499,18.623,23.936,1.49,21.285,1.727,21.712,1.161,1,10,60,5,0,0,0,35.07,233.26,75.28,49.69,52.23,0,29,0.06,0.226,-0.021
57,RECUPERANDO,15,15,22,8,21.556,18.825,24.029,1.442,21.379,1.63,21.733,1.191,0,10,0,6,0,0,0,35.58,232.7,75.28,49.45,52.08,0,29,0.055,0.217,-0.023
58,RECUPERANDO,15,15,22,8,21.608,19.03,24.11,1.401,21.466,1.543,21.751,1.219,0,10,0,6,0,0,0,36.1,232.07,75.28,49.23,51.93,0,29,0.05,0.206,-0.026
59,RECUPERANDO,15,15,22,8,21.655,19.235,24.182,1.368,21.546,1.467,21.764,1.246,1,11,60,6,0,0,0,36.61,231.36,75.28,49.04,51.81,0,29,0.045,0.204,-0.028
60,RECUPERANDO,15,15,22,8,21.697,19.437,24.244,1.342,21.62,1.402,21.775,1.27,0,11,0,6,0,0,0,37.12,230.59,75.28,48.87,51.98,0,29,0.04,0.2,-0.029
61,RECUPERANDO,15,15,22,8,21.735,19.634,24.298,1.323,21.688,1.35,21.783,1.292,0,11,0,6,0,0,0,37.62,229.75,75.28,48.72,52.12,0,29,0.036,0.195,-0.031
62,RECUPERANDO,15,15,22,8,21.769,19.826,24.345,1.31,21.75,1.308,21.788,1.311,1,12,60,6,0,0,0,38.1,228.84,75.28,48.6,52.24,0,29,0.032,0.189,-0.031
63,RECUPERANDO,15,15,22,8,21.799,20.011,24.386,1.303,21.807,1.277,21.791,1.328,0,12,0,6,0,0,0,38.57,227.88,75.28,48.49,52.35,0,29,0.028,0.182,-0.034
64,RECUPERANDO,15,15,22,8,21.825,20.188,24.42,1.3,21.858,1.256,21.792,1.342,0,12,0,6,0,0,0,39.02,226.86,75.28,48.41,52.82,0,29,0.025,0.174,-0.037
65,RECUPERANDO,15,15,22,8,21.848,20.357,24.45,1.302,21.905,1.244,21.792,1.354,0,12,0,6,0,0,0,39.46,225.79,75.28,48.34,53.27,0,29,0.022,0.165,-0.04
66,RECUPERANDO,15,15,22,8,21.869,20.485,24.475,1.307,21.948,1.239,21.79,1.363,0,12,0,6,0,0,0,39.87,224.66,75.28,48.29,53.19,0,29,0.019,0.157,-0.043
67,RECUPERANDO,15,15,22,8,21.886,20.494,24.495,1.315,21.986,1.24,21.786,1.371,0,12,0,6,0,0,0,40.27,223.48,75.28,48.25,53.1,0,29,0.016,0.149,-0.045
68,RECUPERANDO,15,15,22,8,21.902,20.503,24.512,1.326,22.021,1.248,21.782,1.376,1,13,60,6,0,0,0,40.35,222.25,75.28,48.23,53.12,0,29,0.014,0.141,-0.047
69,RECUPERANDO,15,15,22,8,21.915,20.51,24.526,1.338,22.053,1.26,21.776,1.379,0,13,0,6,0,0,0,40.36,220.96,75.28,48.23,53.3,0,29,0.012,0.133,-0.049
70,RECUPERANDO,15,15,22,8,21.925,20.517,24.537,1.352,22.081,1.276,21.77,1.38,0,13,0,6,0,0,0,40.37,219.63,75.28,48.23,53.46,0,29,0.01,0.125,-0.05
71,RECUPERANDO,15,15,22,8,21.935,20.524,24.545,1.367,22.107,1.295,21.762,1.38,0,13,0,6,0,0,0,40.38,218.25,75.28,48.25,53.83,0,29,0.008,0.118,-0.052
72,RECUPERANDO,15,15,22,8,21.942,20.53,24.551,1.383,22.13,1.318,21.754,1.378,0,13,0,6,0,0,0,40.39,216.82,75.28,48.28,53.9,0,29,0.007,0.111,-0.053
73,RECUPERANDO,15,15,22,8,21.948,20.536,24.555,1.399,22.151,1.342,21.746,1.374,1,14,60,6,0,0,0,40.39,215.34,75.28,48.32,53.71,0,29,0.005,0.105,-0.054
74,RECUPERANDO,15,15,22,8,21.953,20.542,24.556,1.416,22.169,1.368,21.737,1.37,0,14,0,6,0,0,0,40.4,213.81,75.28,48.37,53.63,0,29,0.004,0.099,-0.054
75,RECUPERANDO,15,15,22,8,21.957,20.547,24.556,1.432,22.186,1.394,21.727,1.364,0,14,0,6,0,0,0,40.41,212.23,75.28,48.42,53.62,0,29,0.003,0.093,-0.055
76,RECUPERANDO,15,15,22,8,21.959,20.552,24.554,1.449,22.201,1.422,21.717,1.358,1,15,60,6,0,0,0,40.41,210.6,75.28,48.49,53.61,0,29,0.002,0.088,-0.055
77,RECUPERANDO,15,15,22,8,21.961,20.557,24.551,1.465,22.215,1.45,21.707,1.351,0,15,0,6,0,0,0,40.42,208.93,75.28,48.56,53.59,0,29,0.001,0.083,-0.055
78,RECUPERANDO,15,15,22,8,21.961,20.562,24.546,1.481,22.226,1.478,21.696,1.343,0,15,0,6,0,0,0,40.42,207.21,75.28,48.63,53.58,0,29,0.0,0.079,-0.055
79,RECUPERANDO,15,15,22,8,21.961,20.566,24.54,1.497,22.237,1.506,21.685,1.335,1,16,60,6,0,0,0,40.43,207.54,75.28,48.72,53.56,0,29,-0.0,0.075,-0.054
80,RECUPERANDO,15,15,22,8,21.96,20.57,24.533,1.512,22.247,1.534,21.674,1.326,0,16,0,6,0,0,0,40.43,208.45,75.28,48.81,53.54,0,29,-0.001,0.071,-0.054
81,RECUPERANDO,15,15,22,8,21.959,20.575,24.524,1.527,22.255,1.562,21.663,1.317,0,16,0,6,0,0,0,40.43,209.42,75.28,48.9,53.44,0,29,-0.002,0.067,-0.055
82,RECUPERANDO,15,15,22,8,21.957,20.579,24.514,1.542,22.262,1.589,21.651,1.308,1,17,60,6,0,0,0,40.38,210.45,75.28,49.0,53.24,0,29,-0.002,0.064,-0.055
83,RECUPERANDO,15,15,22,8,21.954,20.583,24.509,1.556,22.269,1.615,21.64,1.298,0,17,0,6,0,0,0,40.33,211.53,75.28,49.1,53.06,0,29,-0.003,0.061,-0.055
84,RECUPERANDO,15,15,22,8,21.951,20.587,24.504,1.569,22.275,1.641,21.628,1.289,0,17,0,6,0,0,0,40.29,212.68,75.28,49.21,52.88,0,29,-0.003,0.058,-0.055
85,RECUPERANDO,15,15,22,8,21.948,20.59,24.498,1.582,22.28,1.666,21.617,1.279,1,18,60,6,0,0,0,40.24,213.87,75.28,49.32,52.71,0,29,-0.003,0.055,-0.055
86,RECUPERANDO,15,15,22,8,21.945,20.594,24.492,1.595,22.284,1.69,21.605,1.269,0,18,0,6,0,0,0,40.2,215.11,75.28,49.43,52.56,0,29,-0.004,0.053,-0.055
87,RECUPERANDO,15,15,22,8,21.941,20.598,24.483,1.607,22.288,1.714,21.594,1.26,0,18,0,6,0,0,0,40.17,216.4,75.28,49.55,52.41,0,29,-0.004,0.051,-0.054
88,RECUPERANDO,15,15,22,8,21.937,20.601,24.474,1.619,22.291,1.736,21.582,1.251,1,19,60,6,0,0,0,40.13,217.74,75.28,49.67,52.28,0,29,-0.004,0.048,-0.054
89,RECUPERANDO,15,15,22,8,21.932,20.605,24.47,1.63,22.293,1.758,21.571,1.241,0,19,0,6,0,0,0,40.1,219.12,75.28,49.79,52.15,0,29,-0.004,0.046,-0.054
90,RECUPERANDO,15,15,22,8,21.928,20.608,24.466,1.641,22.295,1.779,21.56,1.232,0,19,0,6,0,0,0,40.06,220.54,75.28,49.92,52.03,0,29,-0.005,0.044,-0.054
91,RECUPERANDO,15,15,22,8,21.923,20.611,24.46,1.651,22.297,1.798,21.549,1.223,1,20,60,6,0,0,0,40.03,222.0,75.28,50.04,51.95,0,29,-0.005,0.043,-0.054
92,RECUPERANDO,15,15,22,8,21.918,20.615,24.453,1.66,22.298,1.817,21.538,1.214,0,20,0,6,0,0,0,40.01,223.5,75.28,50.18,51.91,0,29,-0.005,0.041,-0.054
93,RECUPERANDO,15,15,22,8,21.913,20.618,24.445,1.669,22.299,1.835,21.527,1.205,0,20,0,6,0,0,0,39.98,225.03,75.28,50.31,51.86,0,29,-0.005,0.039,-0.054
94,RECUPERANDO,15,15,22,8,21.908,20.621,24.436,1.677,22.3,1.852,21.517,1.196,1,21,60,6,0,0,0,39.96,226.61,75.28,50.45,51.82,0,29,-0.005,0.038,-0.054
95,RECUPERANDO,15,15,22,8,21.903,20.624,24.426,1.685,22.3,1.868,21.507,1.187,0,21,0,6,0,0,0,39.93,228.21,75.28,50.58,51.79,0,29,-0.005,0.036,-0.053
96,RECUPERANDO,15,15,22,8,21.898,20.627,24.414,1.692,22.3,1.884,21.496,1.178,0,21,0,6,0,0,0,39.91,229.85,75.28,50.73,51.75,0,29,-0.005,0.035,-0.053
97,RECUPERANDO,15,15,22,8,21.893,20.63,24.401,1.699,22.299,1.898,21.487,1.169,0,21,0,6,0,0,0,39.9,231.52,75.28,50.87,51.72,0,29,-0.005,0.034,-0.052
98,RECUPERANDO,15,15,22,8,21.888,20.634,24.388,1.704,22.298,1.911,21.477,1.16,0,21,0,6,0,0,0,39.88,233.22,75.28,51.02,51.7,0,29,-0.005,0.033,-0.051
99,RECUPERANDO,15,15,22,8,21.882,20.636,24.373,1.709,22.297,1.923,21.467,1.151,0,21,0,6,0,0,0,39.86,234.95,75.28,51.17,51.72,0,29,-0.005,0.031,-0.05
100,RECUPERANDO,15,15,22,8,21.877,20.637,24.357,1.714,22.296,1.934,21.458,1.142,0,21,0,6,0,0,0,39.85,236.71,75.28,51.32,51.73,0,29,-0.005,0.03,-0.049
101,RECUPERANDO,15,15,22,8,21.872,20.639,24.339,1.717,22.295,1.945,21.449,1.133,0,21,0,7,0,0,0,39.84,238.5,75.28,51.48,51.74,0,29,-0.005,0.029,-0.048
102,RECUPERANDO,15,15,22,8,21.866,20.641,24.321,1.72,22.293,1.954,21.44,1.123,0,21,0,7,0,0,0,39.82,240.31,75.28,51.64,51.73,0,29,-0.005,0.028,-0.047
103,RECUPERANDO,15,15,22,8,21.861,20.643,24.302,1.722,22.291,1.962,21.431,1.113,0,21,0,7,0,0,0,39.81,242.15,75.28,51.81,51.64,0,29,-0.005,0.027,-0.046
104,RECUPERANDO,15,15,22,8,21.856,20.645,24.281,1.724,22.289,1.969,21.423,1.103,1,22,60,7,0,0,0,39.8,244.01,75.28,51.98,51.66,0,29,-0.005,0.026,-0.045
105,RECUPERANDO,15,15,22,8,21.851,20.647,24.26,1.724,22.286,1.975,21.415,1.093,0,22,0,7,0,0,0,39.8,245.9,75.28,52.15,51.68,0,29,-0.005,0.025,-0.043
106,RECUPERANDO,15,15,22,8,21.845,20.649,24.237,1.724,22.284,1.98,21.407,1.082,0,22,0,6,0,0,0,39.79,247.81,75.28,52.32,51.69,0,29,-0.005,0.025,-0.042
107,RECUPERANDO,15,15,22,8,21.84,20.651,24.213,1.723,22.281,1.984,21.399,1.071,1,23,60,6,0,0,0,39.78,249.74,75.28,52.51,51.71,0,29,-0.005,0.024,-0.04
108,RECUPERANDO,15,15,22,8,21.835,20.654,24.188,1.72,22.278,1.987,21.391,1.06,0,23,0,6,0,0,0,39.78,251.7,75.28,52.69,51.72,0,29,-0.005,0.023,-0.039
109,RECUPERANDO,15,15,22,8,21.829,20.656,24.162,1.718,22.275,1.989,21.384,1.048,1,24,60,5,0,0,0,39.77,253.68,75.28,52.88,51.73,0,29,-0.005,0.022,-0.037
110,RECUPERANDO,15,15,22,8,21.824,20.658,24.134,1.714,22.272,1.99,21.376,1.036,0,24,0,5,0,0,0,39.77,255.67,75.28,53.07,51.74,0,29,-0.005,0.022,-0.038
111,RECUPERANDO,15,15,22,8,21.818,20.66,24.106,1.709,22.268,1.99,21.369,1.024,0,24,0,5,0,0,0,39.77,257.69,75.28,53.27,51.75,0,29,-0.005,0.021,-0.039
112,RECUPERANDO,15,15,22,8,21.813,20.662,24.076,1.703,22.264,1.989,21.362,1.011,0,24,0,5,0,0,0,39.77,259.73,75.28,53.48,51.76,0,29,-0.005,0.02,-0.041
113,RECUPERANDO,15,15,22,8,21.808,20.664,24.045,1.697,22.26,1.986,21.355,0.998,0,24,0,5,0,0,0,39.76,261.78,75.28,53.68,51.69,0,29,-0.005,0.019,-0.042
114,RECUPERANDO,15,15,22,8,21.802,20.666,24.013,1.689,22.256,1.983,21.348,0.984,0,24,0,5,0,0,0,39.76,263.85,75.28,53.9,51.6,0,29,-0.006,0.019,-0.043
115,RECUPERANDO,15,15,22,8,21.797,20.667,23.981,1.681,22.252,1.979,21.341,0.969,0,24,0,5,0,0,0,39.76,265.94,75.28,54.12,51.46,0,29,-0.006,0.018,-0.044
116,RECUPERANDO,15,15,22,8,21.791,20.667,23.977,1.672,22.247,1.973,21.335,0.955,1,25,60,5,0,0,0,39.76,268.05,75.28,54.34,51.25,0,29,-0.006,0.018,-0.045
117,RECUPERANDO,15,15,22,8,21.785,20.667,23.976,1.662,22.242,1.967,21.328,0.94,0,25,0,5,0,0,0,39.76,270.18,75.28,54.57,51.07,0,29,-0.006,0.017,-0.046
118,RECUPERANDO,15,15,22,8,21.78,20.667,23.974,1.651,22.237,1.96,21.322,0.924,0,25,0,5,0,0,0,39.76,272.31,75.28,54.8,50.95,0,29,-0.006,0.016,-0.047
119,RECUPERANDO,15,15,22,8,21.774,20.668,23.971,1.64,22.232,1.952,21.316,0.908,1,26,60,5,0,0,0,39.77,274.47,75.28,55.04,50.85,0,29,-0.006,0.016,-0.048
120,RECUPERANDO,15,15,22,8,21.768,20.668,23.967,1.627,22.226,1.943,21.309,0.892,0,26,0,5,0,0,0,39.77,276.64,75.28,55.28,50.75,0,29,-0.006,0.015,-0.049
121,RECUPERANDO,15,15,22,8,21.762,20.669,23.963,1.614,22.22,1.933,21.303,0.875,0,26,0,5,0,0,0,39.77,278.82,75.28,55.53,50.65,0,29,-0.006,0.015,-0.05
122,RECUPERANDO,15,15,22,8,21.756,20.67,23.958,1.6,22.214,1.922,21.297,0.859,1,27,60,5,0,0,0,39.77,281.02,75.28,55.78,50.54,0,29,-0.006,0.014,-0.051
123,RECUPERANDO,15,15,22,8,21.749,20.671,23.952,1.586,22.208,1.91,21.291,0.841,0,27,0,5,0,0,0,39.77,283.23,75.28,56.04,50.37,0,29,-0.006,0.014,-0.052
124,RECUPERANDO,15,15,22,8,21.743,20.672,23.946,1.571,22.201,1.898,21.285,0.824,1,28,60,5,0,0,0,39.78,285.45,75.28,56.31,50.2,0,29,-0.006,0.013,-0.053
125,RECUPERANDO,15,15,22,8,21.737,20.673,23.938,1.555,22.194,1.885,21.279,0.806,0,28,0,5,0,0,0,39.78,287.69,75.28,56.57,50.04,0,29,-0.007,0.013,-0.053
126,RECUPERANDO,15,15,22,8,21.73,20.674,23.93,1.538,22.187,1.871,21.273,0.788,1,29,60,5,0,0,0,39.78,289.94,75.28,56.85,49.93,0,29,-0.007,0.012,-0.054
127,RECUPERANDO,15,15,22,8,21.723,20.675,23.921,1.521,22.18,1.857,21.267,0.769,0,29,0,5,0,0,0,39.79,292.2,75.28,57.12,49.81,0,29,-0.007,0.012,-0.055
128,RECUPERANDO,15,15,22,8,21.716,20.677,23.911,1.504,22.172,1.842,21.261,0.751,0,29,0,5,0,0,0,39.79,294.47,75.28,57.41,49.71,0,29,-0.007,0.011,-0.055
129,RECUPERANDO,15,15,22,8,21.709,20.678,23.9,1.486,22.164,1.826,21.255,0.732,1,30,60,5,0,0,0,39.8,296.75,75.28,57.69,49.73,0,29,-0.007,0.011,-0.056
130,RECUPERANDO,15,15,22,8,21.702,20.679,23.888,1.467,22.156,1.81,21.249,0.713,0,30,0,5,0,0,0,39.8,299.04,75.28,57.98,49.75,0,29,-0.007,0.01,-0.056
131,RECUPERANDO,15,15,22,8,21.695,20.681,23.875,1.448,22.147,1.793,21.243,0.694,0,30,0,5,0,0,0,39.8,301.34,75.28,58.27,49.77,0,29,-0.007,0.01,-0.057
132,RECUPERANDO,15,15,22,8,21.687,20.682,23.862,1.429,22.138,1.776,21.237,0.675,0,30,0,5,0,0,0,39.81,303.65,75.28,58.57,49.79,0,29,-0.007,0.01,-0.057
