segundo,estado_sim,num_cars,num_trucks,num_aggressive,num_cautious,avg_velocity,min_velocity,max_velocity,velocity_variance,car_mean_velocity,car_velocity_variance,truck_mean_velocity,truck_velocity_variance,throughput_per_second,cumulative_throughput,throughput_per_min,vehicles_cruising,vehicles_braking,vehicles_stopped,vehicles_accelerating,min_gap,max_gap,avg_gap,std_gap,median_gap,near_collisions,hard_brakes,avg_acceleration,max_acceleration,min_acceleration
11,FRENANDO,15,15,15,15,6.502,0.0,8.928,5.358,8.217,4.835,4.788,0.0,0,1,0,0,1,1,29,50.36,100.29,75.28,16.99,72.73,0,10,0.713,1.417,-8.0
12,FRENANDO,15,15,15,15,7.452,0.0,10.33,6.682,9.331,6.296,5.572,0.0,0,1,0,0,1,1,29,46.27,104.72,75.28,19.56,71.82,0,20,0.655,1.389,-8.0
13,RECUPERANDO,15,15,15,15,8.339,0.149,11.699,7.789,10.326,7.684,6.353,0.001,0,1,0,0,0,1,29,42.03,109.7,75.28,22.5,71.89,0,29,0.897,1.494,0.452
14,RECUPERANDO,15,15,15,15,9.193,1.644,13.028,7.965,11.257,7.405,7.129,0.002,0,1,0,0,0,0,23,37.85,115.2,75.28,25.61,72.24,0,29,0.817,1.495,0.081
15,RECUPERANDO,15,15,15,15,9.966,3.138,14.306,8.001,12.032,7.455,7.899,0.004,1,2,60,0,0,0,23,33.98,121.17,75.28,28.67,72.79,0,29,0.737,1.493,-0.242
16,RECUPERANDO,15,15,15,15,10.663,4.63,15.518,7.999,12.664,7.98,8.661,0.007,0,2,0,0,0,0,23,29.53,127.54,75.28,31.54,72.11,0,29,0.667,1.49,-0.415
17,RECUPERANDO,15,15,15,15,11.298,6.117,16.648,8.014,13.182,8.921,9.415,0.01,0,2,0,0,0,0,22,24.91,134.26,75.28,34.12,72.25,0,29,0.613,1.484,-0.379
18,RECUPERANDO,15,15,15,15,11.889,7.596,17.672,8.003,13.621,9.99,10.157,0.015,0,2,0,0,0,0,20,22.12,141.25,75.28,36.4,72.42,0,29,0.575,1.474,-0.167
19,RECUPERANDO,15,15,15,15,12.448,9.062,18.562,7.87,14.01,10.838,10.886,0.02,0,2,0,0,0,0,20,20.93,148.44,75.28,38.39,72.61,0,29,0.548,1.457,-0.138
20,RECUPERANDO,15,15,15,15,12.984,9.905,19.285,7.55,14.369,11.237,11.599,0.026,1,3,60,0,0,0,19,21.04,155.76,75.28,40.13,71.8,0,29,0.527,1.432,-0.329
21,RECUPERANDO,15,15,15,15,13.501,10.465,19.814,7.04,14.708,11.133,12.294,0.033,0,3,0,0,0,0,19,22.13,163.11,75.28,41.65,71.82,0,29,0.509,1.396,-0.39
22,RECUPERANDO,15,15,15,15,14.001,11.228,20.422,6.382,15.034,10.591,12.969,0.041,0,3,0,0,0,0,18,23.94,170.42,75.28,42.97,71.84,0,29,0.494,1.347,-0.33
23,RECUPERANDO,15,15,15,15,14.487,12.133,20.915,5.634,15.352,9.72,13.621,0.05,0,3,0,0,0,0,17,24.97,177.59,75.28,44.12,71.86,0,29,0.479,1.282,-0.271
24,RECUPERANDO,15,15,15,15,14.958,13.024,21.287,4.855,15.667,8.644,14.249,0.06,0,3,0,0,0,0,18,25.77,184.53,75.28,45.11,71.88,0,29,0.465,1.201,-0.281
25,RECUPERANDO,15,15,15,15,15.416,13.501,21.533,4.098,15.98,7.485,14.851,0.072,1,4,60,0,0,0,21,26.69,191.15,75.28,45.95,71.7,0,29,0.452,1.102,-0.359
26,RECUPERANDO,15,15,15,15,15.86,14.004,21.654,3.407,16.295,6.348,15.424,0.087,0,4,0,0,0,0,22,27.69,197.35,75.28,46.64,71.67,0,29,0.438,1.049,-0.44
27,RECUPERANDO,15,15,15,15,16.291,14.519,21.654,2.812,16.612,5.311,15.969,0.105,0,4,0,0,0,0,18,28.71,203.04,75.28,47.19,71.64,0,29,0.425,1.022,-0.458
28,RECUPERANDO,15,15,15,15,16.707,15.034,21.545,2.323,16.931,4.419,16.483,0.126,1,5,60,0,0,0,15,29.74,208.14,75.28,47.61,70.58,0,29,0.41,0.972,-0.422
29,RECUPERANDO,15,15,15,15,17.109,15.54,21.345,1.938,17.251,3.685,16.966,0.152,0,5,0,0,0,0,12,30.73,212.59,75.28,47.89,69.98,0,29,0.394,0.902,-0.349
30,RECUPERANDO,15,15,15,15,17.493,15.893,21.078,1.646,17.568,3.1,17.418,0.181,0,5,0,0,0,0,7,31.69,216.35,75.28,48.04,69.67,0,29,0.377,0.814,-0.29
31,RECUPERANDO,15,15,15,15,17.86,16.184,21.269,1.43,17.881,2.646,17.838,0.214,0,5,0,0,0,0,4,32.59,219.39,75.28,48.08,69.32,0,29,0.358,0.712,-0.319
32,RECUPERANDO,15,15,15,15,18.206,16.511,21.529,1.273,18.186,2.294,18.227,0.25,0,5,0,0,0,0,2,33.44,221.74,75.28,48.01,68.1,0,29,0.337,0.635,-0.324
33,RECUPERANDO,15,15,15,15,18.532,16.861,21.687,1.156,18.479,2.018,18.584,0.289,0,5,0,0,0,0,1,33.98,223.41,75.28,47.84,66.14,0,29,0.316,0.589,-0.307
34,RECUPERANDO,15,15,15,15,18.836,17.22,21.761,1.068,18.759,1.795,18.912,0.329,0,5,0,0,0,0,1,33.82,224.48,75.28,47.59,64.25,0,29,0.294,0.531,-0.272
35,RECUPERANDO,15,15,15,15,19.117,17.581,21.769,0.995,19.024,1.605,19.21,0.369,0,5,0,0,0,0,0,33.9,225.01,75.28,47.28,62.44,0,29,0.271,0.465,-0.226
36,RECUPERANDO,15,15,15,15,19.375,17.845,21.924,0.933,19.271,1.434,19.48,0.409,0,5,0,0,0,0,0,34.16,225.08,75.28,46.93,60.75,0,29,0.248,0.396,-0.174
37,RECUPERANDO,15,15,15,15,19.611,18.059,22.044,0.875,19.5,1.277,19.723,0.448,0,5,0,0,0,0,0,34.55,224.77,75.28,46.54,59.18,0,29,0.226,0.34,-0.119
38,RECUPERANDO,15,15,15,15,19.826,18.295,22.092,0.82,19.71,1.128,19.941,0.485,0,5,0,0,0,0,0,35.02,224.16,75.28,46.15,58.21,0,29,0.205,0.314,-0.096
39,RECUPERANDO,15,15,15,15,20.019,18.542,22.114,0.768,19.902,0.989,20.136,0.519,1,6,60,0,0,0,0,35.54,223.33,75.28,45.75,58.31,0,29,0.184,0.293,-0.101
40,RECUPERANDO,15,15,15,15,20.192,18.792,22.346,0.719,20.075,0.86,20.309,0.551,0,6,0,0,0,0,0,36.09,222.34,75.28,45.36,58.28,0,29,0.165,0.27,-0.099
41,RECUPERANDO,15,15,15,15,20.347,19.038,22.553,0.674,20.232,0.742,20.462,0.58,0,6,0,1,0,0,0,36.63,221.26,75.28,45.0,58.16,0,29,0.146,0.248,-0.092
42,RECUPERANDO,15,15,15,15,20.484,19.238,22.738,0.634,20.371,0.637,20.596,0.606,0,6,0,1,0,0,0,37.16,220.14,75.28,44.66,57.95,0,29,0.13,0.232,-0.106
43,RECUPERANDO,15,15,15,15,20.605,19.333,22.902,0.599,20.495,0.545,20.714,0.628,0,6,0,2,0,0,0,37.67,219.01,75.28,44.36,57.66,0,29,0.114,0.219,-0.111
44,RECUPERANDO,15,15,15,15,20.711,19.443,23.048,0.568,20.605,0.466,20.817,0.648,1,7,60,3,0,0,0,38.14,217.9,75.28,44.09,57.32,0,29,0.1,0.204,-0.111
45,RECUPERANDO,15,15,15,15,20.804,19.564,23.177,0.542,20.702,0.4,20.906,0.663,0,7,0,5,0,0,0,38.58,216.85,75.28,43.86,56.93,0,29,0.087,0.188,-0.106
46,RECUPERANDO,15,15,15,15,20.884,19.691,23.289,0.521,20.786,0.346,20.982,0.676,0,7,0,5,0,0,0,38.98,215.86,75.28,43.67,56.51,0,29,0.075,0.171,-0.097
47,RECUPERANDO,15,15,15,15,20.954,19.819,23.388,0.503,20.86,0.302,21.048,0.686,1,8,60,5,0,0,0,39.35,214.94,75.28,43.52,56.08,0,29,0.065,0.155,-0.088
48,RECUPERANDO,15,15,15,15,21.013,19.947,23.473,0.488,20.923,0.266,21.103,0.693,0,8,0,6,0,0,0,39.69,214.11,75.28,43.41,55.63,0,29,0.055,0.14,-0.077
49,RECUPERANDO,15,15,15,15,21.064,20.07,23.546,0.475,20.978,0.237,21.15,0.698,0,8,0,6,0,0,0,39.99,213.36,75.28,43.33,55.19,0,29,0.047,0.126,-0.066
50,RECUPERANDO,15,15,15,15,21.107,20.121,23.609,0.464,21.025,0.215,21.189,0.7,0,8,0,6,0,0,0,40.25,212.69,75.28,43.29,54.75,0,29,0.04,0.116,-0.056
51,RECUPERANDO,15,15,15,15,21.143,20.166,23.661,0.454,21.065,0.197,21.221,0.7,0,8,0,6,0,0,0,40.49,212.11,75.28,43.28,54.33,0,29,0.033,0.109,-0.052
52,RECUPERANDO,15,15,15,15,21.173,20.207,23.704,0.446,21.098,0.183,21.248,0.698,1,9,60,6,0,0,0,40.61,211.61,75.28,43.3,53.92,0,29,0.027,0.102,-0.049
53,RECUPERANDO,15,15,15,15,21.197,20.244,23.738,0.438,21.126,0.172,21.269,0.694,0,9,0,6,0,0,0,40.7,211.19,75.28,43.35,53.54,0,29,0.022,0.094,-0.046
54,RECUPERANDO,15,15,15,15,21.217,20.278,23.765,0.43,21.149,0.163,21.285,0.688,0,9,0,7,0,0,0,40.77,210.83,75.28,43.43,53.37,0,29,0.018,0.087,-0.042
55,RECUPERANDO,15,15,15,15,21.233,20.308,23.784,0.422,21.168,0.155,21.297,0.681,1,10,60,7,0,0,0,40.72,210.55,75.28,43.53,53.38,0,29,0.014,0.08,-0.039
56,RECUPERANDO,15,15,15,15,21.244,20.336,23.797,0.415,21.183,0.149,21.306,0.673,0,10,0,7,0,0,0,40.65,210.32,75.28,43.66,53.36,0,29,0.01,0.073,-0.034
57,RECUPERANDO,15,15,15,15,21.253,20.36,23.804,0.407,21.195,0.143,21.312,0.663,0,10,0,7,0,0,0,40.59,210.15,75.28,43.8,53.32,0,29,0.007,0.066,-0.031
58,RECUPERANDO,15,15,15,15,21.259,20.383,23.805,0.399,21.203,0.138,21.315,0.653,0,10,0,7,0,0,0,40.55,210.03,75.28,43.96,53.27,0,29,0.005,0.06,-0.027
59,RECUPERANDO,15,15,15,15,21.263,20.404,23.802,0.39,21.209,0.134,21.316,0.642,1,11,60,7,0,0,0,40.53,209.96,75.28,44.14,53.24,0,29,0.003,0.054,-0.026
60,RECUPERANDO,15,15,15,15,21.264,20.423,23.794,0.382,21.213,0.129,21.315,0.629,0,11,0,7,0,0,0,40.51,209.92,75.28,44.33,53.31,0,29,0.001,0.048,-0.027
61,RECUPERANDO,15,15,15,15,21.264,20.44,23.781,0.373,21.215,0.125,21.312,0.616,0,11,0,7,0,0,0,40.5,209.93,75.28,44.54,53.35,0,29,-0.001,0.043,-0.027
62,RECUPERANDO,15,15,15,15,21.262,20.456,23.765,0.364,21.215,0.121,21.308,0.603,1,12,60,7,0,0,0,40.49,209.97,75.28,44.76,53.38,0,29,-0.003,0.038,-0.027
63,RECUPERANDO,15,15,15,15,21.258,20.471,23.745,0.355,21.214,0.117,21.303,0.589,0,12,0,7,0,0,0,40.49,210.03,75.28,44.99,53.39,0,29,-0.004,0.034,-0.027
64,RECUPERANDO,15,15,15,15,21.254,20.484,23.722,0.345,21.211,0.113,21.297,0.574,1,13,60,7,0,0,0,40.49,210.13,75.28,45.22,53.38,0,29,-0.005,0.03,-0.027
65,RECUPERANDO,15,15,15,15,21.249,20.497,23.696,0.336,21.208,0.109,21.29,0.559,0,13,0,7,0,0,0,40.5,210.24,75.28,45.47,53.29,0,29,-0.006,0.026,-0.028
66,RECUPERANDO,15,15,15,15,21.242,20.508,23.667,0.326,21.203,0.104,21.282,0.544,0,13,0,7,0,0,0,40.5,210.37,75.28,45.72,53.12,0,29,-0.007,0.022,-0.03
67,RECUPERANDO,15,15,15,15,21.236,20.519,23.635,0.316,21.197,0.1,21.274,0.528,1,14,60,7,0,0,0,40.51,210.53,75.28,45.98,52.94,0,29,-0.007,0.019,-0.033
68,RECUPERANDO,15,15,15,15,21.228,20.529,23.601,0.306,21.191,0.096,21.265,0.513,0,14,0,7,0,0,0,40.51,210.69,75.28,46.24,52.78,0,29,-0.008,0.016,-0.035
69,RECUPERANDO,15,15,15,15,21.22,20.539,23.564,0.296,21.184,0.092,21.256,0.497,1,15,60,7,0,0,0,40.52,210.87,75.28,46.51,52.72,0,29,-0.008,0.013,-0.037
70,RECUPERANDO,15,15,15,15,21.212,20.547,23.526,0.286,21.177,0.088,21.247,0.48,0,15,0,7,0,0,0,40.52,211.05,75.28,46.78,52.66,0,29,-0.008,0.011,-0.039
71,RECUPERANDO,15,15,15,15,21.203,20.555,23.486,0.275,21.169,0.084,21.238,0.464,0,15,0,7,0,0,0,40.53,211.24,75.28,47.05,52.6,0,29,-0.009,0.009,-0.041
72,RECUPERANDO,15,15,15,15,21.195,20.563,23.443,0.265,21.161,0.08,21.228,0.448,0,15,0,7,0,0,0,40.53,211.44,75.28,47.32,52.54,0,29,-0.009,0.009,-0.043
73,RECUPERANDO,15,15,15,15,21.186,20.571,23.4,0.255,21.153,0.077,21.219,0.432,0,15,0,7,0,0,0,40.53,211.64,75.28,47.59,52.47,0,29,-0.009,0.008,-0.045
74,RECUPERANDO,15,15,15,15,21.177,20.577,23.354,0.245,21.144,0.073,21.209,0.415,0,15,0,7,0,0,0,40.53,211.84,75.28,47.86,52.38,0,29,-0.009,0.008,-0.046
75,RECUPERANDO,15,15,15,15,21.168,20.584,23.307,0.235,21.136,0.069,21.2,0.399,0,15,0,7,0,0,0,40.47,212.04,75.28,48.13,52.24,0,29,-0.009,0.007,-0.047
76,RECUPERANDO,15,15,15,15,21.159,20.59,23.259,0.225,21.127,0.066,21.19,0.383,0,15,0,7,0,0,0,40.42,212.24,75.28,48.4,52.11,0,29,-0.009,0.007,-0.049
77,RECUPERANDO,15,15,15,15,21.15,20.596,23.21,0.216,21.118,0.062,21.181,0.367,0,15,0,7,0,0,0,40.37,212.44,75.28,48.66,51.98,0,29,-0.009,0.006,-0.05
78,RECUPERANDO,15,15,15,15,21.141,20.602,23.159,0.206,21.109,0.059,21.172,0.351,0,15,0,7,0,0,0,40.32,212.63,75.28,48.93,51.86,0,29,-0.009,0.006,-0.051
79,RECUPERANDO,15,15,15,15,21.132,20.607,23.107,0.197,21.1,0.056,21.163,0.335,0,15,0,7,0,0,0,40.28,212.81,75.28,49.19,51.74,0,29,-0.009,0.005,-0.052
80,RECUPERANDO,15,15,15,15,21.123,20.612,23.055,0.187,21.092,0.053,21.154,0.32,1,16,60,7,0,0,0,40.24,213.0,75.28,49.44,51.63,0,29,-0.009,0.005,-0.053
81,RECUPERANDO,15,15,15,15,21.114,20.617,23.001,0.178,21.083,0.05,21.145,0.304,0,16,0,7,0,0,0,40.2,213.17,75.28,49.69,51.52,0,29,-0.009,0.005,-0.054
82,RECUPERANDO,15,15,15,15,21.105,20.621,22.947,0.169,21.075,0.048,21.136,0.29,0,16,0,7,0,0,0,40.17,213.33,75.28,49.94,51.44,0,29,-0.009,0.005,-0.054
83,RECUPERANDO,15,15,15,15,21.097,20.626,22.892,0.161,21.067,0.045,21.128,0.275,1,17,60,7,0,0,0,40.13,213.49,75.28,50.18,51.32,0,29,-0.008,0.004,-0.055
84,RECUPERANDO,15,15,15,15,21.089,20.63,22.837,0.153,21.058,0.043,21.119,0.261,0,17,0,7,0,0,0,40.1,213.64,75.28,50.42,51.21,0,29,-0.008,0.004,-0.056
85,RECUPERANDO,15,15,15,15,21.081,20.634,22.781,0.144,21.05,0.04,21.111,0.247,1,18,60,7,0,0,0,40.08,214.4,75.28,50.65,51.11,0,29,-0.008,0.004,-0.056
86,RECUPERANDO,15,15,15,15,21.073,20.638,22.725,0.137,21.043,0.038,21.103,0.233,0,18,0,7,0,0,0,40.05,215.96,75.28,50.87,51.02,0,29,-0.008,0.004,-0.056
87,RECUPERANDO,15,15,15,15,21.065,20.642,22.669,0.129,21.035,0.036,21.095,0.22,0,18,0,7,0,0,0,40.03,217.47,75.28,51.09,50.93,0,29,-0.008,0.004,-0.056
88,RECUPERANDO,15,15,15,15,21.058,20.646,22.612,0.122,21.028,0.034,21.088,0.207,0,18,0,7,0,0,0,40.01,218.92,75.28,51.3,50.88,0,29,-0.007,0.004,-0.057
89,RECUPERANDO,15,15,15,15,21.05,20.65,22.556,0.115,21.021,0.033,21.08,0.195,0,18,0,7,0,0,0,39.99,220.32,75.28,51.51,50.86,0,29,-0.007,0.004,-0.056
90,RECUPERANDO,15,15,15,15,21.043,20.653,22.499,0.108,21.014,0.031,21.073,0.183,0,18,0,7,0,0,0,39.97,221.66,75.28,51.7,50.84,0,29,-0.007,0.003,-0.056
91,RECUPERANDO,15,15,15,15,21.036,20.656,22.443,0.101,21.007,0.03,21.066,0.171,0,18,0,7,0,0,0,39.96,222.95,75.28,51.9,50.82,0,29,-0.007,0.003,-0.056
92,RECUPERANDO,15,15,15,15,21.03,20.66,22.387,0.095,21.001,0.028,21.059,0.16,1,19,60,7,0,0,0,39.94,224.18,75.28,52.08,50.8,0,29,-0.007,0.003,-0.056
93,RECUPERANDO,15,15,15,15,21.023,20.663,22.332,0.089,20.995,0.027,21.052,0.15,0,19,0,7,0,0,0,39.93,225.36,75.28,52.26,50.78,0,29,-0.006,0.003,-0.055
94,RECUPERANDO,15,15,15,15,21.017,20.666,22.277,0.084,20.989,0.026,21.046,0.14,0,19,0,7,0,0,0,39.92,226.49,75.28,52.43,50.76,0,29,-0.006,0.003,-0.055
95,RECUPERANDO,15,15,15,15,21.011,20.669,22.222,0.078,20.983,0.025,21.04,0.13,1,20,60,7,0,0,0,39.91,227.56,75.28,52.59,50.75,0,29,-0.006,0.003,-0.054
96,RECUPERANDO,15,15,15,15,21.006,20.672,22.169,0.073,20.977,0.024,21.034,0.121,0,20,0,7,0,0,0,39.9,228.58,75.28,52.75,50.72,0,29,-0.006,0.003,-0.053
97,RECUPERANDO,15,15,15,15,21.0,20.675,22.116,0.069,20.972,0.023,21.028,0.113,0,20,0,7,0,0,0,39.89,229.55,75.28,52.89,50.69,0,29,-0.005,0.003,-0.052
98,RECUPERANDO,15,15,15,15,20.995,20.677,22.064,0.064,20.967,0.022,21.022,0.105,1,21,60,7,0,0,0,39.89,230.47,75.28,53.04,50.67,0,29,-0.005,0.003,-0.051
99,RECUPERANDO,15,15,15,15,20.99,20.679,22.013,0.06,20.962,0.021,21.017,0.097,0,21,0,7,0,0,0,39.88,231.33,75.28,53.17,50.64,0,29,-0.005,0.003,-0.05
100,RECUPERANDO,15,15,15,15,20.985,20.681,21.963,0.056,20.958,0.02,21.011,0.09,0,21,0,7,0,0,0,39.87,232.15,75.28,53.3,50.62,0,29,-0.005,0.003,-0.049
101,RECUPERANDO,15,15,15,15,20.98,20.683,21.914,0.052,20.954,0.019,21.006,0.084,1,22,60,7,0,0,0,39.87,232.92,75.28,53.42,50.59,0,29,-0.005,0.003,-0.048
102,RECUPERANDO,15,15,15,15,20.976,20.684,21.867,0.049,20.949,0.019,21.002,0.078,0,22,0,7,0,0,0,39.87,233.65,75.28,53.53,50.57,0,29,-0.004,0.003,-0.047
103,RECUPERANDO,15,15,15,15,20.971,20.686,21.821,0.046,20.946,0.018,20.997,0.072,0,22,0,7,0,0,0,39.87,234.33,75.28,53.64,50.55,0,29,-0.004,0.003,-0.046
104,RECUPERANDO,15,15,15,15,20.967,20.688,21.776,0.043,20.942,0.018,20.993,0.067,1,23,60,7,0,0,0,39.86,234.97,75.28,53.74,50.52,0,29,-0.004,0.002,-0.044
105,RECUPERANDO,15,15,15,15,20.963,20.69,21.732,0.04,20.938,0.017,20.988,0.062,0,23,0,7,0,0,0,39.86,235.56,75.28,53.84,50.48,0,29,-0.004,0.002,-0.043
106,RECUPERANDO,15,15,15,15,20.96,20.692,21.69,0.038,20.935,0.017,20.984,0.057,0,23,0,7,0,0,0,39.86,236.11,75.28,53.93,50.46,0,29,-0.004,0.002,-0.042
107,RECUPERANDO,15,15,15,15,20.956,20.694,21.649,0.035,20.932,0.016,20.98,0.053,0,23,0,7,0,0,0,39.86,236.63,75.28,54.01,50.45,0,29,-0.003,0.002,-0.04
108,RECUPERANDO,15,15,15,15,20.953,20.696,21.61,0.033,20.929,0.016,20.977,0.049,0,23,0,7,0,0,0,39.86,237.1,75.28,54.09,50.44,0,29,-0.003,0.002,-0.039
109,RECUPERANDO,15,15,15,15,20.95,20.698,21.572,0.031,20.926,0.015,20.973,0.046,0,23,0,7,0,0,0,39.86,237.54,75.28,54.16,50.42,0,29,-0.003,0.002,-0.037
110,RECUPERANDO,15,15,15,15,20.947,20.699,21.535,0.029,20.923,0.015,20.97,0.042,0,23,0,7,0,0,0,39.86,237.94,75.28,54.23,50.41,0,29,-0.003,0.002,-0.036
111,RECUPERANDO,15,15,15,15,20.944,20.701,21.5,0.028,20.921,0.015,20.967,0.039,0,23,0,7,0,0,0,39.86,238.31,75.28,54.29,50.4,0,29,-0.003,0.002,-0.034
112,RECUPERANDO,15,15,15,15,20.941,20.703,21.466,0.026,20.919,0.014,20.964,0.037,1,24,60,7,0,0,0,39.87,238.64,75.28,54.34,50.39,0,29,-0.003,0.002,-0.033
113,RECUPERANDO,15,15,15,15,20.939,20.704,21.434,0.025,20.916,0.014,20.961,0.034,0,24,0,7,0,0,0,39.87,238.95,75.28,54.4,50.38,0,29,-0.002,0.002,-0.032
114,RECUPERANDO,15,15,15,15,20.936,20.705,21.403,0.023,20.914,0.014,20.958,0.032,0,24,0,7,0,0,0,39.87,239.22,75.28,54.44,50.37,0,29,-0.002,0.002,-0.03
115,RECUPERANDO,15,15,15,15,20.934,20.705,21.374,0.022,20.913,0.014,20.956,0.03,0,24,0,7,0,0,0,39.87,239.47,75.28,54.49,50.36,0,29,-0.002,0.002,-0.029
116,RECUPERANDO,15,15,15,15,20.932,20.706,21.346,0.021,20.911,0.013,20.953,0.028,0,24,0,7,0,0,0,39.88,239.69,75.28,54.53,50.35,0,29,-0.002,0.002,-0.028
117,RECUPERANDO,15,15,15,15,20.93,20.707,21.319,0.02,20.909,0.013,20.951,0.027,0,24,0,7,0,0,0,39.88,239.88,75.28,54.56,50.35,0,29,-0.002,0.002,-0.026
118,RECUPERANDO,15,15,15,15,20.928,20.708,21.293,0.019,20.907,0.013,20.949,0.025,1,25,60,7,0,0,0,39.88,240.05,75.28,54.6,50.34,0,29,-0.002,0.002,-0.025
119,RECUPERANDO,15,15,15,15,20.927,20.709,21.269,0.019,20.906,0.013,20.947,0.024,0,25,0,7,0,0,0,39.88,240.19,75.28,54.62,50.33,0,29,-0.002,0.002,-0.024
120,RECUPERANDO,15,15,15,15,20.925,20.709,21.246,0.018,20.905,0.012,20.945,0.022,0,25,0,7,0,0,0,39.89,240.31,75.28,54.65,50.33,0,29,-0.002,0.002,-0.023
121,RECUPERANDO,15,15,15,15,20.924,20.71,21.224,0.017,20.903,0.012,20.944,0.021,1,26,60,7,0,0,0,39.89,240.41,75.28,54.67,50.32,0,29,-0.001,0.002,-0.021
122,RECUPERANDO,15,15,15,15,20.922,20.711,21.203,0.017,20.902,0.012,20.942,0.02,0,26,0,7,0,0,0,39.9,240.49,75.28,54.69,50.32,0,29,-0.001,0.002,-0.02
123,RECUPERANDO,15,15,15,15,20.921,20.711,21.183,0.016,20.901,0.012,20.94,0.019,0,26,0,7,0,0,0,39.9,240.56,75.28,54.71,50.3,0,29,-0.001,0.002,-0.019
124,RECUPERANDO,15,15,15,15,20.92,20.712,21.165,0.015,20.9,0.012,20.939,0.019,1,27,60,7,0,0,0,39.9,240.6,75.28,54.72,50.28,0,29,-0.001,0.002,-0.018
125,RECUPERANDO,15,15,15,15,20.919,20.713,21.147,0.015,20.899,0.011,20.938,0.018,0,27,0,7,0,0,0,39.91,240.63,75.28,54.73,50.27,0,29,-0.001,0.002,-0.017
126,RECUPERANDO,15,15,15,15,20.918,20.714,21.13,0.015,20.899,0.011,20.937,0.017,1,28,60,7,0,0,0,39.91,240.64,75.28,54.74,50.28,0,29,-0.001,0.002,-0.016
127,RECUPERANDO,15,15,15,15,20.917,20.715,21.129,0.014,20.898,0.011,20.936,0.017,0,28,0,7,0,0,0,39.91,240.63,75.28,54.74,50.28,0,29,-0.001,0.002,-0.015
128,RECUPERANDO,15,15,15,15,20.916,20.716,21.127,0.014,20.897,0.011,20.934,0.016,0,28,0,7,0,0,0,39.92,240.61,75.28,54.75,50.28,0,29,-0.001,0.002,-0.015
129,RECUPERANDO,15,15,15,15,20.915,20.717,21.126,0.013,20.896,0.011,20.934,0.015,1,29,60,7,0,0,0,39.92,240.58,75.28,54.75,50.29,0,29,-0.001,0.002,-0.014
130,RECUPERANDO,15,15,15,15,20.914,20.718,21.125,0.013,20.896,0.011,20.933,0.015,0,29,0,7,0,0,0,39.93,240.54,75.28,54.75,50.29,0,29,-0.001,0.002,-0.013
131,RECUPERANDO,15,15,15,15,20.914,20.719,21.124,0.013,20.895,0.01,20.932,0.015,0,29,0,7,0,0,0,39.93,240.48,75.28,54.75,50.29,0,29,-0.001,0.002,-0.012
132,RECUPERANDO,15,15,15,15,20.913,20.721,21.123,0.013,20.895,0.01,20.931,0.014,0,29,0,7,0,0,0,39.94,240.41,75.28,54.75,50.29,0,29,-0.001,0.002,-0.012
