segundo,estado_sim,num_cars,num_trucks,num_aggressive,num_cautious,avg_velocity,min_velocity,max_velocity,velocity_variance,throughput_per_second,cumulative_throughput,throughput_per_min,vehicles_cruising,vehicles_braking,vehicles_stopped,vehicles_accelerating,min_gap,avg_gap,near_collisions,hard_brakes,avg_acceleration,max_acceleration,min_acceleration
34,RECUPERANDO,19,19,9,29,19.36,15.819,22.37,2.168,0,6,0,0,0,0,3,25.78,57.64,0,50,0.139,0.735,-0.102
35,RECUPERANDO,19,19,9,29,19.49,16.189,22.807,2.168,0,6,0,0,0,0,3,26.22,57.64,0,50,0.124,0.698,-0.095
36,RECUPERANDO,19,19,9,29,19.606,16.613,23.174,2.178,1,7,60,0,0,0,3,26.88,57.64,0,50,0.109,0.654,-0.1
37,RECUPERANDO,19,19,9,29,19.708,16.766,23.476,2.198,0,7,0,0,0,0,2,27.62,57.64,0,50,0.096,0.605,-0.105
38,RECUPERANDO,19,19,9,29,19.797,16.934,23.718,2.226,0,7,0,0,0,0,2,27.31,57.64,0,50,0.084,0.576,-0.101
39,RECUPERANDO,19,19,9,29,19.875,17.146,23.906,2.26,0,7,0,0,0,0,1,27.05,57.64,0,50,0.073,0.549,-0.111
40,RECUPERANDO,19,19,9,29,19.942,17.353,24.045,2.297,1,8,60,0,0,0,1,26.83,57.64,0,50,0.063,0.517,-0.113
41,RECUPERANDO,19,19,9,29,20.0,17.424,24.227,2.334,0,8,0,0,0,0,0,26.65,57.64,0,50,0.054,0.481,-0.112
42,RECUPERANDO,19,19,9,29,20.05,17.525,24.394,2.37,0,8,0,0,0,0,0,26.5,57.64,0,50,0.046,0.442,-0.118
43,RECUPERANDO,19,19,9,29,20.092,17.651,24.511,2.401,1,9,60,0,0,0,0,26.38,57.64,0,50,0.039,0.409,-0.119
44,RECUPERANDO,19,19,9,29,20.128,17.734,24.583,2.425,0,9,0,0,0,0,0,26.28,57.64,0,50,0.033,0.379,-0.118
45,RECUPERANDO,19,19,9,29,20.157,17.791,24.615,2.442,0,9,0,0,0,0,0,26.2,57.64,0,50,0.027,0.348,-0.122
46,RECUPERANDO,19,19,9,29,20.181,17.87,24.613,2.45,1,10,60,0,0,0,0,26.13,57.64,0,50,0.022,0.316,-0.122
47,RECUPERANDO,19,19,9,29,20.2,17.969,24.581,2.447,0,10,0,0,0,0,0,26.08,57.64,0,50,0.017,0.285,-0.118
48,RECUPERANDO,19,19,9,29,20.215,18.037,24.521,2.435,0,10,0,0,0,0,0,26.04,57.64,0,50,0.013,0.255,-0.124
49,RECUPERANDO,19,19,9,29,20.226,18.08,24.438,2.412,1,11,60,0,0,0,0,26.01,57.64,0,50,0.01,0.226,-0.13
50,RECUPERANDO,19,19,9,29,20.234,18.141,24.334,2.379,0,11,0,0,0,0,0,26.0,57.64,0,50,0.007,0.2,-0.14
51,RECUPERANDO,19,19,9,29,20.239,18.219,24.211,2.337,0,11,0,0,0,0,0,25.98,57.64,0,50,0.004,0.177,-0.153
52,RECUPERANDO,19,19,9,29,20.242,18.278,24.071,2.287,1,12,60,0,0,0,0,25.98,57.64,0,50,0.002,0.161,-0.164
53,RECUPERANDO,19,19,9,29,20.243,18.31,23.953,2.229,0,12,0,0,0,0,0,25.98,57.64,0,50,-0.0,0.145,-0.173
54,RECUPERANDO,19,19,9,29,20.242,18.357,23.928,2.165,1,13,60,0,0,0,0,25.99,57.64,0,50,-0.002,0.14,-0.181
55,RECUPERANDO,19,19,9,29,20.239,18.417,23.886,2.096,0,13,0,0,0,0,0,26.0,57.64,0,50,-0.003,0.136,-0.188
56,RECUPERANDO,19,19,9,29,20.235,18.478,23.829,2.023,0,13,0,0,0,0,0,26.01,57.64,0,50,-0.004,0.131,-0.193
57,RECUPERANDO,19,19,9,29,20.231,18.5,23.758,1.947,1,14,60,0,0,0,0,26.03,57.64,0,50,-0.005,0.125,-0.201
58,RECUPERANDO,19,19,9,29,20.225,18.535,23.673,1.868,0,14,0,0,0,0,0,26.05,57.64,0,50,-0.006,0.119,-0.207
59,RECUPERANDO,19,19,9,29,20.219,18.582,23.575,1.789,1,15,60,0,0,0,0,26.07,57.64,0,50,-0.006,0.116,-0.211
60,RECUPERANDO,19,19,9,29,20.213,18.64,23.465,1.709,0,15,0,0,0,0,0,26.09,57.64,0,50,-0.006,0.113,-0.214
61,RECUPERANDO,19,19,9,29,20.207,18.662,23.437,1.63,0,15,0,0,0,0,0,26.12,57.64,0,50,-0.007,0.109,-0.215
62,RECUPERANDO,19,19,9,29,20.2,18.688,23.4,1.551,1,16,60,0,0,0,0,26.14,57.64,0,50,-0.007,0.105,-0.215
63,RECUPERANDO,19,19,9,29,20.193,18.724,23.352,1.474,0,16,0,0,0,0,0,26.17,57.64,0,50,-0.007,0.1,-0.213
64,RECUPERANDO,19,19,9,29,20.187,18.769,23.294,1.399,0,16,0,0,0,0,0,26.2,57.64,0,50,-0.006,0.098,-0.209
65,RECUPERANDO,19,19,9,29,20.181,18.816,23.225,1.326,0,16,0,0,0,0,0,26.23,57.64,0,50,-0.006,0.096,-0.204
66,RECUPERANDO,19,19,9,29,20.175,18.845,23.145,1.255,0,16,0,0,0,0,0,26.26,57.64,0,50,-0.006,0.093,-0.197
67,RECUPERANDO,19,19,9,29,20.169,18.881,23.056,1.187,1,17,60,1,0,0,0,26.29,57.64,0,50,-0.006,0.09,-0.19
68,RECUPERANDO,19,19,9,29,20.163,18.892,22.99,1.121,0,17,0,1,0,0,0,26.32,57.64,0,50,-0.005,0.086,-0.181
69,RECUPERANDO,19,19,9,29,20.158,18.903,22.951,1.058,0,17,0,1,0,0,0,26.35,57.64,0,50,-0.005,0.085,-0.177
70,RECUPERANDO,19,19,9,29,20.154,18.911,22.905,0.997,1,18,60,1,0,0,0,26.38,57.64,0,50,-0.005,0.083,-0.178
71,RECUPERANDO,19,19,9,29,20.149,18.919,22.851,0.939,0,18,0,1,0,0,0,26.42,57.64,0,50,-0.004,0.081,-0.177
72,RECUPERANDO,19,19,9,29,20.145,18.928,22.788,0.884,0,18,0,1,0,0,0,26.45,57.64,0,50,-0.004,0.078,-0.175
73,RECUPERANDO,19,19,9,29,20.141,18.937,22.718,0.831,0,18,0,1,0,0,0,26.48,57.64,0,50,-0.004,0.075,-0.172
74,RECUPERANDO,19,19,9,29,20.138,18.94,22.64,0.781,0,18,0,1,0,0,0,26.51,57.64,0,50,-0.003,0.074,-0.168
75,RECUPERANDO,19,19,9,29,20.135,18.945,22.554,0.734,1,19,60,1,0,0,0,26.55,57.64,0,50,-0.003,0.072,-0.163
76,RECUPERANDO,19,19,9,29,20.132,18.952,22.46,0.69,0,19,0,1,0,0,0,26.58,57.64,0,50,-0.003,0.071,-0.157
77,RECUPERANDO,19,19,9,29,20.13,18.959,22.359,0.649,1,20,60,1,0,0,0,26.61,57.64,0,50,-0.002,0.069,-0.151
78,RECUPERANDO,19,19,9,29,20.127,18.968,22.252,0.61,0,20,0,1,0,0,0,26.64,57.64,0,50,-0.002,0.067,-0.152
79,RECUPERANDO,19,19,9,29,20.125,18.977,22.138,0.575,0,20,0,1,0,0,0,26.67,57.64,0,50,-0.002,0.064,-0.151
80,RECUPERANDO,19,19,9,29,20.124,18.988,22.019,0.542,1,21,60,1,0,0,0,26.7,57.64,0,50,-0.002,0.063,-0.15
81,RECUPERANDO,19,19,9,29,20.122,18.999,21.895,0.512,0,21,0,1,0,0,0,26.73,57.64,0,50,-0.001,0.061,-0.147
82,RECUPERANDO,19,19,9,29,20.121,19.011,21.768,0.485,1,22,60,1,0,0,0,26.76,57.64,0,50,-0.001,0.059,-0.143
83,RECUPERANDO,19,19,9,29,20.12,19.023,21.637,0.461,0,22,0,1,0,0,0,26.78,57.64,0,50,-0.001,0.058,-0.139
84,RECUPERANDO,19,19,9,29,20.12,19.036,21.531,0.439,1,23,60,1,0,0,0,26.71,57.64,0,50,-0.0,0.057,-0.134
85,RECUPERANDO,19,19,9,29,20.119,19.05,21.507,0.42,0,23,0,1,0,0,0,26.65,57.64,0,50,-0.0,0.056,-0.134
86,RECUPERANDO,19,19,9,29,20.119,19.064,21.482,0.403,0,23,0,0,0,0,0,26.61,57.64,0,50,0.0,0.054,-0.134
87,RECUPERANDO,19,19,9,29,20.12,19.078,21.453,0.388,0,23,0,0,0,0,0,26.57,57.64,0,50,0.0,0.053,-0.132
88,RECUPERANDO,19,19,9,29,20.12,19.092,21.423,0.375,0,23,0,0,0,0,0,26.54,57.64,0,50,0.001,0.051,-0.13
89,RECUPERANDO,19,19,9,29,20.121,19.107,21.39,0.364,1,24,60,0,0,0,0,26.52,57.64,0,50,0.001,0.05,-0.127
90,RECUPERANDO,19,19,9,29,20.122,19.122,21.356,0.355,0,24,0,0,0,0,0,26.51,57.64,0,50,0.001,0.049,-0.123
91,RECUPERANDO,19,19,9,29,20.124,19.137,21.32,0.347,0,24,0,0,0,0,0,26.5,57.64,0,50,0.002,0.047,-0.118
92,RECUPERANDO,19,19,9,29,20.125,19.152,21.282,0.34,0,24,0,0,0,0,0,26.49,57.64,0,50,0.002,0.046,-0.113
93,RECUPERANDO,19,19,9,29,20.127,19.168,21.242,0.335,0,24,0,0,0,0,0,26.49,57.64,0,50,0.002,0.045,-0.107
94,RECUPERANDO,19,19,9,29,20.13,19.183,21.201,0.33,1,25,60,0,0,0,0,26.5,57.64,0,50,0.002,0.044,-0.101
95,RECUPERANDO,19,19,9,29,20.132,19.19,21.16,0.326,0,25,0,0,0,0,0,26.51,57.64,0,50,0.003,0.044,-0.094
96,RECUPERANDO,19,19,9,29,20.135,19.195,21.117,0.322,0,25,0,0,0,0,0,26.52,57.64,0,50,0.003,0.043,-0.088
97,RECUPERANDO,19,19,9,29,20.138,19.202,21.073,0.319,1,26,60,0,0,0,0,26.53,57.64,0,50,0.003,0.042,-0.081
98,RECUPERANDO,19,19,9,29,20.141,19.209,21.029,0.316,0,26,0,0,0,0,0,26.54,57.64,0,50,0.003,0.041,-0.074
99,RECUPERANDO,19,19,9,29,20.144,19.218,21.002,0.313,0,26,0,0,0,0,0,26.56,57.64,0,50,0.003,0.04,-0.068
100,RECUPERANDO,19,19,9,29,20.148,19.227,20.998,0.311,0,26,0,0,0,0,0,26.58,57.64,0,50,0.004,0.039,-0.062
101,RECUPERANDO,19,19,9,29,20.152,19.238,20.993,0.308,1,27,60,0,0,0,0,26.6,57.64,0,50,0.004,0.038,-0.055
102,RECUPERANDO,19,19,9,29,20.156,19.248,20.987,0.305,0,27,0,0,0,0,0,26.62,57.64,0,50,0.004,0.036,-0.05
103,RECUPERANDO,19,19,9,29,20.159,19.26,20.98,0.302,0,27,0,0,0,0,0,26.64,57.64,0,50,0.004,0.035,-0.045
104,RECUPERANDO,19,19,9,29,20.163,19.272,20.972,0.299,0,27,0,0,0,0,0,26.66,57.64,0,50,0.004,0.034,-0.044
105,RECUPERANDO,19,19,9,29,20.168,19.281,20.969,0.295,1,28,60,0,0,0,0,26.68,57.64,0,50,0.004,0.033,-0.044
106,RECUPERANDO,19,19,9,29,20.172,19.287,20.965,0.292,0,28,0,0,0,0,0,26.71,57.64,0,50,0.004,0.032,-0.043
107,RECUPERANDO,19,19,9,29,20.176,19.294,20.96,0.288,0,28,0,0,0,0,0,26.73,57.64,0,50,0.004,0.031,-0.043
108,RECUPERANDO,19,19,9,29,20.18,19.301,20.954,0.284,0,28,0,0,0,0,0,26.75,57.64,0,50,0.004,0.03,-0.042
109,RECUPERANDO,19,19,9,29,20.184,19.31,20.947,0.28,1,29,60,0,0,0,0,26.78,57.64,0,50,0.004,0.029,-0.041
110,RECUPERANDO,19,19,9,29,20.188,19.32,20.942,0.275,0,29,0,0,0,0,0,26.8,57.64,0,50,0.004,0.027,-0.04
111,RECUPERANDO,19,19,9,29,20.192,19.33,20.939,0.271,0,29,0,0,0,0,0,26.82,57.64,0,50,0.004,0.026,-0.039
112,RECUPERANDO,19,19,9,29,20.196,19.34,20.935,0.266,0,29,0,0,0,0,0,26.85,57.64,0,50,0.004,0.025,-0.038
113,RECUPERANDO,19,19,9,29,20.2,19.346,20.93,0.261,1,30,60,0,0,0,0,26.87,57.64,0,50,0.004,0.024,-0.037
114,RECUPERANDO,19,19,9,29,20.204,19.351,20.924,0.256,0,30,0,0,0,0,0,26.89,57.64,0,50,0.004,0.023,-0.036
115,RECUPERANDO,19,19,9,29,20.208,19.357,20.917,0.251,0,30,0,0,0,0,0,26.92,57.64,0,50,0.004,0.022,-0.035
116,RECUPERANDO,19,19,9,29,20.212,19.365,20.914,0.246,0,30,0,0,0,0,0,26.94,57.64,0,50,0.004,0.021,-0.034
117,RECUPERANDO,19,19,9,29,20.216,19.373,20.91,0.241,1,31,60,0,0,0,0,26.97,57.64,0,50,0.004,0.02,-0.033
118,RECUPERANDO,19,19,9,29,20.219,19.381,20.906,0.235,0,31,0,0,0,0,0,26.99,57.64,0,50,0.003,0.019,-0.032
119,RECUPERANDO,19,19,9,29,20.222,19.391,20.901,0.23,0,31,0,0,0,0,0,27.01,57.64,0,50,0.003,0.019,-0.03
120,RECUPERANDO,19,19,9,29,20.226,19.4,20.895,0.224,0,31,0,0,0,0,0,27.04,57.64,0,50,0.003,0.018,-0.029
121,RECUPERANDO,19,19,9,29,20.229,19.411,20.889,0.219,0,31,0,0,0,0,0,27.06,57.64,0,50,0.003,0.018,-0.028
122,RECUPERANDO,19,19,9,29,20.232,19.417,20.887,0.213,1,32,60,0,0,0,0,27.08,57.64,0,50,0.003,0.018,-0.027
123,RECUPERANDO,19,19,9,29,20.235,19.424,20.883,0.207,0,32,0,0,0,0,0,27.1,57.64,0,50,0.003,0.017,-0.025
124,RECUPERANDO,19,19,9,29,20.237,19.432,20.879,0.202,0,32,0,0,0,0,0,27.13,57.64,0,50,0.003,0.017,-0.024
125,RECUPERANDO,19,19,9,29,20.24,19.44,20.873,0.196,0,32,0,0,0,0,0,27.15,57.64,0,50,0.003,0.017,-0.023
126,RECUPERANDO,19,19,9,29,20.243,19.449,20.867,0.191,1,33,60,0,0,0,0,27.17,57.64,0,50,0.002,0.016,-0.023
127,RECUPERANDO,19,19,9,29,20.245,19.459,20.862,0.185,0,33,0,0,0,0,0,27.19,57.64,0,50,0.002,0.016,-0.023
128,RECUPERANDO,19,19,9,29,20.247,19.468,20.858,0.18,1,34,60,0,0,0,0,27.22,57.64,0,50,0.002,0.015,-0.022
129,RECUPERANDO,19,19,9,29,20.249,19.478,20.853,0.174,0,34,0,0,0,0,0,27.24,57.64,0,50,0.002,0.015,-0.022
130,RECUPERANDO,19,19,9,29,20.251,19.489,20.848,0.169,0,34,0,0,0,0,0,27.26,57.64,0,50,0.002,0.014,-0.022
131,RECUPERANDO,19,19,9,29,20.253,19.5,20.844,0.163,0,34,0,0,0,0,0,27.28,57.64,0,50,0.002,0.014,-0.022
132,RECUPERANDO,19,19,9,29,20.254,19.51,20.841,0.158,1,35,60,0,0,0,0,27.3,57.64,0,50,0.002,0.014,-0.022
133,RECUPERANDO,19,19,9,29,20.256,19.521,20.838,0.153,0,35,0,0,0,0,0,27.32,57.64,0,50,0.001,0.013,-0.022
134,RECUPERANDO,19,19,9,29,20.257,19.533,20.834,0.148,0,35,0,0,0,0,0,27.34,57.64,0,50,0.001,0.013,-0.022
135,RECUPERANDO,19,19,9,29,20.258,19.544,20.829,0.143,1,36,60,0,0,0,0,27.36,57.64,0,50,0.001,0.012,-0.022
136,RECUPERANDO,19,19,9,29,20.259,19.555,20.823,0.138,0,36,0,0,0,0,0,27.38,57.64,0,50,0.001,0.012,-0.022
137,RECUPERANDO,19,19,9,29,20.26,19.566,20.819,0.133,1,37,60,0,0,0,0,27.4,57.64,0,50,0.001,0.012,-0.022
138,RECUPERANDO,19,19,9,29,20.261,19.578,20.815,0.129,0,37,0,0,0,0,0,27.42,57.64,0,50,0.001,0.012,-0.021
139,RECUPERANDO,19,19,9,29,20.262,19.589,20.811,0.124,0,37,0,0,0,0,0,27.44,57.64,0,50,0.001,0.012,-0.021
140,RECUPERANDO,19,19,9,29,20.263,19.601,20.805,0.12,1,38,60,0,0,0,0,27.46,57.64,0,50,0.001,0.012,-0.021
141,RECUPERANDO,19,19,9,29,20.263,19.612,20.803,0.116,0,38,0,0,0,0,0,27.48,57.64,0,50,0.0,0.012,-0.021
142,RECUPERANDO,19,19,9,29,20.263,19.624,20.801,0.112,0,38,0,0,0,0,0,27.5,57.64,0,50,0.0,0.012,-0.021
143,RECUPERANDO,19,19,9,29,20.264,19.635,20.797,0.108,1,39,60,0,0,0,0,27.52,57.64,0,50,0.0,0.012,-0.021
144,RECUPERANDO,19,19,9,29,20.264,19.646,20.793,0.104,0,39,0,0,0,0,0,27.54,57.64,0,50,0.0,0.011,-0.021
145,RECUPERANDO,19,19,9,29,20.264,19.658,20.788,0.1,1,40,60,0,0,0,0,27.56,57.64,0,50,0.0,0.011,-0.021
146,RECUPERANDO,19,19,9,29,20.264,19.669,20.783,0.096,0,40,0,0,0,0,0,27.58,57.64,0,50,-0.0,0.011,-0.02
147,RECUPERANDO,19,19,9,29,20.264,19.68,20.776,0.093,0,40,0,0,0,0,0,27.59,57.64,0,50,-0.0,0.011,-0.02
148,RECUPERANDO,19,19,9,29,20.264,19.691,20.769,0.09,1,41,60,0,0,0,0,27.61,57.64,0,50,-0.0,0.011,-0.02
149,RECUPERANDO,19,19,9,29,20.264,19.702,20.761,0.087,0,41,0,0,0,0,0,27.63,57.64,0,50,-0.0,0.011,-0.02
150,RECUPERANDO,19,19,9,29,20.264,19.713,20.752,0.084,1,42,60,0,0,0,0,27.65,57.64,0,50,-0.0,0.011,-0.02
151,RECUPERANDO,19,19,9,29,20.263,19.724,20.742,0.081,0,42,0,0,0,0,0,27.66,57.64,0,50,-0.0,0.011,-0.02
152,RECUPERANDO,19,19,9,29,20.263,19.734,20.732,0.078,1,43,60,0,0,0,0,27.68,57.64,0,50,-0.0,0.011,-0.02
153,RECUPERANDO,19,19,9,29,20.262,19.745,20.721,0.075,0,43,0,0,0,0,0,27.7,57.64,0,50,-0.0,0.011,-0.02
154,RECUPERANDO,19,19,9,29,20.262,19.756,20.71,0.073,0,43,0,0,0,0,0,27.71,57.64,0,50,-0.0,0.011,-0.02
155,RECUPERANDO,19,19,9,29,20.261,19.766,20.698,0.071,0,43,0,0,0,0,0,27.73,57.64,0,50,-0.001,0.01,-0.02
156,RECUPERANDO,19,19,9,29,20.261,19.777,20.685,0.068,0,43,0,0,0,0,0,27.75,57.64,0,50,-0.001,0.01,-0.019
157,RECUPERANDO,19,19,9,29,20.26,19.787,20.671,0.066,1,44,60,0,0,0,0,27.76,57.64,0,50,-0.001,0.01,-0.019
158,RECUPERANDO,19,19,9,29,20.26,19.797,20.658,0.064,0,44,0,0,0,0,0,27.78,57.64,0,50,-0.001,0.01,-0.019
159,RECUPERANDO,19,19,9,29,20.259,19.802,20.643,0.062,0,44,0,0,0,0,0,27.8,57.64,0,50,-0.001,0.01,-0.019
160,RECUPERANDO,19,19,9,29,20.258,19.806,20.635,0.061,0,44,0,0,0,0,0,27.81,57.64,0,50,-0.001,0.01,-0.019
161,RECUPERANDO,19,19,9,29,20.258,19.81,20.634,0.059,1,45,60,0,0,0,0,27.83,57.64,0,50,-0.001,0.01,-0.019
162,RECUPERANDO,19,19,9,29,20.257,19.814,20.632,0.058,0,45,0,0,0,0,0,27.84,57.64,0,50,-0.001,0.01,-0.019
163,RECUPERANDO,19,19,9,29,20.256,19.818,20.63,0.056,0,45,0,0,0,0,0,27.86,57.64,0,50,-0.001,0.01,-0.019
164,RECUPERANDO,19,19,9,29,20.255,19.823,20.628,0.055,1,46,60,0,0,0,0,27.87,57.64,0,50,-0.001,0.01,-0.019
165,RECUPERANDO,19,19,9,29,20.255,19.828,20.624,0.054,0,46,0,0,0,0,0,27.89,57.64,0,50,-0.001,0.009,-0.018
166,RECUPERANDO,19,19,9,29,20.254,19.833,20.621,0.053,0,46,0,0,0,0,0,27.9,57.64,0,50,-0.001,0.009,-0.018
167,RECUPERANDO,19,19,9,29,20.253,19.838,20.616,0.052,1,47,60,0,0,0,0,27.92,57.64,0,50,-0.001,0.009,-0.018
168,RECUPERANDO,19,19,9,29,20.253,19.843,20.612,0.051,0,47,0,0,0,0,0,27.93,57.64,0,50,-0.001,0.009,-0.018
169,RECUPERANDO,19,19,9,29,20.252,19.849,20.607,0.05,0,47,0,0,0,0,0,27.94,57.64,0,50,-0.001,0.009,-0.018
170,RECUPERANDO,19,19,9,29,20.251,19.854,20.601,0.049,1,48,60,0,0,0,0,27.96,57.64,0,50,-0.001,0.009,-0.018
171,RECUPERANDO,19,19,9,29,20.251,19.86,20.595,0.048,0,48,0,0,0,0,0,27.97,57.64,0,50,-0.001,0.009,-0.018
172,RECUPERANDO,19,19,9,29,20.25,19.866,20.589,0.048,0,48,0,0,0,0,0,27.98,57.64,0,50,-0.001,0.009,-0.018
173,RECUPERANDO,19,19,9,29,20.249,19.872,20.582,0.047,1,49,60,0,0,0,0,28.0,57.64,0,50,-0.001,0.009,-0.018
174,RECUPERANDO,19,19,9,29,20.249,19.878,20.575,0.046,0,49,0,0,0,0,0,28.01,57.64,0,50,-0.001,0.008,-0.018
175,RECUPERANDO,19,19,9,29,20.248,19.884,20.567,0.046,0,49,0,0,0,0,0,28.02,57.64,0,50,-0.001,0.008,-0.017
176,RECUPERANDO,19,19,9,29,20.248,19.89,20.559,0.045,1,50,60,0,0,0,0,28.04,57.64,0,50,-0.001,0.008,-0.017
177,RECUPERANDO,19,19,9,29,20.247,19.896,20.55,0.045,0,50,0,0,0,0,0,28.05,57.64,0,50,-0.001,0.008,-0.017
178,RECUPERANDO,19,19,9,29,20.246,19.902,20.542,0.045,1,51,60,0,0,0,0,28.06,57.64,0,50,-0.001,0.008,-0.017
179,RECUPERANDO,19,19,9,29,20.246,19.909,20.539,0.044,0,51,0,0,0,0,0,28.07,57.64,0,50,-0.0,0.008,-0.017
180,RECUPERANDO,19,19,9,29,20.246,19.915,20.538,0.044,0,51,0,0,0,0,0,28.09,57.64,0,50,-0.0,0.008,-0.016
181,RECUPERANDO,19,19,9,29,20.245,19.921,20.536,0.043,1,52,60,0,0,0,0,28.1,57.64,0,50,-0.0,0.008,-0.016
182,RECUPERANDO,19,19,9,29,20.245,19.924,20.535,0.043,0,52,0,0,0,0,0,28.11,57.64,0,50,-0.0,0.008,-0.016
183,RECUPERANDO,19,19,9,29,20.244,19.925,20.534,0.043,1,53,60,0,0,0,0,28.12,57.64,0,50,-0.0,0.008,-0.016
