segundo,estado_sim,num_cars,num_trucks,num_aggressive,num_cautious,avg_velocity,min_velocity,max_velocity,velocity_variance,throughput_per_second,cumulative_throughput,throughput_per_min,vehicles_cruising,vehicles_braking,vehicles_stopped,vehicles_accelerating,min_gap,avg_gap,near_collisions,hard_brakes,avg_acceleration,max_acceleration,min_acceleration
73,RECUPERANDO,29,9,9,29,20.911,19.655,21.723,0.296,0,19,0,0,0,0,0,27.86,59.48,0,50,0.011,0.131,-0.071
74,RECUPERANDO,29,9,9,29,20.922,19.763,21.714,0.275,0,19,0,0,0,0,0,27.88,59.48,0,50,0.01,0.123,-0.07
75,RECUPERANDO,29,9,9,29,20.931,19.872,21.704,0.257,1,20,60,0,0,0,0,27.91,59.48,0,50,0.009,0.115,-0.068
76,RECUPERANDO,29,9,9,29,20.94,19.979,21.692,0.241,0,20,0,0,0,0,0,27.93,59.48,0,50,0.009,0.107,-0.065
77,RECUPERANDO,29,9,9,29,20.948,20.005,21.68,0.228,0,20,0,0,0,0,0,27.95,59.48,0,50,0.008,0.103,-0.062
78,RECUPERANDO,29,9,9,29,20.956,20.018,21.666,0.216,0,20,0,0,0,0,0,27.97,59.48,0,50,0.007,0.099,-0.058
79,RECUPERANDO,29,9,9,29,20.963,20.031,21.651,0.206,1,21,60,0,0,0,0,27.99,59.48,0,50,0.007,0.095,-0.054
80,RECUPERANDO,29,9,9,29,20.97,20.044,21.639,0.198,1,22,60,0,0,0,0,28.02,59.48,0,50,0.006,0.09,-0.05
81,RECUPERANDO,29,9,9,29,20.976,20.057,21.634,0.19,0,22,0,0,0,0,0,28.04,59.48,0,50,0.006,0.085,-0.045
82,RECUPERANDO,29,9,9,29,20.982,20.07,21.626,0.183,0,22,0,0,0,0,0,28.06,59.48,0,50,0.006,0.08,-0.04
83,RECUPERANDO,29,9,9,29,20.987,20.083,21.618,0.176,0,22,0,0,0,0,0,28.08,59.48,0,50,0.005,0.075,-0.035
84,RECUPERANDO,29,9,9,29,20.992,20.096,21.608,0.17,0,22,0,0,0,0,0,28.11,59.48,0,50,0.005,0.07,-0.03
85,RECUPERANDO,29,9,9,29,20.997,20.108,21.597,0.164,1,23,60,0,0,0,0,28.13,59.48,0,50,0.004,0.065,-0.025
86,RECUPERANDO,29,9,9,29,21.001,20.121,21.586,0.159,0,23,0,0,0,0,0,28.15,59.48,0,50,0.004,0.06,-0.022
87,RECUPERANDO,29,9,9,29,21.005,20.133,21.573,0.153,0,23,0,0,0,0,0,28.17,59.48,0,50,0.004,0.056,-0.022
88,RECUPERANDO,29,9,9,29,21.008,20.146,21.564,0.148,0,23,0,0,0,0,0,28.19,59.48,0,50,0.003,0.052,-0.022
89,RECUPERANDO,29,9,9,29,21.011,20.158,21.559,0.143,1,24,60,0,0,0,0,28.22,59.48,0,50,0.003,0.048,-0.021
90,RECUPERANDO,29,9,9,29,21.014,20.17,21.553,0.139,0,24,0,0,0,0,0,28.24,59.48,0,50,0.003,0.044,-0.021
91,RECUPERANDO,29,9,9,29,21.017,20.182,21.545,0.134,1,25,60,0,0,0,0,28.26,59.48,0,50,0.002,0.041,-0.021
92,RECUPERANDO,29,9,9,29,21.019,20.194,21.537,0.129,0,25,0,0,0,0,0,28.28,59.48,0,50,0.002,0.037,-0.021
93,RECUPERANDO,29,9,9,29,21.021,20.206,21.527,0.125,0,25,0,0,0,0,0,28.3,59.48,0,50,0.002,0.034,-0.021
94,RECUPERANDO,29,9,9,29,21.023,20.217,21.517,0.121,1,26,60,0,0,0,0,28.32,59.48,0,50,0.002,0.031,-0.021
95,RECUPERANDO,29,9,9,29,21.024,20.229,21.51,0.116,0,26,0,0,0,0,0,28.34,59.48,0,50,0.001,0.029,-0.02
96,RECUPERANDO,29,9,9,29,21.025,20.24,21.511,0.112,0,26,0,0,0,0,0,28.37,59.48,0,50,0.001,0.026,-0.02
97,RECUPERANDO,29,9,9,29,21.026,20.252,21.51,0.108,1,27,60,0,0,0,0,28.39,59.48,0,50,0.001,0.024,-0.02
98,RECUPERANDO,29,9,9,29,21.027,20.263,21.509,0.105,0,27,0,0,0,0,0,28.41,59.48,0,50,0.001,0.022,-0.02
99,RECUPERANDO,29,9,9,29,21.028,20.274,21.506,0.101,0,27,0,0,0,0,0,28.43,59.48,0,50,0.0,0.02,-0.02
100,RECUPERANDO,29,9,9,29,21.028,20.284,21.502,0.097,1,28,60,0,0,0,0,28.45,59.48,0,50,0.0,0.02,-0.02
101,RECUPERANDO,29,9,9,29,21.028,20.295,21.497,0.094,0,28,0,0,0,0,0,28.47,59.48,0,50,-0.0,0.02,-0.02
102,RECUPERANDO,29,9,9,29,21.028,20.306,21.491,0.091,0,28,0,0,0,0,0,28.49,59.48,0,50,-0.0,0.019,-0.019
103,RECUPERANDO,29,9,9,29,21.027,20.316,21.484,0.087,0,28,0,0,0,0,0,28.5,59.48,0,50,-0.0,0.019,-0.019
104,RECUPERANDO,29,9,9,29,21.027,20.327,21.476,0.084,0,28,0,0,0,0,0,28.52,59.48,0,50,-0.001,0.018,-0.019
105,RECUPERANDO,29,9,9,29,21.026,20.337,21.467,0.081,1,29,60,0,0,0,0,28.54,59.48,0,50,-0.001,0.018,-0.019
106,RECUPERANDO,29,9,9,29,21.025,20.347,21.46,0.079,0,29,0,0,0,0,0,28.56,59.48,0,50,-0.001,0.017,-0.019
107,RECUPERANDO,29,9,9,29,21.024,20.357,21.458,0.076,0,29,0,0,0,0,0,28.58,59.48,0,50,-0.001,0.017,-0.019
108,RECUPERANDO,29,9,9,29,21.023,20.367,21.456,0.073,0,29,0,0,0,0,0,28.6,59.48,0,50,-0.001,0.016,-0.018
109,RECUPERANDO,29,9,9,29,21.022,20.376,21.453,0.071,1,30,60,0,0,0,0,28.62,59.48,0,50,-0.001,0.016,-0.018
110,RECUPERANDO,29,9,9,29,21.021,20.386,21.449,0.068,0,30,0,0,0,0,0,28.63,59.48,0,50,-0.001,0.015,-0.018
111,RECUPERANDO,29,9,9,29,21.019,20.395,21.444,0.066,0,30,0,0,0,0,0,28.65,59.48,0,50,-0.002,0.015,-0.018
112,RECUPERANDO,29,9,9,29,21.017,20.405,21.438,0.064,1,31,60,0,0,0,0,28.67,59.48,0,50,-0.002,0.015,-0.018
113,RECUPERANDO,29,9,9,29,21.016,20.414,21.431,0.061,0,31,0,0,0,0,0,28.68,59.48,0,50,-0.002,0.014,-0.018
114,RECUPERANDO,29,9,9,29,21.014,20.423,21.423,0.059,0,31,0,0,0,0,0,28.7,59.48,0,50,-0.002,0.014,-0.017
115,RECUPERANDO,29,9,9,29,21.012,20.432,21.415,0.057,0,31,0,0,0,0,0,28.72,59.48,0,50,-0.002,0.014,-0.017
116,RECUPERANDO,29,9,9,29,21.01,20.441,21.412,0.055,1,32,60,0,0,0,0,28.74,59.48,0,50,-0.002,0.013,-0.017
117,RECUPERANDO,29,9,9,29,21.008,20.449,21.408,0.054,0,32,0,0,0,0,0,28.75,59.48,0,50,-0.002,0.013,-0.017
118,RECUPERANDO,29,9,9,29,21.006,20.458,21.403,0.052,0,32,0,0,0,0,0,28.77,59.48,0,50,-0.002,0.012,-0.017
119,RECUPERANDO,29,9,9,29,21.004,20.466,21.398,0.05,0,32,0,0,0,0,0,28.78,59.48,0,50,-0.002,0.012,-0.017
120,RECUPERANDO,29,9,9,29,21.001,20.475,21.392,0.049,1,33,60,0,0,0,0,28.8,59.48,0,50,-0.002,0.012,-0.017
121,RECUPERANDO,29,9,9,29,20.999,20.483,21.384,0.047,0,33,0,0,0,0,0,28.81,59.48,0,50,-0.002,0.011,-0.017
122,RECUPERANDO,29,9,9,29,20.997,20.491,21.377,0.046,0,33,0,0,0,0,0,28.83,59.48,0,50,-0.002,0.011,-0.016
123,RECUPERANDO,29,9,9,29,20.995,20.499,21.368,0.045,1,34,60,0,0,0,0,28.85,59.48,0,50,-0.002,0.01,-0.016
124,RECUPERANDO,29,9,9,29,20.992,20.507,21.359,0.044,0,34,0,0,0,0,0,28.86,59.48,0,50,-0.002,0.01,-0.016
125,RECUPERANDO,29,9,9,29,20.99,20.515,21.349,0.042,0,34,0,0,0,0,0,28.88,59.48,0,50,-0.002,0.009,-0.016
126,RECUPERANDO,29,9,9,29,20.987,20.523,21.339,0.041,0,34,0,0,0,0,0,28.89,59.48,0,50,-0.002,0.009,-0.016
127,RECUPERANDO,29,9,9,29,20.985,20.531,21.328,0.04,1,35,60,0,0,0,0,28.9,59.48,0,50,-0.002,0.009,-0.016
128,RECUPERANDO,29,9,9,29,20.983,20.538,21.317,0.039,0,35,0,0,0,0,0,28.92,59.48,0,50,-0.002,0.008,-0.016
129,RECUPERANDO,29,9,9,29,20.98,20.546,21.305,0.039,0,35,0,0,0,0,0,28.93,59.48,0,50,-0.002,0.008,-0.016
130,RECUPERANDO,29,9,9,29,20.978,20.553,21.293,0.038,1,36,60,0,0,0,0,28.95,59.48,0,50,-0.002,0.007,-0.016
131,RECUPERANDO,29,9,9,29,20.975,20.56,21.281,0.037,0,36,0,0,0,0,0,28.96,59.48,0,50,-0.002,0.007,-0.016
132,RECUPERANDO,29,9,9,29,20.973,20.568,21.268,0.036,0,36,0,0,0,0,0,28.98,59.48,0,50,-0.002,0.007,-0.016
133,RECUPERANDO,29,9,9,29,20.97,20.575,21.255,0.036,0,36,0,0,0,0,0,28.99,59.48,0,50,-0.002,0.007,-0.016
134,RECUPERANDO,29,9,9,29,20.968,20.582,21.241,0.035,0,36,0,0,0,0,0,29.0,59.48,0,50,-0.002,0.007,-0.015
135,RECUPERANDO,29,9,9,29,20.966,20.589,21.228,0.035,1,37,60,0,0,0,0,29.02,59.48,0,50,-0.002,0.007,-0.015
136,RECUPERANDO,29,9,9,29,20.963,20.596,21.214,0.034,0,37,0,0,0,0,0,29.03,59.48,0,50,-0.002,0.007,-0.015
137,RECUPERANDO,29,9,9,29,20.961,20.602,21.2,0.034,1,38,60,0,0,0,0,29.04,59.48,0,50,-0.002,0.007,-0.015
138,RECUPERANDO,29,9,9,29,20.959,20.609,21.185,0.033,0,38,0,0,0,0,0,29.05,59.48,0,50,-0.002,0.007,-0.015
139,RECUPERANDO,29,9,9,29,20.957,20.616,21.171,0.033,0,38,0,0,0,0,0,29.07,59.48,0,50,-0.002,0.007,-0.015
140,RECUPERANDO,29,9,9,29,20.954,20.622,21.157,0.033,0,38,0,0,0,0,0,29.08,59.48,0,50,-0.002,0.006,-0.015
141,RECUPERANDO,29,9,9,29,20.952,20.629,21.144,0.033,1,39,60,0,0,0,0,29.09,59.48,0,50,-0.002,0.006,-0.015
142,RECUPERANDO,29,9,9,29,20.95,20.635,21.141,0.032,0,39,0,0,0,0,0,29.1,59.48,0,50,-0.002,0.006,-0.015
143,RECUPERANDO,29,9,9,29,20.948,20.641,21.141,0.032,0,39,0,0,0,0,0,29.12,59.48,0,50,-0.002,0.006,-0.015
144,RECUPERANDO,29,9,9,29,20.946,20.647,21.14,0.032,1,40,60,0,0,0,0,29.13,59.48,0,50,-0.002,0.006,-0.014
145,RECUPERANDO,29,9,9,29,20.944,20.651,21.139,0.032,0,40,0,0,0,0,0,29.14,59.48,0,50,-0.002,0.006,-0.014
146,RECUPERANDO,29,9,9,29,20.942,20.652,21.138,0.032,0,40,0,0,0,0,0,29.15,59.48,0,50,-0.002,0.006,-0.014
147,RECUPERANDO,29,9,9,29,20.94,20.653,21.137,0.032,1,41,60,0,0,0,0,29.16,59.48,0,50,-0.002,0.006,-0.014
148,RECUPERANDO,29,9,9,29,20.938,20.654,21.135,0.032,0,41,0,0,0,0,0,29.16,59.48,0,50,-0.002,0.006,-0.014
149,RECUPERANDO,29,9,9,29,20.937,20.655,21.133,0.031,0,41,0,0,0,0,0,29.15,59.48,0,50,-0.002,0.006,-0.014
150,RECUPERANDO,29,9,9,29,20.935,20.656,21.131,0.031,1,42,60,0,0,0,0,29.15,59.48,0,50,-0.002,0.006,-0.014
151,RECUPERANDO,29,9,9,29,20.933,20.657,21.129,0.031,0,42,0,0,0,0,0,29.15,59.48,0,50,-0.002,0.006,-0.014
152,RECUPERANDO,29,9,9,29,20.931,20.657,21.128,0.031,1,43,60,0,0,0,0,29.15,59.48,0,50,-0.002,0.006,-0.013
153,RECUPERANDO,29,9,9,29,20.93,20.658,21.127,0.031,0,43,0,0,0,0,0,29.15,59.48,0,50,-0.002,0.006,-0.013
154,RECUPERANDO,29,9,9,29,20.928,20.659,21.125,0.031,0,43,0,0,0,0,0,29.15,59.48,0,50,-0.002,0.005,-0.013
155,RECUPERANDO,29,9,9,29,20.927,20.661,21.124,0.031,1,44,60,0,0,0,0,29.15,59.48,0,50,-0.001,0.005,-0.013
156,RECUPERANDO,29,9,9,29,20.925,20.661,21.121,0.031,0,44,0,0,0,0,0,29.15,59.48,0,50,-0.001,0.005,-0.012
157,RECUPERANDO,29,9,9,29,20.924,20.661,21.119,0.031,0,44,0,0,0,0,0,29.15,59.48,0,50,-0.001,0.005,-0.012
158,RECUPERANDO,29,9,9,29,20.923,20.661,21.116,0.031,1,45,60,0,0,0,0,29.15,59.48,0,50,-0.001,0.005,-0.012
159,RECUPERANDO,29,9,9,29,20.921,20.662,21.113,0.031,0,45,0,0,0,0,0,29.15,59.48,0,50,-0.001,0.005,-0.011
160,RECUPERANDO,29,9,9,29,20.92,20.663,21.11,0.031,0,45,0,0,0,0,0,29.15,59.48,0,50,-0.001,0.005,-0.011
161,RECUPERANDO,29,9,9,29,20.919,20.664,21.107,0.031,1,46,60,0,0,0,0,29.15,59.48,0,50,-0.001,0.005,-0.011
162,RECUPERANDO,29,9,9,29,20.918,20.665,21.103,0.031,0,46,0,0,0,0,0,29.16,59.48,0,50,-0.001,0.005,-0.01
163,RECUPERANDO,29,9,9,29,20.917,20.666,21.103,0.031,0,46,0,0,0,0,0,29.16,59.48,0,50,-0.001,0.005,-0.01
164,RECUPERANDO,29,9,9,29,20.916,20.667,21.103,0.031,1,47,60,0,0,0,0,29.16,59.48,0,50,-0.001,0.005,-0.01
165,RECUPERANDO,29,9,9,29,20.915,20.667,21.102,0.031,0,47,0,0,0,0,0,29.16,59.48,0,50,-0.001,0.005,-0.009
166,RECUPERANDO,29,9,9,29,20.914,20.668,21.102,0.03,1,48,60,0,0,0,0,29.17,59.48,0,50,-0.001,0.005,-0.009
167,RECUPERANDO,29,9,9,29,20.913,20.669,21.102,0.03,1,49,60,0,0,0,0,29.17,59.48,0,50,-0.001,0.005,-0.009
168,RECUPERANDO,29,9,9,29,20.912,20.669,21.101,0.03,0,49,0,0,0,0,0,29.17,59.48,0,50,-0.001,0.005,-0.008
169,RECUPERANDO,29,9,9,29,20.911,20.67,21.101,0.03,0,49,0,0,0,0,0,29.18,59.48,0,50,-0.001,0.004,-0.008
170,RECUPERANDO,29,9,9,29,20.91,20.672,21.101,0.03,1,50,60,0,0,0,0,29.18,59.48,0,50,-0.001,0.004,-0.008
171,RECUPERANDO,29,9,9,29,20.91,20.672,21.101,0.03,0,50,0,0,0,0,0,29.18,59.48,0,50,-0.001,0.004,-0.007
172,RECUPERANDO,29,9,9,29,20.909,20.673,21.1,0.03,1,51,60,0,0,0,0,29.19,59.48,0,50,-0.001,0.004,-0.007
173,RECUPERANDO,29,9,9,29,20.908,20.673,21.1,0.029,0,51,0,0,0,0,0,29.19,59.48,0,50,-0.001,0.004,-0.007
174,RECUPERANDO,29,9,9,29,20.908,20.674,21.1,0.029,0,51,0,0,0,0,0,29.2,59.48,0,50,-0.001,0.004,-0.006
175,RECUPERANDO,29,9,9,29,20.907,20.675,21.099,0.029,1,52,60,0,0,0,0,29.2,59.48,0,50,-0.001,0.004,-0.006
176,RECUPERANDO,29,9,9,29,20.907,20.676,21.099,0.029,0,52,0,0,0,0,0,29.2,59.48,0,50,-0.001,0.004,-0.006
177,RECUPERANDO,29,9,9,29,20.906,20.677,21.099,0.029,0,52,0,0,0,0,0,29.19,59.48,0,50,-0.0,0.004,-0.006
178,RECUPERANDO,29,9,9,29,20.906,20.678,21.099,0.028,0,52,0,0,0,0,0,29.19,59.48,0,50,-0.0,0.004,-0.006
179,RECUPERANDO,29,9,9,29,20.905,20.678,21.098,0.028,0,52,0,0,0,0,0,29.19,59.48,0,50,-0.0,0.004,-0.006
180,RECUPERANDO,29,9,9,29,20.905,20.679,21.098,0.028,1,53,60,0,0,0,0,29.19,59.48,0,50,-0.0,0.004,-0.006
181,RECUPERANDO,29,9,9,29,20.904,20.68,21.098,0.028,0,53,0,0,0,0,0,29.19,59.48,0,50,-0.0,0.004,-0.006
182,RECUPERANDO,29,9,9,29,20.904,20.681,21.097,0.028,1,54,60,0,0,0,0,29.19,59.48,0,50,-0.0,0.004,-0.006
183,RECUPERANDO,29,9,9,29,20.904,20.682,21.097,0.027,0,54,0,0,0,0,0,29.19,59.48,0,50,-0.0,0.004,-0.006
