segundo,estado_sim,num_cars,num_trucks,num_aggressive,num_cautious,avg_velocity,min_velocity,max_velocity,velocity_variance,throughput_per_second,cumulative_throughput,throughput_per_min,vehicles_cruising,vehicles_braking,vehicles_stopped,vehicles_accelerating,min_gap,avg_gap,near_collisions,hard_brakes,avg_acceleration,max_acceleration,min_acceleration
49,RECUPERANDO,38,0,0,38,20.812,16.889,24.215,2.434,0,11,0,0,0,0,0,42.67,61.14,0,50,0.032,0.363,-0.237
50,RECUPERANDO,38,0,0,38,20.842,17.002,24.163,2.387,0,11,0,0,0,0,0,43.01,61.14,0,50,0.029,0.345,-0.236
51,RECUPERANDO,38,0,0,38,20.87,17.152,24.103,2.341,1,12,60,0,0,0,0,43.49,61.14,0,50,0.027,0.335,-0.227
52,RECUPERANDO,38,0,0,38,20.896,17.255,24.037,2.294,0,12,0,0,0,0,0,43.75,61.14,0,50,0.025,0.322,-0.211
53,RECUPERANDO,38,0,0,38,20.919,17.315,24.03,2.248,0,12,0,0,0,0,0,43.91,61.14,0,50,0.022,0.306,-0.211
54,RECUPERANDO,38,0,0,38,20.941,17.41,24.021,2.203,1,13,60,0,0,0,0,44.2,61.14,0,50,0.021,0.289,-0.207
55,RECUPERANDO,38,0,0,38,20.96,17.535,24.003,2.157,0,13,0,0,0,0,0,44.61,61.14,0,50,0.019,0.282,-0.197
56,RECUPERANDO,38,0,0,38,20.978,17.619,23.979,2.113,0,13,0,0,0,0,0,44.87,61.14,0,50,0.017,0.272,-0.188
57,RECUPERANDO,38,0,0,38,20.995,17.669,23.949,2.069,1,14,60,0,0,0,0,45.0,61.14,0,50,0.016,0.26,-0.187
58,RECUPERANDO,38,0,0,38,21.01,17.748,23.913,2.026,0,14,0,0,0,0,0,45.25,61.14,0,50,0.015,0.247,-0.181
59,RECUPERANDO,38,0,0,38,21.025,17.852,23.873,1.984,0,14,0,0,0,0,0,45.6,61.14,0,50,0.014,0.239,-0.172
60,RECUPERANDO,38,0,0,38,21.038,17.927,23.829,1.942,1,15,60,0,0,0,0,45.87,61.14,0,50,0.013,0.232,-0.167
61,RECUPERANDO,38,0,0,38,21.05,17.968,23.781,1.902,0,15,0,0,0,0,0,45.97,61.14,0,50,0.012,0.223,-0.165
62,RECUPERANDO,38,0,0,38,21.061,18.032,23.73,1.862,0,15,0,0,0,0,0,46.18,61.14,0,50,0.011,0.213,-0.16
63,RECUPERANDO,38,0,0,38,21.072,18.118,23.689,1.824,1,16,60,0,0,0,0,46.47,61.14,0,50,0.01,0.204,-0.151
64,RECUPERANDO,38,0,0,38,21.082,18.192,23.674,1.786,0,16,0,0,0,0,0,46.76,61.14,0,50,0.01,0.199,-0.149
65,RECUPERANDO,38,0,0,38,21.091,18.223,23.654,1.749,0,16,0,0,0,0,0,46.84,61.14,0,50,0.009,0.193,-0.147
66,RECUPERANDO,38,0,0,38,21.1,18.275,23.631,1.714,1,17,60,0,0,0,0,47.01,61.14,0,50,0.008,0.185,-0.142
67,RECUPERANDO,38,0,0,38,21.108,18.346,23.605,1.679,0,17,0,0,0,0,0,47.24,61.14,0,50,0.008,0.177,-0.134
68,RECUPERANDO,38,0,0,38,21.115,18.422,23.575,1.645,0,17,0,0,0,0,0,47.55,61.14,0,50,0.007,0.172,-0.134
69,RECUPERANDO,38,0,0,38,21.123,18.445,23.543,1.612,0,17,0,0,0,0,0,47.63,61.14,0,50,0.007,0.168,-0.131
70,RECUPERANDO,38,0,0,38,21.129,18.486,23.508,1.581,1,18,60,0,0,0,0,47.76,61.14,0,50,0.007,0.162,-0.126
71,RECUPERANDO,38,0,0,38,21.136,18.543,23.471,1.55,0,18,0,0,0,0,0,47.95,61.14,0,50,0.006,0.156,-0.12
72,RECUPERANDO,38,0,0,38,21.142,18.613,23.431,1.52,0,18,0,0,0,0,0,48.19,61.14,0,50,0.006,0.15,-0.12
73,RECUPERANDO,38,0,0,38,21.147,18.64,23.407,1.491,1,19,60,0,0,0,0,48.35,61.14,0,50,0.005,0.147,-0.118
74,RECUPERANDO,38,0,0,38,21.152,18.671,23.392,1.462,0,19,0,0,0,0,0,48.44,61.14,0,50,0.005,0.143,-0.113
75,RECUPERANDO,38,0,0,38,21.157,18.716,23.375,1.435,0,19,0,0,0,0,0,48.58,61.14,0,50,0.005,0.138,-0.109
76,RECUPERANDO,38,0,0,38,21.162,18.773,23.355,1.409,1,20,60,0,0,0,0,48.78,61.14,0,50,0.005,0.133,-0.108
77,RECUPERANDO,38,0,0,38,21.167,18.813,23.333,1.383,0,20,0,0,0,0,0,49.0,61.14,0,50,0.004,0.129,-0.106
78,RECUPERANDO,38,0,0,38,21.171,18.835,23.308,1.358,0,20,0,0,0,0,0,49.06,61.14,0,50,0.004,0.126,-0.102
79,RECUPERANDO,38,0,0,38,21.175,18.87,23.281,1.334,1,21,60,0,0,0,0,49.17,61.14,0,50,0.004,0.123,-0.099
80,RECUPERANDO,38,0,0,38,21.179,18.915,23.253,1.311,0,21,0,0,0,0,0,49.33,61.14,0,50,0.004,0.119,-0.098
81,RECUPERANDO,38,0,0,38,21.183,18.969,23.222,1.288,0,21,0,0,0,0,0,49.52,61.14,0,50,0.004,0.115,-0.096
82,RECUPERANDO,38,0,0,38,21.186,18.983,23.2,1.266,1,22,60,0,0,0,0,49.64,61.14,0,50,0.003,0.112,-0.093
83,RECUPERANDO,38,0,0,38,21.19,19.008,23.188,1.245,0,22,0,0,0,0,0,49.71,61.14,0,50,0.003,0.11,-0.09
84,RECUPERANDO,38,0,0,38,21.193,19.044,23.174,1.224,0,22,0,0,0,0,0,49.83,61.14,0,50,0.003,0.107,-0.089
85,RECUPERANDO,38,0,0,38,21.196,19.088,23.158,1.204,1,23,60,0,0,0,0,49.99,61.14,0,50,0.003,0.104,-0.088
86,RECUPERANDO,38,0,0,38,21.199,19.117,23.14,1.185,0,23,0,0,0,0,0,50.18,61.14,0,50,0.003,0.101,-0.085
87,RECUPERANDO,38,0,0,38,21.202,19.134,23.121,1.166,0,23,0,0,0,0,0,50.22,61.14,0,50,0.003,0.098,-0.082
88,RECUPERANDO,38,0,0,38,21.204,19.161,23.099,1.148,1,24,60,0,0,0,0,50.31,61.14,0,50,0.003,0.096,-0.082
89,RECUPERANDO,38,0,0,38,21.207,19.195,23.076,1.13,0,24,0,0,0,0,0,50.42,61.14,0,50,0.003,0.094,-0.08
90,RECUPERANDO,38,0,0,38,21.21,19.237,23.051,1.113,0,24,0,0,0,0,0,50.58,61.14,0,50,0.002,0.092,-0.078
91,RECUPERANDO,38,0,0,38,21.212,19.25,23.036,1.096,1,25,60,0,0,0,0,50.7,61.14,0,50,0.002,0.089,-0.075
92,RECUPERANDO,38,0,0,38,21.214,19.269,23.026,1.08,0,25,0,0,0,0,0,50.75,61.14,0,50,0.002,0.087,-0.075
93,RECUPERANDO,38,0,0,38,21.217,19.295,23.014,1.064,0,25,0,0,0,0,0,50.84,61.14,0,50,0.002,0.085,-0.074
94,RECUPERANDO,38,0,0,38,21.219,19.328,23.001,1.048,1,26,60,0,0,0,0,50.96,61.14,0,50,0.002,0.084,-0.072
95,RECUPERANDO,38,0,0,38,21.221,19.357,22.986,1.033,0,26,0,0,0,0,0,51.1,61.14,0,50,0.002,0.082,-0.07
96,RECUPERANDO,38,0,0,38,21.223,19.37,22.969,1.019,0,26,0,0,0,0,0,51.18,61.14,0,50,0.002,0.08,-0.069
97,RECUPERANDO,38,0,0,38,21.225,19.388,22.951,1.005,1,27,60,0,0,0,0,51.24,61.14,0,50,0.002,0.077,-0.068
98,RECUPERANDO,38,0,0,38,21.227,19.414,22.931,0.991,0,27,0,0,0,0,0,51.32,61.14,0,50,0.002,0.076,-0.067
99,RECUPERANDO,38,0,0,38,21.229,19.444,22.911,0.978,0,27,0,0,0,0,0,51.43,61.14,0,50,0.002,0.075,-0.065
100,RECUPERANDO,38,0,0,38,21.231,19.464,22.904,0.965,1,28,60,0,0,0,0,51.57,61.14,0,50,0.002,0.073,-0.064
101,RECUPERANDO,38,0,0,38,21.232,19.476,22.895,0.952,0,28,0,0,0,0,0,51.61,61.14,0,50,0.002,0.072,-0.063
102,RECUPERANDO,38,0,0,38,21.234,19.495,22.884,0.939,0,28,0,0,0,0,0,51.67,61.14,0,50,0.002,0.07,-0.062
103,RECUPERANDO,38,0,0,38,21.236,19.518,22.872,0.927,1,29,60,0,0,0,0,51.76,61.14,0,50,0.002,0.068,-0.061
104,RECUPERANDO,38,0,0,38,21.237,19.547,22.859,0.916,0,29,0,0,0,0,0,51.86,61.14,0,50,0.002,0.067,-0.059
105,RECUPERANDO,38,0,0,38,21.239,19.559,22.844,0.904,0,29,0,0,0,0,0,51.98,61.14,0,50,0.002,0.066,-0.059
106,RECUPERANDO,38,0,0,38,21.24,19.572,22.828,0.893,1,30,60,0,0,0,0,52.01,61.14,0,50,0.001,0.065,-0.058
107,RECUPERANDO,38,0,0,38,21.242,19.589,22.81,0.882,0,30,0,0,0,0,0,52.07,61.14,0,50,0.001,0.063,-0.057
108,RECUPERANDO,38,0,0,38,21.243,19.611,22.801,0.871,0,30,0,0,0,0,0,52.15,61.14,0,50,0.001,0.062,-0.055
109,RECUPERANDO,38,0,0,38,21.245,19.638,22.794,0.861,0,30,0,0,0,0,0,52.25,61.14,0,50,0.001,0.061,-0.055
110,RECUPERANDO,38,0,0,38,21.246,19.645,22.786,0.851,1,31,60,0,0,0,0,52.35,61.14,0,50,0.001,0.06,-0.054
111,RECUPERANDO,38,0,0,38,21.247,19.658,22.776,0.841,0,31,0,0,0,0,0,52.38,61.14,0,50,0.001,0.059,-0.053
112,RECUPERANDO,38,0,0,38,21.249,19.674,22.764,0.831,0,31,0,0,0,0,0,52.43,61.14,0,50,0.001,0.058,-0.052
113,RECUPERANDO,38,0,0,38,21.25,19.694,22.752,0.821,1,32,60,0,0,0,0,52.51,61.14,0,50,0.001,0.057,-0.051
114,RECUPERANDO,38,0,0,38,21.251,19.716,22.738,0.812,0,32,0,0,0,0,0,52.6,61.14,0,50,0.001,0.056,-0.051
115,RECUPERANDO,38,0,0,38,21.252,19.724,22.724,0.803,0,32,0,0,0,0,0,52.68,61.14,0,50,0.001,0.055,-0.05
116,RECUPERANDO,38,0,0,38,21.254,19.735,22.714,0.794,1,33,60,0,0,0,0,52.71,61.14,0,50,0.001,0.054,-0.049
117,RECUPERANDO,38,0,0,38,21.255,19.75,22.708,0.786,0,33,0,0,0,0,0,52.77,61.14,0,50,0.001,0.053,-0.047
118,RECUPERANDO,38,0,0,38,21.256,19.769,22.701,0.777,0,33,0,0,0,0,0,52.83,61.14,0,50,0.001,0.052,-0.047
119,RECUPERANDO,38,0,0,38,21.257,19.787,22.692,0.769,1,34,60,0,0,0,0,52.92,61.14,0,50,0.001,0.051,-0.047
120,RECUPERANDO,38,0,0,38,21.258,19.794,22.683,0.761,0,34,0,0,0,0,0,52.99,61.14,0,50,0.001,0.05,-0.046
121,RECUPERANDO,38,0,0,38,21.259,19.805,22.672,0.753,0,34,0,0,0,0,0,53.02,61.14,0,50,0.001,0.05,-0.045
122,RECUPERANDO,38,0,0,38,21.26,19.819,22.66,0.745,1,35,60,0,0,0,0,53.07,61.14,0,50,0.001,0.049,-0.044
123,RECUPERANDO,38,0,0,38,21.261,19.836,22.648,0.737,0,35,0,0,0,0,0,53.13,61.14,0,50,0.001,0.048,-0.044
124,RECUPERANDO,38,0,0,38,21.262,19.852,22.639,0.73,0,35,0,0,0,0,0,53.21,61.14,0,50,0.001,0.048,-0.044
125,RECUPERANDO,38,0,0,38,21.263,19.859,22.634,0.722,1,36,60,0,0,0,0,53.28,61.14,0,50,0.001,0.047,-0.043
126,RECUPERANDO,38,0,0,38,21.264,19.868,22.627,0.715,0,36,0,0,0,0,0,53.31,61.14,0,50,0.001,0.046,-0.042
127,RECUPERANDO,38,0,0,38,21.265,19.881,22.62,0.708,0,36,0,0,0,0,0,53.35,61.14,0,50,0.001,0.045,-0.041
128,RECUPERANDO,38,0,0,38,21.266,19.897,22.612,0.701,1,37,60,0,0,0,0,53.41,61.14,0,50,0.001,0.045,-0.041
129,RECUPERANDO,38,0,0,38,21.267,19.912,22.602,0.694,0,37,0,0,0,0,0,53.47,61.14,0,50,0.001,0.044,-0.041
130,RECUPERANDO,38,0,0,38,21.267,19.918,22.592,0.688,0,37,0,0,0,0,0,53.54,61.14,0,50,0.001,0.044,-0.04
131,RECUPERANDO,38,0,0,38,21.268,19.926,22.58,0.681,1,38,60,0,0,0,0,53.57,61.14,0,50,0.001,0.043,-0.039
132,RECUPERANDO,38,0,0,38,21.269,19.938,22.573,0.675,0,38,0,0,0,0,0,53.61,61.14,0,50,0.001,0.042,-0.039
133,RECUPERANDO,38,0,0,38,21.27,19.952,22.568,0.668,0,38,0,0,0,0,0,53.66,61.14,0,50,0.001,0.042,-0.038
134,RECUPERANDO,38,0,0,38,21.271,19.966,22.563,0.662,1,39,60,0,0,0,0,53.72,61.14,0,50,0.001,0.041,-0.038
135,RECUPERANDO,38,0,0,38,21.271,19.971,22.556,0.656,0,39,0,0,0,0,0,53.79,61.14,0,50,0.001,0.041,-0.037
136,RECUPERANDO,38,0,0,38,21.272,19.979,22.549,0.65,0,39,0,0,0,0,0,53.81,61.14,0,50,0.001,0.04,-0.037
137,RECUPERANDO,38,0,0,38,21.273,19.99,22.54,0.644,1,40,60,0,0,0,0,53.85,61.14,0,50,0.001,0.04,-0.037
138,RECUPERANDO,38,0,0,38,21.274,20.003,22.531,0.638,0,40,0,0,0,0,0,53.89,61.14,0,50,0.001,0.039,-0.036
139,RECUPERANDO,38,0,0,38,21.274,20.017,22.52,0.633,0,40,0,0,0,0,0,53.95,61.14,0,50,0.001,0.039,-0.035
140,RECUPERANDO,38,0,0,38,21.275,20.021,22.515,0.627,0,40,0,0,0,0,0,54.02,61.14,0,50,0.001,0.038,-0.035
141,RECUPERANDO,38,0,0,38,21.276,20.028,22.511,0.622,1,41,60,0,0,0,0,54.04,61.14,0,50,0.001,0.038,-0.035
142,RECUPERANDO,38,0,0,38,21.277,20.038,22.505,0.616,0,41,0,0,0,0,0,54.07,61.14,0,50,0.001,0.037,-0.034
143,RECUPERANDO,38,0,0,38,21.277,20.049,22.499,0.611,0,41,0,0,0,0,0,54.11,61.14,0,50,0.001,0.037,-0.034
144,RECUPERANDO,38,0,0,38,21.278,20.063,22.492,0.606,1,42,60,0,0,0,0,54.16,61.14,0,50,0.001,0.036,-0.033
145,RECUPERANDO,38,0,0,38,21.279,20.067,22.485,0.6,0,42,0,0,0,0,0,54.22,61.14,0,50,0.001,0.036,-0.033
146,RECUPERANDO,38,0,0,38,21.279,20.073,22.476,0.595,0,42,0,0,0,0,0,54.25,61.14,0,50,0.001,0.036,-0.033
147,RECUPERANDO,38,0,0,38,21.28,20.082,22.467,0.59,1,43,60,0,0,0,0,54.27,61.14,0,50,0.001,0.035,-0.032
148,RECUPERANDO,38,0,0,38,21.28,20.092,22.463,0.585,0,43,0,0,0,0,0,54.31,61.14,0,50,0.001,0.035,-0.032
149,RECUPERANDO,38,0,0,38,21.281,20.104,22.459,0.581,0,43,0,0,0,0,0,54.36,61.14,0,50,0.001,0.034,-0.031
150,RECUPERANDO,38,0,0,38,21.282,20.11,22.454,0.576,1,44,60,0,0,0,0,54.41,61.14,0,50,0.001,0.034,-0.031
151,RECUPERANDO,38,0,0,38,21.282,20.115,22.448,0.571,0,44,0,0,0,0,0,54.44,61.14,0,50,0.001,0.034,-0.031
152,RECUPERANDO,38,0,0,38,21.283,20.122,22.442,0.566,0,44,0,0,0,0,0,54.47,61.14,0,50,0.001,0.033,-0.031
153,RECUPERANDO,38,0,0,38,21.283,20.132,22.435,0.562,1,45,60,0,0,0,0,54.5,61.14,0,50,0.001,0.033,-0.03
154,RECUPERANDO,38,0,0,38,21.284,20.143,22.427,0.557,0,45,0,0,0,0,0,54.54,61.14,0,50,0.001,0.033,-0.03
155,RECUPERANDO,38,0,0,38,21.285,20.149,22.42,0.553,0,45,0,0,0,0,0,54.59,61.14,0,50,0.001,0.032,-0.029
156,RECUPERANDO,38,0,0,38,21.285,20.154,22.417,0.548,1,46,60,0,0,0,0,54.63,61.14,0,50,0.001,0.032,-0.029
157,RECUPERANDO,38,0,0,38,21.286,20.16,22.413,0.544,0,46,0,0,0,0,0,54.65,61.14,0,50,0.001,0.032,-0.029
158,RECUPERANDO,38,0,0,38,21.286,20.169,22.408,0.54,0,46,0,0,0,0,0,54.68,61.14,0,50,0.001,0.031,-0.028
159,RECUPERANDO,38,0,0,38,21.287,20.179,22.402,0.535,0,46,0,0,0,0,0,54.72,61.14,0,50,0.001,0.031,-0.028
160,RECUPERANDO,38,0,0,38,21.287,20.186,22.396,0.531,1,47,60,0,0,0,0,54.76,61.14,0,50,0.001,0.031,-0.028
161,RECUPERANDO,38,0,0,38,21.288,20.19,22.389,0.527,0,47,0,0,0,0,0,54.8,61.14,0,50,0.001,0.03,-0.028
162,RECUPERANDO,38,0,0,38,21.288,20.196,22.382,0.523,0,47,0,0,0,0,0,54.82,61.14,0,50,0.001,0.03,-0.027
163,RECUPERANDO,38,0,0,38,21.289,20.203,22.377,0.519,1,48,60,0,0,0,0,54.85,61.14,0,50,0.001,0.03,-0.027
164,RECUPERANDO,38,0,0,38,21.289,20.212,22.374,0.515,0,48,0,0,0,0,0,54.88,61.14,0,50,0.001,0.029,-0.027
165,RECUPERANDO,38,0,0,38,21.29,20.221,22.37,0.511,0,48,0,0,0,0,0,54.92,61.14,0,50,0.0,0.029,-0.027
166,RECUPERANDO,38,0,0,38,21.29,20.224,22.366,0.507,1,49,60,0,0,0,0,54.97,61.14,0,50,0.0,0.029,-0.026
167,RECUPERANDO,38,0,0,38,21.291,20.229,22.36,0.503,0,49,0,0,0,0,0,54.98,61.14,0,50,0.0,0.029,-0.026
168,RECUPERANDO,38,0,0,38,21.291,20.236,22.354,0.499,0,49,0,0,0,0,0,55.01,61.14,0,50,0.0,0.028,-0.026
169,RECUPERANDO,38,0,0,38,21.292,20.244,22.348,0.495,1,50,60,0,0,0,0,55.04,61.14,0,50,0.0,0.028,-0.026
170,RECUPERANDO,38,0,0,38,21.292,20.253,22.341,0.492,0,50,0,0,0,0,0,55.07,61.14,0,50,0.0,0.028,-0.025
171,RECUPERANDO,38,0,0,38,21.293,20.256,22.339,0.488,0,50,0,0,0,0,0,55.11,61.14,0,50,0.0,0.028,-0.025
172,RECUPERANDO,38,0,0,38,21.293,20.26,22.335,0.484,0,50,0,0,0,0,0,55.14,61.14,0,50,0.0,0.027,-0.025
173,RECUPERANDO,38,0,0,38,21.294,20.266,22.331,0.481,1,51,60,0,0,0,0,55.16,61.14,0,50,0.0,0.027,-0.025
174,RECUPERANDO,38,0,0,38,21.294,20.273,22.327,0.477,0,51,0,0,0,0,0,55.18,61.14,0,50,0.0,0.027,-0.025
175,RECUPERANDO,38,0,0,38,21.295,20.281,22.322,0.473,0,51,0,0,0,0,0,55.21,61.14,0,50,0.0,0.027,-0.024
176,RECUPERANDO,38,0,0,38,21.295,20.286,22.316,0.47,1,52,60,0,0,0,0,55.25,61.14,0,50,0.0,0.026,-0.024
177,RECUPERANDO,38,0,0,38,21.295,20.29,22.309,0.466,0,52,0,0,0,0,0,55.28,61.14,0,50,0.0,0.026,-0.024
178,RECUPERANDO,38,0,0,38,21.296,20.295,22.306,0.463,0,52,0,0,0,0,0,55.3,61.14,0,50,0.0,0.026,-0.024
179,RECUPERANDO,38,0,0,38,21.296,20.301,22.303,0.459,1,53,60,0,0,0,0,55.32,61.14,0,50,0.0,0.026,-0.024
180,RECUPERANDO,38,0,0,38,21.297,20.308,22.299,0.456,0,53,0,0,0,0,0,55.35,61.14,0,50,0.0,0.025,-0.024
181,RECUPERANDO,38,0,0,38,21.297,20.314,22.295,0.453,0,53,0,0,0,0,0,55.38,61.14,0,50,0.0,0.025,-0.023
182,RECUPERANDO,38,0,0,38,21.298,20.317,22.291,0.449,1,54,60,0,0,0,0,55.42,61.14,0,50,0.0,0.025,-0.023
183,RECUPERANDO,38,0,0,38,21.298,20.322,22.286,0.446,0,54,0,0,0,0,0,55.43,61.14,0,50,0.0,0.025,-0.023
184,RECUPERANDO,38,0,0,38,21.298,20.327,22.28,0.443,0,54,0,0,0,0,0,55.45,61.14,0,50,0.0,0.025,-0.023
