segundo,estado_sim,num_cars,num_trucks,num_aggressive,num_cautious,avg_velocity,min_velocity,max_velocity,velocity_variance,throughput_per_second,cumulative_throughput,throughput_per_min,vehicles_cruising,vehicles_braking,vehicles_stopped,vehicles_accelerating,min_gap,avg_gap,near_collisions,hard_brakes,avg_acceleration,max_acceleration,min_acceleration
17,RECUPERANDO,38,0,19,19,12.901,5.985,13.79,2.77,1,2,60,0,0,0,36,18.73,61.14,0,50,0.9,1.196,0.048
18,RECUPERANDO,38,0,19,19,13.778,6.402,14.809,3.061,0,2,0,0,0,0,36,19.09,61.14,0,50,0.858,1.195,-0.242
19,RECUPERANDO,38,0,19,19,14.612,6.822,15.796,3.353,0,2,0,0,0,0,37,20.31,61.14,0,50,0.813,1.192,-0.407
20,RECUPERANDO,38,0,19,19,15.4,7.412,16.745,3.645,0,2,0,0,0,0,36,22.2,61.14,0,50,0.767,1.187,-0.413
21,RECUPERANDO,38,0,19,19,16.14,8.133,17.654,3.928,1,3,60,0,0,0,36,21.64,61.14,0,50,0.719,1.18,-0.287
22,RECUPERANDO,38,0,19,19,16.832,8.95,18.518,4.19,0,3,0,0,0,0,35,19.78,61.14,0,50,0.67,1.17,-0.389
23,RECUPERANDO,38,0,19,19,17.476,9.835,19.334,4.424,0,3,0,0,0,0,35,18.83,61.14,0,50,0.623,1.157,-0.516
24,RECUPERANDO,38,0,19,19,18.074,10.672,20.097,4.624,0,3,0,0,0,0,30,18.64,61.14,0,50,0.577,1.14,-0.498
25,RECUPERANDO,38,0,19,19,18.626,11.118,20.805,4.78,1,4,60,0,0,0,29,19.03,61.14,0,50,0.532,1.119,-0.368
26,RECUPERANDO,38,0,19,19,19.134,11.713,21.455,4.883,0,4,0,0,0,0,22,19.86,61.14,0,50,0.489,1.093,-0.294
27,RECUPERANDO,38,0,19,19,19.601,12.418,22.047,4.93,0,4,0,0,0,0,10,21.01,61.14,0,50,0.449,1.06,-0.334
28,RECUPERANDO,38,0,19,19,20.028,13.199,22.579,4.924,1,5,60,0,0,0,5,22.4,61.14,0,50,0.41,1.02,-0.303
29,RECUPERANDO,38,0,19,19,20.417,13.866,23.053,4.873,0,5,0,0,0,0,3,23.02,61.14,0,50,0.373,0.974,-0.221
30,RECUPERANDO,38,0,19,19,20.771,14.327,23.47,4.788,0,5,0,0,0,0,4,23.42,61.14,0,50,0.338,0.926,-0.248
31,RECUPERANDO,38,0,19,19,21.091,14.897,23.834,4.681,0,5,0,0,0,0,4,24.16,61.14,0,50,0.306,0.891,-0.248
32,RECUPERANDO,38,0,19,19,21.379,15.546,24.147,4.563,1,6,60,0,0,0,4,25.15,61.14,0,50,0.275,0.866,-0.212
33,RECUPERANDO,38,0,19,19,21.639,15.838,24.415,4.443,0,6,0,0,0,0,4,26.33,61.14,0,50,0.247,0.847,-0.215
34,RECUPERANDO,38,0,19,19,21.872,16.133,24.64,4.329,0,6,0,0,0,0,4,27.63,61.14,0,50,0.222,0.819,-0.271
35,RECUPERANDO,38,0,19,19,22.081,16.509,24.828,4.226,1,7,60,0,0,0,4,29.01,61.14,0,50,0.198,0.782,-0.301
36,RECUPERANDO,38,0,19,19,22.267,16.947,24.983,4.134,0,7,0,0,0,0,4,30.42,61.14,0,50,0.177,0.739,-0.305
37,RECUPERANDO,38,0,19,19,22.433,17.124,25.333,4.054,1,8,60,0,0,0,4,30.54,61.14,0,50,0.157,0.717,-0.284
38,RECUPERANDO,38,0,19,19,22.58,17.331,25.738,3.983,0,8,0,0,0,0,4,29.44,61.14,0,50,0.14,0.688,-0.243
39,RECUPERANDO,38,0,19,19,22.711,17.596,26.077,3.919,0,8,0,0,0,0,3,28.54,61.14,0,50,0.124,0.651,-0.257
40,RECUPERANDO,38,0,19,19,22.827,17.908,26.354,3.858,0,8,0,0,0,0,3,27.84,61.14,0,50,0.11,0.608,-0.284
41,RECUPERANDO,38,0,19,19,22.93,18.008,26.573,3.797,1,9,60,0,0,0,2,27.33,61.14,0,50,0.097,0.562,-0.294
42,RECUPERANDO,38,0,19,19,23.02,18.158,26.742,3.734,1,10,60,0,0,0,2,27.0,61.14,0,50,0.085,0.513,-0.29
43,RECUPERANDO,38,0,19,19,23.1,18.351,26.863,3.667,0,10,0,0,0,0,0,26.84,61.14,0,50,0.075,0.477,-0.271
44,RECUPERANDO,38,0,19,19,23.169,18.537,26.943,3.595,0,10,0,0,0,0,0,26.82,61.14,0,50,0.065,0.448,-0.24
45,RECUPERANDO,38,0,19,19,23.23,18.678,26.987,3.518,0,10,0,0,0,0,0,26.93,61.14,0,50,0.057,0.416,-0.219
46,RECUPERANDO,38,0,19,19,23.283,18.858,27.0,3.434,1,11,60,0,0,0,0,27.14,61.14,0,50,0.05,0.383,-0.234
47,RECUPERANDO,38,0,19,19,23.329,19.07,26.984,3.346,0,11,0,0,0,0,0,27.43,61.14,0,50,0.043,0.358,-0.245
48,RECUPERANDO,38,0,19,19,23.368,19.275,26.945,3.254,1,12,60,0,0,0,0,27.78,61.14,0,50,0.037,0.34,-0.259
49,RECUPERANDO,38,0,19,19,23.403,19.354,26.886,3.159,0,12,0,0,0,0,0,28.18,61.14,0,50,0.032,0.319,-0.267
50,RECUPERANDO,38,0,19,19,23.433,19.464,26.81,3.061,1,13,60,0,0,0,0,28.16,61.14,0,50,0.028,0.297,-0.266
51,RECUPERANDO,38,0,19,19,23.458,19.6,26.719,2.962,0,13,0,0,0,0,0,28.12,61.14,0,50,0.024,0.275,-0.257
52,RECUPERANDO,38,0,19,19,23.48,19.677,26.615,2.861,0,13,0,0,0,0,0,28.17,61.14,0,50,0.021,0.264,-0.241
53,RECUPERANDO,38,0,19,19,23.499,19.783,26.502,2.759,1,14,60,0,0,0,0,28.28,61.14,0,50,0.018,0.256,-0.219
54,RECUPERANDO,38,0,19,19,23.516,19.911,26.381,2.656,0,14,0,0,0,0,0,28.46,61.14,0,50,0.015,0.247,-0.192
55,RECUPERANDO,38,0,19,19,23.529,20.057,26.254,2.555,1,15,60,0,0,0,0,28.68,61.14,0,50,0.013,0.236,-0.182
56,RECUPERANDO,38,0,19,19,23.541,20.217,26.122,2.454,0,15,0,0,0,0,0,28.94,61.14,0,50,0.011,0.224,-0.187
57,RECUPERANDO,38,0,19,19,23.551,20.304,25.986,2.355,1,16,60,0,0,0,0,29.22,61.14,0,50,0.009,0.21,-0.188
58,RECUPERANDO,38,0,19,19,23.56,20.371,25.849,2.258,0,16,0,0,0,0,0,29.31,61.14,0,50,0.008,0.197,-0.194
59,RECUPERANDO,38,0,19,19,23.567,20.447,25.712,2.165,1,17,60,0,0,0,0,29.29,61.14,0,50,0.007,0.183,-0.196
60,RECUPERANDO,38,0,19,19,23.574,20.495,25.651,2.076,0,17,0,0,0,0,0,29.33,61.14,0,50,0.006,0.174,-0.2
61,RECUPERANDO,38,0,19,19,23.579,20.559,25.64,1.991,0,17,0,0,0,0,0,29.41,61.14,0,50,0.005,0.17,-0.204
62,RECUPERANDO,38,0,19,19,23.584,20.639,25.642,1.91,0,17,0,0,0,0,0,29.52,61.14,0,50,0.005,0.164,-0.205
63,RECUPERANDO,38,0,19,19,23.588,20.695,25.638,1.834,1,18,60,0,0,0,0,29.67,61.14,0,50,0.004,0.158,-0.202
64,RECUPERANDO,38,0,19,19,23.593,20.754,25.629,1.762,0,18,0,0,0,0,0,29.84,61.14,0,50,0.004,0.151,-0.195
65,RECUPERANDO,38,0,19,19,23.597,20.827,25.615,1.693,1,19,60,0,0,0,0,29.96,61.14,0,50,0.004,0.144,-0.185
66,RECUPERANDO,38,0,19,19,23.601,20.91,25.598,1.627,0,19,0,0,0,0,0,30.08,61.14,0,50,0.004,0.136,-0.173
67,RECUPERANDO,38,0,19,19,23.605,21.001,25.576,1.564,0,19,0,0,0,0,0,30.23,61.14,0,50,0.004,0.128,-0.158
68,RECUPERANDO,38,0,19,19,23.609,21.098,25.552,1.503,0,19,0,0,0,0,0,30.39,61.14,0,50,0.004,0.121,-0.142
69,RECUPERANDO,38,0,19,19,23.613,21.199,25.525,1.444,1,20,60,0,0,0,0,30.57,61.14,0,50,0.004,0.114,-0.128
70,RECUPERANDO,38,0,19,19,23.617,21.302,25.495,1.387,0,20,0,0,0,0,0,30.76,61.14,0,50,0.004,0.11,-0.127
71,RECUPERANDO,38,0,19,19,23.622,21.372,25.464,1.331,1,21,60,0,0,0,0,30.96,61.14,0,50,0.004,0.107,-0.127
72,RECUPERANDO,38,0,19,19,23.626,21.416,25.43,1.277,0,21,0,0,0,0,0,31.05,61.14,0,50,0.005,0.104,-0.127
73,RECUPERANDO,38,0,19,19,23.631,21.44,25.394,1.224,0,21,0,0,0,0,0,31.07,61.14,0,50,0.005,0.101,-0.125
74,RECUPERANDO,38,0,19,19,23.635,21.473,25.357,1.172,0,21,0,0,0,0,0,31.11,61.14,0,50,0.005,0.099,-0.122
75,RECUPERANDO,38,0,19,19,23.64,21.514,25.319,1.122,1,22,60,0,0,0,0,31.16,61.14,0,50,0.005,0.096,-0.117
76,RECUPERANDO,38,0,19,19,23.645,21.548,25.28,1.074,0,22,0,0,0,0,0,31.24,61.14,0,50,0.005,0.093,-0.111
77,RECUPERANDO,38,0,19,19,23.65,21.577,25.24,1.027,1,23,60,0,0,0,0,31.33,61.14,0,50,0.005,0.089,-0.105
78,RECUPERANDO,38,0,19,19,23.655,21.613,25.199,0.982,0,23,0,0,0,0,0,31.42,61.14,0,50,0.005,0.086,-0.097
79,RECUPERANDO,38,0,19,19,23.66,21.655,25.158,0.938,0,23,0,0,0,0,0,31.48,61.14,0,50,0.005,0.082,-0.089
80,RECUPERANDO,38,0,19,19,23.665,21.686,25.117,0.897,0,23,0,0,0,0,0,31.56,61.14,0,50,0.005,0.079,-0.081
81,RECUPERANDO,38,0,19,19,23.67,21.717,25.076,0.857,1,24,60,0,0,0,0,31.65,61.14,0,50,0.005,0.075,-0.079
82,RECUPERANDO,38,0,19,19,23.675,21.753,25.034,0.82,0,24,0,0,0,0,0,31.74,61.14,0,50,0.005,0.072,-0.079
83,RECUPERANDO,38,0,19,19,23.68,21.794,24.993,0.784,1,25,60,0,0,0,0,31.81,61.14,0,50,0.005,0.069,-0.079
84,RECUPERANDO,38,0,19,19,23.684,21.838,24.953,0.749,0,25,0,0,0,0,0,31.88,61.14,0,50,0.005,0.066,-0.078
85,RECUPERANDO,38,0,19,19,23.689,21.886,24.913,0.717,0,25,0,0,0,0,0,31.96,61.14,0,50,0.005,0.063,-0.076
86,RECUPERANDO,38,0,19,19,23.693,21.935,24.873,0.686,0,25,0,0,0,0,0,32.05,61.14,0,50,0.005,0.06,-0.074
87,RECUPERANDO,38,0,19,19,23.698,21.986,24.855,0.657,1,26,60,0,0,0,0,32.15,61.14,0,50,0.004,0.058,-0.071
88,RECUPERANDO,38,0,19,19,23.702,22.037,24.842,0.629,0,26,0,0,0,0,0,32.25,61.14,0,50,0.004,0.056,-0.068
89,RECUPERANDO,38,0,19,19,23.707,22.089,24.828,0.603,1,27,60,0,0,0,0,32.35,61.14,0,50,0.004,0.055,-0.065
90,RECUPERANDO,38,0,19,19,23.711,22.141,24.814,0.579,1,28,60,0,0,0,0,32.46,61.14,0,50,0.004,0.054,-0.061
91,RECUPERANDO,38,0,19,19,23.715,22.193,24.799,0.555,0,28,0,0,0,0,0,32.57,61.14,0,50,0.004,0.053,-0.057
92,RECUPERANDO,38,0,19,19,23.719,22.245,24.784,0.533,0,28,0,0,0,0,0,32.68,61.14,0,50,0.004,0.052,-0.053
93,RECUPERANDO,38,0,19,19,23.722,22.296,24.768,0.513,0,28,0,0,0,0,0,32.79,61.14,0,50,0.004,0.051,-0.052
94,RECUPERANDO,38,0,19,19,23.726,22.343,24.752,0.493,1,29,60,0,0,0,0,32.9,61.14,0,50,0.004,0.05,-0.051
95,RECUPERANDO,38,0,19,19,23.73,22.355,24.736,0.475,0,29,0,0,0,0,0,33.01,61.14,0,50,0.004,0.049,-0.051
96,RECUPERANDO,38,0,19,19,23.733,22.37,24.72,0.457,1,30,60,0,0,0,0,33.08,61.14,0,50,0.003,0.048,-0.051
97,RECUPERANDO,38,0,19,19,23.737,22.388,24.703,0.441,0,30,0,0,0,0,0,33.1,61.14,0,50,0.003,0.047,-0.05
98,RECUPERANDO,38,0,19,19,23.74,22.407,24.687,0.425,1,31,60,0,0,0,0,33.13,61.14,0,50,0.003,0.046,-0.049
99,RECUPERANDO,38,0,19,19,23.743,22.429,24.67,0.41,0,31,0,0,0,0,0,33.17,61.14,0,50,0.003,0.045,-0.047
100,RECUPERANDO,38,0,19,19,23.746,22.452,24.653,0.396,0,31,0,0,0,0,0,33.22,61.14,0,50,0.003,0.043,-0.046
101,RECUPERANDO,38,0,19,19,23.749,22.476,24.636,0.383,0,31,0,0,0,0,0,33.26,61.14,0,50,0.003,0.042,-0.044
102,RECUPERANDO,38,0,19,19,23.752,22.501,24.62,0.371,1,32,60,0,0,0,0,33.32,61.14,0,50,0.003,0.041,-0.043
103,RECUPERANDO,38,0,19,19,23.755,22.527,24.603,0.359,0,32,0,0,0,0,0,33.37,61.14,0,50,0.003,0.04,-0.041
104,RECUPERANDO,38,0,19,19,23.758,22.554,24.587,0.348,0,32,0,0,0,0,0,33.43,61.14,0,50,0.003,0.039,-0.039
105,RECUPERANDO,38,0,19,19,23.761,22.581,24.57,0.337,0,32,0,0,0,0,0,33.49,61.14,0,50,0.003,0.038,-0.036
106,RECUPERANDO,38,0,19,19,23.763,22.609,24.554,0.327,1,33,60,0,0,0,0,33.56,61.14,0,50,0.003,0.037,-0.036
107,RECUPERANDO,38,0,19,19,23.766,22.637,24.546,0.317,0,33,0,0,0,0,0,33.62,61.14,0,50,0.002,0.036,-0.036
108,RECUPERANDO,38,0,19,19,23.768,22.665,24.54,0.308,0,33,0,0,0,0,0,33.69,61.14,0,50,0.002,0.035,-0.035
109,RECUPERANDO,38,0,19,19,23.771,22.694,24.534,0.299,0,33,0,0,0,0,0,33.76,61.14,0,50,0.002,0.035,-0.035
110,RECUPERANDO,38,0,19,19,23.773,22.722,24.528,0.291,1,34,60,0,0,0,0,33.82,61.14,0,50,0.002,0.034,-0.035
111,RECUPERANDO,38,0,19,19,23.775,22.731,24.521,0.283,0,34,0,0,0,0,0,33.89,61.14,0,50,0.002,0.033,-0.034
112,RECUPERANDO,38,0,19,19,23.777,22.739,24.514,0.276,0,34,0,0,0,0,0,33.96,61.14,0,50,0.002,0.032,-0.033
113,RECUPERANDO,38,0,19,19,23.779,22.748,24.507,0.269,0,34,0,0,0,0,0,33.98,61.14,0,50,0.002,0.031,-0.033
114,RECUPERANDO,38,0,19,19,23.781,22.759,24.5,0.262,1,35,60,0,0,0,0,34.0,61.14,0,50,0.002,0.03,-0.032
115,RECUPERANDO,38,0,19,19,23.783,22.771,24.492,0.256,0,35,0,0,0,0,0,34.02,61.14,0,50,0.002,0.03,-0.031
116,RECUPERANDO,38,0,19,19,23.785,22.783,24.485,0.249,0,35,0,0,0,0,0,34.05,61.14,0,50,0.002,0.029,-0.03
117,RECUPERANDO,38,0,19,19,23.787,22.797,24.477,0.244,1,36,60,0,0,0,0,34.08,61.14,0,50,0.002,0.028,-0.028
118,RECUPERANDO,38,0,19,19,23.789,22.811,24.47,0.238,0,36,0,0,0,0,0,34.11,61.14,0,50,0.002,0.028,-0.027
119,RECUPERANDO,38,0,19,19,23.791,22.827,24.462,0.233,1,37,60,0,0,0,0,34.14,61.14,0,50,0.002,0.027,-0.026
120,RECUPERANDO,38,0,19,19,23.792,22.842,24.454,0.228,0,37,0,0,0,0,0,34.18,61.14,0,50,0.002,0.026,-0.026
121,RECUPERANDO,38,0,19,19,23.794,22.859,24.446,0.223,0,37,0,0,0,0,0,34.22,61.14,0,50,0.002,0.026,-0.026
122,RECUPERANDO,38,0,19,19,23.796,22.876,24.438,0.218,0,37,0,0,0,0,0,34.26,61.14,0,50,0.002,0.025,-0.026
123,RECUPERANDO,38,0,19,19,23.797,22.893,24.43,0.214,1,38,60,0,0,0,0,34.3,61.14,0,50,0.002,0.025,-0.026
124,RECUPERANDO,38,0,19,19,23.799,22.911,24.422,0.21,0,38,0,0,0,0,0,34.34,61.14,0,50,0.002,0.025,-0.025
125,RECUPERANDO,38,0,19,19,23.8,22.929,24.414,0.206,1,39,60,0,0,0,0,34.39,61.14,0,50,0.001,0.024,-0.025
126,RECUPERANDO,38,0,19,19,23.802,22.947,24.406,0.202,0,39,0,0,0,0,0,34.44,61.14,0,50,0.001,0.024,-0.025
127,RECUPERANDO,38,0,19,19,23.803,22.958,24.398,0.199,0,39,0,0,0,0,0,34.48,61.14,0,50,0.001,0.024,-0.025
128,RECUPERANDO,38,0,19,19,23.805,22.963,24.39,0.195,1,40,60,0,0,0,0,34.53,61.14,0,50,0.001,0.023,-0.025
129,RECUPERANDO,38,0,19,19,23.806,22.968,24.389,0.192,0,40,0,0,0,0,0,34.56,61.14,0,50,0.001,0.023,-0.024
130,RECUPERANDO,38,0,19,19,23.807,22.975,24.387,0.189,1,41,60,0,0,0,0,34.57,61.14,0,50,0.001,0.023,-0.024
131,RECUPERANDO,38,0,19,19,23.809,22.982,24.384,0.186,0,41,0,0,0,0,0,34.59,61.14,0,50,0.001,0.022,-0.023
132,RECUPERANDO,38,0,19,19,23.81,22.99,24.382,0.184,1,42,60,0,0,0,0,34.6,61.14,0,50,0.001,0.022,-0.022
133,RECUPERANDO,38,0,19,19,23.811,22.998,24.38,0.181,0,42,0,0,0,0,0,34.62,61.14,0,50,0.001,0.021,-0.022
134,RECUPERANDO,38,0,19,19,23.813,23.007,24.377,0.178,0,42,0,0,0,0,0,34.64,61.14,0,50,0.001,0.021,-0.021
135,RECUPERANDO,38,0,19,19,23.814,23.017,24.374,0.176,0,42,0,0,0,0,0,34.66,61.14,0,50,0.001,0.021,-0.02
136,RECUPERANDO,38,0,19,19,23.815,23.028,24.371,0.174,1,43,60,0,0,0,0,34.69,61.14,0,50,0.001,0.02,-0.02
137,RECUPERANDO,38,0,19,19,23.817,23.038,24.368,0.172,0,43,0,0,0,0,0,34.72,61.14,0,50,0.001,0.02,-0.02
138,RECUPERANDO,38,0,19,19,23.818,23.05,24.365,0.17,0,43,0,0,0,0,0,34.74,61.14,0,50,0.001,0.02,-0.02
139,RECUPERANDO,38,0,19,19,23.819,23.062,24.361,0.168,0,43,0,0,0,0,0,34.77,61.14,0,50,0.001,0.019,-0.02
140,RECUPERANDO,38,0,19,19,23.821,23.074,24.358,0.166,1,44,60,0,0,0,0,34.8,61.14,0,50,0.001,0.019,-0.02
141,RECUPERANDO,38,0,19,19,23.822,23.086,24.354,0.164,0,44,0,0,0,0,0,34.84,61.14,0,50,0.001,0.019,-0.02
142,RECUPERANDO,38,0,19,19,23.823,23.099,24.35,0.162,0,44,0,0,0,0,0,34.87,61.14,0,50,0.001,0.018,-0.02
143,RECUPERANDO,38,0,19,19,23.824,23.111,24.347,0.161,0,44,0,0,0,0,0,34.9,61.14,0,50,0.001,0.018,-0.02
144,RECUPERANDO,38,0,19,19,23.826,23.114,24.343,0.159,1,45,60,0,0,0,0,34.94,61.14,0,50,0.001,0.018,-0.019
145,RECUPERANDO,38,0,19,19,23.827,23.117,24.339,0.158,0,45,0,0,0,0,0,34.97,61.14,0,50,0.001,0.018,-0.019
146,RECUPERANDO,38,0,19,19,23.828,23.121,24.335,0.156,1,46,60,0,0,0,0,34.98,61.14,0,50,0.001,0.017,-0.019
147,RECUPERANDO,38,0,19,19,23.83,23.126,24.331,0.155,0,46,0,0,0,0,0,34.99,61.14,0,50,0.001,0.017,-0.019
148,RECUPERANDO,38,0,19,19,23.831,23.131,24.327,0.153,0,46,0,0,0,0,0,35.0,61.14,0,50,0.001,0.017,-0.018
149,RECUPERANDO,38,0,19,19,23.833,23.137,24.323,0.152,0,46,0,0,0,0,0,35.01,61.14,0,50,0.001,0.017,-0.018
150,RECUPERANDO,38,0,19,19,23.834,23.143,24.319,0.151,1,47,60,0,0,0,0,35.03,61.14,0,50,0.001,0.017,-0.017
151,RECUPERANDO,38,0,19,19,23.835,23.15,24.315,0.149,0,47,0,0,0,0,0,35.04,61.14,0,50,0.001,0.016,-0.017
152,RECUPERANDO,38,0,19,19,23.837,23.157,24.311,0.148,1,48,60,0,0,0,0,35.06,61.14,0,50,0.001,0.016,-0.017
153,RECUPERANDO,38,0,19,19,23.838,23.165,24.307,0.147,0,48,0,0,0,0,0,35.08,61.14,0,50,0.001,0.016,-0.017
154,RECUPERANDO,38,0,19,19,23.839,23.173,24.302,0.146,0,48,0,0,0,0,0,35.1,61.14,0,50,0.001,0.016,-0.017
155,RECUPERANDO,38,0,19,19,23.841,23.181,24.298,0.144,0,48,0,0,0,0,0,35.12,61.14,0,50,0.001,0.016,-0.017
156,RECUPERANDO,38,0,19,19,23.842,23.19,24.295,0.143,1,49,60,0,0,0,0,35.14,61.14,0,50,0.001,0.015,-0.016
157,RECUPERANDO,38,0,19,19,23.844,23.199,24.294,0.142,1,50,60,0,0,0,0,35.17,61.14,0,50,0.001,0.015,-0.016
158,RECUPERANDO,38,0,19,19,23.845,23.208,24.293,0.14,0,50,0,0,0,0,0,35.19,61.14,0,50,0.001,0.015,-0.016
159,RECUPERANDO,38,0,19,19,23.846,23.218,24.292,0.139,1,51,60,0,0,0,0,35.22,61.14,0,50,0.001,0.015,-0.016
160,RECUPERANDO,38,0,19,19,23.848,23.222,24.29,0.138,0,51,0,0,0,0,0,35.25,61.14,0,50,0.001,0.014,-0.015
161,RECUPERANDO,38,0,19,19,23.849,23.224,24.289,0.137,0,51,0,0,0,0,0,35.27,61.14,0,50,0.001,0.014,-0.015
162,RECUPERANDO,38,0,19,19,23.851,23.227,24.288,0.135,0,51,0,0,0,0,0,35.29,61.14,0,50,0.001,0.014,-0.015
163,RECUPERANDO,38,0,19,19,23.852,23.229,24.286,0.134,1,52,60,0,0,0,0,35.29,61.14,0,50,0.001,0.014,-0.015
164,RECUPERANDO,38,0,19,19,23.854,23.231,24.285,0.133,0,52,0,0,0,0,0,35.3,61.14,0,50,0.001,0.014,-0.015
165,RECUPERANDO,38,0,19,19,23.855,23.234,24.283,0.131,1,53,60,0,0,0,0,35.3,61.14,0,50,0.001,0.013,-0.015
166,RECUPERANDO,38,0,19,19,23.856,23.237,24.281,0.13,1,54,60,0,0,0,0,35.31,61.14,0,50,0.001,0.013,-0.014
167,RECUPERANDO,38,0,19,19,23.858,23.24,24.279,0.129,0,54,0,0,0,0,0,35.32,61.14,0,50,0.001,0.013,-0.014
168,RECUPERANDO,38,0,19,19,23.859,23.244,24.277,0.127,1,55,60,0,0,0,0,35.33,61.14,0,50,0.001,0.013,-0.014
169,RECUPERANDO,38,0,19,19,23.861,23.248,24.276,0.126,0,55,0,0,0,0,0,35.34,61.14,0,50,0.001,0.013,-0.014
170,RECUPERANDO,38,0,19,19,23.862,23.253,24.274,0.125,0,55,0,0,0,0,0,35.35,61.14,0,50,0.001,0.013,-0.014
171,RECUPERANDO,38,0,19,19,23.863,23.258,24.272,0.123,0,55,0,0,0,0,0,35.36,61.14,0,50,0.001,0.013,-0.013
172,RECUPERANDO,38,0,19,19,23.865,23.264,24.269,0.122,1,56,60,0,0,0,0,35.37,61.14,0,50,0.001,0.013,-0.013
173,RECUPERANDO,38,0,19,19,23.866,23.269,24.267,0.12,0,56,0,0,0,0,0,35.39,61.14,0,50,0.001,0.013,-0.013
174,RECUPERANDO,38,0,19,19,23.867,23.276,24.265,0.119,1,57,60,0,0,0,0,35.4,61.14,0,50,0.001,0.012,-0.013
175,RECUPERANDO,38,0,19,19,23.869,23.282,24.263,0.118,0,57,0,0,0,0,0,35.42,61.14,0,50,0.001,0.012,-0.013
176,RECUPERANDO,38,0,19,19,23.87,23.289,24.261,0.116,0,57,0,0,0,0,0,35.44,61.14,0,50,0.001,0.012,-0.013
177,RECUPERANDO,38,0,19,19,23.871,23.295,24.259,0.115,1,58,60,0,0,0,0,35.46,61.14,0,50,0.001,0.012,-0.013
178,RECUPERANDO,38,0,19,19,23.873,23.303,24.256,0.113,0,58,0,0,0,0,0,35.47,61.14,0,50,0.001,0.012,-0.013
179,RECUPERANDO,38,0,19,19,23.874,23.31,24.254,0.112,1,59,60,0,0,0,0,35.49,61.14,0,50,0.001,0.012,-0.012
180,RECUPERANDO,38,0,19,19,23.875,23.313,24.252,0.11,0,59,0,0,0,0,0,35.52,61.14,0,50,0.001,0.012,-0.012
181,RECUPERANDO,38,0,19,19,23.876,23.315,24.25,0.109,0,59,0,0,0,0,0,35.54,61.14,0,50,0.001,0.011,-0.012
182,RECUPERANDO,38,0,19,19,23.878,23.317,24.247,0.108,0,59,0,0,0,0,0,35.55,61.14,0,50,0.001,0.011,-0.012
183,RECUPERANDO,38,0,19,19,23.879,23.318,24.245,0.106,1,60,60,0,0,0,0,35.55,61.14,0,50,0.001,0.011,-0.012
184,RECUPERANDO,38,0,19,19,23.88,23.32,24.243,0.105,0,60,0,0,0,0,0,35.56,61.14,0,50,0.001,0.011,-0.011
