segundo,estado_sim,num_cars,num_trucks,num_aggressive,num_cautious,avg_velocity,min_velocity,max_velocity,velocity_variance,car_mean_velocity,car_velocity_variance,truck_mean_velocity,truck_velocity_variance,throughput_per_second,cumulative_throughput,throughput_per_min,vehicles_cruising,vehicles_braking,vehicles_stopped,vehicles_accelerating,min_gap,max_gap,avg_gap,std_gap,median_gap,near_collisions,hard_brakes,avg_acceleration,max_acceleration,min_acceleration
11,FRENANDO,23,7,22,8,7.616,0.0,8.928,4.937,8.475,3.275,4.793,0.0,0,1,0,0,1,1,29,50.36,100.3,77.14,14.62,78.76,0,10,0.893,1.418,-8.0
12,FRENANDO,23,7,22,8,8.745,0.0,10.331,6.377,9.707,4.352,5.584,0.0,0,1,0,0,1,1,29,46.29,104.77,77.14,17.37,78.72,0,20,0.834,1.39,-8.0
13,RECUPERANDO,23,7,22,8,9.81,0.15,11.703,7.792,10.856,5.473,6.373,0.001,0,1,0,0,0,1,29,42.06,109.82,77.14,20.57,78.65,0,29,1.075,1.498,0.452
14,RECUPERANDO,23,7,22,8,10.839,1.648,13.038,8.39,11.959,5.567,7.159,0.002,0,1,0,0,0,0,24,37.92,115.9,77.14,24.03,78.53,0,29,0.99,1.498,0.082
15,RECUPERANDO,23,7,22,8,11.781,3.146,14.33,9.102,12.949,6.018,7.941,0.003,1,2,60,0,0,0,24,34.08,127.0,77.14,27.53,78.35,0,29,0.902,1.498,-0.241
16,RECUPERANDO,23,7,22,8,12.635,4.644,15.571,9.988,13.827,6.935,8.718,0.005,0,2,0,0,0,0,24,29.55,137.77,77.14,30.95,78.11,0,29,0.816,1.498,-0.411
17,RECUPERANDO,23,7,22,8,13.408,6.142,16.754,11.008,14.6,8.258,9.488,0.008,0,2,0,0,0,0,24,24.93,148.15,77.14,34.25,77.66,0,29,0.739,1.497,-0.373
18,RECUPERANDO,23,7,22,8,14.107,7.636,17.873,12.003,15.281,9.75,10.251,0.011,0,2,0,0,0,0,19,22.16,158.04,77.14,37.4,76.93,0,29,0.669,1.493,-0.157
19,RECUPERANDO,23,7,22,8,14.741,9.127,18.921,12.791,15.878,11.136,11.005,0.016,0,2,0,0,0,0,19,21.01,167.33,77.14,40.37,75.87,0,29,0.606,1.487,-0.167
20,RECUPERANDO,23,7,22,8,15.316,9.951,19.895,13.274,16.402,12.25,11.747,0.021,1,3,60,0,0,0,19,21.16,175.88,77.14,43.16,74.55,0,29,0.55,1.477,-0.389
21,RECUPERANDO,23,7,22,8,15.838,10.534,20.791,13.457,16.862,13.053,12.475,0.028,0,3,0,0,0,0,17,22.33,183.57,77.14,45.71,73.7,0,29,0.501,1.462,-0.457
22,RECUPERANDO,23,7,22,8,16.317,11.329,21.606,13.389,17.269,13.567,13.188,0.036,0,3,0,0,0,0,17,24.25,190.22,77.14,48.01,73.98,0,29,0.46,1.44,-0.38
23,RECUPERANDO,23,7,22,8,16.758,12.273,22.34,13.115,17.633,13.811,13.883,0.046,0,3,0,0,0,0,16,25.48,195.69,77.14,50.03,73.91,0,29,0.427,1.408,-0.314
24,RECUPERANDO,23,7,22,8,17.171,13.143,22.994,12.67,17.966,13.797,14.557,0.057,0,3,0,0,0,0,15,26.37,199.83,77.14,51.78,72.52,0,29,0.401,1.365,-0.266
25,RECUPERANDO,23,7,22,8,17.559,13.657,23.57,12.088,18.275,13.551,15.208,0.07,0,3,0,0,0,0,16,27.41,202.54,77.14,53.25,70.65,0,29,0.38,1.308,-0.377
26,RECUPERANDO,23,7,22,8,17.929,14.197,24.072,11.417,18.567,13.124,15.835,0.086,0,3,0,0,0,0,14,28.53,204.58,77.14,54.45,68.49,0,29,0.362,1.237,-0.465
27,RECUPERANDO,23,7,22,8,18.283,14.751,24.503,10.708,18.845,12.579,16.435,0.106,0,3,0,0,0,0,15,29.7,211.72,77.14,55.41,66.09,0,29,0.347,1.151,-0.486
28,RECUPERANDO,23,7,22,8,18.623,15.308,24.869,10.008,19.115,11.981,17.009,0.129,0,3,0,0,0,0,14,30.89,218.53,77.14,56.14,63.53,0,29,0.335,1.102,-0.449
29,RECUPERANDO,23,7,22,8,18.951,15.774,25.174,9.353,19.376,11.379,17.555,0.155,0,3,0,0,0,0,13,31.26,225.0,77.14,56.65,60.92,0,29,0.323,1.058,-0.474
30,RECUPERANDO,23,7,22,8,19.268,16.038,25.424,8.762,19.632,10.805,18.072,0.185,0,3,0,0,0,0,11,31.5,231.09,77.14,56.98,58.34,0,29,0.311,0.999,-0.538
31,RECUPERANDO,23,7,22,8,19.573,16.356,25.622,8.238,19.881,10.272,18.559,0.217,1,4,60,0,0,0,8,31.94,236.8,77.14,57.13,57.44,0,29,0.3,0.927,-0.551
32,RECUPERANDO,23,7,22,8,19.866,16.712,25.775,7.774,20.124,9.777,19.017,0.252,0,4,0,0,0,0,5,32.51,242.12,77.14,57.15,57.37,0,29,0.287,0.846,-0.519
33,RECUPERANDO,23,7,22,8,20.146,17.093,25.885,7.354,20.359,9.309,19.444,0.288,1,5,60,0,0,0,2,33.16,247.06,77.14,57.05,57.3,0,29,0.274,0.793,-0.453
34,RECUPERANDO,23,7,22,8,20.412,17.464,25.956,6.962,20.586,8.852,19.841,0.325,0,5,0,0,0,0,2,33.69,251.61,77.14,56.88,56.45,0,29,0.26,0.751,-0.366
35,RECUPERANDO,23,7,22,8,20.664,17.623,25.991,6.583,20.802,8.394,20.208,0.362,1,6,60,0,0,0,2,33.85,255.8,77.14,56.65,54.65,0,29,0.244,0.698,-0.269
36,RECUPERANDO,23,7,22,8,20.899,17.838,25.992,6.207,21.007,7.924,20.545,0.399,0,6,0,0,0,0,1,34.21,259.63,77.14,56.41,53.18,0,29,0.228,0.638,-0.194
37,RECUPERANDO,23,7,22,8,21.118,18.092,26.057,5.827,21.198,7.441,20.854,0.436,0,6,0,1,0,0,1,34.71,263.13,77.14,56.16,53.38,0,29,0.211,0.573,-0.217
38,RECUPERANDO,23,7,22,8,21.32,18.373,26.128,5.445,21.376,6.945,21.136,0.472,0,6,0,1,0,0,1,35.31,266.3,77.14,55.92,53.51,0,29,0.194,0.505,-0.232
39,RECUPERANDO,23,7,22,8,21.505,18.668,26.143,5.062,21.54,6.443,21.392,0.509,0,6,0,1,0,0,0,35.97,269.18,77.14,55.72,53.92,0,29,0.177,0.439,-0.238
40,RECUPERANDO,23,7,22,8,21.674,18.83,26.112,4.684,21.689,5.943,21.624,0.545,0,6,0,1,0,0,0,36.28,271.77,77.14,55.56,55.24,0,29,0.161,0.374,-0.236
41,RECUPERANDO,23,7,22,8,21.826,18.976,26.044,4.316,21.823,5.452,21.833,0.581,0,6,0,2,0,0,0,36.51,274.1,77.14,55.45,55.34,0,29,0.145,0.314,-0.249
42,RECUPERANDO,23,7,22,8,21.962,19.157,25.945,3.963,21.944,4.98,22.021,0.617,0,6,0,2,0,0,0,36.87,276.19,77.14,55.39,55.35,0,29,0.13,0.287,-0.259
43,RECUPERANDO,23,7,22,8,22.084,19.361,25.981,3.629,22.051,4.531,22.19,0.653,1,7,60,2,0,0,0,37.31,278.05,77.14,55.37,54.35,0,29,0.115,0.274,-0.263
44,RECUPERANDO,23,7,22,8,22.192,19.58,25.998,3.319,22.146,4.11,22.341,0.688,0,7,0,2,0,0,0,37.82,279.71,77.14,55.4,54.01,0,29,0.102,0.258,-0.26
45,RECUPERANDO,23,7,22,8,22.287,19.805,25.982,3.032,22.23,3.721,22.476,0.721,0,7,0,2,0,0,0,38.36,281.17,77.14,55.48,54.3,0,29,0.09,0.242,-0.251
46,RECUPERANDO,23,7,22,8,22.371,20.03,25.937,2.771,22.303,3.364,22.597,0.754,0,7,0,2,0,0,0,38.91,282.45,77.14,55.59,54.67,0,29,0.079,0.225,-0.255
47,RECUPERANDO,23,7,22,8,22.445,20.251,25.869,2.534,22.367,3.04,22.703,0.785,1,8,60,2,0,0,0,39.46,283.57,77.14,55.73,55.03,0,29,0.07,0.218,-0.261
48,RECUPERANDO,23,7,22,8,22.51,20.465,25.78,2.321,22.423,2.747,22.798,0.815,0,8,0,3,0,0,0,40.01,284.52,77.14,55.9,54.64,0,29,0.061,0.209,-0.262
49,RECUPERANDO,23,7,22,8,22.567,20.668,25.71,2.131,22.471,2.484,22.882,0.844,1,9,60,2,0,0,0,40.34,285.33,77.14,56.1,54.32,0,29,0.053,0.199,-0.257
50,RECUPERANDO,23,7,22,8,22.616,20.759,25.698,1.962,22.513,2.248,22.955,0.871,0,9,0,2,0,0,0,40.49,286.01,77.14,56.31,54.16,0,29,0.047,0.187,-0.248
51,RECUPERANDO,23,7,22,8,22.659,20.825,25.666,1.81,22.55,2.037,23.02,0.897,0,9,0,2,0,0,0,40.62,286.54,77.14,56.54,54.73,0,29,0.041,0.174,-0.234
52,RECUPERANDO,23,7,22,8,22.697,20.882,25.617,1.676,22.582,1.848,23.076,0.921,1,10,60,2,0,0,0,40.73,286.96,77.14,56.77,55.49,0,29,0.036,0.162,-0.217
53,RECUPERANDO,23,7,22,8,22.73,20.932,25.552,1.555,22.61,1.68,23.126,0.944,0,10,0,2,0,0,0,40.83,287.24,77.14,57.02,55.81,0,29,0.031,0.149,-0.197
54,RECUPERANDO,23,7,22,8,22.759,20.975,25.473,1.448,22.635,1.529,23.168,0.965,1,11,60,2,0,0,0,40.91,287.42,77.14,57.26,55.97,0,29,0.027,0.138,-0.175
55,RECUPERANDO,23,7,22,8,22.785,21.012,25.384,1.352,22.657,1.393,23.205,0.986,0,11,0,2,0,0,0,40.99,287.47,77.14,57.51,56.14,0,29,0.024,0.126,-0.153
56,RECUPERANDO,23,7,22,8,22.807,21.044,25.284,1.265,22.677,1.272,23.236,1.005,0,11,0,2,0,0,0,41.05,287.41,77.14,57.75,56.84,0,29,0.021,0.116,-0.148
57,RECUPERANDO,23,7,22,8,22.827,21.072,25.177,1.188,22.694,1.162,23.263,1.023,1,12,60,2,0,0,0,41.11,287.25,77.14,57.99,57.33,0,29,0.019,0.106,-0.145
58,RECUPERANDO,23,7,22,8,22.845,21.096,25.063,1.118,22.711,1.064,23.285,1.041,0,12,0,2,0,0,0,41.15,286.98,77.14,58.23,56.46,0,29,0.017,0.097,-0.141
59,RECUPERANDO,23,7,22,8,22.861,21.116,24.946,1.055,22.726,0.976,23.304,1.058,0,12,0,2,0,0,0,41.2,286.6,77.14,58.45,55.73,0,29,0.015,0.089,-0.134
60,RECUPERANDO,23,7,22,8,22.875,21.134,24.825,0.999,22.74,0.897,23.319,1.074,0,12,0,3,0,0,0,41.23,286.12,77.14,58.67,55.55,0,29,0.014,0.081,-0.127
61,RECUPERANDO,23,7,22,8,22.888,21.15,24.703,0.948,22.753,0.827,23.331,1.09,0,12,0,3,0,0,0,41.26,285.55,77.14,58.88,55.4,0,29,0.012,0.074,-0.122
62,RECUPERANDO,23,7,22,8,22.899,21.163,24.715,0.904,22.765,0.765,23.34,1.106,0,12,0,3,0,0,0,41.29,284.87,77.14,59.08,54.88,0,29,0.011,0.068,-0.121
63,RECUPERANDO,23,7,22,8,22.91,21.175,24.727,0.864,22.778,0.71,23.346,1.121,0,12,0,3,0,0,0,41.31,284.11,77.14,59.26,54.22,0,29,0.01,0.062,-0.119
64,RECUPERANDO,23,7,22,8,22.92,21.184,24.737,0.829,22.789,0.662,23.351,1.136,1,13,60,3,0,0,0,41.33,283.25,77.14,59.44,53.61,0,29,0.01,0.059,-0.116
65,RECUPERANDO,23,7,22,8,22.929,21.193,24.744,0.799,22.8,0.621,23.353,1.151,0,13,0,4,0,0,0,41.35,284.28,77.14,59.6,53.09,0,29,0.009,0.057,-0.111
66,RECUPERANDO,23,7,22,8,22.938,21.2,24.75,0.773,22.811,0.585,23.354,1.167,0,13,0,4,0,0,0,41.36,287.23,77.14,59.76,52.6,0,29,0.008,0.056,-0.106
67,RECUPERANDO,23,7,22,8,22.946,21.206,24.754,0.751,22.822,0.554,23.353,1.182,1,14,60,4,0,0,0,41.38,290.07,77.14,59.9,52.13,0,29,0.008,0.054,-0.1
68,RECUPERANDO,23,7,22,8,22.954,21.211,24.757,0.732,22.833,0.528,23.35,1.197,0,14,0,4,0,0,0,41.39,292.82,77.14,60.03,51.68,0,29,0.007,0.052,-0.094
69,RECUPERANDO,23,7,22,8,22.961,21.215,24.758,0.716,22.843,0.506,23.346,1.213,0,14,0,4,0,0,0,41.39,295.46,77.14,60.15,51.27,0,29,0.007,0.051,-0.087
70,RECUPERANDO,23,7,22,8,22.968,21.219,24.758,0.703,22.854,0.488,23.342,1.228,1,15,60,4,0,0,0,41.4,298.03,77.14,60.27,50.88,0,29,0.007,0.049,-0.08
71,RECUPERANDO,23,7,22,8,22.974,21.222,24.758,0.693,22.864,0.473,23.336,1.244,0,15,0,4,0,0,0,41.41,300.51,77.14,60.37,50.52,0,29,0.006,0.048,-0.073
72,RECUPERANDO,23,7,22,8,22.98,21.224,24.756,0.684,22.874,0.461,23.329,1.26,1,16,60,4,0,0,0,41.41,302.91,77.14,60.47,50.37,0,29,0.006,0.047,-0.065
73,RECUPERANDO,23,7,22,8,22.986,21.226,24.754,0.678,22.884,0.452,23.322,1.276,0,16,0,4,0,0,0,41.41,305.26,77.14,60.56,50.24,0,29,0.006,0.046,-0.059
74,RECUPERANDO,23,7,22,8,22.992,21.227,24.751,0.674,22.894,0.444,23.314,1.292,0,16,0,4,0,0,0,41.42,307.54,77.14,60.65,50.12,0,29,0.006,0.045,-0.052
75,RECUPERANDO,23,7,22,8,22.997,21.228,24.748,0.671,22.904,0.439,23.305,1.309,1,17,60,4,0,0,0,41.42,309.78,77.14,60.73,50.02,0,29,0.005,0.044,-0.045
76,RECUPERANDO,23,7,22,8,23.002,21.229,24.744,0.669,22.913,0.435,23.296,1.326,0,17,0,4,0,0,0,41.42,311.97,77.14,60.81,49.99,0,29,0.005,0.042,-0.041
77,RECUPERANDO,23,7,22,8,23.007,21.229,24.74,0.669,22.922,0.433,23.286,1.343,0,17,0,4,0,0,0,41.42,314.12,77.14,60.89,50.06,0,29,0.005,0.041,-0.04
78,RECUPERANDO,23,7,22,8,23.012,21.229,24.735,0.67,22.931,0.432,23.276,1.36,1,18,60,4,0,0,0,41.42,316.23,77.14,60.96,50.13,0,29,0.005,0.04,-0.04
79,RECUPERANDO,23,7,22,8,23.016,21.229,24.73,0.672,22.94,0.432,23.266,1.377,0,18,0,4,0,0,0,41.42,318.32,77.14,61.04,50.19,0,29,0.004,0.039,-0.039
80,RECUPERANDO,23,7,22,8,23.02,21.229,24.725,0.674,22.949,0.433,23.256,1.394,1,19,60,4,0,0,0,41.41,320.39,77.14,61.11,50.25,0,29,0.004,0.038,-0.038
81,RECUPERANDO,23,7,22,8,23.024,21.229,24.72,0.677,22.957,0.435,23.245,1.412,0,19,0,3,0,0,0,41.41,322.44,77.14,61.19,50.31,0,29,0.004,0.038,-0.038
82,RECUPERANDO,23,7,22,8,23.028,21.229,24.715,0.681,22.965,0.437,23.234,1.429,1,20,60,3,0,0,0,41.41,324.47,77.14,61.27,50.37,0,29,0.004,0.037,-0.039
83,RECUPERANDO,23,7,22,8,23.031,21.229,24.709,0.686,22.973,0.44,23.223,1.447,0,20,0,3,0,0,0,41.41,326.49,77.14,61.35,50.42,0,29,0.003,0.036,-0.039
84,RECUPERANDO,23,7,22,8,23.035,21.229,24.704,0.691,22.981,0.443,23.212,1.464,0,20,0,3,0,0,0,41.41,328.51,77.14,61.43,50.47,0,29,0.003,0.035,-0.039
85,RECUPERANDO,23,7,22,8,23.037,21.229,24.698,0.697,22.988,0.447,23.201,1.482,1,21,60,3,0,0,0,41.41,330.52,77.14,61.52,50.52,0,29,0.003,0.034,-0.039
86,RECUPERANDO,23,7,22,8,23.04,21.229,24.692,0.703,22.995,0.452,23.189,1.499,0,21,0,3,0,0,0,41.41,332.53,77.14,61.61,50.56,0,29,0.003,0.033,-0.039
87,RECUPERANDO,23,7,22,8,23.042,21.229,24.687,0.71,23.001,0.457,23.178,1.516,0,21,0,3,0,0,0,41.41,334.54,77.14,61.7,50.61,0,29,0.002,0.032,-0.039
88,RECUPERANDO,23,7,22,8,23.045,21.229,24.681,0.717,23.007,0.462,23.167,1.534,1,22,60,3,0,0,0,41.41,336.55,77.14,61.8,50.65,0,29,0.002,0.031,-0.039
89,RECUPERANDO,23,7,22,8,23.047,21.229,24.675,0.724,23.013,0.468,23.156,1.55,0,22,0,3,0,0,0,41.41,338.56,77.14,61.91,50.68,0,29,0.002,0.031,-0.039
90,RECUPERANDO,23,7,22,8,23.048,21.229,24.67,0.732,23.019,0.474,23.145,1.567,1,23,60,3,0,0,0,41.41,340.58,77.14,62.02,50.72,0,29,0.002,0.03,-0.039
91,RECUPERANDO,23,7,22,8,23.05,21.229,24.664,0.74,23.024,0.481,23.134,1.584,0,23,0,3,0,0,0,41.41,342.6,77.14,62.14,50.75,0,29,0.001,0.029,-0.039
92,RECUPERANDO,23,7,22,8,23.051,21.229,24.659,0.749,23.029,0.488,23.123,1.6,0,23,0,3,0,0,0,41.41,344.64,77.14,62.26,50.78,0,29,0.001,0.028,-0.039
93,RECUPERANDO,23,7,22,8,23.052,21.229,24.653,0.758,23.034,0.495,23.112,1.615,0,23,0,3,0,0,0,41.41,346.68,77.14,62.39,50.81,0,29,0.001,0.027,-0.039
94,RECUPERANDO,23,7,22,8,23.052,21.229,24.648,0.767,23.038,0.503,23.101,1.631,0,23,0,3,0,0,0,41.41,348.73,77.14,62.53,50.84,0,29,0.001,0.027,-0.039
95,RECUPERANDO,23,7,22,8,23.053,21.229,24.642,0.777,23.042,0.511,23.09,1.646,0,23,0,3,0,0,0,41.41,350.79,77.14,62.67,50.86,0,29,0.0,0.026,-0.038
96,RECUPERANDO,23,7,22,8,23.053,21.229,24.637,0.786,23.045,0.52,23.08,1.66,0,23,0,3,0,0,0,41.41,352.86,77.14,62.82,50.9,0,29,0.0,0.025,-0.038
97,RECUPERANDO,23,7,22,8,23.053,21.23,24.632,0.796,23.048,0.529,23.069,1.675,0,23,0,3,0,0,0,41.41,354.94,77.14,62.98,50.94,0,29,-0.0,0.024,-0.037
98,RECUPERANDO,23,7,22,8,23.053,21.23,24.626,0.807,23.051,0.538,23.059,1.688,0,23,0,3,0,0,0,41.41,357.04,77.14,63.14,50.98,0,29,-0.0,0.024,-0.037
99,RECUPERANDO,23,7,22,8,23.053,21.23,24.621,0.817,23.054,0.548,23.048,1.702,0,23,0,3,0,0,0,41.41,359.14,77.14,63.31,51.01,0,29,-0.0,0.023,-0.036
100,RECUPERANDO,23,7,22,8,23.052,21.23,24.616,0.828,23.056,0.558,23.038,1.714,1,24,60,3,0,0,0,41.41,361.26,77.14,63.49,51.05,0,29,-0.001,0.022,-0.035
101,RECUPERANDO,23,7,22,8,23.051,21.23,24.611,0.838,23.058,0.568,23.028,1.726,0,24,0,3,0,0,0,41.41,363.39,77.14,63.68,51.09,0,29,-0.001,0.022,-0.035
102,RECUPERANDO,23,7,22,8,23.05,21.231,24.606,0.849,23.06,0.579,23.018,1.738,0,24,0,3,0,0,0,41.41,365.53,77.14,63.87,51.12,0,29,-0.001,0.021,-0.034
103,RECUPERANDO,23,7,22,8,23.049,21.231,24.601,0.861,23.061,0.59,23.008,1.749,0,24,0,3,0,0,0,41.41,367.68,77.14,64.06,51.16,0,29,-0.001,0.02,-0.033
104,RECUPERANDO,23,7,22,8,23.048,21.231,24.596,0.872,23.063,0.601,22.999,1.76,0,24,0,3,0,0,0,41.42,369.84,77.14,64.27,51.19,0,29,-0.001,0.02,-0.032
105,RECUPERANDO,23,7,22,8,23.046,21.231,24.591,0.883,23.064,0.612,22.989,1.77,0,24,0,3,0,0,0,41.42,372.02,77.14,64.48,51.22,0,29,-0.002,0.019,-0.032
106,RECUPERANDO,23,7,22,8,23.044,21.232,24.586,0.895,23.064,0.624,22.979,1.78,1,25,60,3,0,0,0,41.42,374.21,77.14,64.7,51.26,0,29,-0.002,0.019,-0.032
107,RECUPERANDO,23,7,22,8,23.042,21.232,24.581,0.906,23.065,0.636,22.97,1.789,0,25,0,3,0,0,0,41.42,376.4,77.14,64.92,51.29,0,29,-0.002,0.018,-0.032
108,RECUPERANDO,23,7,22,8,23.04,21.232,24.577,0.918,23.065,0.648,22.961,1.798,0,25,0,3,0,0,0,41.42,378.62,77.14,65.15,51.32,0,29,-0.002,0.017,-0.032
109,RECUPERANDO,23,7,22,8,23.038,21.233,24.572,0.93,23.065,0.66,22.951,1.806,0,25,0,3,0,0,0,41.42,380.84,77.14,65.39,51.35,0,29,-0.002,0.017,-0.032
110,RECUPERANDO,23,7,22,8,23.036,21.233,24.567,0.941,23.064,0.672,22.942,1.814,1,26,60,3,0,0,0,41.42,383.07,77.14,65.64,51.38,0,29,-0.002,0.016,-0.033
111,RECUPERANDO,23,7,22,8,23.033,21.233,24.562,0.953,23.064,0.685,22.933,1.821,0,26,0,3,0,0,0,41.42,385.32,77.14,65.89,51.41,0,29,-0.003,0.016,-0.034
112,RECUPERANDO,23,7,22,8,23.03,21.233,24.558,0.965,23.063,0.697,22.924,1.828,0,26,0,3,0,0,0,41.42,387.57,77.14,66.14,51.44,0,29,-0.003,0.015,-0.035
113,RECUPERANDO,23,7,22,8,23.028,21.234,24.553,0.976,23.062,0.71,22.915,1.835,0,26,0,3,0,0,0,41.42,389.84,77.14,66.41,51.47,0,29,-0.003,0.015,-0.036
114,RECUPERANDO,23,7,22,8,23.025,21.234,24.548,0.988,23.061,0.723,22.906,1.841,1,27,60,3,0,0,0,41.42,392.12,77.14,66.68,51.5,0,29,-0.003,0.014,-0.036
115,RECUPERANDO,23,7,22,8,23.021,21.234,24.544,0.999,23.059,0.735,22.897,1.847,0,27,0,3,0,0,0,41.43,394.41,77.14,66.95,51.52,0,29,-0.003,0.014,-0.037
116,RECUPERANDO,23,7,22,8,23.018,21.235,24.539,1.011,23.058,0.748,22.888,1.853,0,27,0,3,0,0,0,41.43,396.71,77.14,67.23,51.55,0,29,-0.003,0.013,-0.038
117,RECUPERANDO,23,7,22,8,23.015,21.235,24.535,1.022,23.056,0.76,22.879,1.859,1,28,60,3,0,0,0,41.43,399.02,77.14,67.52,51.58,0,29,-0.003,0.013,-0.039
118,RECUPERANDO,23,7,22,8,23.011,21.235,24.53,1.033,23.054,0.773,22.87,1.864,0,28,0,3,0,0,0,41.43,401.34,77.14,67.81,51.61,0,29,-0.004,0.012,-0.039
119,RECUPERANDO,23,7,22,8,23.007,21.236,24.525,1.044,23.052,0.785,22.862,1.869,1,29,60,3,0,0,0,41.43,403.67,77.14,68.11,51.63,0,29,-0.004,0.012,-0.04
120,RECUPERANDO,23,7,22,8,23.004,21.236,24.521,1.055,23.049,0.797,22.853,1.874,0,29,0,3,0,0,0,41.43,406.01,77.14,68.41,51.66,0,29,-0.004,0.011,-0.041
121,RECUPERANDO,23,7,22,8,23.0,21.236,24.516,1.066,23.047,0.809,22.844,1.879,0,29,0,3,0,0,0,41.43,408.36,77.14,68.72,51.68,0,29,-0.004,0.011,-0.041
122,RECUPERANDO,23,7,22,8,22.996,21.236,24.511,1.077,23.044,0.821,22.836,1.884,0,29,0,3,0,0,0,41.43,410.72,77.14,69.03,51.71,0,29,-0.004,0.011,-0.042
123,RECUPERANDO,23,7,22,8,22.991,21.237,24.507,1.087,23.041,0.833,22.827,1.889,1,30,60,3,0,0,0,41.43,413.08,77.14,69.35,51.73,0,29,-0.004,0.011,-0.042
124,RECUPERANDO,23,7,22,8,22.987,21.237,24.502,1.098,23.038,0.844,22.819,1.894,0,30,0,3,0,0,0,41.43,415.46,77.14,69.67,51.76,0,29,-0.004,0.011,-0.042
125,RECUPERANDO,23,7,22,8,22.982,21.237,24.497,1.108,23.035,0.856,22.811,1.899,1,31,60,3,0,0,0,41.43,417.85,77.14,70.0,51.78,0,29,-0.005,0.011,-0.043
126,RECUPERANDO,23,7,22,8,22.978,21.238,24.493,1.118,23.031,0.867,22.802,1.904,0,31,0,3,0,0,0,41.44,420.24,77.14,70.33,51.81,0,29,-0.005,0.011,-0.043
127,RECUPERANDO,23,7,22,8,22.973,21.238,24.488,1.128,23.028,0.878,22.794,1.909,0,31,0,3,0,0,0,41.44,422.65,77.14,70.67,51.83,0,29,-0.005,0.01,-0.043
128,RECUPERANDO,23,7,22,8,22.968,21.238,24.483,1.138,23.024,0.888,22.786,1.914,1,32,60,4,0,0,0,41.44,425.06,77.14,71.01,51.85,0,29,-0.005,0.01,-0.043
129,RECUPERANDO,23,7,22,8,22.963,21.238,24.479,1.147,23.02,0.899,22.778,1.92,0,32,0,4,0,0,0,41.44,427.48,77.14,71.36,51.88,0,29,-0.005,0.01,-0.043
130,RECUPERANDO,23,7,22,8,22.958,21.239,24.474,1.157,23.015,0.909,22.77,1.925,1,33,60,4,0,0,0,41.44,429.91,77.14,71.71,51.9,0,29,-0.005,0.01,-0.043
131,RECUPERANDO,23,7,22,8,22.953,21.239,24.469,1.166,23.011,0.919,22.762,1.931,0,33,0,4,0,0,0,41.44,432.35,77.14,72.06,51.92,0,29,-0.005,0.009,-0.043
132,RECUPERANDO,23,7,22,8,22.947,21.239,24.464,1.175,23.006,0.929,22.755,1.936,0,33,0,4,0,0,0,41.44,434.8,77.14,72.42,51.94,0,29,-0.005,0.009,-0.043
