segundo,estado_sim,num_cars,num_trucks,num_aggressive,num_cautious,avg_velocity,min_velocity,max_velocity,velocity_variance,car_mean_velocity,car_velocity_variance,truck_mean_velocity,truck_velocity_variance,throughput_per_second,cumulative_throughput,throughput_per_min,vehicles_cruising,vehicles_braking,vehicles_stopped,vehicles_accelerating,min_gap,max_gap,avg_gap,std_gap,median_gap,near_collisions,hard_brakes,avg_acceleration,max_acceleration,min_acceleration
15,RECUPERANDO,15,15,30,0,10.116,1.677,14.33,9.165,12.768,1.83,7.464,2.43,0,1,0,0,0,0,21,34.06,121.56,75.28,31.78,73.7,0,29,0.722,1.27,0.239
16,RECUPERANDO,15,15,30,0,10.795,2.476,15.57,9.568,13.377,3.37,8.213,2.436,0,1,0,0,0,0,21,30.74,128.17,75.28,35.08,71.98,0,29,0.645,1.215,0.07
17,RECUPERANDO,15,15,30,0,11.404,3.274,16.751,9.935,13.86,5.34,8.948,2.47,0,1,0,0,0,0,21,28.07,135.19,75.28,38.17,72.07,0,29,0.582,1.153,-0.014
18,RECUPERANDO,15,15,30,0,11.958,4.073,17.866,10.228,14.248,7.415,9.667,2.549,0,1,0,0,0,0,17,26.1,142.58,75.28,41.03,72.19,0,29,0.533,1.082,-0.02
19,RECUPERANDO,15,15,30,0,12.469,4.871,18.905,10.352,14.569,9.2,10.37,2.687,0,1,0,0,0,0,17,24.8,150.27,75.28,43.65,72.32,0,29,0.495,1.002,0.027
20,RECUPERANDO,15,15,30,0,12.948,5.669,19.859,10.226,14.84,10.403,11.055,2.887,1,2,60,0,0,0,17,24.06,158.18,75.28,46.04,72.48,0,29,0.465,0.912,-0.006
21,RECUPERANDO,15,15,30,0,13.399,6.466,20.715,9.84,15.075,10.926,11.724,3.138,0,2,0,0,0,0,16,22.78,166.23,75.28,48.21,70.46,0,29,0.442,0.808,-0.185
22,RECUPERANDO,15,15,30,0,13.83,7.26,21.458,9.239,15.285,10.83,12.376,3.416,0,2,0,0,0,0,14,21.45,174.33,75.28,50.16,67.01,0,29,0.423,0.794,-0.282
23,RECUPERANDO,15,15,30,0,14.246,8.053,22.072,8.496,15.481,10.247,13.011,3.696,0,2,0,0,0,0,14,20.8,182.37,75.28,51.88,63.03,0,29,0.41,0.791,-0.299
24,RECUPERANDO,15,15,30,0,14.65,8.663,22.537,7.684,15.672,9.321,13.628,3.96,0,2,0,0,0,0,17,20.74,190.23,75.28,53.37,58.76,0,29,0.4,0.787,-0.252
25,RECUPERANDO,15,15,30,0,15.046,8.991,22.835,6.867,15.865,8.188,14.227,4.203,0,2,0,0,0,0,20,21.18,197.76,75.28,54.62,54.44,0,29,0.393,0.782,-0.32
26,RECUPERANDO,15,15,30,0,15.436,9.397,22.958,6.101,16.068,6.978,14.805,4.426,1,3,60,0,0,0,20,22.03,204.81,75.28,55.64,50.33,0,29,0.389,0.776,-0.412
27,RECUPERANDO,15,15,30,0,15.823,9.869,22.905,5.427,16.284,5.803,15.363,4.627,0,3,0,0,0,0,19,23.21,211.22,75.28,56.43,46.62,0,29,0.386,0.768,-0.437
28,RECUPERANDO,15,15,30,0,16.208,10.392,22.693,4.871,16.515,4.755,15.901,4.799,0,3,0,0,0,0,20,23.9,216.86,75.28,57.0,43.45,0,29,0.383,0.759,-0.404
29,RECUPERANDO,15,15,30,0,16.59,10.953,22.353,4.441,16.763,3.889,16.417,4.933,1,4,60,0,0,0,19,23.77,221.6,75.28,57.35,40.88,0,29,0.381,0.748,-0.386
30,RECUPERANDO,15,15,30,0,16.97,11.543,21.928,4.126,17.028,3.231,16.912,5.014,0,4,0,0,0,0,14,23.68,225.37,75.28,57.51,38.92,0,29,0.378,0.734,-0.45
31,RECUPERANDO,15,15,30,0,17.346,12.151,21.465,3.906,17.307,2.775,17.384,5.034,0,4,0,0,0,0,10,23.67,228.14,75.28,57.49,37.52,0,29,0.374,0.719,-0.467
32,RECUPERANDO,15,15,30,0,17.716,12.771,21.008,3.756,17.598,2.494,17.833,4.991,0,4,0,0,0,0,5,23.79,229.92,75.28,57.32,37.25,0,29,0.367,0.701,-0.443
33,RECUPERANDO,15,15,30,0,18.078,12.904,20.594,3.652,17.896,2.349,18.259,4.89,0,4,0,0,0,0,2,24.03,230.78,75.28,57.01,38.31,0,29,0.358,0.682,-0.386
34,RECUPERANDO,15,15,30,0,18.43,13.074,20.558,3.573,18.199,2.298,18.661,4.741,0,4,0,0,0,0,2,24.42,230.81,75.28,56.6,39.3,0,29,0.347,0.659,-0.309
35,RECUPERANDO,15,15,30,0,18.77,13.302,20.955,3.504,18.5,2.305,19.04,4.558,1,5,60,0,0,0,2,24.93,230.13,75.28,56.11,40.23,0,29,0.334,0.635,-0.222
36,RECUPERANDO,15,15,30,0,19.096,13.583,21.315,3.438,18.796,2.341,19.395,4.355,0,5,0,0,0,0,2,25.57,228.86,75.28,55.54,40.84,0,29,0.319,0.609,-0.133
37,RECUPERANDO,15,15,30,0,19.406,13.912,21.641,3.37,19.085,2.39,19.728,4.143,0,5,0,0,0,0,2,26.31,227.12,75.28,54.94,41.88,0,29,0.303,0.592,-0.073
38,RECUPERANDO,15,15,30,0,19.7,14.281,21.934,3.302,19.362,2.445,20.039,3.93,1,6,60,0,0,0,2,27.13,225.03,75.28,54.3,42.63,0,29,0.287,0.574,-0.072
39,RECUPERANDO,15,15,30,0,19.978,14.681,22.197,3.233,19.627,2.501,20.329,3.719,0,6,0,0,0,0,2,28.02,222.69,75.28,53.63,43.31,0,29,0.27,0.555,-0.06
40,RECUPERANDO,15,15,30,0,20.239,15.106,22.433,3.165,19.879,2.559,20.6,3.511,1,7,60,0,0,0,1,28.96,220.2,75.28,52.96,43.96,0,29,0.254,0.532,-0.067
41,RECUPERANDO,15,15,30,0,20.485,15.546,22.644,3.097,20.118,2.618,20.852,3.307,0,7,0,0,0,0,1,29.92,218.73,75.28,52.28,44.55,0,29,0.238,0.508,-0.061
42,RECUPERANDO,15,15,30,0,20.715,15.995,22.832,3.028,20.344,2.676,21.086,3.105,0,7,0,0,0,0,0,30.9,220.08,75.28,51.6,45.11,0,29,0.223,0.483,-0.052
43,RECUPERANDO,15,15,30,0,20.93,16.448,23.001,2.956,20.557,2.729,21.304,2.904,0,7,0,0,0,0,0,31.88,221.2,75.28,50.92,45.63,0,29,0.209,0.456,-0.053
44,RECUPERANDO,15,15,30,0,21.132,16.897,23.152,2.877,20.759,2.771,21.505,2.704,0,7,0,0,0,0,0,32.86,222.09,75.28,50.26,46.12,0,29,0.195,0.447,-0.043
45,RECUPERANDO,15,15,30,0,21.32,17.34,23.288,2.79,20.949,2.796,21.691,2.508,0,7,0,0,0,0,0,33.08,222.79,75.28,49.6,46.58,0,29,0.183,0.438,-0.025
46,RECUPERANDO,15,15,30,0,21.496,17.772,23.41,2.693,21.13,2.8,21.862,2.317,1,8,60,0,0,0,0,33.21,223.29,75.28,48.97,46.8,0,29,0.17,0.426,-0.024
47,RECUPERANDO,15,15,30,0,21.66,17.957,23.52,2.586,21.301,2.78,22.019,2.134,0,8,0,0,0,0,0,33.23,223.61,75.28,48.35,47.41,0,29,0.159,0.41,-0.043
48,RECUPERANDO,15,15,30,0,21.813,17.999,23.618,2.469,21.463,2.733,22.162,1.962,0,8,0,0,0,0,0,33.34,223.78,75.28,47.75,47.79,0,29,0.148,0.393,-0.058
49,RECUPERANDO,15,15,30,0,21.955,18.071,23.707,2.346,21.617,2.66,22.294,1.802,0,8,0,0,0,0,0,33.52,223.8,75.28,47.17,48.15,0,29,0.138,0.373,-0.068
50,RECUPERANDO,15,15,30,0,22.087,18.171,23.788,2.217,21.762,2.565,22.413,1.656,0,8,0,0,0,0,0,33.78,223.69,75.28,46.62,48.48,0,29,0.128,0.353,-0.073
51,RECUPERANDO,15,15,30,0,22.21,18.296,23.86,2.085,21.899,2.45,22.522,1.526,1,9,60,0,0,0,0,34.11,223.47,75.28,46.09,48.8,0,29,0.119,0.332,-0.075
52,RECUPERANDO,15,15,30,0,22.324,18.445,23.925,1.953,22.028,2.319,22.62,1.41,0,9,0,0,0,0,0,34.49,223.14,75.28,45.58,49.09,0,29,0.11,0.311,-0.073
53,RECUPERANDO,15,15,30,0,22.429,18.612,23.984,1.822,22.149,2.178,22.71,1.31,1,10,60,0,0,0,0,34.93,222.71,75.28,45.09,49.41,0,29,0.102,0.289,-0.067
54,RECUPERANDO,15,15,30,0,22.527,18.795,24.037,1.696,22.262,2.031,22.791,1.223,0,10,0,1,0,0,0,35.4,222.21,75.28,44.62,49.9,0,29,0.094,0.269,-0.059
55,RECUPERANDO,15,15,30,0,22.616,18.989,24.085,1.576,22.369,1.882,22.864,1.148,0,10,0,1,0,0,0,35.91,221.63,75.28,44.17,50.39,0,29,0.087,0.249,-0.049
56,RECUPERANDO,15,15,30,0,22.699,19.191,24.128,1.463,22.468,1.735,22.931,1.084,0,10,0,1,0,0,0,36.43,220.99,75.28,43.74,50.9,0,29,0.08,0.229,-0.044
57,RECUPERANDO,15,15,30,0,22.775,19.397,24.167,1.358,22.559,1.594,22.991,1.029,0,10,0,1,0,0,0,36.96,220.29,75.28,43.33,51.4,0,29,0.073,0.213,-0.046
58,RECUPERANDO,15,15,30,0,22.845,19.605,24.202,1.261,22.645,1.459,23.046,0.981,1,11,60,3,0,0,0,37.5,219.54,75.28,42.94,51.9,0,29,0.068,0.208,-0.047
59,RECUPERANDO,15,15,30,0,22.91,19.812,24.234,1.172,22.724,1.334,23.096,0.94,0,11,0,3,0,0,0,38.04,218.75,75.28,42.56,52.4,0,29,0.062,0.205,-0.046
60,RECUPERANDO,15,15,30,0,22.969,20.015,24.263,1.091,22.797,1.219,23.142,0.904,1,12,60,3,0,0,0,38.57,217.93,75.28,42.19,52.89,0,29,0.057,0.201,-0.044
61,RECUPERANDO,15,15,30,0,23.024,20.213,24.289,1.018,22.864,1.114,23.183,0.871,0,12,0,3,0,0,0,39.1,217.07,75.28,41.84,53.36,0,29,0.052,0.195,-0.041
62,RECUPERANDO,15,15,30,0,23.073,20.404,24.312,0.953,22.925,1.02,23.222,0.842,1,13,60,3,0,0,0,39.6,216.19,75.28,41.5,53.83,0,29,0.048,0.188,-0.04
63,RECUPERANDO,15,15,30,0,23.119,20.587,24.346,0.894,22.982,0.936,23.256,0.815,0,13,0,3,0,0,0,40.09,215.28,75.28,41.18,54.28,0,29,0.044,0.18,-0.039
64,RECUPERANDO,15,15,30,0,23.161,20.763,24.382,0.842,23.034,0.862,23.289,0.79,0,13,0,3,0,0,0,40.56,214.36,75.28,40.86,54.72,0,29,0.04,0.171,-0.037
65,RECUPERANDO,15,15,30,0,23.2,20.929,24.413,0.796,23.081,0.797,23.318,0.766,0,13,0,3,0,0,0,41.02,213.42,75.28,40.56,55.15,0,29,0.037,0.162,-0.034
66,RECUPERANDO,15,15,30,0,23.235,21.087,24.441,0.754,23.125,0.74,23.345,0.743,0,13,0,3,0,0,0,41.45,212.46,75.28,40.26,55.56,0,29,0.034,0.153,-0.03
67,RECUPERANDO,15,15,30,0,23.268,21.235,24.464,0.717,23.165,0.691,23.371,0.722,0,13,0,4,0,0,0,41.86,211.5,75.28,39.98,55.96,0,29,0.031,0.144,-0.03
68,RECUPERANDO,15,15,30,0,23.297,21.374,24.484,0.684,23.201,0.648,23.394,0.701,1,14,60,4,0,0,0,42.25,210.52,75.28,39.7,56.35,0,29,0.029,0.135,-0.031
69,RECUPERANDO,15,15,30,0,23.325,21.505,24.502,0.654,23.234,0.611,23.416,0.681,0,14,0,4,0,0,0,42.62,209.54,75.28,39.43,56.73,0,29,0.026,0.127,-0.032
70,RECUPERANDO,15,15,30,0,23.35,21.627,24.516,0.628,23.264,0.579,23.436,0.662,1,15,60,4,0,0,0,42.97,208.56,75.28,39.17,57.09,0,29,0.024,0.118,-0.032
71,RECUPERANDO,15,15,30,0,23.373,21.741,24.529,0.604,23.291,0.551,23.454,0.643,0,15,0,4,0,0,0,43.31,207.57,75.28,38.92,57.44,0,29,0.022,0.11,-0.032
72,RECUPERANDO,15,15,30,0,23.394,21.847,24.539,0.582,23.316,0.527,23.472,0.626,0,15,0,4,0,0,0,43.62,206.57,75.28,38.67,57.78,0,29,0.02,0.103,-0.031
73,RECUPERANDO,15,15,30,0,23.413,21.934,24.548,0.563,23.339,0.506,23.488,0.609,1,16,60,4,0,0,0,43.92,205.58,75.28,38.43,58.11,0,29,0.019,0.096,-0.03
74,RECUPERANDO,15,15,30,0,23.431,21.99,24.556,0.545,23.36,0.487,23.503,0.592,0,16,0,4,0,0,0,44.2,204.58,75.28,38.2,58.16,0,29,0.017,0.089,-0.028
75,RECUPERANDO,15,15,30,0,23.448,22.045,24.562,0.529,23.379,0.472,23.517,0.577,1,17,60,4,0,0,0,44.33,203.58,75.28,37.97,58.13,0,29,0.016,0.083,-0.028
76,RECUPERANDO,15,15,30,0,23.463,22.098,24.567,0.514,23.396,0.458,23.53,0.562,0,17,0,4,0,0,0,44.35,202.59,75.28,37.75,58.12,0,29,0.015,0.078,-0.027
77,RECUPERANDO,15,15,30,0,23.477,22.14,24.57,0.501,23.412,0.445,23.543,0.548,0,17,0,4,0,0,0,44.39,201.59,75.28,37.54,58.12,0,29,0.014,0.073,-0.027
78,RECUPERANDO,15,15,30,0,23.49,22.153,24.573,0.488,23.426,0.434,23.555,0.534,0,17,0,4,0,0,0,44.43,200.6,75.28,37.33,58.14,0,29,0.013,0.068,-0.025
79,RECUPERANDO,15,15,30,0,23.502,22.169,24.576,0.477,23.439,0.425,23.566,0.521,0,17,0,4,0,0,0,44.48,199.6,75.28,37.13,58.16,0,29,0.012,0.063,-0.025
80,RECUPERANDO,15,15,30,0,23.513,22.187,24.577,0.466,23.451,0.416,23.576,0.508,0,17,0,5,0,0,0,44.54,198.62,75.28,36.93,58.2,0,29,0.011,0.059,-0.024
81,RECUPERANDO,15,15,30,0,23.524,22.206,24.578,0.456,23.462,0.408,23.586,0.496,1,18,60,5,0,0,0,44.6,197.63,75.28,36.74,58.24,0,29,0.01,0.055,-0.024
82,RECUPERANDO,15,15,30,0,23.533,22.226,24.578,0.447,23.471,0.401,23.595,0.485,0,18,0,5,0,0,0,44.67,196.65,75.28,36.55,58.29,0,29,0.009,0.052,-0.023
83,RECUPERANDO,15,15,30,0,23.542,22.247,24.578,0.438,23.48,0.394,23.604,0.474,0,18,0,5,0,0,0,44.75,195.67,75.28,36.36,58.35,0,29,0.009,0.049,-0.022
84,RECUPERANDO,15,15,30,0,23.55,22.269,24.578,0.43,23.489,0.388,23.612,0.464,1,19,60,5,0,0,0,44.82,194.69,75.28,36.18,58.41,0,29,0.008,0.046,-0.021
85,RECUPERANDO,15,15,30,0,23.558,22.291,24.577,0.422,23.496,0.382,23.62,0.454,0,19,0,5,0,0,0,44.9,193.72,75.28,36.01,58.48,0,29,0.007,0.043,-0.021
86,RECUPERANDO,15,15,30,0,23.565,22.314,24.575,0.414,23.503,0.377,23.627,0.444,1,20,60,5,0,0,0,44.98,192.75,75.28,35.84,58.55,0,29,0.007,0.041,-0.021
87,RECUPERANDO,15,15,30,0,23.572,22.337,24.574,0.407,23.509,0.371,23.634,0.435,0,20,0,5,0,0,0,45.06,191.79,75.28,35.67,58.63,0,29,0.006,0.039,-0.021
88,RECUPERANDO,15,15,30,0,23.578,22.36,24.572,0.4,23.514,0.366,23.641,0.426,1,21,60,5,0,0,0,45.14,190.83,75.28,35.5,58.71,0,29,0.006,0.036,-0.021
89,RECUPERANDO,15,15,30,0,23.584,22.384,24.57,0.394,23.519,0.361,23.648,0.417,0,21,0,5,0,0,0,45.22,189.88,75.28,35.34,58.79,0,29,0.006,0.035,-0.021
90,RECUPERANDO,15,15,30,0,23.589,22.407,24.568,0.387,23.524,0.357,23.654,0.409,0,21,0,5,0,0,0,45.3,188.93,75.28,35.19,58.87,0,29,0.005,0.033,-0.021
91,RECUPERANDO,15,15,30,0,23.594,22.43,24.566,0.381,23.528,0.352,23.66,0.401,1,22,60,5,0,0,0,45.38,187.98,75.28,35.03,58.96,0,29,0.005,0.031,-0.021
92,RECUPERANDO,15,15,30,0,23.599,22.452,24.563,0.375,23.532,0.347,23.666,0.394,0,22,0,5,0,0,0,45.47,187.04,75.28,34.88,59.04,0,29,0.005,0.03,-0.021
93,RECUPERANDO,15,15,30,0,23.603,22.475,24.561,0.369,23.535,0.342,23.671,0.387,0,22,0,5,0,0,0,45.55,186.11,75.28,34.74,59.13,0,29,0.004,0.028,-0.021
94,RECUPERANDO,15,15,30,0,23.607,22.497,24.558,0.364,23.538,0.338,23.676,0.38,0,22,0,5,0,0,0,45.63,185.18,75.28,34.59,59.22,0,29,0.004,0.027,-0.021
95,RECUPERANDO,15,15,30,0,23.611,22.519,24.555,0.358,23.541,0.333,23.681,0.373,0,22,0,5,0,0,0,45.71,184.25,75.28,34.45,59.31,0,29,0.004,0.026,-0.02
96,RECUPERANDO,15,15,30,0,23.615,22.54,24.552,0.353,23.543,0.329,23.686,0.367,0,22,0,5,0,0,0,45.78,183.33,75.28,34.31,59.4,0,29,0.004,0.025,-0.02
97,RECUPERANDO,15,15,30,0,23.618,22.561,24.549,0.348,23.546,0.324,23.691,0.36,0,22,0,5,0,0,0,45.86,182.42,75.28,34.18,59.5,0,29,0.003,0.024,-0.02
98,RECUPERANDO,15,15,30,0,23.622,22.582,24.546,0.343,23.547,0.32,23.696,0.354,1,23,60,5,0,0,0,45.94,181.51,75.28,34.05,59.59,0,29,0.003,0.023,-0.02
99,RECUPERANDO,15,15,30,0,23.625,22.602,24.542,0.338,23.549,0.316,23.7,0.348,0,23,0,5,0,0,0,46.01,180.6,75.28,33.92,59.69,0,29,0.003,0.022,-0.02
100,RECUPERANDO,15,15,30,0,23.627,22.622,24.539,0.333,23.55,0.311,23.704,0.343,0,23,0,5,0,0,0,46.09,179.71,75.28,33.79,59.79,0,29,0.003,0.021,-0.019
101,RECUPERANDO,15,15,30,0,23.63,22.642,24.536,0.328,23.552,0.307,23.709,0.337,0,23,0,5,0,0,0,46.16,178.81,75.28,33.66,59.89,0,29,0.003,0.02,-0.019
102,RECUPERANDO,15,15,30,0,23.633,22.661,24.532,0.324,23.553,0.303,23.713,0.332,0,23,0,5,0,0,0,46.23,177.93,75.28,33.54,59.99,0,29,0.002,0.019,-0.019
103,RECUPERANDO,15,15,30,0,23.635,22.68,24.529,0.319,23.554,0.299,23.717,0.327,1,24,60,5,0,0,0,46.3,177.05,75.28,33.42,60.09,0,29,0.002,0.019,-0.019
104,RECUPERANDO,15,15,30,0,23.637,22.693,24.526,0.315,23.554,0.294,23.72,0.322,0,24,0,6,0,0,0,46.37,176.17,75.28,33.3,60.19,0,29,0.002,0.018,-0.019
105,RECUPERANDO,15,15,30,0,23.64,22.696,24.522,0.311,23.555,0.29,23.724,0.317,0,24,0,6,0,0,0,46.4,175.3,75.28,33.18,60.3,0,29,0.002,0.018,-0.018
106,RECUPERANDO,15,15,30,0,23.642,22.7,24.518,0.307,23.555,0.286,23.728,0.312,0,24,0,6,0,0,0,46.42,174.44,75.28,33.07,60.4,0,29,0.002,0.018,-0.018
107,RECUPERANDO,15,15,30,0,23.644,22.704,24.517,0.303,23.556,0.282,23.731,0.308,1,25,60,6,0,0,0,46.43,173.58,75.28,32.96,60.5,0,29,0.002,0.017,-0.018
108,RECUPERANDO,15,15,30,0,23.645,22.709,24.516,0.299,23.556,0.278,23.735,0.303,0,25,0,6,0,0,0,46.45,172.73,75.28,32.85,60.6,0,29,0.002,0.017,-0.018
109,RECUPERANDO,15,15,30,0,23.647,22.714,24.515,0.295,23.556,0.274,23.738,0.299,0,25,0,6,0,0,0,46.46,171.88,75.28,32.74,60.71,0,29,0.002,0.017,-0.018
110,RECUPERANDO,15,15,30,0,23.649,22.72,24.514,0.291,23.556,0.27,23.741,0.294,1,26,60,6,0,0,0,46.48,171.04,75.28,32.63,60.81,0,29,0.002,0.016,-0.018
111,RECUPERANDO,15,15,30,0,23.65,22.726,24.512,0.287,23.556,0.267,23.745,0.29,0,26,0,6,0,0,0,46.51,170.21,75.28,32.53,60.92,0,29,0.002,0.016,-0.017
112,RECUPERANDO,15,15,30,0,23.652,22.732,24.511,0.284,23.556,0.263,23.748,0.286,0,26,0,6,0,0,0,46.53,169.38,75.28,32.42,61.02,0,29,0.001,0.016,-0.017
113,RECUPERANDO,15,15,30,0,23.653,22.739,24.509,0.28,23.556,0.259,23.751,0.282,0,26,0,6,0,0,0,46.55,168.56,75.28,32.32,61.1,0,29,0.001,0.015,-0.017
114,RECUPERANDO,15,15,30,0,23.655,22.746,24.508,0.277,23.556,0.255,23.754,0.278,1,27,60,6,0,0,0,46.58,167.74,75.28,32.22,61.12,0,29,0.001,0.015,-0.016
115,RECUPERANDO,15,15,30,0,23.656,22.753,24.506,0.273,23.555,0.251,23.757,0.274,0,27,0,6,0,0,0,46.61,166.93,75.28,32.12,61.14,0,29,0.001,0.015,-0.016
116,RECUPERANDO,15,15,30,0,23.657,22.761,24.504,0.27,23.555,0.248,23.76,0.271,0,27,0,6,0,0,0,46.63,166.13,75.28,32.02,61.16,0,29,0.001,0.015,-0.015
117,RECUPERANDO,15,15,30,0,23.659,22.768,24.502,0.266,23.555,0.244,23.763,0.267,0,27,0,6,0,0,0,46.66,165.33,75.28,31.93,61.19,0,29,0.001,0.014,-0.015
118,RECUPERANDO,15,15,30,0,23.66,22.776,24.5,0.263,23.554,0.24,23.766,0.263,1,28,60,6,0,0,0,46.69,164.54,75.28,31.84,61.21,0,29,0.001,0.014,-0.015
119,RECUPERANDO,15,15,30,0,23.661,22.784,24.497,0.26,23.554,0.237,23.768,0.26,0,28,0,5,0,0,0,46.72,163.75,75.28,31.74,61.24,0,29,0.001,0.014,-0.014
120,RECUPERANDO,15,15,30,0,23.662,22.792,24.495,0.256,23.553,0.233,23.771,0.256,0,28,0,5,0,0,0,46.75,162.97,75.28,31.65,61.27,0,29,0.001,0.014,-0.014
121,RECUPERANDO,15,15,30,0,23.663,22.801,24.493,0.253,23.553,0.229,23.774,0.253,1,29,60,5,0,0,0,46.79,162.2,75.28,31.56,61.3,0,29,0.001,0.013,-0.013
122,RECUPERANDO,15,15,30,0,23.664,22.809,24.49,0.25,23.552,0.226,23.776,0.25,0,29,0,5,0,0,0,46.82,161.43,75.28,31.47,61.33,0,29,0.001,0.013,-0.014
123,RECUPERANDO,15,15,30,0,23.665,22.818,24.487,0.247,23.552,0.222,23.779,0.246,0,29,0,5,0,0,0,46.85,160.67,75.28,31.39,61.37,0,29,0.001,0.013,-0.014
124,RECUPERANDO,15,15,30,0,23.666,22.826,24.484,0.244,23.551,0.219,23.781,0.243,0,29,0,5,0,0,0,46.88,159.92,75.28,31.3,61.4,0,29,0.001,0.013,-0.014
125,RECUPERANDO,15,15,30,0,23.667,22.835,24.482,0.241,23.55,0.215,23.784,0.24,1,30,60,5,0,0,0,46.92,159.17,75.28,31.22,61.43,0,29,0.001,0.013,-0.014
126,RECUPERANDO,15,15,30,0,23.668,22.844,24.479,0.238,23.55,0.211,23.786,0.237,0,30,0,5,0,0,0,46.95,158.43,75.28,31.13,61.47,0,29,0.001,0.012,-0.014
127,RECUPERANDO,15,15,30,0,23.669,22.853,24.475,0.235,23.549,0.208,23.788,0.234,0,30,0,5,0,0,0,46.99,157.69,75.28,31.05,61.5,0,29,0.001,0.012,-0.014
128,RECUPERANDO,15,15,30,0,23.67,22.862,24.472,0.232,23.549,0.204,23.791,0.231,0,30,0,5,0,0,0,47.02,156.97,75.28,30.97,61.54,0,29,0.001,0.012,-0.014
129,RECUPERANDO,15,15,30,0,23.671,22.871,24.469,0.229,23.548,0.201,23.793,0.228,0,30,0,5,0,0,0,47.05,156.24,75.28,30.89,61.57,0,29,0.001,0.012,-0.014
130,RECUPERANDO,15,15,30,0,23.671,22.88,24.465,0.226,23.547,0.198,23.795,0.225,0,30,0,5,0,0,0,47.09,155.53,75.28,30.81,61.61,0,29,0.001,0.012,-0.014
131,RECUPERANDO,15,15,30,0,23.672,22.889,24.461,0.224,23.547,0.194,23.798,0.222,0,30,0,5,0,0,0,47.13,154.82,75.28,30.74,61.65,0,29,0.001,0.012,-0.014
132,RECUPERANDO,15,15,30,0,23.673,22.898,24.458,0.221,23.546,0.191,23.8,0.219,1,31,60,5,0,0,0,47.16,154.12,75.28,30.66,61.72,0,29,0.001,0.011,-0.014
