segundo,estado_sim,num_cars,num_trucks,num_aggressive,num_cautious,avg_velocity,min_velocity,max_velocity,velocity_variance,car_mean_velocity,car_velocity_variance,truck_mean_velocity,truck_velocity_variance,throughput_per_second,cumulative_throughput,throughput_per_min,vehicles_cruising,vehicles_braking,vehicles_stopped,vehicles_accelerating,min_gap,max_gap,avg_gap,std_gap,median_gap,near_collisions,hard_brakes,avg_acceleration,max_acceleration,min_acceleration
25,RECUPERANDO,8,22,30,0,14.508,8.991,20.253,3.369,15.107,4.48,14.29,2.787,0,2,0,0,0,0,24,21.18,190.48,73.64,42.36,71.78,0,29,0.49,0.782,-0.333
26,RECUPERANDO,8,22,30,0,14.992,9.397,19.861,3.049,15.364,3.211,14.857,2.921,1,3,60,0,0,0,24,22.03,194.66,73.64,42.98,71.78,0,29,0.481,0.776,-0.43
27,RECUPERANDO,8,22,30,0,15.468,9.869,19.409,2.816,15.65,2.145,15.402,3.043,0,3,0,0,0,0,24,23.21,197.74,73.64,43.42,71.78,0,29,0.471,0.768,-0.461
28,RECUPERANDO,8,22,30,0,15.933,10.392,18.959,2.667,15.966,1.33,15.922,3.153,0,3,0,0,0,0,24,24.65,199.74,73.64,43.69,71.78,0,29,0.461,0.759,-0.433
29,RECUPERANDO,8,22,30,0,16.388,10.953,18.562,2.589,16.308,0.767,16.417,3.248,0,3,0,0,0,0,19,26.31,200.72,73.64,43.82,71.77,0,29,0.449,0.748,-0.363
30,RECUPERANDO,8,22,30,0,16.829,11.543,18.577,2.559,16.67,0.42,16.886,3.325,0,3,0,0,0,0,10,28.14,200.77,73.64,43.83,71.77,0,29,0.435,0.734,-0.267
31,RECUPERANDO,8,22,30,0,17.255,12.151,19.093,2.558,17.048,0.235,17.331,3.381,1,4,60,0,0,0,4,30.1,200.03,73.64,43.73,71.77,0,29,0.42,0.719,-0.162
32,RECUPERANDO,8,22,30,0,17.666,12.771,19.57,2.566,17.434,0.159,17.75,3.415,0,4,0,0,0,0,3,30.32,198.65,73.64,43.55,71.77,0,29,0.403,0.701,-0.059
33,RECUPERANDO,8,22,30,0,18.059,13.213,20.01,2.574,17.823,0.146,18.144,3.429,0,4,0,0,0,0,2,30.34,198.16,73.64,43.32,71.76,0,29,0.384,0.682,-0.07
34,RECUPERANDO,8,22,30,0,18.432,13.521,20.413,2.572,18.208,0.164,18.514,3.422,0,4,0,0,0,0,2,30.7,201.76,73.64,43.04,71.75,0,29,0.365,0.659,-0.059
35,RECUPERANDO,8,22,30,0,18.787,13.876,20.78,2.557,18.584,0.191,18.86,3.397,0,4,0,0,0,0,2,31.35,205.07,73.64,42.73,71.74,0,29,0.345,0.635,-0.03
36,RECUPERANDO,8,22,30,0,19.121,14.27,21.113,2.529,18.948,0.216,19.183,3.356,1,5,60,0,0,0,2,32.24,208.1,73.64,42.41,71.71,0,29,0.325,0.609,-0.044
37,RECUPERANDO,8,22,30,0,19.434,14.692,21.416,2.489,19.296,0.233,19.484,3.299,0,5,0,0,0,0,2,33.32,210.84,73.64,42.08,71.67,0,29,0.305,0.592,-0.078
38,RECUPERANDO,8,22,30,0,19.728,15.136,21.689,2.438,19.627,0.242,19.765,3.231,0,5,0,0,0,0,2,34.56,213.3,73.64,41.75,71.61,0,29,0.284,0.574,-0.094
39,RECUPERANDO,8,22,30,0,20.001,15.593,21.937,2.378,19.937,0.243,20.025,3.152,0,5,0,0,0,0,2,35.91,215.49,73.64,41.42,71.52,0,29,0.265,0.555,-0.093
40,RECUPERANDO,8,22,30,0,20.256,15.995,22.161,2.312,20.228,0.238,20.266,3.066,1,6,60,0,0,0,1,36.43,217.42,73.64,41.09,71.4,0,29,0.246,0.532,-0.077
41,RECUPERANDO,8,22,30,0,20.491,16.218,22.363,2.243,20.498,0.229,20.489,2.975,0,6,0,0,0,0,1,36.63,219.09,73.64,40.77,71.24,0,29,0.228,0.508,-0.062
42,RECUPERANDO,8,22,30,0,20.709,16.474,22.545,2.17,20.747,0.218,20.696,2.879,0,6,0,0,0,0,0,37.04,220.52,73.64,40.45,71.02,0,29,0.21,0.483,-0.086
43,RECUPERANDO,8,22,30,0,20.911,16.757,22.709,2.097,20.977,0.206,20.887,2.782,0,6,0,0,0,0,0,37.64,221.73,73.64,40.13,70.74,0,29,0.194,0.456,-0.099
44,RECUPERANDO,8,22,30,0,21.096,17.059,22.857,2.023,21.187,0.193,21.063,2.685,1,7,60,0,0,0,0,38.39,222.73,73.64,39.82,70.4,0,29,0.178,0.432,-0.101
45,RECUPERANDO,8,22,30,0,21.266,17.374,22.991,1.951,21.379,0.182,21.225,2.588,0,7,0,0,0,0,0,39.26,223.53,73.64,39.52,69.97,0,29,0.164,0.416,-0.093
46,RECUPERANDO,8,22,30,0,21.423,17.697,23.111,1.88,21.554,0.172,21.375,2.493,0,7,0,0,0,0,0,40.22,224.15,73.64,39.21,69.46,0,29,0.151,0.398,-0.078
47,RECUPERANDO,8,22,30,0,21.566,17.944,23.219,1.811,21.712,0.163,21.513,2.4,1,8,60,0,0,0,0,41.06,224.61,73.64,38.92,68.87,0,29,0.138,0.378,-0.083
48,RECUPERANDO,8,22,30,0,21.698,18.104,23.316,1.745,21.855,0.156,21.641,2.31,0,8,0,0,0,0,0,41.23,224.91,73.64,38.62,68.2,0,29,0.126,0.358,-0.092
49,RECUPERANDO,8,22,30,0,21.818,18.285,23.403,1.681,21.984,0.151,21.758,2.224,0,8,0,0,0,0,0,41.55,225.08,73.64,38.33,68.25,0,29,0.115,0.336,-0.095
50,RECUPERANDO,8,22,30,0,21.928,18.481,23.48,1.62,22.099,0.148,21.866,2.141,0,8,0,0,0,0,0,41.99,225.13,73.64,38.04,68.77,0,29,0.105,0.315,-0.092
51,RECUPERANDO,8,22,30,0,22.028,18.688,23.55,1.562,22.202,0.146,21.965,2.062,1,9,60,0,0,0,0,42.54,225.07,73.64,37.76,69.21,0,29,0.096,0.295,-0.084
52,RECUPERANDO,8,22,30,0,22.12,18.902,23.612,1.507,22.293,0.147,22.057,1.986,0,9,0,0,0,0,0,43.17,224.91,73.64,37.48,69.59,0,29,0.088,0.283,-0.072
53,RECUPERANDO,8,22,30,0,22.203,19.119,23.667,1.455,22.373,0.151,22.142,1.915,0,9,0,0,0,0,0,43.8,224.66,73.64,37.21,69.81,0,29,0.08,0.269,-0.079
54,RECUPERANDO,8,22,30,0,22.279,19.27,23.716,1.405,22.443,0.157,22.219,1.846,1,10,60,0,0,0,0,43.93,224.34,73.64,36.94,69.44,0,29,0.073,0.254,-0.082
55,RECUPERANDO,8,22,30,0,22.348,19.377,23.806,1.359,22.504,0.166,22.291,1.781,0,10,0,0,0,0,0,44.01,223.95,73.64,36.67,69.05,0,29,0.066,0.239,-0.082
56,RECUPERANDO,8,22,30,0,22.411,19.496,23.912,1.316,22.556,0.179,22.358,1.719,1,11,60,0,0,0,0,44.06,223.5,73.64,36.4,68.64,0,29,0.06,0.224,-0.078
57,RECUPERANDO,8,22,30,0,22.468,19.624,24.005,1.276,22.601,0.196,22.419,1.66,0,11,0,1,0,0,0,43.99,223.0,73.64,36.14,68.22,0,29,0.054,0.209,-0.072
58,RECUPERANDO,8,22,30,0,22.519,19.758,24.088,1.238,22.638,0.216,22.476,1.603,0,11,0,1,0,0,0,43.86,222.46,73.64,35.89,67.8,0,29,0.049,0.195,-0.064
59,RECUPERANDO,8,22,30,0,22.566,19.896,24.161,1.203,22.668,0.241,22.529,1.548,0,11,0,1,0,0,0,43.7,221.87,73.64,35.64,68.07,0,29,0.045,0.186,-0.067
60,RECUPERANDO,8,22,30,0,22.609,20.036,24.225,1.171,22.693,0.269,22.578,1.496,0,11,0,1,0,0,0,43.51,221.26,73.64,35.39,68.58,0,29,0.041,0.177,-0.068
61,RECUPERANDO,8,22,30,0,22.648,20.16,24.281,1.142,22.713,0.302,22.624,1.445,1,12,60,1,0,0,0,43.32,220.61,73.64,35.15,69.08,0,29,0.037,0.167,-0.068
62,RECUPERANDO,8,22,30,0,22.683,20.224,24.33,1.115,22.729,0.338,22.666,1.396,0,12,0,1,0,0,0,43.11,219.94,73.64,34.91,69.56,0,29,0.034,0.158,-0.065
63,RECUPERANDO,8,22,30,0,22.715,20.296,24.373,1.09,22.74,0.378,22.705,1.349,0,12,0,1,0,0,0,42.9,219.25,73.64,34.67,70.03,0,29,0.031,0.148,-0.062
64,RECUPERANDO,8,22,30,0,22.744,20.374,24.411,1.067,22.749,0.42,22.742,1.302,0,12,0,1,0,0,0,42.69,218.55,73.64,34.44,70.48,0,29,0.028,0.139,-0.062
65,RECUPERANDO,8,22,30,0,22.77,20.456,24.444,1.046,22.755,0.465,22.776,1.257,1,13,60,1,0,0,0,42.49,217.83,73.64,34.21,70.91,0,29,0.025,0.13,-0.06
66,RECUPERANDO,8,22,30,0,22.795,20.542,24.473,1.026,22.759,0.51,22.807,1.213,0,13,0,1,0,0,0,42.29,217.09,73.64,33.98,71.34,0,29,0.023,0.122,-0.057
67,RECUPERANDO,8,22,30,0,22.817,20.629,24.498,1.008,22.762,0.556,22.837,1.17,0,13,0,1,0,0,0,42.11,216.35,73.64,33.76,71.75,0,29,0.021,0.116,-0.057
68,RECUPERANDO,8,22,30,0,22.837,20.716,24.519,0.99,22.763,0.601,22.864,1.129,0,13,0,2,0,0,0,41.95,215.6,73.64,33.53,72.15,0,29,0.02,0.111,-0.056
69,RECUPERANDO,8,22,30,0,22.856,20.797,24.538,0.973,22.764,0.644,22.89,1.088,1,14,60,2,0,0,0,41.8,214.84,73.64,33.32,72.54,0,29,0.018,0.105,-0.053
70,RECUPERANDO,8,22,30,0,22.874,20.837,24.554,0.956,22.765,0.685,22.913,1.049,0,14,0,2,0,0,0,41.68,214.07,73.64,33.1,72.92,0,29,0.017,0.1,-0.054
71,RECUPERANDO,8,22,30,0,22.89,20.881,24.568,0.94,22.765,0.722,22.935,1.011,0,14,0,2,0,0,0,41.57,213.31,73.64,32.89,73.29,0,29,0.016,0.095,-0.056
72,RECUPERANDO,8,22,30,0,22.905,20.928,24.58,0.923,22.766,0.756,22.955,0.974,1,15,60,2,0,0,0,41.49,212.54,73.64,32.69,73.65,0,29,0.015,0.089,-0.058
73,RECUPERANDO,8,22,30,0,22.919,20.978,24.59,0.907,22.767,0.785,22.974,0.939,0,15,0,2,0,0,0,41.42,211.76,73.64,32.48,74.01,0,29,0.014,0.084,-0.059
74,RECUPERANDO,8,22,30,0,22.932,21.029,24.599,0.89,22.769,0.809,22.992,0.906,0,15,0,2,0,0,0,41.37,210.99,73.64,32.28,74.35,0,29,0.013,0.079,-0.06
75,RECUPERANDO,8,22,30,0,22.945,21.082,24.606,0.873,22.771,0.829,23.008,0.874,0,15,0,2,0,0,0,41.35,210.21,73.64,32.09,74.51,0,29,0.012,0.075,-0.06
76,RECUPERANDO,8,22,30,0,22.956,21.136,24.613,0.856,22.774,0.844,23.023,0.844,1,16,60,2,0,0,0,41.34,209.44,73.64,31.9,74.6,0,29,0.011,0.072,-0.06
77,RECUPERANDO,8,22,30,0,22.968,21.19,24.618,0.839,22.777,0.854,23.037,0.816,0,16,0,1,0,0,0,41.35,208.67,73.64,31.71,74.68,0,29,0.011,0.069,-0.059
78,RECUPERANDO,8,22,30,0,22.978,21.214,24.622,0.822,22.781,0.859,23.05,0.789,0,16,0,2,0,0,0,41.37,207.89,73.64,31.52,74.77,0,29,0.01,0.066,-0.057
79,RECUPERANDO,8,22,30,0,22.988,21.225,24.626,0.805,22.785,0.86,23.062,0.764,0,16,0,2,0,0,0,41.4,207.12,73.64,31.34,74.62,0,29,0.01,0.063,-0.055
80,RECUPERANDO,8,22,30,0,22.997,21.232,24.628,0.787,22.79,0.857,23.073,0.741,1,17,60,2,0,0,0,41.42,206.35,73.64,31.17,74.06,0,29,0.009,0.06,-0.053
81,RECUPERANDO,8,22,30,0,23.006,21.237,24.631,0.77,22.795,0.85,23.083,0.719,0,17,0,2,0,0,0,41.44,205.58,73.64,30.99,73.53,0,29,0.009,0.057,-0.05
82,RECUPERANDO,8,22,30,0,23.014,21.246,24.632,0.753,22.801,0.84,23.092,0.699,0,17,0,2,0,0,0,41.47,204.81,73.64,30.82,73.03,0,29,0.008,0.055,-0.047
83,RECUPERANDO,8,22,30,0,23.022,21.258,24.633,0.736,22.806,0.827,23.101,0.68,1,18,60,2,0,0,0,41.51,204.05,73.64,30.66,72.55,0,29,0.008,0.052,-0.044
84,RECUPERANDO,8,22,30,0,23.03,21.274,24.634,0.719,22.812,0.811,23.109,0.662,0,18,0,2,0,0,0,41.56,203.28,73.64,30.5,72.62,0,29,0.007,0.05,-0.041
85,RECUPERANDO,8,22,30,0,23.037,21.293,24.634,0.703,22.819,0.794,23.117,0.646,0,18,0,2,0,0,0,41.62,202.52,73.64,30.34,72.87,0,29,0.007,0.048,-0.041
86,RECUPERANDO,8,22,30,0,23.044,21.315,24.634,0.687,22.825,0.775,23.124,0.631,0,18,0,2,0,0,0,41.69,201.76,73.64,30.18,72.77,0,29,0.007,0.045,-0.041
87,RECUPERANDO,8,22,30,0,23.051,21.339,24.634,0.671,22.831,0.755,23.131,0.616,1,19,60,2,0,0,0,41.76,201.01,73.64,30.03,72.66,0,29,0.006,0.044,-0.04
88,RECUPERANDO,8,22,30,0,23.057,21.365,24.634,0.655,22.838,0.734,23.137,0.603,0,19,0,2,0,0,0,41.84,200.25,73.64,29.88,72.55,0,29,0.006,0.042,-0.04
89,RECUPERANDO,8,22,30,0,23.063,21.392,24.633,0.641,22.844,0.712,23.143,0.591,0,19,0,2,0,0,0,41.93,199.5,73.64,29.73,72.45,0,29,0.006,0.041,-0.039
90,RECUPERANDO,8,22,30,0,23.069,21.421,24.632,0.626,22.85,0.69,23.148,0.579,0,19,0,2,0,0,0,42.02,198.75,73.64,29.59,72.35,0,29,0.006,0.039,-0.037
91,RECUPERANDO,8,22,30,0,23.074,21.45,24.631,0.612,22.856,0.668,23.153,0.568,1,20,60,2,0,0,0,42.11,198.0,73.64,29.45,72.25,0,29,0.005,0.038,-0.036
92,RECUPERANDO,8,22,30,0,23.079,21.48,24.63,0.599,22.862,0.646,23.158,0.558,0,20,0,2,0,0,0,42.21,197.26,73.64,29.31,72.16,0,29,0.005,0.037,-0.035
93,RECUPERANDO,8,22,30,0,23.084,21.511,24.628,0.586,22.868,0.625,23.163,0.548,0,20,0,2,0,0,0,42.3,196.51,73.64,29.18,72.08,0,29,0.005,0.036,-0.033
94,RECUPERANDO,8,22,30,0,23.089,21.542,24.627,0.573,22.873,0.603,23.167,0.539,0,20,0,2,0,0,0,42.4,195.77,73.64,29.04,71.85,0,29,0.005,0.034,-0.031
95,RECUPERANDO,8,22,30,0,23.093,21.573,24.625,0.561,22.879,0.583,23.172,0.531,1,21,60,2,0,0,0,42.5,195.03,73.64,28.91,71.46,0,29,0.004,0.033,-0.03
96,RECUPERANDO,8,22,30,0,23.098,21.605,24.623,0.55,22.884,0.562,23.175,0.523,0,21,0,2,0,0,0,42.6,194.3,73.64,28.78,71.42,0,29,0.004,0.032,-0.028
97,RECUPERANDO,8,22,30,0,23.102,21.636,24.621,0.539,22.889,0.543,23.179,0.515,0,21,0,2,0,0,0,42.7,193.56,73.64,28.66,71.38,0,29,0.004,0.031,-0.028
98,RECUPERANDO,8,22,30,0,23.106,21.667,24.619,0.528,22.894,0.524,23.183,0.508,1,22,60,2,0,0,0,42.8,192.83,73.64,28.53,71.33,0,29,0.004,0.031,-0.028
99,RECUPERANDO,8,22,30,0,23.11,21.697,24.617,0.518,22.899,0.506,23.186,0.501,0,22,0,2,0,0,0,42.9,192.1,73.64,28.41,71.29,0,29,0.004,0.031,-0.028
100,RECUPERANDO,8,22,30,0,23.113,21.728,24.615,0.509,22.903,0.489,23.19,0.494,0,22,0,2,0,0,0,42.99,191.38,73.64,28.29,71.24,0,29,0.004,0.03,-0.027
101,RECUPERANDO,8,22,30,0,23.117,21.758,24.613,0.499,22.907,0.473,23.193,0.487,1,23,60,2,0,0,0,43.09,190.65,73.64,28.17,71.2,0,29,0.003,0.03,-0.027
102,RECUPERANDO,8,22,30,0,23.12,21.787,24.611,0.491,22.912,0.457,23.196,0.481,0,23,0,2,0,0,0,43.19,189.93,73.64,28.06,71.16,0,29,0.003,0.029,-0.027
103,RECUPERANDO,8,22,30,0,23.123,21.816,24.608,0.482,22.916,0.442,23.199,0.475,0,23,0,2,0,0,0,43.28,189.2,73.64,27.94,71.12,0,29,0.003,0.029,-0.027
104,RECUPERANDO,8,22,30,0,23.127,21.845,24.606,0.474,22.92,0.428,23.202,0.47,1,24,60,2,0,0,0,43.37,188.49,73.64,27.83,71.08,0,29,0.003,0.028,-0.026
105,RECUPERANDO,8,22,30,0,23.13,21.873,24.603,0.466,22.924,0.415,23.205,0.464,0,24,0,2,0,0,0,43.47,187.77,73.64,27.72,71.04,0,29,0.003,0.028,-0.026
106,RECUPERANDO,8,22,30,0,23.133,21.9,24.601,0.459,22.928,0.403,23.207,0.459,1,25,60,2,0,0,0,43.56,187.05,73.64,27.61,71.01,0,29,0.003,0.027,-0.025
107,RECUPERANDO,8,22,30,0,23.136,21.927,24.598,0.452,22.931,0.391,23.21,0.454,0,25,0,2,0,0,0,43.65,186.34,73.64,27.5,70.99,0,29,0.003,0.027,-0.025
108,RECUPERANDO,8,22,30,0,23.138,21.954,24.596,0.445,22.935,0.38,23.212,0.449,1,26,60,2,0,0,0,43.73,185.62,73.64,27.39,70.96,0,29,0.003,0.026,-0.024
109,RECUPERANDO,8,22,30,0,23.141,21.98,24.593,0.439,22.939,0.369,23.215,0.444,0,26,0,2,0,0,0,43.82,184.91,73.64,27.28,70.94,0,29,0.003,0.026,-0.023
110,RECUPERANDO,8,22,30,0,23.144,22.005,24.591,0.432,22.942,0.359,23.217,0.439,0,26,0,2,0,0,0,43.9,184.2,73.64,27.18,71.18,0,29,0.003,0.025,-0.022
111,RECUPERANDO,8,22,30,0,23.146,22.03,24.588,0.426,22.946,0.349,23.219,0.435,0,26,0,2,0,0,0,43.99,183.5,73.64,27.08,71.48,0,29,0.003,0.025,-0.022
112,RECUPERANDO,8,22,30,0,23.149,22.048,24.585,0.421,22.949,0.34,23.221,0.43,0,26,0,2,0,0,0,44.07,182.79,73.64,26.97,71.78,0,29,0.002,0.024,-0.022
113,RECUPERANDO,8,22,30,0,23.151,22.06,24.582,0.415,22.953,0.332,23.223,0.426,1,27,60,2,0,0,0,44.15,182.09,73.64,26.87,72.08,0,29,0.002,0.024,-0.022
114,RECUPERANDO,8,22,30,0,23.154,22.073,24.58,0.41,22.956,0.324,23.225,0.422,0,27,0,2,0,0,0,44.23,181.38,73.64,26.77,72.37,0,29,0.002,0.023,-0.022
115,RECUPERANDO,8,22,30,0,23.156,22.086,24.577,0.405,22.959,0.316,23.227,0.418,0,27,0,2,0,0,0,44.31,180.68,73.64,26.67,72.6,0,29,0.002,0.023,-0.022
116,RECUPERANDO,8,22,30,0,23.158,22.099,24.574,0.4,22.963,0.309,23.229,0.414,0,27,0,2,0,0,0,44.39,179.98,73.64,26.58,72.53,0,29,0.002,0.022,-0.021
117,RECUPERANDO,8,22,30,0,23.161,22.113,24.571,0.395,22.966,0.302,23.231,0.41,1,28,60,2,0,0,0,44.46,179.28,73.64,26.48,72.47,0,29,0.002,0.022,-0.021
118,RECUPERANDO,8,22,30,0,23.163,22.127,24.568,0.39,22.97,0.295,23.233,0.406,0,28,0,2,0,0,0,44.54,178.58,73.64,26.39,72.4,0,29,0.002,0.021,-0.021
119,RECUPERANDO,8,22,30,0,23.165,22.141,24.565,0.386,22.973,0.289,23.235,0.403,0,28,0,2,0,0,0,44.61,177.89,73.64,26.29,72.34,0,29,0.002,0.021,-0.02
120,RECUPERANDO,8,22,30,0,23.167,22.155,24.562,0.381,22.976,0.282,23.237,0.399,1,29,60,2,0,0,0,44.68,177.19,73.64,26.2,72.28,0,29,0.002,0.021,-0.02
121,RECUPERANDO,8,22,30,0,23.169,22.169,24.559,0.377,22.98,0.277,23.238,0.396,0,29,0,2,0,0,0,44.75,176.5,73.64,26.11,72.23,0,29,0.002,0.02,-0.02
122,RECUPERANDO,8,22,30,0,23.171,22.183,24.556,0.373,22.983,0.271,23.24,0.392,0,29,0,2,0,0,0,44.82,175.81,73.64,26.02,72.17,0,29,0.002,0.02,-0.019
123,RECUPERANDO,8,22,30,0,23.173,22.197,24.552,0.369,22.987,0.265,23.241,0.389,0,29,0,2,0,0,0,44.89,175.11,73.64,25.93,72.12,0,29,0.002,0.019,-0.019
124,RECUPERANDO,8,22,30,0,23.176,22.211,24.549,0.365,22.99,0.26,23.243,0.386,1,30,60,2,0,0,0,44.96,174.42,73.64,25.84,72.07,0,29,0.002,0.019,-0.018
125,RECUPERANDO,8,22,30,0,23.178,22.226,24.546,0.361,22.994,0.255,23.244,0.383,0,30,0,2,0,0,0,45.03,173.73,73.64,25.75,72.03,0,29,0.002,0.019,-0.018
126,RECUPERANDO,8,22,30,0,23.18,22.24,24.543,0.357,22.997,0.249,23.246,0.38,0,30,0,2,0,0,0,45.09,173.04,73.64,25.66,71.99,0,29,0.002,0.018,-0.017
127,RECUPERANDO,8,22,30,0,23.181,22.247,24.539,0.354,23.0,0.244,23.247,0.377,0,30,0,2,0,0,0,45.16,172.36,73.64,25.57,71.95,0,29,0.002,0.018,-0.017
128,RECUPERANDO,8,22,30,0,23.183,22.253,24.536,0.35,23.004,0.24,23.249,0.375,0,30,0,2,0,0,0,45.22,171.67,73.64,25.49,71.91,0,29,0.002,0.018,-0.017
129,RECUPERANDO,8,22,30,0,23.185,22.261,24.533,0.347,23.007,0.235,23.25,0.372,0,30,0,2,0,0,0,45.27,170.99,73.64,25.41,71.88,0,29,0.002,0.017,-0.016
130,RECUPERANDO,8,22,30,0,23.187,22.268,24.529,0.343,23.011,0.23,23.251,0.369,0,30,0,2,0,0,0,45.25,170.3,73.64,25.32,71.86,0,29,0.002,0.017,-0.016
131,RECUPERANDO,8,22,30,0,23.189,22.276,24.526,0.34,23.014,0.225,23.253,0.367,0,30,0,2,0,0,0,45.23,169.62,73.64,25.24,72.09,0,29,0.002,0.017,-0.016
132,RECUPERANDO,8,22,30,0,23.191,22.284,24.522,0.337,23.018,0.221,23.254,0.364,1,31,60,3,0,0,0,45.22,168.93,73.64,25.16,72.05,0,29,0.002,0.017,-0.016
