segundo,estado_sim,num_cars,num_trucks,num_aggressive,num_cautious,avg_velocity,min_velocity,max_velocity,velocity_variance,throughput_per_second,cumulative_throughput,throughput_per_min,vehicles_cruising,vehicles_braking,vehicles_stopped,vehicles_accelerating,min_gap,avg_gap,near_collisions,hard_brakes,avg_acceleration,max_acceleration,min_acceleration
1,ESTABILIZANDO,19,19,0,38,0.36,0.36,0.36,0.0,1,1,60,0,0,38,0,54.14,57.64,0,0,0.36,0.36,0.36
2,ESTABILIZANDO,19,19,0,38,0.72,0.72,0.72,0.0,0,1,0,0,0,38,0,54.14,57.64,0,0,0.36,0.36,0.36
3,ESTABILIZANDO,19,19,0,38,1.08,1.08,1.08,0.0,0,1,0,0,0,0,0,54.14,57.64,0,0,0.36,0.36,0.36
4,ESTABILIZANDO,19,19,0,38,1.44,1.44,1.44,0.0,0,1,0,0,0,0,0,54.14,57.64,0,0,0.36,0.36,0.36
5,ESTABILIZANDO,19,19,0,38,1.8,1.8,1.8,0.0,0,1,0,0,0,0,0,54.14,57.64,0,0,0.36,0.36,0.36
6,ESTABILIZANDO,19,19,0,38,2.16,2.16,2.16,0.0,0,1,0,0,0,0,0,54.14,57.64,0,0,0.36,0.36,0.36
7,ESTABILIZANDO,19,19,0,38,2.52,2.52,2.52,0.0,0,1,0,0,0,0,0,54.14,57.64,0,0,0.36,0.36,0.36
8,FRENANDO,19,19,0,38,3.577,0.0,3.68,0.346,0,1,0,0,1,1,37,51.14,57.64,0,10,0.799,1.152,-12.0
9,FRENANDO,19,19,0,38,4.678,0.0,4.822,0.592,0,1,0,0,1,1,37,46.93,57.64,0,20,0.774,1.132,-12.0
10,FRENANDO,19,19,0,38,5.751,0.0,5.941,0.898,0,1,0,0,1,1,37,41.78,57.64,0,30,0.742,1.108,-12.0
11,FRENANDO,19,19,0,38,6.789,0.0,7.034,1.266,0,1,0,0,1,1,36,35.9,57.64,0,40,0.703,1.081,-12.0
12,FRENANDO,19,19,0,38,7.783,0.0,8.098,1.715,0,1,0,0,1,1,36,29.63,57.64,0,50,0.656,1.049,-12.0
13,RECUPERANDO,19,19,0,38,8.76,1.196,9.128,1.769,0,1,0,0,0,0,37,24.06,57.64,0,50,0.955,1.196,-0.294
14,RECUPERANDO,19,19,0,38,9.688,2.392,10.121,1.906,0,1,0,0,0,0,37,19.98,57.64,0,50,0.906,1.197,-0.37
15,RECUPERANDO,19,19,0,38,10.567,3.589,11.072,2.103,0,1,0,0,0,0,36,17.46,57.64,0,50,0.856,1.196,-0.264
16,RECUPERANDO,19,19,0,38,11.395,4.785,11.979,2.311,0,1,0,0,0,0,36,16.36,57.64,0,50,0.805,1.195,-0.042
17,RECUPERANDO,19,19,0,38,12.171,5.392,12.837,2.494,0,1,0,0,0,0,36,16.47,57.64,0,50,0.751,1.192,-0.196
18,RECUPERANDO,19,19,0,38,12.891,5.73,13.644,2.645,1,2,60,0,0,0,35,17.55,57.64,0,50,0.695,1.186,-0.35
19,RECUPERANDO,19,19,0,38,13.555,6.267,14.397,2.766,0,2,0,0,0,0,36,19.35,57.64,0,50,0.639,1.175,-0.375
20,RECUPERANDO,19,19,0,38,14.164,6.955,15.094,2.862,0,2,0,0,0,0,35,21.71,57.64,0,50,0.584,1.159,-0.29
21,RECUPERANDO,19,19,0,38,14.717,7.751,15.734,2.932,0,2,0,0,0,0,35,24.47,57.64,0,50,0.529,1.135,-0.312
22,RECUPERANDO,19,19,0,38,15.218,8.621,16.316,2.975,0,2,0,0,0,0,15,25.06,57.64,0,50,0.477,1.102,-0.42
23,RECUPERANDO,19,19,0,38,15.668,9.169,16.839,2.991,1,3,60,0,0,0,2,25.09,57.64,0,50,0.428,1.06,-0.431
24,RECUPERANDO,19,19,0,38,16.071,9.482,17.302,2.98,0,3,0,0,0,0,2,25.83,57.64,0,50,0.382,1.007,-0.36
25,RECUPERANDO,19,19,0,38,16.43,9.938,17.703,2.942,0,3,0,0,0,0,3,27.12,57.64,0,50,0.34,0.963,-0.347
26,RECUPERANDO,19,19,0,38,16.747,10.508,18.037,2.88,1,4,60,0,0,0,3,28.85,57.64,0,50,0.3,0.956,-0.393
27,RECUPERANDO,19,19,0,38,17.028,11.162,18.298,2.799,0,4,0,0,0,0,3,29.84,57.64,0,50,0.264,0.938,-0.38
28,RECUPERANDO,19,19,0,38,17.274,11.485,18.477,2.705,0,4,0,0,0,0,3,29.98,57.64,0,50,0.232,0.909,-0.362
29,RECUPERANDO,19,19,0,38,17.49,11.763,18.675,2.602,0,4,0,0,0,0,3,30.64,57.64,0,50,0.203,0.869,-0.402
30,RECUPERANDO,19,19,0,38,17.679,12.153,18.869,2.497,1,5,60,0,0,0,3,31.73,57.64,0,50,0.178,0.819,-0.396
31,RECUPERANDO,19,19,0,38,17.845,12.631,19.099,2.392,0,5,0,0,0,0,3,33.16,57.64,0,50,0.156,0.78,-0.38
32,RECUPERANDO,19,19,0,38,17.99,13.077,19.523,2.292,0,5,0,0,0,0,3,34.75,57.64,0,50,0.137,0.766,-0.411
33,RECUPERANDO,19,19,0,38,18.117,13.246,19.878,2.198,1,6,60,0,0,0,3,35.08,57.64,0,50,0.12,0.741,-0.407
34,RECUPERANDO,19,19,0,38,18.229,13.505,20.17,2.112,0,6,0,0,0,0,3,35.1,57.64,0,50,0.106,0.706,-0.379
35,RECUPERANDO,19,19,0,38,18.328,13.838,20.408,2.033,0,6,0,0,0,0,2,34.85,57.64,0,50,0.094,0.662,-0.404
36,RECUPERANDO,19,19,0,38,18.416,13.988,20.598,1.961,0,6,0,0,0,0,2,34.95,57.64,0,50,0.083,0.633,-0.402
37,RECUPERANDO,19,19,0,38,18.494,14.138,20.748,1.895,1,7,60,0,0,0,2,35.35,57.64,0,50,0.074,0.617,-0.374
38,RECUPERANDO,19,19,0,38,18.565,14.361,20.865,1.832,0,7,0,0,0,0,1,36.0,57.64,0,50,0.067,0.592,-0.326
39,RECUPERANDO,19,19,0,38,18.628,14.643,20.954,1.773,0,7,0,0,0,0,1,36.6,57.64,0,50,0.06,0.559,-0.284
40,RECUPERANDO,19,19,0,38,18.684,14.74,21.019,1.716,1,8,60,0,0,0,1,36.72,57.64,0,50,0.054,0.52,-0.284
41,RECUPERANDO,19,19,0,38,18.736,14.871,21.066,1.661,0,8,0,0,0,0,0,37.08,57.64,0,50,0.049,0.477,-0.269
42,RECUPERANDO,19,19,0,38,18.782,15.061,21.154,1.607,0,8,0,0,0,0,0,37.64,57.64,0,50,0.045,0.431,-0.27
43,RECUPERANDO,19,19,0,38,18.824,15.288,21.246,1.555,1,9,60,0,0,0,0,38.03,57.64,0,50,0.041,0.405,-0.269
44,RECUPERANDO,19,19,0,38,18.863,15.346,21.311,1.504,0,9,0,0,0,0,0,38.17,57.64,0,50,0.037,0.39,-0.257
45,RECUPERANDO,19,19,0,38,18.899,15.461,21.355,1.455,0,9,0,0,0,0,0,38.5,57.64,0,50,0.034,0.381,-0.234
46,RECUPERANDO,19,19,0,38,18.931,15.625,21.38,1.405,1,10,60,0,0,0,0,39.0,57.64,0,50,0.031,0.366,-0.204
47,RECUPERANDO,19,19,0,38,18.961,15.829,21.392,1.357,0,10,0,0,0,0,0,39.65,57.64,0,50,0.029,0.346,-0.189
48,RECUPERANDO,19,19,0,38,18.989,16.064,21.391,1.309,0,10,0,0,0,0,0,40.4,57.64,0,50,0.027,0.331,-0.184
49,RECUPERANDO,19,19,0,38,19.014,16.199,21.381,1.262,0,10,0,0,0,0,0,41.22,57.64,0,50,0.025,0.324,-0.172
50,RECUPERANDO,19,19,0,38,19.038,16.289,21.401,1.216,1,11,60,0,0,0,0,40.99,57.64,0,50,0.023,0.312,-0.155
51,RECUPERANDO,19,19,0,38,19.06,16.41,21.422,1.171,0,11,0,0,0,0,0,40.91,57.64,0,50,0.021,0.297,-0.134
52,RECUPERANDO,19,19,0,38,19.08,16.449,21.431,1.128,0,11,0,0,0,0,0,40.96,57.64,0,50,0.02,0.283,-0.13
53,RECUPERANDO,19,19,0,38,19.099,16.502,21.429,1.086,0,11,0,0,0,0,0,41.14,57.64,0,50,0.018,0.278,-0.124
54,RECUPERANDO,19,19,0,38,19.116,16.587,21.419,1.047,1,12,60,0,0,0,0,41.41,57.64,0,50,0.017,0.269,-0.122
55,RECUPERANDO,19,19,0,38,19.132,16.696,21.402,1.011,0,12,0,0,0,0,0,41.78,57.64,0,50,0.015,0.257,-0.121
56,RECUPERANDO,19,19,0,38,19.147,16.827,21.38,0.977,0,12,0,0,0,0,0,42.22,57.64,0,50,0.014,0.243,-0.117
57,RECUPERANDO,19,19,0,38,19.161,16.974,21.376,0.945,1,13,60,0,0,0,0,42.71,57.64,0,50,0.013,0.228,-0.109
58,RECUPERANDO,19,19,0,38,19.173,17.053,21.377,0.916,0,13,0,0,0,0,0,43.25,57.64,0,50,0.012,0.212,-0.099
59,RECUPERANDO,19,19,0,38,19.184,17.109,21.371,0.889,0,13,0,0,0,0,0,43.81,57.64,0,50,0.011,0.195,-0.089
60,RECUPERANDO,19,19,0,38,19.195,17.182,21.359,0.864,1,14,60,0,0,0,0,44.39,57.64,0,50,0.01,0.179,-0.087
61,RECUPERANDO,19,19,0,38,19.204,17.269,21.341,0.841,0,14,0,0,0,0,0,44.48,57.64,0,50,0.009,0.171,-0.083
62,RECUPERANDO,19,19,0,38,19.213,17.367,21.319,0.82,0,14,0,0,0,0,0,44.3,57.64,0,50,0.008,0.169,-0.083
63,RECUPERANDO,19,19,0,38,19.22,17.43,21.293,0.8,0,14,0,0,0,0,0,44.18,57.64,0,50,0.008,0.165,-0.082
64,RECUPERANDO,19,19,0,38,19.228,17.465,21.264,0.782,1,15,60,0,0,0,0,44.12,57.64,0,50,0.007,0.159,-0.079
65,RECUPERANDO,19,19,0,38,19.234,17.502,21.232,0.764,0,15,0,0,0,0,0,44.1,57.64,0,50,0.006,0.152,-0.078
66,RECUPERANDO,19,19,0,38,19.24,17.512,21.198,0.748,0,15,0,0,0,0,0,44.14,57.64,0,50,0.006,0.144,-0.077
67,RECUPERANDO,19,19,0,38,19.245,17.535,21.162,0.732,1,16,60,0,0,0,0,44.22,57.64,0,50,0.005,0.136,-0.075
68,RECUPERANDO,19,19,0,38,19.25,17.569,21.125,0.716,0,16,0,0,0,0,0,44.34,57.64,0,50,0.005,0.128,-0.072
69,RECUPERANDO,19,19,0,38,19.255,17.613,21.085,0.701,0,16,0,0,0,0,0,44.5,57.64,0,50,0.004,0.119,-0.067
70,RECUPERANDO,19,19,0,38,19.259,17.665,21.045,0.686,1,17,60,0,0,0,0,44.69,57.64,0,50,0.004,0.111,-0.062
71,RECUPERANDO,19,19,0,38,19.263,17.724,21.004,0.672,0,17,0,0,0,0,0,44.9,57.64,0,50,0.004,0.105,-0.061
72,RECUPERANDO,19,19,0,38,19.267,17.79,20.961,0.657,0,17,0,0,0,0,0,45.13,57.64,0,50,0.004,0.1,-0.06
73,RECUPERANDO,19,19,0,38,19.27,17.809,20.918,0.643,0,17,0,0,0,0,0,45.23,57.64,0,50,0.003,0.096,-0.057
74,RECUPERANDO,19,19,0,38,19.273,17.836,20.875,0.629,1,18,60,0,0,0,0,45.21,57.64,0,50,0.003,0.091,-0.054
75,RECUPERANDO,19,19,0,38,19.276,17.841,20.831,0.614,0,18,0,0,0,0,0,45.23,57.64,0,50,0.003,0.086,-0.05
76,RECUPERANDO,19,19,0,38,19.279,17.852,20.787,0.6,0,18,0,0,0,0,0,45.27,57.64,0,50,0.003,0.082,-0.048
77,RECUPERANDO,19,19,0,38,19.282,17.87,20.742,0.586,0,18,0,0,0,0,0,45.34,57.64,0,50,0.003,0.077,-0.047
78,RECUPERANDO,19,19,0,38,19.284,17.891,20.698,0.572,1,19,60,0,0,0,0,45.4,57.64,0,50,0.002,0.076,-0.046
79,RECUPERANDO,19,19,0,38,19.286,17.896,20.653,0.558,0,19,0,0,0,0,0,45.42,57.64,0,50,0.002,0.074,-0.044
80,RECUPERANDO,19,19,0,38,19.288,17.907,20.636,0.544,0,19,0,0,0,0,0,45.46,57.64,0,50,0.002,0.073,-0.044
81,RECUPERANDO,19,19,0,38,19.29,17.925,20.631,0.53,1,20,60,0,0,0,0,45.53,57.64,0,50,0.002,0.071,-0.044
82,RECUPERANDO,19,19,0,38,19.292,17.949,20.624,0.517,0,20,0,0,0,0,0,45.61,57.64,0,50,0.002,0.069,-0.044
83,RECUPERANDO,19,19,0,38,19.294,17.978,20.616,0.504,0,20,0,0,0,0,0,45.72,57.64,0,50,0.002,0.067,-0.043
84,RECUPERANDO,19,19,0,38,19.295,18.011,20.61,0.491,0,20,0,0,0,0,0,45.84,57.64,0,50,0.001,0.065,-0.043
85,RECUPERANDO,19,19,0,38,19.297,18.048,20.606,0.479,1,21,60,0,0,0,0,45.97,57.64,0,50,0.001,0.062,-0.042
86,RECUPERANDO,19,19,0,38,19.298,18.088,20.602,0.467,0,21,0,0,0,0,0,46.12,57.64,0,50,0.001,0.06,-0.042
87,RECUPERANDO,19,19,0,38,19.299,18.114,20.596,0.456,0,21,0,0,0,0,0,46.27,57.64,0,50,0.001,0.058,-0.041
88,RECUPERANDO,19,19,0,38,19.3,18.129,20.589,0.444,0,21,0,0,0,0,0,46.43,57.64,0,50,0.001,0.055,-0.04
89,RECUPERANDO,19,19,0,38,19.301,18.148,20.581,0.434,1,22,60,0,0,0,0,46.6,57.64,0,50,0.001,0.053,-0.039
90,RECUPERANDO,19,19,0,38,19.301,18.17,20.576,0.423,0,22,0,0,0,0,0,46.78,57.64,0,50,0.001,0.052,-0.038
91,RECUPERANDO,19,19,0,38,19.302,18.195,20.573,0.414,0,22,0,0,0,0,0,46.95,57.64,0,50,0.001,0.051,-0.037
92,RECUPERANDO,19,19,0,38,19.302,18.223,20.568,0.404,1,23,60,0,0,0,0,47.13,57.64,0,50,0.0,0.05,-0.036
