segundo,estado_sim,num_cars,num_trucks,num_aggressive,num_cautious,avg_velocity,min_velocity,max_velocity,velocity_variance,throughput_per_second,cumulative_throughput,throughput_per_min,vehicles_cruising,vehicles_braking,vehicles_stopped,vehicles_accelerating,min_gap,avg_gap,near_collisions,hard_brakes,avg_acceleration,max_acceleration,min_acceleration
48,RECUPERANDO,35,3,9,29,21.535,17.774,24.358,2.267,0,11,0,0,0,0,0,25.16,60.59,0,50,0.038,0.395,-0.314
49,RECUPERANDO,35,3,9,29,21.57,17.952,24.306,2.134,1,12,60,0,0,0,0,25.4,60.59,0,50,0.034,0.366,-0.327
50,RECUPERANDO,35,3,9,29,21.603,18.167,24.244,2.015,1,13,60,0,0,0,0,25.72,60.59,0,50,0.031,0.342,-0.329
51,RECUPERANDO,35,3,9,29,21.632,18.407,24.175,1.91,0,13,0,0,0,0,0,26.1,60.59,0,50,0.029,0.32,-0.319
52,RECUPERANDO,35,3,9,29,21.66,18.543,24.113,1.817,0,13,0,0,0,0,0,26.52,60.59,0,50,0.026,0.296,-0.299
53,RECUPERANDO,35,3,9,29,21.685,18.643,24.109,1.732,0,13,0,0,0,0,0,26.96,60.59,0,50,0.025,0.28,-0.27
54,RECUPERANDO,35,3,9,29,21.709,18.774,24.097,1.654,1,14,60,0,0,0,0,27.42,60.59,0,50,0.023,0.269,-0.248
55,RECUPERANDO,35,3,9,29,21.732,18.929,24.076,1.581,0,14,0,1,0,0,0,27.3,60.59,0,50,0.022,0.265,-0.246
56,RECUPERANDO,35,3,9,29,21.753,19.102,24.048,1.51,0,14,0,1,0,0,0,27.1,60.59,0,50,0.021,0.256,-0.238
57,RECUPERANDO,35,3,9,29,21.774,19.161,24.014,1.44,1,15,60,1,0,0,0,26.99,60.59,0,50,0.02,0.245,-0.224
58,RECUPERANDO,35,3,9,29,21.794,19.238,23.975,1.371,0,15,0,1,0,0,0,26.95,60.59,0,50,0.019,0.232,-0.204
59,RECUPERANDO,35,3,9,29,21.812,19.28,23.931,1.303,0,15,0,1,0,0,0,26.98,60.59,0,50,0.019,0.218,-0.185
60,RECUPERANDO,35,3,9,29,21.831,19.342,23.883,1.235,0,15,0,1,0,0,0,27.06,60.59,0,50,0.018,0.203,-0.183
61,RECUPERANDO,35,3,9,29,21.848,19.423,23.831,1.168,1,16,60,1,0,0,0,27.2,60.59,0,50,0.017,0.188,-0.177
62,RECUPERANDO,35,3,9,29,21.864,19.467,23.776,1.102,0,16,0,1,0,0,0,27.37,60.59,0,50,0.016,0.182,-0.168
63,RECUPERANDO,35,3,9,29,21.88,19.535,23.743,1.037,0,16,0,1,0,0,0,27.45,60.59,0,50,0.015,0.174,-0.155
64,RECUPERANDO,35,3,9,29,21.895,19.621,23.726,0.975,1,17,60,1,0,0,0,27.58,60.59,0,50,0.015,0.165,-0.14
65,RECUPERANDO,35,3,9,29,21.91,19.723,23.705,0.916,0,17,0,1,0,0,0,27.75,60.59,0,50,0.014,0.156,-0.137
66,RECUPERANDO,35,3,9,29,21.923,19.836,23.68,0.859,0,17,0,1,0,0,0,27.94,60.59,0,50,0.013,0.146,-0.133
67,RECUPERANDO,35,3,9,29,21.936,19.957,23.652,0.806,0,17,0,1,0,0,0,28.15,60.59,0,50,0.012,0.138,-0.127
68,RECUPERANDO,35,3,9,29,21.948,20.084,23.621,0.756,1,18,60,1,0,0,0,28.37,60.59,0,50,0.012,0.136,-0.119
69,RECUPERANDO,35,3,9,29,21.959,20.145,23.587,0.71,0,18,0,1,0,0,0,28.6,60.59,0,50,0.011,0.133,-0.109
70,RECUPERANDO,35,3,9,29,21.97,20.202,23.55,0.666,0,18,0,1,0,0,0,28.84,60.59,0,50,0.01,0.129,-0.104
71,RECUPERANDO,35,3,9,29,21.98,20.268,23.511,0.627,1,19,60,1,0,0,0,29.07,60.59,0,50,0.01,0.127,-0.101
72,RECUPERANDO,35,3,9,29,21.99,20.343,23.47,0.59,0,19,0,1,0,0,0,29.3,60.59,0,50,0.009,0.124,-0.098
73,RECUPERANDO,35,3,9,29,21.998,20.424,23.45,0.556,0,19,0,1,0,0,0,29.53,60.59,0,50,0.008,0.12,-0.092
74,RECUPERANDO,35,3,9,29,22.006,20.508,23.434,0.525,1,20,60,1,0,0,0,29.75,60.59,0,50,0.008,0.115,-0.086
75,RECUPERANDO,35,3,9,29,22.014,20.568,23.416,0.496,0,20,0,1,0,0,0,29.96,60.59,0,50,0.007,0.11,-0.079
76,RECUPERANDO,35,3,9,29,22.021,20.603,23.396,0.47,0,20,0,1,0,0,0,30.17,60.59,0,50,0.007,0.105,-0.078
77,RECUPERANDO,35,3,9,29,22.028,20.646,23.373,0.447,1,21,60,1,0,0,0,30.36,60.59,0,50,0.006,0.1,-0.076
78,RECUPERANDO,35,3,9,29,22.034,20.695,23.348,0.425,0,21,0,1,0,0,0,30.55,60.59,0,50,0.006,0.094,-0.073
79,RECUPERANDO,35,3,9,29,22.039,20.749,23.321,0.405,0,21,0,1,0,0,0,30.72,60.59,0,50,0.005,0.089,-0.069
80,RECUPERANDO,35,3,9,29,22.045,20.806,23.293,0.386,0,21,0,1,0,0,0,30.89,60.59,0,50,0.005,0.084,-0.064
81,RECUPERANDO,35,3,9,29,22.049,20.866,23.262,0.369,1,22,60,1,0,0,0,31.06,60.59,0,50,0.005,0.081,-0.06
82,RECUPERANDO,35,3,9,29,22.054,20.889,23.253,0.354,0,22,0,1,0,0,0,31.21,60.59,0,50,0.004,0.078,-0.059
83,RECUPERANDO,35,3,9,29,22.058,20.916,23.247,0.339,0,22,0,1,0,0,0,31.36,60.59,0,50,0.004,0.075,-0.057
84,RECUPERANDO,35,3,9,29,22.062,20.948,23.238,0.326,1,23,60,1,0,0,0,31.49,60.59,0,50,0.004,0.072,-0.055
85,RECUPERANDO,35,3,9,29,22.065,20.984,23.228,0.314,0,23,0,1,0,0,0,31.63,60.59,0,50,0.003,0.069,-0.052
86,RECUPERANDO,35,3,9,29,22.068,21.022,23.216,0.303,1,24,60,1,0,0,0,31.75,60.59,0,50,0.003,0.066,-0.05
87,RECUPERANDO,35,3,9,29,22.071,21.064,23.201,0.292,0,24,0,1,0,0,0,31.88,60.59,0,50,0.003,0.063,-0.049
88,RECUPERANDO,35,3,9,29,22.074,21.097,23.186,0.282,0,24,0,1,0,0,0,31.99,60.59,0,50,0.002,0.06,-0.048
89,RECUPERANDO,35,3,9,29,22.076,21.114,23.168,0.273,1,25,60,1,0,0,0,32.1,60.59,0,50,0.002,0.058,-0.047
90,RECUPERANDO,35,3,9,29,22.078,21.134,23.149,0.264,0,25,0,1,0,0,0,32.11,60.59,0,50,0.002,0.056,-0.046
91,RECUPERANDO,35,3,9,29,22.08,21.158,23.128,0.256,1,26,60,1,0,0,0,32.11,60.59,0,50,0.002,0.055,-0.044
92,RECUPERANDO,35,3,9,29,22.081,21.185,23.106,0.248,0,26,0,1,0,0,0,32.11,60.59,0,50,0.001,0.053,-0.043
93,RECUPERANDO,35,3,9,29,22.083,21.214,23.082,0.241,0,26,0,1,0,0,0,32.11,60.59,0,50,0.001,0.051,-0.042
94,RECUPERANDO,35,3,9,29,22.084,21.245,23.057,0.234,1,27,60,1,0,0,0,32.11,60.59,0,50,0.001,0.05,-0.04
95,RECUPERANDO,35,3,9,29,22.085,21.263,23.031,0.228,0,27,0,1,0,0,0,32.11,60.59,0,50,0.001,0.048,-0.04
96,RECUPERANDO,35,3,9,29,22.086,21.276,23.004,0.222,0,27,0,1,0,0,0,32.12,60.59,0,50,0.001,0.046,-0.04
97,RECUPERANDO,35,3,9,29,22.086,21.292,22.989,0.216,1,28,60,1,0,0,0,32.13,60.59,0,50,0.001,0.045,-0.039
98,RECUPERANDO,35,3,9,29,22.087,21.311,22.976,0.211,0,28,0,1,0,0,0,32.13,60.59,0,50,0.0,0.043,-0.038
99,RECUPERANDO,35,3,9,29,22.087,21.331,22.963,0.206,0,28,0,1,0,0,0,32.14,60.59,0,50,0.0,0.042,-0.038
100,RECUPERANDO,35,3,9,29,22.087,21.354,22.948,0.201,1,29,60,1,0,0,0,32.15,60.59,0,50,0.0,0.041,-0.037
101,RECUPERANDO,35,3,9,29,22.087,21.377,22.932,0.196,0,29,0,1,0,0,0,32.12,60.59,0,50,-0.0,0.04,-0.036
102,RECUPERANDO,35,3,9,29,22.087,21.386,22.915,0.192,1,30,60,1,0,0,0,32.07,60.59,0,50,-0.0,0.039,-0.035
103,RECUPERANDO,35,3,9,29,22.086,21.397,22.912,0.187,0,30,0,1,0,0,0,32.02,60.59,0,50,-0.0,0.038,-0.034
104,RECUPERANDO,35,3,9,29,22.086,21.41,22.908,0.183,0,30,0,1,0,0,0,31.97,60.59,0,50,-0.001,0.037,-0.034
105,RECUPERANDO,35,3,9,29,22.085,21.425,22.903,0.18,1,31,60,1,0,0,0,31.91,60.59,0,50,-0.001,0.036,-0.033
106,RECUPERANDO,35,3,9,29,22.085,21.441,22.897,0.176,0,31,0,1,0,0,0,31.86,60.59,0,50,-0.001,0.035,-0.032
107,RECUPERANDO,35,3,9,29,22.084,21.459,22.889,0.173,0,31,0,1,0,0,0,31.81,60.59,0,50,-0.001,0.034,-0.032
108,RECUPERANDO,35,3,9,29,22.083,21.472,22.881,0.169,1,32,60,1,0,0,0,31.75,60.59,0,50,-0.001,0.033,-0.032
109,RECUPERANDO,35,3,9,29,22.082,21.48,22.871,0.166,0,32,0,1,0,0,0,31.7,60.59,0,50,-0.001,0.033,-0.032
110,RECUPERANDO,35,3,9,29,22.081,21.489,22.861,0.163,0,32,0,1,0,0,0,31.65,60.59,0,50,-0.001,0.032,-0.032
111,RECUPERANDO,35,3,9,29,22.08,21.5,22.849,0.16,0,32,0,1,0,0,0,31.61,60.59,0,50,-0.001,0.032,-0.031
112,RECUPERANDO,35,3,9,29,22.078,21.512,22.837,0.157,0,32,0,1,0,0,0,31.56,60.59,0,50,-0.001,0.031,-0.031
113,RECUPERANDO,35,3,9,29,22.077,21.526,22.823,0.155,0,32,0,1,0,0,0,31.52,60.59,0,50,-0.001,0.03,-0.03
114,RECUPERANDO,35,3,9,29,22.076,21.541,22.813,0.152,0,32,0,1,0,0,0,31.48,60.59,0,50,-0.001,0.029,-0.03
115,RECUPERANDO,35,3,9,29,22.074,21.547,22.807,0.149,1,33,60,1,0,0,0,31.44,60.59,0,50,-0.001,0.029,-0.029
116,RECUPERANDO,35,3,9,29,22.073,21.553,22.801,0.147,0,33,0,1,0,0,0,31.4,60.59,0,50,-0.001,0.028,-0.029
117,RECUPERANDO,35,3,9,29,22.071,21.561,22.793,0.145,0,33,0,1,0,0,0,31.37,60.59,0,50,-0.002,0.027,-0.028
118,RECUPERANDO,35,3,9,29,22.07,21.571,22.785,0.142,1,34,60,1,0,0,0,31.34,60.59,0,50,-0.002,0.027,-0.027
119,RECUPERANDO,35,3,9,29,22.068,21.581,22.776,0.14,0,34,0,1,0,0,0,31.32,60.59,0,50,-0.002,0.027,-0.026
120,RECUPERANDO,35,3,9,29,22.067,21.593,22.766,0.138,0,34,0,1,0,0,0,31.29,60.59,0,50,-0.002,0.026,-0.026
121,RECUPERANDO,35,3,9,29,22.065,21.601,22.755,0.135,0,34,0,1,0,0,0,31.27,60.59,0,50,-0.002,0.026,-0.025
122,RECUPERANDO,35,3,9,29,22.063,21.606,22.743,0.133,1,35,60,1,0,0,0,31.26,60.59,0,50,-0.002,0.025,-0.025
123,RECUPERANDO,35,3,9,29,22.062,21.612,22.74,0.131,0,35,0,1,0,0,0,31.24,60.59,0,50,-0.002,0.025,-0.024
124,RECUPERANDO,35,3,9,29,22.06,21.619,22.737,0.129,0,35,0,1,0,0,0,31.23,60.59,0,50,-0.002,0.024,-0.024
125,RECUPERANDO,35,3,9,29,22.059,21.627,22.735,0.127,1,36,60,1,0,0,0,31.22,60.59,0,50,-0.002,0.024,-0.024
126,RECUPERANDO,35,3,9,29,22.057,21.636,22.733,0.124,0,36,0,1,0,0,0,31.22,60.59,0,50,-0.002,0.023,-0.023
127,RECUPERANDO,35,3,9,29,22.056,21.646,22.73,0.122,0,36,0,1,0,0,0,31.22,60.59,0,50,-0.002,0.023,-0.023
128,RECUPERANDO,35,3,9,29,22.054,21.647,22.726,0.12,1,37,60,1,0,0,0,31.22,60.59,0,50,-0.001,0.023,-0.022
129,RECUPERANDO,35,3,9,29,22.053,21.649,22.722,0.118,0,37,0,1,0,0,0,31.22,60.59,0,50,-0.001,0.022,-0.022
130,RECUPERANDO,35,3,9,29,22.051,21.652,22.716,0.116,1,38,60,1,0,0,0,31.23,60.59,0,50,-0.001,0.022,-0.022
131,RECUPERANDO,35,3,9,29,22.05,21.656,22.71,0.114,0,38,0,1,0,0,0,31.24,60.59,0,50,-0.001,0.021,-0.022
132,RECUPERANDO,35,3,9,29,22.048,21.661,22.703,0.112,0,38,0,1,0,0,0,31.25,60.59,0,50,-0.001,0.021,-0.022
133,RECUPERANDO,35,3,9,29,22.047,21.667,22.695,0.11,0,38,0,1,0,0,0,31.26,60.59,0,50,-0.001,0.021,-0.022
134,RECUPERANDO,35,3,9,29,22.046,21.674,22.686,0.107,1,39,60,1,0,0,0,31.28,60.59,0,50,-0.001,0.02,-0.021
135,RECUPERANDO,35,3,9,29,22.044,21.682,22.677,0.105,0,39,0,1,0,0,0,31.29,60.59,0,50,-0.001,0.02,-0.021
136,RECUPERANDO,35,3,9,29,22.043,21.687,22.668,0.103,0,39,0,1,0,0,0,31.31,60.59,0,50,-0.001,0.02,-0.021
137,RECUPERANDO,35,3,9,29,22.042,21.688,22.665,0.101,1,40,60,1,0,0,0,31.31,60.59,0,50,-0.001,0.019,-0.021
138,RECUPERANDO,35,3,9,29,22.041,21.69,22.66,0.099,0,40,0,1,0,0,0,31.31,60.59,0,50,-0.001,0.019,-0.02
139,RECUPERANDO,35,3,9,29,22.04,21.693,22.655,0.097,0,40,0,1,0,0,0,31.32,60.59,0,50,-0.001,0.019,-0.02
140,RECUPERANDO,35,3,9,29,22.039,21.697,22.649,0.095,1,41,60,1,0,0,0,31.33,60.59,0,50,-0.001,0.018,-0.02
141,RECUPERANDO,35,3,9,29,22.038,21.702,22.642,0.093,0,41,0,1,0,0,0,31.34,60.59,0,50,-0.001,0.018,-0.019
142,RECUPERANDO,35,3,9,29,22.037,21.707,22.635,0.091,0,41,0,1,0,0,0,31.35,60.59,0,50,-0.001,0.018,-0.019
143,RECUPERANDO,35,3,9,29,22.036,21.713,22.627,0.09,1,42,60,1,0,0,0,31.36,60.59,0,50,-0.001,0.018,-0.019
144,RECUPERANDO,35,3,9,29,22.035,21.72,22.619,0.088,0,42,0,1,0,0,0,31.38,60.59,0,50,-0.001,0.017,-0.019
145,RECUPERANDO,35,3,9,29,22.034,21.723,22.615,0.086,0,42,0,1,0,0,0,31.39,60.59,0,50,-0.001,0.017,-0.019
146,RECUPERANDO,35,3,9,29,22.034,21.726,22.611,0.084,1,43,60,1,0,0,0,31.41,60.59,0,50,-0.001,0.017,-0.018
147,RECUPERANDO,35,3,9,29,22.033,21.729,22.607,0.082,0,43,0,1,0,0,0,31.43,60.59,0,50,-0.001,0.017,-0.018
148,RECUPERANDO,35,3,9,29,22.032,21.734,22.602,0.081,1,44,60,1,0,0,0,31.45,60.59,0,50,-0.001,0.016,-0.018
149,RECUPERANDO,35,3,9,29,22.032,21.739,22.596,0.079,0,44,0,1,0,0,0,31.47,60.59,0,50,-0.001,0.016,-0.018
150,RECUPERANDO,35,3,9,29,22.031,21.745,22.59,0.077,1,45,60,1,0,0,0,31.49,60.59,0,50,-0.0,0.016,-0.017
151,RECUPERANDO,35,3,9,29,22.031,21.748,22.583,0.076,0,45,0,1,0,0,0,31.52,60.59,0,50,-0.0,0.016,-0.017
152,RECUPERANDO,35,3,9,29,22.031,21.75,22.576,0.074,0,45,0,1,0,0,0,31.51,60.59,0,50,-0.0,0.015,-0.017
153,RECUPERANDO,35,3,9,29,22.03,21.753,22.571,0.073,0,45,0,1,0,0,0,31.5,60.59,0,50,-0.0,0.015,-0.017
154,RECUPERANDO,35,3,9,29,22.03,21.757,22.568,0.071,1,46,60,1,0,0,0,31.5,60.59,0,50,-0.0,0.015,-0.017
155,RECUPERANDO,35,3,9,29,22.03,21.761,22.564,0.07,1,47,60,1,0,0,0,31.5,60.59,0,50,-0.0,0.015,-0.017
156,RECUPERANDO,35,3,9,29,22.029,21.766,22.56,0.068,0,47,0,1,0,0,0,31.49,60.59,0,50,-0.0,0.015,-0.017
157,RECUPERANDO,35,3,9,29,22.029,21.77,22.555,0.067,0,47,0,1,0,0,0,31.49,60.59,0,50,-0.0,0.014,-0.017
158,RECUPERANDO,35,3,9,29,22.029,21.77,22.55,0.066,0,47,0,1,0,0,0,31.49,60.59,0,50,-0.0,0.014,-0.017
159,RECUPERANDO,35,3,9,29,22.029,21.772,22.544,0.065,1,48,60,1,0,0,0,31.5,60.59,0,50,-0.0,0.014,-0.016
160,RECUPERANDO,35,3,9,29,22.029,21.773,22.538,0.063,0,48,0,1,0,0,0,31.5,60.59,0,50,-0.0,0.014,-0.016
161,RECUPERANDO,35,3,9,29,22.029,21.776,22.533,0.062,0,48,0,1,0,0,0,31.51,60.59,0,50,-0.0,0.014,-0.016
162,RECUPERANDO,35,3,9,29,22.029,21.778,22.53,0.061,1,49,60,1,0,0,0,31.51,60.59,0,50,0.0,0.014,-0.016
163,RECUPERANDO,35,3,9,29,22.029,21.782,22.527,0.06,0,49,0,1,0,0,0,31.52,60.59,0,50,0.0,0.014,-0.016
164,RECUPERANDO,35,3,9,29,22.029,21.786,22.523,0.059,1,50,60,1,0,0,0,31.53,60.59,0,50,0.0,0.013,-0.015
165,RECUPERANDO,35,3,9,29,22.029,21.79,22.519,0.058,1,51,60,1,0,0,0,31.54,60.59,0,50,0.0,0.013,-0.015
166,RECUPERANDO,35,3,9,29,22.029,21.792,22.514,0.057,0,51,0,1,0,0,0,31.55,60.59,0,50,0.0,0.013,-0.015
167,RECUPERANDO,35,3,9,29,22.029,21.794,22.509,0.056,0,51,0,1,0,0,0,31.56,60.59,0,50,0.0,0.013,-0.015
168,RECUPERANDO,35,3,9,29,22.03,21.797,22.504,0.055,0,51,0,1,0,0,0,31.57,60.59,0,50,0.0,0.013,-0.015
169,RECUPERANDO,35,3,9,29,22.03,21.799,22.499,0.055,1,52,60,1,0,0,0,31.59,60.59,0,50,0.0,0.013,-0.015
170,RECUPERANDO,35,3,9,29,22.03,21.803,22.497,0.054,0,52,0,1,0,0,0,31.6,60.59,0,50,0.0,0.013,-0.015
171,RECUPERANDO,35,3,9,29,22.03,21.806,22.494,0.053,0,52,0,1,0,0,0,31.61,60.59,0,50,0.0,0.013,-0.014
172,RECUPERANDO,35,3,9,29,22.03,21.809,22.491,0.052,1,53,60,1,0,0,0,31.62,60.59,0,50,0.0,0.012,-0.014
173,RECUPERANDO,35,3,9,29,22.031,21.811,22.487,0.052,0,53,0,1,0,0,0,31.62,60.59,0,50,0.0,0.012,-0.014
174,RECUPERANDO,35,3,9,29,22.031,21.813,22.483,0.051,0,53,0,1,0,0,0,31.62,60.59,0,50,0.0,0.012,-0.014
175,RECUPERANDO,35,3,9,29,22.031,21.815,22.478,0.05,1,54,60,1,0,0,0,31.62,60.59,0,50,0.0,0.012,-0.014
176,RECUPERANDO,35,3,9,29,22.031,21.818,22.473,0.05,0,54,0,1,0,0,0,31.62,60.59,0,50,0.0,0.012,-0.013
177,RECUPERANDO,35,3,9,29,22.032,21.821,22.469,0.049,0,54,0,1,0,0,0,31.62,60.59,0,50,0.0,0.012,-0.013
178,RECUPERANDO,35,3,9,29,22.032,21.825,22.467,0.049,0,54,0,1,0,0,0,31.62,60.59,0,50,0.0,0.011,-0.013
179,RECUPERANDO,35,3,9,29,22.032,21.829,22.464,0.048,1,55,60,1,0,0,0,31.62,60.59,0,50,0.0,0.011,-0.013
180,RECUPERANDO,35,3,9,29,22.033,21.829,22.462,0.048,0,55,0,1,0,0,0,31.63,60.59,0,50,0.0,0.011,-0.013
181,RECUPERANDO,35,3,9,29,22.033,21.83,22.458,0.047,0,55,0,1,0,0,0,31.63,60.59,0,50,0.0,0.011,-0.013
182,RECUPERANDO,35,3,9,29,22.033,21.83,22.454,0.047,1,56,60,1,0,0,0,31.63,60.59,0,50,0.0,0.011,-0.013
183,RECUPERANDO,35,3,9,29,22.033,21.831,22.45,0.047,0,56,0,1,0,0,0,31.63,60.59,0,50,0.0,0.011,-0.013
