segundo,estado_sim,num_cars,num_trucks,num_aggressive,num_cautious,avg_velocity,min_velocity,max_velocity,velocity_variance,throughput_per_second,cumulative_throughput,throughput_per_min,vehicles_cruising,vehicles_braking,vehicles_stopped,vehicles_accelerating,min_gap,avg_gap,near_collisions,hard_brakes,avg_acceleration,max_acceleration,min_acceleration
31,RECUPERANDO,35,3,28,10,21.84,16.437,24.214,3.829,1,6,60,0,0,0,4,27.32,60.59,0,50,0.321,0.946,-0.257
32,RECUPERANDO,35,3,28,10,22.142,17.07,24.604,3.676,0,6,0,0,0,0,4,28.22,60.59,0,50,0.286,0.904,-0.305
33,RECUPERANDO,35,3,28,10,22.411,17.374,24.948,3.521,1,7,60,0,0,0,4,29.33,60.59,0,50,0.255,0.857,-0.334
34,RECUPERANDO,35,3,28,10,22.649,17.665,25.247,3.369,0,7,0,0,0,0,4,30.6,60.59,0,50,0.226,0.828,-0.318
35,RECUPERANDO,35,3,28,10,22.861,18.022,25.501,3.221,0,7,0,1,0,0,4,30.33,60.59,0,50,0.2,0.792,-0.324
36,RECUPERANDO,35,3,28,10,23.047,18.431,25.708,3.08,1,8,60,1,0,0,4,29.93,60.59,0,50,0.176,0.749,-0.348
37,RECUPERANDO,35,3,28,10,23.212,18.878,25.865,2.945,0,8,0,1,0,0,3,29.81,60.59,0,50,0.155,0.702,-0.335
38,RECUPERANDO,35,3,28,10,23.357,19.155,26.016,2.817,1,9,60,1,0,0,3,29.91,60.59,0,50,0.137,0.665,-0.31
39,RECUPERANDO,35,3,28,10,23.484,19.469,26.405,2.697,0,9,0,2,0,0,3,30.19,60.59,0,50,0.12,0.631,-0.331
40,RECUPERANDO,35,3,28,10,23.596,19.822,26.735,2.583,0,9,0,2,0,0,2,30.63,60.59,0,50,0.106,0.592,-0.324
41,RECUPERANDO,35,3,28,10,23.695,20.201,27.01,2.477,1,10,60,2,0,0,1,31.17,60.59,0,50,0.093,0.55,-0.293
42,RECUPERANDO,35,3,28,10,23.781,20.453,27.237,2.379,0,10,0,2,0,0,1,31.79,60.59,0,50,0.081,0.506,-0.297
43,RECUPERANDO,35,3,28,10,23.857,20.713,27.418,2.289,1,11,60,2,0,0,0,32.4,60.59,0,50,0.072,0.461,-0.295
44,RECUPERANDO,35,3,28,10,23.924,21.0,27.56,2.207,0,11,0,3,0,0,0,32.74,60.59,0,50,0.063,0.416,-0.276
45,RECUPERANDO,35,3,28,10,23.983,21.305,27.667,2.133,0,11,0,3,0,0,0,33.17,60.59,0,50,0.056,0.377,-0.254
46,RECUPERANDO,35,3,28,10,24.036,21.532,27.742,2.067,0,11,0,3,0,0,0,33.66,60.59,0,50,0.05,0.359,-0.258
47,RECUPERANDO,35,3,28,10,24.083,21.736,27.791,2.009,1,12,60,3,0,0,0,34.2,60.59,0,50,0.045,0.339,-0.248
48,RECUPERANDO,35,3,28,10,24.125,21.959,27.815,1.956,0,12,0,3,0,0,0,34.61,60.59,0,50,0.04,0.317,-0.228
49,RECUPERANDO,35,3,28,10,24.163,22.195,27.819,1.909,0,12,0,3,0,0,0,34.61,60.59,0,50,0.036,0.293,-0.199
50,RECUPERANDO,35,3,28,10,24.197,22.356,27.806,1.866,1,13,60,3,0,0,0,34.46,60.59,0,50,0.032,0.279,-0.165
51,RECUPERANDO,35,3,28,10,24.227,22.366,27.776,1.827,0,13,0,3,0,0,0,34.33,60.59,0,50,0.029,0.262,-0.129
52,RECUPERANDO,35,3,28,10,24.254,22.374,27.733,1.791,0,13,0,3,0,0,0,34.2,60.59,0,50,0.026,0.244,-0.105
53,RECUPERANDO,35,3,28,10,24.278,22.38,27.733,1.757,0,13,0,3,0,0,0,34.09,60.59,0,50,0.023,0.225,-0.1
54,RECUPERANDO,35,3,28,10,24.3,22.386,27.736,1.726,1,14,60,3,0,0,0,33.99,60.59,0,50,0.02,0.211,-0.096
55,RECUPERANDO,35,3,28,10,24.319,22.39,27.727,1.696,0,14,0,3,0,0,0,33.89,60.59,0,50,0.018,0.199,-0.091
56,RECUPERANDO,35,3,28,10,24.335,22.394,27.707,1.668,1,15,60,3,0,0,0,33.81,60.59,0,50,0.015,0.185,-0.086
57,RECUPERANDO,35,3,28,10,24.349,22.397,27.677,1.642,0,15,0,3,0,0,0,33.73,60.59,0,50,0.013,0.171,-0.092
58,RECUPERANDO,35,3,28,10,24.361,22.399,27.637,1.617,1,16,60,3,0,0,0,33.66,60.59,0,50,0.011,0.158,-0.098
59,RECUPERANDO,35,3,28,10,24.371,22.401,27.59,1.593,0,16,0,3,0,0,0,33.6,60.59,0,50,0.009,0.149,-0.103
60,RECUPERANDO,35,3,28,10,24.379,22.402,27.535,1.571,0,16,0,3,0,0,0,33.54,60.59,0,50,0.007,0.139,-0.107
61,RECUPERANDO,35,3,28,10,24.385,22.403,27.504,1.549,0,16,0,3,0,0,0,33.49,60.59,0,50,0.005,0.13,-0.111
62,RECUPERANDO,35,3,28,10,24.389,22.404,27.482,1.529,1,17,60,3,0,0,0,33.44,60.59,0,50,0.004,0.12,-0.114
63,RECUPERANDO,35,3,28,10,24.392,22.405,27.454,1.508,0,17,0,3,0,0,0,33.4,60.59,0,50,0.002,0.111,-0.116
64,RECUPERANDO,35,3,28,10,24.393,22.406,27.419,1.489,1,18,60,3,0,0,0,33.36,60.59,0,50,0.001,0.103,-0.118
65,RECUPERANDO,35,3,28,10,24.393,22.406,27.378,1.469,1,19,60,3,0,0,0,33.33,60.59,0,50,-0.001,0.097,-0.119
66,RECUPERANDO,35,3,28,10,24.392,22.406,27.331,1.45,0,19,0,3,0,0,0,33.3,60.59,0,50,-0.002,0.091,-0.12
67,RECUPERANDO,35,3,28,10,24.389,22.407,27.279,1.431,1,20,60,3,0,0,0,33.27,60.59,0,50,-0.003,0.085,-0.12
68,RECUPERANDO,35,3,28,10,24.386,22.407,27.252,1.412,0,20,0,3,0,0,0,33.25,60.59,0,50,-0.004,0.079,-0.119
69,RECUPERANDO,35,3,28,10,24.381,22.407,27.226,1.393,0,20,0,3,0,0,0,33.22,60.59,0,50,-0.005,0.074,-0.118
70,RECUPERANDO,35,3,28,10,24.376,22.407,27.195,1.374,0,20,0,3,0,0,0,33.2,60.59,0,50,-0.006,0.069,-0.117
71,RECUPERANDO,35,3,28,10,24.369,22.407,27.159,1.356,1,21,60,3,0,0,0,33.18,60.59,0,50,-0.007,0.064,-0.115
72,RECUPERANDO,35,3,28,10,24.363,22.407,27.118,1.338,0,21,0,3,0,0,0,33.17,60.59,0,50,-0.007,0.06,-0.112
73,RECUPERANDO,35,3,28,10,24.355,22.407,27.072,1.32,1,22,60,3,0,0,0,33.15,60.59,0,50,-0.008,0.057,-0.11
74,RECUPERANDO,35,3,28,10,24.347,22.407,27.022,1.302,0,22,0,3,0,0,0,33.14,60.59,0,50,-0.008,0.054,-0.111
75,RECUPERANDO,35,3,28,10,24.338,22.408,26.967,1.285,1,23,60,3,0,0,0,33.13,60.59,0,50,-0.009,0.051,-0.111
76,RECUPERANDO,35,3,28,10,24.33,22.408,26.907,1.268,0,23,0,3,0,0,0,33.12,60.59,0,50,-0.009,0.048,-0.111
77,RECUPERANDO,35,3,28,10,24.32,22.408,26.844,1.252,1,24,60,3,0,0,0,33.11,60.59,0,50,-0.009,0.045,-0.11
78,RECUPERANDO,35,3,28,10,24.311,22.408,26.776,1.237,0,24,0,3,0,0,0,33.1,60.59,0,50,-0.01,0.042,-0.108
79,RECUPERANDO,35,3,28,10,24.301,22.408,26.704,1.222,1,25,60,3,0,0,0,33.09,60.59,0,50,-0.01,0.04,-0.107
80,RECUPERANDO,35,3,28,10,24.291,22.409,26.629,1.208,0,25,0,3,0,0,0,33.09,60.59,0,50,-0.01,0.038,-0.104
81,RECUPERANDO,35,3,28,10,24.28,22.409,26.55,1.195,0,25,0,3,0,0,0,33.08,60.59,0,50,-0.01,0.036,-0.102
82,RECUPERANDO,35,3,28,10,24.27,22.409,26.469,1.183,0,25,0,3,0,0,0,33.08,60.59,0,50,-0.01,0.034,-0.101
83,RECUPERANDO,35,3,28,10,24.26,22.41,26.384,1.171,0,25,0,3,0,0,0,33.07,60.59,0,50,-0.01,0.032,-0.101
84,RECUPERANDO,35,3,28,10,24.249,22.41,26.298,1.161,0,25,0,3,0,0,0,33.07,60.59,0,50,-0.011,0.03,-0.1
85,RECUPERANDO,35,3,28,10,24.239,22.41,26.209,1.151,0,25,0,3,0,0,0,33.06,60.59,0,50,-0.011,0.028,-0.099
86,RECUPERANDO,35,3,28,10,24.228,22.411,26.119,1.142,0,25,0,3,0,0,0,33.06,60.59,0,50,-0.011,0.027,-0.098
87,RECUPERANDO,35,3,28,10,24.217,22.411,26.027,1.133,0,25,0,3,0,0,0,33.06,60.59,0,50,-0.011,0.025,-0.096
88,RECUPERANDO,35,3,28,10,24.207,22.412,25.935,1.126,0,25,0,3,0,0,0,33.06,60.59,0,50,-0.011,0.024,-0.094
89,RECUPERANDO,35,3,28,10,24.196,22.412,25.842,1.119,0,25,0,3,0,0,0,33.06,60.59,0,50,-0.01,0.022,-0.093
90,RECUPERANDO,35,3,28,10,24.186,22.413,25.818,1.113,0,25,0,3,0,0,0,33.05,60.59,0,50,-0.01,0.021,-0.093
91,RECUPERANDO,35,3,28,10,24.176,22.413,25.806,1.108,1,26,60,3,0,0,0,33.05,60.59,0,50,-0.01,0.021,-0.092
92,RECUPERANDO,35,3,28,10,24.165,22.414,25.792,1.103,0,26,0,3,0,0,0,33.05,60.59,0,50,-0.01,0.02,-0.091
93,RECUPERANDO,35,3,28,10,24.155,22.415,25.78,1.099,1,27,60,3,0,0,0,33.05,60.59,0,50,-0.01,0.019,-0.09
94,RECUPERANDO,35,3,28,10,24.145,22.415,25.772,1.095,1,28,60,3,0,0,0,33.05,60.59,0,50,-0.01,0.019,-0.089
95,RECUPERANDO,35,3,28,10,24.135,22.416,25.762,1.091,0,28,0,3,0,0,0,33.05,60.59,0,50,-0.01,0.018,-0.087
96,RECUPERANDO,35,3,28,10,24.125,22.416,25.751,1.088,1,29,60,3,0,0,0,33.05,60.59,0,50,-0.01,0.017,-0.085
97,RECUPERANDO,35,3,28,10,24.115,22.417,25.738,1.085,0,29,0,3,0,0,0,33.05,60.59,0,50,-0.01,0.017,-0.083
98,RECUPERANDO,35,3,28,10,24.105,22.417,25.728,1.082,1,30,60,3,0,0,0,33.05,60.59,0,50,-0.01,0.016,-0.081
99,RECUPERANDO,35,3,28,10,24.095,22.418,25.721,1.08,0,30,0,3,0,0,0,33.05,60.59,0,50,-0.01,0.015,-0.079
100,RECUPERANDO,35,3,28,10,24.085,22.418,25.711,1.077,0,30,0,3,0,0,0,33.05,60.59,0,50,-0.01,0.015,-0.076
101,RECUPERANDO,35,3,28,10,24.075,22.419,25.701,1.075,1,31,60,3,0,0,0,33.06,60.59,0,50,-0.01,0.014,-0.074
102,RECUPERANDO,35,3,28,10,24.066,22.419,25.689,1.072,0,31,0,3,0,0,0,33.06,60.59,0,50,-0.01,0.013,-0.071
103,RECUPERANDO,35,3,28,10,24.056,22.419,25.682,1.07,0,31,0,3,0,0,0,33.06,60.59,0,50,-0.01,0.013,-0.069
104,RECUPERANDO,35,3,28,10,24.046,22.42,25.675,1.067,0,31,0,3,0,0,0,33.06,60.59,0,50,-0.01,0.012,-0.067
105,RECUPERANDO,35,3,28,10,24.037,22.42,25.666,1.064,1,32,60,3,0,0,0,33.06,60.59,0,50,-0.01,0.012,-0.064
106,RECUPERANDO,35,3,28,10,24.027,22.421,25.655,1.061,1,33,60,3,0,0,0,33.06,60.59,0,50,-0.01,0.011,-0.062
107,RECUPERANDO,35,3,28,10,24.017,22.421,25.647,1.058,0,33,0,3,0,0,0,33.06,60.59,0,50,-0.01,0.01,-0.06
108,RECUPERANDO,35,3,28,10,24.008,22.422,25.641,1.055,0,33,0,3,0,0,0,33.06,60.59,0,50,-0.01,0.01,-0.057
109,RECUPERANDO,35,3,28,10,23.998,22.422,25.633,1.051,0,33,0,3,0,0,0,33.06,60.59,0,50,-0.01,0.009,-0.055
110,RECUPERANDO,35,3,28,10,23.988,22.423,25.624,1.048,1,34,60,3,0,0,0,33.07,60.59,0,50,-0.01,0.009,-0.053
111,RECUPERANDO,35,3,28,10,23.979,22.423,25.616,1.044,0,34,0,3,0,0,0,33.07,60.59,0,50,-0.01,0.009,-0.051
112,RECUPERANDO,35,3,28,10,23.969,22.424,25.61,1.04,0,34,0,3,0,0,0,33.07,60.59,0,50,-0.01,0.009,-0.05
113,RECUPERANDO,35,3,28,10,23.959,22.424,25.604,1.035,1,35,60,3,0,0,0,33.07,60.59,0,50,-0.01,0.009,-0.048
114,RECUPERANDO,35,3,28,10,23.95,22.425,25.596,1.031,0,35,0,3,0,0,0,33.07,60.59,0,50,-0.01,0.008,-0.046
115,RECUPERANDO,35,3,28,10,23.94,22.425,25.587,1.026,0,35,0,3,0,0,0,33.07,60.59,0,50,-0.01,0.008,-0.045
116,RECUPERANDO,35,3,28,10,23.93,22.425,25.577,1.021,0,35,0,3,0,0,0,33.07,60.59,0,50,-0.01,0.008,-0.043
117,RECUPERANDO,35,3,28,10,23.92,22.426,25.566,1.016,1,36,60,3,0,0,0,33.07,60.59,0,50,-0.01,0.008,-0.042
118,RECUPERANDO,35,3,28,10,23.91,22.426,25.553,1.011,0,36,0,3,0,0,0,33.07,60.59,0,50,-0.01,0.008,-0.041
119,RECUPERANDO,35,3,28,10,23.9,22.427,25.539,1.005,1,37,60,3,0,0,0,33.08,60.59,0,50,-0.01,0.008,-0.039
120,RECUPERANDO,35,3,28,10,23.89,22.427,25.525,1.0,0,37,0,3,0,0,0,33.08,60.59,0,50,-0.01,0.008,-0.04
121,RECUPERANDO,35,3,28,10,23.88,22.428,25.509,0.994,1,38,60,3,0,0,0,33.08,60.59,0,50,-0.01,0.008,-0.04
122,RECUPERANDO,35,3,28,10,23.87,22.428,25.491,0.988,1,39,60,3,0,0,0,33.08,60.59,0,50,-0.01,0.007,-0.04
123,RECUPERANDO,35,3,28,10,23.86,22.429,25.473,0.982,0,39,0,3,0,0,0,33.08,60.59,0,50,-0.01,0.007,-0.04
124,RECUPERANDO,35,3,28,10,23.85,22.429,25.454,0.975,1,40,60,3,0,0,0,33.08,60.59,0,50,-0.01,0.007,-0.041
125,RECUPERANDO,35,3,28,10,23.84,22.43,25.433,0.969,0,40,0,3,0,0,0,33.08,60.59,0,50,-0.01,0.007,-0.041
126,RECUPERANDO,35,3,28,10,23.829,22.43,25.411,0.963,1,41,60,3,0,0,0,33.08,60.59,0,50,-0.01,0.007,-0.041
127,RECUPERANDO,35,3,28,10,23.819,22.431,25.389,0.956,0,41,0,3,0,0,0,33.08,60.59,0,50,-0.01,0.007,-0.041
128,RECUPERANDO,35,3,28,10,23.809,22.431,25.365,0.949,1,42,60,3,0,0,0,33.09,60.59,0,50,-0.01,0.007,-0.041
129,RECUPERANDO,35,3,28,10,23.798,22.432,25.34,0.943,0,42,0,3,0,0,0,33.09,60.59,0,50,-0.01,0.007,-0.042
130,RECUPERANDO,35,3,28,10,23.788,22.433,25.313,0.936,0,42,0,3,0,0,0,33.09,60.59,0,50,-0.01,0.007,-0.042
131,RECUPERANDO,35,3,28,10,23.777,22.433,25.293,0.93,0,42,0,3,0,0,0,33.09,60.59,0,50,-0.011,0.007,-0.042
132,RECUPERANDO,35,3,28,10,23.767,22.434,25.287,0.923,1,43,60,3,0,0,0,33.09,60.59,0,50,-0.011,0.007,-0.042
133,RECUPERANDO,35,3,28,10,23.756,22.434,25.279,0.916,0,43,0,3,0,0,0,33.09,60.59,0,50,-0.011,0.007,-0.042
134,RECUPERANDO,35,3,28,10,23.746,22.435,25.271,0.91,1,44,60,3,0,0,0,33.09,60.59,0,50,-0.011,0.007,-0.042
135,RECUPERANDO,35,3,28,10,23.735,22.435,25.262,0.903,0,44,0,3,0,0,0,33.09,60.59,0,50,-0.011,0.007,-0.043
136,RECUPERANDO,35,3,28,10,23.724,22.436,25.252,0.897,1,45,60,3,0,0,0,33.1,60.59,0,50,-0.011,0.007,-0.043
137,RECUPERANDO,35,3,28,10,23.714,22.437,25.241,0.891,0,45,0,3,0,0,0,33.1,60.59,0,50,-0.011,0.007,-0.043
138,RECUPERANDO,35,3,28,10,23.703,22.437,25.23,0.885,1,46,60,3,0,0,0,33.1,60.59,0,50,-0.011,0.007,-0.043
139,RECUPERANDO,35,3,28,10,23.692,22.438,25.218,0.879,0,46,0,3,0,0,0,33.1,60.59,0,50,-0.011,0.007,-0.043
140,RECUPERANDO,35,3,28,10,23.682,22.438,25.205,0.873,1,47,60,3,0,0,0,33.1,60.59,0,50,-0.011,0.006,-0.043
141,RECUPERANDO,35,3,28,10,23.671,22.439,25.191,0.867,1,48,60,3,0,0,0,33.1,60.59,0,50,-0.011,0.006,-0.044
142,RECUPERANDO,35,3,28,10,23.66,22.44,25.176,0.862,0,48,0,3,0,0,0,33.1,60.59,0,50,-0.011,0.006,-0.044
143,RECUPERANDO,35,3,28,10,23.65,22.44,25.16,0.856,1,49,60,3,0,0,0,33.11,60.59,0,50,-0.011,0.006,-0.044
144,RECUPERANDO,35,3,28,10,23.639,22.441,25.143,0.851,0,49,0,3,0,0,0,33.11,60.59,0,50,-0.011,0.006,-0.044
145,RECUPERANDO,35,3,28,10,23.628,22.441,25.126,0.846,0,49,0,3,0,0,0,33.11,60.59,0,50,-0.011,0.006,-0.044
146,RECUPERANDO,35,3,28,10,23.618,22.442,25.107,0.841,0,49,0,3,0,0,0,33.11,60.59,0,50,-0.011,0.006,-0.045
147,RECUPERANDO,35,3,28,10,23.607,22.442,25.088,0.837,0,49,0,3,0,0,0,33.11,60.59,0,50,-0.01,0.006,-0.045
148,RECUPERANDO,35,3,28,10,23.597,22.443,25.068,0.833,1,50,60,3,0,0,0,33.11,60.59,0,50,-0.01,0.006,-0.045
149,RECUPERANDO,35,3,28,10,23.587,22.444,25.047,0.829,0,50,0,3,0,0,0,33.11,60.59,0,50,-0.01,0.006,-0.045
150,RECUPERANDO,35,3,28,10,23.576,22.444,25.025,0.825,0,50,0,3,0,0,0,33.12,60.59,0,50,-0.01,0.006,-0.045
151,RECUPERANDO,35,3,28,10,23.566,22.444,25.002,0.822,0,50,0,3,0,0,0,33.12,60.59,0,50,-0.01,0.006,-0.045
152,RECUPERANDO,35,3,28,10,23.556,22.445,24.978,0.819,0,50,0,3,0,0,0,33.12,60.59,0,50,-0.01,0.005,-0.045
153,RECUPERANDO,35,3,28,10,23.546,22.445,24.953,0.816,1,51,60,3,0,0,0,33.12,60.59,0,50,-0.01,0.005,-0.046
154,RECUPERANDO,35,3,28,10,23.536,22.445,24.927,0.813,0,51,0,3,0,0,0,33.12,60.59,0,50,-0.01,0.005,-0.046
155,RECUPERANDO,35,3,28,10,23.526,22.446,24.901,0.811,0,51,0,3,0,0,0,33.12,60.59,0,50,-0.01,0.005,-0.046
156,RECUPERANDO,35,3,28,10,23.516,22.446,24.873,0.809,0,51,0,3,0,0,0,33.12,60.59,0,50,-0.01,0.005,-0.046
157,RECUPERANDO,35,3,28,10,23.506,22.446,24.845,0.808,0,51,0,3,0,0,0,33.13,60.59,0,50,-0.01,0.005,-0.046
158,RECUPERANDO,35,3,28,10,23.496,22.447,24.815,0.806,1,52,60,3,0,0,0,33.13,60.59,0,50,-0.01,0.005,-0.046
159,RECUPERANDO,35,3,28,10,23.487,22.447,24.785,0.805,1,53,60,3,0,0,0,33.13,60.59,0,50,-0.009,0.005,-0.046
160,RECUPERANDO,35,3,28,10,23.477,22.447,24.754,0.804,0,53,0,3,0,0,0,33.13,60.59,0,50,-0.009,0.005,-0.046
161,RECUPERANDO,35,3,28,10,23.468,22.448,24.722,0.804,1,54,60,3,0,0,0,33.13,60.59,0,50,-0.009,0.005,-0.046
162,RECUPERANDO,35,3,28,10,23.459,22.448,24.689,0.803,0,54,0,3,0,0,0,33.13,60.59,0,50,-0.009,0.005,-0.046
163,RECUPERANDO,35,3,28,10,23.45,22.448,24.661,0.803,0,54,0,3,0,0,0,33.13,60.59,0,50,-0.009,0.004,-0.046
164,RECUPERANDO,35,3,28,10,23.441,22.449,24.657,0.803,0,54,0,3,0,0,0,33.13,60.59,0,50,-0.009,0.004,-0.045
165,RECUPERANDO,35,3,28,10,23.432,22.449,24.652,0.803,1,55,60,3,0,0,0,33.14,60.59,0,50,-0.009,0.004,-0.045
166,RECUPERANDO,35,3,28,10,23.424,22.45,24.647,0.804,0,55,0,3,0,0,0,33.14,60.59,0,50,-0.009,0.004,-0.045
167,RECUPERANDO,35,3,28,10,23.415,22.45,24.642,0.805,1,56,60,3,0,0,0,33.14,60.59,0,50,-0.008,0.004,-0.044
168,RECUPERANDO,35,3,28,10,23.407,22.45,24.636,0.806,0,56,0,3,0,0,0,33.14,60.59,0,50,-0.008,0.004,-0.044
169,RECUPERANDO,35,3,28,10,23.399,22.451,24.635,0.807,1,57,60,3,0,0,0,33.14,60.59,0,50,-0.008,0.004,-0.043
170,RECUPERANDO,35,3,28,10,23.39,22.451,24.634,0.808,0,57,0,3,0,0,0,33.14,60.59,0,50,-0.008,0.004,-0.042
171,RECUPERANDO,35,3,28,10,23.383,22.452,24.633,0.809,1,58,60,3,0,0,0,33.14,60.59,0,50,-0.008,0.003,-0.042
172,RECUPERANDO,35,3,28,10,23.375,22.452,24.632,0.811,0,58,0,3,0,0,0,33.14,60.59,0,50,-0.008,0.003,-0.041
173,RECUPERANDO,35,3,28,10,23.367,22.452,24.631,0.812,0,58,0,3,0,0,0,33.14,60.59,0,50,-0.008,0.003,-0.04
174,RECUPERANDO,35,3,28,10,23.36,22.452,24.63,0.814,0,58,0,3,0,0,0,33.14,60.59,0,50,-0.007,0.003,-0.04
175,RECUPERANDO,35,3,28,10,23.353,22.452,24.629,0.815,1,59,60,3,0,0,0,33.14,60.59,0,50,-0.007,0.003,-0.04
176,RECUPERANDO,35,3,28,10,23.345,22.452,24.628,0.817,0,59,0,3,0,0,0,33.14,60.59,0,50,-0.007,0.003,-0.041
177,RECUPERANDO,35,3,28,10,23.338,22.453,24.626,0.819,1,60,60,3,0,0,0,33.14,60.59,0,50,-0.007,0.003,-0.041
178,RECUPERANDO,35,3,28,10,23.332,22.453,24.624,0.821,0,60,0,3,0,0,0,33.14,60.59,0,50,-0.007,0.003,-0.041
179,RECUPERANDO,35,3,28,10,23.325,22.453,24.622,0.823,1,61,60,3,0,0,0,33.14,60.59,0,50,-0.007,0.003,-0.041
180,RECUPERANDO,35,3,28,10,23.318,22.453,24.619,0.824,1,62,60,3,0,0,0,33.14,60.59,0,50,-0.006,0.002,-0.041
181,RECUPERANDO,35,3,28,10,23.312,22.453,24.617,0.826,0,62,0,3,0,0,0,33.14,60.59,0,50,-0.006,0.002,-0.041
182,RECUPERANDO,35,3,28,10,23.306,22.454,24.614,0.828,1,63,60,3,0,0,0,33.14,60.59,0,50,-0.006,0.002,-0.041
183,RECUPERANDO,35,3,28,10,23.299,22.454,24.61,0.83,0,63,0,3,0,0,0,33.14,60.59,0,50,-0.006,0.002,-0.041
