segundo,estado_sim,num_cars,num_trucks,num_aggressive,num_cautious,avg_velocity,min_velocity,max_velocity,velocity_variance,throughput_per_second,cumulative_throughput,throughput_per_min,vehicles_cruising,vehicles_braking,vehicles_stopped,vehicles_accelerating,min_gap,avg_gap,near_collisions,hard_brakes,avg_acceleration,max_acceleration,min_acceleration
30,RECUPERANDO,10,28,9,29,18.04,12.306,21.966,4.195,1,5,60,0,0,0,4,20.05,55.98,0,50,0.181,0.771,-0.332
31,RECUPERANDO,10,28,9,29,18.207,12.897,22.103,4.037,0,5,0,0,0,0,3,21.04,55.98,0,50,0.157,0.76,-0.281
32,RECUPERANDO,10,28,9,29,18.352,13.065,22.186,3.865,0,5,0,0,0,0,3,22.16,55.98,0,50,0.135,0.737,-0.275
33,RECUPERANDO,10,28,9,29,18.476,13.322,22.222,3.687,0,5,0,0,0,0,3,23.36,55.98,0,50,0.116,0.703,-0.273
34,RECUPERANDO,10,28,9,29,18.583,13.662,22.217,3.512,1,6,60,0,0,0,2,24.59,55.98,0,50,0.099,0.666,-0.247
35,RECUPERANDO,10,28,9,29,18.674,14.053,22.178,3.345,0,6,0,0,0,0,2,25.82,55.98,0,50,0.085,0.648,-0.241
36,RECUPERANDO,10,28,9,29,18.751,14.16,22.112,3.19,0,6,0,0,0,0,2,27.01,55.98,0,50,0.072,0.619,-0.268
37,RECUPERANDO,10,28,9,29,18.817,14.339,22.022,3.05,0,6,0,0,0,0,2,27.08,55.98,0,50,0.061,0.581,-0.28
38,RECUPERANDO,10,28,9,29,18.873,14.577,21.915,2.924,1,7,60,0,0,0,1,26.15,55.98,0,50,0.052,0.536,-0.278
39,RECUPERANDO,10,28,9,29,18.921,14.847,21.794,2.812,0,7,0,0,0,0,0,25.31,55.98,0,50,0.044,0.487,-0.26
40,RECUPERANDO,10,28,9,29,18.961,14.922,21.664,2.712,0,7,0,0,0,0,0,24.58,55.98,0,50,0.037,0.446,-0.23
41,RECUPERANDO,10,28,9,29,18.995,15.047,21.627,2.62,1,8,60,0,0,0,0,23.98,55.98,0,50,0.031,0.421,-0.224
42,RECUPERANDO,10,28,9,29,19.023,15.214,21.598,2.535,0,8,0,0,0,0,0,23.5,55.98,0,50,0.026,0.391,-0.22
43,RECUPERANDO,10,28,9,29,19.047,15.414,21.561,2.455,1,9,60,0,0,0,0,23.15,55.98,0,50,0.022,0.359,-0.208
44,RECUPERANDO,10,28,9,29,19.068,15.469,21.52,2.377,0,9,0,0,0,0,0,22.92,55.98,0,50,0.019,0.327,-0.187
45,RECUPERANDO,10,28,9,29,19.084,15.556,21.506,2.302,0,9,0,1,0,0,0,22.81,55.98,0,50,0.016,0.312,-0.171
46,RECUPERANDO,10,28,9,29,19.099,15.645,21.526,2.229,0,9,0,1,0,0,0,22.79,55.98,0,50,0.013,0.293,-0.169
47,RECUPERANDO,10,28,9,29,19.11,15.707,21.541,2.159,1,10,60,1,0,0,0,22.87,55.98,0,50,0.011,0.273,-0.164
48,RECUPERANDO,10,28,9,29,19.12,15.801,21.551,2.093,0,10,0,1,0,0,0,23.01,55.98,0,50,0.009,0.251,-0.167
49,RECUPERANDO,10,28,9,29,19.128,15.922,21.558,2.03,0,10,0,1,0,0,0,23.22,55.98,0,50,0.007,0.236,-0.165
50,RECUPERANDO,10,28,9,29,19.134,16.064,21.562,1.971,0,10,0,1,0,0,0,23.47,55.98,0,50,0.006,0.225,-0.164
51,RECUPERANDO,10,28,9,29,19.139,16.222,21.564,1.917,1,11,60,1,0,0,0,23.75,55.98,0,50,0.005,0.212,-0.171
52,RECUPERANDO,10,28,9,29,19.144,16.274,21.564,1.868,0,11,0,1,0,0,0,24.06,55.98,0,50,0.004,0.199,-0.175
53,RECUPERANDO,10,28,9,29,19.148,16.339,21.562,1.823,0,11,0,1,0,0,0,24.38,55.98,0,50,0.004,0.185,-0.176
54,RECUPERANDO,10,28,9,29,19.151,16.423,21.56,1.782,1,12,60,1,0,0,0,24.71,55.98,0,50,0.003,0.176,-0.174
55,RECUPERANDO,10,28,9,29,19.154,16.522,21.556,1.744,0,12,0,1,0,0,0,25.03,55.98,0,50,0.003,0.173,-0.167
56,RECUPERANDO,10,28,9,29,19.157,16.632,21.551,1.709,0,12,0,1,0,0,0,25.36,55.98,0,50,0.003,0.168,-0.158
57,RECUPERANDO,10,28,9,29,19.16,16.676,21.546,1.676,1,13,60,1,0,0,0,25.67,55.98,0,50,0.003,0.162,-0.145
58,RECUPERANDO,10,28,9,29,19.163,16.72,21.54,1.645,0,13,0,1,0,0,0,25.97,55.98,0,50,0.003,0.154,-0.14
59,RECUPERANDO,10,28,9,29,19.167,16.758,21.533,1.614,1,14,60,1,0,0,0,25.66,55.98,0,50,0.003,0.146,-0.139
60,RECUPERANDO,10,28,9,29,19.17,16.771,21.526,1.583,0,14,0,1,0,0,0,25.4,55.98,0,50,0.004,0.138,-0.136
61,RECUPERANDO,10,28,9,29,19.174,16.799,21.519,1.553,0,14,0,1,0,0,0,25.19,55.98,0,50,0.004,0.13,-0.13
62,RECUPERANDO,10,28,9,29,19.178,16.841,21.511,1.522,0,14,0,1,0,0,0,25.02,55.98,0,50,0.004,0.122,-0.122
63,RECUPERANDO,10,28,9,29,19.182,16.867,21.504,1.49,1,15,60,1,0,0,0,24.9,55.98,0,50,0.004,0.116,-0.113
64,RECUPERANDO,10,28,9,29,19.187,16.881,21.495,1.459,0,15,0,0,0,0,0,24.83,55.98,0,50,0.005,0.112,-0.107
65,RECUPERANDO,10,28,9,29,19.191,16.908,21.487,1.427,0,15,0,0,0,0,0,24.79,55.98,0,50,0.005,0.107,-0.105
66,RECUPERANDO,10,28,9,29,19.196,16.935,21.478,1.394,0,15,0,0,0,0,0,24.79,55.98,0,50,0.005,0.102,-0.103
67,RECUPERANDO,10,28,9,29,19.201,16.954,21.469,1.362,1,16,60,0,0,0,0,24.82,55.98,0,50,0.005,0.097,-0.099
68,RECUPERANDO,10,28,9,29,19.206,16.987,21.46,1.33,0,16,0,0,0,0,0,24.87,55.98,0,50,0.005,0.092,-0.093
69,RECUPERANDO,10,28,9,29,19.212,17.029,21.451,1.298,0,16,0,0,0,0,0,24.95,55.98,0,50,0.005,0.087,-0.087
70,RECUPERANDO,10,28,9,29,19.217,17.081,21.441,1.267,0,16,0,0,0,0,0,25.05,55.98,0,50,0.005,0.085,-0.081
71,RECUPERANDO,10,28,9,29,19.222,17.141,21.431,1.237,1,17,60,0,0,0,0,25.17,55.98,0,50,0.005,0.084,-0.08
72,RECUPERANDO,10,28,9,29,19.228,17.206,21.421,1.208,0,17,0,0,0,0,0,25.3,55.98,0,50,0.005,0.083,-0.078
73,RECUPERANDO,10,28,9,29,19.233,17.275,21.411,1.179,0,17,0,0,0,0,0,25.44,55.98,0,50,0.005,0.082,-0.075
74,RECUPERANDO,10,28,9,29,19.238,17.348,21.401,1.152,1,18,60,0,0,0,0,25.59,55.98,0,50,0.005,0.08,-0.071
75,RECUPERANDO,10,28,9,29,19.243,17.387,21.39,1.126,0,18,0,0,0,0,0,25.74,55.98,0,50,0.005,0.079,-0.067
76,RECUPERANDO,10,28,9,29,19.248,17.416,21.379,1.101,0,18,0,0,0,0,0,25.9,55.98,0,50,0.005,0.078,-0.062
77,RECUPERANDO,10,28,9,29,19.253,17.452,21.368,1.078,0,18,0,0,0,0,0,26.05,55.98,0,50,0.005,0.077,-0.06
78,RECUPERANDO,10,28,9,29,19.258,17.493,21.356,1.055,1,19,60,0,0,0,0,26.04,55.98,0,50,0.005,0.076,-0.059
79,RECUPERANDO,10,28,9,29,19.263,17.537,21.345,1.034,0,19,0,0,0,0,0,26.03,55.98,0,50,0.005,0.075,-0.057
80,RECUPERANDO,10,28,9,29,19.267,17.585,21.333,1.014,0,19,0,0,0,0,0,26.02,55.98,0,50,0.004,0.073,-0.055
81,RECUPERANDO,10,28,9,29,19.271,17.636,21.321,0.995,0,19,0,0,0,0,0,26.01,55.98,0,50,0.004,0.072,-0.052
82,RECUPERANDO,10,28,9,29,19.276,17.676,21.308,0.977,1,20,60,0,0,0,0,26.0,55.98,0,50,0.004,0.07,-0.049
83,RECUPERANDO,10,28,9,29,19.28,17.695,21.295,0.961,0,20,0,0,0,0,0,26.0,55.98,0,50,0.004,0.068,-0.046
84,RECUPERANDO,10,28,9,29,19.283,17.718,21.282,0.945,0,20,0,0,0,0,0,25.99,55.98,0,50,0.004,0.065,-0.046
85,RECUPERANDO,10,28,9,29,19.287,17.745,21.269,0.93,0,20,0,0,0,0,0,25.99,55.98,0,50,0.004,0.063,-0.045
86,RECUPERANDO,10,28,9,29,19.29,17.775,21.255,0.916,1,21,60,0,0,0,0,25.99,55.98,0,50,0.003,0.061,-0.043
87,RECUPERANDO,10,28,9,29,19.294,17.808,21.241,0.903,0,21,0,0,0,0,0,25.98,55.98,0,50,0.003,0.059,-0.041
88,RECUPERANDO,10,28,9,29,19.297,17.843,21.226,0.891,0,21,0,0,0,0,0,25.98,55.98,0,50,0.003,0.057,-0.039
89,RECUPERANDO,10,28,9,29,19.3,17.88,21.211,0.879,1,22,60,0,0,0,0,25.98,55.98,0,50,0.003,0.055,-0.037
90,RECUPERANDO,10,28,9,29,19.303,17.897,21.196,0.869,0,22,0,0,0,0,0,25.98,55.98,0,50,0.003,0.053,-0.035
91,RECUPERANDO,10,28,9,29,19.306,17.912,21.18,0.859,1,23,60,0,0,0,0,25.98,55.98,0,50,0.003,0.051,-0.035
92,RECUPERANDO,10,28,9,29,19.308,17.93,21.164,0.849,0,23,0,0,0,0,0,25.99,55.98,0,50,0.003,0.049,-0.034
93,RECUPERANDO,10,28,9,29,19.311,17.95,21.147,0.84,0,23,0,0,0,0,0,25.99,55.98,0,50,0.002,0.048,-0.034
94,RECUPERANDO,10,28,9,29,19.313,17.973,21.131,0.832,0,23,0,0,0,0,0,25.99,55.98,0,50,0.002,0.047,-0.034
95,RECUPERANDO,10,28,9,29,19.315,17.997,21.129,0.824,1,24,60,0,0,0,0,25.99,55.98,0,50,0.002,0.046,-0.034
96,RECUPERANDO,10,28,9,29,19.318,18.023,21.127,0.817,0,24,0,0,0,0,0,26.0,55.98,0,50,0.002,0.044,-0.034
97,RECUPERANDO,10,28,9,29,19.32,18.048,21.125,0.81,0,24,0,0,0,0,0,26.0,55.98,0,50,0.002,0.043,-0.034
98,RECUPERANDO,10,28,9,29,19.322,18.057,21.123,0.803,0,24,0,0,0,0,0,26.0,55.98,0,50,0.002,0.042,-0.034
99,RECUPERANDO,10,28,9,29,19.324,18.069,21.122,0.797,1,25,60,0,0,0,0,26.01,55.98,0,50,0.002,0.041,-0.034
100,RECUPERANDO,10,28,9,29,19.325,18.083,21.12,0.792,0,25,0,0,0,0,0,26.01,55.98,0,50,0.002,0.04,-0.034
101,RECUPERANDO,10,28,9,29,19.327,18.098,21.118,0.786,0,25,0,0,0,0,0,26.01,55.98,0,50,0.002,0.039,-0.034
102,RECUPERANDO,10,28,9,29,19.329,18.116,21.115,0.781,0,25,0,0,0,0,0,26.01,55.98,0,50,0.002,0.038,-0.033
103,RECUPERANDO,10,28,9,29,19.331,18.134,21.112,0.777,1,26,60,0,0,0,0,26.02,55.98,0,50,0.002,0.037,-0.033
104,RECUPERANDO,10,28,9,29,19.332,18.154,21.109,0.772,0,26,0,0,0,0,0,26.02,55.98,0,50,0.002,0.036,-0.032
105,RECUPERANDO,10,28,9,29,19.334,18.167,21.105,0.768,0,26,0,0,0,0,0,26.02,55.98,0,50,0.002,0.036,-0.032
106,RECUPERANDO,10,28,9,29,19.335,18.175,21.101,0.764,0,26,0,0,0,0,0,26.02,55.98,0,50,0.002,0.035,-0.031
107,RECUPERANDO,10,28,9,29,19.337,18.185,21.097,0.76,1,27,60,0,0,0,0,26.02,55.98,0,50,0.001,0.034,-0.031
108,RECUPERANDO,10,28,9,29,19.338,18.196,21.092,0.757,0,27,0,0,0,0,0,26.02,55.98,0,50,0.001,0.034,-0.03
109,RECUPERANDO,10,28,9,29,19.34,18.208,21.087,0.753,1,28,60,0,0,0,0,26.02,55.98,0,50,0.001,0.033,-0.03
110,RECUPERANDO,10,28,9,29,19.341,18.222,21.081,0.75,0,28,0,0,0,0,0,26.02,55.98,0,50,0.001,0.032,-0.029
111,RECUPERANDO,10,28,9,29,19.342,18.237,21.075,0.746,0,28,0,0,0,0,0,26.01,55.98,0,50,0.001,0.032,-0.029
112,RECUPERANDO,10,28,9,29,19.344,18.253,21.068,0.743,1,29,60,0,0,0,0,26.01,55.98,0,50,0.001,0.031,-0.029
113,RECUPERANDO,10,28,9,29,19.345,18.258,21.061,0.74,0,29,0,0,0,0,0,26.0,55.98,0,50,0.001,0.031,-0.029
114,RECUPERANDO,10,28,9,29,19.346,18.265,21.053,0.737,1,30,60,0,0,0,0,26.0,55.98,0,50,0.001,0.03,-0.029
115,RECUPERANDO,10,28,9,29,19.348,18.273,21.045,0.734,0,30,0,0,0,0,0,25.99,55.98,0,50,0.001,0.029,-0.029
116,RECUPERANDO,10,28,9,29,19.349,18.282,21.036,0.73,0,30,0,0,0,0,0,25.99,55.98,0,50,0.001,0.029,-0.03
117,RECUPERANDO,10,28,9,29,19.35,18.293,21.027,0.727,1,31,60,0,0,0,0,25.98,55.98,0,50,0.001,0.028,-0.03
118,RECUPERANDO,10,28,9,29,19.351,18.304,21.017,0.724,0,31,0,0,0,0,0,25.97,55.98,0,50,0.001,0.028,-0.031
119,RECUPERANDO,10,28,9,29,19.352,18.317,21.007,0.721,1,32,60,0,0,0,0,25.96,55.98,0,50,0.001,0.028,-0.031
120,RECUPERANDO,10,28,9,29,19.353,18.324,20.996,0.718,0,32,0,0,0,0,0,25.95,55.98,0,50,0.001,0.027,-0.031
121,RECUPERANDO,10,28,9,29,19.354,18.328,20.985,0.715,1,33,60,0,0,0,0,25.93,55.98,0,50,0.001,0.027,-0.032
122,RECUPERANDO,10,28,9,29,19.355,18.329,20.973,0.711,0,33,0,0,0,0,0,25.92,55.98,0,50,0.001,0.026,-0.032
123,RECUPERANDO,10,28,9,29,19.356,18.331,20.96,0.708,0,33,0,0,0,0,0,25.91,55.98,0,50,0.001,0.026,-0.033
124,RECUPERANDO,10,28,9,29,19.357,18.334,20.947,0.705,1,34,60,0,0,0,0,25.89,55.98,0,50,0.001,0.026,-0.033
125,RECUPERANDO,10,28,9,29,19.358,18.335,20.933,0.701,0,34,0,0,0,0,0,25.88,55.98,0,50,0.001,0.025,-0.033
126,RECUPERANDO,10,28,9,29,19.359,18.338,20.925,0.698,1,35,60,0,0,0,0,25.86,55.98,0,50,0.001,0.025,-0.033
127,RECUPERANDO,10,28,9,29,19.359,18.342,20.922,0.695,0,35,0,0,0,0,0,25.84,55.98,0,50,0.001,0.024,-0.034
128,RECUPERANDO,10,28,9,29,19.36,18.348,20.918,0.691,0,35,0,0,0,0,0,25.82,55.98,0,50,0.001,0.024,-0.034
129,RECUPERANDO,10,28,9,29,19.361,18.354,20.914,0.688,0,35,0,0,0,0,0,25.81,55.98,0,50,0.001,0.024,-0.034
130,RECUPERANDO,10,28,9,29,19.361,18.361,20.909,0.685,1,36,60,0,0,0,0,25.79,55.98,0,50,0.001,0.023,-0.034
131,RECUPERANDO,10,28,9,29,19.362,18.369,20.904,0.681,0,36,0,0,0,0,0,25.77,55.98,0,50,0.001,0.023,-0.034
132,RECUPERANDO,10,28,9,29,19.362,18.378,20.898,0.678,0,36,0,0,0,0,0,25.75,55.98,0,50,0.0,0.023,-0.034
133,RECUPERANDO,10,28,9,29,19.363,18.388,20.892,0.675,1,37,60,0,0,0,0,25.73,55.98,0,50,0.0,0.023,-0.034
134,RECUPERANDO,10,28,9,29,19.363,18.393,20.885,0.671,0,37,0,0,0,0,0,25.71,55.98,0,50,0.0,0.022,-0.034
135,RECUPERANDO,10,28,9,29,19.363,18.397,20.878,0.668,0,37,0,0,0,0,0,25.69,55.98,0,50,0.0,0.022,-0.034
136,RECUPERANDO,10,28,9,29,19.364,18.402,20.87,0.664,0,37,0,0,0,0,0,25.67,55.98,0,50,0.0,0.022,-0.033
137,RECUPERANDO,10,28,9,29,19.364,18.407,20.862,0.661,1,38,60,0,0,0,0,25.65,55.98,0,50,0.0,0.021,-0.033
138,RECUPERANDO,10,28,9,29,19.364,18.414,20.853,0.658,0,38,0,0,0,0,0,25.63,55.98,0,50,0.0,0.021,-0.033
139,RECUPERANDO,10,28,9,29,19.364,18.421,20.843,0.654,0,38,0,0,0,0,0,25.62,55.98,0,50,0.0,0.021,-0.033
140,RECUPERANDO,10,28,9,29,19.364,18.429,20.834,0.651,0,38,0,0,0,0,0,25.6,55.98,0,50,0.0,0.021,-0.033
141,RECUPERANDO,10,28,9,29,19.365,18.435,20.823,0.648,1,39,60,0,0,0,0,25.58,55.98,0,50,0.0,0.02,-0.032
142,RECUPERANDO,10,28,9,29,19.365,18.438,20.812,0.645,0,39,0,0,0,0,0,25.56,55.98,0,50,0.0,0.02,-0.032
143,RECUPERANDO,10,28,9,29,19.365,18.442,20.8,0.641,0,39,0,0,0,0,0,25.55,55.98,0,50,0.0,0.02,-0.032
144,RECUPERANDO,10,28,9,29,19.365,18.446,20.792,0.638,0,39,0,0,0,0,0,25.53,55.98,0,50,0.0,0.02,-0.031
145,RECUPERANDO,10,28,9,29,19.365,18.452,20.789,0.635,0,39,0,0,0,0,0,25.52,55.98,0,50,0.0,0.02,-0.031
146,RECUPERANDO,10,28,9,29,19.365,18.458,20.785,0.632,1,40,60,0,0,0,0,25.5,55.98,0,50,0.0,0.019,-0.031
147,RECUPERANDO,10,28,9,29,19.365,18.464,20.781,0.629,0,40,0,0,0,0,0,25.49,55.98,0,50,0.0,0.019,-0.032
148,RECUPERANDO,10,28,9,29,19.365,18.471,20.777,0.625,0,40,0,0,0,0,0,25.48,55.98,0,50,0.0,0.019,-0.032
149,RECUPERANDO,10,28,9,29,19.365,18.473,20.772,0.622,1,41,60,0,0,0,0,25.47,55.98,0,50,0.0,0.019,-0.032
150,RECUPERANDO,10,28,9,29,19.365,18.476,20.767,0.619,0,41,0,0,0,0,0,25.46,55.98,0,50,0.0,0.019,-0.032
151,RECUPERANDO,10,28,9,29,19.365,18.48,20.761,0.616,1,42,60,0,0,0,0,25.45,55.98,0,50,0.0,0.018,-0.033
152,RECUPERANDO,10,28,9,29,19.365,18.484,20.755,0.613,0,42,0,0,0,0,0,25.44,55.98,0,50,0.0,0.018,-0.033
153,RECUPERANDO,10,28,9,29,19.365,18.489,20.748,0.61,0,42,0,0,0,0,0,25.43,55.98,0,50,0.0,0.018,-0.033
154,RECUPERANDO,10,28,9,29,19.365,18.494,20.741,0.607,0,42,0,0,0,0,0,25.43,55.98,0,50,0.0,0.018,-0.033
155,RECUPERANDO,10,28,9,29,19.365,18.5,20.733,0.604,0,42,0,0,0,0,0,25.42,55.98,0,50,0.0,0.018,-0.033
156,RECUPERANDO,10,28,9,29,19.365,18.503,20.725,0.601,1,43,60,0,0,0,0,25.42,55.98,0,50,0.0,0.017,-0.033
157,RECUPERANDO,10,28,9,29,19.365,18.504,20.716,0.598,0,43,0,0,0,0,0,25.41,55.98,0,50,0.0,0.017,-0.033
158,RECUPERANDO,10,28,9,29,19.365,18.505,20.707,0.595,0,43,0,0,0,0,0,25.41,55.98,0,50,0.0,0.017,-0.033
159,RECUPERANDO,10,28,9,29,19.366,18.507,20.697,0.592,0,43,0,0,0,0,0,25.41,55.98,0,50,0.0,0.017,-0.033
160,RECUPERANDO,10,28,9,29,19.366,18.507,20.686,0.589,0,43,0,0,0,0,0,25.41,55.98,0,50,0.0,0.017,-0.033
161,RECUPERANDO,10,28,9,29,19.366,18.507,20.683,0.586,1,44,60,0,0,0,0,25.41,55.98,0,50,0.0,0.017,-0.033
162,RECUPERANDO,10,28,9,29,19.366,18.507,20.68,0.583,0,44,0,0,0,0,0,25.41,55.98,0,50,0.0,0.016,-0.034
163,RECUPERANDO,10,28,9,29,19.367,18.509,20.677,0.58,0,44,0,0,0,0,0,25.42,55.98,0,50,0.0,0.016,-0.034
164,RECUPERANDO,10,28,9,29,19.367,18.51,20.673,0.578,0,44,0,0,0,0,0,25.42,55.98,0,50,0.0,0.016,-0.034
165,RECUPERANDO,10,28,9,29,19.367,18.512,20.669,0.575,0,44,0,0,0,0,0,25.43,55.98,0,50,0.0,0.016,-0.034
166,RECUPERANDO,10,28,9,29,19.368,18.515,20.664,0.572,1,45,60,0,0,0,0,25.43,55.98,0,50,0.0,0.016,-0.034
167,RECUPERANDO,10,28,9,29,19.368,18.519,20.659,0.569,0,45,0,0,0,0,0,25.44,55.98,0,50,0.001,0.016,-0.034
168,RECUPERANDO,10,28,9,29,19.369,18.523,20.654,0.566,0,45,0,0,0,0,0,25.45,55.98,0,50,0.001,0.016,-0.034
169,RECUPERANDO,10,28,9,29,19.37,18.527,20.648,0.563,0,45,0,0,0,0,0,25.45,55.98,0,50,0.001,0.016,-0.033
170,RECUPERANDO,10,28,9,29,19.37,18.532,20.641,0.56,1,46,60,0,0,0,0,25.45,55.98,0,50,0.001,0.016,-0.033
171,RECUPERANDO,10,28,9,29,19.371,18.533,20.634,0.557,0,46,0,0,0,0,0,25.45,55.98,0,50,0.001,0.016,-0.033
172,RECUPERANDO,10,28,9,29,19.372,18.533,20.626,0.554,0,46,0,0,0,0,0,25.45,55.98,0,50,0.001,0.016,-0.033
173,RECUPERANDO,10,28,9,29,19.373,18.534,20.618,0.552,1,47,60,0,0,0,0,25.46,55.98,0,50,0.001,0.015,-0.033
174,RECUPERANDO,10,28,9,29,19.373,18.535,20.61,0.549,0,47,0,0,0,0,0,25.46,55.98,0,50,0.001,0.015,-0.032
175,RECUPERANDO,10,28,9,29,19.374,18.536,20.6,0.546,0,47,0,0,0,0,0,25.46,55.98,0,50,0.001,0.015,-0.032
176,RECUPERANDO,10,28,9,29,19.375,18.539,20.596,0.543,0,47,0,0,0,0,0,25.47,55.98,0,50,0.001,0.015,-0.032
177,RECUPERANDO,10,28,9,29,19.376,18.541,20.595,0.54,1,48,60,0,0,0,0,25.47,55.98,0,50,0.001,0.015,-0.032
178,RECUPERANDO,10,28,9,29,19.377,18.544,20.593,0.537,0,48,0,0,0,0,0,25.48,55.98,0,50,0.001,0.015,-0.032
179,RECUPERANDO,10,28,9,29,19.378,18.548,20.592,0.534,0,48,0,0,0,0,0,25.49,55.98,0,50,0.001,0.015,-0.033
180,RECUPERANDO,10,28,9,29,19.38,18.552,20.589,0.531,0,48,0,0,0,0,0,25.49,55.98,0,50,0.001,0.015,-0.033
181,RECUPERANDO,10,28,9,29,19.381,18.556,20.587,0.528,0,48,0,0,0,0,0,25.49,55.98,0,50,0.001,0.014,-0.033
182,RECUPERANDO,10,28,9,29,19.382,18.558,20.584,0.525,1,49,60,0,0,0,0,25.49,55.98,0,50,0.001,0.014,-0.033
183,RECUPERANDO,10,28,9,29,19.383,18.559,20.58,0.522,0,49,0,0,0,0,0,25.5,55.98,0,50,0.001,0.014,-0.033
184,RECUPERANDO,10,28,9,29,19.384,18.56,20.576,0.519,0,49,0,0,0,0,0,25.5,55.98,0,50,0.001,0.014,-0.033
