segundo,estado_sim,num_cars,num_trucks,num_aggressive,num_cautious,avg_velocity,min_velocity,max_velocity,velocity_variance,throughput_per_second,cumulative_throughput,throughput_per_min,vehicles_cruising,vehicles_braking,vehicles_stopped,vehicles_accelerating,min_gap,avg_gap,near_collisions,hard_brakes,avg_acceleration,max_acceleration,min_acceleration
37,RECUPERANDO,37,1,28,10,23.514,16.535,26.034,7.008,1,8,60,0,0,0,4,25.03,60.95,0,50,0.17,0.7,-0.503
38,RECUPERANDO,37,1,28,10,23.673,16.893,26.224,6.79,0,8,0,0,0,0,4,25.43,60.95,0,50,0.149,0.675,-0.52
39,RECUPERANDO,37,1,28,10,23.811,17.312,26.388,6.569,1,9,60,0,0,0,3,26.01,60.95,0,50,0.13,0.643,-0.496
40,RECUPERANDO,37,1,28,10,23.932,17.723,26.537,6.348,0,9,0,0,0,0,3,26.71,60.95,0,50,0.113,0.605,-0.524
41,RECUPERANDO,37,1,28,10,24.037,17.875,26.808,6.127,1,10,60,0,0,0,2,27.49,60.95,0,50,0.099,0.563,-0.527
42,RECUPERANDO,37,1,28,10,24.129,18.088,27.032,5.908,0,10,0,0,0,0,2,27.41,60.95,0,50,0.086,0.518,-0.497
43,RECUPERANDO,37,1,28,10,24.208,18.349,27.215,5.689,1,11,60,0,0,0,0,27.23,60.95,0,50,0.074,0.482,-0.509
44,RECUPERANDO,37,1,28,10,24.277,18.565,27.361,5.473,0,11,0,0,0,0,0,27.24,60.95,0,50,0.064,0.465,-0.508
45,RECUPERANDO,37,1,28,10,24.336,18.75,27.475,5.259,0,11,0,0,0,0,0,27.39,60.95,0,50,0.056,0.441,-0.48
46,RECUPERANDO,37,1,28,10,24.389,18.978,27.561,5.048,1,12,60,0,0,0,0,27.67,60.95,0,50,0.049,0.412,-0.473
47,RECUPERANDO,37,1,28,10,24.434,19.238,27.622,4.841,0,12,0,0,0,0,0,28.03,60.95,0,50,0.043,0.381,-0.474
48,RECUPERANDO,37,1,28,10,24.475,19.4,27.662,4.638,1,13,60,0,0,0,0,28.46,60.95,0,50,0.039,0.348,-0.451
49,RECUPERANDO,37,1,28,10,24.511,19.587,27.684,4.44,0,13,0,0,0,0,0,28.82,60.95,0,50,0.035,0.318,-0.426
50,RECUPERANDO,37,1,28,10,24.544,19.804,27.691,4.247,0,13,0,0,0,0,0,29.09,60.95,0,50,0.032,0.303,-0.43
51,RECUPERANDO,37,1,28,10,24.574,20.026,27.684,4.057,0,13,0,0,0,0,0,29.42,60.95,0,50,0.029,0.289,-0.416
52,RECUPERANDO,37,1,28,10,24.602,20.169,27.665,3.87,1,14,60,0,0,0,0,29.79,60.95,0,50,0.027,0.279,-0.386
53,RECUPERANDO,37,1,28,10,24.628,20.341,27.637,3.685,0,14,0,0,0,0,0,30.15,60.95,0,50,0.025,0.265,-0.344
54,RECUPERANDO,37,1,28,10,24.651,20.531,27.601,3.503,1,15,60,0,0,0,0,30.38,60.95,0,50,0.023,0.25,-0.294
55,RECUPERANDO,37,1,28,10,24.673,20.725,27.557,3.322,0,15,0,0,0,0,0,30.66,60.95,0,50,0.021,0.24,-0.24
56,RECUPERANDO,37,1,28,10,24.693,20.85,27.508,3.144,1,16,60,0,0,0,0,30.97,60.95,0,50,0.019,0.229,-0.186
57,RECUPERANDO,37,1,28,10,24.712,20.996,27.454,2.971,0,16,0,1,0,0,0,31.31,60.95,0,50,0.018,0.216,-0.169
58,RECUPERANDO,37,1,28,10,24.729,21.154,27.396,2.804,0,16,0,1,0,0,0,31.56,60.95,0,50,0.016,0.202,-0.164
59,RECUPERANDO,37,1,28,10,24.744,21.32,27.334,2.644,0,16,0,1,0,0,0,31.78,60.95,0,50,0.015,0.194,-0.163
60,RECUPERANDO,37,1,28,10,24.758,21.44,27.27,2.493,0,16,0,1,0,0,0,32.02,60.95,0,50,0.013,0.184,-0.159
61,RECUPERANDO,37,1,28,10,24.77,21.555,27.204,2.352,1,17,60,1,0,0,0,32.28,60.95,0,50,0.012,0.172,-0.156
62,RECUPERANDO,37,1,28,10,24.781,21.68,27.136,2.22,0,17,0,1,0,0,0,32.55,60.95,0,50,0.01,0.161,-0.155
63,RECUPERANDO,37,1,28,10,24.79,21.809,27.066,2.098,1,18,60,1,0,0,0,32.79,60.95,0,50,0.009,0.153,-0.151
64,RECUPERANDO,37,1,28,10,24.798,21.94,26.996,1.987,0,18,0,2,0,0,0,32.96,60.95,0,50,0.008,0.145,-0.145
65,RECUPERANDO,37,1,28,10,24.805,22.03,26.926,1.884,1,19,60,2,0,0,0,33.15,60.95,0,50,0.006,0.136,-0.136
66,RECUPERANDO,37,1,28,10,24.811,22.122,26.856,1.791,0,19,0,2,0,0,0,33.35,60.95,0,50,0.005,0.126,-0.125
67,RECUPERANDO,37,1,28,10,24.816,22.218,26.826,1.705,0,19,0,2,0,0,0,33.55,60.95,0,50,0.004,0.119,-0.114
68,RECUPERANDO,37,1,28,10,24.82,22.315,26.798,1.626,0,19,0,3,0,0,0,33.74,60.95,0,50,0.004,0.112,-0.101
69,RECUPERANDO,37,1,28,10,24.823,22.412,26.769,1.554,1,20,60,3,0,0,0,33.94,60.95,0,50,0.003,0.106,-0.088
70,RECUPERANDO,37,1,28,10,24.826,22.507,26.74,1.488,0,20,0,3,0,0,0,34.08,60.95,0,50,0.002,0.099,-0.076
71,RECUPERANDO,37,1,28,10,24.828,22.598,26.711,1.427,1,21,60,3,0,0,0,34.22,60.95,0,50,0.001,0.092,-0.066
72,RECUPERANDO,37,1,28,10,24.829,22.686,26.681,1.371,0,21,0,3,0,0,0,34.36,60.95,0,50,0.001,0.086,-0.066
73,RECUPERANDO,37,1,28,10,24.829,22.769,26.652,1.319,1,22,60,3,0,0,0,34.5,60.95,0,50,0.0,0.081,-0.065
74,RECUPERANDO,37,1,28,10,24.829,22.847,26.622,1.271,0,22,0,3,0,0,0,34.64,60.95,0,50,-0.0,0.076,-0.064
75,RECUPERANDO,37,1,28,10,24.829,22.921,26.592,1.226,1,23,60,3,0,0,0,34.77,60.95,0,50,-0.001,0.072,-0.064
76,RECUPERANDO,37,1,28,10,24.828,22.99,26.562,1.184,0,23,0,3,0,0,0,34.9,60.95,0,50,-0.001,0.067,-0.064
77,RECUPERANDO,37,1,28,10,24.827,23.055,26.533,1.145,1,24,60,3,0,0,0,35.03,60.95,0,50,-0.001,0.063,-0.062
78,RECUPERANDO,37,1,28,10,24.826,23.1,26.503,1.109,0,24,0,2,0,0,0,35.16,60.95,0,50,-0.002,0.059,-0.061
79,RECUPERANDO,37,1,28,10,24.824,23.126,26.473,1.074,1,25,60,2,0,0,0,35.28,60.95,0,50,-0.002,0.056,-0.058
80,RECUPERANDO,37,1,28,10,24.822,23.146,26.444,1.042,0,25,0,2,0,0,0,35.38,60.95,0,50,-0.002,0.052,-0.056
81,RECUPERANDO,37,1,28,10,24.82,23.167,26.415,1.012,0,25,0,2,0,0,0,35.4,60.95,0,50,-0.002,0.049,-0.053
82,RECUPERANDO,37,1,28,10,24.818,23.19,26.385,0.984,0,25,0,2,0,0,0,35.43,60.95,0,50,-0.002,0.046,-0.05
83,RECUPERANDO,37,1,28,10,24.816,23.213,26.357,0.957,1,26,60,2,0,0,0,35.46,60.95,0,50,-0.002,0.044,-0.047
84,RECUPERANDO,37,1,28,10,24.813,23.236,26.328,0.932,0,26,0,2,0,0,0,35.49,60.95,0,50,-0.003,0.042,-0.044
85,RECUPERANDO,37,1,28,10,24.81,23.256,26.299,0.908,1,27,60,2,0,0,0,35.53,60.95,0,50,-0.003,0.039,-0.041
86,RECUPERANDO,37,1,28,10,24.807,23.273,26.271,0.886,0,27,0,2,0,0,0,35.58,60.95,0,50,-0.003,0.038,-0.038
87,RECUPERANDO,37,1,28,10,24.805,23.29,26.243,0.864,1,28,60,2,0,0,0,35.62,60.95,0,50,-0.003,0.036,-0.035
88,RECUPERANDO,37,1,28,10,24.802,23.309,26.216,0.844,0,28,0,2,0,0,0,35.67,60.95,0,50,-0.003,0.034,-0.032
89,RECUPERANDO,37,1,28,10,24.799,23.328,26.189,0.825,1,29,60,1,0,0,0,35.72,60.95,0,50,-0.003,0.033,-0.032
90,RECUPERANDO,37,1,28,10,24.796,23.348,26.162,0.806,0,29,0,1,0,0,0,35.78,60.95,0,50,-0.003,0.032,-0.032
91,RECUPERANDO,37,1,28,10,24.793,23.368,26.135,0.789,1,30,60,1,0,0,0,35.83,60.95,0,50,-0.003,0.03,-0.032
92,RECUPERANDO,37,1,28,10,24.789,23.388,26.109,0.772,0,30,0,1,0,0,0,35.86,60.95,0,50,-0.003,0.029,-0.033
93,RECUPERANDO,37,1,28,10,24.786,23.409,26.083,0.756,1,31,60,1,0,0,0,35.9,60.95,0,50,-0.003,0.028,-0.033
94,RECUPERANDO,37,1,28,10,24.783,23.429,26.058,0.741,0,31,0,1,0,0,0,35.95,60.95,0,50,-0.003,0.027,-0.033
95,RECUPERANDO,37,1,28,10,24.78,23.45,26.033,0.726,1,32,60,1,0,0,0,35.99,60.95,0,50,-0.003,0.026,-0.034
96,RECUPERANDO,37,1,28,10,24.777,23.47,26.008,0.712,0,32,0,1,0,0,0,36.04,60.95,0,50,-0.003,0.026,-0.034
97,RECUPERANDO,37,1,28,10,24.774,23.491,26.004,0.699,1,33,60,1,0,0,0,36.09,60.95,0,50,-0.003,0.025,-0.034
98,RECUPERANDO,37,1,28,10,24.771,23.511,26.001,0.686,0,33,0,1,0,0,0,36.14,60.95,0,50,-0.003,0.024,-0.034
99,RECUPERANDO,37,1,28,10,24.768,23.531,25.997,0.674,0,33,0,1,0,0,0,36.19,60.95,0,50,-0.003,0.023,-0.034
100,RECUPERANDO,37,1,28,10,24.764,23.552,25.994,0.662,0,33,0,1,0,0,0,36.24,60.95,0,50,-0.003,0.023,-0.034
101,RECUPERANDO,37,1,28,10,24.761,23.572,25.99,0.651,0,33,0,1,0,0,0,36.29,60.95,0,50,-0.003,0.022,-0.034
102,RECUPERANDO,37,1,28,10,24.758,23.592,25.986,0.64,0,33,0,1,0,0,0,36.35,60.95,0,50,-0.003,0.021,-0.033
103,RECUPERANDO,37,1,28,10,24.755,23.611,25.982,0.629,1,34,60,1,0,0,0,36.4,60.95,0,50,-0.003,0.021,-0.033
104,RECUPERANDO,37,1,28,10,24.752,23.631,25.978,0.619,0,34,0,1,0,0,0,36.46,60.95,0,50,-0.003,0.02,-0.033
105,RECUPERANDO,37,1,28,10,24.749,23.65,25.973,0.609,1,35,60,1,0,0,0,36.51,60.95,0,50,-0.003,0.02,-0.032
106,RECUPERANDO,37,1,28,10,24.746,23.657,25.969,0.599,0,35,0,1,0,0,0,36.57,60.95,0,50,-0.003,0.019,-0.032
107,RECUPERANDO,37,1,28,10,24.743,23.662,25.964,0.59,1,36,60,1,0,0,0,36.62,60.95,0,50,-0.003,0.019,-0.031
108,RECUPERANDO,37,1,28,10,24.74,23.668,25.959,0.581,0,36,0,1,0,0,0,36.68,60.95,0,50,-0.003,0.019,-0.03
109,RECUPERANDO,37,1,28,10,24.737,23.674,25.954,0.572,0,36,0,1,0,0,0,36.7,60.95,0,50,-0.003,0.019,-0.03
110,RECUPERANDO,37,1,28,10,24.735,23.68,25.949,0.564,0,36,0,1,0,0,0,36.71,60.95,0,50,-0.003,0.018,-0.029
111,RECUPERANDO,37,1,28,10,24.732,23.684,25.944,0.555,0,36,0,1,0,0,0,36.73,60.95,0,50,-0.003,0.018,-0.028
112,RECUPERANDO,37,1,28,10,24.729,23.689,25.938,0.547,1,37,60,1,0,0,0,36.75,60.95,0,50,-0.003,0.018,-0.027
113,RECUPERANDO,37,1,28,10,24.726,23.695,25.933,0.539,0,37,0,1,0,0,0,36.77,60.95,0,50,-0.003,0.018,-0.026
114,RECUPERANDO,37,1,28,10,24.723,23.702,25.927,0.531,0,37,0,1,0,0,0,36.79,60.95,0,50,-0.003,0.017,-0.025
115,RECUPERANDO,37,1,28,10,24.72,23.709,25.921,0.524,0,37,0,1,0,0,0,36.8,60.95,0,50,-0.003,0.017,-0.024
116,RECUPERANDO,37,1,28,10,24.718,23.716,25.915,0.516,0,37,0,1,0,0,0,36.81,60.95,0,50,-0.003,0.017,-0.024
117,RECUPERANDO,37,1,28,10,24.715,23.724,25.908,0.509,1,38,60,1,0,0,0,36.83,60.95,0,50,-0.003,0.017,-0.024
118,RECUPERANDO,37,1,28,10,24.712,23.732,25.902,0.501,0,38,0,1,0,0,0,36.85,60.95,0,50,-0.003,0.016,-0.024
119,RECUPERANDO,37,1,28,10,24.71,23.74,25.895,0.494,1,39,60,1,0,0,0,36.87,60.95,0,50,-0.003,0.016,-0.024
120,RECUPERANDO,37,1,28,10,24.707,23.749,25.889,0.487,0,39,0,1,0,0,0,36.89,60.95,0,50,-0.003,0.016,-0.024
121,RECUPERANDO,37,1,28,10,24.704,23.759,25.882,0.48,0,39,0,1,0,0,0,36.92,60.95,0,50,-0.003,0.016,-0.024
122,RECUPERANDO,37,1,28,10,24.702,23.768,25.874,0.474,0,39,0,1,0,0,0,36.94,60.95,0,50,-0.003,0.016,-0.024
123,RECUPERANDO,37,1,28,10,24.699,23.778,25.867,0.467,0,39,0,1,0,0,0,36.97,60.95,0,50,-0.003,0.015,-0.024
124,RECUPERANDO,37,1,28,10,24.697,23.788,25.859,0.461,0,39,0,1,0,0,0,37.0,60.95,0,50,-0.003,0.015,-0.024
125,RECUPERANDO,37,1,28,10,24.694,23.798,25.851,0.454,1,40,60,1,0,0,0,37.03,60.95,0,50,-0.003,0.015,-0.024
126,RECUPERANDO,37,1,28,10,24.692,23.808,25.843,0.448,0,40,0,1,0,0,0,37.06,60.95,0,50,-0.003,0.015,-0.024
127,RECUPERANDO,37,1,28,10,24.689,23.818,25.835,0.442,0,40,0,1,0,0,0,37.09,60.95,0,50,-0.002,0.014,-0.024
128,RECUPERANDO,37,1,28,10,24.687,23.829,25.826,0.436,0,40,0,1,0,0,0,37.12,60.95,0,50,-0.002,0.014,-0.024
129,RECUPERANDO,37,1,28,10,24.684,23.84,25.818,0.43,0,40,0,1,0,0,0,37.15,60.95,0,50,-0.002,0.014,-0.024
130,RECUPERANDO,37,1,28,10,24.682,23.85,25.808,0.424,1,41,60,1,0,0,0,37.18,60.95,0,50,-0.002,0.014,-0.024
131,RECUPERANDO,37,1,28,10,24.679,23.861,25.799,0.418,0,41,0,1,0,0,0,37.22,60.95,0,50,-0.002,0.013,-0.025
132,RECUPERANDO,37,1,28,10,24.677,23.872,25.79,0.413,1,42,60,1,0,0,0,37.25,60.95,0,50,-0.002,0.013,-0.025
133,RECUPERANDO,37,1,28,10,24.675,23.877,25.78,0.407,0,42,0,1,0,0,0,37.28,60.95,0,50,-0.002,0.013,-0.025
134,RECUPERANDO,37,1,28,10,24.672,23.88,25.77,0.402,0,42,0,1,0,0,0,37.32,60.95,0,50,-0.002,0.013,-0.025
135,RECUPERANDO,37,1,28,10,24.67,23.883,25.759,0.397,0,42,0,1,0,0,0,37.35,60.95,0,50,-0.002,0.013,-0.025
136,RECUPERANDO,37,1,28,10,24.668,23.886,25.748,0.392,0,42,0,1,0,0,0,37.37,60.95,0,50,-0.002,0.012,-0.025
137,RECUPERANDO,37,1,28,10,24.666,23.888,25.737,0.387,1,43,60,1,0,0,0,37.38,60.95,0,50,-0.002,0.012,-0.025
138,RECUPERANDO,37,1,28,10,24.664,23.89,25.726,0.382,0,43,0,1,0,0,0,37.39,60.95,0,50,-0.002,0.012,-0.025
139,RECUPERANDO,37,1,28,10,24.661,23.893,25.718,0.377,1,44,60,1,0,0,0,37.4,60.95,0,50,-0.002,0.012,-0.026
140,RECUPERANDO,37,1,28,10,24.659,23.896,25.716,0.373,0,44,0,1,0,0,0,37.41,60.95,0,50,-0.002,0.012,-0.026
141,RECUPERANDO,37,1,28,10,24.657,23.898,25.713,0.368,0,44,0,1,0,0,0,37.42,60.95,0,50,-0.002,0.011,-0.026
142,RECUPERANDO,37,1,28,10,24.655,23.901,25.71,0.364,0,44,0,1,0,0,0,37.42,60.95,0,50,-0.002,0.011,-0.025
143,RECUPERANDO,37,1,28,10,24.653,23.903,25.707,0.36,1,45,60,1,0,0,0,37.43,60.95,0,50,-0.002,0.011,-0.025
144,RECUPERANDO,37,1,28,10,24.652,23.906,25.704,0.355,0,45,0,1,0,0,0,37.44,60.95,0,50,-0.002,0.011,-0.025
145,RECUPERANDO,37,1,28,10,24.65,23.909,25.7,0.351,1,46,60,1,0,0,0,37.45,60.95,0,50,-0.002,0.011,-0.025
146,RECUPERANDO,37,1,28,10,24.648,23.911,25.696,0.347,0,46,0,1,0,0,0,37.46,60.95,0,50,-0.002,0.011,-0.025
147,RECUPERANDO,37,1,28,10,24.646,23.913,25.692,0.343,1,47,60,1,0,0,0,37.47,60.95,0,50,-0.002,0.011,-0.025
148,RECUPERANDO,37,1,28,10,24.645,23.916,25.688,0.34,0,47,0,1,0,0,0,37.48,60.95,0,50,-0.002,0.011,-0.025
149,RECUPERANDO,37,1,28,10,24.643,23.919,25.683,0.336,1,48,60,1,0,0,0,37.48,60.95,0,50,-0.002,0.01,-0.024
150,RECUPERANDO,37,1,28,10,24.641,23.921,25.679,0.332,0,48,0,1,0,0,0,37.49,60.95,0,50,-0.002,0.01,-0.024
151,RECUPERANDO,37,1,28,10,24.64,23.923,25.674,0.329,1,49,60,1,0,0,0,37.5,60.95,0,50,-0.001,0.01,-0.024
152,RECUPERANDO,37,1,28,10,24.638,23.926,25.668,0.325,1,50,60,1,0,0,0,37.51,60.95,0,50,-0.001,0.01,-0.024
153,RECUPERANDO,37,1,28,10,24.637,23.929,25.663,0.322,0,50,0,1,0,0,0,37.52,60.95,0,50,-0.001,0.01,-0.023
154,RECUPERANDO,37,1,28,10,24.636,23.933,25.657,0.318,1,51,60,1,0,0,0,37.53,60.95,0,50,-0.001,0.01,-0.023
155,RECUPERANDO,37,1,28,10,24.634,23.936,25.651,0.315,0,51,0,1,0,0,0,37.54,60.95,0,50,-0.001,0.01,-0.022
156,RECUPERANDO,37,1,28,10,24.633,23.94,25.65,0.312,0,51,0,1,0,0,0,37.55,60.95,0,50,-0.001,0.01,-0.022
157,RECUPERANDO,37,1,28,10,24.632,23.945,25.649,0.308,0,51,0,1,0,0,0,37.56,60.95,0,50,-0.001,0.01,-0.022
158,RECUPERANDO,37,1,28,10,24.631,23.949,25.648,0.305,1,52,60,1,0,0,0,37.57,60.95,0,50,-0.001,0.01,-0.021
159,RECUPERANDO,37,1,28,10,24.63,23.954,25.647,0.302,0,52,0,1,0,0,0,37.58,60.95,0,50,-0.001,0.01,-0.021
160,RECUPERANDO,37,1,28,10,24.629,23.959,25.645,0.299,1,53,60,1,0,0,0,37.59,60.95,0,50,-0.001,0.009,-0.021
161,RECUPERANDO,37,1,28,10,24.628,23.964,25.644,0.296,0,53,0,1,0,0,0,37.61,60.95,0,50,-0.001,0.009,-0.021
162,RECUPERANDO,37,1,28,10,24.627,23.97,25.643,0.293,1,54,60,1,0,0,0,37.62,60.95,0,50,-0.001,0.009,-0.021
163,RECUPERANDO,37,1,28,10,24.626,23.975,25.642,0.29,0,54,0,1,0,0,0,37.64,60.95,0,50,-0.001,0.009,-0.021
164,RECUPERANDO,37,1,28,10,24.625,23.981,25.641,0.287,0,54,0,1,0,0,0,37.66,60.95,0,50,-0.001,0.009,-0.021
165,RECUPERANDO,37,1,28,10,24.625,23.987,25.639,0.284,0,54,0,1,0,0,0,37.67,60.95,0,50,-0.001,0.009,-0.021
166,RECUPERANDO,37,1,28,10,24.624,23.993,25.638,0.281,1,55,60,1,0,0,0,37.69,60.95,0,50,-0.001,0.009,-0.021
167,RECUPERANDO,37,1,28,10,24.623,23.999,25.637,0.278,1,56,60,1,0,0,0,37.71,60.95,0,50,-0.001,0.009,-0.021
168,RECUPERANDO,37,1,28,10,24.623,24.005,25.636,0.275,0,56,0,1,0,0,0,37.73,60.95,0,50,-0.001,0.009,-0.021
169,RECUPERANDO,37,1,28,10,24.622,24.012,25.634,0.272,1,57,60,1,0,0,0,37.75,60.95,0,50,-0.0,0.009,-0.021
170,RECUPERANDO,37,1,28,10,24.622,24.018,25.633,0.269,0,57,0,1,0,0,0,37.77,60.95,0,50,-0.0,0.009,-0.021
171,RECUPERANDO,37,1,28,10,24.621,24.025,25.631,0.266,0,57,0,1,0,0,0,37.79,60.95,0,50,-0.0,0.008,-0.021
172,RECUPERANDO,37,1,28,10,24.621,24.031,25.63,0.263,0,57,0,1,0,0,0,37.81,60.95,0,50,-0.0,0.008,-0.021
173,RECUPERANDO,37,1,28,10,24.621,24.038,25.628,0.26,1,58,60,1,0,0,0,37.84,60.95,0,50,-0.0,0.008,-0.021
174,RECUPERANDO,37,1,28,10,24.621,24.045,25.627,0.257,0,58,0,1,0,0,0,37.86,60.95,0,50,-0.0,0.008,-0.021
175,RECUPERANDO,37,1,28,10,24.62,24.052,25.625,0.255,1,59,60,1,0,0,0,37.88,60.95,0,50,-0.0,0.008,-0.021
176,RECUPERANDO,37,1,28,10,24.62,24.059,25.623,0.252,0,59,0,1,0,0,0,37.9,60.95,0,50,-0.0,0.008,-0.021
177,RECUPERANDO,37,1,28,10,24.62,24.066,25.621,0.249,1,60,60,1,0,0,0,37.93,60.95,0,50,-0.0,0.008,-0.021
178,RECUPERANDO,37,1,28,10,24.62,24.073,25.62,0.246,1,61,60,1,0,0,0,37.95,60.95,0,50,-0.0,0.008,-0.021
179,RECUPERANDO,37,1,28,10,24.62,24.08,25.618,0.243,0,61,0,1,0,0,0,37.97,60.95,0,50,0.0,0.008,-0.021
180,RECUPERANDO,37,1,28,10,24.62,24.087,25.616,0.241,1,62,60,1,0,0,0,38.0,60.95,0,50,0.0,0.008,-0.021
181,RECUPERANDO,37,1,28,10,24.62,24.092,25.613,0.238,0,62,0,1,0,0,0,38.02,60.95,0,50,0.0,0.007,-0.021
182,RECUPERANDO,37,1,28,10,24.62,24.094,25.611,0.235,1,63,60,1,0,0,0,38.05,60.95,0,50,0.0,0.007,-0.021
183,RECUPERANDO,37,1,28,10,24.62,24.096,25.611,0.233,0,63,0,1,0,0,0,38.07,60.95,0,50,0.0,0.007,-0.021
