segundo,estado_sim,num_cars,num_trucks,num_aggressive,num_cautious,avg_velocity,min_velocity,max_velocity,velocity_variance,throughput_per_second,cumulative_throughput,throughput_per_min,vehicles_cruising,vehicles_braking,vehicles_stopped,vehicles_accelerating,min_gap,avg_gap,near_collisions,hard_brakes,avg_acceleration,max_acceleration,min_acceleration
36,RECUPERANDO,19,19,38,0,23.041,18.317,25.562,2.917,1,8,60,0,0,0,4,28.72,57.64,0,50,0.16,0.69,-0.255
37,RECUPERANDO,19,19,38,0,23.19,18.82,25.731,2.711,0,8,0,1,0,0,3,29.57,57.64,0,50,0.14,0.628,-0.235
38,RECUPERANDO,19,19,38,0,23.319,19.092,25.869,2.519,0,8,0,2,0,0,3,30.46,57.64,0,50,0.121,0.562,-0.195
39,RECUPERANDO,19,19,38,0,23.431,19.403,25.978,2.34,1,9,60,2,0,0,2,31.35,57.64,0,50,0.105,0.519,-0.144
40,RECUPERANDO,19,19,38,0,23.527,19.738,26.061,2.172,0,9,0,3,0,0,0,32.23,57.64,0,50,0.09,0.494,-0.139
41,RECUPERANDO,19,19,38,0,23.609,20.072,26.121,2.016,0,9,0,4,0,0,0,32.64,57.64,0,50,0.077,0.461,-0.131
42,RECUPERANDO,19,19,38,0,23.68,20.242,26.161,1.871,1,10,60,4,0,0,0,32.2,57.64,0,50,0.065,0.424,-0.114
43,RECUPERANDO,19,19,38,0,23.739,20.435,26.182,1.735,0,10,0,5,0,0,0,31.92,57.64,0,50,0.055,0.384,-0.092
44,RECUPERANDO,19,19,38,0,23.789,20.642,26.188,1.609,0,10,0,6,0,0,0,31.77,57.64,0,50,0.046,0.344,-0.078
45,RECUPERANDO,19,19,38,0,23.83,20.846,26.18,1.492,1,11,60,6,0,0,0,31.74,57.64,0,50,0.038,0.304,-0.075
46,RECUPERANDO,19,19,38,0,23.863,20.983,26.16,1.384,0,11,0,6,0,0,0,31.79,57.64,0,50,0.031,0.265,-0.067
47,RECUPERANDO,19,19,38,0,23.891,21.134,26.13,1.284,0,11,0,7,0,0,0,31.91,57.64,0,50,0.025,0.241,-0.057
48,RECUPERANDO,19,19,38,0,23.912,21.294,26.092,1.193,1,12,60,7,0,0,0,32.07,57.64,0,50,0.019,0.216,-0.06
49,RECUPERANDO,19,19,38,0,23.929,21.456,26.047,1.109,0,12,0,7,0,0,0,32.26,57.64,0,50,0.015,0.193,-0.065
50,RECUPERANDO,19,19,38,0,23.941,21.617,25.996,1.033,1,13,60,7,0,0,0,32.47,57.64,0,50,0.011,0.171,-0.069
51,RECUPERANDO,19,19,38,0,23.95,21.773,25.941,0.964,0,13,0,7,0,0,0,32.69,57.64,0,50,0.008,0.154,-0.071
52,RECUPERANDO,19,19,38,0,23.956,21.914,25.882,0.901,1,14,60,7,0,0,0,32.91,57.64,0,50,0.005,0.145,-0.072
53,RECUPERANDO,19,19,38,0,23.96,21.989,25.821,0.844,0,14,0,7,0,0,0,33.12,57.64,0,50,0.002,0.135,-0.073
54,RECUPERANDO,19,19,38,0,23.961,22.066,25.757,0.793,0,14,0,8,0,0,0,33.33,57.64,0,50,0.001,0.125,-0.073
55,RECUPERANDO,19,19,38,0,23.961,22.142,25.693,0.746,1,15,60,8,0,0,0,33.52,57.64,0,50,-0.001,0.115,-0.072
56,RECUPERANDO,19,19,38,0,23.959,22.218,25.627,0.704,0,15,0,8,0,0,0,33.71,57.64,0,50,-0.002,0.105,-0.071
57,RECUPERANDO,19,19,38,0,23.956,22.291,25.562,0.667,0,15,0,8,0,0,0,33.88,57.64,0,50,-0.003,0.096,-0.069
58,RECUPERANDO,19,19,38,0,23.953,22.361,25.497,0.633,1,16,60,8,0,0,0,34.04,57.64,0,50,-0.004,0.087,-0.068
59,RECUPERANDO,19,19,38,0,23.949,22.396,25.433,0.602,0,16,0,8,0,0,0,34.19,57.64,0,50,-0.004,0.079,-0.065
60,RECUPERANDO,19,19,38,0,23.944,22.431,25.369,0.574,0,16,0,8,0,0,0,34.32,57.64,0,50,-0.005,0.071,-0.063
61,RECUPERANDO,19,19,38,0,23.939,22.467,25.307,0.549,1,17,60,8,0,0,0,34.45,57.64,0,50,-0.005,0.065,-0.062
62,RECUPERANDO,19,19,38,0,23.934,22.503,25.246,0.526,0,17,0,8,0,0,0,34.57,57.64,0,50,-0.005,0.059,-0.06
63,RECUPERANDO,19,19,38,0,23.929,22.538,25.187,0.505,0,17,0,7,0,0,0,34.68,57.64,0,50,-0.005,0.053,-0.058
64,RECUPERANDO,19,19,38,0,23.923,22.572,25.13,0.486,1,18,60,7,0,0,0,34.64,57.64,0,50,-0.005,0.049,-0.057
65,RECUPERANDO,19,19,38,0,23.918,22.605,25.074,0.468,0,18,0,7,0,0,0,34.55,57.64,0,50,-0.005,0.045,-0.055
66,RECUPERANDO,19,19,38,0,23.913,22.632,25.029,0.452,1,19,60,7,0,0,0,34.48,57.64,0,50,-0.005,0.041,-0.053
67,RECUPERANDO,19,19,38,0,23.909,22.648,25.019,0.438,0,19,0,7,0,0,0,34.41,57.64,0,50,-0.005,0.038,-0.051
68,RECUPERANDO,19,19,38,0,23.904,22.664,25.009,0.424,1,20,60,7,0,0,0,34.36,57.64,0,50,-0.004,0.036,-0.049
69,RECUPERANDO,19,19,38,0,23.9,22.681,25.0,0.412,0,20,0,7,0,0,0,34.31,57.64,0,50,-0.004,0.034,-0.047
70,RECUPERANDO,19,19,38,0,23.896,22.698,24.991,0.4,1,21,60,7,0,0,0,34.27,57.64,0,50,-0.004,0.032,-0.045
71,RECUPERANDO,19,19,38,0,23.892,22.714,24.982,0.39,0,21,0,7,0,0,0,34.24,57.64,0,50,-0.004,0.03,-0.043
72,RECUPERANDO,19,19,38,0,23.888,22.731,24.974,0.38,1,22,60,7,0,0,0,34.22,57.64,0,50,-0.004,0.028,-0.041
73,RECUPERANDO,19,19,38,0,23.885,22.748,24.966,0.371,0,22,0,7,0,0,0,34.2,57.64,0,50,-0.003,0.027,-0.039
74,RECUPERANDO,19,19,38,0,23.881,22.764,24.958,0.362,0,22,0,7,0,0,0,34.18,57.64,0,50,-0.003,0.026,-0.037
75,RECUPERANDO,19,19,38,0,23.878,22.776,24.951,0.354,0,22,0,7,0,0,0,34.17,57.64,0,50,-0.003,0.025,-0.035
76,RECUPERANDO,19,19,38,0,23.876,22.784,24.945,0.347,1,23,60,8,0,0,0,34.16,57.64,0,50,-0.003,0.024,-0.033
77,RECUPERANDO,19,19,38,0,23.873,22.792,24.938,0.34,0,23,0,7,0,0,0,34.16,57.64,0,50,-0.002,0.023,-0.032
78,RECUPERANDO,19,19,38,0,23.871,22.799,24.932,0.333,0,23,0,7,0,0,0,34.16,57.64,0,50,-0.002,0.022,-0.03
79,RECUPERANDO,19,19,38,0,23.869,22.805,24.926,0.327,0,23,0,7,0,0,0,34.17,57.64,0,50,-0.002,0.021,-0.028
80,RECUPERANDO,19,19,38,0,23.867,22.812,24.921,0.321,1,24,60,7,0,0,0,34.17,57.64,0,50,-0.002,0.02,-0.027
81,RECUPERANDO,19,19,38,0,23.865,22.819,24.915,0.316,0,24,0,7,0,0,0,34.18,57.64,0,50,-0.002,0.02,-0.025
82,RECUPERANDO,19,19,38,0,23.863,22.826,24.91,0.31,0,24,0,7,0,0,0,34.19,57.64,0,50,-0.002,0.019,-0.024
83,RECUPERANDO,19,19,38,0,23.862,22.834,24.906,0.306,0,24,0,7,0,0,0,34.2,57.64,0,50,-0.001,0.019,-0.023
84,RECUPERANDO,19,19,38,0,23.861,22.841,24.901,0.301,1,25,60,7,0,0,0,34.22,57.64,0,50,-0.001,0.018,-0.022
85,RECUPERANDO,19,19,38,0,23.86,22.847,24.897,0.296,0,25,0,7,0,0,0,34.23,57.64,0,50,-0.001,0.018,-0.02
86,RECUPERANDO,19,19,38,0,23.859,22.853,24.893,0.292,0,25,0,7,0,0,0,34.25,57.64,0,50,-0.001,0.017,-0.019
87,RECUPERANDO,19,19,38,0,23.858,22.859,24.889,0.288,1,26,60,7,0,0,0,34.27,57.64,0,50,-0.001,0.017,-0.018
88,RECUPERANDO,19,19,38,0,23.857,22.866,24.886,0.284,0,26,0,7,0,0,0,34.28,57.64,0,50,-0.001,0.016,-0.018
89,RECUPERANDO,19,19,38,0,23.856,22.874,24.882,0.281,1,27,60,8,0,0,0,34.3,57.64,0,50,-0.001,0.016,-0.017
90,RECUPERANDO,19,19,38,0,23.856,22.881,24.879,0.277,0,27,0,8,0,0,0,34.32,57.64,0,50,-0.001,0.015,-0.017
91,RECUPERANDO,19,19,38,0,23.855,22.889,24.876,0.274,0,27,0,8,0,0,0,34.34,57.64,0,50,-0.0,0.015,-0.016
92,RECUPERANDO,19,19,38,0,23.855,22.897,24.873,0.271,1,28,60,8,0,0,0,34.35,57.64,0,50,-0.0,0.015,-0.016
93,RECUPERANDO,19,19,38,0,23.854,22.906,24.87,0.268,0,28,0,8,0,0,0,34.37,57.64,0,50,-0.0,0.015,-0.015
94,RECUPERANDO,19,19,38,0,23.854,22.915,24.868,0.265,1,29,60,8,0,0,0,34.39,57.64,0,50,-0.0,0.014,-0.015
95,RECUPERANDO,19,19,38,0,23.854,22.923,24.865,0.262,0,29,0,8,0,0,0,34.41,57.64,0,50,-0.0,0.014,-0.015
96,RECUPERANDO,19,19,38,0,23.854,22.932,24.863,0.259,1,30,60,8,0,0,0,34.43,57.64,0,50,-0.0,0.014,-0.014
97,RECUPERANDO,19,19,38,0,23.854,22.942,24.86,0.257,0,30,0,8,0,0,0,34.45,57.64,0,50,-0.0,0.014,-0.014
98,RECUPERANDO,19,19,38,0,23.854,22.951,24.858,0.254,0,30,0,8,0,0,0,34.47,57.64,0,50,-0.0,0.013,-0.014
99,RECUPERANDO,19,19,38,0,23.854,22.96,24.856,0.252,1,31,60,8,0,0,0,34.49,57.64,0,50,0.0,0.013,-0.014
100,RECUPERANDO,19,19,38,0,23.854,22.97,24.854,0.25,0,31,0,8,0,0,0,34.52,57.64,0,50,0.0,0.013,-0.013
101,RECUPERANDO,19,19,38,0,23.854,22.979,24.852,0.247,1,32,60,8,0,0,0,34.54,57.64,0,50,0.0,0.013,-0.013
102,RECUPERANDO,19,19,38,0,23.854,22.989,24.85,0.245,0,32,0,8,0,0,0,34.57,57.64,0,50,0.0,0.012,-0.013
103,RECUPERANDO,19,19,38,0,23.854,22.999,24.848,0.243,0,32,0,8,0,0,0,34.59,57.64,0,50,0.0,0.012,-0.013
104,RECUPERANDO,19,19,38,0,23.854,23.008,24.846,0.241,0,32,0,8,0,0,0,34.62,57.64,0,50,0.0,0.012,-0.013
105,RECUPERANDO,19,19,38,0,23.855,23.018,24.844,0.239,1,33,60,8,0,0,0,34.64,57.64,0,50,0.0,0.012,-0.012
106,RECUPERANDO,19,19,38,0,23.855,23.028,24.843,0.238,0,33,0,8,0,0,0,34.67,57.64,0,50,0.0,0.012,-0.012
107,RECUPERANDO,19,19,38,0,23.855,23.037,24.841,0.236,1,34,60,8,0,0,0,34.69,57.64,0,50,0.0,0.012,-0.012
108,RECUPERANDO,19,19,38,0,23.856,23.047,24.839,0.234,0,34,0,8,0,0,0,34.72,57.64,0,50,0.0,0.011,-0.012
109,RECUPERANDO,19,19,38,0,23.856,23.057,24.838,0.232,1,35,60,8,0,0,0,34.75,57.64,0,50,0.0,0.011,-0.012
110,RECUPERANDO,19,19,38,0,23.856,23.067,24.836,0.231,1,36,60,8,0,0,0,34.77,57.64,0,50,0.0,0.011,-0.012
111,RECUPERANDO,19,19,38,0,23.857,23.077,24.835,0.229,0,36,0,8,0,0,0,34.8,57.64,0,50,0.0,0.011,-0.011
112,RECUPERANDO,19,19,38,0,23.857,23.086,24.833,0.228,1,37,60,8,0,0,0,34.83,57.64,0,50,0.0,0.011,-0.011
113,RECUPERANDO,19,19,38,0,23.858,23.096,24.832,0.226,0,37,0,8,0,0,0,34.85,57.64,0,50,0.0,0.01,-0.011
114,RECUPERANDO,19,19,38,0,23.858,23.103,24.831,0.225,0,37,0,8,0,0,0,34.88,57.64,0,50,0.0,0.01,-0.011
115,RECUPERANDO,19,19,38,0,23.859,23.106,24.829,0.224,0,37,0,7,0,0,0,34.91,57.64,0,50,0.001,0.01,-0.011
116,RECUPERANDO,19,19,38,0,23.859,23.11,24.828,0.222,0,37,0,7,0,0,0,34.93,57.64,0,50,0.001,0.01,-0.011
117,RECUPERANDO,19,19,38,0,23.86,23.113,24.827,0.221,1,38,60,7,0,0,0,34.94,57.64,0,50,0.001,0.01,-0.011
118,RECUPERANDO,19,19,38,0,23.86,23.117,24.825,0.22,0,38,0,7,0,0,0,34.95,57.64,0,50,0.001,0.01,-0.011
119,RECUPERANDO,19,19,38,0,23.861,23.122,24.824,0.219,0,38,0,7,0,0,0,34.96,57.64,0,50,0.001,0.01,-0.011
120,RECUPERANDO,19,19,38,0,23.861,23.126,24.823,0.217,0,38,0,7,0,0,0,34.97,57.64,0,50,0.001,0.01,-0.011
121,RECUPERANDO,19,19,38,0,23.862,23.13,24.821,0.216,0,38,0,7,0,0,0,34.98,57.64,0,50,0.001,0.01,-0.011
122,RECUPERANDO,19,19,38,0,23.863,23.135,24.82,0.215,0,38,0,7,0,0,0,34.99,57.64,0,50,0.001,0.009,-0.011
123,RECUPERANDO,19,19,38,0,23.863,23.14,24.819,0.214,0,38,0,7,0,0,0,35.0,57.64,0,50,0.001,0.009,-0.011
124,RECUPERANDO,19,19,38,0,23.864,23.145,24.818,0.213,0,38,0,7,0,0,0,35.02,57.64,0,50,0.001,0.009,-0.011
125,RECUPERANDO,19,19,38,0,23.865,23.15,24.816,0.212,1,39,60,6,0,0,0,35.03,57.64,0,50,0.001,0.009,-0.011
126,RECUPERANDO,19,19,38,0,23.865,23.155,24.815,0.211,0,39,0,7,0,0,0,35.04,57.64,0,50,0.001,0.009,-0.011
127,RECUPERANDO,19,19,38,0,23.866,23.161,24.814,0.21,1,40,60,8,0,0,0,35.06,57.64,0,50,0.001,0.009,-0.011
128,RECUPERANDO,19,19,38,0,23.867,23.166,24.813,0.209,0,40,0,8,0,0,0,35.07,57.64,0,50,0.001,0.009,-0.011
129,RECUPERANDO,19,19,38,0,23.868,23.172,24.811,0.208,1,41,60,8,0,0,0,35.09,57.64,0,50,0.001,0.009,-0.012
130,RECUPERANDO,19,19,38,0,23.868,23.177,24.81,0.207,0,41,0,8,0,0,0,35.1,57.64,0,50,0.001,0.009,-0.012
131,RECUPERANDO,19,19,38,0,23.869,23.183,24.809,0.206,0,41,0,8,0,0,0,35.12,57.64,0,50,0.001,0.009,-0.012
132,RECUPERANDO,19,19,38,0,23.87,23.189,24.807,0.205,0,41,0,8,0,0,0,35.14,57.64,0,50,0.001,0.009,-0.012
133,RECUPERANDO,19,19,38,0,23.871,23.195,24.806,0.204,1,42,60,8,0,0,0,35.15,57.64,0,50,0.001,0.009,-0.011
134,RECUPERANDO,19,19,38,0,23.871,23.201,24.805,0.203,0,42,0,8,0,0,0,35.17,57.64,0,50,0.001,0.008,-0.011
135,RECUPERANDO,19,19,38,0,23.872,23.207,24.804,0.202,1,43,60,8,0,0,0,35.19,57.64,0,50,0.001,0.008,-0.011
136,RECUPERANDO,19,19,38,0,23.873,23.213,24.802,0.201,0,43,0,8,0,0,0,35.2,57.64,0,50,0.001,0.008,-0.011
137,RECUPERANDO,19,19,38,0,23.874,23.219,24.801,0.2,0,43,0,8,0,0,0,35.22,57.64,0,50,0.001,0.008,-0.011
138,RECUPERANDO,19,19,38,0,23.875,23.225,24.8,0.199,0,43,0,8,0,0,0,35.24,57.64,0,50,0.001,0.008,-0.011
139,RECUPERANDO,19,19,38,0,23.876,23.231,24.798,0.198,1,44,60,8,0,0,0,35.26,57.64,0,50,0.001,0.008,-0.011
140,RECUPERANDO,19,19,38,0,23.877,23.238,24.797,0.198,0,44,0,8,0,0,0,35.27,57.64,0,50,0.001,0.008,-0.011
141,RECUPERANDO,19,19,38,0,23.877,23.244,24.796,0.197,0,44,0,8,0,0,0,35.29,57.64,0,50,0.001,0.008,-0.011
142,RECUPERANDO,19,19,38,0,23.878,23.25,24.795,0.196,0,44,0,8,0,0,0,35.31,57.64,0,50,0.001,0.008,-0.011
143,RECUPERANDO,19,19,38,0,23.879,23.257,24.793,0.195,1,45,60,8,0,0,0,35.33,57.64,0,50,0.001,0.008,-0.011
144,RECUPERANDO,19,19,38,0,23.88,23.261,24.792,0.194,0,45,0,8,0,0,0,35.35,57.64,0,50,0.001,0.008,-0.011
145,RECUPERANDO,19,19,38,0,23.881,23.263,24.79,0.193,1,46,60,8,0,0,0,35.36,57.64,0,50,0.001,0.008,-0.011
146,RECUPERANDO,19,19,38,0,23.882,23.266,24.789,0.192,0,46,0,8,0,0,0,35.38,57.64,0,50,0.001,0.008,-0.011
147,RECUPERANDO,19,19,38,0,23.883,23.269,24.788,0.191,0,46,0,7,0,0,0,35.4,57.64,0,50,0.001,0.008,-0.01
148,RECUPERANDO,19,19,38,0,23.884,23.272,24.786,0.19,1,47,60,7,0,0,0,35.42,57.64,0,50,0.001,0.007,-0.01
149,RECUPERANDO,19,19,38,0,23.885,23.275,24.785,0.189,0,47,0,7,0,0,0,35.44,57.64,0,50,0.001,0.007,-0.01
150,RECUPERANDO,19,19,38,0,23.886,23.279,24.783,0.188,0,47,0,7,0,0,0,35.46,57.64,0,50,0.001,0.007,-0.01
151,RECUPERANDO,19,19,38,0,23.887,23.282,24.782,0.187,1,48,60,7,0,0,0,35.48,57.64,0,50,0.001,0.007,-0.01
152,RECUPERANDO,19,19,38,0,23.888,23.286,24.781,0.186,0,48,0,7,0,0,0,35.49,57.64,0,50,0.001,0.007,-0.01
153,RECUPERANDO,19,19,38,0,23.889,23.289,24.779,0.186,0,48,0,7,0,0,0,35.51,57.64,0,50,0.001,0.007,-0.01
154,RECUPERANDO,19,19,38,0,23.89,23.293,24.778,0.185,1,49,60,7,0,0,0,35.53,57.64,0,50,0.001,0.007,-0.009
155,RECUPERANDO,19,19,38,0,23.891,23.297,24.776,0.184,0,49,0,7,0,0,0,35.55,57.64,0,50,0.001,0.007,-0.009
156,RECUPERANDO,19,19,38,0,23.892,23.301,24.775,0.183,0,49,0,7,0,0,0,35.56,57.64,0,50,0.001,0.007,-0.009
157,RECUPERANDO,19,19,38,0,23.893,23.305,24.773,0.182,1,50,60,7,0,0,0,35.56,57.64,0,50,0.001,0.007,-0.009
158,RECUPERANDO,19,19,38,0,23.894,23.309,24.772,0.181,0,50,0,7,0,0,0,35.56,57.64,0,50,0.001,0.007,-0.009
159,RECUPERANDO,19,19,38,0,23.895,23.313,24.77,0.18,1,51,60,7,0,0,0,35.56,57.64,0,50,0.001,0.007,-0.008
160,RECUPERANDO,19,19,38,0,23.896,23.317,24.768,0.179,0,51,0,7,0,0,0,35.56,57.64,0,50,0.001,0.007,-0.008
161,RECUPERANDO,19,19,38,0,23.897,23.321,24.767,0.178,1,52,60,7,0,0,0,35.56,57.64,0,50,0.001,0.007,-0.008
162,RECUPERANDO,19,19,38,0,23.898,23.325,24.765,0.177,0,52,0,7,0,0,0,35.56,57.64,0,50,0.001,0.007,-0.008
163,RECUPERANDO,19,19,38,0,23.899,23.326,24.764,0.176,1,53,60,6,0,0,0,35.56,57.64,0,50,0.001,0.007,-0.008
164,RECUPERANDO,19,19,38,0,23.9,23.326,24.762,0.175,0,53,0,6,0,0,0,35.57,57.64,0,50,0.001,0.006,-0.008
165,RECUPERANDO,19,19,38,0,23.901,23.327,24.76,0.174,0,53,0,6,0,0,0,35.57,57.64,0,50,0.001,0.006,-0.008
166,RECUPERANDO,19,19,38,0,23.902,23.328,24.759,0.173,1,54,60,6,0,0,0,35.57,57.64,0,50,0.001,0.006,-0.008
167,RECUPERANDO,19,19,38,0,23.903,23.328,24.757,0.172,0,54,0,5,0,0,0,35.57,57.64,0,50,0.001,0.006,-0.008
168,RECUPERANDO,19,19,38,0,23.904,23.329,24.755,0.171,1,55,60,6,0,0,0,35.57,57.64,0,50,0.001,0.006,-0.008
169,RECUPERANDO,19,19,38,0,23.905,23.329,24.754,0.17,0,55,0,6,0,0,0,35.58,57.64,0,50,0.001,0.006,-0.008
170,RECUPERANDO,19,19,38,0,23.906,23.33,24.752,0.169,0,55,0,6,0,0,0,35.58,57.64,0,50,0.001,0.006,-0.008
171,RECUPERANDO,19,19,38,0,23.907,23.331,24.75,0.168,1,56,60,6,0,0,0,35.58,57.64,0,50,0.001,0.006,-0.008
172,RECUPERANDO,19,19,38,0,23.907,23.332,24.748,0.167,0,56,0,6,0,0,0,35.58,57.64,0,50,0.001,0.006,-0.008
173,RECUPERANDO,19,19,38,0,23.908,23.333,24.747,0.166,1,57,60,6,0,0,0,35.58,57.64,0,50,0.001,0.006,-0.008
174,RECUPERANDO,19,19,38,0,23.909,23.334,24.745,0.165,0,57,0,6,0,0,0,35.59,57.64,0,50,0.001,0.006,-0.008
175,RECUPERANDO,19,19,38,0,23.91,23.336,24.743,0.164,1,58,60,6,0,0,0,35.59,57.64,0,50,0.001,0.006,-0.008
176,RECUPERANDO,19,19,38,0,23.911,23.337,24.741,0.163,0,58,0,6,0,0,0,35.59,57.64,0,50,0.001,0.006,-0.008
177,RECUPERANDO,19,19,38,0,23.912,23.339,24.739,0.162,1,59,60,6,0,0,0,35.6,57.64,0,50,0.001,0.006,-0.007
178,RECUPERANDO,19,19,38,0,23.913,23.341,24.737,0.161,1,60,60,6,0,0,0,35.6,57.64,0,50,0.001,0.006,-0.007
179,RECUPERANDO,19,19,38,0,23.914,23.343,24.736,0.16,0,60,0,6,0,0,0,35.61,57.64,0,50,0.001,0.006,-0.007
180,RECUPERANDO,19,19,38,0,23.915,23.344,24.734,0.159,0,60,0,6,0,0,0,35.61,57.64,0,50,0.001,0.006,-0.007
181,RECUPERANDO,19,19,38,0,23.916,23.347,24.732,0.158,1,61,60,6,0,0,0,35.62,57.64,0,50,0.001,0.006,-0.007
182,RECUPERANDO,19,19,38,0,23.917,23.349,24.73,0.157,0,61,0,6,0,0,0,35.62,57.64,0,50,0.001,0.006,-0.007
183,RECUPERANDO,19,19,38,0,23.918,23.351,24.728,0.157,0,61,0,6,0,0,0,35.63,57.64,0,50,0.001,0.005,-0.007
184,RECUPERANDO,19,19,38,0,23.919,23.353,24.726,0.156,0,61,0,6,0,0,0,35.64,57.64,0,50,0.001,0.005,-0.007
