segundo,estado_sim,num_cars,num_trucks,num_aggressive,num_cautious,avg_velocity,min_velocity,max_velocity,velocity_variance,throughput_per_second,cumulative_throughput,throughput_per_min,vehicles_cruising,vehicles_braking,vehicles_stopped,vehicles_accelerating,min_gap,avg_gap,near_collisions,hard_brakes,avg_acceleration,max_acceleration,min_acceleration
24,RECUPERANDO,10,28,38,0,18.464,10.842,20.091,4.747,0,3,0,0,0,0,35,18.97,55.98,0,50,0.585,1.082,-0.271
25,RECUPERANDO,10,28,38,0,19.019,11.483,20.802,4.825,1,4,60,0,0,0,34,19.98,55.98,0,50,0.532,1.042,-0.394
26,RECUPERANDO,10,28,38,0,19.523,12.225,21.456,4.848,0,4,0,0,0,0,18,21.31,55.98,0,50,0.48,1.012,-0.409
27,RECUPERANDO,10,28,38,0,19.976,13.03,22.052,4.823,0,4,0,0,0,0,6,22.68,55.98,0,50,0.432,0.984,-0.379
28,RECUPERANDO,10,28,38,0,20.383,13.508,22.59,4.756,1,5,60,0,0,0,4,22.84,55.98,0,50,0.386,0.946,-0.477
29,RECUPERANDO,10,28,38,0,20.746,13.995,23.069,4.652,0,5,0,0,0,0,4,23.41,55.98,0,50,0.345,0.899,-0.478
30,RECUPERANDO,10,28,38,0,21.069,14.569,23.489,4.514,0,5,0,0,0,0,4,24.29,55.98,0,50,0.307,0.845,-0.402
31,RECUPERANDO,10,28,38,0,21.356,15.199,23.851,4.342,1,6,60,0,0,0,4,25.39,55.98,0,50,0.272,0.806,-0.328
32,RECUPERANDO,10,28,38,0,21.61,15.648,24.158,4.143,0,6,0,0,0,0,4,26.14,55.98,0,50,0.24,0.767,-0.357
33,RECUPERANDO,10,28,38,0,21.835,16.026,24.412,3.922,0,6,0,0,0,0,4,26.52,55.98,0,50,0.211,0.719,-0.337
34,RECUPERANDO,10,28,38,0,22.031,16.467,24.615,3.688,1,7,60,0,0,0,3,26.54,55.98,0,50,0.186,0.666,-0.279
35,RECUPERANDO,10,28,38,0,22.204,16.946,24.773,3.447,0,7,0,0,0,0,3,26.38,55.98,0,50,0.163,0.621,-0.257
36,RECUPERANDO,10,28,38,0,22.355,17.245,24.889,3.206,0,7,0,0,0,0,3,26.48,55.98,0,50,0.142,0.585,-0.257
37,RECUPERANDO,10,28,38,0,22.487,17.575,24.967,2.969,1,8,60,0,0,0,1,26.78,55.98,0,50,0.124,0.542,-0.232
38,RECUPERANDO,10,28,38,0,22.602,17.948,25.012,2.741,0,8,0,0,0,0,0,27.22,55.98,0,50,0.108,0.496,-0.188
39,RECUPERANDO,10,28,38,0,22.701,18.346,25.028,2.524,0,8,0,1,0,0,0,27.74,55.98,0,50,0.093,0.456,-0.187
40,RECUPERANDO,10,28,38,0,22.788,18.752,25.021,2.321,1,9,60,1,0,0,0,28.32,55.98,0,50,0.081,0.426,-0.18
41,RECUPERANDO,10,28,38,0,22.863,19.026,24.993,2.133,0,9,0,3,0,0,0,28.91,55.98,0,50,0.07,0.399,-0.159
42,RECUPERANDO,10,28,38,0,22.928,19.259,24.949,1.959,0,9,0,3,0,0,0,29.5,55.98,0,50,0.061,0.382,-0.132
43,RECUPERANDO,10,28,38,0,22.983,19.511,24.893,1.801,1,10,60,3,0,0,0,30.05,55.98,0,50,0.052,0.359,-0.132
44,RECUPERANDO,10,28,38,0,23.031,19.77,24.827,1.657,0,10,0,3,0,0,0,30.57,55.98,0,50,0.045,0.332,-0.126
45,RECUPERANDO,10,28,38,0,23.073,20.002,24.754,1.528,1,11,60,3,0,0,0,31.04,55.98,0,50,0.039,0.302,-0.113
46,RECUPERANDO,10,28,38,0,23.108,20.142,24.676,1.413,0,11,0,3,0,0,0,31.47,55.98,0,50,0.033,0.273,-0.096
47,RECUPERANDO,10,28,38,0,23.138,20.293,24.646,1.309,0,11,0,3,0,0,0,31.84,55.98,0,50,0.028,0.243,-0.094
48,RECUPERANDO,10,28,38,0,23.164,20.452,24.629,1.217,1,12,60,3,0,0,0,32.17,55.98,0,50,0.024,0.217,-0.09
49,RECUPERANDO,10,28,38,0,23.186,20.611,24.663,1.135,0,12,0,3,0,0,0,32.46,55.98,0,50,0.02,0.199,-0.083
50,RECUPERANDO,10,28,38,0,23.205,20.768,24.692,1.062,0,12,0,3,0,0,0,32.71,55.98,0,50,0.017,0.182,-0.08
51,RECUPERANDO,10,28,38,0,23.221,20.862,24.715,0.997,1,13,60,3,0,0,0,32.93,55.98,0,50,0.015,0.164,-0.077
52,RECUPERANDO,10,28,38,0,23.234,20.95,24.733,0.939,0,13,0,3,0,0,0,33.12,55.98,0,50,0.012,0.148,-0.075
53,RECUPERANDO,10,28,38,0,23.245,21.042,24.748,0.888,0,13,0,4,0,0,0,33.28,55.98,0,50,0.01,0.133,-0.071
54,RECUPERANDO,10,28,38,0,23.254,21.134,24.76,0.842,1,14,60,4,0,0,0,33.43,55.98,0,50,0.009,0.121,-0.068
55,RECUPERANDO,10,28,38,0,23.262,21.225,24.77,0.801,0,14,0,4,0,0,0,33.56,55.98,0,50,0.007,0.112,-0.064
56,RECUPERANDO,10,28,38,0,23.268,21.313,24.777,0.764,1,15,60,4,0,0,0,33.68,55.98,0,50,0.006,0.102,-0.06
57,RECUPERANDO,10,28,38,0,23.274,21.384,24.783,0.732,0,15,0,4,0,0,0,33.78,55.98,0,50,0.005,0.094,-0.056
58,RECUPERANDO,10,28,38,0,23.278,21.432,24.788,0.702,0,15,0,4,0,0,0,33.88,55.98,0,50,0.004,0.086,-0.053
59,RECUPERANDO,10,28,38,0,23.282,21.482,24.791,0.676,1,16,60,4,0,0,0,33.97,55.98,0,50,0.003,0.079,-0.049
60,RECUPERANDO,10,28,38,0,23.285,21.532,24.794,0.652,0,16,0,4,0,0,0,34.05,55.98,0,50,0.003,0.072,-0.045
61,RECUPERANDO,10,28,38,0,23.287,21.581,24.796,0.63,1,17,60,4,0,0,0,34.13,55.98,0,50,0.002,0.066,-0.043
62,RECUPERANDO,10,28,38,0,23.289,21.63,24.797,0.611,0,17,0,4,0,0,0,34.2,55.98,0,50,0.002,0.061,-0.042
63,RECUPERANDO,10,28,38,0,23.291,21.677,24.798,0.593,0,17,0,4,0,0,0,34.27,55.98,0,50,0.001,0.058,-0.041
64,RECUPERANDO,10,28,38,0,23.292,21.723,24.798,0.577,1,18,60,4,0,0,0,34.33,55.98,0,50,0.001,0.054,-0.04
65,RECUPERANDO,10,28,38,0,23.293,21.762,24.798,0.562,0,18,0,4,0,0,0,34.18,55.98,0,50,0.001,0.051,-0.039
66,RECUPERANDO,10,28,38,0,23.294,21.787,24.797,0.549,0,18,0,3,0,0,0,34.04,55.98,0,50,0.001,0.048,-0.038
67,RECUPERANDO,10,28,38,0,23.295,21.813,24.797,0.536,1,19,60,3,0,0,0,33.91,55.98,0,50,0.001,0.045,-0.038
68,RECUPERANDO,10,28,38,0,23.295,21.839,24.796,0.525,0,19,0,3,0,0,0,33.79,55.98,0,50,0.001,0.043,-0.038
69,RECUPERANDO,10,28,38,0,23.296,21.865,24.795,0.514,1,20,60,3,0,0,0,33.67,55.98,0,50,0.001,0.041,-0.038
70,RECUPERANDO,10,28,38,0,23.296,21.891,24.794,0.504,0,20,0,3,0,0,0,33.56,55.98,0,50,0.001,0.039,-0.038
71,RECUPERANDO,10,28,38,0,23.297,21.917,24.793,0.495,0,20,0,3,0,0,0,33.46,55.98,0,50,0.0,0.037,-0.037
72,RECUPERANDO,10,28,38,0,23.297,21.943,24.791,0.487,1,21,60,3,0,0,0,33.37,55.98,0,50,0.0,0.035,-0.037
73,RECUPERANDO,10,28,38,0,23.298,21.968,24.79,0.479,0,21,0,3,0,0,0,33.29,55.98,0,50,0.0,0.034,-0.036
74,RECUPERANDO,10,28,38,0,23.298,21.994,24.788,0.471,1,22,60,3,0,0,0,33.21,55.98,0,50,0.0,0.033,-0.035
75,RECUPERANDO,10,28,38,0,23.299,22.009,24.787,0.464,0,22,0,3,0,0,0,33.14,55.98,0,50,0.0,0.031,-0.034
76,RECUPERANDO,10,28,38,0,23.299,22.023,24.785,0.458,0,22,0,3,0,0,0,33.07,55.98,0,50,0.0,0.03,-0.034
77,RECUPERANDO,10,28,38,0,23.3,22.038,24.783,0.451,0,22,0,3,0,0,0,33.01,55.98,0,50,0.001,0.029,-0.032
78,RECUPERANDO,10,28,38,0,23.3,22.053,24.781,0.445,1,23,60,3,0,0,0,32.96,55.98,0,50,0.001,0.028,-0.031
79,RECUPERANDO,10,28,38,0,23.301,22.068,24.78,0.44,0,23,0,3,0,0,0,32.91,55.98,0,50,0.001,0.027,-0.03
80,RECUPERANDO,10,28,38,0,23.301,22.084,24.778,0.434,0,23,0,3,0,0,0,32.87,55.98,0,50,0.001,0.027,-0.03
81,RECUPERANDO,10,28,38,0,23.302,22.1,24.776,0.429,1,24,60,3,0,0,0,32.83,55.98,0,50,0.001,0.026,-0.03
82,RECUPERANDO,10,28,38,0,23.303,22.116,24.774,0.424,0,24,0,3,0,0,0,32.8,55.98,0,50,0.001,0.025,-0.029
83,RECUPERANDO,10,28,38,0,23.303,22.132,24.772,0.419,0,24,0,3,0,0,0,32.77,55.98,0,50,0.001,0.024,-0.029
84,RECUPERANDO,10,28,38,0,23.304,22.149,24.77,0.414,1,25,60,3,0,0,0,32.74,55.98,0,50,0.001,0.024,-0.029
85,RECUPERANDO,10,28,38,0,23.304,22.159,24.768,0.41,0,25,0,3,0,0,0,32.72,55.98,0,50,0.001,0.023,-0.029
86,RECUPERANDO,10,28,38,0,23.305,22.168,24.766,0.405,0,25,0,4,0,0,0,32.7,55.98,0,50,0.001,0.023,-0.028
87,RECUPERANDO,10,28,38,0,23.306,22.178,24.764,0.401,1,26,60,4,0,0,0,32.69,55.98,0,50,0.001,0.022,-0.028
88,RECUPERANDO,10,28,38,0,23.307,22.188,24.762,0.397,0,26,0,4,0,0,0,32.68,55.98,0,50,0.001,0.022,-0.027
89,RECUPERANDO,10,28,38,0,23.307,22.198,24.759,0.393,0,26,0,4,0,0,0,32.67,55.98,0,50,0.001,0.022,-0.027
90,RECUPERANDO,10,28,38,0,23.308,22.209,24.757,0.389,1,27,60,4,0,0,0,32.67,55.98,0,50,0.001,0.021,-0.026
91,RECUPERANDO,10,28,38,0,23.309,22.22,24.755,0.385,0,27,0,4,0,0,0,32.66,55.98,0,50,0.001,0.021,-0.025
92,RECUPERANDO,10,28,38,0,23.31,22.231,24.753,0.381,0,27,0,4,0,0,0,32.66,55.98,0,50,0.001,0.02,-0.025
93,RECUPERANDO,10,28,38,0,23.311,22.243,24.75,0.377,1,28,60,4,0,0,0,32.66,55.98,0,50,0.001,0.02,-0.024
94,RECUPERANDO,10,28,38,0,23.311,22.254,24.748,0.374,0,28,0,4,0,0,0,32.67,55.98,0,50,0.001,0.02,-0.023
95,RECUPERANDO,10,28,38,0,23.312,22.258,24.745,0.37,0,28,0,4,0,0,0,32.67,55.98,0,50,0.001,0.019,-0.023
96,RECUPERANDO,10,28,38,0,23.313,22.262,24.743,0.367,1,29,60,4,0,0,0,32.68,55.98,0,50,0.001,0.019,-0.023
97,RECUPERANDO,10,28,38,0,23.314,22.267,24.741,0.364,0,29,0,4,0,0,0,32.69,55.98,0,50,0.001,0.018,-0.023
98,RECUPERANDO,10,28,38,0,23.315,22.273,24.738,0.361,0,29,0,4,0,0,0,32.7,55.98,0,50,0.001,0.018,-0.023
99,RECUPERANDO,10,28,38,0,23.316,22.279,24.735,0.357,1,30,60,4,0,0,0,32.71,55.98,0,50,0.001,0.018,-0.023
100,RECUPERANDO,10,28,38,0,23.316,22.286,24.733,0.354,0,30,0,4,0,0,0,32.73,55.98,0,50,0.001,0.018,-0.022
101,RECUPERANDO,10,28,38,0,23.317,22.293,24.73,0.351,1,31,60,3,0,0,0,32.74,55.98,0,50,0.001,0.017,-0.022
102,RECUPERANDO,10,28,38,0,23.318,22.3,24.727,0.348,0,31,0,3,0,0,0,32.76,55.98,0,50,0.001,0.017,-0.022
103,RECUPERANDO,10,28,38,0,23.319,22.308,24.725,0.346,1,32,60,3,0,0,0,32.78,55.98,0,50,0.001,0.017,-0.022
104,RECUPERANDO,10,28,38,0,23.32,22.316,24.722,0.343,0,32,0,3,0,0,0,32.8,55.98,0,50,0.001,0.016,-0.021
105,RECUPERANDO,10,28,38,0,23.321,22.324,24.719,0.34,1,33,60,3,0,0,0,32.81,55.98,0,50,0.001,0.016,-0.021
106,RECUPERANDO,10,28,38,0,23.322,22.333,24.716,0.337,0,33,0,3,0,0,0,32.83,55.98,0,50,0.001,0.016,-0.021
107,RECUPERANDO,10,28,38,0,23.323,22.342,24.713,0.335,0,33,0,3,0,0,0,32.86,55.98,0,50,0.001,0.016,-0.02
108,RECUPERANDO,10,28,38,0,23.324,22.351,24.71,0.332,1,34,60,3,0,0,0,32.88,55.98,0,50,0.001,0.016,-0.02
109,RECUPERANDO,10,28,38,0,23.325,22.361,24.707,0.33,0,34,0,3,0,0,0,32.9,55.98,0,50,0.001,0.015,-0.02
110,RECUPERANDO,10,28,38,0,23.326,22.371,24.704,0.328,0,34,0,3,0,0,0,32.92,55.98,0,50,0.001,0.015,-0.02
111,RECUPERANDO,10,28,38,0,23.327,22.381,24.701,0.325,1,35,60,3,0,0,0,32.95,55.98,0,50,0.001,0.015,-0.02
112,RECUPERANDO,10,28,38,0,23.328,22.391,24.698,0.323,0,35,0,3,0,0,0,32.97,55.98,0,50,0.001,0.015,-0.02
113,RECUPERANDO,10,28,38,0,23.329,22.396,24.695,0.321,1,36,60,3,0,0,0,33.0,55.98,0,50,0.001,0.014,-0.02
114,RECUPERANDO,10,28,38,0,23.33,22.4,24.691,0.319,0,36,0,3,0,0,0,33.01,55.98,0,50,0.001,0.014,-0.02
115,RECUPERANDO,10,28,38,0,23.331,22.404,24.688,0.317,1,37,60,3,0,0,0,33.02,55.98,0,50,0.001,0.014,-0.02
116,RECUPERANDO,10,28,38,0,23.332,22.408,24.684,0.315,0,37,0,3,0,0,0,33.03,55.98,0,50,0.001,0.014,-0.019
117,RECUPERANDO,10,28,38,0,23.333,22.413,24.681,0.313,0,37,0,3,0,0,0,33.04,55.98,0,50,0.001,0.014,-0.019
118,RECUPERANDO,10,28,38,0,23.334,22.419,24.678,0.311,1,38,60,3,0,0,0,33.06,55.98,0,50,0.001,0.013,-0.019
119,RECUPERANDO,10,28,38,0,23.335,22.424,24.674,0.309,0,38,0,3,0,0,0,33.07,55.98,0,50,0.001,0.013,-0.019
120,RECUPERANDO,10,28,38,0,23.336,22.43,24.67,0.307,0,38,0,3,0,0,0,33.08,55.98,0,50,0.001,0.013,-0.019
121,RECUPERANDO,10,28,38,0,23.337,22.436,24.667,0.305,0,38,0,3,0,0,0,33.1,55.98,0,50,0.001,0.013,-0.018
122,RECUPERANDO,10,28,38,0,23.339,22.443,24.663,0.303,0,38,0,3,0,0,0,33.11,55.98,0,50,0.001,0.013,-0.018
123,RECUPERANDO,10,28,38,0,23.34,22.45,24.659,0.302,0,38,0,3,0,0,0,33.13,55.98,0,50,0.001,0.013,-0.018
124,RECUPERANDO,10,28,38,0,23.341,22.457,24.655,0.3,0,38,0,3,0,0,0,33.14,55.98,0,50,0.001,0.013,-0.018
125,RECUPERANDO,10,28,38,0,23.342,22.464,24.651,0.298,1,39,60,4,0,0,0,33.16,55.98,0,50,0.001,0.012,-0.018
126,RECUPERANDO,10,28,38,0,23.343,22.471,24.647,0.297,0,39,0,4,0,0,0,33.18,55.98,0,50,0.001,0.012,-0.018
127,RECUPERANDO,10,28,38,0,23.345,22.479,24.643,0.295,0,39,0,4,0,0,0,33.2,55.98,0,50,0.001,0.012,-0.018
128,RECUPERANDO,10,28,38,0,23.346,22.486,24.639,0.293,0,39,0,4,0,0,0,33.22,55.98,0,50,0.001,0.012,-0.018
129,RECUPERANDO,10,28,38,0,23.347,22.494,24.635,0.292,0,39,0,4,0,0,0,33.24,55.98,0,50,0.001,0.012,-0.018
130,RECUPERANDO,10,28,38,0,23.348,22.502,24.631,0.29,1,40,60,4,0,0,0,33.26,55.98,0,50,0.001,0.012,-0.017
131,RECUPERANDO,10,28,38,0,23.35,22.51,24.626,0.289,0,40,0,4,0,0,0,33.28,55.98,0,50,0.001,0.012,-0.017
132,RECUPERANDO,10,28,38,0,23.351,22.519,24.622,0.287,0,40,0,4,0,0,0,33.3,55.98,0,50,0.001,0.011,-0.017
133,RECUPERANDO,10,28,38,0,23.352,22.527,24.617,0.286,1,41,60,4,0,0,0,33.32,55.98,0,50,0.001,0.011,-0.017
134,RECUPERANDO,10,28,38,0,23.353,22.535,24.613,0.284,0,41,0,4,0,0,0,33.34,55.98,0,50,0.001,0.011,-0.017
135,RECUPERANDO,10,28,38,0,23.355,22.539,24.608,0.283,0,41,0,4,0,0,0,33.36,55.98,0,50,0.001,0.011,-0.017
136,RECUPERANDO,10,28,38,0,23.356,22.543,24.604,0.281,0,41,0,4,0,0,0,33.38,55.98,0,50,0.001,0.011,-0.016
137,RECUPERANDO,10,28,38,0,23.357,22.548,24.599,0.28,1,42,60,4,0,0,0,33.4,55.98,0,50,0.001,0.011,-0.016
138,RECUPERANDO,10,28,38,0,23.359,22.553,24.594,0.278,0,42,0,4,0,0,0,33.43,55.98,0,50,0.001,0.011,-0.016
139,RECUPERANDO,10,28,38,0,23.36,22.558,24.589,0.277,0,42,0,4,0,0,0,33.45,55.98,0,50,0.001,0.011,-0.016
140,RECUPERANDO,10,28,38,0,23.362,22.564,24.584,0.276,1,43,60,4,0,0,0,33.47,55.98,0,50,0.001,0.011,-0.015
141,RECUPERANDO,10,28,38,0,23.363,22.569,24.579,0.274,0,43,0,4,0,0,0,33.49,55.98,0,50,0.001,0.01,-0.015
142,RECUPERANDO,10,28,38,0,23.364,22.575,24.574,0.273,1,44,60,4,0,0,0,33.52,55.98,0,50,0.001,0.01,-0.015
143,RECUPERANDO,10,28,38,0,23.366,22.581,24.569,0.271,0,44,0,4,0,0,0,33.54,55.98,0,50,0.001,0.01,-0.015
144,RECUPERANDO,10,28,38,0,23.367,22.587,24.564,0.27,0,44,0,4,0,0,0,33.55,55.98,0,50,0.001,0.01,-0.015
145,RECUPERANDO,10,28,38,0,23.369,22.593,24.559,0.269,1,45,60,4,0,0,0,33.55,55.98,0,50,0.001,0.01,-0.015
146,RECUPERANDO,10,28,38,0,23.37,22.6,24.553,0.267,0,45,0,4,0,0,0,33.55,55.98,0,50,0.001,0.01,-0.015
147,RECUPERANDO,10,28,38,0,23.372,22.606,24.548,0.266,0,45,0,4,0,0,0,33.56,55.98,0,50,0.001,0.01,-0.015
148,RECUPERANDO,10,28,38,0,23.373,22.613,24.543,0.264,1,46,60,4,0,0,0,33.56,55.98,0,50,0.001,0.01,-0.015
149,RECUPERANDO,10,28,38,0,23.374,22.615,24.537,0.263,0,46,0,4,0,0,0,33.57,55.98,0,50,0.001,0.01,-0.015
150,RECUPERANDO,10,28,38,0,23.376,22.617,24.531,0.262,0,46,0,4,0,0,0,33.57,55.98,0,50,0.001,0.01,-0.014
151,RECUPERANDO,10,28,38,0,23.377,22.62,24.526,0.26,1,47,60,4,0,0,0,33.58,55.98,0,50,0.001,0.01,-0.014
152,RECUPERANDO,10,28,38,0,23.379,22.623,24.52,0.259,0,47,0,4,0,0,0,33.58,55.98,0,50,0.001,0.009,-0.014
153,RECUPERANDO,10,28,38,0,23.38,22.626,24.514,0.258,0,47,0,4,0,0,0,33.59,55.98,0,50,0.001,0.009,-0.014
154,RECUPERANDO,10,28,38,0,23.382,22.63,24.508,0.256,1,48,60,4,0,0,0,33.6,55.98,0,50,0.001,0.009,-0.014
155,RECUPERANDO,10,28,38,0,23.383,22.633,24.502,0.255,0,48,0,4,0,0,0,33.61,55.98,0,50,0.001,0.009,-0.013
156,RECUPERANDO,10,28,38,0,23.385,22.637,24.496,0.254,0,48,0,4,0,0,0,33.62,55.98,0,50,0.001,0.009,-0.013
157,RECUPERANDO,10,28,38,0,23.386,22.641,24.49,0.252,1,49,60,4,0,0,0,33.63,55.98,0,50,0.001,0.009,-0.013
158,RECUPERANDO,10,28,38,0,23.387,22.645,24.484,0.251,0,49,0,4,0,0,0,33.64,55.98,0,50,0.001,0.009,-0.013
159,RECUPERANDO,10,28,38,0,23.389,22.65,24.478,0.249,0,49,0,4,0,0,0,33.65,55.98,0,50,0.001,0.009,-0.013
160,RECUPERANDO,10,28,38,0,23.39,22.654,24.471,0.248,1,50,60,4,0,0,0,33.66,55.98,0,50,0.001,0.009,-0.013
161,RECUPERANDO,10,28,38,0,23.392,22.659,24.465,0.247,0,50,0,4,0,0,0,33.67,55.98,0,50,0.001,0.009,-0.013
162,RECUPERANDO,10,28,38,0,23.393,22.664,24.458,0.245,0,50,0,4,0,0,0,33.68,55.98,0,50,0.001,0.009,-0.013
163,RECUPERANDO,10,28,38,0,23.395,22.669,24.452,0.244,1,51,60,4,0,0,0,33.69,55.98,0,50,0.001,0.009,-0.013
164,RECUPERANDO,10,28,38,0,23.396,22.674,24.45,0.243,0,51,0,5,0,0,0,33.71,55.98,0,50,0.001,0.009,-0.012
165,RECUPERANDO,10,28,38,0,23.398,22.679,24.448,0.241,1,52,60,5,0,0,0,33.72,55.98,0,50,0.001,0.009,-0.012
166,RECUPERANDO,10,28,38,0,23.399,22.684,24.447,0.24,0,52,0,5,0,0,0,33.73,55.98,0,50,0.001,0.008,-0.012
167,RECUPERANDO,10,28,38,0,23.4,22.69,24.445,0.239,1,53,60,5,0,0,0,33.75,55.98,0,50,0.001,0.008,-0.012
168,RECUPERANDO,10,28,38,0,23.402,22.695,24.444,0.238,0,53,0,5,0,0,0,33.76,55.98,0,50,0.001,0.008,-0.012
169,RECUPERANDO,10,28,38,0,23.403,22.698,24.442,0.236,0,53,0,5,0,0,0,33.78,55.98,0,50,0.001,0.008,-0.012
170,RECUPERANDO,10,28,38,0,23.404,22.7,24.441,0.235,1,54,60,5,0,0,0,33.79,55.98,0,50,0.001,0.008,-0.011
171,RECUPERANDO,10,28,38,0,23.406,22.702,24.439,0.234,0,54,0,5,0,0,0,33.79,55.98,0,50,0.001,0.008,-0.011
172,RECUPERANDO,10,28,38,0,23.407,22.704,24.437,0.232,1,55,60,5,0,0,0,33.8,55.98,0,50,0.001,0.008,-0.011
173,RECUPERANDO,10,28,38,0,23.409,22.707,24.435,0.231,0,55,0,5,0,0,0,33.8,55.98,0,50,0.001,0.008,-0.011
174,RECUPERANDO,10,28,38,0,23.41,22.71,24.433,0.23,1,56,60,5,0,0,0,33.81,55.98,0,50,0.001,0.008,-0.011
175,RECUPERANDO,10,28,38,0,23.411,22.713,24.431,0.229,0,56,0,5,0,0,0,33.82,55.98,0,50,0.001,0.008,-0.011
176,RECUPERANDO,10,28,38,0,23.413,22.716,24.429,0.227,0,56,0,5,0,0,0,33.83,55.98,0,50,0.001,0.008,-0.011
177,RECUPERANDO,10,28,38,0,23.414,22.719,24.427,0.226,1,57,60,5,0,0,0,33.83,55.98,0,50,0.001,0.008,-0.011
178,RECUPERANDO,10,28,38,0,23.415,22.723,24.425,0.225,0,57,0,5,0,0,0,33.84,55.98,0,50,0.001,0.008,-0.011
179,RECUPERANDO,10,28,38,0,23.416,22.726,24.423,0.223,1,58,60,5,0,0,0,33.85,55.98,0,50,0.001,0.008,-0.011
180,RECUPERANDO,10,28,38,0,23.418,22.73,24.421,0.222,0,58,0,5,0,0,0,33.86,55.98,0,50,0.001,0.008,-0.011
181,RECUPERANDO,10,28,38,0,23.419,22.734,24.418,0.221,1,59,60,5,0,0,0,33.87,55.98,0,50,0.001,0.008,-0.01
182,RECUPERANDO,10,28,38,0,23.42,22.738,24.416,0.22,0,59,0,5,0,0,0,33.88,55.98,0,50,0.001,0.008,-0.01
183,RECUPERANDO,10,28,38,0,23.421,22.742,24.413,0.219,1,60,60,5,0,0,0,33.89,55.98,0,50,0.001,0.008,-0.01
184,RECUPERANDO,10,28,38,0,23.422,22.746,24.411,0.217,0,60,0,5,0,0,0,33.9,55.98,0,50,0.001,0.007,-0.01
