segundo,estado_sim,num_cars,num_trucks,num_aggressive,num_cautious,avg_velocity,min_velocity,max_velocity,velocity_variance,throughput_per_second,cumulative_throughput,throughput_per_min,vehicles_cruising,vehicles_braking,vehicles_stopped,vehicles_accelerating,min_gap,avg_gap,near_collisions,hard_brakes,avg_acceleration,max_acceleration,min_acceleration
20,RECUPERANDO,29,9,38,0,16.042,8.172,16.751,3.542,0,2,0,0,0,0,36,15.68,59.48,0,50,0.859,1.187,-0.257
21,RECUPERANDO,29,9,38,0,16.877,8.983,17.664,3.803,1,3,60,0,0,0,36,17.29,59.48,0,50,0.814,1.18,-0.164
22,RECUPERANDO,29,9,38,0,17.665,9.897,18.536,4.052,0,3,0,0,0,0,35,19.2,59.48,0,50,0.768,1.17,-0.181
23,RECUPERANDO,29,9,38,0,18.407,10.876,19.362,4.28,0,3,0,0,0,0,35,21.33,59.48,0,50,0.72,1.157,-0.277
24,RECUPERANDO,29,9,38,0,19.099,11.896,20.142,4.478,0,3,0,0,0,0,35,21.85,59.48,0,50,0.67,1.14,-0.265
25,RECUPERANDO,29,9,38,0,19.743,12.41,20.873,4.641,1,4,60,0,0,0,35,22.13,59.48,0,50,0.621,1.119,-0.244
26,RECUPERANDO,29,9,38,0,20.337,13.019,21.555,4.764,0,4,0,0,0,0,33,22.91,59.48,0,50,0.572,1.093,-0.345
27,RECUPERANDO,29,9,38,0,20.882,13.725,22.186,4.845,0,4,0,0,0,0,25,24.08,59.48,0,50,0.524,1.062,-0.347
28,RECUPERANDO,29,9,38,0,21.381,14.496,22.767,4.883,1,5,60,0,0,0,18,25.55,59.48,0,50,0.478,1.033,-0.276
29,RECUPERANDO,29,9,38,0,21.834,15.039,23.3,4.881,0,5,0,0,0,0,14,25.93,59.48,0,50,0.433,1.011,-0.373
30,RECUPERANDO,29,9,38,0,22.244,15.498,23.785,4.843,1,6,60,0,0,0,3,26.4,59.48,0,50,0.391,0.982,-0.39
31,RECUPERANDO,29,9,38,0,22.612,16.033,24.225,4.775,0,6,0,0,0,0,4,27.2,59.48,0,50,0.351,0.946,-0.339
32,RECUPERANDO,29,9,38,0,22.942,16.618,24.622,4.686,0,6,0,0,0,0,4,27.21,59.48,0,50,0.314,0.905,-0.371
33,RECUPERANDO,29,9,38,0,23.237,17.067,24.978,4.58,1,7,60,0,0,0,4,27.24,59.48,0,50,0.279,0.859,-0.393
34,RECUPERANDO,29,9,38,0,23.498,17.448,25.296,4.465,0,7,0,0,0,0,4,27.54,59.48,0,50,0.247,0.808,-0.362
35,RECUPERANDO,29,9,38,0,23.728,17.887,25.58,4.344,0,7,0,0,0,0,4,28.03,59.48,0,50,0.218,0.753,-0.348
36,RECUPERANDO,29,9,38,0,23.931,18.361,25.831,4.221,1,8,60,0,0,0,4,28.67,59.48,0,50,0.191,0.697,-0.371
37,RECUPERANDO,29,9,38,0,24.108,18.853,26.054,4.098,0,8,0,1,0,0,4,29.39,59.48,0,50,0.166,0.639,-0.354
38,RECUPERANDO,29,9,38,0,24.262,19.15,26.25,3.975,1,9,60,2,0,0,2,30.16,59.48,0,50,0.145,0.582,-0.312
39,RECUPERANDO,29,9,38,0,24.396,19.485,26.687,3.854,0,9,0,3,0,0,1,30.71,59.48,0,50,0.125,0.525,-0.335
40,RECUPERANDO,29,9,38,0,24.511,19.847,27.081,3.735,1,10,60,3,0,0,0,31.11,59.48,0,50,0.107,0.47,-0.328
41,RECUPERANDO,29,9,38,0,24.609,20.222,27.427,3.617,0,10,0,3,0,0,0,31.6,59.48,0,50,0.091,0.424,-0.298
42,RECUPERANDO,29,9,38,0,24.693,20.512,27.727,3.502,0,10,0,4,0,0,0,32.13,59.48,0,50,0.077,0.391,-0.291
43,RECUPERANDO,29,9,38,0,24.763,20.759,27.987,3.388,1,11,60,4,0,0,0,32.67,59.48,0,50,0.065,0.359,-0.292
44,RECUPERANDO,29,9,38,0,24.822,21.025,28.21,3.276,0,11,0,4,0,0,0,33.01,59.48,0,50,0.054,0.34,-0.276
45,RECUPERANDO,29,9,38,0,24.871,21.299,28.399,3.167,1,12,60,4,0,0,0,33.33,59.48,0,50,0.044,0.316,-0.247
46,RECUPERANDO,29,9,38,0,24.91,21.572,28.56,3.06,0,12,0,5,0,0,0,33.69,59.48,0,50,0.036,0.29,-0.252
47,RECUPERANDO,29,9,38,0,24.942,21.754,28.694,2.956,0,12,0,5,0,0,0,34.06,59.48,0,50,0.028,0.263,-0.246
48,RECUPERANDO,29,9,38,0,24.967,21.939,28.806,2.856,1,13,60,5,0,0,0,34.44,59.48,0,50,0.022,0.245,-0.23
49,RECUPERANDO,29,9,38,0,24.985,22.13,28.898,2.759,0,13,0,5,0,0,0,34.81,59.48,0,50,0.016,0.227,-0.21
50,RECUPERANDO,29,9,38,0,24.999,22.32,28.973,2.665,1,14,60,5,0,0,0,35.08,59.48,0,50,0.011,0.208,-0.212
51,RECUPERANDO,29,9,38,0,25.008,22.504,29.032,2.575,0,14,0,6,0,0,0,35.31,59.48,0,50,0.007,0.188,-0.206
52,RECUPERANDO,29,9,38,0,25.012,22.647,29.077,2.488,0,14,0,6,0,0,0,35.55,59.48,0,50,0.003,0.17,-0.194
53,RECUPERANDO,29,9,38,0,25.014,22.771,29.111,2.405,1,15,60,6,0,0,0,35.78,59.48,0,50,0.0,0.158,-0.177
54,RECUPERANDO,29,9,38,0,25.012,22.894,29.134,2.325,0,15,0,6,0,0,0,36.01,59.48,0,50,-0.003,0.144,-0.177
55,RECUPERANDO,29,9,38,0,25.008,23.015,29.148,2.249,1,16,60,6,0,0,0,36.22,59.48,0,50,-0.005,0.13,-0.173
56,RECUPERANDO,29,9,38,0,25.002,23.13,29.153,2.175,0,16,0,6,0,0,0,36.41,59.48,0,50,-0.007,0.117,-0.165
57,RECUPERANDO,29,9,38,0,24.994,23.238,29.151,2.104,1,17,60,6,0,0,0,36.6,59.48,0,50,-0.009,0.104,-0.154
58,RECUPERANDO,29,9,38,0,24.984,23.338,29.143,2.036,0,17,0,7,0,0,0,36.76,59.48,0,50,-0.01,0.096,-0.149
59,RECUPERANDO,29,9,38,0,24.974,23.418,29.128,1.971,0,17,0,7,0,0,0,36.91,59.48,0,50,-0.011,0.087,-0.147
60,RECUPERANDO,29,9,38,0,24.962,23.487,29.108,1.907,1,18,60,8,0,0,0,37.04,59.48,0,50,-0.012,0.079,-0.142
61,RECUPERANDO,29,9,38,0,24.949,23.553,29.082,1.846,0,18,0,8,0,0,0,37.16,59.48,0,50,-0.013,0.07,-0.136
62,RECUPERANDO,29,9,38,0,24.935,23.614,29.051,1.786,0,18,0,8,0,0,0,37.25,59.48,0,50,-0.014,0.063,-0.128
63,RECUPERANDO,29,9,38,0,24.921,23.671,29.016,1.728,0,18,0,8,0,0,0,37.35,59.48,0,50,-0.014,0.056,-0.125
64,RECUPERANDO,29,9,38,0,24.907,23.722,28.976,1.672,0,18,0,7,0,0,0,37.43,59.48,0,50,-0.015,0.05,-0.123
65,RECUPERANDO,29,9,38,0,24.892,23.769,28.932,1.617,1,19,60,7,0,0,0,37.51,59.48,0,50,-0.015,0.045,-0.12
66,RECUPERANDO,29,9,38,0,24.877,23.803,28.884,1.563,0,19,0,7,0,0,0,37.58,59.48,0,50,-0.015,0.04,-0.116
67,RECUPERANDO,29,9,38,0,24.862,23.809,28.831,1.511,0,19,0,7,0,0,0,37.6,59.48,0,50,-0.015,0.036,-0.111
68,RECUPERANDO,29,9,38,0,24.847,23.814,28.775,1.459,1,20,60,7,0,0,0,37.56,59.48,0,50,-0.015,0.033,-0.107
69,RECUPERANDO,29,9,38,0,24.832,23.819,28.714,1.409,1,21,60,7,0,0,0,37.53,59.48,0,50,-0.015,0.029,-0.106
70,RECUPERANDO,29,9,38,0,24.816,23.824,28.658,1.359,0,21,0,7,0,0,0,37.51,59.48,0,50,-0.015,0.027,-0.105
71,RECUPERANDO,29,9,38,0,24.802,23.829,28.638,1.31,0,21,0,7,0,0,0,37.48,59.48,0,50,-0.015,0.024,-0.102
72,RECUPERANDO,29,9,38,0,24.787,23.833,28.615,1.262,0,21,0,7,0,0,0,37.46,59.48,0,50,-0.015,0.022,-0.1
73,RECUPERANDO,29,9,38,0,24.772,23.838,28.588,1.215,0,21,0,7,0,0,0,37.45,59.48,0,50,-0.014,0.02,-0.096
74,RECUPERANDO,29,9,38,0,24.758,23.843,28.559,1.168,1,22,60,7,0,0,0,37.43,59.48,0,50,-0.014,0.018,-0.094
75,RECUPERANDO,29,9,38,0,24.744,23.847,28.527,1.122,0,22,0,8,0,0,0,37.42,59.48,0,50,-0.014,0.017,-0.093
76,RECUPERANDO,29,9,38,0,24.73,23.852,28.491,1.077,1,23,60,8,0,0,0,37.41,59.48,0,50,-0.014,0.016,-0.092
77,RECUPERANDO,29,9,38,0,24.717,23.856,28.453,1.032,0,23,0,8,0,0,0,37.4,59.48,0,50,-0.013,0.015,-0.093
78,RECUPERANDO,29,9,38,0,24.703,23.861,28.411,0.988,1,24,60,8,0,0,0,37.4,59.48,0,50,-0.013,0.014,-0.096
79,RECUPERANDO,29,9,38,0,24.69,23.865,28.365,0.944,0,24,0,8,0,0,0,37.39,59.48,0,50,-0.013,0.013,-0.1
80,RECUPERANDO,29,9,38,0,24.678,23.869,28.316,0.902,1,25,60,8,0,0,0,37.39,59.48,0,50,-0.013,0.013,-0.103
81,RECUPERANDO,29,9,38,0,24.665,23.874,28.262,0.859,0,25,0,8,0,0,0,37.39,59.48,0,50,-0.012,0.012,-0.106
82,RECUPERANDO,29,9,38,0,24.653,23.877,28.206,0.818,0,25,0,8,0,0,0,37.39,59.48,0,50,-0.012,0.012,-0.109
83,RECUPERANDO,29,9,38,0,24.642,23.88,28.145,0.777,0,25,0,8,0,0,0,37.39,59.48,0,50,-0.012,0.011,-0.112
84,RECUPERANDO,29,9,38,0,24.63,23.883,28.08,0.737,1,26,60,8,0,0,0,37.4,59.48,0,50,-0.011,0.011,-0.114
85,RECUPERANDO,29,9,38,0,24.619,23.887,28.011,0.697,0,26,0,8,0,0,0,37.4,59.48,0,50,-0.011,0.011,-0.116
86,RECUPERANDO,29,9,38,0,24.608,23.89,27.938,0.658,0,26,0,8,0,0,0,37.4,59.48,0,50,-0.011,0.01,-0.118
87,RECUPERANDO,29,9,38,0,24.597,23.893,27.861,0.621,1,27,60,8,0,0,0,37.41,59.48,0,50,-0.011,0.01,-0.12
88,RECUPERANDO,29,9,38,0,24.587,23.897,27.78,0.584,0,27,0,8,0,0,0,37.41,59.48,0,50,-0.01,0.01,-0.121
89,RECUPERANDO,29,9,38,0,24.577,23.9,27.694,0.548,0,27,0,8,0,0,0,37.42,59.48,0,50,-0.01,0.01,-0.122
90,RECUPERANDO,29,9,38,0,24.567,23.903,27.605,0.513,0,27,0,8,0,0,0,37.43,59.48,0,50,-0.01,0.009,-0.122
91,RECUPERANDO,29,9,38,0,24.557,23.907,27.511,0.479,1,28,60,8,0,0,0,37.43,59.48,0,50,-0.009,0.009,-0.122
92,RECUPERANDO,29,9,38,0,24.548,23.91,27.414,0.446,0,28,0,8,0,0,0,37.44,59.48,0,50,-0.009,0.009,-0.121
93,RECUPERANDO,29,9,38,0,24.539,23.912,27.314,0.415,0,28,0,8,0,0,0,37.45,59.48,0,50,-0.009,0.009,-0.12
94,RECUPERANDO,29,9,38,0,24.53,23.915,27.21,0.385,1,29,60,8,0,0,0,37.46,59.48,0,50,-0.009,0.009,-0.118
95,RECUPERANDO,29,9,38,0,24.522,23.917,27.104,0.356,0,29,0,8,0,0,0,37.47,59.48,0,50,-0.008,0.008,-0.116
96,RECUPERANDO,29,9,38,0,24.514,23.92,26.995,0.329,1,30,60,8,0,0,0,37.48,59.48,0,50,-0.008,0.008,-0.114
97,RECUPERANDO,29,9,38,0,24.506,23.923,26.884,0.303,0,30,0,8,0,0,0,37.49,59.48,0,50,-0.008,0.008,-0.112
98,RECUPERANDO,29,9,38,0,24.499,23.926,26.771,0.279,0,30,0,8,0,0,0,37.5,59.48,0,50,-0.007,0.008,-0.113
99,RECUPERANDO,29,9,38,0,24.492,23.929,26.657,0.257,0,30,0,8,0,0,0,37.51,59.48,0,50,-0.007,0.008,-0.114
100,RECUPERANDO,29,9,38,0,24.485,23.932,26.543,0.236,1,31,60,8,0,0,0,37.52,59.48,0,50,-0.007,0.008,-0.115
101,RECUPERANDO,29,9,38,0,24.478,23.934,26.428,0.216,0,31,0,8,0,0,0,37.53,59.48,0,50,-0.006,0.007,-0.115
102,RECUPERANDO,29,9,38,0,24.472,23.936,26.313,0.198,0,31,0,8,0,0,0,37.53,59.48,0,50,-0.006,0.007,-0.114
103,RECUPERANDO,29,9,38,0,24.466,23.938,26.2,0.182,1,32,60,8,0,0,0,37.54,59.48,0,50,-0.006,0.007,-0.113
104,RECUPERANDO,29,9,38,0,24.461,23.941,26.087,0.167,0,32,0,8,0,0,0,37.55,59.48,0,50,-0.005,0.007,-0.112
105,RECUPERANDO,29,9,38,0,24.456,23.943,25.977,0.153,1,33,60,8,0,0,0,37.56,59.48,0,50,-0.005,0.007,-0.11
106,RECUPERANDO,29,9,38,0,24.451,23.946,25.868,0.141,0,33,0,8,0,0,0,37.57,59.48,0,50,-0.005,0.007,-0.107
107,RECUPERANDO,29,9,38,0,24.447,23.948,25.763,0.13,1,34,60,8,0,0,0,37.58,59.48,0,50,-0.004,0.007,-0.105
108,RECUPERANDO,29,9,38,0,24.443,23.951,25.66,0.121,0,34,0,8,0,0,0,37.58,59.48,0,50,-0.004,0.007,-0.102
109,RECUPERANDO,29,9,38,0,24.439,23.953,25.56,0.112,1,35,60,8,0,0,0,37.59,59.48,0,50,-0.004,0.007,-0.098
110,RECUPERANDO,29,9,38,0,24.435,23.955,25.464,0.105,0,35,0,8,0,0,0,37.6,59.48,0,50,-0.003,0.006,-0.095
111,RECUPERANDO,29,9,38,0,24.432,23.957,25.371,0.098,1,36,60,8,0,0,0,37.61,59.48,0,50,-0.003,0.006,-0.091
112,RECUPERANDO,29,9,38,0,24.43,23.959,25.282,0.092,1,37,60,8,0,0,0,37.61,59.48,0,50,-0.003,0.006,-0.087
113,RECUPERANDO,29,9,38,0,24.427,23.962,25.198,0.087,0,37,0,8,0,0,0,37.62,59.48,0,50,-0.002,0.006,-0.083
114,RECUPERANDO,29,9,38,0,24.425,23.964,25.117,0.083,1,38,60,8,0,0,0,37.63,59.48,0,50,-0.002,0.006,-0.079
115,RECUPERANDO,29,9,38,0,24.423,23.966,25.04,0.08,0,38,0,9,0,0,0,37.64,59.48,0,50,-0.002,0.006,-0.075
116,RECUPERANDO,29,9,38,0,24.421,23.969,24.967,0.077,1,39,60,9,0,0,0,37.65,59.48,0,50,-0.002,0.006,-0.071
117,RECUPERANDO,29,9,38,0,24.42,23.971,24.931,0.074,0,39,0,9,0,0,0,37.65,59.48,0,50,-0.001,0.006,-0.067
118,RECUPERANDO,29,9,38,0,24.419,23.972,24.928,0.072,1,40,60,9,0,0,0,37.66,59.48,0,50,-0.001,0.006,-0.063
119,RECUPERANDO,29,9,38,0,24.418,23.974,24.925,0.07,0,40,0,9,0,0,0,37.66,59.48,0,50,-0.001,0.005,-0.059
120,RECUPERANDO,29,9,38,0,24.417,23.976,24.922,0.068,0,40,0,9,0,0,0,37.67,59.48,0,50,-0.001,0.005,-0.055
121,RECUPERANDO,29,9,38,0,24.417,23.978,24.919,0.067,0,40,0,9,0,0,0,37.68,59.48,0,50,-0.0,0.005,-0.052
122,RECUPERANDO,29,9,38,0,24.416,23.981,24.916,0.066,0,40,0,9,0,0,0,37.69,59.48,0,50,-0.0,0.005,-0.048
123,RECUPERANDO,29,9,38,0,24.416,23.983,24.913,0.065,0,40,0,9,0,0,0,37.69,59.48,0,50,-0.0,0.005,-0.045
124,RECUPERANDO,29,9,38,0,24.416,23.985,24.911,0.065,0,40,0,9,0,0,0,37.7,59.48,0,50,0.0,0.005,-0.042
125,RECUPERANDO,29,9,38,0,24.416,23.987,24.908,0.064,0,40,0,9,0,0,0,37.71,59.48,0,50,0.0,0.005,-0.039
126,RECUPERANDO,29,9,38,0,24.417,23.988,24.906,0.064,0,40,0,9,0,0,0,37.71,59.48,0,50,0.0,0.005,-0.036
127,RECUPERANDO,29,9,38,0,24.417,23.99,24.903,0.063,0,40,0,9,0,0,0,37.72,59.48,0,50,0.001,0.005,-0.033
128,RECUPERANDO,29,9,38,0,24.418,23.992,24.901,0.063,0,40,0,9,0,0,0,37.72,59.48,0,50,0.001,0.005,-0.031
129,RECUPERANDO,29,9,38,0,24.418,23.994,24.898,0.063,1,41,60,9,0,0,0,37.73,59.48,0,50,0.001,0.005,-0.028
130,RECUPERANDO,29,9,38,0,24.419,23.996,24.896,0.062,0,41,0,9,0,0,0,37.74,59.48,0,50,0.001,0.005,-0.026
131,RECUPERANDO,29,9,38,0,24.42,23.998,24.894,0.062,0,41,0,9,0,0,0,37.75,59.48,0,50,0.001,0.004,-0.024
132,RECUPERANDO,29,9,38,0,24.421,24.0,24.892,0.062,0,41,0,9,0,0,0,37.75,59.48,0,50,0.001,0.004,-0.022
133,RECUPERANDO,29,9,38,0,24.422,24.003,24.89,0.062,1,42,60,9,0,0,0,37.76,59.48,0,50,0.001,0.004,-0.02
134,RECUPERANDO,29,9,38,0,24.423,24.005,24.888,0.062,0,42,0,9,0,0,0,37.76,59.48,0,50,0.001,0.004,-0.018
135,RECUPERANDO,29,9,38,0,24.424,24.007,24.886,0.062,0,42,0,9,0,0,0,37.77,59.48,0,50,0.001,0.004,-0.017
136,RECUPERANDO,29,9,38,0,24.426,24.01,24.884,0.061,1,43,60,9,0,0,0,37.78,59.48,0,50,0.001,0.004,-0.015
137,RECUPERANDO,29,9,38,0,24.427,24.012,24.883,0.061,1,44,60,9,0,0,0,37.78,59.48,0,50,0.001,0.004,-0.014
138,RECUPERANDO,29,9,38,0,24.428,24.015,24.881,0.061,0,44,0,9,0,0,0,37.79,59.48,0,50,0.001,0.004,-0.013
139,RECUPERANDO,29,9,38,0,24.43,24.017,24.879,0.061,1,45,60,9,0,0,0,37.8,59.48,0,50,0.001,0.004,-0.011
140,RECUPERANDO,29,9,38,0,24.431,24.02,24.878,0.061,0,45,0,9,0,0,0,37.8,59.48,0,50,0.001,0.004,-0.01
141,RECUPERANDO,29,9,38,0,24.433,24.022,24.876,0.061,1,46,60,9,0,0,0,37.81,59.48,0,50,0.001,0.004,-0.009
142,RECUPERANDO,29,9,38,0,24.434,24.025,24.875,0.06,0,46,0,9,0,0,0,37.82,59.48,0,50,0.001,0.004,-0.008
143,RECUPERANDO,29,9,38,0,24.436,24.027,24.873,0.06,1,47,60,9,0,0,0,37.83,59.48,0,50,0.002,0.004,-0.007
144,RECUPERANDO,29,9,38,0,24.437,24.03,24.872,0.06,0,47,0,9,0,0,0,37.83,59.48,0,50,0.002,0.004,-0.007
145,RECUPERANDO,29,9,38,0,24.439,24.033,24.871,0.06,1,48,60,9,0,0,0,37.84,59.48,0,50,0.002,0.004,-0.006
146,RECUPERANDO,29,9,38,0,24.44,24.035,24.869,0.059,0,48,0,9,0,0,0,37.85,59.48,0,50,0.002,0.004,-0.005
147,RECUPERANDO,29,9,38,0,24.442,24.038,24.868,0.059,1,49,60,9,0,0,0,37.86,59.48,0,50,0.002,0.004,-0.005
148,RECUPERANDO,29,9,38,0,24.443,24.04,24.867,0.059,1,50,60,9,0,0,0,37.87,59.48,0,50,0.002,0.003,-0.004
149,RECUPERANDO,29,9,38,0,24.445,24.043,24.866,0.059,0,50,0,9,0,0,0,37.88,59.48,0,50,0.002,0.003,-0.003
150,RECUPERANDO,29,9,38,0,24.446,24.046,24.865,0.058,1,51,60,9,0,0,0,37.89,59.48,0,50,0.002,0.003,-0.003
151,RECUPERANDO,29,9,38,0,24.448,24.048,24.863,0.058,0,51,0,9,0,0,0,37.89,59.48,0,50,0.002,0.003,-0.002
152,RECUPERANDO,29,9,38,0,24.45,24.051,24.862,0.058,1,52,60,9,0,0,0,37.9,59.48,0,50,0.002,0.003,-0.002
153,RECUPERANDO,29,9,38,0,24.451,24.054,24.861,0.058,0,52,0,9,0,0,0,37.91,59.48,0,50,0.002,0.003,-0.002
154,RECUPERANDO,29,9,38,0,24.453,24.056,24.86,0.057,1,53,60,9,0,0,0,37.92,59.48,0,50,0.002,0.003,-0.001
155,RECUPERANDO,29,9,38,0,24.454,24.059,24.859,0.057,0,53,0,9,0,0,0,37.93,59.48,0,50,0.002,0.003,-0.001
156,RECUPERANDO,29,9,38,0,24.456,24.062,24.858,0.057,1,54,60,9,0,0,0,37.94,59.48,0,50,0.002,0.003,-0.001
157,RECUPERANDO,29,9,38,0,24.457,24.064,24.857,0.056,1,55,60,9,0,0,0,37.95,59.48,0,50,0.002,0.003,-0.001
158,RECUPERANDO,29,9,38,0,24.459,24.067,24.856,0.056,0,55,0,9,0,0,0,37.96,59.48,0,50,0.002,0.003,-0.001
159,RECUPERANDO,29,9,38,0,24.461,24.069,24.855,0.056,1,56,60,9,0,0,0,37.96,59.48,0,50,0.002,0.003,-0.001
160,RECUPERANDO,29,9,38,0,24.462,24.072,24.854,0.055,0,56,0,9,0,0,0,37.97,59.48,0,50,0.002,0.003,-0.001
161,RECUPERANDO,29,9,38,0,24.464,24.074,24.853,0.055,0,56,0,9,0,0,0,37.98,59.48,0,50,0.002,0.003,-0.001
162,RECUPERANDO,29,9,38,0,24.465,24.076,24.852,0.055,0,56,0,9,0,0,0,37.99,59.48,0,50,0.002,0.003,-0.001
163,RECUPERANDO,29,9,38,0,24.467,24.078,24.851,0.054,0,56,0,9,0,0,0,38.0,59.48,0,50,0.002,0.003,-0.001
164,RECUPERANDO,29,9,38,0,24.468,24.08,24.85,0.054,0,56,0,9,0,0,0,38.01,59.48,0,50,0.002,0.003,-0.001
165,RECUPERANDO,29,9,38,0,24.47,24.082,24.849,0.054,0,56,0,9,0,0,0,38.02,59.48,0,50,0.001,0.003,-0.001
166,RECUPERANDO,29,9,38,0,24.471,24.084,24.848,0.054,0,56,0,9,0,0,0,38.03,59.48,0,50,0.001,0.003,-0.001
167,RECUPERANDO,29,9,38,0,24.473,24.086,24.847,0.053,1,57,60,9,0,0,0,38.04,59.48,0,50,0.001,0.003,-0.001
168,RECUPERANDO,29,9,38,0,24.474,24.088,24.846,0.053,0,57,0,9,0,0,0,38.04,59.48,0,50,0.001,0.003,-0.001
169,RECUPERANDO,29,9,38,0,24.475,24.09,24.846,0.053,1,58,60,9,0,0,0,38.05,59.48,0,50,0.001,0.003,-0.001
170,RECUPERANDO,29,9,38,0,24.477,24.092,24.845,0.052,1,59,60,9,0,0,0,38.06,59.48,0,50,0.001,0.003,-0.001
171,RECUPERANDO,29,9,38,0,24.478,24.093,24.844,0.052,0,59,0,9,0,0,0,38.07,59.48,0,50,0.001,0.003,-0.001
172,RECUPERANDO,29,9,38,0,24.48,24.095,24.843,0.052,0,59,0,9,0,0,0,38.08,59.48,0,50,0.001,0.003,-0.001
173,RECUPERANDO,29,9,38,0,24.481,24.096,24.842,0.051,0,59,0,9,0,0,0,38.09,59.48,0,50,0.001,0.003,-0.001
174,RECUPERANDO,29,9,38,0,24.483,24.098,24.841,0.051,0,59,0,9,0,0,0,38.1,59.48,0,50,0.001,0.003,-0.001
175,RECUPERANDO,29,9,38,0,24.484,24.1,24.84,0.051,0,59,0,9,0,0,0,38.1,59.48,0,50,0.001,0.002,-0.001
176,RECUPERANDO,29,9,38,0,24.485,24.102,24.839,0.05,1,60,60,9,0,0,0,38.11,59.48,0,50,0.001,0.002,-0.001
177,RECUPERANDO,29,9,38,0,24.487,24.104,24.838,0.05,0,60,0,9,0,0,0,38.12,59.48,0,50,0.001,0.002,-0.001
178,RECUPERANDO,29,9,38,0,24.488,24.105,24.837,0.05,1,61,60,9,0,0,0,38.12,59.48,0,50,0.001,0.002,-0.001
179,RECUPERANDO,29,9,38,0,24.489,24.107,24.836,0.049,0,61,0,9,0,0,0,38.12,59.48,0,50,0.001,0.002,-0.001
180,RECUPERANDO,29,9,38,0,24.491,24.109,24.836,0.049,1,62,60,9,0,0,0,38.13,59.48,0,50,0.001,0.002,-0.001
181,RECUPERANDO,29,9,38,0,24.492,24.111,24.835,0.049,0,62,0,9,0,0,0,38.13,59.48,0,50,0.001,0.002,-0.001
182,RECUPERANDO,29,9,38,0,24.493,24.113,24.834,0.049,1,63,60,9,0,0,0,38.14,59.48,0,50,0.001,0.002,-0.001
183,RECUPERANDO,29,9,38,0,24.495,24.115,24.833,0.048,0,63,0,9,0,0,0,38.15,59.48,0,50,0.001,0.002,-0.001
