segundo,estado_sim,num_cars,num_trucks,num_aggressive,num_cautious,avg_velocity,min_velocity,max_velocity,velocity_variance,car_mean_velocity,car_velocity_variance,truck_mean_velocity,truck_velocity_variance,throughput_per_second,cumulative_throughput,throughput_per_min,vehicles_cruising,vehicles_braking,vehicles_stopped,vehicles_accelerating,min_gap,max_gap,avg_gap,std_gap,median_gap,near_collisions,hard_brakes,avg_acceleration,max_acceleration,min_acceleration
14,RECUPERANDO,27,3,15,15,11.798,1.637,13.038,6.681,12.312,4.786,7.177,0.0,0,1,0,0,0,0,27,38.03,115.46,78.08,16.87,78.77,0,29,1.14,1.489,0.032
15,RECUPERANDO,27,3,15,15,12.896,3.125,14.33,7.244,13.444,5.046,7.964,0.0,1,2,60,0,0,0,27,34.26,121.6,78.08,19.37,78.77,0,29,1.063,1.487,-0.267
16,RECUPERANDO,27,3,15,15,13.917,4.61,15.571,8.008,14.491,5.599,8.747,0.0,0,2,0,0,0,0,27,30.34,128.23,78.08,21.86,78.77,0,29,0.985,1.483,-0.414
17,RECUPERANDO,27,3,15,15,14.858,6.09,16.754,8.94,15.451,6.419,9.523,0.0,0,2,0,0,0,0,26,25.94,135.3,78.08,24.32,78.76,0,29,0.907,1.475,-0.367
18,RECUPERANDO,27,3,15,15,15.722,7.557,17.873,9.921,16.326,7.38,10.29,0.001,0,2,0,0,0,0,24,23.35,142.74,78.08,26.71,78.71,0,29,0.83,1.461,-0.158
19,RECUPERANDO,27,3,15,15,16.51,9.006,18.921,10.816,17.117,8.334,11.047,0.002,0,2,0,0,0,0,24,22.34,150.5,78.08,29.04,78.65,0,29,0.753,1.438,-0.182
20,RECUPERANDO,27,3,15,15,17.221,9.671,19.895,11.548,17.825,9.19,11.791,0.003,1,3,60,0,0,0,23,22.61,158.53,78.08,31.3,78.52,0,29,0.678,1.403,-0.374
21,RECUPERANDO,27,3,15,15,17.859,10.209,20.791,12.1,18.453,9.923,12.519,0.005,0,3,0,0,0,0,23,23.85,166.74,78.08,33.47,78.3,0,29,0.606,1.355,-0.433
22,RECUPERANDO,27,3,15,15,18.427,10.941,21.607,12.485,19.005,10.535,13.229,0.009,0,3,0,0,0,0,23,25.36,175.1,78.08,35.53,78.09,0,29,0.538,1.291,-0.37
23,RECUPERANDO,27,3,15,15,18.931,11.805,22.341,12.711,19.488,11.019,13.917,0.015,0,3,0,0,0,0,17,26.04,183.52,78.08,37.46,77.82,0,29,0.476,1.21,-0.331
24,RECUPERANDO,27,3,15,15,19.376,12.745,22.997,12.779,19.909,11.358,14.581,0.023,1,4,60,0,0,0,15,26.93,191.94,78.08,39.27,77.39,0,29,0.421,1.113,-0.49
25,RECUPERANDO,27,3,15,15,19.77,13.72,23.575,12.686,20.276,11.532,15.216,0.033,0,4,0,0,0,0,11,27.93,200.32,78.08,40.96,76.96,0,29,0.372,1.002,-0.543
26,RECUPERANDO,27,3,15,15,20.117,14.278,24.081,12.433,20.595,11.53,15.821,0.046,0,4,0,0,0,0,7,29.01,208.6,78.08,42.55,76.46,0,29,0.328,0.965,-0.5
27,RECUPERANDO,27,3,15,15,20.424,14.676,24.517,12.035,20.872,11.358,16.392,0.062,0,4,0,0,0,0,7,30.1,216.73,78.08,44.04,75.9,0,29,0.29,0.924,-0.421
28,RECUPERANDO,27,3,15,15,20.694,15.18,24.889,11.516,21.113,11.036,16.929,0.081,1,5,60,0,0,0,6,31.18,224.67,78.08,45.47,75.27,0,29,0.255,0.864,-0.521
29,RECUPERANDO,27,3,15,15,20.933,15.753,25.204,10.908,21.322,10.594,17.43,0.102,0,5,0,0,0,0,6,31.41,232.41,78.08,46.83,74.58,0,29,0.225,0.788,-0.55
30,RECUPERANDO,27,3,15,15,21.143,16.291,25.466,10.246,21.504,10.068,17.895,0.127,0,5,0,0,0,0,4,31.7,239.91,78.08,48.14,73.83,0,29,0.198,0.702,-0.515
31,RECUPERANDO,27,3,15,15,21.328,16.599,25.681,9.559,21.662,9.49,18.324,0.154,1,6,60,0,0,0,3,32.2,247.16,78.08,49.4,72.7,0,29,0.175,0.611,-0.434
32,RECUPERANDO,27,3,15,15,21.491,16.939,25.855,8.874,21.799,8.89,18.718,0.185,0,6,0,0,0,0,2,32.82,254.16,78.08,50.61,71.47,0,29,0.154,0.581,-0.49
33,RECUPERANDO,27,3,15,15,21.636,17.295,25.992,8.21,21.92,8.29,19.077,0.218,0,6,0,0,0,0,1,33.52,260.89,78.08,51.79,70.15,0,29,0.137,0.541,-0.506
34,RECUPERANDO,27,3,15,15,21.764,17.655,26.099,7.578,22.026,7.705,19.404,0.255,0,6,0,0,0,0,0,34.25,267.37,78.08,52.92,68.78,0,29,0.121,0.491,-0.482
35,RECUPERANDO,27,3,15,15,21.877,18.009,26.178,6.985,22.119,7.144,19.7,0.294,1,7,60,0,0,0,0,34.98,273.59,78.08,54.02,67.39,0,29,0.107,0.436,-0.429
36,RECUPERANDO,27,3,15,15,21.977,18.348,26.234,6.434,22.201,6.612,19.967,0.335,0,7,0,1,0,0,0,35.68,279.57,78.08,55.08,66.01,0,29,0.095,0.397,-0.355
37,RECUPERANDO,27,3,15,15,22.066,18.668,26.27,5.922,22.272,6.111,20.206,0.378,0,7,0,1,0,0,0,36.34,285.31,78.08,56.11,64.91,0,29,0.084,0.376,-0.272
38,RECUPERANDO,27,3,15,15,22.144,18.966,26.29,5.45,22.335,5.642,20.42,0.422,1,8,60,1,0,0,0,36.95,290.83,78.08,57.11,63.88,0,29,0.073,0.353,-0.195
39,RECUPERANDO,27,3,15,15,22.212,19.238,26.295,5.017,22.39,5.206,20.61,0.467,0,8,0,2,0,0,0,37.51,296.15,78.08,58.08,62.93,0,29,0.064,0.328,-0.194
40,RECUPERANDO,27,3,15,15,22.271,19.485,26.288,4.622,22.437,4.804,20.779,0.511,0,8,0,4,0,0,0,38.02,301.27,78.08,59.03,62.07,0,29,0.055,0.303,-0.207
41,RECUPERANDO,27,3,15,15,22.322,19.707,26.272,4.263,22.477,4.436,20.928,0.553,1,9,60,4,0,0,0,38.46,306.22,78.08,59.95,61.28,0,29,0.048,0.277,-0.216
42,RECUPERANDO,27,3,15,15,22.365,19.905,26.247,3.941,22.511,4.102,21.059,0.594,0,9,0,4,0,0,0,38.86,310.99,78.08,60.85,60.56,0,29,0.04,0.253,-0.218
43,RECUPERANDO,27,3,15,15,22.402,20.08,26.215,3.653,22.539,3.802,21.174,0.632,0,9,0,4,0,0,0,39.2,315.61,78.08,61.72,59.84,0,29,0.034,0.229,-0.215
44,RECUPERANDO,27,3,15,15,22.433,20.235,26.177,3.397,22.561,3.535,21.274,0.666,0,9,0,4,0,0,0,39.51,320.1,78.08,62.58,58.73,0,29,0.028,0.212,-0.215
45,RECUPERANDO,27,3,15,15,22.458,20.362,26.133,3.172,22.58,3.299,21.361,0.697,1,10,60,3,0,0,0,39.77,324.45,78.08,63.41,57.66,0,29,0.023,0.198,-0.223
46,RECUPERANDO,27,3,15,15,22.478,20.488,26.086,2.975,22.594,3.091,21.436,0.723,0,10,0,3,0,0,0,40.0,328.69,78.08,64.22,56.82,0,29,0.018,0.184,-0.225
47,RECUPERANDO,27,3,15,15,22.494,20.591,26.035,2.802,22.604,2.909,21.501,0.745,0,10,0,3,0,0,0,40.2,332.82,78.08,65.01,56.44,0,29,0.014,0.171,-0.224
48,RECUPERANDO,27,3,15,15,22.506,20.68,25.98,2.651,22.612,2.75,21.555,0.762,1,11,60,3,0,0,0,40.37,336.85,78.08,65.78,56.09,0,29,0.011,0.157,-0.218
49,RECUPERANDO,27,3,15,15,22.515,20.758,25.923,2.519,22.616,2.61,21.602,0.774,0,11,0,3,0,0,0,40.52,340.79,78.08,66.53,55.79,0,29,0.007,0.144,-0.209
50,RECUPERANDO,27,3,15,15,22.521,20.825,25.862,2.403,22.619,2.487,21.64,0.782,1,12,60,3,0,0,0,40.65,344.66,78.08,67.27,55.52,0,29,0.005,0.131,-0.197
51,RECUPERANDO,27,3,15,15,22.524,20.883,25.8,2.3,22.619,2.379,21.672,0.785,0,12,0,3,0,0,0,40.76,348.45,78.08,67.99,55.28,0,29,0.002,0.12,-0.183
52,RECUPERANDO,27,3,15,15,22.525,20.933,25.734,2.208,22.617,2.282,21.698,0.784,0,12,0,3,0,0,0,40.85,352.18,78.08,68.69,55.51,0,29,0.0,0.111,-0.168
53,RECUPERANDO,27,3,15,15,22.525,20.976,25.667,2.126,22.614,2.196,21.719,0.779,1,13,60,3,0,0,0,40.94,355.86,78.08,69.38,55.49,0,29,-0.002,0.105,-0.152
54,RECUPERANDO,27,3,15,15,22.522,21.013,25.597,2.051,22.609,2.117,21.735,0.771,0,13,0,3,0,0,0,41.01,359.48,78.08,70.06,55.22,0,29,-0.003,0.099,-0.136
55,RECUPERANDO,27,3,15,15,22.518,21.046,25.524,1.983,22.604,2.045,21.747,0.759,0,13,0,3,0,0,0,41.07,363.05,78.08,70.73,54.96,0,29,-0.005,0.093,-0.121
56,RECUPERANDO,27,3,15,15,22.513,21.073,25.45,1.919,22.597,1.979,21.755,0.744,0,13,0,3,0,0,0,41.12,366.58,78.08,71.39,54.71,0,29,-0.006,0.086,-0.106
57,RECUPERANDO,27,3,15,15,22.506,21.097,25.373,1.86,22.589,1.917,21.76,0.727,0,13,0,3,0,0,0,41.17,370.08,78.08,72.04,54.96,0,29,-0.007,0.08,-0.093
58,RECUPERANDO,27,3,15,15,22.498,21.118,25.294,1.804,22.58,1.859,21.762,0.707,0,13,0,3,0,0,0,41.21,373.54,78.08,72.68,55.13,0,29,-0.008,0.075,-0.081
59,RECUPERANDO,27,3,15,15,22.49,21.136,25.213,1.752,22.571,1.805,21.762,0.686,1,14,60,3,0,0,0,41.24,376.98,78.08,73.31,55.09,0,29,-0.009,0.069,-0.082
60,RECUPERANDO,27,3,15,15,22.48,21.151,25.129,1.702,22.561,1.754,21.759,0.663,0,14,0,3,0,0,0,41.27,380.39,78.08,73.93,55.08,0,29,-0.01,0.064,-0.084
61,RECUPERANDO,27,3,15,15,22.47,21.164,25.044,1.655,22.55,1.705,21.755,0.638,0,14,0,3,0,0,0,41.3,383.77,78.08,74.55,55.25,0,29,-0.011,0.059,-0.086
62,RECUPERANDO,27,3,15,15,22.459,21.176,24.956,1.611,22.538,1.659,21.749,0.613,0,14,0,3,0,0,0,41.32,387.14,78.08,75.16,55.19,0,29,-0.011,0.055,-0.088
63,RECUPERANDO,27,3,15,15,22.448,21.184,24.867,1.568,22.526,1.615,21.741,0.586,1,15,60,3,0,0,0,41.34,390.49,78.08,75.76,54.91,0,29,-0.012,0.053,-0.09
64,RECUPERANDO,27,3,15,15,22.435,21.188,24.824,1.527,22.514,1.574,21.733,0.56,0,15,0,3,0,0,0,41.36,393.82,78.08,76.36,54.85,0,29,-0.012,0.05,-0.091
65,RECUPERANDO,27,3,15,15,22.423,21.191,24.812,1.488,22.501,1.534,21.723,0.532,1,16,60,3,0,0,0,41.37,397.14,78.08,76.96,54.79,0,29,-0.013,0.048,-0.093
66,RECUPERANDO,27,3,15,15,22.41,21.193,24.798,1.452,22.487,1.497,21.712,0.505,0,16,0,3,0,0,0,41.38,400.45,78.08,77.54,54.74,0,29,-0.013,0.045,-0.094
67,RECUPERANDO,27,3,15,15,22.396,21.195,24.784,1.417,22.473,1.461,21.701,0.478,0,16,0,3,0,0,0,41.39,403.75,78.08,78.13,54.69,0,29,-0.014,0.043,-0.095
68,RECUPERANDO,27,3,15,15,22.382,21.196,24.769,1.383,22.459,1.428,21.689,0.452,1,17,60,3,0,0,0,41.4,407.04,78.08,78.71,54.63,0,29,-0.014,0.04,-0.096
69,RECUPERANDO,27,3,15,15,22.368,21.198,24.753,1.352,22.445,1.396,21.677,0.425,0,17,0,3,0,0,0,41.41,410.32,78.08,79.29,54.59,0,29,-0.014,0.038,-0.097
70,RECUPERANDO,27,3,15,15,22.353,21.199,24.735,1.322,22.43,1.366,21.664,0.399,0,17,0,3,0,0,0,41.42,413.59,78.08,79.86,54.45,0,29,-0.015,0.036,-0.097
71,RECUPERANDO,27,3,15,15,22.339,21.2,24.716,1.294,22.415,1.337,21.651,0.374,0,17,0,3,0,0,0,41.42,416.86,78.08,80.44,54.16,0,29,-0.015,0.033,-0.097
72,RECUPERANDO,27,3,15,15,22.324,21.2,24.696,1.267,22.4,1.311,21.638,0.35,0,17,0,3,0,0,0,41.43,420.12,78.08,81.01,53.84,0,29,-0.015,0.031,-0.097
73,RECUPERANDO,27,3,15,15,22.309,21.201,24.675,1.242,22.385,1.286,21.624,0.326,0,17,0,3,0,0,0,41.43,423.38,78.08,81.57,53.68,0,29,-0.015,0.029,-0.097
74,RECUPERANDO,27,3,15,15,22.293,21.201,24.652,1.218,22.369,1.263,21.611,0.304,0,17,0,3,0,0,0,41.44,426.63,78.08,82.14,53.63,0,29,-0.015,0.027,-0.097
75,RECUPERANDO,27,3,15,15,22.278,21.202,24.629,1.196,22.354,1.241,21.597,0.282,0,17,0,3,0,0,0,41.44,429.88,78.08,82.7,53.57,0,29,-0.015,0.026,-0.096
76,RECUPERANDO,27,3,15,15,22.262,21.202,24.603,1.176,22.338,1.22,21.584,0.262,0,17,0,3,0,0,0,41.44,433.13,78.08,83.26,53.52,0,29,-0.016,0.025,-0.095
77,RECUPERANDO,27,3,15,15,22.247,21.202,24.577,1.156,22.322,1.201,21.57,0.242,0,17,0,3,0,0,0,41.45,436.37,78.08,83.82,53.46,0,29,-0.016,0.024,-0.094
78,RECUPERANDO,27,3,15,15,22.231,21.203,24.549,1.138,22.306,1.183,21.557,0.223,0,17,0,3,0,0,0,41.45,439.61,78.08,84.38,53.41,0,29,-0.016,0.023,-0.093
79,RECUPERANDO,27,3,15,15,22.216,21.203,24.519,1.121,22.29,1.167,21.544,0.206,0,17,0,3,0,0,0,41.45,442.85,78.08,84.94,53.36,0,29,-0.016,0.022,-0.092
80,RECUPERANDO,27,3,15,15,22.2,21.203,24.488,1.105,22.275,1.151,21.531,0.189,0,17,0,2,0,0,0,41.45,446.09,78.08,85.5,53.31,0,29,-0.016,0.021,-0.091
81,RECUPERANDO,27,3,15,15,22.185,21.203,24.475,1.09,22.259,1.137,21.518,0.174,0,17,0,2,0,0,0,41.45,449.32,78.08,86.05,53.26,0,29,-0.015,0.02,-0.089
82,RECUPERANDO,27,3,15,15,22.169,21.204,24.472,1.076,22.243,1.124,21.506,0.159,0,17,0,2,0,0,0,41.46,452.55,78.08,86.61,53.22,0,29,-0.015,0.018,-0.087
83,RECUPERANDO,27,3,15,15,22.154,21.204,24.469,1.063,22.227,1.111,21.494,0.145,0,17,0,2,0,0,0,41.46,455.77,78.08,87.17,53.17,0,29,-0.015,0.017,-0.086
84,RECUPERANDO,27,3,15,15,22.139,21.204,24.466,1.05,22.212,1.099,21.482,0.133,0,17,0,2,0,0,0,41.46,458.99,78.08,87.72,53.13,0,29,-0.015,0.016,-0.084
85,RECUPERANDO,27,3,15,15,22.123,21.204,24.462,1.038,22.196,1.088,21.471,0.121,0,17,0,2,0,0,0,41.46,462.21,78.08,88.28,53.09,0,29,-0.015,0.015,-0.081
86,RECUPERANDO,27,3,15,15,22.108,21.204,24.458,1.027,22.18,1.077,21.46,0.11,0,17,0,2,0,0,0,41.46,465.43,78.08,88.83,53.05,0,29,-0.015,0.014,-0.079
87,RECUPERANDO,27,3,15,15,22.093,21.205,24.454,1.016,22.165,1.066,21.449,0.1,1,18,60,2,0,0,0,41.46,468.64,78.08,89.39,53.02,0,29,-0.015,0.013,-0.077
88,RECUPERANDO,27,3,15,15,22.079,21.205,24.449,1.005,22.15,1.056,21.438,0.091,0,18,0,2,0,0,0,41.46,471.84,78.08,89.95,52.98,0,29,-0.015,0.013,-0.075
89,RECUPERANDO,27,3,15,15,22.064,21.205,24.444,0.995,22.135,1.046,21.428,0.082,0,18,0,2,0,0,0,41.46,475.04,78.08,90.5,52.95,0,29,-0.015,0.012,-0.072
90,RECUPERANDO,27,3,15,15,22.049,21.206,24.438,0.984,22.12,1.036,21.419,0.075,1,19,60,2,0,0,0,41.46,478.24,78.08,91.06,52.91,0,29,-0.014,0.011,-0.07
91,RECUPERANDO,27,3,15,15,22.035,21.206,24.432,0.974,22.105,1.026,21.409,0.067,0,19,0,2,0,0,0,41.46,481.42,78.08,91.62,52.88,0,29,-0.014,0.011,-0.067
92,RECUPERANDO,27,3,15,15,22.021,21.206,24.425,0.964,22.09,1.017,21.4,0.061,1,20,60,2,0,0,0,41.45,484.6,78.08,92.17,52.85,0,29,-0.014,0.01,-0.065
93,RECUPERANDO,27,3,15,15,22.007,21.206,24.417,0.953,22.075,1.006,21.392,0.055,0,20,0,2,0,0,0,41.44,487.78,78.08,92.73,52.82,0,29,-0.014,0.009,-0.062
94,RECUPERANDO,27,3,15,15,21.993,21.207,24.409,0.943,22.06,0.996,21.384,0.05,0,20,0,2,0,0,0,41.43,490.94,78.08,93.29,52.8,0,29,-0.014,0.009,-0.059
95,RECUPERANDO,27,3,15,15,21.979,21.207,24.4,0.932,22.046,0.985,21.376,0.045,1,21,60,2,0,0,0,41.43,494.1,78.08,93.85,52.77,0,29,-0.014,0.008,-0.057
96,RECUPERANDO,27,3,15,15,21.965,21.207,24.39,0.92,22.031,0.974,21.368,0.04,0,21,0,2,0,0,0,41.42,497.25,78.08,94.4,52.75,0,29,-0.014,0.007,-0.059
97,RECUPERANDO,27,3,15,15,21.952,21.208,24.379,0.909,22.017,0.963,21.361,0.036,1,22,60,2,0,0,0,41.42,500.39,78.08,94.96,52.72,0,29,-0.014,0.006,-0.06
98,RECUPERANDO,27,3,15,15,21.938,21.208,24.368,0.897,22.003,0.951,21.354,0.032,0,22,0,2,0,0,0,41.41,503.51,78.08,95.52,52.7,0,29,-0.013,0.006,-0.062
99,RECUPERANDO,27,3,15,15,21.925,21.208,24.355,0.884,21.989,0.938,21.348,0.029,0,22,0,2,0,0,0,41.41,506.63,78.08,96.08,52.68,0,29,-0.013,0.005,-0.063
100,RECUPERANDO,27,3,15,15,21.912,21.209,24.342,0.871,21.975,0.925,21.342,0.026,1,23,60,2,0,0,0,41.4,509.73,78.08,96.63,52.66,0,29,-0.013,0.005,-0.064
101,RECUPERANDO,27,3,15,15,21.898,21.209,24.327,0.858,21.961,0.911,21.336,0.023,0,23,0,2,0,0,0,41.4,512.81,78.08,97.19,52.64,0,29,-0.013,0.004,-0.066
102,RECUPERANDO,27,3,15,15,21.885,21.209,24.311,0.844,21.947,0.897,21.33,0.021,1,24,60,2,0,0,0,41.39,515.89,78.08,97.74,52.62,0,29,-0.013,0.004,-0.067
103,RECUPERANDO,27,3,15,15,21.872,21.21,24.294,0.829,21.933,0.882,21.325,0.019,0,24,0,2,0,0,0,41.39,518.94,78.08,98.3,52.61,0,29,-0.013,0.004,-0.068
104,RECUPERANDO,27,3,15,15,21.859,21.21,24.276,0.814,21.919,0.867,21.32,0.017,0,24,0,2,0,0,0,41.39,521.98,78.08,98.85,52.59,0,29,-0.013,0.003,-0.069
105,RECUPERANDO,27,3,15,15,21.847,21.21,24.257,0.798,21.906,0.85,21.315,0.015,1,25,60,2,0,0,0,41.38,525.0,78.08,99.4,52.58,0,29,-0.013,0.003,-0.069
106,RECUPERANDO,27,3,15,15,21.834,21.21,24.236,0.782,21.892,0.834,21.31,0.013,0,25,0,2,0,0,0,41.38,528.0,78.08,99.95,52.56,0,29,-0.013,0.002,-0.07
107,RECUPERANDO,27,3,15,15,21.821,21.21,24.214,0.765,21.878,0.816,21.306,0.012,0,25,0,2,0,0,0,41.38,530.97,78.08,100.5,52.55,0,29,-0.013,0.002,-0.07
108,RECUPERANDO,27,3,15,15,21.808,21.21,24.191,0.748,21.865,0.798,21.302,0.011,1,26,60,2,0,0,0,41.38,533.93,78.08,101.04,52.51,0,29,-0.013,0.001,-0.07
109,RECUPERANDO,27,3,15,15,21.796,21.211,24.166,0.73,21.851,0.779,21.298,0.01,0,26,0,2,0,0,0,41.37,536.86,78.08,101.58,52.43,0,29,-0.013,0.001,-0.07
110,RECUPERANDO,27,3,15,15,21.783,21.211,24.139,0.711,21.837,0.76,21.294,0.009,0,26,0,2,0,0,0,41.37,539.76,78.08,102.12,52.4,0,29,-0.013,0.0,-0.07
111,RECUPERANDO,27,3,15,15,21.77,21.211,24.111,0.692,21.824,0.74,21.291,0.008,1,27,60,2,0,0,0,41.37,542.64,78.08,102.66,52.4,0,29,-0.013,0.0,-0.069
112,RECUPERANDO,27,3,15,15,21.758,21.211,24.081,0.673,21.81,0.72,21.288,0.007,0,27,0,2,0,0,0,41.37,545.49,78.08,103.19,52.4,0,29,-0.013,0.0,-0.069
113,RECUPERANDO,27,3,15,15,21.745,21.211,24.05,0.653,21.796,0.699,21.285,0.006,0,27,0,2,0,0,0,41.37,548.31,78.08,103.72,52.4,0,29,-0.013,0.0,-0.068
114,RECUPERANDO,27,3,15,15,21.733,21.212,24.016,0.633,21.783,0.677,21.282,0.006,1,28,60,2,0,0,0,41.37,551.09,78.08,104.24,52.38,0,29,-0.013,0.0,-0.067
115,RECUPERANDO,27,3,15,15,21.72,21.212,23.981,0.612,21.769,0.656,21.279,0.005,0,28,0,2,0,0,0,41.37,553.84,78.08,104.76,52.38,0,29,-0.013,0.0,-0.066
116,RECUPERANDO,27,3,15,15,21.708,21.212,23.944,0.591,21.756,0.633,21.276,0.005,0,28,0,2,0,0,0,41.37,556.55,78.08,105.27,52.38,0,29,-0.013,0.0,-0.064
117,RECUPERANDO,27,3,15,15,21.695,21.212,23.905,0.57,21.742,0.611,21.274,0.004,1,29,60,2,0,0,0,41.36,559.23,78.08,105.78,52.39,0,29,-0.012,0.0,-0.063
118,RECUPERANDO,27,3,15,15,21.683,21.212,23.865,0.548,21.728,0.588,21.272,0.004,0,29,0,2,0,0,0,41.36,561.87,78.08,106.28,52.39,0,29,-0.012,0.0,-0.061
119,RECUPERANDO,27,3,15,15,21.67,21.212,23.822,0.527,21.715,0.565,21.269,0.003,0,29,0,2,0,0,0,41.36,564.46,78.08,106.78,52.39,0,29,-0.012,0.0,-0.06
120,RECUPERANDO,27,3,15,15,21.658,21.212,23.777,0.505,21.701,0.542,21.267,0.003,0,29,0,2,0,0,0,41.36,567.01,78.08,107.27,52.39,0,29,-0.012,0.0,-0.059
121,RECUPERANDO,27,3,15,15,21.645,21.212,23.731,0.483,21.687,0.518,21.265,0.003,0,29,0,2,0,0,0,41.36,569.52,78.08,107.75,52.39,0,29,-0.012,0.0,-0.06
122,RECUPERANDO,27,3,15,15,21.633,21.213,23.682,0.461,21.674,0.495,21.264,0.002,0,29,0,2,0,0,0,41.36,571.98,78.08,108.23,52.39,0,29,-0.012,0.0,-0.061
123,RECUPERANDO,27,3,15,15,21.621,21.213,23.632,0.439,21.66,0.471,21.262,0.002,0,29,0,2,0,0,0,41.36,574.39,78.08,108.69,52.39,0,29,-0.012,0.0,-0.062
124,RECUPERANDO,27,3,15,15,21.608,21.213,23.58,0.417,21.647,0.448,21.26,0.002,0,29,0,2,0,0,0,41.36,576.74,78.08,109.15,52.39,0,29,-0.012,0.0,-0.063
125,RECUPERANDO,27,3,15,15,21.596,21.213,23.526,0.395,21.634,0.425,21.259,0.002,0,29,0,2,0,0,0,41.36,579.05,78.08,109.6,52.39,0,29,-0.012,0.0,-0.064
126,RECUPERANDO,27,3,15,15,21.584,21.213,23.47,0.374,21.62,0.402,21.257,0.002,0,29,0,2,0,0,0,41.36,581.3,78.08,110.04,52.39,0,29,-0.012,0.0,-0.064
127,RECUPERANDO,27,3,15,15,21.572,21.213,23.413,0.352,21.607,0.379,21.256,0.001,0,29,0,2,0,0,0,41.36,583.49,78.08,110.47,52.39,0,29,-0.012,0.0,-0.064
128,RECUPERANDO,27,3,15,15,21.56,21.213,23.354,0.332,21.594,0.357,21.254,0.001,0,29,0,2,0,0,0,41.36,585.63,78.08,110.9,52.39,0,29,-0.012,0.0,-0.065
129,RECUPERANDO,27,3,15,15,21.548,21.213,23.294,0.311,21.581,0.335,21.253,0.001,0,29,0,2,0,0,0,41.36,587.7,78.08,111.31,52.39,0,29,-0.012,0.0,-0.064
130,RECUPERANDO,27,3,15,15,21.536,21.213,23.232,0.291,21.568,0.313,21.252,0.001,0,29,0,2,0,0,0,41.36,589.72,78.08,111.71,52.39,0,29,-0.012,0.0,-0.065
131,RECUPERANDO,27,3,15,15,21.525,21.213,23.17,0.272,21.555,0.293,21.251,0.001,0,29,0,2,0,0,0,41.36,591.67,78.08,112.1,52.39,0,29,-0.012,0.0,-0.065
132,RECUPERANDO,27,3,15,15,21.513,21.213,23.106,0.253,21.542,0.273,21.25,0.001,0,29,0,2,0,0,0,41.36,593.56,78.08,112.48,52.39,0,29,-0.011,0.0,-0.065
