segundo,estado_sim,num_cars,num_trucks,num_aggressive,num_cautious,avg_velocity,min_velocity,max_velocity,velocity_variance,car_mean_velocity,car_velocity_variance,truck_mean_velocity,truck_velocity_variance,throughput_per_second,cumulative_throughput,throughput_per_min,vehicles_cruising,vehicles_braking,vehicles_stopped,vehicles_accelerating,min_gap,max_gap,avg_gap,std_gap,median_gap,near_collisions,hard_brakes,avg_acceleration,max_acceleration,min_acceleration
34,RECUPERANDO,15,15,0,30,18.044,16.56,22.498,1.366,17.848,2.533,18.24,0.122,0,5,0,0,0,0,0,35.5,189.94,75.28,41.75,72.05,0,29,0.278,0.414,0.006
35,RECUPERANDO,15,15,0,30,18.309,16.88,22.627,1.332,18.13,2.478,18.487,0.122,0,5,0,0,0,0,0,36.32,188.13,75.28,40.85,72.11,0,29,0.254,0.338,0.057
36,RECUPERANDO,15,15,0,30,18.55,17.191,22.707,1.28,18.39,2.386,18.709,0.122,0,5,0,0,0,0,0,37.13,186.16,75.28,40.0,72.16,0,29,0.23,0.318,0.061
37,RECUPERANDO,15,15,0,30,18.767,17.442,22.747,1.214,18.627,2.266,18.908,0.122,0,5,0,0,0,0,0,37.56,184.1,75.28,39.21,72.23,0,29,0.208,0.304,0.025
38,RECUPERANDO,15,15,0,30,18.964,17.581,22.756,1.139,18.843,2.127,19.085,0.122,0,5,0,0,0,0,0,37.83,182.0,75.28,38.49,72.3,0,29,0.187,0.288,-0.003
39,RECUPERANDO,15,15,0,30,19.139,17.736,22.74,1.06,19.037,1.977,19.242,0.122,0,5,0,0,0,0,0,38.19,179.9,75.28,37.83,72.37,0,29,0.167,0.269,-0.026
40,RECUPERANDO,15,15,0,30,19.297,17.9,22.703,0.98,19.211,1.824,19.382,0.122,1,6,60,0,0,0,0,38.6,177.84,75.28,37.23,72.45,0,29,0.149,0.248,-0.044
41,RECUPERANDO,15,15,0,30,19.436,18.067,22.651,0.902,19.367,1.672,19.505,0.122,0,6,0,0,0,0,0,39.05,175.83,75.28,36.7,72.53,0,29,0.133,0.228,-0.059
42,RECUPERANDO,15,15,0,30,19.561,18.233,22.586,0.826,19.506,1.525,19.615,0.121,1,7,60,1,0,0,0,39.51,173.89,75.28,36.23,72.61,0,29,0.118,0.208,-0.07
43,RECUPERANDO,15,15,0,30,19.671,18.395,22.511,0.755,19.63,1.386,19.711,0.121,0,7,0,1,0,0,0,39.98,172.03,75.28,35.82,72.7,0,29,0.104,0.189,-0.079
44,RECUPERANDO,15,15,0,30,19.768,18.549,22.493,0.689,19.739,1.255,19.796,0.121,0,7,0,2,0,0,0,40.44,170.25,75.28,35.45,72.79,0,29,0.092,0.171,-0.086
45,RECUPERANDO,15,15,0,30,19.853,18.694,22.485,0.627,19.835,1.134,19.871,0.12,1,8,60,2,0,0,0,40.88,168.56,75.28,35.13,72.88,0,29,0.081,0.154,-0.092
46,RECUPERANDO,15,15,0,30,19.929,18.831,22.465,0.571,19.92,1.022,19.937,0.12,0,8,0,4,0,0,0,41.3,166.95,75.28,34.86,72.97,0,29,0.071,0.139,-0.096
47,RECUPERANDO,15,15,0,30,19.995,18.957,22.434,0.519,19.995,0.919,19.995,0.119,0,8,0,4,0,0,0,41.71,165.42,75.28,34.62,73.07,0,29,0.062,0.124,-0.098
48,RECUPERANDO,15,15,0,30,20.053,19.074,22.395,0.472,20.06,0.825,20.046,0.118,0,8,0,4,0,0,0,42.09,163.97,75.28,34.41,72.89,0,29,0.055,0.112,-0.1
49,RECUPERANDO,15,15,0,30,20.104,19.181,22.348,0.429,20.117,0.74,20.091,0.118,0,8,0,4,0,0,0,42.45,162.59,75.28,34.23,71.71,0,29,0.048,0.103,-0.1
50,RECUPERANDO,15,15,0,30,20.148,19.279,22.294,0.39,20.166,0.663,20.13,0.117,0,8,0,4,0,0,0,42.78,161.27,75.28,34.08,70.63,0,29,0.042,0.094,-0.1
51,RECUPERANDO,15,15,0,30,20.187,19.369,22.235,0.355,20.21,0.593,20.165,0.116,0,8,0,4,0,0,0,43.09,160.03,75.28,33.95,69.64,0,29,0.037,0.086,-0.098
52,RECUPERANDO,15,15,0,30,20.221,19.45,22.171,0.324,20.247,0.53,20.195,0.115,1,9,60,6,0,0,0,43.39,158.84,75.28,33.84,68.74,0,29,0.032,0.078,-0.096
53,RECUPERANDO,15,15,0,30,20.251,19.525,22.104,0.295,20.28,0.474,20.222,0.115,0,9,0,6,0,0,0,43.66,157.7,75.28,33.74,67.92,0,29,0.028,0.071,-0.093
54,RECUPERANDO,15,15,0,30,20.276,19.585,22.033,0.27,20.308,0.424,20.245,0.114,0,9,0,8,0,0,0,43.86,156.62,75.28,33.66,67.17,0,29,0.024,0.065,-0.09
55,RECUPERANDO,15,15,0,30,20.299,19.618,21.961,0.247,20.332,0.379,20.266,0.113,0,9,0,8,0,0,0,43.99,157.23,75.28,33.59,66.49,0,29,0.021,0.059,-0.086
56,RECUPERANDO,15,15,0,30,20.318,19.647,21.886,0.227,20.353,0.339,20.284,0.112,0,9,0,8,0,0,0,44.1,158.17,75.28,33.52,65.97,0,29,0.018,0.054,-0.081
57,RECUPERANDO,15,15,0,30,20.335,19.674,21.811,0.209,20.371,0.304,20.3,0.111,1,10,60,8,0,0,0,44.2,159.03,75.28,33.47,65.71,0,29,0.016,0.049,-0.076
58,RECUPERANDO,15,15,0,30,20.35,19.698,21.736,0.193,20.387,0.273,20.314,0.11,0,10,0,8,0,0,0,44.3,159.8,75.28,33.42,65.45,0,29,0.014,0.044,-0.075
59,RECUPERANDO,15,15,0,30,20.363,19.72,21.66,0.179,20.401,0.246,20.326,0.11,0,10,0,8,0,0,0,44.38,160.49,75.28,33.37,65.2,0,29,0.012,0.04,-0.075
60,RECUPERANDO,15,15,0,30,20.374,19.74,21.586,0.167,20.412,0.223,20.337,0.109,1,11,60,8,0,0,0,44.47,161.11,75.28,33.33,64.95,0,29,0.011,0.037,-0.074
61,RECUPERANDO,15,15,0,30,20.384,19.758,21.513,0.156,20.422,0.202,20.346,0.108,0,11,0,8,0,0,0,44.54,161.64,75.28,33.29,64.71,0,29,0.009,0.034,-0.072
62,RECUPERANDO,15,15,0,30,20.393,19.774,21.442,0.147,20.431,0.184,20.355,0.107,0,11,0,8,0,0,0,44.61,162.1,75.28,33.25,64.48,0,29,0.008,0.031,-0.07
63,RECUPERANDO,15,15,0,30,20.4,19.789,21.373,0.139,20.438,0.169,20.362,0.106,0,11,0,8,0,0,0,44.67,162.5,75.28,33.21,64.26,0,29,0.007,0.028,-0.068
64,RECUPERANDO,15,15,0,30,20.407,19.803,21.306,0.132,20.445,0.156,20.369,0.105,0,11,0,9,0,0,0,44.73,162.82,75.28,33.17,64.05,0,29,0.006,0.025,-0.065
65,RECUPERANDO,15,15,0,30,20.413,19.816,21.242,0.126,20.451,0.145,20.375,0.104,1,12,60,10,0,0,0,44.79,163.08,75.28,33.14,63.85,0,29,0.005,0.023,-0.062
66,RECUPERANDO,15,15,0,30,20.418,19.827,21.182,0.121,20.455,0.135,20.38,0.104,0,12,0,10,0,0,0,44.84,163.28,75.28,33.1,63.66,0,29,0.005,0.021,-0.059
67,RECUPERANDO,15,15,0,30,20.422,19.838,21.124,0.116,20.46,0.127,20.385,0.103,0,12,0,10,0,0,0,44.89,163.43,75.28,33.06,63.49,0,29,0.004,0.019,-0.056
68,RECUPERANDO,15,15,0,30,20.426,19.848,21.07,0.112,20.464,0.12,20.389,0.102,1,13,60,10,0,0,0,44.93,163.52,75.28,33.02,63.33,0,29,0.004,0.017,-0.053
69,RECUPERANDO,15,15,0,30,20.43,19.857,21.019,0.109,20.467,0.114,20.393,0.101,0,13,0,10,0,0,0,44.97,163.57,75.28,32.98,63.18,0,29,0.003,0.016,-0.049
70,RECUPERANDO,15,15,0,30,20.433,19.865,20.991,0.106,20.47,0.109,20.396,0.1,0,13,0,10,0,0,0,45.01,163.57,75.28,32.94,63.05,0,29,0.003,0.015,-0.046
71,RECUPERANDO,15,15,0,30,20.436,19.873,20.987,0.104,20.473,0.105,20.399,0.1,0,13,0,10,0,0,0,45.05,163.52,75.28,32.9,62.93,0,29,0.003,0.013,-0.043
72,RECUPERANDO,15,15,0,30,20.438,19.881,20.983,0.102,20.475,0.102,20.402,0.099,0,13,0,10,0,0,0,45.08,163.44,75.28,32.86,62.83,0,29,0.002,0.012,-0.039
73,RECUPERANDO,15,15,0,30,20.441,19.888,20.978,0.1,20.477,0.099,20.404,0.098,1,14,60,10,0,0,0,45.12,163.33,75.28,32.81,62.73,0,29,0.002,0.012,-0.036
74,RECUPERANDO,15,15,0,30,20.443,19.894,20.974,0.098,20.479,0.097,20.407,0.098,0,14,0,10,0,0,0,45.15,163.18,75.28,32.77,62.78,0,29,0.002,0.011,-0.033
75,RECUPERANDO,15,15,0,30,20.445,19.901,20.972,0.097,20.481,0.095,20.409,0.097,0,14,0,10,0,0,0,45.18,163.01,75.28,32.73,62.83,0,29,0.002,0.01,-0.03
76,RECUPERANDO,15,15,0,30,20.447,19.907,20.97,0.096,20.483,0.093,20.41,0.096,0,14,0,10,0,0,0,45.21,162.81,75.28,32.68,62.87,0,29,0.002,0.009,-0.027
77,RECUPERANDO,15,15,0,30,20.448,19.912,20.968,0.095,20.484,0.092,20.412,0.096,0,14,0,10,0,0,0,45.23,162.59,75.28,32.64,62.92,0,29,0.002,0.009,-0.025
78,RECUPERANDO,15,15,0,30,20.45,19.918,20.966,0.094,20.486,0.09,20.414,0.095,1,15,60,10,0,0,0,45.26,162.34,75.28,32.59,62.96,0,29,0.001,0.008,-0.022
79,RECUPERANDO,15,15,0,30,20.451,19.923,20.963,0.093,20.487,0.089,20.415,0.094,0,15,0,9,0,0,0,45.28,162.08,75.28,32.55,63.01,0,29,0.001,0.007,-0.02
80,RECUPERANDO,15,15,0,30,20.452,19.928,20.96,0.092,20.488,0.089,20.417,0.094,0,15,0,9,0,0,0,45.31,161.81,75.28,32.5,63.05,0,29,0.001,0.007,-0.018
81,RECUPERANDO,15,15,0,30,20.454,19.933,20.958,0.092,20.489,0.088,20.418,0.093,0,15,0,9,0,0,0,45.33,161.52,75.28,32.46,63.09,0,29,0.001,0.006,-0.016
82,RECUPERANDO,15,15,0,30,20.455,19.937,20.955,0.091,20.49,0.087,20.419,0.093,0,15,0,9,0,0,0,45.35,161.22,75.28,32.41,63.13,0,29,0.001,0.006,-0.014
83,RECUPERANDO,15,15,0,30,20.456,19.942,20.952,0.091,20.491,0.087,20.42,0.092,1,16,60,9,0,0,0,45.37,160.9,75.28,32.37,63.18,0,29,0.001,0.005,-0.012
84,RECUPERANDO,15,15,0,30,20.457,19.946,20.949,0.09,20.492,0.086,20.421,0.092,0,16,0,9,0,0,0,45.39,160.58,75.28,32.32,63.22,0,29,0.001,0.005,-0.011
85,RECUPERANDO,15,15,0,30,20.458,19.951,20.948,0.09,20.493,0.086,20.422,0.091,0,16,0,9,0,0,0,45.41,160.26,75.28,32.28,63.26,0,29,0.001,0.005,-0.01
86,RECUPERANDO,15,15,0,30,20.459,19.955,20.947,0.089,20.494,0.085,20.423,0.09,0,16,0,9,0,0,0,45.43,159.92,75.28,32.24,63.3,0,29,0.001,0.004,-0.008
87,RECUPERANDO,15,15,0,30,20.459,19.959,20.945,0.089,20.495,0.085,20.424,0.09,1,17,60,9,0,0,0,45.45,159.58,75.28,32.19,63.34,0,29,0.001,0.004,-0.007
88,RECUPERANDO,15,15,0,30,20.46,19.963,20.944,0.088,20.496,0.085,20.425,0.089,0,17,0,9,0,0,0,45.47,159.24,75.28,32.15,63.39,0,29,0.001,0.004,-0.006
89,RECUPERANDO,15,15,0,30,20.461,19.967,20.942,0.088,20.496,0.084,20.426,0.089,0,17,0,9,0,0,0,45.49,158.89,75.28,32.11,63.44,0,29,0.001,0.004,-0.005
90,RECUPERANDO,15,15,0,30,20.462,19.971,20.94,0.088,20.497,0.084,20.426,0.089,0,17,0,9,0,0,0,45.51,158.54,75.28,32.07,63.48,0,29,0.001,0.004,-0.004
91,RECUPERANDO,15,15,0,30,20.462,19.974,20.938,0.087,20.498,0.084,20.427,0.088,1,18,60,9,0,0,0,45.53,158.19,75.28,32.03,63.53,0,29,0.001,0.004,-0.004
92,RECUPERANDO,15,15,0,30,20.463,19.978,20.936,0.087,20.498,0.084,20.428,0.088,0,18,0,9,0,0,0,45.55,157.84,75.28,31.98,63.58,0,29,0.001,0.004,-0.003
93,RECUPERANDO,15,15,0,30,20.464,19.982,20.934,0.087,20.499,0.084,20.429,0.087,0,18,0,9,0,0,0,45.56,157.49,75.28,31.94,63.62,0,29,0.001,0.004,-0.003
94,RECUPERANDO,15,15,0,30,20.464,19.986,20.932,0.086,20.499,0.083,20.429,0.087,1,19,60,9,0,0,0,45.58,157.13,75.28,31.91,63.67,0,29,0.001,0.004,-0.003
95,RECUPERANDO,15,15,0,30,20.465,19.989,20.93,0.086,20.5,0.083,20.43,0.086,0,19,0,9,0,0,0,45.6,156.78,75.28,31.87,63.71,0,29,0.001,0.004,-0.003
96,RECUPERANDO,15,15,0,30,20.466,19.993,20.928,0.086,20.5,0.083,20.431,0.086,0,19,0,9,0,0,0,45.61,156.43,75.28,31.83,63.76,0,29,0.001,0.004,-0.003
97,RECUPERANDO,15,15,0,30,20.466,19.996,20.926,0.085,20.501,0.083,20.431,0.085,0,19,0,9,0,0,0,45.63,156.08,75.28,31.79,63.8,0,29,0.001,0.003,-0.003
98,RECUPERANDO,15,15,0,30,20.467,20.0,20.924,0.085,20.501,0.083,20.432,0.085,0,19,0,9,0,0,0,45.65,155.73,75.28,31.75,63.84,0,29,0.001,0.003,-0.003
99,RECUPERANDO,15,15,0,30,20.467,20.003,20.922,0.085,20.502,0.083,20.433,0.085,1,20,60,9,0,0,0,45.66,155.38,75.28,31.72,63.89,0,29,0.0,0.003,-0.003
100,RECUPERANDO,15,15,0,30,20.468,20.007,20.92,0.085,20.502,0.083,20.433,0.084,0,20,0,9,0,0,0,45.68,155.03,75.28,31.68,63.93,0,29,0.0,0.003,-0.003
101,RECUPERANDO,15,15,0,30,20.468,20.01,20.918,0.084,20.502,0.083,20.434,0.084,0,20,0,9,0,0,0,45.7,154.69,75.28,31.65,63.98,0,29,0.0,0.003,-0.003
102,RECUPERANDO,15,15,0,30,20.468,20.013,20.916,0.084,20.503,0.083,20.434,0.083,0,20,0,9,0,0,0,45.71,154.34,75.28,31.61,64.02,0,29,0.0,0.003,-0.003
103,RECUPERANDO,15,15,0,30,20.469,20.017,20.914,0.084,20.503,0.083,20.435,0.083,1,21,60,10,0,0,0,45.73,154.0,75.28,31.58,64.07,0,29,0.0,0.003,-0.004
104,RECUPERANDO,15,15,0,30,20.469,20.02,20.912,0.084,20.503,0.083,20.435,0.083,0,21,0,10,0,0,0,45.74,153.66,75.28,31.54,64.11,0,29,0.0,0.003,-0.004
105,RECUPERANDO,15,15,0,30,20.47,20.023,20.91,0.084,20.503,0.082,20.436,0.082,0,21,0,10,0,0,0,45.76,153.33,75.28,31.51,64.16,0,29,0.0,0.003,-0.004
106,RECUPERANDO,15,15,0,30,20.47,20.026,20.908,0.083,20.504,0.082,20.437,0.082,1,22,60,10,0,0,0,45.77,152.99,75.28,31.48,64.2,0,29,0.0,0.003,-0.004
107,RECUPERANDO,15,15,0,30,20.47,20.03,20.906,0.083,20.504,0.082,20.437,0.082,0,22,0,10,0,0,0,45.79,152.66,75.28,31.45,64.25,0,29,0.0,0.003,-0.004
108,RECUPERANDO,15,15,0,30,20.471,20.033,20.904,0.083,20.504,0.082,20.438,0.081,0,22,0,10,0,0,0,45.8,152.33,75.28,31.41,64.29,0,29,0.0,0.003,-0.004
109,RECUPERANDO,15,15,0,30,20.471,20.036,20.902,0.083,20.504,0.082,20.438,0.081,0,22,0,10,0,0,0,45.82,152.0,75.28,31.38,64.33,0,29,0.0,0.003,-0.004
110,RECUPERANDO,15,15,0,30,20.472,20.039,20.901,0.082,20.504,0.082,20.439,0.08,0,22,0,10,0,0,0,45.83,151.68,75.28,31.35,64.38,0,29,0.0,0.003,-0.004
111,RECUPERANDO,15,15,0,30,20.472,20.042,20.899,0.082,20.505,0.082,20.439,0.08,1,23,60,10,0,0,0,45.85,151.36,75.28,31.32,64.42,0,29,0.0,0.003,-0.004
112,RECUPERANDO,15,15,0,30,20.472,20.045,20.897,0.082,20.505,0.082,20.44,0.08,0,23,0,10,0,0,0,45.86,151.04,75.28,31.29,64.47,0,29,0.0,0.003,-0.004
113,RECUPERANDO,15,15,0,30,20.472,20.048,20.896,0.082,20.505,0.082,20.44,0.079,1,24,60,10,0,0,0,45.88,150.72,75.28,31.27,64.51,0,29,0.0,0.003,-0.004
114,RECUPERANDO,15,15,0,30,20.473,20.051,20.894,0.082,20.505,0.082,20.441,0.079,0,24,0,10,0,0,0,45.89,150.4,75.28,31.24,64.56,0,29,0.0,0.003,-0.004
115,RECUPERANDO,15,15,0,30,20.473,20.055,20.892,0.081,20.505,0.082,20.441,0.079,0,24,0,10,0,0,0,45.91,150.09,75.28,31.21,64.6,0,29,0.0,0.003,-0.004
116,RECUPERANDO,15,15,0,30,20.473,20.058,20.891,0.081,20.505,0.082,20.442,0.078,1,25,60,10,0,0,0,45.92,149.78,75.28,31.18,64.65,0,29,0.0,0.003,-0.004
117,RECUPERANDO,15,15,0,30,20.474,20.061,20.889,0.081,20.505,0.082,20.442,0.078,0,25,0,10,0,0,0,45.94,149.47,75.28,31.16,64.69,0,29,0.0,0.003,-0.004
118,RECUPERANDO,15,15,0,30,20.474,20.064,20.888,0.081,20.505,0.082,20.443,0.077,0,25,0,10,0,0,0,45.95,149.16,75.28,31.13,64.74,0,29,0.0,0.003,-0.004
119,RECUPERANDO,15,15,0,30,20.474,20.066,20.886,0.081,20.505,0.082,20.443,0.077,1,26,60,10,0,0,0,45.96,148.86,75.28,31.1,64.78,0,29,0.0,0.003,-0.004
120,RECUPERANDO,15,15,0,30,20.474,20.069,20.885,0.08,20.505,0.082,20.443,0.077,0,26,0,10,0,0,0,45.98,148.56,75.28,31.08,64.83,0,29,0.0,0.003,-0.004
121,RECUPERANDO,15,15,0,30,20.475,20.072,20.883,0.08,20.505,0.082,20.444,0.076,0,26,0,10,0,0,0,45.99,148.26,75.28,31.05,64.87,0,29,0.0,0.003,-0.004
122,RECUPERANDO,15,15,0,30,20.475,20.075,20.882,0.08,20.505,0.082,20.444,0.076,0,26,0,10,0,0,0,46.01,147.96,75.28,31.03,64.92,0,29,0.0,0.003,-0.004
123,RECUPERANDO,15,15,0,30,20.475,20.075,20.88,0.08,20.505,0.082,20.445,0.076,0,26,0,10,0,0,0,46.02,147.66,75.28,31.01,64.96,0,29,0.0,0.003,-0.004
124,RECUPERANDO,15,15,0,30,20.475,20.076,20.879,0.08,20.505,0.082,20.445,0.075,0,26,0,10,0,0,0,46.03,147.37,75.28,30.98,65.0,0,29,0.0,0.003,-0.004
125,RECUPERANDO,15,15,0,30,20.475,20.077,20.877,0.079,20.505,0.082,20.446,0.075,1,27,60,10,0,0,0,46.04,147.08,75.28,30.96,65.05,0,29,0.0,0.003,-0.004
126,RECUPERANDO,15,15,0,30,20.476,20.078,20.876,0.079,20.505,0.082,20.446,0.075,0,27,0,10,0,0,0,46.04,146.79,75.28,30.94,65.09,0,29,0.0,0.003,-0.004
127,RECUPERANDO,15,15,0,30,20.476,20.079,20.875,0.079,20.505,0.082,20.447,0.074,0,27,0,10,0,0,0,46.04,146.5,75.28,30.91,65.14,0,29,0.0,0.003,-0.004
128,RECUPERANDO,15,15,0,30,20.476,20.079,20.873,0.079,20.505,0.082,20.447,0.074,0,27,0,10,0,0,0,46.04,146.21,75.28,30.89,65.18,0,29,0.0,0.003,-0.004
129,RECUPERANDO,15,15,0,30,20.476,20.08,20.872,0.079,20.505,0.082,20.447,0.074,0,27,0,10,0,0,0,46.04,145.93,75.28,30.87,65.23,0,29,0.0,0.003,-0.004
130,RECUPERANDO,15,15,0,30,20.476,20.08,20.871,0.079,20.505,0.082,20.448,0.073,1,28,60,10,0,0,0,46.04,145.65,75.28,30.85,65.26,0,29,0.0,0.003,-0.004
131,RECUPERANDO,15,15,0,30,20.476,20.08,20.869,0.078,20.505,0.082,20.448,0.073,0,28,0,10,0,0,0,46.04,145.37,75.28,30.83,65.26,0,29,0.0,0.003,-0.004
132,RECUPERANDO,15,15,0,30,20.477,20.08,20.868,0.078,20.505,0.082,20.449,0.073,0,28,0,10,0,0,0,46.04,145.09,75.28,30.81,65.26,0,29,0.0,0.003,-0.004
