segundo,estado_sim,num_cars,num_trucks,num_aggressive,num_cautious,avg_velocity,min_velocity,max_velocity,velocity_variance,car_mean_velocity,car_velocity_variance,truck_mean_velocity,truck_velocity_variance,throughput_per_second,cumulative_throughput,throughput_per_min,vehicles_cruising,vehicles_braking,vehicles_stopped,vehicles_accelerating,min_gap,max_gap,avg_gap,std_gap,median_gap,near_collisions,hard_brakes,avg_acceleration,max_acceleration,min_acceleration
1,ESTABILIZANDO,15,15,7,23,0.575,0.4,0.75,0.031,0.75,0.0,0.4,0.0,1,1,60,0,0,30,15,71.58,78.97,75.28,3.6,75.28,0,0,0.575,0.75,0.4
2,ESTABILIZANDO,15,15,7,23,1.15,0.8,1.5,0.122,1.5,0.0,0.8,0.0,0,1,0,0,0,15,15,71.04,79.51,75.28,3.91,75.28,0,0,0.575,0.75,0.4
3,ESTABILIZANDO,15,15,7,23,1.725,1.2,2.25,0.276,2.25,0.0,1.2,0.0,0,1,0,0,0,0,15,70.15,80.4,75.28,4.44,75.28,0,0,0.575,0.75,0.4
4,ESTABILIZANDO,15,15,7,23,2.3,1.6,3.0,0.49,3.0,0.0,1.6,0.0,0,1,0,0,0,0,15,68.91,81.65,75.28,5.23,75.28,0,0,0.575,0.75,0.4
5,ESTABILIZANDO,15,15,7,23,2.875,2.0,3.75,0.766,3.75,0.0,2.0,0.0,0,1,0,0,0,0,15,67.31,83.24,75.28,6.29,75.28,0,0,0.575,0.75,0.4
6,ESTABILIZANDO,15,15,7,23,3.45,2.4,4.5,1.103,4.5,0.0,2.4,0.0,0,1,0,0,0,0,15,65.37,85.18,75.28,7.62,75.28,0,0,0.575,0.75,0.4
7,ESTABILIZANDO,15,15,7,23,4.025,2.8,5.25,1.501,5.25,0.0,2.8,0.0,0,1,0,0,0,0,15,63.08,87.47,75.28,9.22,75.28,0,0,0.575,0.75,0.4
8,ESTABILIZANDO,15,15,7,23,4.6,3.2,6.0,1.96,6.0,0.0,3.2,0.0,0,1,0,0,0,0,15,60.44,90.12,75.28,11.1,75.28,0,0,0.575,0.75,0.4
9,ESTABILIZANDO,15,15,7,23,5.175,3.6,6.75,2.481,6.75,0.0,3.6,0.0,0,1,0,0,0,0,15,57.44,93.11,75.28,13.24,75.28,0,0,0.575,0.75,0.4
10,ESTABILIZANDO,15,15,7,23,5.75,4.0,7.5,3.063,7.5,0.0,4.0,0.0,0,1,0,0,0,0,15,54.1,96.45,75.28,15.65,75.28,0,0,0.575,0.75,0.4
11,FRENANDO,15,15,7,23,6.488,0.0,8.927,5.298,8.19,4.805,4.787,0.0,0,1,0,0,1,1,29,50.36,100.29,75.28,18.13,72.74,0,10,0.697,1.416,-8.0
12,FRENANDO,15,15,7,23,7.418,0.0,10.324,6.523,9.265,6.221,5.571,0.001,0,1,0,0,1,1,29,46.27,104.71,75.28,20.89,71.82,0,20,0.633,1.378,-8.0
13,RECUPERANDO,15,15,7,23,8.28,0.149,11.67,7.498,10.209,7.553,6.351,0.001,0,1,0,0,0,1,29,42.03,109.69,75.28,23.97,71.89,0,29,0.869,1.488,0.39
14,RECUPERANDO,15,15,7,23,9.102,1.637,12.935,7.529,11.079,7.243,7.126,0.003,0,1,0,0,0,0,22,37.85,115.17,75.28,27.19,72.24,0,29,0.784,1.489,0.032
15,RECUPERANDO,15,15,7,23,9.84,3.125,14.108,7.416,11.786,7.256,7.894,0.006,1,2,60,0,0,0,22,33.98,121.11,75.28,30.32,72.34,0,29,0.701,1.487,-0.267
16,RECUPERANDO,15,15,7,23,10.502,4.61,15.251,7.268,12.348,7.71,8.655,0.009,0,2,0,0,0,0,22,30.34,127.44,75.28,33.21,72.29,0,29,0.631,1.483,-0.414
17,RECUPERANDO,15,15,7,23,11.102,6.089,16.32,7.139,12.799,8.509,9.406,0.014,0,2,0,0,0,0,21,25.94,134.08,75.28,35.77,72.51,0,29,0.579,1.475,-0.367
18,RECUPERANDO,15,15,7,23,11.66,7.557,17.304,6.986,13.175,9.36,10.145,0.021,0,2,0,0,0,0,19,23.35,140.97,75.28,37.97,72.78,0,29,0.543,1.46,-0.158
19,RECUPERANDO,15,15,7,23,12.189,9.006,18.198,6.729,13.509,9.944,10.869,0.029,0,2,0,0,0,0,19,22.34,148.01,75.28,39.82,73.1,0,29,0.519,1.437,-0.221
20,RECUPERANDO,15,15,7,23,12.699,9.67,18.998,6.332,13.823,10.1,11.575,0.038,1,3,60,0,0,0,18,22.61,155.13,75.28,41.35,73.18,0,29,0.503,1.402,-0.447
21,RECUPERANDO,15,15,7,23,13.196,10.209,19.703,5.822,14.13,9.851,12.262,0.049,0,3,0,0,0,0,19,23.85,162.24,75.28,42.58,72.85,0,29,0.493,1.353,-0.517
22,RECUPERANDO,15,15,7,23,13.684,10.94,20.314,5.259,14.441,9.31,12.927,0.061,0,3,0,0,0,0,18,24.38,169.26,75.28,43.52,73.08,0,29,0.484,1.288,-0.441
23,RECUPERANDO,15,15,7,23,14.164,11.802,20.834,4.693,14.762,8.597,13.566,0.075,0,3,0,0,0,0,17,24.97,176.1,75.28,44.22,73.32,0,29,0.477,1.204,-0.297
