segundo,estado_sim,num_cars,num_trucks,num_aggressive,num_cautious,avg_velocity,min_velocity,max_velocity,velocity_variance,car_mean_velocity,car_velocity_variance,truck_mean_velocity,truck_velocity_variance,throughput_per_second,cumulative_throughput,throughput_per_min,vehicles_cruising,vehicles_braking,vehicles_stopped,vehicles_accelerating,min_gap,max_gap,avg_gap,std_gap,median_gap,near_collisions,hard_brakes,avg_acceleration,max_acceleration,min_acceleration
83,RECUPERANDO,23,7,0,30,20.78,20.335,21.163,0.045,20.74,0.046,20.908,0.02,0,18,0,7,0,0,0,47.2,263.85,77.14,55.86,49.93,0,29,0.005,0.021,-0.011
84,RECUPERANDO,23,7,0,30,20.785,20.355,21.152,0.042,20.747,0.043,20.909,0.019,1,19,60,7,0,0,0,47.3,263.22,77.14,55.73,49.95,0,29,0.005,0.02,-0.01
85,RECUPERANDO,23,7,0,30,20.79,20.375,21.142,0.04,20.753,0.04,20.91,0.019,0,19,0,7,0,0,0,47.4,262.6,77.14,55.61,49.97,0,29,0.005,0.019,-0.01
86,RECUPERANDO,23,7,0,30,20.794,20.393,21.133,0.038,20.759,0.038,20.911,0.019,1,20,60,7,0,0,0,47.49,262.0,77.14,55.48,49.98,0,29,0.005,0.018,-0.009
87,RECUPERANDO,23,7,0,30,20.799,20.411,21.125,0.036,20.765,0.036,20.912,0.019,0,20,0,7,0,0,0,47.59,261.41,77.14,55.37,50.0,0,29,0.004,0.017,-0.008
88,RECUPERANDO,23,7,0,30,20.803,20.427,21.117,0.034,20.77,0.034,20.913,0.018,0,20,0,7,0,0,0,47.67,260.84,77.14,55.25,50.01,0,29,0.004,0.016,-0.007
89,RECUPERANDO,23,7,0,30,20.807,20.443,21.11,0.032,20.775,0.032,20.913,0.018,0,20,0,7,0,0,0,47.76,260.28,77.14,55.14,50.03,0,29,0.004,0.016,-0.007
90,RECUPERANDO,23,7,0,30,20.811,20.458,21.108,0.031,20.78,0.031,20.914,0.018,0,20,0,7,0,0,0,47.84,259.73,77.14,55.03,50.04,0,29,0.004,0.015,-0.006
91,RECUPERANDO,23,7,0,30,20.815,20.473,21.108,0.029,20.784,0.029,20.915,0.018,0,20,0,7,0,0,0,47.92,259.2,77.14,54.93,50.05,0,29,0.004,0.014,-0.006
92,RECUPERANDO,23,7,0,30,20.818,20.487,21.109,0.028,20.789,0.028,20.916,0.017,0,20,0,7,0,0,0,47.99,258.68,77.14,54.83,50.06,0,29,0.003,0.014,-0.005
93,RECUPERANDO,23,7,0,30,20.822,20.5,21.109,0.027,20.793,0.026,20.916,0.017,0,20,0,7,0,0,0,48.07,258.17,77.14,54.73,50.07,0,29,0.003,0.013,-0.005
94,RECUPERANDO,23,7,0,30,20.825,20.513,21.109,0.026,20.797,0.025,20.917,0.017,0,20,0,7,0,0,0,48.13,257.67,77.14,54.63,50.08,0,29,0.003,0.012,-0.004
95,RECUPERANDO,23,7,0,30,20.828,20.525,21.109,0.025,20.801,0.024,20.918,0.017,0,20,0,7,0,0,0,48.2,257.18,77.14,54.54,50.09,0,29,0.003,0.012,-0.004
96,RECUPERANDO,23,7,0,30,20.831,20.536,21.109,0.024,20.804,0.023,20.918,0.017,0,20,0,7,0,0,0,48.27,256.71,77.14,54.45,50.09,0,29,0.003,0.011,-0.004
97,RECUPERANDO,23,7,0,30,20.834,20.547,21.109,0.023,20.808,0.022,20.919,0.016,0,20,0,7,0,0,0,48.33,256.25,77.14,54.37,50.1,0,29,0.003,0.011,-0.003
98,RECUPERANDO,23,7,0,30,20.836,20.558,21.109,0.022,20.811,0.021,20.92,0.016,0,20,0,7,0,0,0,48.39,255.79,77.14,54.28,50.1,0,29,0.003,0.01,-0.003
99,RECUPERANDO,23,7,0,30,20.839,20.568,21.109,0.021,20.814,0.02,20.92,0.016,1,21,60,7,0,0,0,48.44,255.35,77.14,54.2,50.11,0,29,0.002,0.01,-0.003
100,RECUPERANDO,23,7,0,30,20.841,20.577,21.109,0.021,20.817,0.02,20.921,0.016,0,21,0,7,0,0,0,48.5,254.91,77.14,54.12,50.11,0,29,0.002,0.009,-0.002
101,RECUPERANDO,23,7,0,30,20.844,20.586,21.109,0.02,20.82,0.019,20.921,0.016,0,21,0,7,0,0,0,48.55,254.49,77.14,54.05,50.12,0,29,0.002,0.009,-0.002
102,RECUPERANDO,23,7,0,30,20.846,20.595,21.109,0.019,20.823,0.018,20.922,0.015,0,21,0,7,0,0,0,48.6,254.07,77.14,53.97,50.12,0,29,0.002,0.009,-0.002
103,RECUPERANDO,23,7,0,30,20.848,20.603,21.109,0.019,20.825,0.018,20.922,0.015,0,21,0,7,0,0,0,48.65,253.66,77.14,53.9,50.12,0,29,0.002,0.008,-0.002
104,RECUPERANDO,23,7,0,30,20.85,20.611,21.109,0.018,20.828,0.017,20.923,0.015,0,21,0,7,0,0,0,48.69,253.26,77.14,53.83,50.13,0,29,0.002,0.008,-0.002
105,RECUPERANDO,23,7,0,30,20.852,20.619,21.109,0.018,20.83,0.016,20.923,0.015,1,22,60,7,0,0,0,48.74,252.87,77.14,53.76,50.13,0,29,0.002,0.008,-0.002
106,RECUPERANDO,23,7,0,30,20.854,20.627,21.109,0.017,20.832,0.016,20.924,0.015,0,22,0,7,0,0,0,48.78,252.49,77.14,53.69,50.13,0,29,0.002,0.007,-0.001
107,RECUPERANDO,23,7,0,30,20.856,20.634,21.109,0.017,20.835,0.015,20.924,0.015,0,22,0,7,0,0,0,48.82,252.11,77.14,53.63,50.13,0,29,0.002,0.007,-0.001
108,RECUPERANDO,23,7,0,30,20.857,20.64,21.109,0.016,20.837,0.015,20.925,0.014,1,23,60,7,0,0,0,48.86,251.74,77.14,53.56,50.13,0,29,0.002,0.007,-0.001
109,RECUPERANDO,23,7,0,30,20.859,20.647,21.109,0.016,20.839,0.015,20.925,0.014,0,23,0,7,0,0,0,48.9,251.37,77.14,53.5,50.13,0,29,0.002,0.006,-0.001
110,RECUPERANDO,23,7,0,30,20.86,20.653,21.109,0.015,20.841,0.014,20.926,0.014,0,23,0,7,0,0,0,48.94,251.02,77.14,53.44,50.14,0,29,0.002,0.006,-0.001
111,RECUPERANDO,23,7,0,30,20.862,20.659,21.109,0.015,20.842,0.014,20.926,0.014,1,24,60,7,0,0,0,48.97,250.66,77.14,53.38,50.14,0,29,0.001,0.006,-0.001
112,RECUPERANDO,23,7,0,30,20.863,20.665,21.109,0.015,20.844,0.013,20.927,0.014,0,24,0,7,0,0,0,49.01,250.32,77.14,53.33,50.14,0,29,0.001,0.006,-0.001
113,RECUPERANDO,23,7,0,30,20.865,20.671,21.109,0.014,20.846,0.013,20.927,0.014,0,24,0,7,0,0,0,49.04,249.97,77.14,53.27,50.14,0,29,0.001,0.006,-0.001
114,RECUPERANDO,23,7,0,30,20.866,20.676,21.109,0.014,20.847,0.013,20.928,0.014,1,25,60,7,0,0,0,49.07,249.64,77.14,53.22,50.14,0,29,0.001,0.005,-0.001
115,RECUPERANDO,23,7,0,30,20.867,20.681,21.109,0.014,20.849,0.012,20.928,0.014,0,25,0,7,0,0,0,49.1,249.31,77.14,53.16,50.14,0,29,0.001,0.005,-0.001
116,RECUPERANDO,23,7,0,30,20.869,20.686,21.109,0.013,20.851,0.012,20.929,0.013,1,26,60,7,0,0,0,49.13,248.98,77.14,53.11,50.14,0,29,0.001,0.005,-0.001
117,RECUPERANDO,23,7,0,30,20.87,20.691,21.109,0.013,20.852,0.012,20.929,0.013,0,26,0,7,0,0,0,49.16,248.66,77.14,53.06,50.14,0,29,0.001,0.005,-0.001
118,RECUPERANDO,23,7,0,30,20.871,20.696,21.109,0.013,20.853,0.012,20.929,0.013,0,26,0,7,0,0,0,49.19,248.34,77.14,53.01,50.14,0,29,0.001,0.005,-0.001
119,RECUPERANDO,23,7,0,30,20.872,20.7,21.109,0.013,20.855,0.011,20.93,0.013,1,27,60,7,0,0,0,49.22,248.02,77.14,52.96,50.14,0,29,0.001,0.004,-0.0
120,RECUPERANDO,23,7,0,30,20.873,20.705,21.109,0.012,20.856,0.011,20.93,0.013,0,27,0,7,0,0,0,49.24,247.71,77.14,52.91,50.14,0,29,0.001,0.004,-0.0
121,RECUPERANDO,23,7,0,30,20.874,20.709,21.109,0.012,20.857,0.011,20.93,0.013,1,28,60,7,0,0,0,49.27,247.4,77.14,52.87,50.14,0,29,0.001,0.004,-0.0
122,RECUPERANDO,23,7,0,30,20.875,20.713,21.109,0.012,20.858,0.011,20.931,0.013,0,28,0,7,0,0,0,49.29,247.1,77.14,52.82,50.13,0,29,0.001,0.004,-0.0
123,RECUPERANDO,23,7,0,30,20.876,20.717,21.109,0.012,20.86,0.01,20.931,0.013,0,28,0,7,0,0,0,49.32,246.8,77.14,52.78,50.13,0,29,0.001,0.004,-0.0
124,RECUPERANDO,23,7,0,30,20.877,20.721,21.109,0.012,20.861,0.01,20.932,0.012,0,28,0,7,0,0,0,49.34,246.5,77.14,52.73,50.13,0,29,0.001,0.004,-0.0
125,RECUPERANDO,23,7,0,30,20.878,20.725,21.108,0.011,20.862,0.01,20.932,0.012,0,28,0,7,0,0,0,49.36,246.21,77.14,52.69,50.13,0,29,0.001,0.004,-0.0
126,RECUPERANDO,23,7,0,30,20.879,20.729,21.108,0.011,20.863,0.01,20.932,0.012,0,28,0,7,0,0,0,49.38,245.91,77.14,52.65,50.13,0,29,0.001,0.004,-0.0
127,RECUPERANDO,23,7,0,30,20.88,20.732,21.108,0.011,20.864,0.01,20.933,0.012,0,28,0,7,0,0,0,49.41,245.62,77.14,52.61,50.13,0,29,0.001,0.004,-0.0
128,RECUPERANDO,23,7,0,30,20.881,20.736,21.108,0.011,20.865,0.009,20.933,0.012,0,28,0,7,0,0,0,49.43,245.34,77.14,52.57,50.13,0,29,0.001,0.003,-0.0
129,RECUPERANDO,23,7,0,30,20.881,20.739,21.108,0.011,20.866,0.009,20.933,0.012,0,28,0,7,0,0,0,49.45,245.05,77.14,52.53,50.13,0,29,0.001,0.003,-0.0
130,RECUPERANDO,23,7,0,30,20.882,20.742,21.108,0.011,20.867,0.009,20.934,0.012,0,28,0,7,0,0,0,49.47,244.77,77.14,52.49,50.13,0,29,0.001,0.003,-0.0
131,RECUPERANDO,23,7,0,30,20.883,20.745,21.108,0.01,20.867,0.009,20.934,0.012,1,29,60,7,0,0,0,49.48,244.49,77.14,52.45,50.13,0,29,0.001,0.003,-0.0
132,RECUPERANDO,23,7,0,30,20.884,20.748,21.107,0.01,20.868,0.009,20.934,0.012,0,29,0,7,0,0,0,49.5,244.21,77.14,52.41,50.13,0,29,0.001,0.003,-0.0
