segundo,estado_sistema,vel_media,vel_min,vel_max,v_diff,densidad_veh_km,flujo_veh_h,eficiencia_pct,coches_parados,coches_atasco,coches_ajustando,coches_libre,gap_min,gap_medio,gap_max,gap_critico_medio,presion_gaps,energia_disipada_acum,tiempo_perdido_acum,vel_onda_kmh,max_parados,max_en_atasco,max_v_diff
34,DISOLVIENDO,20.63,7.47,24.16,16.69,15.92,1182.0,97.1,0,6,23,1,9.97,57.83,378.81,23.13,0.4,267.7,2.8,-32.8,3,6,23.61
35,DISOLVIENDO,20.79,8.0,24.42,16.42,15.92,1191.0,97.9,0,7,22,1,10.99,57.83,378.11,23.29,0.4,275.3,2.9,-36.2,3,7,23.61
36,DISOLVIENDO,20.96,9.07,24.6,15.52,15.92,1201.0,98.6,0,7,22,1,12.36,57.83,377.2,23.46,0.41,282.3,2.9,-39.2,3,7,23.61
37,DISOLVIENDO,21.12,9.69,24.72,15.02,15.92,1210.0,99.4,0,7,22,1,12.59,57.83,376.15,23.62,0.41,288.9,2.9,-39.8,3,7,23.61
38,DISOLVIENDO,21.27,10.42,24.79,14.38,15.92,1219.0,100.1,0,7,22,1,13.79,57.83,375.0,23.77,0.41,294.9,2.9,-42.5,3,7,23.61
39,DISOLVIENDO,21.42,11.51,24.85,13.34,15.92,1227.0,100.8,0,7,22,1,15.07,57.83,373.79,23.92,0.41,300.2,2.9,0,3,7,23.61
40,DISOLVIENDO,21.55,12.01,24.88,12.88,15.92,1235.0,101.4,0,7,22,1,15.43,57.83,372.54,24.05,0.42,305.3,2.9,0,3,7,23.61
41,DISOLVIENDO,21.68,12.72,24.91,12.18,15.92,1242.0,102.0,0,7,22,1,16.55,57.83,371.26,24.18,0.42,309.8,2.9,0,3,7,23.61
42,DISOLVIENDO,21.8,13.68,24.92,11.24,15.92,1249.0,102.6,0,8,21,1,18.1,57.83,369.95,24.3,0.42,313.7,2.9,0,3,8,23.61
43,DISOLVIENDO,21.9,14.21,24.93,10.72,15.92,1255.0,103.1,0,8,21,1,18.44,57.83,368.64,24.4,0.42,317.4,2.9,0,3,8,23.61
44,DISOLVIENDO,22.0,14.77,24.94,10.17,15.92,1261.0,103.5,0,7,22,1,19.24,57.83,367.32,24.5,0.42,320.6,2.9,0,3,8,23.61
45,DISOLVIENDO,22.09,15.49,24.94,9.46,15.92,1266.0,103.9,0,7,22,1,20.4,57.83,365.99,24.59,0.43,323.4,2.9,0,3,8,23.61
46,DISOLVIENDO,22.17,16.21,24.95,8.74,15.92,1270.0,104.3,0,8,21,1,21.7,57.83,364.66,24.67,0.43,326.0,2.9,0,3,8,23.61
47,DISOLVIENDO,22.24,16.52,24.95,8.43,15.92,1274.0,104.6,0,8,21,1,22.05,57.83,363.33,24.74,0.43,328.3,2.9,0,3,8,23.61
48,DISOLVIENDO,22.3,16.95,24.95,8.0,15.92,1278.0,104.9,0,8,20,2,22.68,57.83,362.0,24.8,0.43,330.4,2.9,0,3,8,23.61
49,DISOLVIENDO,22.35,17.43,24.95,7.52,15.92,1281.0,105.2,0,8,20,2,23.48,57.83,360.67,24.85,0.43,332.1,2.9,0,3,8,23.61
50,DISOLVIENDO,22.4,17.9,24.95,7.05,15.92,1283.0,105.4,0,7,21,2,24.33,57.83,359.33,24.9,0.43,333.8,2.9,0,3,8,23.61
51,DISOLVIENDO,22.44,18.2,24.95,6.74,15.92,1286.0,105.6,0,8,20,2,25.17,57.83,358.0,24.94,0.43,335.3,2.9,0,3,8,23.61
52,DISOLVIENDO,22.47,18.42,24.95,6.53,15.92,1288.0,105.8,0,8,20,2,25.64,57.83,356.66,24.97,0.43,336.7,2.9,0,3,8,23.61
53,DISOLVIENDO,22.5,18.65,24.95,6.29,15.92,1289.0,105.9,0,8,20,2,26.01,57.83,355.33,25.0,0.43,338.0,2.9,0,3,8,23.61
54,DISOLVIENDO,22.53,18.89,24.95,6.06,15.92,1291.0,106.0,0,8,20,2,26.43,57.83,354.0,25.03,0.43,339.2,2.9,0,3,8,23.61
55,DISOLVIENDO,22.55,19.12,24.95,5.83,15.92,1292.0,106.1,0,8,20,2,26.89,57.83,352.66,25.05,0.43,340.3,2.9,0,3,8,23.61
56,DISOLVIENDO,22.58,19.33,24.95,5.62,15.92,1293.0,106.2,0,7,21,2,27.34,57.83,351.33,25.08,0.43,341.4,2.9,0,3,8,23.61
57,DISOLVIENDO,22.59,19.51,24.95,5.43,15.92,1295.0,106.3,0,8,20,2,27.78,57.83,350.0,25.09,0.43,342.4,2.9,0,3,8,23.61
58,DISOLVIENDO,22.61,19.6,24.95,5.35,15.92,1296.0,106.4,0,8,20,2,28.2,57.83,348.66,25.11,0.43,343.4,2.9,0,3,8,23.61
59,DISOLVIENDO,22.63,19.69,24.95,5.25,15.92,1296.0,106.5,0,8,20,2,28.61,57.83,347.33,25.13,0.43,344.3,2.9,0,3,8,23.61
60,DISOLVIENDO,22.64,19.79,24.95,5.16,15.92,1297.0,106.5,0,8,20,2,28.82,57.83,346.0,25.14,0.43,345.2,2.9,0,3,8,23.61
61,DISOLVIENDO,22.65,19.88,24.95,5.06,15.92,1298.0,106.6,0,7,21,2,29.02,57.83,344.67,25.15,0.43,346.1,2.9,0,3,8,23.61
62,DISOLVIENDO,22.67,19.97,24.95,4.97,15.92,1299.0,106.7,0,7,21,2,29.24,57.83,343.34,25.17,0.44,346.9,2.9,0,3,8,23.61
63,DISOLVIENDO,22.68,20.06,24.94,4.88,15.92,1299.0,106.7,0,7,21,2,29.47,57.83,342.01,25.18,0.44,347.7,2.9,0,3,8,23.61
64,DISOLVIENDO,22.69,20.15,24.94,4.8,15.92,1300.0,106.8,0,7,21,2,29.71,57.83,340.68,25.19,0.44,348.5,2.9,0,3,8,23.61
