segundo,estado_sistema,vel_media,vel_min,vel_max,v_diff,densidad_veh_km,flujo_veh_h,eficiencia_pct,coches_parados,coches_atasco,coches_ajustando,coches_libre,gap_min,gap_medio,gap_max,gap_critico_medio,presion_gaps,energia_disipada_acum,tiempo_perdido_acum,vel_onda_kmh,max_parados,max_en_atasco,max_v_diff
35,DISOLVIENDO,22.61,16.81,24.84,8.03,15.92,1295.0,106.4,0,5,24,1,22.57,57.83,266.3,25.11,0.43,196.8,0.1,0,1,5,23.61
36,DISOLVIENDO,22.68,17.46,24.86,7.41,15.92,1299.0,106.7,0,5,24,1,23.74,57.83,265.05,25.18,0.44,198.7,0.1,0,1,5,23.61
37,DISOLVIENDO,22.73,17.89,24.88,6.99,15.92,1302.0,107.0,0,6,23,1,24.93,57.83,263.8,25.23,0.44,200.4,0.1,0,1,6,23.61
38,DISOLVIENDO,22.78,18.19,24.89,6.7,15.92,1305.0,107.2,0,5,24,1,25.32,57.83,262.53,25.28,0.44,201.8,0.1,0,1,6,23.61
39,DISOLVIENDO,22.82,18.53,24.89,6.36,15.92,1308.0,107.4,0,5,24,1,25.88,57.83,261.25,25.32,0.44,203.1,0.1,0,1,6,23.61
40,DISOLVIENDO,22.86,18.88,24.9,6.02,15.92,1310.0,107.6,0,5,24,1,26.54,57.83,259.97,25.36,0.44,204.2,0.1,0,1,6,23.61
41,DISOLVIENDO,22.89,19.22,24.9,5.68,15.92,1311.0,107.7,0,5,23,2,27.24,57.83,258.68,25.39,0.44,205.3,0.1,0,1,6,23.61
42,DISOLVIENDO,22.92,19.52,24.9,5.38,15.92,1313.0,107.8,0,5,23,2,27.94,57.83,257.4,25.42,0.44,206.3,0.1,0,1,6,23.61
43,DISOLVIENDO,22.94,19.64,24.9,5.26,15.92,1314.0,107.9,0,5,23,2,28.6,57.83,256.11,25.44,0.44,207.3,0.1,0,1,6,23.61
44,DISOLVIENDO,22.96,19.79,24.9,5.11,15.92,1315.0,108.0,0,5,23,2,29.15,57.83,254.83,25.46,0.44,208.1,0.1,0,1,6,23.61
45,DISOLVIENDO,22.98,19.94,24.9,4.96,15.92,1316.0,108.1,0,5,23,2,29.42,57.83,253.54,25.48,0.44,208.9,0.1,0,1,6,23.61
46,DISOLVIENDO,22.99,20.08,24.9,4.82,15.92,1317.0,108.2,0,5,23,2,29.74,57.83,252.26,25.49,0.44,209.7,0.1,0,1,6,23.61
47,DISOLVIENDO,23.01,20.22,24.9,4.68,15.92,1318.0,108.3,0,5,23,2,30.08,57.83,250.97,25.51,0.44,210.4,0.1,0,1,6,23.61
48,DISOLVIENDO,23.02,20.35,24.9,4.55,15.92,1319.0,108.3,0,5,23,2,30.44,57.83,249.69,25.52,0.44,211.1,0.1,0,1,6,23.61
49,DISOLVIENDO,23.03,20.47,24.9,4.42,15.92,1319.0,108.4,0,5,23,2,30.81,57.83,248.41,25.53,0.44,211.8,0.1,0,1,6,23.61
50,DISOLVIENDO,23.04,20.59,24.9,4.31,15.92,1320.0,108.4,0,4,24,2,31.17,57.83,247.12,25.54,0.44,212.4,0.1,0,1,6,23.61
51,DISOLVIENDO,23.05,20.64,24.9,4.26,15.92,1321.0,108.5,0,4,24,2,31.54,57.83,245.84,25.55,0.44,213.1,0.1,0,1,6,23.61
52,DISOLVIENDO,23.06,20.69,24.89,4.2,15.92,1321.0,108.5,0,4,24,2,31.9,57.83,244.56,25.56,0.44,213.7,0.1,0,1,6,23.61
