segundo,estado,num_cars,max_speed,avg_velocity,min_velocity,max_velocity,v_diff,vehicles_cruising,vehicles_braking,vehicles_stopped,vehicles_accelerating,min_gap,avg_gap,max_gap
21,DISOLVIENDO,35,35.0,25.25,8.29,27.4,19.11,0,2,0,3,11.91,66.81,264.87
22,DISOLVIENDO,35,35.0,25.62,9.58,27.84,18.26,0,2,0,3,14.24,66.81,277.22
23,DISOLVIENDO,35,35.0,25.95,10.58,28.21,17.63,0,2,0,3,14.18,66.81,288.02
24,DISOLVIENDO,35,35.0,26.24,11.23,28.54,17.31,0,3,0,4,15.29,66.81,297.33
25,DISOLVIENDO,35,35.0,26.5,12.27,28.82,16.55,0,2,0,4,17.15,66.81,305.24
26,DISOLVIENDO,35,35.0,26.74,13.12,29.06,15.93,0,2,0,4,17.51,66.81,311.86
27,DISOLVIENDO,35,35.0,26.96,13.66,29.26,15.6,0,2,0,5,18.39,66.81,317.27
28,DISOLVIENDO,35,35.0,27.16,14.51,29.44,14.93,0,2,0,5,19.91,66.81,321.59
29,DISOLVIENDO,35,35.0,27.34,15.25,29.59,14.33,0,2,0,5,20.52,66.81,324.91
30,DISOLVIENDO,35,35.0,27.5,15.68,29.71,14.03,0,2,0,6,21.19,66.81,327.32
31,DISOLVIENDO,35,35.0,27.66,16.36,29.82,13.46,0,2,0,6,22.42,66.81,328.93
32,DISOLVIENDO,35,35.0,27.8,17.04,29.92,12.87,0,1,0,6,23.26,66.81,329.81
33,DISOLVIENDO,35,35.0,27.93,17.37,30.02,12.65,0,1,0,6,23.75,66.81,330.05
34,DISOLVIENDO,35,35.0,28.04,17.9,30.62,12.72,0,2,0,7,24.71,66.81,329.73
35,DISOLVIENDO,35,35.0,28.16,18.56,31.14,12.59,0,1,0,6,25.82,66.81,328.92
36,DISOLVIENDO,35,35.0,28.26,18.79,31.6,12.81,0,1,0,6,26.1,66.81,327.66
37,DISOLVIENDO,35,35.0,28.35,19.19,32.0,12.81,0,0,0,5,26.81,66.81,326.03
38,DISOLVIENDO,35,35.0,28.44,19.69,32.34,12.65,0,0,0,6,27.83,66.81,324.07
39,DISOLVIENDO,35,35.0,28.52,20.01,32.64,12.63,0,0,0,5,28.31,66.81,321.83
40,DISOLVIENDO,35,35.0,28.6,20.28,32.89,12.61,0,0,0,4,28.78,66.81,319.34
41,DISOLVIENDO,35,35.0,28.67,20.66,33.11,12.45,0,0,0,4,29.53,66.81,316.63
42,DISOLVIENDO,35,35.0,28.73,21.08,33.3,12.22,0,0,0,3,30.46,66.81,313.75
43,DISOLVIENDO,35,35.0,28.79,21.24,33.46,12.22,0,0,0,4,30.68,66.81,310.71
44,DISOLVIENDO,35,35.0,28.85,21.5,33.6,12.1,0,0,0,3,31.18,66.81,307.53
45,DISOLVIENDO,35,35.0,28.9,21.83,33.71,11.88,0,0,0,2,31.89,66.81,304.25
46,DISOLVIENDO,35,35.0,28.95,22.1,33.81,11.71,0,0,0,0,32.57,66.81,300.87
47,DISOLVIENDO,35,35.0,29.0,22.26,33.89,11.63,0,0,0,0,32.82,66.81,297.41
48,DISOLVIENDO,35,35.0,29.04,22.48,33.96,11.47,0,0,0,0,33.28,66.81,293.88
49,DISOLVIENDO,35,35.0,29.08,22.76,34.01,11.25,1,0,0,0,33.9,66.81,290.31
50,DISOLVIENDO,35,35.0,29.12,22.96,34.06,11.1,1,0,0,0,34.51,66.81,286.68
51,DISOLVIENDO,35,35.0,29.16,23.09,34.1,11.01,1,0,0,0,34.73,66.81,283.02
52,DISOLVIENDO,35,35.0,29.19,23.28,34.13,10.85,1,0,0,0,35.12,66.81,279.33
53,DISOLVIENDO,35,35.0,29.22,23.5,34.15,10.65,1,0,0,0,35.65,66.81,275.63
54,DISOLVIENDO,35,35.0,29.25,23.68,34.16,10.49,1,0,0,0,36.26,66.81,271.9
55,DISOLVIENDO,35,35.0,29.28,23.78,34.17,10.4,1,0,0,0,36.45,66.81,268.16
56,DISOLVIENDO,35,35.0,29.31,23.92,34.18,10.26,1,0,0,0,36.75,66.81,264.42
57,DISOLVIENDO,35,35.0,29.33,24.1,34.18,10.09,1,0,0,0,37.17,66.81,260.68
58,DISOLVIENDO,35,35.0,29.36,24.29,34.18,9.9,1,0,0,0,37.67,66.81,256.93
59,DISOLVIENDO,35,35.0,29.38,24.36,34.18,9.82,1,0,0,0,38.0,66.81,253.19
60,DISOLVIENDO,35,35.0,29.4,24.46,34.17,9.71,1,0,0,0,38.22,66.81,249.46
61,DISOLVIENDO,35,35.0,29.42,24.59,34.16,9.57,1,0,0,0,38.53,66.81,245.73
62,DISOLVIENDO,35,35.0,29.44,24.75,34.15,9.41,1,0,0,0,38.92,66.81,242.01
63,DISOLVIENDO,35,35.0,29.46,24.85,34.14,9.29,1,0,0,0,39.38,66.81,238.31
64,DISOLVIENDO,35,35.0,29.48,24.92,34.13,9.21,1,0,0,0,39.56,66.81,234.62
65,DISOLVIENDO,35,35.0,29.5,25.02,34.11,9.09,1,0,0,0,39.78,66.81,230.95
66,DISOLVIENDO,35,35.0,29.52,25.13,34.09,8.96,1,0,0,0,40.07,66.81,227.3
67,DISOLVIENDO,35,35.0,29.53,25.26,34.07,8.81,1,0,0,0,40.42,66.81,223.66
68,DISOLVIENDO,35,35.0,29.55,25.32,34.05,8.73,1,0,0,0,40.81,66.81,220.05
69,DISOLVIENDO,35,35.0,29.56,25.38,34.03,8.64,1,0,0,0,40.94,66.81,216.46
70,DISOLVIENDO,35,35.0,29.58,25.47,34.01,8.54,1,0,0,0,41.14,66.81,212.89
71,DISOLVIENDO,35,35.0,29.59,25.56,33.98,8.42,0,0,0,0,41.39,66.81,209.34
72,DISOLVIENDO,35,35.0,29.61,25.67,33.95,8.29,0,0,0,0,41.69,66.81,205.82
73,DISOLVIENDO,35,35.0,29.62,25.72,33.93,8.21,0,0,0,0,42.03,66.81,202.33
74,DISOLVIENDO,35,35.0,29.63,25.77,33.9,8.13,0,0,0,0,42.17,66.81,198.86
75,DISOLVIENDO,35,35.0,29.65,25.84,33.87,8.03,0,0,0,0,42.33,66.81,195.43
76,DISOLVIENDO,35,35.0,29.66,25.91,33.84,7.93,0,0,0,0,42.54,66.81,192.02
77,DISOLVIENDO,35,35.0,29.67,26.0,33.81,7.81,0,0,0,0,42.8,66.81,188.64
78,DISOLVIENDO,35,35.0,29.68,26.05,33.78,7.73,0,0,0,0,43.08,66.81,185.3
79,DISOLVIENDO,35,35.0,29.69,26.09,33.74,7.65,0,0,0,0,43.25,66.81,181.99
80,DISOLVIENDO,35,35.0,29.7,26.15,33.71,7.56,0,0,0,0,43.38,66.81,178.71
81,DISOLVIENDO,35,35.0,29.72,26.21,33.67,7.46,0,0,0,0,43.56,66.81,175.47
82,DISOLVIENDO,35,35.0,29.73,26.28,33.64,7.36,0,0,0,0,43.77,66.81,172.27
83,DISOLVIENDO,35,35.0,29.74,26.33,33.6,7.26,0,0,0,0,44.01,66.81,169.1
84,DISOLVIENDO,35,35.0,29.75,26.37,33.56,7.19,0,0,0,0,44.23,66.81,165.97
85,DISOLVIENDO,35,35.0,29.76,26.41,33.52,7.11,0,0,0,0,44.33,66.81,162.88
86,DISOLVIENDO,35,35.0,29.76,26.46,33.48,7.02,0,0,0,0,44.46,66.81,159.84
87,DISOLVIENDO,35,35.0,29.77,26.51,33.43,6.92,0,0,0,0,44.63,66.81,156.83
88,DISOLVIENDO,35,35.0,29.78,26.58,33.42,6.84,0,0,0,0,44.83,66.81,153.87
89,DISOLVIENDO,35,35.0,29.79,26.6,33.41,6.8,0,0,0,0,45.05,66.81,150.96
90,DISOLVIENDO,35,35.0,29.8,26.63,33.4,6.76,0,0,0,0,45.18,66.81,148.08
91,DISOLVIENDO,35,35.0,29.81,26.67,33.38,6.71,0,0,0,0,45.28,66.81,145.26
92,DISOLVIENDO,35,35.0,29.82,26.72,33.37,6.65,0,0,0,0,45.41,66.81,142.49
93,DISOLVIENDO,35,35.0,29.82,26.77,33.36,6.59,0,0,0,0,45.57,66.81,139.76
94,DISOLVIENDO,35,35.0,29.83,26.81,33.34,6.53,0,0,0,0,45.75,66.81,137.08
95,DISOLVIENDO,35,35.0,29.84,26.83,33.33,6.49,0,0,0,0,45.95,66.81,134.46
96,DISOLVIENDO,35,35.0,29.85,26.86,33.31,6.45,0,0,0,0,46.03,66.81,131.89
97,DISOLVIENDO,35,35.0,29.85,26.9,33.29,6.39,0,0,0,0,46.13,66.81,129.37
98,DISOLVIENDO,35,35.0,29.86,26.94,33.27,6.33,0,0,0,0,46.25,66.81,126.9
99,DISOLVIENDO,35,35.0,29.87,26.98,33.25,6.27,0,0,0,0,46.4,66.81,124.49
100,DISOLVIENDO,35,35.0,29.87,27.01,33.23,6.22,0,0,0,0,46.56,66.81,122.14
101,DISOLVIENDO,35,35.0,29.88,27.03,33.21,6.17,0,0,0,0,46.73,66.81,119.84
102,DISOLVIENDO,35,35.0,29.89,27.06,33.18,6.12,0,0,0,0,46.8,66.81,117.6
103,DISOLVIENDO,35,35.0,29.89,27.09,33.16,6.07,0,0,0,0,46.89,66.81,115.42
104,DISOLVIENDO,35,35.0,29.9,27.13,33.13,6.01,0,0,0,0,47.0,66.81,113.75
105,DISOLVIENDO,35,35.0,29.91,27.17,33.1,5.94,0,0,0,0,47.13,66.81,113.14
106,DISOLVIENDO,35,35.0,29.91,27.19,33.07,5.89,0,0,0,0,47.28,66.81,112.5
107,DISOLVIENDO,35,35.0,29.92,27.21,33.07,5.86,0,0,0,0,47.43,66.81,111.83
108,DISOLVIENDO,35,35.0,29.92,27.23,33.06,5.83,0,0,0,0,47.49,66.81,111.14
109,DISOLVIENDO,35,35.0,29.93,27.26,33.05,5.8,0,0,0,0,47.57,66.81,110.41
110,DISOLVIENDO,35,35.0,29.93,27.29,33.04,5.75,0,0,0,0,47.67,66.81,109.66
111,DISOLVIENDO,35,35.0,29.94,27.32,33.03,5.71,0,0,0,0,47.79,66.81,108.88
112,DISOLVIENDO,35,35.0,29.94,27.34,33.02,5.68,0,0,0,0,47.93,66.81,108.08
113,DISOLVIENDO,35,35.0,29.95,27.36,33.01,5.65,0,0,0,0,48.06,66.81,107.25
114,DISOLVIENDO,35,35.0,29.95,27.38,33.0,5.62,0,0,0,0,48.11,66.81,106.74
115,DISOLVIENDO,35,35.0,29.96,27.4,32.98,5.58,0,0,0,0,48.19,66.81,106.52
116,DISOLVIENDO,35,35.0,29.96,27.43,32.97,5.54,0,0,0,0,48.28,66.81,106.29
117,DISOLVIENDO,35,35.0,29.96,27.46,32.95,5.49,0,0,0,0,48.38,66.81,106.02
118,DISOLVIENDO,35,35.0,29.97,27.48,32.93,5.45,0,0,0,0,48.5,66.81,105.73
119,DISOLVIENDO,35,35.0,29.97,27.49,32.91,5.42,0,0,0,0,48.64,66.81,105.41
120,DISOLVIENDO,35,35.0,29.98,27.51,32.89,5.38,0,0,0,0,48.68,66.81,105.07
121,DISOLVIENDO,35,35.0,29.98,27.53,32.87,5.34,0,0,0,0,48.75,66.81,104.7
122,DISOLVIENDO,35,35.0,29.99,27.56,32.85,5.3,0,0,0,0,48.83,66.81,104.31
123,DISOLVIENDO,35,35.0,29.99,27.58,32.84,5.26,0,0,0,0,48.92,66.81,103.89
124,DISOLVIENDO,35,35.0,29.99,27.6,32.83,5.23,0,0,0,0,49.03,66.81,103.45
125,DISOLVIENDO,35,35.0,30.0,27.61,32.83,5.22,0,0,0,0,49.15,66.81,102.98
126,DISOLVIENDO,35,35.0,30.0,27.63,32.82,5.19,0,0,0,0,49.21,66.81,102.49
127,DISOLVIENDO,35,35.0,30.0,27.65,32.81,5.17,0,0,0,0,49.26,66.81,101.97
128,DISOLVIENDO,35,35.0,30.01,27.67,32.8,5.14,0,0,0,0,49.33,66.81,101.43
129,DISOLVIENDO,35,35.0,30.01,27.69,32.79,5.1,0,0,0,0,49.42,66.81,101.05
130,DISOLVIENDO,35,35.0,30.01,27.71,32.78,5.07,0,0,0,0,49.51,66.81,100.9
131,DISOLVIENDO,35,35.0,30.02,27.72,32.77,5.05,0,0,0,0,49.62,66.81,100.74
132,DISOLVIENDO,35,35.0,30.02,27.73,32.76,5.02,0,0,0,0,49.69,66.81,100.56
133,DISOLVIENDO,35,35.0,30.02,27.75,32.74,4.99,0,0,0,0,49.74,66.81,100.35
134,DISOLVIENDO,35,35.0,30.03,27.77,32.73,4.96,0,0,0,0,49.8,66.81,100.13
135,DISOLVIENDO,35,35.0,30.03,27.79,32.71,4.92,0,0,0,0,49.87,66.81,99.88
136,DISOLVIENDO,35,35.0,30.03,27.81,32.69,4.88,0,0,0,0,49.96,66.81,99.61
137,DISOLVIENDO,35,35.0,30.04,27.82,32.67,4.86,0,0,0,0,50.05,66.81,99.32
138,DISOLVIENDO,35,35.0,30.04,27.83,32.67,4.84,0,0,0,0,50.14,66.81,99.0
139,DISOLVIENDO,35,35.0,30.04,27.84,32.66,4.82,0,0,0,0,50.18,66.81,98.66
140,DISOLVIENDO,35,35.0,30.05,27.86,32.66,4.8,0,0,0,0,50.23,66.81,98.3
141,DISOLVIENDO,35,35.0,30.05,27.88,32.65,4.77,0,0,0,0,50.3,66.81,97.91
142,DISOLVIENDO,35,35.0,30.05,27.9,32.64,4.75,0,0,0,0,50.37,66.81,97.51
143,DISOLVIENDO,35,35.0,30.05,27.91,32.63,4.73,0,0,0,0,50.45,66.81,97.2
144,DISOLVIENDO,35,35.0,30.06,27.92,32.63,4.71,0,0,0,0,50.55,66.81,97.09
145,DISOLVIENDO,35,35.0,30.06,27.93,32.61,4.68,0,0,0,0,50.59,66.81,96.96
146,DISOLVIENDO,35,35.0,30.06,27.94,32.6,4.66,0,0,0,0,50.63,66.81,96.82
147,DISOLVIENDO,35,35.0,30.07,27.96,32.59,4.63,0,0,0,0,50.69,66.81,96.65
148,DISOLVIENDO,35,35.0,30.07,27.98,32.58,4.6,0,0,0,0,50.75,66.81,96.46
149,DISOLVIENDO,35,35.0,30.07,27.99,32.56,4.57,0,0,0,0,50.83,66.81,96.26
150,DISOLVIENDO,35,35.0,30.08,28.0,32.55,4.55,0,0,0,0,50.91,66.81,96.03
151,DISOLVIENDO,35,35.0,30.08,28.01,32.53,4.53,0,0,0,0,50.98,66.81,95.77
152,DISOLVIENDO,35,35.0,30.08,28.02,32.53,4.51,0,0,0,0,51.01,66.81,95.5
153,DISOLVIENDO,35,35.0,30.08,28.03,32.52,4.49,0,0,0,0,51.06,66.81,95.2
154,DISOLVIENDO,35,35.0,30.09,28.05,32.52,4.47,0,0,0,0,51.12,66.81,94.88
155,DISOLVIENDO,35,35.0,30.09,28.07,32.51,4.45,0,0,0,0,51.18,66.81,94.53
156,DISOLVIENDO,35,35.0,30.09,28.07,32.5,4.43,0,0,0,0,51.25,66.81,94.32
157,DISOLVIENDO,35,35.0,30.1,28.08,32.49,4.41,0,0,0,0,51.34,66.81,94.22
158,DISOLVIENDO,35,35.0,30.1,28.09,32.48,4.39,0,0,0,0,51.37,66.81,94.11
159,DISOLVIENDO,35,35.0,30.1,28.1,32.47,4.37,0,0,0,0,51.41,66.81,93.98
160,DISOLVIENDO,35,35.0,30.1,28.12,32.46,4.34,0,0,0,0,51.46,66.81,93.82
161,DISOLVIENDO,35,35.0,30.11,28.13,32.45,4.32,0,0,0,0,51.51,66.81,93.65
162,DISOLVIENDO,35,35.0,30.11,28.14,32.43,4.29,0,0,0,0,51.58,66.81,93.46
163,DISOLVIENDO,35,35.0,30.11,28.15,32.42,4.27,0,0,0,0,51.65,66.81,93.24
164,DISOLVIENDO,35,35.0,30.12,28.16,32.41,4.26,0,0,0,0,51.71,66.81,93.0
165,DISOLVIENDO,35,35.0,30.12,28.17,32.41,4.24,0,0,0,0,51.74,66.81,92.74
166,DISOLVIENDO,35,35.0,30.12,28.18,32.4,4.22,0,0,0,0,51.78,66.81,92.45
167,DISOLVIENDO,35,35.0,30.13,28.19,32.4,4.2,0,0,0,0,51.83,66.81,92.13
168,DISOLVIENDO,35,35.0,30.13,28.21,32.39,4.18,0,0,0,0,51.88,66.81,92.0
169,DISOLVIENDO,35,35.0,30.13,28.21,32.38,4.17,0,0,0,0,51.94,66.81,91.91
170,DISOLVIENDO,35,35.0,30.13,28.22,32.37,4.15,0,0,0,0,52.01,66.81,91.8
171,DISOLVIENDO,35,35.0,30.14,28.23,32.36,4.13,0,0,0,0,52.05,66.81,91.67
172,DISOLVIENDO,35,35.0,30.14,28.24,32.35,4.11,0,0,0,0,52.08,66.81,91.53
173,DISOLVIENDO,35,35.0,30.14,28.25,32.33,4.08,0,0,0,0,52.12,66.81,91.36
174,DISOLVIENDO,35,35.0,30.15,28.26,32.32,4.05,0,0,0,0,52.17,66.81,91.16
175,DISOLVIENDO,35,35.0,30.15,28.27,32.31,4.04,0,0,0,0,52.23,66.81,90.95
176,DISOLVIENDO,35,35.0,30.15,28.28,32.31,4.03,0,0,0,0,52.29,66.81,90.71
177,DISOLVIENDO,35,35.0,30.15,28.29,32.3,4.02,0,0,0,0,52.35,66.81,90.44
178,DISOLVIENDO,35,35.0,30.16,28.29,32.3,4.0,0,0,0,0,52.38,66.81,90.15
179,DISOLVIENDO,35,35.0,30.16,28.3,32.29,3.98,0,0,0,0,52.41,66.81,90.06
180,DISOLVIENDO,35,35.0,30.16,28.31,32.28,3.96,0,0,0,0,52.45,66.81,89.98
181,DISOLVIENDO,35,35.0,30.17,28.33,32.27,3.94,0,0,0,0,52.5,66.81,89.87
182,DISOLVIENDO,35,35.0,30.17,28.33,32.26,3.92,0,0,0,0,52.55,66.81,89.75
183,DISOLVIENDO,35,35.0,30.17,28.34,32.24,3.9,0,0,0,0,52.61,66.81,89.61
184,DISOLVIENDO,35,35.0,30.17,28.35,32.23,3.88,0,0,0,0,52.66,66.81,89.44
185,DISOLVIENDO,35,35.0,30.18,28.35,32.22,3.87,0,0,0,0,52.68,66.81,89.25
186,DISOLVIENDO,35,35.0,30.18,28.36,32.22,3.85,0,0,0,0,52.71,66.81,89.04
187,DISOLVIENDO,35,35.0,30.18,28.37,32.21,3.84,0,0,0,0,52.75,66.81,88.81
188,DISOLVIENDO,35,35.0,30.19,28.38,32.2,3.82,0,0,0,0,52.8,66.81,88.54
189,DISOLVIENDO,35,35.0,30.19,28.4,32.2,3.8,0,0,0,0,52.85,66.81,88.41
190,DISOLVIENDO,35,35.0,30.19,28.4,32.19,3.79,0,0,0,0,52.91,66.81,88.34
191,DISOLVIENDO,35,35.0,30.19,28.41,32.18,3.77,0,0,0,0,52.98,66.81,88.24
192,DISOLVIENDO,35,35.0,30.2,28.41,32.17,3.75,0,0,0,0,53.01,66.81,88.13
193,DISOLVIENDO,35,35.0,30.2,28.42,32.16,3.73,0,0,0,0,53.04,66.81,88.0
194,DISOLVIENDO,35,35.0,30.2,28.43,32.14,3.71,0,0,0,0,53.08,66.81,87.85
195,DISOLVIENDO,35,35.0,30.2,28.44,32.13,3.69,0,0,0,0,53.12,66.81,87.67
196,DISOLVIENDO,35,35.0,30.21,28.45,32.13,3.67,0,0,0,0,53.17,66.81,87.48
197,DISOLVIENDO,35,35.0,30.21,28.47,32.12,3.66,0,0,0,0,53.22,66.81,87.26
198,DISOLVIENDO,35,35.0,30.21,28.47,32.12,3.65,0,0,0,0,53.28,66.81,87.01
199,DISOLVIENDO,35,35.0,30.21,28.48,32.11,3.63,0,0,0,0,53.34,66.81,86.93
200,DISOLVIENDO,35,35.0,30.22,28.49,32.1,3.62,0,0,0,0,53.4,66.81,86.85
201,DISOLVIENDO,35,35.0,30.22,28.49,32.09,3.6,0,0,0,0,53.43,66.81,86.76
202,DISOLVIENDO,35,35.0,30.22,28.5,32.08,3.58,0,0,0,0,53.46,66.81,86.66
203,DISOLVIENDO,35,35.0,30.22,28.51,32.07,3.56,0,0,0,0,53.5,66.81,86.53
204,DISOLVIENDO,35,35.0,30.23,28.52,32.06,3.53,0,0,0,0,53.55,66.81,86.38
205,DISOLVIENDO,35,35.0,30.23,28.54,32.05,3.52,0,0,0,0,53.6,66.81,86.21
206,DISOLVIENDO,35,35.0,30.23,28.55,32.05,3.5,0,0,0,0,53.65,66.81,86.02
207,DISOLVIENDO,35,35.0,30.23,28.56,32.04,3.49,0,0,0,0,53.72,66.81,85.81
208,DISOLVIENDO,35,35.0,30.24,28.56,32.04,3.48,0,0,0,0,53.78,66.81,85.65
209,DISOLVIENDO,35,35.0,30.24,28.57,32.03,3.46,0,0,0,0,53.85,66.81,85.59
210,DISOLVIENDO,35,35.0,30.24,28.58,32.02,3.44,0,0,0,0,53.88,66.81,85.51
211,DISOLVIENDO,35,35.0,30.24,28.58,32.01,3.43,0,0,0,0,53.91,66.81,85.42
212,DISOLVIENDO,35,35.0,30.24,28.59,32.0,3.4,0,0,0,0,53.95,66.81,85.31
213,DISOLVIENDO,35,35.0,30.25,28.6,31.99,3.38,0,0,0,0,54.0,66.81,85.18
214,DISOLVIENDO,35,35.0,30.25,28.62,31.98,3.36,0,0,0,0,54.05,66.81,85.03
215,DISOLVIENDO,35,35.0,30.25,28.63,31.97,3.35,0,0,0,0,54.1,66.81,84.87
216,DISOLVIENDO,35,35.0,30.25,28.64,31.97,3.33,0,0,0,0,54.16,66.81,84.68
217,DISOLVIENDO,35,35.0,30.25,28.65,31.96,3.32,0,0,0,0,54.22,66.81,84.48
218,DISOLVIENDO,35,35.0,30.26,28.65,31.96,3.31,0,0,0,0,54.29,66.81,84.43
219,DISOLVIENDO,35,35.0,30.26,28.66,31.95,3.29,0,0,0,0,54.36,66.81,84.36
220,DISOLVIENDO,35,35.0,30.26,28.67,31.94,3.27,0,0,0,0,54.38,66.81,84.28
221,DISOLVIENDO,35,35.0,30.26,28.68,31.93,3.25,0,0,0,0,54.42,66.81,84.19
222,DISOLVIENDO,35,35.0,30.26,28.69,31.92,3.23,0,0,0,0,54.46,66.81,84.07
223,DISOLVIENDO,35,35.0,30.27,28.7,31.91,3.21,0,0,0,0,54.5,66.81,83.94
224,DISOLVIENDO,35,35.0,30.27,28.71,31.91,3.2,0,0,0,0,54.55,66.81,83.79
225,DISOLVIENDO,35,35.0,30.27,28.72,31.9,3.18,0,0,0,0,54.61,66.81,83.62
226,DISOLVIENDO,35,35.0,30.27,28.73,31.9,3.17,0,0,0,0,54.67,66.81,83.43
227,DISOLVIENDO,35,35.0,30.27,28.74,31.89,3.15,0,0,0,0,54.73,66.81,83.38
228,DISOLVIENDO,35,35.0,30.28,28.74,31.88,3.14,0,0,0,0,54.79,66.81,83.32
229,DISOLVIENDO,35,35.0,30.28,28.75,31.87,3.12,0,0,0,0,54.86,66.81,83.24
230,DISOLVIENDO,35,35.0,30.28,28.76,31.86,3.11,0,0,0,0,54.89,66.81,83.15
231,DISOLVIENDO,35,35.0,30.28,28.77,31.85,3.09,0,0,0,0,54.93,66.81,83.05
232,DISOLVIENDO,35,35.0,30.28,28.77,31.84,3.07,0,0,0,0,54.96,66.81,82.93
233,DISOLVIENDO,35,35.0,30.28,28.78,31.84,3.06,0,0,0,0,55.01,66.81,82.79
234,DISOLVIENDO,35,35.0,30.29,28.8,31.84,3.04,0,0,0,0,55.06,66.81,82.64
235,DISOLVIENDO,35,35.0,30.29,28.81,31.83,3.02,0,0,0,0,55.11,66.81,82.46
236,DISOLVIENDO,35,35.0,30.29,28.82,31.83,3.01,0,0,0,0,55.17,66.81,82.42
237,DISOLVIENDO,35,35.0,30.29,28.82,31.82,2.99,0,0,0,0,55.23,66.81,82.36
238,DISOLVIENDO,35,35.0,30.29,28.83,31.81,2.98,0,0,0,0,55.29,66.81,82.29
239,DISOLVIENDO,35,35.0,30.29,28.84,31.8,2.96,0,0,0,0,55.36,66.81,82.21
240,DISOLVIENDO,35,35.0,30.3,28.84,31.79,2.95,0,0,0,0,55.4,66.81,82.11
241,DISOLVIENDO,35,35.0,30.3,28.85,31.78,2.93,0,0,0,0,55.43,66.81,82.0
242,DISOLVIENDO,35,35.0,30.3,28.86,31.78,2.92,0,0,0,0,55.46,66.81,81.87
243,DISOLVIENDO,35,35.0,30.3,28.87,31.78,2.9,0,0,0,0,55.5,66.81,81.73
244,DISOLVIENDO,35,35.0,30.3,28.88,31.77,2.89,0,0,0,0,55.55,66.81,81.58
245,DISOLVIENDO,35,35.0,30.3,28.89,31.76,2.87,0,0,0,0,55.6,66.81,81.54
246,DISOLVIENDO,35,35.0,30.31,28.9,31.76,2.86,0,0,0,0,55.65,66.81,81.48
247,DISOLVIENDO,35,35.0,30.31,28.91,31.75,2.84,0,0,0,0,55.71,66.81,81.42
248,DISOLVIENDO,35,35.0,30.31,28.91,31.74,2.83,0,0,0,0,55.77,66.81,81.34
249,DISOLVIENDO,35,35.0,30.31,28.92,31.73,2.81,0,0,0,0,55.84,66.81,81.25
250,DISOLVIENDO,35,35.0,30.31,28.93,31.72,2.8,0,0,0,0,55.89,66.81,81.14
251,DISOLVIENDO,35,35.0,30.31,28.93,31.72,2.79,0,0,0,0,55.91,66.81,81.02
252,DISOLVIENDO,35,35.0,30.31,28.94,31.72,2.78,0,0,0,0,55.95,66.81,80.89
253,DISOLVIENDO,35,35.0,30.32,28.95,31.71,2.76,0,0,0,0,55.99,66.81,80.77
254,DISOLVIENDO,35,35.0,30.32,28.96,31.71,2.75,0,0,0,0,56.03,66.81,80.73
255,DISOLVIENDO,35,35.0,30.32,28.97,31.7,2.73,0,0,0,0,56.07,66.81,80.68
