segundo,estado,num_cars,max_speed,avg_velocity,min_velocity,max_velocity,v_diff,vehicles_cruising,vehicles_braking,vehicles_stopped,vehicles_accelerating,min_gap,avg_gap,max_gap
1,WARMING_UP,50,30.0,2.48,2.48,2.48,0.0,0,0,0,50,45.27,45.27,45.27
2,WARMING_UP,50,30.0,4.9,4.9,4.9,0.0,0,0,0,50,45.27,45.27,45.27
3,WARMING_UP,50,30.0,7.21,7.21,7.21,0.0,0,0,0,50,45.27,45.27,45.27
4,WARMING_UP,50,30.0,9.38,9.38,9.38,0.0,0,0,0,50,45.27,45.27,45.27
5,WARMING_UP,50,30.0,11.39,11.39,11.39,0.0,0,0,0,50,45.27,45.27,45.27
