segundo,estado,num_cars,max_speed,avg_velocity,min_velocity,max_velocity,v_diff,vehicles_cruising,vehicles_braking,vehicles_stopped,vehicles_accelerating,min_gap,avg_gap,max_gap
1,ESTABILIZANDO,25,30.0,1.25,1.25,1.25,0.0,0,0,0,25,95.53,95.53,95.53
2,ESTABILIZANDO,25,30.0,2.5,2.5,2.5,0.0,0,0,0,25,95.53,95.53,95.53
3,ESTABILIZANDO,25,30.0,3.75,3.75,3.75,0.0,0,0,0,25,95.53,95.53,95.53
4,ESTABILIZANDO,25,30.0,5.0,5.0,5.0,0.0,0,0,0,25,95.53,95.53,95.53
5,ESTABILIZANDO,25,30.0,6.25,6.25,6.25,0.0,0,0,0,25,95.53,95.53,95.53
6,ESTABILIZANDO,25,30.0,7.5,7.5,7.5,0.0,0,0,0,25,95.53,95.53,95.53
7,FLUJO_SINCRO,25,30.0,9.76,9.76,9.76,0.0,0,0,0,25,95.53,95.53,95.53
8,FLUJO_SINCRO,25,30.0,11.89,11.89,11.89,0.0,0,0,0,25,95.53,95.53,95.53
9,FLUJO_SINCRO,25,30.0,13.87,13.87,13.87,0.0,0,0,0,25,95.53,95.53,95.53
10,FLUJO_SINCRO,25,30.0,15.69,15.69,15.69,0.0,0,0,0,25,95.53,95.53,95.53
11,FRENADA_ORIGEN,25,30.0,16.78,3.69,17.34,13.65,0,1,0,24,88.1,95.53,103.05
12,FRENADA_ORIGEN,25,30.0,18.01,0.0,18.82,18.82,0,0,1,23,71.23,95.53,120.84
13,FRENADA_ORIGEN,25,30.0,19.19,0.0,20.14,20.14,0,1,1,23,54.33,95.53,140.41
14,FRENADA_ORIGEN,25,30.0,20.18,0.0,21.31,21.31,0,1,1,23,38.69,95.53,161.2
15,FRENADA_ORIGEN,25,30.0,20.99,0.0,22.33,22.33,0,1,1,22,25.31,95.53,183.08
16,DISOLVIENDO,25,30.0,21.75,2.49,23.22,20.72,0,1,0,23,16.14,95.53,204.53
17,DISOLVIENDO,25,30.0,22.41,4.96,23.99,19.03,0,2,0,22,11.62,95.53,224.33
18,DISOLVIENDO,25,30.0,22.99,7.29,24.65,17.36,0,1,0,22,10.52,95.53,242.41
19,DISOLVIENDO,25,30.0,23.51,7.91,25.22,17.31,0,1,0,22,11.58,95.53,258.75
20,DISOLVIENDO,25,30.0,23.97,9.15,25.71,16.56,0,1,0,2,13.89,95.53,273.38
21,DISOLVIENDO,25,30.0,24.39,10.68,26.12,15.44,0,0,0,2,16.89,95.53,286.34
22,DISOLVIENDO,25,30.0,24.76,12.32,26.48,14.16,0,1,0,2,20.25,95.53,297.72
