segundo,estado,num_cars,max_speed,avg_velocity,min_velocity,max_velocity,v_diff,vehicles_cruising,vehicles_braking,vehicles_stopped,vehicles_accelerating,min_gap,avg_gap,max_gap
36,DISOLVIENDO,35,30.0,25.61,18.43,28.15,9.72,0,0,0,3,27.43,66.81,296.5
37,DISOLVIENDO,35,30.0,25.67,18.83,28.39,9.56,0,0,0,3,28.3,66.81,295.04
38,DISOLVIENDO,35,30.0,25.73,19.28,28.59,9.32,0,0,0,2,29.34,66.81,293.38
39,DISOLVIENDO,35,30.0,25.79,19.51,28.77,9.25,0,0,0,1,29.96,66.81,291.54
40,DISOLVIENDO,35,30.0,25.83,19.72,28.91,9.19,0,0,0,0,30.34,66.81,289.56
41,DISOLVIENDO,35,30.0,25.88,19.99,29.03,9.04,1,0,0,0,30.94,66.81,287.46
42,DISOLVIENDO,35,30.0,25.92,20.3,29.13,8.83,1,0,0,0,31.68,66.81,285.27
43,DISOLVIENDO,35,30.0,25.96,20.62,29.21,8.59,1,0,0,0,32.53,66.81,282.98
44,DISOLVIENDO,35,30.0,25.99,20.73,29.28,8.55,1,0,0,0,33.0,66.81,280.63
45,DISOLVIENDO,35,30.0,26.02,20.89,29.34,8.44,1,0,0,0,33.33,66.81,278.23
46,DISOLVIENDO,35,30.0,26.05,21.09,29.39,8.29,1,0,0,0,33.8,66.81,275.77
47,DISOLVIENDO,35,30.0,26.08,21.31,29.42,8.11,1,0,0,0,34.38,66.81,273.28
48,DISOLVIENDO,35,30.0,26.1,21.54,29.45,7.91,1,0,0,0,35.03,66.81,270.76
49,DISOLVIENDO,35,30.0,26.12,21.64,29.48,7.84,1,0,0,0,35.63,66.81,268.21
50,DISOLVIENDO,35,30.0,26.14,21.75,29.5,7.75,1,0,0,0,35.84,66.81,265.64
51,DISOLVIENDO,35,30.0,26.16,21.88,29.51,7.63,1,0,0,0,36.17,66.81,263.06
52,DISOLVIENDO,35,30.0,26.18,22.03,29.52,7.49,1,0,0,0,36.58,66.81,260.47
53,DISOLVIENDO,35,30.0,26.2,22.19,29.53,7.34,1,0,0,0,37.06,66.81,257.87
54,DISOLVIENDO,35,30.0,26.22,22.33,29.54,7.2,1,0,0,0,37.58,66.81,255.26
55,DISOLVIENDO,35,30.0,26.23,22.4,29.54,7.14,1,0,0,0,38.03,66.81,252.65
56,DISOLVIENDO,35,30.0,26.24,22.48,29.54,7.06,1,0,0,0,38.21,66.81,250.04
57,DISOLVIENDO,35,30.0,26.26,22.57,29.54,6.97,1,0,0,0,38.47,66.81,247.43
58,DISOLVIENDO,35,30.0,26.27,22.68,29.54,6.86,1,0,0,0,38.79,66.81,244.82
59,DISOLVIENDO,35,30.0,26.28,22.8,29.53,6.74,1,0,0,0,39.15,66.81,242.21
60,DISOLVIENDO,35,30.0,26.29,22.91,29.53,6.62,1,0,0,0,39.55,66.81,239.61
61,DISOLVIENDO,35,30.0,26.31,22.95,29.53,6.57,1,0,0,0,39.98,66.81,237.01
62,DISOLVIENDO,35,30.0,26.32,23.01,29.52,6.51,1,0,0,0,40.18,66.81,234.42
63,DISOLVIENDO,35,30.0,26.33,23.07,29.51,6.44,1,0,0,0,40.36,66.81,231.83
64,DISOLVIENDO,35,30.0,26.34,23.15,29.51,6.36,1,0,0,0,40.59,66.81,229.26
65,DISOLVIENDO,35,30.0,26.35,23.23,29.5,6.27,1,0,0,0,40.85,66.81,226.69
66,DISOLVIENDO,35,30.0,26.35,23.32,29.49,6.17,1,0,0,0,41.15,66.81,224.12
67,DISOLVIENDO,35,30.0,26.36,23.38,29.48,6.1,1,0,0,0,41.48,66.81,221.57
68,DISOLVIENDO,35,30.0,26.37,23.41,29.47,6.06,1,0,0,0,41.82,66.81,219.03
69,DISOLVIENDO,35,30.0,26.38,23.46,29.46,6.01,1,0,0,0,41.96,66.81,216.49
70,DISOLVIENDO,35,30.0,26.39,23.51,29.45,5.94,1,0,0,0,42.11,66.81,213.97
71,DISOLVIENDO,35,30.0,26.4,23.56,29.44,5.88,1,0,0,0,42.29,66.81,211.45
72,DISOLVIENDO,35,30.0,26.4,23.62,29.43,5.81,1,0,0,0,42.51,66.81,208.95
73,DISOLVIENDO,35,30.0,26.41,23.69,29.42,5.73,1,0,0,0,42.75,66.81,206.46
74,DISOLVIENDO,35,30.0,26.42,23.74,29.41,5.67,1,0,0,0,43.0,66.81,203.98
75,DISOLVIENDO,35,30.0,26.42,23.76,29.39,5.63,1,0,0,0,43.28,66.81,201.51
76,DISOLVIENDO,35,30.0,26.43,23.79,29.38,5.59,1,0,0,0,43.44,66.81,199.05
77,DISOLVIENDO,35,30.0,26.44,23.83,29.37,5.54,1,0,0,0,43.55,66.81,196.61
78,DISOLVIENDO,35,30.0,26.44,23.87,29.36,5.48,1,0,0,0,43.7,66.81,194.18
79,DISOLVIENDO,35,30.0,26.45,23.92,29.34,5.42,1,0,0,0,43.86,66.81,191.76
80,DISOLVIENDO,35,30.0,26.45,23.97,29.33,5.36,1,0,0,0,44.05,66.81,189.36
81,DISOLVIENDO,35,30.0,26.46,24.02,29.31,5.3,1,0,0,0,44.26,66.81,186.97
82,DISOLVIENDO,35,30.0,26.47,24.04,29.3,5.26,1,0,0,0,44.48,66.81,184.6
83,DISOLVIENDO,35,30.0,26.47,24.06,29.28,5.23,1,0,0,0,44.7,66.81,182.24
84,DISOLVIENDO,35,30.0,26.48,24.09,29.27,5.18,1,0,0,0,44.78,66.81,179.89
85,DISOLVIENDO,35,30.0,26.48,24.12,29.25,5.14,1,0,0,0,44.89,66.81,177.57
86,DISOLVIENDO,35,30.0,26.49,24.15,29.24,5.09,1,0,0,0,45.01,66.81,175.25
87,DISOLVIENDO,35,30.0,26.49,24.19,29.22,5.03,1,0,0,0,45.16,66.81,172.96
88,DISOLVIENDO,35,30.0,26.5,24.23,29.2,4.98,1,0,0,0,45.32,66.81,170.68
89,DISOLVIENDO,35,30.0,26.5,24.26,29.19,4.93,1,0,0,0,45.5,66.81,168.42
90,DISOLVIENDO,35,30.0,26.51,24.27,29.17,4.89,1,0,0,0,45.69,66.81,166.17
91,DISOLVIENDO,35,30.0,26.51,24.29,29.15,4.86,1,0,0,0,45.85,66.81,163.95
92,DISOLVIENDO,35,30.0,26.52,24.32,29.13,4.82,1,0,0,0,45.93,66.81,161.74
93,DISOLVIENDO,35,30.0,26.52,24.34,29.11,4.77,1,0,0,0,46.02,66.81,159.55
94,DISOLVIENDO,35,30.0,26.53,24.37,29.09,4.72,1,0,0,0,46.13,66.81,157.39
95,DISOLVIENDO,35,30.0,26.53,24.4,29.07,4.67,1,0,0,0,46.25,66.81,155.24
96,DISOLVIENDO,35,30.0,26.54,24.43,29.05,4.62,1,0,0,0,46.39,66.81,153.11
97,DISOLVIENDO,35,30.0,26.54,24.46,29.03,4.57,1,0,0,0,46.54,66.81,151.0
98,DISOLVIENDO,35,30.0,26.54,24.47,29.01,4.54,1,0,0,0,46.7,66.81,148.92
99,DISOLVIENDO,35,30.0,26.55,24.48,28.98,4.5,0,0,0,0,46.85,66.81,146.86
100,DISOLVIENDO,35,30.0,26.55,24.5,28.96,4.46,0,0,0,0,46.91,66.81,144.82
101,DISOLVIENDO,35,30.0,26.56,24.52,28.94,4.42,0,0,0,0,46.99,66.81,142.8
102,DISOLVIENDO,35,30.0,26.56,24.54,28.92,4.37,0,0,0,0,47.08,66.81,140.8
103,DISOLVIENDO,35,30.0,26.56,24.57,28.89,4.32,0,0,0,0,47.18,66.81,138.83
104,DISOLVIENDO,35,30.0,26.57,24.59,28.89,4.29,0,0,0,0,47.3,66.81,136.89
105,DISOLVIENDO,35,30.0,26.57,24.62,28.88,4.26,0,0,0,0,47.43,66.81,134.97
106,DISOLVIENDO,35,30.0,26.57,24.63,28.88,4.25,0,0,0,0,47.57,66.81,133.07
107,DISOLVIENDO,35,30.0,26.58,24.64,28.87,4.23,0,0,0,0,47.72,66.81,131.2
108,DISOLVIENDO,35,30.0,26.58,24.65,28.87,4.21,0,0,0,0,47.77,66.81,129.36
109,DISOLVIENDO,35,30.0,26.58,24.67,28.86,4.19,0,0,0,0,47.83,66.81,127.54
110,DISOLVIENDO,35,30.0,26.59,24.69,28.85,4.16,0,0,0,0,47.91,66.81,125.75
111,DISOLVIENDO,35,30.0,26.59,24.71,28.85,4.14,0,0,0,0,48.0,66.81,123.99
112,DISOLVIENDO,35,30.0,26.59,24.73,28.84,4.11,0,0,0,0,48.1,66.81,122.26
113,DISOLVIENDO,35,30.0,26.6,24.75,28.83,4.08,0,0,0,0,48.21,66.81,120.55
114,DISOLVIENDO,35,30.0,26.6,24.76,28.82,4.06,0,0,0,0,48.33,66.81,118.87
115,DISOLVIENDO,35,30.0,26.6,24.77,28.81,4.04,0,0,0,0,48.46,66.81,117.23
116,DISOLVIENDO,35,30.0,26.61,24.79,28.81,4.02,0,0,0,0,48.53,66.81,115.61
117,DISOLVIENDO,35,30.0,26.61,24.8,28.8,4.0,0,0,0,0,48.58,66.81,114.02
118,DISOLVIENDO,35,30.0,26.61,24.81,28.79,3.97,0,0,0,0,48.65,66.81,112.9
119,DISOLVIENDO,35,30.0,26.62,24.83,28.77,3.94,0,0,0,0,48.72,66.81,112.57
120,DISOLVIENDO,35,30.0,26.62,24.85,28.76,3.92,0,0,0,0,48.8,66.81,112.23
121,DISOLVIENDO,35,30.0,26.62,24.87,28.75,3.88,0,0,0,0,48.9,66.81,111.87
122,DISOLVIENDO,35,30.0,26.62,24.88,28.74,3.86,0,0,0,0,49.0,66.81,111.49
123,DISOLVIENDO,35,30.0,26.63,24.89,28.73,3.84,0,0,0,0,49.11,66.81,111.09
124,DISOLVIENDO,35,30.0,26.63,24.9,28.71,3.82,0,0,0,0,49.22,66.81,110.67
125,DISOLVIENDO,35,30.0,26.63,24.91,28.7,3.79,0,0,0,0,49.26,66.81,110.23
126,DISOLVIENDO,35,30.0,26.63,24.92,28.69,3.77,0,0,0,0,49.31,66.81,109.78
127,DISOLVIENDO,35,30.0,26.64,24.93,28.67,3.74,0,0,0,0,49.37,66.81,109.3
128,DISOLVIENDO,35,30.0,26.64,24.95,28.66,3.71,0,0,0,0,49.44,66.81,108.81
129,DISOLVIENDO,35,30.0,26.64,24.97,28.64,3.68,0,0,0,0,49.52,66.81,108.3
130,DISOLVIENDO,35,30.0,26.64,24.98,28.64,3.65,0,0,0,0,49.6,66.81,107.78
131,DISOLVIENDO,35,30.0,26.64,24.99,28.63,3.64,0,0,0,0,49.69,66.81,107.24
132,DISOLVIENDO,35,30.0,26.65,25.0,28.63,3.63,0,0,0,0,49.79,66.81,106.68
133,DISOLVIENDO,35,30.0,26.65,25.01,28.62,3.62,0,0,0,0,49.87,66.81,106.11
134,DISOLVIENDO,35,30.0,26.65,25.02,28.62,3.61,0,0,0,0,49.91,66.81,105.53
135,DISOLVIENDO,35,30.0,26.65,25.03,28.62,3.59,0,0,0,0,49.96,66.81,104.93
136,DISOLVIENDO,35,30.0,26.65,25.04,28.61,3.57,0,0,0,0,50.01,66.81,104.32
137,DISOLVIENDO,35,30.0,26.66,25.05,28.61,3.55,0,0,0,0,50.08,66.81,103.7
138,DISOLVIENDO,35,30.0,26.66,25.07,28.6,3.53,0,0,0,0,50.15,66.81,103.35
139,DISOLVIENDO,35,30.0,26.66,25.08,28.59,3.51,0,0,0,0,50.23,66.81,103.23
140,DISOLVIENDO,35,30.0,26.66,25.09,28.59,3.5,0,0,0,0,50.31,66.81,103.08
141,DISOLVIENDO,35,30.0,26.66,25.09,28.58,3.49,0,0,0,0,50.4,66.81,102.93
142,DISOLVIENDO,35,30.0,26.67,25.1,28.57,3.47,0,0,0,0,50.46,66.81,102.76
143,DISOLVIENDO,35,30.0,26.67,25.11,28.57,3.46,0,0,0,0,50.49,66.81,102.57
144,DISOLVIENDO,35,30.0,26.67,25.12,28.56,3.44,0,0,0,0,50.54,66.81,102.38
145,DISOLVIENDO,35,30.0,26.67,25.13,28.55,3.42,0,0,0,0,50.59,66.81,102.16
146,DISOLVIENDO,35,30.0,26.67,25.14,28.54,3.4,0,0,0,0,50.65,66.81,101.94
147,DISOLVIENDO,35,30.0,26.67,25.15,28.53,3.38,0,0,0,0,50.72,66.81,101.7
148,DISOLVIENDO,35,30.0,26.68,25.17,28.52,3.35,0,0,0,0,50.79,66.81,101.44
149,DISOLVIENDO,35,30.0,26.68,25.17,28.51,3.34,0,0,0,0,50.87,66.81,101.17
150,DISOLVIENDO,35,30.0,26.68,25.18,28.5,3.32,0,0,0,0,50.95,66.81,100.89
151,DISOLVIENDO,35,30.0,26.68,25.18,28.49,3.3,0,0,0,0,50.99,66.81,100.6
152,DISOLVIENDO,35,30.0,26.68,25.19,28.48,3.29,0,0,0,0,51.03,66.81,100.29
153,DISOLVIENDO,35,30.0,26.68,25.2,28.47,3.27,0,0,0,0,51.07,66.81,99.97
154,DISOLVIENDO,35,30.0,26.68,25.21,28.47,3.26,0,0,0,0,51.11,66.81,99.63
155,DISOLVIENDO,35,30.0,26.69,25.22,28.47,3.25,0,0,0,0,51.17,66.81,99.28
156,DISOLVIENDO,35,30.0,26.69,25.23,28.46,3.23,0,0,0,0,51.23,66.81,98.93
157,DISOLVIENDO,35,30.0,26.69,25.24,28.46,3.22,0,0,0,0,51.29,66.81,98.56
158,DISOLVIENDO,35,30.0,26.69,25.24,28.46,3.21,0,0,0,0,51.37,66.81,98.17
159,DISOLVIENDO,35,30.0,26.69,25.25,28.45,3.2,0,0,0,0,51.44,66.81,97.78
160,DISOLVIENDO,35,30.0,26.69,25.26,28.45,3.19,0,0,0,0,51.48,66.81,97.68
161,DISOLVIENDO,35,30.0,26.69,25.26,28.44,3.18,0,0,0,0,51.51,66.81,97.59
162,DISOLVIENDO,35,30.0,26.7,25.27,28.44,3.17,0,0,0,0,51.55,66.81,97.49
163,DISOLVIENDO,35,30.0,26.7,25.28,28.43,3.15,0,0,0,0,51.59,66.81,97.38
164,DISOLVIENDO,35,30.0,26.7,25.29,28.43,3.14,0,0,0,0,51.64,66.81,97.26
165,DISOLVIENDO,35,30.0,26.7,25.3,28.42,3.12,0,0,0,0,51.7,66.81,97.13
166,DISOLVIENDO,35,30.0,26.7,25.31,28.41,3.11,0,0,0,0,51.76,66.81,96.99
167,DISOLVIENDO,35,30.0,26.7,25.31,28.41,3.09,0,0,0,0,51.82,66.81,96.84
168,DISOLVIENDO,35,30.0,26.7,25.32,28.4,3.08,0,0,0,0,51.89,66.81,96.68
169,DISOLVIENDO,35,30.0,26.7,25.32,28.39,3.07,0,0,0,0,51.93,66.81,96.5
170,DISOLVIENDO,35,30.0,26.71,25.33,28.38,3.06,0,0,0,0,51.96,66.81,96.32
171,DISOLVIENDO,35,30.0,26.71,25.33,28.37,3.04,0,0,0,0,51.99,66.81,96.12
172,DISOLVIENDO,35,30.0,26.71,25.34,28.37,3.02,0,0,0,0,52.03,66.81,95.92
173,DISOLVIENDO,35,30.0,26.71,25.35,28.36,3.01,0,0,0,0,52.07,66.81,95.7
174,DISOLVIENDO,35,30.0,26.71,25.36,28.35,2.99,0,0,0,0,52.12,66.81,95.47
175,DISOLVIENDO,35,30.0,26.71,25.37,28.35,2.98,0,0,0,0,52.18,66.81,95.23
176,DISOLVIENDO,35,30.0,26.71,25.37,28.35,2.98,0,0,0,0,52.24,66.81,94.99
177,DISOLVIENDO,35,30.0,26.71,25.38,28.35,2.97,0,0,0,0,52.3,66.81,94.73
178,DISOLVIENDO,35,30.0,26.71,25.38,28.34,2.96,0,0,0,0,52.35,66.81,94.46
179,DISOLVIENDO,35,30.0,26.72,25.39,28.34,2.95,0,0,0,0,52.37,66.81,94.18
180,DISOLVIENDO,35,30.0,26.72,25.39,28.34,2.94,0,0,0,0,52.4,66.81,94.02
181,DISOLVIENDO,35,30.0,26.72,25.4,28.33,2.93,0,0,0,0,52.43,66.81,93.96
182,DISOLVIENDO,35,30.0,26.72,25.41,28.33,2.92,0,0,0,0,52.47,66.81,93.89
183,DISOLVIENDO,35,30.0,26.72,25.42,28.32,2.91,0,0,0,0,52.52,66.81,93.81
184,DISOLVIENDO,35,30.0,26.72,25.42,28.32,2.9,0,0,0,0,52.57,66.81,93.72
185,DISOLVIENDO,35,30.0,26.72,25.43,28.31,2.89,0,0,0,0,52.62,66.81,93.63
186,DISOLVIENDO,35,30.0,26.72,25.43,28.31,2.88,0,0,0,0,52.68,66.81,93.52
187,DISOLVIENDO,35,30.0,26.72,25.44,28.3,2.87,0,0,0,0,52.73,66.81,93.41
188,DISOLVIENDO,35,30.0,26.72,25.44,28.3,2.86,0,0,0,0,52.75,66.81,93.28
189,DISOLVIENDO,35,30.0,26.73,25.45,28.29,2.85,0,0,0,0,52.78,66.81,93.15
190,DISOLVIENDO,35,30.0,26.73,25.45,28.28,2.83,0,0,0,0,52.81,66.81,93.01
191,DISOLVIENDO,35,30.0,26.73,25.46,28.28,2.82,0,0,0,0,52.84,66.81,92.86
192,DISOLVIENDO,35,30.0,26.73,25.47,28.27,2.8,0,0,0,0,52.88,66.81,92.7
193,DISOLVIENDO,35,30.0,26.73,25.47,28.26,2.79,0,0,0,0,52.93,66.81,92.53
194,DISOLVIENDO,35,30.0,26.73,25.48,28.26,2.78,0,0,0,0,52.97,66.81,92.35
195,DISOLVIENDO,35,30.0,26.73,25.48,28.26,2.78,0,0,0,0,53.03,66.81,92.16
196,DISOLVIENDO,35,30.0,26.73,25.49,28.26,2.77,0,0,0,0,53.08,66.81,91.96
197,DISOLVIENDO,35,30.0,26.73,25.49,28.25,2.77,0,0,0,0,53.11,66.81,91.76
198,DISOLVIENDO,35,30.0,26.73,25.49,28.25,2.76,0,0,0,0,53.13,66.81,91.54
199,DISOLVIENDO,35,30.0,26.73,25.5,28.25,2.75,0,0,0,0,53.16,66.81,91.38
200,DISOLVIENDO,35,30.0,26.74,25.5,28.25,2.74,0,0,0,0,53.19,66.81,91.33
201,DISOLVIENDO,35,30.0,26.74,25.51,28.24,2.73,0,0,0,0,53.22,66.81,91.27
202,DISOLVIENDO,35,30.0,26.74,25.52,28.24,2.72,0,0,0,0,53.26,66.81,91.21
203,DISOLVIENDO,35,30.0,26.74,25.53,28.23,2.71,0,0,0,0,53.3,66.81,91.14
204,DISOLVIENDO,35,30.0,26.74,25.53,28.23,2.7,0,0,0,0,53.35,66.81,91.06
205,DISOLVIENDO,35,30.0,26.74,25.53,28.22,2.69,0,0,0,0,53.4,66.81,90.98
206,DISOLVIENDO,35,30.0,26.74,25.53,28.22,2.69,0,0,0,0,53.44,66.81,90.88
207,DISOLVIENDO,35,30.0,26.74,25.54,28.21,2.68,0,0,0,0,53.46,66.81,90.78
208,DISOLVIENDO,35,30.0,26.74,25.54,28.21,2.67,0,0,0,0,53.48,66.81,90.67
209,DISOLVIENDO,35,30.0,26.74,25.55,28.2,2.65,0,0,0,0,53.51,66.81,90.55
210,DISOLVIENDO,35,30.0,26.74,25.55,28.2,2.64,0,0,0,0,53.54,66.81,90.43
211,DISOLVIENDO,35,30.0,26.75,25.56,28.19,2.63,0,0,0,0,53.57,66.81,90.29
212,DISOLVIENDO,35,30.0,26.75,25.57,28.19,2.62,0,0,0,0,53.61,66.81,90.15
213,DISOLVIENDO,35,30.0,26.75,25.57,28.18,2.61,0,0,0,0,53.66,66.81,90.0
214,DISOLVIENDO,35,30.0,26.75,25.57,28.18,2.61,0,0,0,0,53.7,66.81,89.84
215,DISOLVIENDO,35,30.0,26.75,25.58,28.18,2.6,0,0,0,0,53.75,66.81,89.67
216,DISOLVIENDO,35,30.0,26.75,25.58,28.18,2.6,0,0,0,0,53.77,66.81,89.49
217,DISOLVIENDO,35,30.0,26.75,25.58,28.18,2.59,0,0,0,0,53.79,66.81,89.32
218,DISOLVIENDO,35,30.0,26.75,25.59,28.17,2.58,0,0,0,0,53.81,66.81,89.28
219,DISOLVIENDO,35,30.0,26.75,25.59,28.17,2.58,0,0,0,0,53.84,66.81,89.24
220,DISOLVIENDO,35,30.0,26.75,25.6,28.17,2.57,0,0,0,0,53.87,66.81,89.19
221,DISOLVIENDO,35,30.0,26.75,25.6,28.16,2.56,0,0,0,0,53.9,66.81,89.13
222,DISOLVIENDO,35,30.0,26.76,25.61,28.16,2.55,0,0,0,0,53.94,66.81,89.06
223,DISOLVIENDO,35,30.0,26.76,25.61,28.15,2.54,0,0,0,0,53.98,66.81,88.98
224,DISOLVIENDO,35,30.0,26.76,25.61,28.15,2.53,0,0,0,0,54.03,66.81,88.9
225,DISOLVIENDO,35,30.0,26.76,25.62,28.14,2.53,0,0,0,0,54.06,66.81,88.81
226,DISOLVIENDO,35,30.0,26.76,25.62,28.14,2.52,0,0,0,0,54.08,66.81,88.72
227,DISOLVIENDO,35,30.0,26.76,25.62,28.13,2.51,0,0,0,0,54.1,66.81,88.61
228,DISOLVIENDO,35,30.0,26.76,25.63,28.13,2.5,0,0,0,0,54.12,66.81,88.5
229,DISOLVIENDO,35,30.0,26.76,25.63,28.12,2.49,0,0,0,0,54.15,66.81,88.38
230,DISOLVIENDO,35,30.0,26.76,25.64,28.12,2.48,0,0,0,0,54.18,66.81,88.25
231,DISOLVIENDO,35,30.0,26.76,25.64,28.12,2.47,0,0,0,0,54.21,66.81,88.11
232,DISOLVIENDO,35,30.0,26.76,25.65,28.12,2.47,0,0,0,0,54.25,66.81,87.96
233,DISOLVIENDO,35,30.0,26.77,25.65,28.11,2.46,0,0,0,0,54.29,66.81,87.81
234,DISOLVIENDO,35,30.0,26.77,25.65,28.11,2.46,0,0,0,0,54.33,66.81,87.65
235,DISOLVIENDO,35,30.0,26.77,25.66,28.11,2.45,0,0,0,0,54.35,66.81,87.62
236,DISOLVIENDO,35,30.0,26.77,25.66,28.11,2.45,0,0,0,0,54.37,66.81,87.58
237,DISOLVIENDO,35,30.0,26.77,25.66,28.1,2.44,0,0,0,0,54.39,66.81,87.53
238,DISOLVIENDO,35,30.0,26.77,25.67,28.1,2.43,0,0,0,0,54.41,66.81,87.47
239,DISOLVIENDO,35,30.0,26.77,25.67,28.09,2.42,0,0,0,0,54.43,66.81,87.41
240,DISOLVIENDO,35,30.0,26.77,25.68,28.09,2.41,0,0,0,0,54.46,66.81,87.35
241,DISOLVIENDO,35,30.0,26.77,25.68,28.09,2.4,0,0,0,0,54.5,66.81,87.27
242,DISOLVIENDO,35,30.0,26.77,25.68,28.08,2.4,0,0,0,0,54.53,66.81,87.19
243,DISOLVIENDO,35,30.0,26.77,25.69,28.08,2.39,0,0,0,0,54.57,66.81,87.1
244,DISOLVIENDO,35,30.0,26.77,25.69,28.07,2.38,0,0,0,0,54.61,66.81,87.0
245,DISOLVIENDO,35,30.0,26.78,25.69,28.06,2.37,0,0,0,0,54.62,66.81,86.89
246,DISOLVIENDO,35,30.0,26.78,25.7,28.06,2.37,0,0,0,0,54.64,66.81,86.78
247,DISOLVIENDO,35,30.0,26.78,25.7,28.06,2.36,0,0,0,0,54.66,66.81,86.66
248,DISOLVIENDO,35,30.0,26.78,25.7,28.06,2.36,0,0,0,0,54.68,66.81,86.53
249,DISOLVIENDO,35,30.0,26.78,25.71,28.06,2.35,0,0,0,0,54.71,66.81,86.39
250,DISOLVIENDO,35,30.0,26.78,25.71,28.05,2.34,0,0,0,0,54.73,66.81,86.24
251,DISOLVIENDO,35,30.0,26.78,25.72,28.05,2.34,0,0,0,0,54.76,66.81,86.2
252,DISOLVIENDO,35,30.0,26.78,25.72,28.05,2.33,0,0,0,0,54.8,66.81,86.17
253,DISOLVIENDO,35,30.0,26.78,25.72,28.05,2.33,0,0,0,0,54.84,66.81,86.12
254,DISOLVIENDO,35,30.0,26.78,25.72,28.04,2.32,0,0,0,0,54.87,66.81,86.07
255,DISOLVIENDO,35,30.0,26.78,25.73,28.04,2.31,0,0,0,0,54.88,66.81,86.02
