segundo,estado,num_cars,max_speed,avg_velocity,min_velocity,max_velocity,v_diff,vehicles_cruising,vehicles_braking,vehicles_stopped,vehicles_accelerating,min_gap,avg_gap,max_gap
36,DISOLVIENDO,20,35.0,31.59,25.57,32.94,7.37,0,0,0,2,44.4,120.66,428.64
37,DISOLVIENDO,20,35.0,31.72,26.04,33.01,6.96,0,0,0,1,45.7,120.66,429.69
38,DISOLVIENDO,20,35.0,31.83,26.5,33.06,6.56,0,0,0,1,47.1,120.66,430.43
39,DISOLVIENDO,20,35.0,31.94,26.94,33.11,6.17,0,0,0,0,48.55,120.66,430.88
40,DISOLVIENDO,20,35.0,32.03,27.36,33.15,5.79,0,0,0,0,50.02,120.66,431.08
41,DISOLVIENDO,20,35.0,32.11,27.65,33.29,5.64,0,0,0,0,51.5,120.66,431.06
42,DISOLVIENDO,20,35.0,32.19,27.83,33.5,5.67,0,0,0,0,52.96,120.66,430.86
43,DISOLVIENDO,20,35.0,32.26,28.02,33.68,5.65,0,0,0,0,54.25,120.66,430.5
44,DISOLVIENDO,20,35.0,32.32,28.22,33.83,5.61,0,0,0,0,54.75,120.66,429.99
45,DISOLVIENDO,20,35.0,32.37,28.42,33.97,5.54,0,0,0,0,55.35,120.66,429.37
46,DISOLVIENDO,20,35.0,32.42,28.62,34.08,5.46,1,0,0,0,56.03,120.66,428.63
47,DISOLVIENDO,20,35.0,32.47,28.82,34.18,5.36,1,0,0,0,56.76,120.66,427.81
48,DISOLVIENDO,20,35.0,32.51,29.01,34.27,5.26,1,0,0,0,57.53,120.66,426.91
49,DISOLVIENDO,20,35.0,32.54,29.19,34.34,5.15,1,0,0,0,58.33,120.66,425.94
50,DISOLVIENDO,20,35.0,32.58,29.37,34.41,5.04,1,0,0,0,59.14,120.66,424.91
51,DISOLVIENDO,20,35.0,32.61,29.53,34.46,4.93,1,0,0,0,59.97,120.66,423.83
52,DISOLVIENDO,20,35.0,32.63,29.69,34.51,4.82,1,0,0,0,60.8,120.66,422.71
53,DISOLVIENDO,20,35.0,32.66,29.79,34.55,4.77,1,0,0,0,61.64,120.66,421.55
54,DISOLVIENDO,20,35.0,32.68,29.85,34.59,4.73,1,0,0,0,62.47,120.66,420.35
55,DISOLVIENDO,20,35.0,32.7,29.93,34.62,4.69,1,0,0,0,63.29,120.66,419.13
56,DISOLVIENDO,20,35.0,32.72,30.0,34.64,4.65,1,0,0,0,64.11,120.66,417.89
57,DISOLVIENDO,20,35.0,32.74,30.07,34.66,4.59,1,0,0,0,64.91,120.66,416.63
58,DISOLVIENDO,20,35.0,32.76,30.14,34.68,4.54,1,0,0,0,65.25,120.66,415.35
59,DISOLVIENDO,20,35.0,32.77,30.22,34.7,4.48,1,0,0,0,65.59,120.66,414.05
60,DISOLVIENDO,20,35.0,32.78,30.29,34.71,4.42,1,0,0,0,65.95,120.66,412.75
61,DISOLVIENDO,20,35.0,32.8,30.36,34.72,4.36,1,0,0,0,66.34,120.66,411.43
62,DISOLVIENDO,20,35.0,32.81,30.43,34.73,4.3,1,0,0,0,66.75,120.66,410.1
63,DISOLVIENDO,20,35.0,32.82,30.5,34.74,4.24,1,0,0,0,67.17,120.66,408.77
64,DISOLVIENDO,20,35.0,32.83,30.57,34.75,4.18,1,0,0,0,67.61,120.66,407.43
65,DISOLVIENDO,20,35.0,32.84,30.63,34.76,4.12,1,0,0,0,68.05,120.66,406.08
66,DISOLVIENDO,20,35.0,32.85,30.69,34.76,4.07,1,0,0,0,68.51,120.66,404.73
67,DISOLVIENDO,20,35.0,32.86,30.76,34.76,4.01,1,0,0,0,68.98,120.66,403.38
68,DISOLVIENDO,20,35.0,32.87,30.82,34.77,3.95,1,0,0,0,69.45,120.66,402.02
69,DISOLVIENDO,20,35.0,32.87,30.87,34.77,3.9,1,0,0,0,69.92,120.66,400.66
70,DISOLVIENDO,20,35.0,32.88,30.89,34.77,3.88,1,0,0,0,70.4,120.66,399.3
71,DISOLVIENDO,20,35.0,32.89,30.92,34.77,3.86,1,0,0,0,70.88,120.66,397.94
72,DISOLVIENDO,20,35.0,32.89,30.94,34.77,3.83,1,0,0,0,71.36,120.66,396.58
73,DISOLVIENDO,20,35.0,32.9,30.97,34.77,3.8,1,0,0,0,71.85,120.66,395.22
74,DISOLVIENDO,20,35.0,32.91,31.0,34.78,3.78,1,0,0,0,72.33,120.66,393.85
75,DISOLVIENDO,20,35.0,32.91,31.03,34.78,3.75,1,0,0,0,72.81,120.66,392.49
76,DISOLVIENDO,20,35.0,32.92,31.06,34.78,3.72,1,0,0,0,72.99,120.66,391.13
77,DISOLVIENDO,20,35.0,32.92,31.09,34.78,3.69,1,0,0,0,73.18,120.66,389.77
78,DISOLVIENDO,20,35.0,32.93,31.12,34.77,3.66,1,0,0,0,73.39,120.66,388.4
79,DISOLVIENDO,20,35.0,32.93,31.15,34.77,3.63,1,0,0,0,73.61,120.66,387.04
80,DISOLVIENDO,20,35.0,32.94,31.18,34.77,3.6,1,0,0,0,73.84,120.66,385.68
81,DISOLVIENDO,20,35.0,32.94,31.21,34.77,3.57,1,0,0,0,74.09,120.66,384.32
82,DISOLVIENDO,20,35.0,32.95,31.24,34.77,3.54,1,0,0,0,74.34,120.66,382.96
83,DISOLVIENDO,20,35.0,32.95,31.27,34.77,3.5,1,0,0,0,74.61,120.66,381.6
84,DISOLVIENDO,20,35.0,32.96,31.3,34.77,3.47,1,0,0,0,74.88,120.66,380.25
85,DISOLVIENDO,20,35.0,32.96,31.33,34.77,3.44,1,0,0,0,75.16,120.66,378.89
86,DISOLVIENDO,20,35.0,32.96,31.36,34.77,3.41,1,0,0,0,75.45,120.66,377.54
87,DISOLVIENDO,20,35.0,32.97,31.39,34.77,3.38,1,0,0,0,75.74,120.66,376.18
88,DISOLVIENDO,20,35.0,32.97,31.42,34.76,3.35,1,0,0,0,76.04,120.66,374.83
89,DISOLVIENDO,20,35.0,32.98,31.44,34.76,3.32,1,0,0,0,76.35,120.66,373.48
90,DISOLVIENDO,20,35.0,32.98,31.45,34.76,3.31,1,0,0,0,76.65,120.66,372.13
91,DISOLVIENDO,20,35.0,32.98,31.46,34.76,3.3,1,0,0,0,76.97,120.66,370.79
92,DISOLVIENDO,20,35.0,32.99,31.47,34.76,3.28,1,0,0,0,77.28,120.66,369.44
93,DISOLVIENDO,20,35.0,32.99,31.49,34.76,3.27,1,0,0,0,77.6,120.66,368.1
94,DISOLVIENDO,20,35.0,32.99,31.5,34.76,3.25,2,0,0,0,77.92,120.66,366.75
95,DISOLVIENDO,20,35.0,33.0,31.52,34.75,3.24,2,0,0,0,78.24,120.66,365.41
96,DISOLVIENDO,20,35.0,33.0,31.53,34.75,3.22,2,0,0,0,78.46,120.66,364.07
97,DISOLVIENDO,20,35.0,33.0,31.54,34.75,3.21,2,0,0,0,78.58,120.66,362.73
98,DISOLVIENDO,20,35.0,33.01,31.56,34.75,3.19,2,0,0,0,78.7,120.66,361.4
99,DISOLVIENDO,20,35.0,33.01,31.58,34.75,3.17,2,0,0,0,78.84,120.66,360.06
100,DISOLVIENDO,20,35.0,33.01,31.59,34.75,3.15,2,0,0,0,78.98,120.66,358.73
101,DISOLVIENDO,20,35.0,33.01,31.61,34.74,3.14,2,0,0,0,79.14,120.66,357.4
102,DISOLVIENDO,20,35.0,33.02,31.63,34.74,3.12,2,0,0,0,79.3,120.66,356.07
103,DISOLVIENDO,20,35.0,33.02,31.64,34.74,3.1,2,0,0,0,79.47,120.66,354.74
104,DISOLVIENDO,20,35.0,33.02,31.66,34.74,3.08,2,0,0,0,79.65,120.66,353.41
105,DISOLVIENDO,20,35.0,33.03,31.68,34.74,3.06,2,0,0,0,79.83,120.66,352.09
106,DISOLVIENDO,20,35.0,33.03,31.69,34.74,3.04,2,0,0,0,80.02,120.66,350.77
107,DISOLVIENDO,20,35.0,33.03,31.71,34.73,3.02,2,0,0,0,80.21,120.66,349.45
108,DISOLVIENDO,20,35.0,33.03,31.73,34.73,3.0,2,0,0,0,80.42,120.66,348.13
109,DISOLVIENDO,20,35.0,33.04,31.75,34.73,2.98,2,0,0,0,80.62,120.66,346.81
110,DISOLVIENDO,20,35.0,33.04,31.76,34.73,2.96,2,0,0,0,80.83,120.66,345.5
111,DISOLVIENDO,20,35.0,33.04,31.78,34.73,2.95,2,0,0,0,81.04,120.66,344.18
112,DISOLVIENDO,20,35.0,33.04,31.79,34.72,2.94,2,0,0,0,81.26,120.66,342.87
113,DISOLVIENDO,20,35.0,33.05,31.79,34.72,2.93,2,0,0,0,81.48,120.66,341.56
114,DISOLVIENDO,20,35.0,33.05,31.8,34.72,2.92,2,0,0,0,81.71,120.66,340.26
115,DISOLVIENDO,20,35.0,33.05,31.81,34.72,2.91,2,0,0,0,81.93,120.66,338.95
116,DISOLVIENDO,20,35.0,33.05,31.81,34.72,2.9,2,0,0,0,82.17,120.66,337.65
117,DISOLVIENDO,20,35.0,33.06,31.82,34.71,2.89,2,0,0,0,82.4,120.66,336.34
118,DISOLVIENDO,20,35.0,33.06,31.83,34.71,2.88,2,0,0,0,82.61,120.66,335.05
119,DISOLVIENDO,20,35.0,33.06,31.84,34.71,2.87,2,0,0,0,82.69,120.66,333.75
120,DISOLVIENDO,20,35.0,33.06,31.85,34.71,2.86,2,0,0,0,82.77,120.66,332.45
121,DISOLVIENDO,20,35.0,33.06,31.86,34.71,2.85,2,0,0,0,82.87,120.66,331.16
122,DISOLVIENDO,20,35.0,33.07,31.87,34.7,2.83,2,0,0,0,82.97,120.66,329.87
123,DISOLVIENDO,20,35.0,33.07,31.88,34.7,2.82,2,0,0,0,83.07,120.66,328.58
124,DISOLVIENDO,20,35.0,33.07,31.89,34.7,2.81,2,0,0,0,83.18,120.66,327.29
125,DISOLVIENDO,20,35.0,33.07,31.9,34.7,2.8,2,0,0,0,83.3,120.66,326.01
126,DISOLVIENDO,20,35.0,33.07,31.91,34.7,2.78,2,0,0,0,83.42,120.66,324.72
127,DISOLVIENDO,20,35.0,33.08,31.92,34.69,2.77,2,0,0,0,83.55,120.66,323.44
128,DISOLVIENDO,20,35.0,33.08,31.93,34.69,2.76,2,0,0,0,83.69,120.66,322.17
129,DISOLVIENDO,20,35.0,33.08,31.95,34.69,2.74,2,0,0,0,83.82,120.66,320.89
130,DISOLVIENDO,20,35.0,33.08,31.96,34.69,2.73,2,0,0,0,83.97,120.66,319.62
131,DISOLVIENDO,20,35.0,33.08,31.97,34.68,2.72,2,0,0,0,84.11,120.66,318.34
132,DISOLVIENDO,20,35.0,33.09,31.98,34.68,2.7,2,0,0,0,84.27,120.66,317.07
133,DISOLVIENDO,20,35.0,33.09,31.99,34.68,2.69,2,0,0,0,84.42,120.66,315.81
134,DISOLVIENDO,20,35.0,33.09,32.0,34.68,2.67,2,0,0,0,84.58,120.66,314.54
135,DISOLVIENDO,20,35.0,33.09,32.01,34.67,2.66,2,0,0,0,84.74,120.66,313.28
136,DISOLVIENDO,20,35.0,33.09,32.02,34.67,2.66,2,0,0,0,84.91,120.66,312.02
137,DISOLVIENDO,20,35.0,33.1,32.02,34.67,2.65,2,0,0,0,85.07,120.66,310.76
138,DISOLVIENDO,20,35.0,33.1,32.02,34.67,2.64,2,0,0,0,85.24,120.66,309.51
139,DISOLVIENDO,20,35.0,33.1,32.03,34.67,2.64,2,0,0,0,85.42,120.66,308.25
140,DISOLVIENDO,20,35.0,33.1,32.03,34.66,2.63,2,0,0,0,85.59,120.66,307.0
141,DISOLVIENDO,20,35.0,33.1,32.04,34.66,2.62,2,0,0,0,85.77,120.66,305.76
142,DISOLVIENDO,20,35.0,33.1,32.05,34.66,2.61,2,0,0,0,85.91,120.66,304.51
143,DISOLVIENDO,20,35.0,33.11,32.05,34.65,2.6,2,0,0,0,85.97,120.66,303.27
144,DISOLVIENDO,20,35.0,33.11,32.06,34.65,2.59,2,0,0,0,86.03,120.66,302.03
145,DISOLVIENDO,20,35.0,33.11,32.06,34.65,2.58,2,0,0,0,86.1,120.66,300.79
146,DISOLVIENDO,20,35.0,33.11,32.07,34.65,2.58,2,0,0,0,86.17,120.66,299.55
147,DISOLVIENDO,20,35.0,33.11,32.08,34.64,2.57,2,0,0,0,86.25,120.66,298.32
148,DISOLVIENDO,20,35.0,33.11,32.09,34.64,2.56,2,0,0,0,86.34,120.66,297.09
149,DISOLVIENDO,20,35.0,33.12,32.09,34.64,2.55,2,0,0,0,86.43,120.66,295.86
150,DISOLVIENDO,20,35.0,33.12,32.1,34.64,2.54,2,0,0,0,86.52,120.66,294.63
151,DISOLVIENDO,20,35.0,33.12,32.11,34.63,2.53,2,0,0,0,86.62,120.66,293.41
152,DISOLVIENDO,20,35.0,33.12,32.12,34.63,2.51,2,0,0,0,86.72,120.66,292.19
153,DISOLVIENDO,20,35.0,33.12,32.12,34.63,2.5,2,0,0,0,86.82,120.66,290.97
154,DISOLVIENDO,20,35.0,33.12,32.13,34.63,2.49,2,0,0,0,86.93,120.66,289.76
155,DISOLVIENDO,20,35.0,33.13,32.14,34.62,2.48,2,0,0,0,87.04,120.66,288.55
156,DISOLVIENDO,20,35.0,33.13,32.15,34.62,2.47,2,0,0,0,87.16,120.66,287.34
157,DISOLVIENDO,20,35.0,33.13,32.16,34.62,2.46,2,0,0,0,87.28,120.66,286.13
158,DISOLVIENDO,20,35.0,33.13,32.17,34.61,2.45,2,0,0,0,87.4,120.66,284.93
159,DISOLVIENDO,20,35.0,33.13,32.17,34.61,2.44,2,0,0,0,87.52,120.66,283.73
160,DISOLVIENDO,20,35.0,33.13,32.18,34.61,2.43,2,0,0,0,87.65,120.66,282.53
161,DISOLVIENDO,20,35.0,33.13,32.18,34.6,2.42,2,0,0,0,87.78,120.66,281.33
162,DISOLVIENDO,20,35.0,33.14,32.18,34.6,2.42,2,0,0,0,87.91,120.66,280.14
163,DISOLVIENDO,20,35.0,33.14,32.19,34.6,2.41,2,0,0,0,88.04,120.66,278.95
164,DISOLVIENDO,20,35.0,33.14,32.19,34.6,2.41,2,0,0,0,88.18,120.66,277.77
165,DISOLVIENDO,20,35.0,33.14,32.19,34.59,2.4,2,0,0,0,88.32,120.66,276.58
166,DISOLVIENDO,20,35.0,33.14,32.2,34.59,2.39,2,0,0,0,88.46,120.66,275.4
167,DISOLVIENDO,20,35.0,33.14,32.2,34.59,2.38,2,0,0,0,88.57,120.66,274.22
168,DISOLVIENDO,20,35.0,33.14,32.21,34.58,2.38,2,0,0,0,88.62,120.66,273.05
169,DISOLVIENDO,20,35.0,33.15,32.21,34.58,2.37,2,0,0,0,88.67,120.66,271.88
170,DISOLVIENDO,20,35.0,33.15,32.22,34.58,2.36,2,0,0,0,88.72,120.66,270.71
171,DISOLVIENDO,20,35.0,33.15,32.22,34.57,2.35,2,0,0,0,88.77,120.66,269.54
172,DISOLVIENDO,20,35.0,33.15,32.23,34.57,2.34,2,0,0,0,88.84,120.66,268.38
173,DISOLVIENDO,20,35.0,33.15,32.23,34.57,2.34,2,0,0,0,88.9,120.66,267.22
174,DISOLVIENDO,20,35.0,33.15,32.24,34.56,2.33,2,0,0,0,88.97,120.66,266.06
175,DISOLVIENDO,20,35.0,33.15,32.24,34.56,2.32,2,0,0,0,89.04,120.66,264.91
176,DISOLVIENDO,20,35.0,33.16,32.25,34.56,2.31,2,0,0,0,89.12,120.66,263.76
177,DISOLVIENDO,20,35.0,33.16,32.25,34.55,2.3,3,0,0,0,89.19,120.66,262.61
178,DISOLVIENDO,20,35.0,33.16,32.26,34.55,2.29,3,0,0,0,89.28,120.66,261.46
179,DISOLVIENDO,20,35.0,33.16,32.27,34.55,2.28,3,0,0,0,89.36,120.66,260.32
180,DISOLVIENDO,20,35.0,33.16,32.27,34.54,2.27,3,0,0,0,89.45,120.66,259.19
181,DISOLVIENDO,20,35.0,33.16,32.28,34.54,2.26,3,0,0,0,89.54,120.66,258.05
182,DISOLVIENDO,20,35.0,33.16,32.28,34.54,2.25,3,0,0,0,89.63,120.66,256.92
183,DISOLVIENDO,20,35.0,33.16,32.29,34.53,2.24,3,0,0,0,89.73,120.66,255.79
184,DISOLVIENDO,20,35.0,33.17,32.3,34.53,2.23,3,0,0,0,89.83,120.66,254.66
185,DISOLVIENDO,20,35.0,33.17,32.3,34.52,2.22,3,0,0,0,89.93,120.66,253.54
186,DISOLVIENDO,20,35.0,33.17,32.31,34.52,2.22,3,0,0,0,90.03,120.66,252.42
187,DISOLVIENDO,20,35.0,33.17,32.31,34.52,2.21,3,0,0,0,90.14,120.66,251.31
188,DISOLVIENDO,20,35.0,33.17,32.31,34.51,2.2,3,0,0,0,90.24,120.66,250.2
189,DISOLVIENDO,20,35.0,33.17,32.31,34.51,2.2,3,0,0,0,90.35,120.66,249.09
190,DISOLVIENDO,20,35.0,33.17,32.31,34.51,2.19,3,0,0,0,90.46,120.66,247.98
191,DISOLVIENDO,20,35.0,33.17,32.32,34.5,2.18,3,0,0,0,90.58,120.66,246.88
192,DISOLVIENDO,20,35.0,33.17,32.32,34.5,2.18,3,0,0,0,90.69,120.66,245.78
193,DISOLVIENDO,20,35.0,33.18,32.32,34.49,2.17,3,0,0,0,90.78,120.66,244.68
194,DISOLVIENDO,20,35.0,33.18,32.33,34.49,2.16,3,0,0,0,90.82,120.66,243.59
195,DISOLVIENDO,20,35.0,33.18,32.33,34.49,2.16,3,0,0,0,90.85,120.66,242.5
196,DISOLVIENDO,20,35.0,33.18,32.33,34.48,2.15,3,0,0,0,90.9,120.66,241.42
197,DISOLVIENDO,20,35.0,33.18,32.34,34.48,2.14,3,0,0,0,90.94,120.66,240.33
198,DISOLVIENDO,20,35.0,33.18,32.34,34.47,2.13,3,0,0,0,90.99,120.66,239.26
199,DISOLVIENDO,20,35.0,33.18,32.35,34.47,2.12,3,0,0,0,91.04,120.66,238.18
200,DISOLVIENDO,20,35.0,33.18,32.35,34.46,2.12,3,0,0,0,91.1,120.66,237.11
201,DISOLVIENDO,20,35.0,33.18,32.35,34.46,2.11,3,0,0,0,91.15,120.66,236.04
202,DISOLVIENDO,20,35.0,33.19,32.36,34.46,2.1,3,0,0,0,91.22,120.66,234.97
203,DISOLVIENDO,20,35.0,33.19,32.36,34.45,2.09,3,0,0,0,91.28,120.66,233.91
204,DISOLVIENDO,20,35.0,33.19,32.37,34.45,2.08,3,0,0,0,91.34,120.66,232.86
205,DISOLVIENDO,20,35.0,33.19,32.37,34.44,2.07,3,0,0,0,91.41,120.66,231.8
206,DISOLVIENDO,20,35.0,33.19,32.38,34.44,2.06,3,0,0,0,91.48,120.66,230.75
207,DISOLVIENDO,20,35.0,33.19,32.38,34.43,2.05,3,0,0,0,91.56,120.66,229.7
208,DISOLVIENDO,20,35.0,33.19,32.39,34.43,2.04,3,0,0,0,91.63,120.66,228.66
209,DISOLVIENDO,20,35.0,33.19,32.39,34.42,2.03,3,0,0,0,91.71,120.66,227.62
210,DISOLVIENDO,20,35.0,33.19,32.4,34.42,2.02,3,0,0,0,91.79,120.66,226.58
211,DISOLVIENDO,20,35.0,33.2,32.4,34.42,2.01,3,0,0,0,91.87,120.66,225.55
212,DISOLVIENDO,20,35.0,33.2,32.4,34.41,2.01,3,0,0,0,91.96,120.66,224.52
213,DISOLVIENDO,20,35.0,33.2,32.41,34.41,2.0,3,0,0,0,92.04,120.66,223.49
214,RECUPERADO,20,35.0,33.2,32.41,34.4,1.99,3,0,0,0,92.13,120.66,222.47
215,RECUPERADO,20,35.0,33.2,32.41,34.4,1.99,3,0,0,0,92.22,120.66,221.45
216,RECUPERADO,20,35.0,33.2,32.41,34.39,1.98,3,0,0,0,92.31,120.66,220.43
217,RECUPERADO,20,35.0,33.2,32.41,34.39,1.97,3,0,0,0,92.4,120.66,219.42
218,RECUPERADO,20,35.0,33.2,32.42,34.38,1.97,3,0,0,0,92.5,120.66,218.41
