segundo,estado,num_cars,max_speed,avg_velocity,min_velocity,max_velocity,v_diff,vehicles_cruising,vehicles_braking,vehicles_stopped,vehicles_accelerating,min_gap,avg_gap,max_gap
1,ESTABILIZANDO,27,30.0,1.25,1.25,1.25,0.0,0,0,0,27,88.08,88.08,88.08
2,ESTABILIZANDO,27,30.0,2.5,2.5,2.5,0.0,0,0,0,27,88.08,88.08,88.08
3,ESTABILIZANDO,27,30.0,3.75,3.75,3.75,0.0,0,0,0,27,88.08,88.08,88.08
4,ESTABILIZANDO,27,30.0,5.0,5.0,5.0,0.0,0,0,0,27,88.08,88.08,88.08
5,ESTABILIZANDO,27,30.0,6.25,6.25,6.25,0.0,0,0,0,27,88.08,88.08,88.08
6,ESTABILIZANDO,27,30.0,7.5,7.5,7.5,0.0,0,0,0,27,88.08,88.08,88.08
7,FLUJO_SINCRO,27,30.0,9.76,9.76,9.76,0.0,0,0,0,27,88.08,88.08,88.08
8,FLUJO_SINCRO,27,30.0,11.88,11.88,11.88,0.0,0,0,0,27,88.08,88.08,88.08
9,FLUJO_SINCRO,27,30.0,13.85,13.85,13.85,0.0,0,0,0,27,88.08,88.08,88.08
10,FLUJO_SINCRO,27,30.0,15.66,15.66,15.66,0.0,0,0,0,27,88.08,88.08,88.08
11,FRENADA_ORIGEN,27,30.0,16.78,3.66,17.29,13.64,0,1,0,26,80.67,88.08,95.6
12,FRENADA_ORIGEN,27,30.0,18.0,0.0,18.76,18.76,0,0,1,25,64.01,88.08,113.34
13,FRENADA_ORIGEN,27,30.0,19.16,0.0,20.06,20.06,0,1,1,25,47.62,88.08,132.83
14,FRENADA_ORIGEN,27,30.0,20.13,0.0,21.21,21.21,0,1,1,25,32.84,88.08,153.54
15,FRENADA_ORIGEN,27,30.0,20.92,0.0,22.22,22.22,0,1,1,24,20.66,88.08,175.32
16,DISOLVIENDO,27,30.0,21.66,2.49,23.1,20.6,0,2,0,25,12.87,88.08,196.66
17,DISOLVIENDO,27,30.0,22.3,4.96,23.85,18.89,0,1,0,24,9.63,88.08,216.33
18,DISOLVIENDO,27,30.0,22.86,6.48,24.5,18.02,0,1,0,24,9.5,88.08,234.26
19,DISOLVIENDO,27,30.0,23.36,7.39,25.06,17.67,0,1,0,24,11.21,88.08,250.45
20,DISOLVIENDO,27,30.0,23.81,8.82,25.54,16.71,0,2,0,2,13.93,88.08,264.91
21,DISOLVIENDO,27,30.0,24.2,10.47,25.94,15.47,0,1,0,2,17.19,88.08,277.69
22,DISOLVIENDO,27,30.0,24.55,12.18,26.28,14.1,0,1,0,2,17.52,88.08,288.89
23,DISOLVIENDO,27,30.0,24.87,12.74,26.58,13.84,0,1,0,3,18.16,88.08,298.59
24,DISOLVIENDO,27,30.0,25.15,13.61,26.82,13.21,0,0,0,3,19.71,88.08,306.91
25,DISOLVIENDO,27,30.0,25.41,14.67,27.03,12.36,0,0,0,3,21.81,88.08,313.97
26,DISOLVIENDO,27,30.0,25.64,15.81,27.21,11.39,0,0,0,3,24.23,88.08,319.88
27,DISOLVIENDO,27,30.0,25.85,16.83,27.35,10.53,0,0,0,3,25.59,88.08,324.77
28,DISOLVIENDO,27,30.0,26.03,17.25,27.48,10.22,0,0,0,4,26.11,88.08,328.76
29,DISOLVIENDO,27,30.0,26.2,17.84,27.58,9.75,0,0,0,4,27.18,88.08,331.94
30,DISOLVIENDO,27,30.0,26.35,18.51,27.67,9.17,0,0,0,4,28.61,88.08,334.42
31,DISOLVIENDO,27,30.0,26.49,19.21,27.75,8.54,0,0,0,4,30.26,88.08,336.29
32,DISOLVIENDO,27,30.0,26.61,19.91,27.81,7.9,0,0,0,4,32.04,88.08,337.64
33,DISOLVIENDO,27,30.0,26.72,20.31,27.86,7.54,0,0,0,3,33.35,88.08,338.53
34,DISOLVIENDO,27,30.0,26.82,20.61,27.9,7.29,0,0,0,2,33.82,88.08,339.03
35,DISOLVIENDO,27,30.0,26.9,20.97,27.94,6.97,0,0,0,2,34.57,88.08,339.2
36,DISOLVIENDO,27,30.0,26.98,21.35,28.2,6.85,0,0,0,1,35.52,88.08,339.09
37,DISOLVIENDO,27,30.0,27.05,21.75,28.45,6.71,0,0,0,0,36.6,88.08,338.73
38,DISOLVIENDO,27,30.0,27.11,22.14,28.66,6.53,0,0,0,0,37.76,88.08,338.16
39,DISOLVIENDO,27,30.0,27.17,22.51,28.84,6.33,0,0,0,0,38.96,88.08,337.43
