segundo,estado,num_cars,max_speed,avg_velocity,min_velocity,max_velocity,v_diff,vehicles_cruising,vehicles_braking,vehicles_stopped,vehicles_accelerating,min_gap,avg_gap,max_gap
33,DISOLVIENDO,30,30.0,26.24,19.1,27.46,8.36,0,0,0,4,29.49,78.78,322.95
34,DISOLVIENDO,30,30.0,26.33,19.68,27.55,7.87,0,0,0,3,30.9,78.78,323.06
35,DISOLVIENDO,30,30.0,26.41,20.09,27.89,7.81,0,0,0,3,32.19,78.78,322.84
36,DISOLVIENDO,30,30.0,26.49,20.33,28.18,7.86,0,0,0,2,32.55,78.78,322.33
37,DISOLVIENDO,30,30.0,26.56,20.63,28.43,7.8,0,0,0,1,33.19,78.78,321.58
38,DISOLVIENDO,30,30.0,26.62,20.97,28.64,7.67,0,0,0,0,34.01,78.78,320.63
39,DISOLVIENDO,30,30.0,26.67,21.33,28.82,7.49,0,0,0,0,34.96,78.78,319.5
40,DISOLVIENDO,30,30.0,26.72,21.69,28.97,7.28,0,0,0,0,35.98,78.78,318.23
41,DISOLVIENDO,30,30.0,26.77,21.9,29.09,7.19,1,0,0,0,37.06,78.78,316.84
42,DISOLVIENDO,30,30.0,26.81,22.05,29.2,7.14,1,0,0,0,37.51,78.78,315.34
43,DISOLVIENDO,30,30.0,26.84,22.24,29.28,7.05,1,0,0,0,37.92,78.78,313.76
44,DISOLVIENDO,30,30.0,26.88,22.44,29.36,6.92,1,0,0,0,38.46,78.78,312.1
45,DISOLVIENDO,30,30.0,26.91,22.65,29.42,6.77,1,0,0,0,39.08,78.78,310.38
46,DISOLVIENDO,30,30.0,26.93,22.86,29.47,6.61,1,0,0,0,39.77,78.78,308.62
47,DISOLVIENDO,30,30.0,26.96,23.08,29.51,6.44,1,0,0,0,40.49,78.78,306.81
48,DISOLVIENDO,30,30.0,26.98,23.19,29.55,6.36,1,0,0,0,41.24,78.78,304.96
49,DISOLVIENDO,30,30.0,27.0,23.28,29.58,6.3,1,0,0,0,41.85,78.78,303.09
50,DISOLVIENDO,30,30.0,27.02,23.38,29.6,6.22,1,0,0,0,42.11,78.78,301.2
51,DISOLVIENDO,30,30.0,27.04,23.5,29.62,6.12,1,0,0,0,42.45,78.78,299.28
52,DISOLVIENDO,30,30.0,27.05,23.62,29.63,6.02,1,0,0,0,42.85,78.78,297.35
53,DISOLVIENDO,30,30.0,27.07,23.74,29.65,5.9,1,0,0,0,43.29,78.78,295.41
54,DISOLVIENDO,30,30.0,27.08,23.87,29.66,5.79,1,0,0,0,43.76,78.78,293.46
55,DISOLVIENDO,30,30.0,27.1,23.99,29.66,5.67,1,0,0,0,44.27,78.78,291.5
56,DISOLVIENDO,30,30.0,27.11,24.06,29.67,5.61,1,0,0,0,44.78,78.78,289.53
57,DISOLVIENDO,30,30.0,27.12,24.12,29.67,5.56,1,0,0,0,45.31,78.78,287.56
58,DISOLVIENDO,30,30.0,27.13,24.18,29.68,5.5,1,0,0,0,45.64,78.78,285.59
59,DISOLVIENDO,30,30.0,27.14,24.24,29.68,5.44,1,0,0,0,45.85,78.78,283.62
60,DISOLVIENDO,30,30.0,27.15,24.31,29.68,5.37,1,0,0,0,46.1,78.78,281.64
61,DISOLVIENDO,30,30.0,27.16,24.39,29.68,5.29,1,0,0,0,46.38,78.78,279.67
62,DISOLVIENDO,30,30.0,27.17,24.46,29.68,5.22,1,0,0,0,46.69,78.78,277.69
63,DISOLVIENDO,30,30.0,27.18,24.54,29.68,5.14,1,0,0,0,47.03,78.78,275.72
64,DISOLVIENDO,30,30.0,27.18,24.61,29.68,5.06,1,0,0,0,47.38,78.78,273.75
65,DISOLVIENDO,30,30.0,27.19,24.67,29.67,5.01,1,0,0,0,47.75,78.78,271.78
66,DISOLVIENDO,30,30.0,27.2,24.7,29.67,4.97,1,0,0,0,48.13,78.78,269.82
67,DISOLVIENDO,30,30.0,27.21,24.73,29.67,4.94,1,0,0,0,48.52,78.78,267.85
68,DISOLVIENDO,30,30.0,27.21,24.77,29.66,4.89,1,0,0,0,48.69,78.78,265.89
69,DISOLVIENDO,30,30.0,27.22,24.81,29.66,4.85,1,0,0,0,48.84,78.78,263.94
70,DISOLVIENDO,30,30.0,27.23,24.86,29.66,4.8,1,0,0,0,49.03,78.78,261.98
71,DISOLVIENDO,30,30.0,27.23,24.91,29.65,4.75,1,0,0,0,49.24,78.78,260.03
72,DISOLVIENDO,30,30.0,27.24,24.95,29.65,4.7,1,0,0,0,49.47,78.78,258.09
73,DISOLVIENDO,30,30.0,27.24,25.0,29.65,4.64,1,0,0,0,49.71,78.78,256.15
74,DISOLVIENDO,30,30.0,27.25,25.05,29.64,4.59,1,0,0,0,49.97,78.78,254.21
75,DISOLVIENDO,30,30.0,27.25,25.09,29.64,4.54,1,0,0,0,50.24,78.78,252.28
76,DISOLVIENDO,30,30.0,27.26,25.11,29.63,4.52,1,0,0,0,50.53,78.78,250.35
77,DISOLVIENDO,30,30.0,27.26,25.14,29.63,4.49,1,0,0,0,50.82,78.78,248.43
78,DISOLVIENDO,30,30.0,27.27,25.16,29.62,4.46,1,0,0,0,51.04,78.78,246.52
79,DISOLVIENDO,30,30.0,27.27,25.19,29.62,4.43,1,0,0,0,51.15,78.78,244.6
80,DISOLVIENDO,30,30.0,27.28,25.22,29.61,4.39,1,0,0,0,51.28,78.78,242.7
81,DISOLVIENDO,30,30.0,27.28,25.25,29.61,4.36,1,0,0,0,51.43,78.78,240.79
82,DISOLVIENDO,30,30.0,27.29,25.28,29.6,4.32,1,0,0,0,51.59,78.78,238.9
83,DISOLVIENDO,30,30.0,27.29,25.31,29.59,4.28,1,0,0,0,51.77,78.78,237.01
84,DISOLVIENDO,30,30.0,27.3,25.35,29.59,4.24,2,0,0,0,51.96,78.78,235.12
85,DISOLVIENDO,30,30.0,27.3,25.38,29.58,4.2,2,0,0,0,52.16,78.78,233.24
86,DISOLVIENDO,30,30.0,27.3,25.41,29.58,4.17,2,0,0,0,52.38,78.78,231.37
87,DISOLVIENDO,30,30.0,27.31,25.42,29.57,4.15,2,0,0,0,52.6,78.78,229.5
88,DISOLVIENDO,30,30.0,27.31,25.44,29.57,4.13,2,0,0,0,52.83,78.78,227.64
89,DISOLVIENDO,30,30.0,27.32,25.46,29.56,4.1,2,0,0,0,53.02,78.78,225.79
90,DISOLVIENDO,30,30.0,27.32,25.47,29.55,4.08,2,0,0,0,53.1,78.78,223.94
91,DISOLVIENDO,30,30.0,27.32,25.5,29.55,4.05,2,0,0,0,53.2,78.78,222.1
92,DISOLVIENDO,30,30.0,27.33,25.52,29.54,4.02,2,0,0,0,53.31,78.78,220.26
93,DISOLVIENDO,30,30.0,27.33,25.54,29.53,3.99,2,0,0,0,53.44,78.78,218.43
94,DISOLVIENDO,30,30.0,27.33,25.57,29.53,3.96,2,0,0,0,53.57,78.78,216.61
95,DISOLVIENDO,30,30.0,27.34,25.59,29.52,3.93,2,0,0,0,53.72,78.78,214.8
96,DISOLVIENDO,30,30.0,27.34,25.62,29.51,3.89,2,0,0,0,53.88,78.78,212.99
97,DISOLVIENDO,30,30.0,27.34,25.64,29.5,3.86,2,0,0,0,54.05,78.78,211.19
98,DISOLVIENDO,30,30.0,27.35,25.65,29.5,3.84,2,0,0,0,54.23,78.78,209.39
99,DISOLVIENDO,30,30.0,27.35,25.66,29.49,3.83,2,0,0,0,54.41,78.78,207.61
100,DISOLVIENDO,30,30.0,27.35,25.68,29.48,3.81,2,0,0,0,54.6,78.78,205.83
101,DISOLVIENDO,30,30.0,27.36,25.69,29.47,3.78,2,0,0,0,54.69,78.78,204.06
102,DISOLVIENDO,30,30.0,27.36,25.7,29.47,3.76,2,0,0,0,54.77,78.78,202.3
103,DISOLVIENDO,30,30.0,27.36,25.72,29.46,3.74,2,0,0,0,54.85,78.78,200.54
104,DISOLVIENDO,30,30.0,27.37,25.74,29.45,3.71,2,0,0,0,54.95,78.78,198.79
105,DISOLVIENDO,30,30.0,27.37,25.75,29.44,3.69,2,0,0,0,55.05,78.78,197.06
106,DISOLVIENDO,30,30.0,27.37,25.77,29.43,3.66,2,0,0,0,55.17,78.78,195.33
107,DISOLVIENDO,30,30.0,27.38,25.79,29.42,3.63,2,0,0,0,55.29,78.78,193.61
108,DISOLVIENDO,30,30.0,27.38,25.81,29.42,3.6,2,0,0,0,55.42,78.78,191.89
109,DISOLVIENDO,30,30.0,27.38,25.83,29.41,3.57,2,0,0,0,55.56,78.78,190.19
110,DISOLVIENDO,30,30.0,27.38,25.84,29.4,3.56,2,0,0,0,55.71,78.78,188.5
111,DISOLVIENDO,30,30.0,27.39,25.85,29.39,3.54,2,0,0,0,55.86,78.78,186.81
112,DISOLVIENDO,30,30.0,27.39,25.86,29.38,3.52,2,0,0,0,56.02,78.78,185.13
113,DISOLVIENDO,30,30.0,27.39,25.87,29.37,3.5,2,0,0,0,56.1,78.78,183.47
114,DISOLVIENDO,30,30.0,27.39,25.88,29.36,3.48,2,0,0,0,56.15,78.78,181.81
115,DISOLVIENDO,30,30.0,27.4,25.89,29.35,3.46,2,0,0,0,56.22,78.78,180.17
116,DISOLVIENDO,30,30.0,27.4,25.9,29.34,3.43,2,0,0,0,56.3,78.78,178.53
117,DISOLVIENDO,30,30.0,27.4,25.92,29.33,3.41,2,0,0,0,56.39,78.78,176.9
118,DISOLVIENDO,30,30.0,27.4,25.93,29.32,3.38,2,0,0,0,56.48,78.78,175.29
119,DISOLVIENDO,30,30.0,27.41,25.95,29.31,3.36,2,0,0,0,56.59,78.78,173.68
120,DISOLVIENDO,30,30.0,27.41,25.97,29.3,3.33,2,0,0,0,56.7,78.78,172.09
121,DISOLVIENDO,30,30.0,27.41,25.98,29.29,3.3,2,0,0,0,56.81,78.78,170.5
122,DISOLVIENDO,30,30.0,27.41,25.99,29.27,3.29,2,0,0,0,56.93,78.78,168.93
123,DISOLVIENDO,30,30.0,27.42,25.99,29.26,3.27,2,0,0,0,57.06,78.78,167.37
124,DISOLVIENDO,30,30.0,27.42,26.0,29.25,3.25,2,0,0,0,57.19,78.78,165.82
125,DISOLVIENDO,30,30.0,27.42,26.01,29.24,3.23,2,0,0,0,57.29,78.78,164.28
126,DISOLVIENDO,30,30.0,27.42,26.02,29.23,3.21,2,0,0,0,57.33,78.78,162.75
127,DISOLVIENDO,30,30.0,27.43,26.03,29.22,3.19,2,0,0,0,57.39,78.78,161.24
128,DISOLVIENDO,30,30.0,27.43,26.04,29.2,3.17,2,0,0,0,57.45,78.78,159.73
129,DISOLVIENDO,30,30.0,27.43,26.05,29.19,3.14,2,0,0,0,57.52,78.78,158.24
130,DISOLVIENDO,30,30.0,27.43,26.06,29.18,3.12,2,0,0,0,57.6,78.78,156.76
131,DISOLVIENDO,30,30.0,27.43,26.07,29.17,3.09,2,0,0,0,57.69,78.78,155.3
132,DISOLVIENDO,30,30.0,27.44,26.09,29.15,3.07,2,0,0,0,57.78,78.78,153.85
133,DISOLVIENDO,30,30.0,27.44,26.1,29.14,3.04,2,0,0,0,57.87,78.78,152.41
134,DISOLVIENDO,30,30.0,27.44,26.11,29.13,3.02,2,0,0,0,57.98,78.78,150.98
135,DISOLVIENDO,30,30.0,27.44,26.11,29.12,3.0,2,0,0,0,58.08,78.78,149.57
136,DISOLVIENDO,30,30.0,27.44,26.12,29.12,3.0,2,0,0,0,58.19,78.78,148.17
137,DISOLVIENDO,30,30.0,27.45,26.13,29.12,2.99,2,0,0,0,58.31,78.78,146.78
138,DISOLVIENDO,30,30.0,27.45,26.13,29.11,2.98,2,0,0,0,58.36,78.78,145.41
139,DISOLVIENDO,30,30.0,27.45,26.14,29.11,2.97,2,0,0,0,58.4,78.78,144.05
140,DISOLVIENDO,30,30.0,27.45,26.15,29.11,2.96,2,0,0,0,58.45,78.78,142.71
141,DISOLVIENDO,30,30.0,27.45,26.16,29.11,2.95,2,0,0,0,58.51,78.78,141.38
142,DISOLVIENDO,30,30.0,27.46,26.17,29.1,2.93,2,0,0,0,58.57,78.78,140.06
143,DISOLVIENDO,30,30.0,27.46,26.18,29.1,2.92,2,0,0,0,58.64,78.78,138.76
144,DISOLVIENDO,30,30.0,27.46,26.19,29.1,2.91,1,0,0,0,58.71,78.78,137.47
145,DISOLVIENDO,30,30.0,27.46,26.2,29.09,2.89,1,0,0,0,58.79,78.78,136.2
146,DISOLVIENDO,30,30.0,27.46,26.21,29.09,2.88,1,0,0,0,58.88,78.78,134.95
147,DISOLVIENDO,30,30.0,27.46,26.22,29.08,2.87,1,0,0,0,58.97,78.78,133.71
148,DISOLVIENDO,30,30.0,27.47,26.22,29.08,2.86,1,0,0,0,59.06,78.78,132.48
149,DISOLVIENDO,30,30.0,27.47,26.22,29.08,2.85,1,0,0,0,59.16,78.78,131.27
150,DISOLVIENDO,30,30.0,27.47,26.23,29.07,2.84,1,0,0,0,59.26,78.78,130.08
151,DISOLVIENDO,30,30.0,27.47,26.24,29.07,2.83,1,0,0,0,59.29,78.78,129.11
152,DISOLVIENDO,30,30.0,27.47,26.24,29.06,2.82,1,0,0,0,59.33,78.78,128.91
153,DISOLVIENDO,30,30.0,27.47,26.25,29.06,2.81,1,0,0,0,59.37,78.78,128.7
154,DISOLVIENDO,30,30.0,27.47,26.26,29.05,2.8,1,0,0,0,59.42,78.78,128.48
155,DISOLVIENDO,30,30.0,27.48,26.26,29.05,2.78,1,0,0,0,59.48,78.78,128.25
156,DISOLVIENDO,30,30.0,27.48,26.27,29.04,2.77,1,0,0,0,59.54,78.78,128.01
157,DISOLVIENDO,30,30.0,27.48,26.28,29.04,2.76,1,0,0,0,59.6,78.78,127.76
158,DISOLVIENDO,30,30.0,27.48,26.29,29.03,2.74,1,0,0,0,59.67,78.78,127.49
159,DISOLVIENDO,30,30.0,27.48,26.3,29.03,2.73,1,0,0,0,59.75,78.78,127.22
160,DISOLVIENDO,30,30.0,27.48,26.31,29.02,2.71,1,0,0,0,59.83,78.78,126.93
161,DISOLVIENDO,30,30.0,27.48,26.31,29.01,2.7,1,0,0,0,59.91,78.78,126.64
162,DISOLVIENDO,30,30.0,27.49,26.31,29.01,2.69,1,0,0,0,59.99,78.78,126.33
163,DISOLVIENDO,30,30.0,27.49,26.32,29.0,2.68,1,0,0,0,60.08,78.78,126.01
164,DISOLVIENDO,30,30.0,27.49,26.32,28.99,2.67,0,0,0,0,60.12,78.78,125.68
165,DISOLVIENDO,30,30.0,27.49,26.33,28.99,2.66,0,0,0,0,60.15,78.78,125.35
166,DISOLVIENDO,30,30.0,27.49,26.33,28.98,2.65,0,0,0,0,60.19,78.78,125.0
167,DISOLVIENDO,30,30.0,27.49,26.34,28.97,2.63,0,0,0,0,60.23,78.78,124.64
168,DISOLVIENDO,30,30.0,27.49,26.35,28.97,2.62,0,0,0,0,60.28,78.78,124.28
169,DISOLVIENDO,30,30.0,27.49,26.35,28.96,2.6,0,0,0,0,60.33,78.78,123.9
170,DISOLVIENDO,30,30.0,27.5,26.36,28.95,2.59,0,0,0,0,60.39,78.78,123.52
171,DISOLVIENDO,30,30.0,27.5,26.37,28.94,2.57,0,0,0,0,60.45,78.78,123.12
172,DISOLVIENDO,30,30.0,27.5,26.38,28.93,2.56,0,0,0,0,60.51,78.78,122.72
173,DISOLVIENDO,30,30.0,27.5,26.38,28.93,2.54,0,0,0,0,60.58,78.78,122.31
174,DISOLVIENDO,30,30.0,27.5,26.39,28.92,2.54,0,0,0,0,60.65,78.78,121.89
175,DISOLVIENDO,30,30.0,27.5,26.39,28.92,2.53,0,0,0,0,60.73,78.78,121.46
176,DISOLVIENDO,30,30.0,27.5,26.39,28.92,2.53,0,0,0,0,60.8,78.78,121.03
177,DISOLVIENDO,30,30.0,27.5,26.4,28.92,2.52,0,0,0,0,60.86,78.78,120.59
178,DISOLVIENDO,30,30.0,27.5,26.4,28.92,2.51,0,0,0,0,60.88,78.78,120.14
179,DISOLVIENDO,30,30.0,27.51,26.41,28.91,2.51,0,0,0,0,60.91,78.78,119.68
180,DISOLVIENDO,30,30.0,27.51,26.41,28.91,2.5,0,0,0,0,60.95,78.78,119.22
181,DISOLVIENDO,30,30.0,27.51,26.42,28.91,2.49,0,0,0,0,60.99,78.78,118.75
182,DISOLVIENDO,30,30.0,27.51,26.42,28.91,2.48,0,0,0,0,61.03,78.78,118.28
183,DISOLVIENDO,30,30.0,27.51,26.43,28.9,2.47,0,0,0,0,61.08,78.78,117.79
184,DISOLVIENDO,30,30.0,27.51,26.44,28.9,2.46,0,0,0,0,61.14,78.78,117.49
185,DISOLVIENDO,30,30.0,27.51,26.44,28.9,2.46,0,0,0,0,61.19,78.78,117.4
186,DISOLVIENDO,30,30.0,27.51,26.45,28.9,2.45,0,0,0,0,61.25,78.78,117.31
187,DISOLVIENDO,30,30.0,27.51,26.45,28.89,2.44,0,0,0,0,61.31,78.78,117.21
188,DISOLVIENDO,30,30.0,27.51,26.46,28.89,2.43,0,0,0,0,61.38,78.78,117.11
189,DISOLVIENDO,30,30.0,27.52,26.46,28.89,2.43,0,0,0,0,61.45,78.78,116.99
190,DISOLVIENDO,30,30.0,27.52,26.46,28.88,2.42,0,0,0,0,61.52,78.78,116.87
191,DISOLVIENDO,30,30.0,27.52,26.47,28.88,2.41,0,0,0,0,61.54,78.78,116.74
192,DISOLVIENDO,30,30.0,27.52,26.47,28.87,2.4,0,0,0,0,61.57,78.78,116.6
193,DISOLVIENDO,30,30.0,27.52,26.47,28.87,2.4,0,0,0,0,61.6,78.78,116.46
194,DISOLVIENDO,30,30.0,27.52,26.48,28.87,2.39,0,0,0,0,61.63,78.78,116.3
195,DISOLVIENDO,30,30.0,27.52,26.48,28.86,2.38,0,0,0,0,61.67,78.78,116.14
196,DISOLVIENDO,30,30.0,27.52,26.49,28.86,2.37,0,0,0,0,61.71,78.78,115.98
197,DISOLVIENDO,30,30.0,27.52,26.5,28.85,2.36,0,0,0,0,61.75,78.78,115.8
198,DISOLVIENDO,30,30.0,27.52,26.5,28.85,2.35,0,0,0,0,61.8,78.78,115.62
199,DISOLVIENDO,30,30.0,27.52,26.51,28.84,2.34,0,0,0,0,61.85,78.78,115.43
200,DISOLVIENDO,30,30.0,27.52,26.51,28.84,2.32,0,0,0,0,61.91,78.78,115.23
201,DISOLVIENDO,30,30.0,27.53,26.52,28.83,2.32,0,0,0,0,61.96,78.78,115.02
202,DISOLVIENDO,30,30.0,27.53,26.52,28.83,2.31,0,0,0,0,62.02,78.78,114.81
203,DISOLVIENDO,30,30.0,27.53,26.52,28.82,2.3,0,0,0,0,62.09,78.78,114.59
204,DISOLVIENDO,30,30.0,27.53,26.52,28.82,2.29,0,0,0,0,62.14,78.78,114.36
205,DISOLVIENDO,30,30.0,27.53,26.53,28.81,2.28,0,0,0,0,62.16,78.78,114.13
206,DISOLVIENDO,30,30.0,27.53,26.53,28.8,2.27,0,0,0,0,62.18,78.78,113.89
207,DISOLVIENDO,30,30.0,27.53,26.53,28.8,2.26,0,0,0,0,62.21,78.78,113.64
208,DISOLVIENDO,30,30.0,27.53,26.54,28.8,2.26,0,0,0,0,62.24,78.78,113.38
209,DISOLVIENDO,30,30.0,27.53,26.54,28.8,2.25,0,0,0,0,62.28,78.78,113.12
210,DISOLVIENDO,30,30.0,27.53,26.55,28.79,2.25,0,0,0,0,62.32,78.78,112.85
211,DISOLVIENDO,30,30.0,27.53,26.55,28.79,2.24,0,0,0,0,62.36,78.78,112.58
212,DISOLVIENDO,30,30.0,27.53,26.56,28.79,2.23,0,0,0,0,62.4,78.78,112.3
213,DISOLVIENDO,30,30.0,27.53,26.56,28.79,2.23,0,0,0,0,62.45,78.78,112.01
214,DISOLVIENDO,30,30.0,27.54,26.57,28.79,2.22,0,0,0,0,62.5,78.78,111.71
215,DISOLVIENDO,30,30.0,27.54,26.57,28.79,2.22,0,0,0,0,62.55,78.78,111.41
216,DISOLVIENDO,30,30.0,27.54,26.57,28.78,2.21,0,0,0,0,62.6,78.78,111.19
217,DISOLVIENDO,30,30.0,27.54,26.57,28.78,2.21,0,0,0,0,62.66,78.78,111.14
218,DISOLVIENDO,30,30.0,27.54,26.58,28.78,2.2,0,0,0,0,62.7,78.78,111.08
219,DISOLVIENDO,30,30.0,27.54,26.58,28.78,2.2,0,0,0,0,62.72,78.78,111.01
220,DISOLVIENDO,30,30.0,27.54,26.58,28.77,2.19,0,0,0,0,62.74,78.78,110.94
221,DISOLVIENDO,30,30.0,27.54,26.59,28.77,2.19,0,0,0,0,62.77,78.78,110.86
222,DISOLVIENDO,30,30.0,27.54,26.59,28.77,2.18,0,0,0,0,62.8,78.78,110.78
223,DISOLVIENDO,30,30.0,27.54,26.59,28.77,2.17,0,0,0,0,62.83,78.78,110.69
224,DISOLVIENDO,30,30.0,27.54,26.6,28.76,2.16,0,0,0,0,62.86,78.78,110.59
225,DISOLVIENDO,30,30.0,27.54,26.6,28.76,2.16,0,0,0,0,62.9,78.78,110.49
226,DISOLVIENDO,30,30.0,27.54,26.61,28.76,2.15,0,0,0,0,62.94,78.78,110.38
227,DISOLVIENDO,30,30.0,27.54,26.61,28.75,2.14,0,0,0,0,62.98,78.78,110.27
228,DISOLVIENDO,30,30.0,27.55,26.62,28.75,2.13,0,0,0,0,63.03,78.78,110.15
229,DISOLVIENDO,30,30.0,27.55,26.62,28.74,2.13,0,0,0,0,63.08,78.78,110.02
230,DISOLVIENDO,30,30.0,27.55,26.62,28.74,2.12,0,0,0,0,63.13,78.78,109.89
231,DISOLVIENDO,30,30.0,27.55,26.62,28.74,2.11,0,0,0,0,63.18,78.78,109.75
232,DISOLVIENDO,30,30.0,27.55,26.62,28.73,2.11,0,0,0,0,63.22,78.78,109.6
233,DISOLVIENDO,30,30.0,27.55,26.63,28.73,2.1,0,0,0,0,63.24,78.78,109.45
234,DISOLVIENDO,30,30.0,27.55,26.63,28.72,2.09,0,0,0,0,63.26,78.78,109.3
235,DISOLVIENDO,30,30.0,27.55,26.63,28.72,2.09,0,0,0,0,63.28,78.78,109.13
236,DISOLVIENDO,30,30.0,27.55,26.64,28.71,2.08,0,0,0,0,63.3,78.78,108.96
237,DISOLVIENDO,30,30.0,27.55,26.64,28.71,2.07,0,0,0,0,63.33,78.78,108.79
238,DISOLVIENDO,30,30.0,27.55,26.64,28.71,2.06,0,0,0,0,63.36,78.78,108.61
239,DISOLVIENDO,30,30.0,27.55,26.65,28.71,2.06,0,0,0,0,63.4,78.78,108.42
240,DISOLVIENDO,30,30.0,27.55,26.65,28.7,2.05,0,0,0,0,63.43,78.78,108.23
241,DISOLVIENDO,30,30.0,27.55,26.66,28.7,2.05,0,0,0,0,63.47,78.78,108.03
242,DISOLVIENDO,30,30.0,27.55,26.66,28.7,2.04,0,0,0,0,63.51,78.78,107.82
243,DISOLVIENDO,30,30.0,27.55,26.66,28.7,2.04,0,0,0,0,63.56,78.78,107.61
244,DISOLVIENDO,30,30.0,27.56,26.66,28.7,2.04,0,0,0,0,63.6,78.78,107.39
245,DISOLVIENDO,30,30.0,27.56,26.67,28.7,2.03,0,0,0,0,63.65,78.78,107.16
246,DISOLVIENDO,30,30.0,27.56,26.67,28.7,2.03,0,0,0,0,63.69,78.78,107.09
247,DISOLVIENDO,30,30.0,27.56,26.67,28.69,2.02,0,0,0,0,63.71,78.78,107.05
248,DISOLVIENDO,30,30.0,27.56,26.67,28.69,2.02,0,0,0,0,63.72,78.78,107.0
249,DISOLVIENDO,30,30.0,27.56,26.67,28.69,2.01,0,0,0,0,63.75,78.78,106.95
250,DISOLVIENDO,30,30.0,27.56,26.68,28.69,2.01,0,0,0,0,63.77,78.78,106.89
251,DISOLVIENDO,30,30.0,27.56,26.68,28.68,2.0,0,0,0,0,63.79,78.78,106.82
252,RECUPERADO,30,30.0,27.56,26.68,28.68,2.0,0,0,0,0,63.82,78.78,106.75
253,RECUPERADO,30,30.0,27.56,26.69,28.68,1.99,0,0,0,0,63.85,78.78,106.68
254,RECUPERADO,30,30.0,27.56,26.69,28.68,1.99,0,0,0,0,63.88,78.78,106.6
255,RECUPERADO,30,30.0,27.56,26.7,28.67,1.98,0,0,0,0,63.92,78.78,106.51
