segundo,estado,num_cars,max_speed,avg_velocity,min_velocity,max_velocity,v_diff,vehicles_cruising,vehicles_braking,vehicles_stopped,vehicles_accelerating,min_gap,avg_gap,max_gap
57,DISOLVIENDO,27,25.0,23.58,21.76,24.84,3.08,1,0,0,0,49.4,88.08,278.92
58,DISOLVIENDO,27,25.0,23.58,21.79,24.84,3.05,1,0,0,0,49.61,88.08,277.94
59,DISOLVIENDO,27,25.0,23.58,21.83,24.84,3.01,1,0,0,0,49.84,88.08,276.95
60,DISOLVIENDO,27,25.0,23.59,21.86,24.84,2.98,1,0,0,0,50.09,88.08,275.96
61,DISOLVIENDO,27,25.0,23.59,21.9,24.84,2.94,1,0,0,0,50.35,88.08,274.97
62,DISOLVIENDO,27,25.0,23.59,21.94,24.84,2.9,2,0,0,0,50.63,88.08,273.99
63,DISOLVIENDO,27,25.0,23.6,21.97,24.84,2.87,2,0,0,0,50.92,88.08,273.0
64,DISOLVIENDO,27,25.0,23.6,22.01,24.84,2.83,2,0,0,0,51.22,88.08,272.01
65,DISOLVIENDO,27,25.0,23.6,22.04,24.84,2.8,2,0,0,0,51.53,88.08,271.03
66,DISOLVIENDO,27,25.0,23.61,22.08,24.84,2.76,2,0,0,0,51.85,88.08,270.04
67,DISOLVIENDO,27,25.0,23.61,22.11,24.84,2.72,2,0,0,0,52.17,88.08,269.06
68,DISOLVIENDO,27,25.0,23.61,22.15,24.84,2.69,2,0,0,0,52.49,88.08,268.08
69,DISOLVIENDO,27,25.0,23.62,22.18,24.84,2.65,2,0,0,0,52.82,88.08,267.09
70,DISOLVIENDO,27,25.0,23.62,22.21,24.84,2.62,2,0,0,0,53.15,88.08,266.11
71,DISOLVIENDO,27,25.0,23.62,22.23,24.83,2.6,2,0,0,0,53.49,88.08,265.13
72,DISOLVIENDO,27,25.0,23.62,22.24,24.83,2.59,2,0,0,0,53.82,88.08,264.15
73,DISOLVIENDO,27,25.0,23.63,22.25,24.83,2.58,2,0,0,0,54.16,88.08,263.18
74,DISOLVIENDO,27,25.0,23.63,22.26,24.83,2.57,2,0,0,0,54.5,88.08,262.2
75,DISOLVIENDO,27,25.0,23.63,22.28,24.83,2.55,2,0,0,0,54.66,88.08,261.22
76,DISOLVIENDO,27,25.0,23.63,22.29,24.83,2.54,2,0,0,0,54.76,88.08,260.25
77,DISOLVIENDO,27,25.0,23.63,22.31,24.83,2.52,2,0,0,0,54.88,88.08,259.28
78,DISOLVIENDO,27,25.0,23.64,22.32,24.83,2.5,2,0,0,0,55.01,88.08,258.3
79,DISOLVIENDO,27,25.0,23.64,22.34,24.83,2.49,2,0,0,0,55.15,88.08,257.33
80,DISOLVIENDO,27,25.0,23.64,22.35,24.82,2.47,2,0,0,0,55.3,88.08,256.36
81,DISOLVIENDO,27,25.0,23.64,22.37,24.82,2.45,2,0,0,0,55.46,88.08,255.39
82,DISOLVIENDO,27,25.0,23.64,22.39,24.82,2.43,2,0,0,0,55.63,88.08,254.43
83,DISOLVIENDO,27,25.0,23.65,22.41,24.82,2.41,2,0,0,0,55.8,88.08,253.46
84,DISOLVIENDO,27,25.0,23.65,22.42,24.82,2.39,2,0,0,0,55.99,88.08,252.5
85,DISOLVIENDO,27,25.0,23.65,22.44,24.82,2.38,2,0,0,0,56.18,88.08,251.53
86,DISOLVIENDO,27,25.0,23.65,22.46,24.82,2.36,2,0,0,0,56.37,88.08,250.57
87,DISOLVIENDO,27,25.0,23.65,22.48,24.81,2.34,2,0,0,0,56.58,88.08,249.61
88,DISOLVIENDO,27,25.0,23.65,22.5,24.81,2.32,2,0,0,0,56.78,88.08,248.65
89,DISOLVIENDO,27,25.0,23.66,22.51,24.81,2.3,2,0,0,0,56.99,88.08,247.69
90,DISOLVIENDO,27,25.0,23.66,22.53,24.81,2.28,2,0,0,0,57.21,88.08,246.74
91,DISOLVIENDO,27,25.0,23.66,22.55,24.81,2.26,2,0,0,0,57.42,88.08,245.78
92,DISOLVIENDO,27,25.0,23.66,22.56,24.81,2.25,2,0,0,0,57.64,88.08,244.83
93,DISOLVIENDO,27,25.0,23.66,22.56,24.81,2.24,2,0,0,0,57.87,88.08,243.87
94,DISOLVIENDO,27,25.0,23.66,22.57,24.81,2.24,2,0,0,0,58.09,88.08,242.92
95,DISOLVIENDO,27,25.0,23.66,22.58,24.8,2.23,2,0,0,0,58.32,88.08,241.97
96,DISOLVIENDO,27,25.0,23.67,22.58,24.8,2.22,2,0,0,0,58.51,88.08,241.03
97,DISOLVIENDO,27,25.0,23.67,22.59,24.8,2.21,2,0,0,0,58.57,88.08,240.08
98,DISOLVIENDO,27,25.0,23.67,22.6,24.8,2.2,2,0,0,0,58.64,88.08,239.13
99,DISOLVIENDO,27,25.0,23.67,22.61,24.8,2.19,2,0,0,0,58.72,88.08,238.19
100,DISOLVIENDO,27,25.0,23.67,22.62,24.8,2.18,2,0,0,0,58.81,88.08,237.25
101,DISOLVIENDO,27,25.0,23.67,22.62,24.79,2.17,2,0,0,0,58.9,88.08,236.31
102,DISOLVIENDO,27,25.0,23.67,22.63,24.79,2.16,2,0,0,0,59.0,88.08,235.37
103,DISOLVIENDO,27,25.0,23.68,22.64,24.79,2.15,2,0,0,0,59.11,88.08,234.43
104,DISOLVIENDO,27,25.0,23.68,22.65,24.79,2.14,2,0,0,0,59.22,88.08,233.49
105,DISOLVIENDO,27,25.0,23.68,22.66,24.79,2.12,2,0,0,0,59.34,88.08,232.56
106,DISOLVIENDO,27,25.0,23.68,22.67,24.79,2.11,2,0,0,0,59.47,88.08,231.63
107,DISOLVIENDO,27,25.0,23.68,22.69,24.79,2.1,2,0,0,0,59.59,88.08,230.7
108,DISOLVIENDO,27,25.0,23.68,22.7,24.78,2.09,2,0,0,0,59.73,88.08,229.77
109,DISOLVIENDO,27,25.0,23.68,22.71,24.78,2.08,2,0,0,0,59.87,88.08,228.84
110,DISOLVIENDO,27,25.0,23.68,22.72,24.78,2.06,3,0,0,0,60.01,88.08,227.91
111,DISOLVIENDO,27,25.0,23.68,22.73,24.78,2.05,3,0,0,0,60.15,88.08,226.99
112,DISOLVIENDO,27,25.0,23.69,22.74,24.78,2.04,3,0,0,0,60.3,88.08,226.06
113,DISOLVIENDO,27,25.0,23.69,22.75,24.78,2.02,3,0,0,0,60.46,88.08,225.14
114,DISOLVIENDO,27,25.0,23.69,22.76,24.77,2.01,3,0,0,0,60.61,88.08,224.22
115,DISOLVIENDO,27,25.0,23.69,22.77,24.77,2.0,3,0,0,0,60.77,88.08,223.3
116,RECUPERADO,27,25.0,23.69,22.77,24.77,2.0,3,0,0,0,60.93,88.08,222.39
117,RECUPERADO,27,25.0,23.69,22.78,24.77,1.99,3,0,0,0,61.09,88.08,221.47
118,RECUPERADO,27,25.0,23.69,22.78,24.77,1.99,3,0,0,0,61.26,88.08,220.56
119,RECUPERADO,27,25.0,23.69,22.78,24.76,1.98,3,0,0,0,61.42,88.08,219.65
120,RECUPERADO,27,25.0,23.69,22.79,24.76,1.98,3,0,0,0,61.48,88.08,218.74
